id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/13/value,assist,qualifier/16/value,qualifier/17/value
2512607227,168,1,1,20,30,v046no35g7ebk8lytdjmfb43,1,18.7,81.2,2023-02-26T06:21:46.979Z,2023-02-26T06:50:46Z,4058056113,213,5.8,4058056105,56,Back,4058056111,212,12.1,4058056109,141,73.6,4058056107,140,29.1,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607245,169,1,1,20,33,v046no35g7ebk8lytdjmfb43,1,31.5,60.8,2023-02-26T06:21:49.795Z,2023-02-26T06:50:46Z,4058056197,213,4.8,4058056191,140,34.6,4058056189,56,Back,4058056195,212,27.9,4058056193,141,20.0,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607271,170,1,1,20,36,v046no35g7ebk8lytdjmfb43,1,36.3,20.6,2023-02-26T06:21:52.659Z,2023-02-26T06:50:46Z,4058056303,56,Back,4058056305,140,39.7,4058056311,213,1.0,4058056309,212,7.0,4058056307,141,29.5,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607291,171,1,1,20,42,v046no35g7ebk8lytdjmfb43,1,48.8,41.9,2023-02-26T06:21:58.660Z,2023-02-26T06:50:45Z,4058056423,212,53.6,4058056427,1,,4058056421,141,93.9,4058056425,213,0.7,4058056417,56,Left,4058056419,140,87.2,4058056415,155,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607295,172,1,1,20,48,v046no35g7ebk8lytdjmfb43,0,85.5,82,2023-02-26T06:22:05.106Z,2023-02-26T06:50:45Z,4058056449,56,Center,4058056451,140,87.1,4058056459,213,4.8,4058056453,141,60.5,4058056455,212,14.7,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607313,221,12,1,20,50,cuj4qahgk4idsme4dg8clk6gw,1,12.6,37.7,2023-02-26T06:22:07.012Z,2023-02-26T06:53:18Z,4058056571,141,0.0,4058056575,213,5.0,4058056573,212,28.1,4058056569,140,21.4,4058056567,56,Back,4058056603,167,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607321,173,5,1,20,53,v046no35g7ebk8lytdjmfb43,1,78.3,101.2,2023-02-26T06:22:09.442Z,2023-02-26T06:50:45Z,4058056613,233,222,4058056609,56,Left,4058056611,347,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607317,222,5,1,20,53,cuj4qahgk4idsme4dg8clk6gw,0,21.7,-1.2,2023-02-26T06:22:09.442Z,2023-02-26T06:53:18Z,4058056587,347,,4058056585,56,Back,4058056617,233,173,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607409,174,1,1,21,11,v046no35g7ebk8lytdjmfb43,0,76.4,100,2023-02-26T06:22:27.794Z,2023-02-26T06:50:45Z,4058057053,56,Left,4058057051,107,,4058057057,141,89.1,4058057059,212,10.3,4058057061,213,5.4,4058057055,140,82.4,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607415,223,8,1,21,13,cuj4qahgk4idsme4dg8clk6gw,1,16.8,13,2023-02-26T06:22:29.652Z,2023-02-26T09:08:51Z,4058057105,15,,4058057095,56,Back,4058242631,384,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607439,225,12,1,21,15,cuj4qahgk4idsme4dg8clk6gw,1,19,37,2023-02-26T06:22:31.716Z,2023-02-26T06:53:18Z,4058057209,141,23.2,4058057211,212,27.2,4058057207,140,43.3,4058057213,213,5.9,4058057205,56,Back,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607445,226,1,1,21,16,cuj4qahgk4idsme4dg8clk6gw,0,43.3,23.2,2023-02-26T06:22:32.389Z,2023-02-26T09:08:58Z,4058057243,141,0.0,4058057239,56,Back,4058057237,3,,4058057245,212,16.7,4058057247,213,4.6,4058057241,140,40.9,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607513,175,5,1,21,17,v046no35g7ebk8lytdjmfb43,1,59.3,101,2023-02-26T06:22:33.762Z,2023-02-26T06:50:44Z,4058057571,56,Left,4058057573,347,,4058057589,233,227,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607447,227,5,1,21,17,cuj4qahgk4idsme4dg8clk6gw,0,40.7,-1,2023-02-26T06:22:33.762Z,2023-02-26T06:53:17Z,4058057593,233,175,4058057255,347,,4058057253,56,Back,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607429,224,43,1,21,23,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-02-26T06:22:39.572Z,2023-02-26T06:22:44Z,4058057297,144,3,4058057147,285,0,4058057145,56,Back,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607519,176,1,1,21,31,v046no35g7ebk8lytdjmfb43,1,59.6,100,2023-02-26T06:22:47.763Z,2023-02-26T06:50:44Z,4058057615,141,83.9,4058057617,212,12.6,4058057619,213,5.0,4058057611,56,Left,4058057609,107,,4058057719,189,,4058057613,140,63.5,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607521,177,61,1,21,33,v046no35g7ebk8lytdjmfb43,1,63.5,83.9,2023-02-26T06:22:49.133Z,2023-02-26T06:50:44Z,4058057633,189,,4058057627,56,Left,,,,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607529,178,1,1,21,34,v046no35g7ebk8lytdjmfb43,0,59.4,95.9,2023-02-26T06:22:50.514Z,2023-02-26T06:50:44Z,4058057659,56,Left,4058057667,213,0.5,4058057661,140,64.9,4058057665,212,6.6,4058057663,141,100.0,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607531,179,5,1,21,35,v046no35g7ebk8lytdjmfb43,0,68.2,100.7,2023-02-26T06:22:51.149Z,2023-02-26T06:50:43Z,4058057865,233,228,4058057671,347,,4058057669,56,Left,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607565,228,5,1,21,35,cuj4qahgk4idsme4dg8clk6gw,1,31.8,-0.7,2023-02-26T06:22:51.149Z,2023-02-26T06:53:17Z,4058057861,233,179,4058057853,56,Back,4058057855,347,,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607613,229,1,1,21,44,cuj4qahgk4idsme4dg8clk6gw,1,28.6,0,2023-02-26T06:23:00.420Z,2023-02-26T06:53:17Z,4058058071,141,22.1,4058058075,213,2.1,4058058073,212,18.2,4058058069,140,19.5,4058058067,56,Back,4058058065,107,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607625,230,1,1,21,50,cuj4qahgk4idsme4dg8clk6gw,1,22.8,36.7,2023-02-26T06:23:06.900Z,2023-02-26T06:53:16Z,4058058163,213,1.3,4058058159,141,68.6,4058058161,212,22.7,4058058157,140,29.1,4058058155,56,Back,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607649,231,1,1,21,52,cuj4qahgk4idsme4dg8clk6gw,1,29.3,66.8,2023-02-26T06:23:08.676Z,2023-02-26T06:53:16Z,4058058283,212,12.3,4058058285,213,4.2,4058058281,141,50.7,4058058277,56,Back,4058058279,140,24.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607671,232,1,1,21,56,cuj4qahgk4idsme4dg8clk6gw,1,22.8,50.9,2023-02-26T06:23:12.260Z,2023-02-26T06:53:16Z,4058058421,212,15.8,4058058417,140,28.9,4058058419,141,72.2,4058058415,56,Back,4058058423,213,1.2,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607681,233,1,1,22,0,cuj4qahgk4idsme4dg8clk6gw,0,37.1,76.4,2023-02-26T06:23:16.388Z,2023-02-26T06:53:16Z,4058058483,213,5.8,4058058473,155,,4058058485,1,,4058058481,212,44.3,4058058475,56,Center,4058058477,140,74.5,4058058479,141,46.4,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607687,180,1,1,22,2,v046no35g7ebk8lytdjmfb43,1,24.4,48.8,2023-02-26T06:23:18.674Z,2023-02-26T06:50:43Z,4058058513,212,10.4,4058058509,140,33.6,4058058511,141,54.5,4058058507,56,Back,4058058505,3,,4058058515,213,0.4,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607689,181,49,1,22,3,v046no35g7ebk8lytdjmfb43,1,31.9,54.2,2023-02-26T06:23:19.698Z,2023-02-26T06:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607697,182,1,1,22,4,v046no35g7ebk8lytdjmfb43,1,32,44.9,2023-02-26T06:23:20.930Z,2023-02-26T06:50:43Z,4058058575,212,12.6,4058058571,140,28.8,4058058577,213,4.4,4058058569,56,Back,4058058573,141,27.1,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607715,183,1,1,22,7,v046no35g7ebk8lytdjmfb43,1,28.8,27.1,2023-02-26T06:23:23.698Z,2023-02-26T06:50:42Z,4058058695,141,30.1,4058058693,140,34.5,4058058699,213,0.3,4058058697,212,6.3,4058058691,56,Back,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607735,184,1,1,22,11,v046no35g7ebk8lytdjmfb43,1,41.3,18.9,2023-02-26T06:23:27.603Z,2023-02-26T06:50:42Z,4058058783,140,83.7,4058058791,1,,4058058785,141,13.1,4058058781,56,Right,4058058789,213,6.2,4058058787,212,44.7,4058058779,155,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607747,185,1,1,22,15,v046no35g7ebk8lytdjmfb43,0,83.7,13.1,2023-02-26T06:23:31.986Z,2023-02-26T06:50:42Z,4058058885,1,,4058058881,212,35.3,4058058875,56,Center,4058058879,141,64.6,4058058877,140,79.3,4058058883,213,1.7,4058058873,155,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607749,234,49,1,22,19,cuj4qahgk4idsme4dg8clk6gw,1,21.2,30.4,2023-02-26T06:23:35.300Z,2023-02-26T06:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607769,235,1,1,22,20,cuj4qahgk4idsme4dg8clk6gw,0,20.1,28.3,2023-02-26T06:23:36.165Z,2023-02-26T06:53:15Z,4058058989,141,0.0,4058058995,1,,4058058987,140,43.4,4058058991,212,31.6,4058058985,56,Back,4058058993,213,5.6,4058058983,157,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607787,186,5,1,22,23,v046no35g7ebk8lytdjmfb43,1,56.8,100.9,2023-02-26T06:23:39.251Z,2023-02-26T06:50:42Z,4058059091,233,236,4058059077,347,,4058059075,56,Left,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607773,236,5,1,22,23,cuj4qahgk4idsme4dg8clk6gw,0,43.2,-0.9,2023-02-26T06:23:39.251Z,2023-02-26T06:53:15Z,4058059001,56,Back,4058059003,347,,4058059099,233,186,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607807,187,1,1,22,26,v046no35g7ebk8lytdjmfb43,1,57,100,2023-02-26T06:23:42.194Z,2023-02-26T06:50:41Z,4058059193,107,,4058059203,213,3.7,4058059197,140,31.5,4058059199,141,75.9,4058059195,56,Back,4058059201,212,31.7,4058059205,1,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607827,188,1,1,22,29,v046no35g7ebk8lytdjmfb43,1,34,67.6,2023-02-26T06:23:45.634Z,2023-02-26T06:50:41Z,4058059323,140,46.0,4058059327,212,28.1,4058059321,56,Back,4058059329,213,5.2,4058059325,141,30.7,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607841,189,1,1,22,33,v046no35g7ebk8lytdjmfb43,1,51.7,25.8,2023-02-26T06:23:50.049Z,2023-02-26T06:50:41Z,4058059399,213,0.1,4058059391,140,66.7,4058059397,212,15.8,4058059389,56,Center,4058059393,141,27.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607857,190,1,1,22,35,v046no35g7ebk8lytdjmfb43,1,67.4,27.1,2023-02-26T06:23:51.762Z,2023-02-26T06:50:41Z,4058059453,56,Center,4058059455,140,63.6,4058059461,213,2.4,4058059457,141,33.0,4058059459,212,5.7,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607863,191,3,1,22,37,v046no35g7ebk8lytdjmfb43,1,67,32.4,2023-02-26T06:23:53.441Z,2023-02-26T09:09:54Z,4058059481,286,,4058059489,233,237,4058059479,56,Center,4058243421,465,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607861,237,45,1,22,37,cuj4qahgk4idsme4dg8clk6gw,0,33,67.6,2023-02-26T06:23:53.441Z,2023-02-26T06:53:15Z,4058059473,56,Back,4058059475,285,,4058059497,233,191,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607881,192,1,1,22,37,v046no35g7ebk8lytdjmfb43,1,67.3,35.8,2023-02-26T06:23:53.730Z,2023-02-26T06:50:40Z,4058059615,213,6.0,4058059609,140,88.9,4058059607,56,Center,4058059611,141,24.4,4058059613,212,24.0,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607885,193,1,1,22,41,v046no35g7ebk8lytdjmfb43,0,90.5,23.9,2023-02-26T06:23:57.233Z,2023-02-26T06:50:40Z,4058059633,213,1.7,4058059629,141,40.6,4058059627,140,89.2,4058059631,212,11.4,4058059625,56,Center,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607937,238,12,1,22,41,cuj4qahgk4idsme4dg8clk6gw,1,9.5,51.5,2023-02-26T06:23:57.541Z,2023-02-26T06:53:14Z,4058059831,213,1.3,4058059823,56,Back,4058059825,140,18.1,4058059829,212,30.6,4058059827,141,94.5,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607949,194,1,1,22,45,v046no35g7ebk8lytdjmfb43,1,72.3,10.9,2023-02-26T06:24:01.761Z,2023-02-26T06:50:40Z,4058059873,141,23.7,4058059869,56,Center,4058059875,212,10.9,4058059877,213,2.2,4058059871,140,66.0,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607969,195,1,1,22,47,v046no35g7ebk8lytdjmfb43,1,66.1,24.1,2023-02-26T06:24:03.553Z,2023-02-26T06:50:39Z,4058059953,141,27.1,4058059955,212,9.1,4058059957,213,0.2,4058059951,140,74.5,4058059949,56,Center,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607971,196,3,1,22,49,v046no35g7ebk8lytdjmfb43,0,77.4,30.4,2023-02-26T06:24:05.682Z,2023-02-26T09:10:11Z,4058059965,286,,4058059963,56,Center,4058243637,465,,4058060929,233,239,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607973,239,7,1,22,49,cuj4qahgk4idsme4dg8clk6gw,1,22.6,69.6,2023-02-26T06:24:05.683Z,2023-02-26T09:10:16Z,4058243691,383,,4058059971,56,Back,4058059973,285,,4058059975,233,196,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608109,245,49,1,22,50,cuj4qahgk4idsme4dg8clk6gw,1,15.9,67.8,2023-02-26T06:24:06.924Z,2023-02-26T06:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607981,240,1,1,22,50,cuj4qahgk4idsme4dg8clk6gw,0,15,69,2023-02-26T06:24:07.027Z,2023-02-26T06:53:14Z,4058060011,212,0.6,4058060007,140,15.6,4058060009,141,69.2,4058060005,56,Back,4058060059,286,,4058060055,233,197,4058060013,213,0.2,4058060053,236,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512607987,197,74,1,22,50,v046no35g7ebk8lytdjmfb43,1,82.8,23.1,2023-02-26T06:24:07.028Z,2023-02-26T06:50:39Z,4058060069,233,240,4058060043,56,Center,4058060045,285,,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608243,246,61,1,22,51,cuj4qahgk4idsme4dg8clk6gw,1,15.5,67.8,2023-02-26T06:24:07.760Z,2023-02-26T06:53:13Z,4058061365,56,Back,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608009,241,12,1,22,53,cuj4qahgk4idsme4dg8clk6gw,1,10.8,68.9,2023-02-26T06:24:09.396Z,2023-02-26T06:53:13Z,4058060159,56,Back,4058060167,213,5.6,4058060161,140,29.0,4058060165,212,24.9,4058060163,141,45.4,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608003,198,1,1,22,54,v046no35g7ebk8lytdjmfb43,0,63.5,50.9,2023-02-26T06:24:10.993Z,2023-02-26T06:50:39Z,4058060141,213,0.2,4058060137,141,54.3,4058060139,212,13.5,4058060131,3,,4058060135,140,76.2,4058060133,56,Center,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608017,242,1,1,22,56,cuj4qahgk4idsme4dg8clk6gw,0,17.5,46.9,2023-02-26T06:24:12.755Z,2023-02-26T06:53:13Z,4058060183,56,Back,4058060191,213,0.5,4058060185,140,35.8,4058060189,212,21.9,4058060187,141,62.3,4058060181,3,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608033,199,1,1,22,57,v046no35g7ebk8lytdjmfb43,1,58.2,40.9,2023-02-26T06:24:13.194Z,2023-02-26T09:11:02Z,4058060281,3,,4058060289,212,15.1,4058060287,141,55.1,4058060285,140,69.2,4058060291,213,0.7,4058060283,56,Center,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608035,200,44,1,22,58,v046no35g7ebk8lytdjmfb43,1,71,54.2,2023-02-26T06:24:14.858Z,2023-02-26T09:11:03Z,4058060297,286,,4058060295,56,Center,4058060311,233,243,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608027,243,44,1,22,58,cuj4qahgk4idsme4dg8clk6gw,0,29,45.8,2023-02-26T06:24:14.859Z,2023-02-26T09:11:04Z,4058060247,56,Back,4058060249,285,,4058060317,233,200,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608037,201,61,1,22,59,v046no35g7ebk8lytdjmfb43,1,69.1,56.9,2023-02-26T06:24:15.794Z,2023-02-26T09:11:04Z,4058060299,56,Center,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608043,202,49,1,23,0,v046no35g7ebk8lytdjmfb43,1,65.4,56.3,2023-02-26T06:24:16.865Z,2023-02-26T09:11:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608049,203,1,1,23,1,v046no35g7ebk8lytdjmfb43,1,65.4,56.3,2023-02-26T06:24:17.929Z,2023-02-26T09:11:11Z,4058060377,212,7.0,4058060379,213,4.6,4058060371,56,Center,4058060373,140,64.7,4058060375,141,46.0,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512648997,692,3,1,23,2,v046no35g7ebk8lytdjmfb43,0,71.3,42.9,2023-02-26T06:24:18.800Z,2023-02-26T09:11:13Z,4058244113,465,,4058244115,467,4wk0sw7u4c17v2owhx5bhmusq,4058244111,286,,4058244109,56,Center,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608051,204,4,1,23,4,v046no35g7ebk8lytdjmfb43,1,67.2,41.8,2023-02-26T06:24:20.353Z,2023-02-26T06:50:37Z,4058060383,13,,4058060391,286,,4058060385,56,Center,4058060387,152,,4058060389,265,,4058060415,233,244,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608055,244,4,1,23,4,cuj4qahgk4idsme4dg8clk6gw,0,32.8,58.2,2023-02-26T06:24:20.354Z,2023-02-26T06:53:12Z,4058060439,233,204,4058060401,13,,4058060409,285,,4058060407,265,,4058060403,56,Back,4058060405,152,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608355,205,1,1,23,58,v046no35g7ebk8lytdjmfb43,0,68,44,2023-02-26T06:25:14.626Z,2023-02-26T06:50:37Z,4058061929,5,,4058061935,56,Center,4058061939,141,62.4,4058061931,155,,4058061937,140,100.0,4058061941,212,36.3,4058061945,1,,4058061933,152,,uyhh5u2ezau9f095symdh3sa,C. Armiento,4058061943,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608359,206,5,1,24,0,v046no35g7ebk8lytdjmfb43,0,100.4,63.4,2023-02-26T06:25:16.957Z,2023-02-26T06:50:37Z,4058061981,233,247,4058061961,56,Center,4058061963,346,,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512608357,247,5,1,24,0,cuj4qahgk4idsme4dg8clk6gw,1,-0.4,36.6,2023-02-26T06:25:16.957Z,2023-02-26T06:53:12Z,4058061959,346,,4058061957,56,Back,4058061973,233,206,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
