id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2543773101,194,5,1,21,33,6j4xzc2g1eeafo6v1f38d4x22,0,13.9,-1.1,2023-05-05T10:07:54.562Z,2023-05-05T10:08:02Z,4251246633,347,,4251246853,233,273,4251246629,56,Back,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773125,273,5,1,21,33,6lezh5aazy0xca1800e5dqxwl,1,86.1,101.1,2023-05-05T10:07:54.562Z,2023-05-05T10:08:01Z,4251246793,347,,4251246791,56,Left,4251246825,233,194,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773183,274,1,1,21,50,6lezh5aazy0xca1800e5dqxwl,1,83.5,100,2023-05-05T10:08:11.446Z,2023-05-05T10:08:13Z,4251247185,212,10.9,4251247179,56,Left,4251247183,141,94.1,4251247181,140,74.5,4251247187,213,3.7,4251247177,107,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773197,275,1,1,21,51,6lezh5aazy0xca1800e5dqxwl,1,74.5,94.1,2023-05-05T10:08:12.971Z,2023-05-05T10:08:15Z,4251247257,140,88.0,4251247255,56,Left,4251247263,213,0.1,4251247259,141,95.7,4251247261,212,14.2,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773201,276,1,1,21,54,6lezh5aazy0xca1800e5dqxwl,0,86,96.2,2023-05-05T10:08:15.239Z,2023-05-05T10:08:56Z,4251247289,141,91.2,4251247291,212,3.5,4251247293,213,5.0,4251247287,140,86.9,4251247283,155,,4251247285,56,Left,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773203,195,8,1,21,55,6j4xzc2g1eeafo6v1f38d4x22,1,15.1,4.7,2023-05-05T10:08:16.426Z,2023-05-07T02:12:25Z,4251247303,56,Back,4251247473,15,,4257091281,385,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773219,196,6,1,21,56,6j4xzc2g1eeafo6v1f38d4x22,0,14.1,6.8,2023-05-05T10:08:17.397Z,2023-05-07T02:12:35Z,4251247357,56,Back,4251247359,73,,4251247389,233,279,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773213,279,6,1,21,56,6lezh5aazy0xca1800e5dqxwl,1,85.9,93.2,2023-05-05T10:08:17.397Z,2023-05-05T10:08:19Z,4251247337,56,Left,4251247339,73,,4251247383,233,196,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773333,280,1,1,22,24,6lezh5aazy0xca1800e5dqxwl,1,99.5,99.5,2023-05-05T10:08:46.085Z,2023-05-07T02:12:56Z,4251248365,154,,4257091539,72,,4251247989,2,,4251247991,6,,4251247993,155,,4251248001,141,53.3,4251248003,212,32.4,4251247999,140,92.0,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,1,4251248363,210,13,4251247995,224,4251248005,213,4.5,4251248007,1,,4251247997,56,Center,,,,,,,,,,,,,,,,,,
2543773339,281,44,1,22,25,6lezh5aazy0xca1800e5dqxwl,1,92.4,52.6,2023-05-05T10:08:47.058Z,2023-05-05T10:37:18Z,4251248029,286,,4251248027,56,Center,4251248193,233,197,,,,,,,,,,,,,,,,7svze93i8mizkw3h8wsdbxkgl,G. Blackwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773363,197,44,1,22,25,6j4xzc2g1eeafo6v1f38d4x22,0,7.6,47.4,2023-05-05T10:08:47.059Z,2023-05-05T10:37:20Z,4251248175,285,,4251248173,56,Back,4251248207,233,281,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773341,282,13,1,22,26,6lezh5aazy0xca1800e5dqxwl,1,93.2,53,2023-05-05T10:08:47.744Z,2023-05-07T02:12:56Z,4251248373,29,,4251248371,73,,4251248369,15,,4251248389,231,50.9,4251248387,230,99.0,4251248367,25,,4251248385,328,,4251248377,55,280,7svze93i8mizkw3h8wsdbxkgl,G. Blackwood,,4251248041,17,,4251248375,154,4251248043,56,Center,4251248381,102,71.3,4251248383,103,9.7,,,,,,,,,,,,,,,,,,
2543773371,198,5,1,22,31,6j4xzc2g1eeafo6v1f38d4x22,1,-1.1,35.5,2023-05-05T10:08:52.664Z,2023-05-05T10:11:26Z,4251248219,346,,4251248253,233,283,4251248217,56,Back,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773359,283,5,1,22,31,6lezh5aazy0xca1800e5dqxwl,0,101.1,64.5,2023-05-05T10:08:52.664Z,2023-05-05T10:08:55Z,4251248135,346,,4251248271,233,198,4251248133,56,Center,,,,,,,,,,,,,,,,7svze93i8mizkw3h8wsdbxkgl,G. Blackwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773465,199,1,1,22,53,6j4xzc2g1eeafo6v1f38d4x22,1,5.1,42.4,2023-05-05T10:09:14.955Z,2023-05-05T10:09:18Z,4251248765,212,52.1,4251248767,213,6.2,4251248759,56,Center,4251248763,141,33.7,4251248761,140,54.4,4251248769,1,,4251248757,124,,4251248773,74,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773467,200,44,1,22,57,6j4xzc2g1eeafo6v1f38d4x22,1,55.2,34.2,2023-05-05T10:09:18.202Z,2023-05-05T10:09:19Z,4251248781,286,,4251248779,56,Center,4251248801,233,284,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773471,284,44,1,22,57,6lezh5aazy0xca1800e5dqxwl,0,44.8,65.8,2023-05-05T10:09:18.203Z,2023-05-05T10:09:19Z,4251248797,56,Back,4251248805,233,200,4251248799,285,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773469,201,1,1,22,57,6j4xzc2g1eeafo6v1f38d4x22,0,54.4,33.7,2023-05-05T10:09:18.314Z,2023-05-05T10:09:18Z,4251248795,213,6.2,4251248789,140,64.3,4251248791,141,32.5,4251248793,212,10.4,4251248783,3,,4251248787,56,Center,4251248785,168,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773477,285,1,1,22,59,6lezh5aazy0xca1800e5dqxwl,1,35.4,64,2023-05-05T10:09:20.410Z,2023-05-05T10:09:23Z,4251248845,140,47.1,4251248847,141,92.4,4251248843,56,Back,4251248841,3,,4251248851,213,1.0,4251248849,212,22.9,,,,,,,86sqmnbenft8ugq57q2i2wzbp,N. Ansell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773481,286,49,1,23,1,6lezh5aazy0xca1800e5dqxwl,1,52.8,93.9,2023-05-05T10:09:22.984Z,2023-05-05T10:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773489,287,1,1,23,3,6lezh5aazy0xca1800e5dqxwl,0,52.8,93.9,2023-05-05T10:09:24.649Z,2023-05-05T10:09:26Z,4251248901,141,40.3,4251248907,1,,4251248903,212,52.1,4251248897,56,Center,4251248905,213,5.5,4251248895,155,,4251248899,140,88.3,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773493,202,11,1,23,6,6j4xzc2g1eeafo6v1f38d4x22,1,12.9,57.2,2023-05-05T10:09:27.529Z,2023-05-07T02:13:16Z,4251248923,56,Back,4251248925,88,,4257092307,377,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773521,203,1,1,23,11,6j4xzc2g1eeafo6v1f38d4x22,1,13.1,59.3,2023-05-05T10:09:33.017Z,2023-05-05T10:09:34Z,4251249049,140,22.0,4251249045,123,,4251249055,213,5.3,4251249051,141,37.4,4251249053,212,17.6,4251249047,56,Back,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773523,204,1,1,23,13,6j4xzc2g1eeafo6v1f38d4x22,1,22,37.4,2023-05-05T10:09:34.185Z,2023-05-05T10:09:35Z,4251249073,213,5.5,4251249071,212,15.6,4251249069,141,21.3,4251249067,140,32.6,4251249065,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773541,205,1,1,23,14,6j4xzc2g1eeafo6v1f38d4x22,1,33.5,21.3,2023-05-05T10:09:35.737Z,2023-05-05T10:09:42Z,4251249169,212,12.5,4251249171,213,1.7,4251249165,140,31.8,4251249167,141,39.5,4251249163,56,Back,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773543,206,1,1,23,21,6j4xzc2g1eeafo6v1f38d4x22,1,32.2,52.5,2023-05-05T10:09:42.137Z,2023-05-05T10:09:43Z,4251249177,56,Back,4251249181,141,67.8,4251249183,212,10.7,4251249179,140,29.8,4251249185,213,1.8,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773549,207,1,1,23,21,6j4xzc2g1eeafo6v1f38d4x22,1,30.2,67.8,2023-05-05T10:09:43.129Z,2023-05-05T10:09:44Z,4251249211,212,9.0,4251249213,213,0.5,4251249209,141,74.2,4251249207,140,37.7,4251249205,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773593,208,1,1,23,23,6j4xzc2g1eeafo6v1f38d4x22,1,38,74.2,2023-05-05T10:09:44.809Z,2023-05-05T10:09:51Z,4251249427,56,Back,4251249435,213,1.1,4251249429,140,44.8,4251249431,141,95.9,4251249433,212,16.4,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773597,209,1,1,23,29,6j4xzc2g1eeafo6v1f38d4x22,1,60,92.1,2023-05-05T10:09:51.097Z,2023-05-05T10:09:52Z,4251249449,140,53.7,4251249455,213,3.2,4251249447,56,Left,4251249453,212,6.6,4251249451,141,91.2,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773603,210,1,1,23,31,6j4xzc2g1eeafo6v1f38d4x22,1,53.7,91.2,2023-05-05T10:09:52.265Z,2023-05-05T10:09:53Z,4251249471,56,Left,4251249473,140,58.6,4251249477,212,5.5,4251249475,141,93.9,4251249479,213,0.3,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773617,211,1,1,23,32,6j4xzc2g1eeafo6v1f38d4x22,1,59.2,93.9,2023-05-05T10:09:53.305Z,2023-05-05T10:09:55Z,4251249537,56,Left,4251249543,212,10.1,4251249541,141,80.3,4251249539,140,63.0,4251249545,213,5.1,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773619,212,61,1,23,33,6j4xzc2g1eeafo6v1f38d4x22,0,63.2,79.3,2023-05-05T10:09:55.049Z,2023-05-05T10:09:55Z,4251249553,56,Left,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773621,288,49,1,23,34,6lezh5aazy0xca1800e5dqxwl,1,27,26.7,2023-05-05T10:09:56.068Z,2023-05-05T10:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773629,289,1,1,23,35,6lezh5aazy0xca1800e5dqxwl,1,27.9,25.9,2023-05-05T10:09:56.623Z,2023-05-05T10:09:57Z,4251249585,212,8.4,4251249579,56,Back,4251249581,140,20.3,4251249587,213,2.8,4251249583,141,29.7,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773651,290,1,1,23,36,6lezh5aazy0xca1800e5dqxwl,1,20.3,29.7,2023-05-05T10:09:57.287Z,2023-05-05T10:10:02Z,4251249727,140,30.8,4251249725,56,Back,4251249731,212,11.9,4251249733,213,0.4,4251249729,141,36.4,,,,,,,,,,86sqmnbenft8ugq57q2i2wzbp,N. Ansell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773671,291,1,1,23,41,6lezh5aazy0xca1800e5dqxwl,1,29,42.7,2023-05-05T10:10:02.196Z,2023-05-05T10:10:05Z,4251249829,141,71.4,4251249833,213,1.2,4251249831,212,21.2,4251249825,56,Back,4251249827,140,36.9,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773681,292,1,1,23,44,6lezh5aazy0xca1800e5dqxwl,1,36,73,2023-05-05T10:10:05.173Z,2023-05-05T10:10:06Z,4251249869,212,19.9,4251249871,213,0.9,4251249865,140,47.1,4251249867,141,96.8,4251249863,56,Back,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773695,293,1,1,23,45,6lezh5aazy0xca1800e5dqxwl,1,47.1,96.8,2023-05-05T10:10:06.344Z,2023-05-05T10:10:09Z,4251249925,56,Back,4251249927,140,43.9,4251249929,141,89.7,4251249931,212,5.9,4251249933,213,4.1,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773705,294,1,1,23,48,6lezh5aazy0xca1800e5dqxwl,1,46,88.9,2023-05-05T10:10:09.696Z,2023-05-05T10:10:11Z,4251250005,212,18.8,4251249999,56,Back,4251250003,141,65.4,4251250007,213,4.2,4251250001,140,36.5,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773729,295,1,1,23,50,6lezh5aazy0xca1800e5dqxwl,1,41.7,62.4,2023-05-05T10:10:11.753Z,2023-05-05T10:10:16Z,4251250125,141,24.1,4251250129,213,4.9,4251250127,212,26.3,4251250123,140,45.3,4251250121,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773741,296,1,1,23,55,6lezh5aazy0xca1800e5dqxwl,1,56,26.4,2023-05-05T10:10:16.662Z,2023-05-05T10:10:19Z,4251250169,56,Center,4251250171,140,69.7,4251250177,213,6.1,4251250173,141,21.8,4251250175,212,14.7,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773771,297,1,1,23,58,6lezh5aazy0xca1800e5dqxwl,1,69.5,18.5,2023-05-05T10:10:19.598Z,2023-05-05T10:10:26Z,4251250337,141,4.0,4251250333,56,Right,4251250335,140,91.7,4251250339,212,25.3,4251250341,213,5.9,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773791,298,1,1,24,5,6lezh5aazy0xca1800e5dqxwl,1,89.6,5.2,2023-05-05T10:10:26.227Z,2023-05-05T10:10:30Z,4251250455,140,69.8,4251250457,141,21.9,4251250453,56,Center,4251250461,213,2.6,4251250459,212,23.7,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773797,213,45,1,24,8,6j4xzc2g1eeafo6v1f38d4x22,0,25.3,69.2,2023-05-05T10:10:30.049Z,2023-05-05T10:10:32Z,4251250517,233,299,4251250481,56,Back,4251250483,285,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773801,299,3,1,24,8,6lezh5aazy0xca1800e5dqxwl,1,74.7,30.8,2023-05-05T10:10:30.049Z,2023-05-07T02:13:58Z,4257093179,464,,4251250497,286,,4251250503,233,213,4251250495,56,Center,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773807,300,1,1,24,10,6lezh5aazy0xca1800e5dqxwl,1,80.6,27.7,2023-05-05T10:10:31.352Z,2023-05-05T10:10:33Z,4251250527,56,Center,4251250531,141,27.1,4251250533,212,13.9,4251250529,140,93.8,4251250535,213,6.3,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773813,301,1,1,24,12,6lezh5aazy0xca1800e5dqxwl,0,95.2,27.2,2023-05-05T10:10:33.309Z,2023-05-07T02:14:09Z,4251250575,56,Center,4251250579,141,42.3,4251250581,212,10.4,4251250583,213,1.7,4251250577,140,93.7,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773811,214,8,1,24,12,6j4xzc2g1eeafo6v1f38d4x22,1,7,55.2,2023-05-05T10:10:33.721Z,2023-05-07T02:14:13Z,4251250549,56,Back,4257093551,384,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773821,215,49,1,24,13,6j4xzc2g1eeafo6v1f38d4x22,1,7.6,64.9,2023-05-05T10:10:34.921Z,2023-05-05T10:10:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773833,216,12,1,24,13,6j4xzc2g1eeafo6v1f38d4x22,1,7.6,64.9,2023-05-05T10:10:35.114Z,2023-05-07T02:14:17Z,4251250689,141,69.1,4251250693,213,0.1,4251250685,56,Back,4251250691,212,35.4,4251250687,140,41.2,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773883,302,1,1,24,17,6lezh5aazy0xca1800e5dqxwl,1,54,25.9,2023-05-05T10:10:38.349Z,2023-05-05T10:10:47Z,4251250977,56,Right,4251250973,3,,4251250985,213,6.1,4251250979,140,97.1,4251250983,212,46.2,4251250981,141,11.9,4251250987,1,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773887,303,61,1,24,22,6lezh5aazy0xca1800e5dqxwl,1,97.1,11.9,2023-05-05T10:10:43.448Z,2023-05-05T10:10:51Z,4251250997,56,Right,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773869,217,5,1,24,23,6j4xzc2g1eeafo6v1f38d4x22,1,4.8,101.8,2023-05-05T10:10:44.249Z,2023-05-05T10:11:26Z,4251250905,347,,4251250903,56,Back,4251251055,233,304,,,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773895,304,5,1,24,23,6lezh5aazy0xca1800e5dqxwl,0,95.2,-1.8,2023-05-05T10:10:44.249Z,2023-05-05T10:10:52Z,4251251037,347,,4251251061,233,217,4251251035,56,Right,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773985,218,1,1,24,45,6j4xzc2g1eeafo6v1f38d4x22,0,8.1,100,2023-05-05T10:11:07.065Z,2023-05-05T10:11:16Z,4251251525,213,6.1,4251251515,107,,4251251529,189,,4251251519,140,26.3,4251251517,56,Back,4251251523,212,19.6,4251251521,141,95.9,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773981,305,61,1,24,47,6lezh5aazy0xca1800e5dqxwl,1,70.2,3.2,2023-05-05T10:11:08.695Z,2023-05-05T10:11:09Z,4251251531,189,,4251251513,56,Right,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773987,219,5,1,24,48,6j4xzc2g1eeafo6v1f38d4x22,1,27.4,101.3,2023-05-05T10:11:09.400Z,2023-05-05T10:11:10Z,4251251535,56,Back,4251251553,233,306,4251251537,347,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543773993,306,5,1,24,48,6lezh5aazy0xca1800e5dqxwl,0,72.6,-1.3,2023-05-05T10:11:09.400Z,2023-05-05T10:11:27Z,4251251549,347,,4251251573,233,219,4251251547,56,Right,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774065,220,1,1,24,57,6j4xzc2g1eeafo6v1f38d4x22,0,31.9,100,2023-05-05T10:11:18.521Z,2023-05-05T10:11:45Z,4251251949,141,95.4,4251251945,56,Back,4251251953,213,6.1,4251251951,212,18.3,4251251947,140,48.9,4251251943,107,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774071,307,4,1,25,1,6lezh5aazy0xca1800e5dqxwl,1,50.6,5.4,2023-05-05T10:11:22.648Z,2023-05-05T10:11:25Z,4251251975,56,Right,4251251973,294,,4251251971,13,,4251251977,152,,4251251979,286,,4251251987,233,221,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774067,221,4,1,25,1,6j4xzc2g1eeafo6v1f38d4x22,0,49.4,94.6,2023-05-05T10:11:22.649Z,2023-05-05T10:11:26Z,4251251965,285,,4251251961,56,Back,4251251963,152,,4251251959,294,,4251251995,233,307,4251251957,13,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774135,222,27,1,25,22,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-05-05T10:11:43.456Z,2023-05-05T10:11:48Z,4251252527,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774159,308,27,1,25,22,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-05-05T10:11:43.456Z,2023-05-05T10:11:48Z,4251252495,41,Injury,4251252507,233,222,4251252497,53,3qwtpnlm38xo5f1u36a30kus5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774207,223,28,1,25,42,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-05-05T10:12:03.568Z,2023-05-05T10:12:05Z,4251252789,55,222,4251252849,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774213,309,28,1,25,42,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-05-05T10:12:03.568Z,2023-05-05T10:12:04Z,4251252803,55,308,4251252823,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774231,310,1,1,25,45,6lezh5aazy0xca1800e5dqxwl,1,49.5,11.3,2023-05-05T10:12:06.801Z,2023-05-05T10:12:08Z,4251252917,56,Back,4251252913,5,,4251252929,189,,4251252915,152,,4251252923,212,13.4,4251252921,141,26.4,4251252919,140,41.3,4251252925,213,2.3,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774241,311,1,1,25,47,6lezh5aazy0xca1800e5dqxwl,1,40.6,27.1,2023-05-05T10:12:08.531Z,2023-05-05T10:12:09Z,4251252969,213,1.6,4251252965,141,62.7,4251252967,212,24.2,4251252963,140,40.6,4251252961,56,Back,,,,,,,,,,86sqmnbenft8ugq57q2i2wzbp,N. Ansell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774255,312,1,1,25,48,6lezh5aazy0xca1800e5dqxwl,1,40.6,62.7,2023-05-05T10:12:09.780Z,2023-05-05T10:12:11Z,4251253029,212,16.7,4251253031,213,1.2,4251253025,140,46.3,4251253027,141,85.7,4251253023,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543774271,313,1,1,25,50,6lezh5aazy0xca1800e5dqxwl,1,47.8,86,2023-05-05T10:12:11.413Z,2023-05-05T10:12:14Z,4251253139,56,Back,4251253147,213,4.5,4251253143,141,64.2,4251253141,140,44.6,4251253145,212,15.2,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
