id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2530806757,207,1,1,19,31,9xmhnv6im8h7c9e17oqvcx8gl,1,6.7,22.1,2023-04-09T05:19:45.078Z,2023-04-09T05:19:48Z,4175268021,212,14.6,4175268015,56,Back,4175268017,140,4.5,4175268023,213,1.7,4175268019,141,43.3,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806775,208,1,1,19,34,9xmhnv6im8h7c9e17oqvcx8gl,1,6.9,50.4,2023-04-09T05:19:48.342Z,2023-04-09T05:19:51Z,4175268109,56,Back,4175268117,213,1.1,4175268111,140,17.2,4175268115,212,25.2,4175268113,141,83.8,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806807,209,1,1,19,37,9xmhnv6im8h7c9e17oqvcx8gl,1,18.4,84.5,2023-04-09T05:19:51.110Z,2023-04-09T05:19:54Z,4175268237,140,16.5,4175268243,213,4.6,4175268239,141,65.5,4175268241,212,13.1,4175268235,56,Back,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806833,210,1,1,19,40,9xmhnv6im8h7c9e17oqvcx8gl,1,19.2,65.5,2023-04-09T05:19:53.958Z,2023-04-09T05:19:59Z,4175268341,140,30.8,4175268347,213,0.1,4175268345,212,12.2,4175268343,141,66.4,4175268339,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806851,211,1,1,19,45,9xmhnv6im8h7c9e17oqvcx8gl,1,46.2,43.7,2023-04-09T05:19:59.190Z,2023-04-09T05:20:00Z,4175268443,141,27.4,4175268439,56,Center,4175268445,212,14.2,4175268441,140,54.7,4175268447,213,5.4,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806863,212,1,1,19,46,9xmhnv6im8h7c9e17oqvcx8gl,1,53.6,27.3,2023-04-09T05:20:00.694Z,2023-04-09T05:20:01Z,4175268495,141,30.4,4175268499,213,2.8,4175268491,56,Back,4175268493,140,47.7,4175268497,212,6.5,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806891,213,1,1,19,47,9xmhnv6im8h7c9e17oqvcx8gl,1,47.2,30.4,2023-04-09T05:20:01.670Z,2023-04-09T05:20:05Z,4175268605,56,Back,4175268613,213,4.8,4175268609,141,12.5,4175268611,212,12.3,4175268607,140,48.7,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806903,214,1,1,19,51,9xmhnv6im8h7c9e17oqvcx8gl,1,49.6,10.7,2023-04-09T05:20:05.159Z,2023-04-09T05:20:07Z,4175268665,213,2.6,4175268663,212,15.9,4175268657,56,Back,4175268661,141,23.6,4175268659,140,37.0,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806939,215,1,1,19,53,9xmhnv6im8h7c9e17oqvcx8gl,1,37.5,28,2023-04-09T05:20:07.302Z,2023-04-09T05:20:11Z,4175268813,213,1.6,4175268805,56,Back,4175268811,212,17.6,4175268807,140,37.0,4175268809,141,53.9,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806953,216,1,1,19,57,9xmhnv6im8h7c9e17oqvcx8gl,1,38.2,55.7,2023-04-09T05:20:11.110Z,2023-04-09T05:20:13Z,4175268877,56,Back,4175268885,213,5.3,4175268881,141,36.4,4175268879,140,46.1,4175268883,212,15.5,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806965,217,1,1,19,59,9xmhnv6im8h7c9e17oqvcx8gl,1,46.6,35.8,2023-04-09T05:20:13.302Z,2023-04-09T05:20:15Z,4175268937,141,28.8,4175268939,212,12.1,4175268935,140,57.2,4175268941,213,5.9,4175268933,56,Center,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806973,218,1,1,20,1,9xmhnv6im8h7c9e17oqvcx8gl,1,57.2,28.8,2023-04-09T05:20:15.718Z,2023-04-10T14:13:02Z,4175268981,141,29.5,4175268985,213,0.1,4175268979,140,62.8,4175268983,212,5.9,4175268977,56,Center,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530806975,174,45,1,20,3,cuj4qahgk4idsme4dg8clk6gw,0,34.8,73.4,2023-04-09T05:20:17.271Z,2023-04-09T05:25:37Z,4175268991,285,,4175268989,56,Back,4175269361,233,219,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807043,219,3,1,20,3,9xmhnv6im8h7c9e17oqvcx8gl,1,65.2,26.6,2023-04-09T05:20:17.271Z,2023-04-10T14:13:11Z,4180260545,465,,4175269347,233,174,4175269319,56,Center,4175269321,286,,,,,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531749619,997,3,1,20,7,9xmhnv6im8h7c9e17oqvcx8gl,0,84.3,16.4,2023-04-09T05:20:21.486Z,2023-04-10T14:13:29Z,4180263929,467,bnpu23zlwzn5gtr4t8j8qtnh0,4180263925,286,,4180263923,56,Right,4180263927,465,,,,,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807041,175,43,1,20,8,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-04-09T05:20:22.196Z,2023-04-09T05:20:28Z,4175269317,285,0,4175269315,56,Back,4175269439,144,7,,,,,,,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807047,220,4,1,20,9,9xmhnv6im8h7c9e17oqvcx8gl,1,85.8,15.4,2023-04-09T05:20:23.032Z,2023-04-09T05:20:36Z,4175269381,233,176,4175269341,265,,4175269335,13,,4175269337,56,Right,4175269339,152,,4175269343,286,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807045,176,4,1,20,9,cuj4qahgk4idsme4dg8clk6gw,0,14.2,84.6,2023-04-09T05:20:23.033Z,2023-04-09T05:20:38Z,4175269323,13,,4175269331,285,,4175269329,265,,4175269325,56,Back,4175269393,233,220,4175269327,152,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807427,221,1,1,21,3,9xmhnv6im8h7c9e17oqvcx8gl,0,85.3,17.1,2023-04-09T05:21:17.557Z,2023-04-10T14:13:46Z,4175271017,141,57.2,4175271019,212,28.5,4175271021,213,1.3,4175271015,140,93.1,4175271013,56,Center,4175271009,155,,4175271007,5,,4175271011,152,,vfwu1evhxgeeza1pvkyaxgph,Rai,4175271005,2,,4180267023,224,4180267025,20,,,,,,,,,,,,,,,,,,,,,,,
2530807459,177,12,1,21,7,cuj4qahgk4idsme4dg8clk6gw,1,4.1,44.3,2023-04-09T05:21:21.639Z,2023-04-09T05:21:23Z,4175271189,212,23.4,4175271185,140,20.8,4175271191,213,5.6,4175271183,56,Back,4175271187,141,21.5,4175271197,15,,,,,,,,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808381,194,49,1,21,9,cuj4qahgk4idsme4dg8clk6gw,1,28.2,11.6,2023-04-09T05:21:23.366Z,2023-04-09T05:26:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807467,178,1,1,21,10,cuj4qahgk4idsme4dg8clk6gw,0,21.4,19.4,2023-04-09T05:21:24.442Z,2023-04-09T05:26:14Z,4175271529,213,5.7,4175271525,141,8.7,4175271523,140,32.9,4175271527,212,14.1,4175271217,56,Back,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807483,222,8,1,21,12,9xmhnv6im8h7c9e17oqvcx8gl,1,65.3,97.1,2023-04-09T05:21:25.925Z,2023-04-10T14:14:02Z,4180269387,385,,4175271291,56,Left,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807531,179,5,1,21,12,cuj4qahgk4idsme4dg8clk6gw,1,31.9,-2,2023-04-09T05:21:26.372Z,2023-04-09T05:28:11Z,4175271509,347,,4175271507,56,Back,4175271547,233,223,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807491,223,5,1,21,12,9xmhnv6im8h7c9e17oqvcx8gl,0,68.1,102,2023-04-09T05:21:26.372Z,2023-04-09T05:21:34Z,4175271551,233,179,4175271327,56,Left,4175271329,347,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807563,180,1,1,21,21,cuj4qahgk4idsme4dg8clk6gw,1,31.3,0,2023-04-09T05:21:35.771Z,2023-04-09T05:21:37Z,4175271671,141,18.5,4175271665,107,,4175271675,213,2.2,4175271669,140,22.0,4175271673,212,16.5,4175271667,56,Back,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807591,181,1,1,21,23,cuj4qahgk4idsme4dg8clk6gw,1,23.3,20.4,2023-04-09T05:21:37.650Z,2023-04-09T05:21:40Z,4175271801,141,47.3,4175271799,140,26.9,4175271805,213,1.4,4175271797,56,Back,4175271803,212,18.7,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807607,182,1,1,21,26,cuj4qahgk4idsme4dg8clk6gw,1,31.5,53.9,2023-04-09T05:21:40.806Z,2023-04-09T05:21:43Z,4175271883,212,28.3,4175271879,140,27.4,4175271885,213,1.7,4175271881,141,95.1,4175271877,56,Back,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807617,183,1,1,21,29,cuj4qahgk4idsme4dg8clk6gw,1,27.4,95.1,2023-04-09T05:21:43.506Z,2023-04-09T05:21:45Z,4175271935,140,36.6,4175271933,56,Back,4175271939,212,9.8,4175271943,213,0.2,4175271937,141,97.8,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807633,184,1,1,21,31,cuj4qahgk4idsme4dg8clk6gw,1,36.7,97.8,2023-04-09T05:21:44.929Z,2023-04-09T05:26:58Z,4175272005,213,3.9,4175271999,140,23.0,4175272003,212,20.3,4175271997,56,Back,4175272001,141,76.7,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807669,185,1,1,21,33,cuj4qahgk4idsme4dg8clk6gw,1,23.6,74.7,2023-04-09T05:21:47.846Z,2023-04-09T05:21:50Z,4175272163,212,14.7,4175272149,56,Back,4175272153,140,31.5,4175272157,141,56.9,4175272167,213,5.3,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807715,186,1,1,21,36,cuj4qahgk4idsme4dg8clk6gw,1,31.9,56,2023-04-09T05:21:50.026Z,2023-04-09T05:21:55Z,4175272381,140,22.4,4175272379,56,Back,4175272387,213,4.1,4175272385,212,17.2,4175272383,141,35.4,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807733,187,1,1,21,41,cuj4qahgk4idsme4dg8clk6gw,0,27.5,34.9,2023-04-09T05:21:54.921Z,2023-04-09T05:21:58Z,4175272477,155,,4175272487,212,55.9,4175272491,1,,4175272479,196,,4175272489,213,1.0,4175272481,56,Left,4175272483,140,58.3,4175272485,141,100.0,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807739,188,5,1,21,44,cuj4qahgk4idsme4dg8clk6gw,0,56.6,101.6,2023-04-09T05:21:58.085Z,2023-04-09T05:28:11Z,4175272761,233,224,4175272511,347,,4175272507,56,Left,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807775,224,5,1,21,44,9xmhnv6im8h7c9e17oqvcx8gl,1,43.4,-1.6,2023-04-09T05:21:58.085Z,2023-04-09T05:22:07Z,4175272701,56,Back,4175272743,233,188,4175272703,347,,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807801,225,1,1,21,53,9xmhnv6im8h7c9e17oqvcx8gl,1,42.5,0,2023-04-09T05:22:07.077Z,2023-04-09T05:22:10Z,4175272823,141,6.5,4175272817,107,,4175272825,212,10.8,4175272819,56,Back,4175272821,140,33.6,4175272827,213,2.6,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807831,226,1,1,21,56,9xmhnv6im8h7c9e17oqvcx8gl,1,34,8,2023-04-09T05:22:10.261Z,2023-04-09T05:22:14Z,4175272953,56,Back,4175272959,212,27.3,4175272955,140,30.9,4175272957,141,47.9,4175272961,213,1.7,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807849,227,1,1,22,0,9xmhnv6im8h7c9e17oqvcx8gl,1,34.7,47.9,2023-04-09T05:22:14.245Z,2023-04-09T05:22:16Z,4175273061,141,29.2,4175273057,56,Back,4175273059,140,36.6,4175273063,212,12.9,4175273065,213,4.9,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807879,228,1,1,22,2,9xmhnv6im8h7c9e17oqvcx8gl,1,38.2,28.2,2023-04-09T05:22:16.757Z,2023-04-09T05:22:20Z,4175273183,213,5.4,4175273175,56,Right,4175273179,141,3.4,4175273181,212,22.6,4175273177,140,52.6,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807885,229,3,1,22,6,9xmhnv6im8h7c9e17oqvcx8gl,0,53.2,3.6,2023-04-09T05:22:19.940Z,2023-04-10T14:16:03Z,4180288757,465,,4175273207,286,,4175273205,56,Right,4175273317,233,189,,,,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807901,189,7,1,22,6,cuj4qahgk4idsme4dg8clk6gw,1,46.8,96.4,2023-04-09T05:22:19.941Z,2023-04-10T14:16:05Z,4175273279,167,,4180289225,385,,4175273281,56,Back,4175273293,233,229,4175273283,285,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807903,190,5,1,22,7,cuj4qahgk4idsme4dg8clk6gw,0,49.2,101.4,2023-04-09T05:22:20.932Z,2023-04-09T05:28:11Z,4175273285,56,Back,4175273287,347,,4175273321,233,230,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807891,230,5,1,22,7,9xmhnv6im8h7c9e17oqvcx8gl,1,50.8,-1.4,2023-04-09T05:22:20.932Z,2023-04-09T05:22:23Z,4175273225,56,Right,4175273309,233,190,4175273227,347,,,,,,,,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807959,231,1,1,22,13,9xmhnv6im8h7c9e17oqvcx8gl,1,52.5,0,2023-04-09T05:22:27.605Z,2023-04-09T05:22:29Z,4175273501,140,40.4,4175273497,107,,4175273507,213,2.5,4175273499,56,Back,4175273505,212,16.2,4175273503,141,13.2,4175273515,189,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530807979,232,1,1,22,16,9xmhnv6im8h7c9e17oqvcx8gl,1,38,24.4,2023-04-09T05:22:30.357Z,2023-04-09T05:22:32Z,4175273605,213,1.7,4175273603,212,15.6,4175273597,56,Back,4175273601,141,47.2,4175273599,140,36.8,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808041,233,1,1,22,18,9xmhnv6im8h7c9e17oqvcx8gl,1,43.4,47.3,2023-04-09T05:22:32.326Z,2023-04-09T05:22:41Z,4175273915,212,47.6,4175273913,141,96.5,4175273917,213,0.8,4175273909,56,Left,4175273919,1,,4175273911,140,75.7,4175273907,155,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808059,234,1,1,22,27,9xmhnv6im8h7c9e17oqvcx8gl,1,78.8,71.7,2023-04-09T05:22:40.885Z,2023-04-09T05:22:43Z,4175274023,140,72.3,4175274025,141,77.3,4175274029,213,2.6,4175274021,56,Center,4175274027,212,7.8,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808083,235,1,1,22,29,9xmhnv6im8h7c9e17oqvcx8gl,1,71.6,77.2,2023-04-09T05:22:42.885Z,2023-04-09T05:22:45Z,4175274147,56,Center,4175274153,212,6.2,4175274149,140,73.2,4175274151,141,68.4,4175274155,213,5.0,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808093,236,1,1,22,31,9xmhnv6im8h7c9e17oqvcx8gl,1,72.8,70.5,2023-04-09T05:22:44.917Z,2023-04-09T05:22:47Z,4175274215,56,Left,4175274221,212,6.9,4175274219,141,79.9,4175274223,213,1.9,4175274217,140,70.4,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808127,237,1,1,22,33,9xmhnv6im8h7c9e17oqvcx8gl,1,70.7,82,2023-04-09T05:22:47.077Z,2023-04-09T05:22:51Z,4175274369,56,Center,4175274375,212,30.1,4175274373,141,40.4,4175274377,213,4.4,4175274371,140,61.0,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808151,238,1,1,22,37,9xmhnv6im8h7c9e17oqvcx8gl,1,74.1,33.1,2023-04-09T05:22:51.061Z,2023-04-09T05:22:54Z,4175274481,212,18.5,4175274479,141,8.9,4175274477,140,82.1,4175274475,56,Right,4175274483,213,5.2,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808181,239,1,1,22,40,9xmhnv6im8h7c9e17oqvcx8gl,1,83.6,6.4,2023-04-09T05:22:54.277Z,2023-04-09T05:22:58Z,4175274633,212,14.8,4175274629,140,73.1,4175274631,141,21.0,4175274635,213,2.4,4175274627,56,Right,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808219,240,1,1,22,44,9xmhnv6im8h7c9e17oqvcx8gl,0,77.5,12.5,2023-04-09T05:22:57.957Z,2023-04-10T14:16:46Z,4180295581,20,,4180295579,224,,4175274823,155,,4175274835,1,,4175274833,213,1.1,4175274825,56,Left,4175274827,140,100.0,4175274831,212,54.0,46acb400oivj94jwu3i3lrxsl,D. Da Silva,4175274821,2,,4175274829,141,,,,,,83.5,,,,,,,,,,,,,,,,,,,
2530808221,191,5,1,22,48,cuj4qahgk4idsme4dg8clk6gw,1,-0.6,17.8,2023-04-09T05:23:02.136Z,2023-04-09T05:28:12Z,4175274853,233,241,4175274841,346,,4175274839,56,Back,,,,,,,,,,,,,,,,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808225,241,5,1,22,48,9xmhnv6im8h7c9e17oqvcx8gl,0,100.6,82.2,2023-04-09T05:23:02.136Z,2023-04-09T05:23:03Z,4175274851,346,,4175274849,56,Left,4175274881,233,191,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808359,192,1,1,23,7,cuj4qahgk4idsme4dg8clk6gw,1,5.2,55.4,2023-04-09T05:23:21.025Z,2023-04-09T05:27:23Z,4175275547,56,Back,4175275555,213,0.8,4175275553,212,29.4,4175275549,140,25.2,4175275561,189,,4175275551,141,85.6,4175275559,237,,4175275545,124,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808377,193,1,1,23,10,cuj4qahgk4idsme4dg8clk6gw,0,28.3,90.8,2023-04-09T05:23:23.922Z,2023-04-09T05:27:33Z,4175275635,56,Left,4175275633,155,,4175275641,212,34.6,4175275639,141,95.4,4175275643,213,0.1,4175275645,1,,4175275637,140,61.1,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808373,242,49,1,23,14,9xmhnv6im8h7c9e17oqvcx8gl,1,39.2,5,2023-04-09T05:23:28.116Z,2023-04-09T05:23:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808401,243,1,1,23,15,9xmhnv6im8h7c9e17oqvcx8gl,1,40.2,4.9,2023-04-09T05:23:29.541Z,2023-04-09T05:23:31Z,4175275735,140,47.2,4175275733,56,Back,4175275741,213,6.0,4175275739,212,7.6,4175275737,141,1.9,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808419,244,1,1,23,17,9xmhnv6im8h7c9e17oqvcx8gl,1,47.2,1.9,2023-04-09T05:23:31.284Z,2023-04-10T14:17:10Z,4175275833,213,2.1,4175275825,56,Back,4175275831,212,8.5,4175275829,141,12.9,4175275827,140,43.3,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808423,245,61,1,23,21,9xmhnv6im8h7c9e17oqvcx8gl,1,43.3,12.9,2023-04-09T05:23:35.391Z,2023-04-09T05:27:48Z,4175275855,56,Back,,,,,,,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808445,246,1,1,23,22,9xmhnv6im8h7c9e17oqvcx8gl,1,40.9,26.1,2023-04-09T05:23:36.676Z,2023-04-09T05:27:50Z,4175275945,140,46.0,4175275943,56,Back,4175275951,213,0.9,4175275947,141,35.4,4175275949,212,8.3,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808485,247,1,1,23,24,9xmhnv6im8h7c9e17oqvcx8gl,1,46.2,35.1,2023-04-09T05:23:38.037Z,2023-04-09T05:27:52Z,4175276127,140,94.7,4175276131,212,62.8,4175276129,141,89.1,4175276123,155,,4175276135,1,,4175276133,213,0.6,4175276125,56,Left,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808507,248,1,1,23,31,9xmhnv6im8h7c9e17oqvcx8gl,1,93.3,89.4,2023-04-09T05:23:45.268Z,2023-04-09T05:23:47Z,4175276231,141,93.2,4175276235,213,2.9,4175276229,140,84.9,4175276233,212,9.2,4175276227,56,Left,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808539,249,1,1,23,33,9xmhnv6im8h7c9e17oqvcx8gl,1,85.3,93.2,2023-04-09T05:23:47.316Z,2023-04-09T05:23:52Z,4175276389,213,3.4,4175276385,141,86.2,4175276381,140,70.6,4175276379,56,Left,4175276387,212,16.2,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808547,250,1,1,23,38,9xmhnv6im8h7c9e17oqvcx8gl,1,72.2,76,2023-04-09T05:23:52.004Z,2023-04-09T05:23:53Z,4175276421,141,66.7,4175276419,140,78.0,4175276423,212,8.8,4175276425,213,5.5,4175276417,56,Center,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530808551,251,1,1,23,39,9xmhnv6im8h7c9e17oqvcx8gl,1,78,66.7,2023-04-09T05:23:53.060Z,2023-04-09T05:23:54Z,4175276445,56,Center,4175276451,212,3.3,4175276447,140,75.0,4175276463,156,,4175276453,213,3.4,4175276449,141,65.5,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
