id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/16/value,qualifier/17/value
2500860589,87,1,1,8,59,v046no35g7ebk8lytdjmfb43,0,36.5,37.1,2023-01-27T08:54:45.619Z,2023-03-02T16:48:39Z,3996242587,140,46.6,3996242585,56,Back,3996242591,212,12.0,3996242583,3,,3996242593,213,5.8,3996242589,141,28.9,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860597,93,1,1,9,2,chu9blh367xs3yumct5tqto2q,0,56.6,73.5,2023-01-27T08:54:48.439Z,2023-03-02T16:53:07Z,3996242617,56,Left,3996242623,212,25.8,3996242625,213,0.5,3996242621,141,92.6,3996242619,140,77.8,3996242615,3,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860599,88,49,1,9,5,v046no35g7ebk8lytdjmfb43,1,34.4,4.9,2023-01-27T08:54:51.443Z,2023-03-02T16:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860619,89,1,1,9,6,v046no35g7ebk8lytdjmfb43,0,34.4,4.9,2023-01-27T08:54:51.956Z,2023-03-02T16:48:39Z,3996242677,155,,3996242687,213,0.5,3996242689,1,,3996242679,56,Center,3996242685,212,33.2,3996242681,140,62.3,3996242683,141,27.9,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860621,94,8,1,9,8,chu9blh367xs3yumct5tqto2q,1,37.8,73.5,2023-01-27T08:54:54.264Z,2023-03-02T16:53:06Z,3996787835,385,,3996242699,56,Back,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860661,90,1,1,9,9,v046no35g7ebk8lytdjmfb43,0,46.7,31.9,2023-01-27T08:54:55.316Z,2023-03-02T17:25:58Z,3996242867,213,5.9,3996242859,56,Right,3996242869,1,,3996242865,212,56.4,3996242861,140,96.5,3996242863,141,0.8,4067131079,155,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860665,95,49,1,9,19,chu9blh367xs3yumct5tqto2q,1,5.3,95,2023-01-27T08:55:05.120Z,2023-03-02T16:53:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860669,96,1,1,9,19,chu9blh367xs3yumct5tqto2q,1,5.3,95,2023-01-27T08:55:05.447Z,2023-03-02T16:53:06Z,3996242899,140,10.2,3996242901,141,85.2,3996242905,213,5.4,3996242903,212,8.4,3996242897,56,Back,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860685,97,1,1,9,20,chu9blh367xs3yumct5tqto2q,1,10.2,85.2,2023-01-27T08:55:06.447Z,2023-03-02T16:53:06Z,3996242959,140,23.3,3996242961,141,95.0,3996242965,213,0.5,3996242963,212,15.3,3996242957,56,Back,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860689,98,1,1,9,24,chu9blh367xs3yumct5tqto2q,0,31.6,92.4,2023-01-27T08:55:10.311Z,2023-03-02T16:53:05Z,3996242973,56,Back,3996242977,141,82.8,3996242981,213,5.8,3996242975,140,42.4,3996242979,212,13.1,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860691,91,1,1,9,25,v046no35g7ebk8lytdjmfb43,0,57.4,20.9,2023-01-27T08:55:11.267Z,2023-03-02T17:27:07Z,4067132261,213,2.5,4067132245,3,,3996242987,56,Back,4067132259,212,11.3,4067132253,140,48.9,4067132257,141,31.2,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860715,99,1,1,9,26,chu9blh367xs3yumct5tqto2q,1,53.8,71,2023-01-27T08:55:12.438Z,2023-03-02T17:27:30Z,3996243065,56,Center,3996243069,141,64.8,3996243067,140,51.6,3996243073,213,4.2,3996243071,212,4.8,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860719,100,1,1,9,32,chu9blh367xs3yumct5tqto2q,0,64.8,54.9,2023-01-27T08:55:17.743Z,2023-03-02T16:53:05Z,3996243087,56,Center,3996243089,140,73.5,3996243085,155,,3996243091,141,66.8,3996243095,213,0.7,3996243093,212,12.2,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860725,92,1,1,9,32,v046no35g7ebk8lytdjmfb43,1,24.6,36.1,2023-01-27T08:55:17.957Z,2023-03-02T16:48:38Z,3996243109,3,,3996243119,213,1.4,3996243113,140,26.7,3996243117,212,13.2,3996243111,56,Back,3996243115,141,55.2,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860727,93,49,1,9,33,v046no35g7ebk8lytdjmfb43,1,26.7,55.2,2023-01-27T08:55:19.395Z,2023-03-02T16:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860731,94,1,1,9,34,v046no35g7ebk8lytdjmfb43,0,26.7,55.2,2023-01-27T08:55:20.196Z,2023-03-02T16:48:37Z,3996243127,155,,3996243137,213,6.1,3996243133,141,53.9,3996243135,212,4.6,3996243131,140,31.0,3996243129,56,Back,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860739,101,49,1,9,38,chu9blh367xs3yumct5tqto2q,1,67.2,36.7,2023-01-27T08:55:23.792Z,2023-03-02T16:53:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860743,102,1,1,9,39,chu9blh367xs3yumct5tqto2q,1,67.2,36.7,2023-01-27T08:55:25.039Z,2023-03-02T16:53:04Z,3996243187,141,13.3,3996243183,56,Right,3996243185,140,78.2,3996243191,213,5.3,3996243189,212,19.7,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860749,103,1,1,9,40,chu9blh367xs3yumct5tqto2q,1,78.2,13.3,2023-01-27T08:55:26.455Z,2023-03-02T16:53:04Z,3996243217,212,7.8,3996243215,141,18.1,3996243211,56,Right,3996243213,140,71.5,3996243219,213,2.7,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860763,104,1,1,9,43,chu9blh367xs3yumct5tqto2q,1,74.5,15.8,2023-01-27T08:55:29.296Z,2023-03-21T06:19:14Z,3996243277,140,95.4,4113715763,4,,3996243279,141,27.5,3996243273,155,,3996243283,213,0.3,3996243275,56,Center,3996243281,212,23.3,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860765,105,61,1,9,46,chu9blh367xs3yumct5tqto2q,0,94.9,26.2,2023-01-27T08:55:32.641Z,2023-03-21T06:05:03Z,3996243287,56,Center,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860761,95,61,1,9,46,v046no35g7ebk8lytdjmfb43,1,4.3,70.3,2023-01-27T08:55:32.642Z,2023-03-21T06:05:05Z,3996243267,56,Back,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860769,96,6,1,9,47,v046no35g7ebk8lytdjmfb43,0,4.2,70.8,2023-01-27T08:55:33.491Z,2023-03-21T05:54:06Z,3996243317,56,Back,3996243319,73,,3996244317,233,106,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860787,106,6,1,9,47,chu9blh367xs3yumct5tqto2q,1,95.8,29.2,2023-01-27T08:55:33.491Z,2023-03-02T16:53:04Z,3996243377,75,,3996243373,56,Center,3996244313,233,96,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860903,107,1,1,10,28,chu9blh367xs3yumct5tqto2q,0,99.5,0.5,2023-01-27T08:56:13.974Z,2023-03-02T16:53:03Z,3996243829,140,90.2,3996243823,155,,3996243833,212,34.4,3996243825,224,,3996243835,213,1.9,3996243821,6,,3996243831,141,49.0,3996243819,2,,ukb790rcuwjsylvtyu822prd,R. Piscopo,3996790221,20,,,3996243827,56,Center,3996243837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860909,97,12,1,10,30,v046no35g7ebk8lytdjmfb43,1,9,51.6,2023-01-27T08:56:16.274Z,2023-03-02T16:48:37Z,3996243863,212,17.9,3996243865,213,1.1,3996243861,141,74.5,3996243857,56,Back,3996243871,15,,3996243859,140,17.5,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860921,108,1,1,10,35,chu9blh367xs3yumct5tqto2q,1,79.9,20,2023-01-27T08:56:21.334Z,2023-03-02T16:53:03Z,3996243933,2,,3996243939,140,87.1,3996243943,212,22.4,3996243941,141,51.0,3996243945,213,1.2,3996790671,223,,3996243937,56,Center,3996790673,72,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860923,109,61,1,10,37,chu9blh367xs3yumct5tqto2q,0,87.1,51,2023-01-27T08:56:22.894Z,2023-03-03T09:32:11Z,3996243957,56,Center,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860925,98,49,1,10,38,v046no35g7ebk8lytdjmfb43,1,19.2,58.1,2023-01-27T08:56:24.034Z,2023-03-02T16:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860935,99,12,1,10,38,v046no35g7ebk8lytdjmfb43,1,19.2,58.1,2023-01-27T08:56:24.626Z,2023-03-21T06:20:32Z,3996244001,213,6.2,3996243999,212,50.5,3996243993,56,Center,3996243997,141,53.7,3996243995,140,67.2,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860933,110,49,1,10,42,chu9blh367xs3yumct5tqto2q,1,36.8,45.4,2023-01-27T08:56:28.471Z,2023-03-02T16:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860953,111,1,1,10,44,chu9blh367xs3yumct5tqto2q,1,30.1,47.2,2023-01-27T08:56:30.518Z,2023-03-21T06:20:57Z,3996244089,141,55.7,3996244091,212,11.3,3996244085,56,Back,3996244093,213,0.5,3996244087,140,39.3,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860967,112,1,1,10,46,chu9blh367xs3yumct5tqto2q,1,40.7,56.4,2023-01-27T08:56:32.110Z,2023-03-02T16:53:02Z,3996244151,213,4.2,3996244143,56,Back,3996244147,141,39.4,3996244145,140,35.1,3996244149,212,13.0,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860977,113,1,1,10,49,chu9blh367xs3yumct5tqto2q,1,35.1,34.4,2023-01-27T08:56:35.622Z,2023-03-02T16:53:02Z,3996244199,56,Back,3996244203,141,29.0,3996244207,213,4.4,3996244205,212,3.9,3996244201,140,33.9,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500860999,114,1,1,10,53,chu9blh367xs3yumct5tqto2q,1,33.4,27.7,2023-01-27T08:56:38.869Z,2023-03-02T16:53:02Z,3996244281,56,Back,3996244285,141,16.1,3996244283,140,39.5,3996244289,213,5.4,3996244287,212,10.2,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861013,115,1,1,10,57,chu9blh367xs3yumct5tqto2q,1,43.7,16,2023-01-27T08:56:42.878Z,2023-03-02T16:53:01Z,3996244337,141,7.1,3996244335,140,44.9,3996244333,56,Back,3996244339,212,6.2,3996244341,213,4.9,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861027,116,1,1,10,58,chu9blh367xs3yumct5tqto2q,1,44.9,7.1,2023-01-27T08:56:44.478Z,2023-03-02T16:53:01Z,3996244397,140,37.2,3996244403,213,2.2,3996244401,212,13.8,3996244395,56,Back,3996244399,141,23.5,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861039,117,1,1,11,1,chu9blh367xs3yumct5tqto2q,1,35.8,24.1,2023-01-27T08:56:47.581Z,2023-03-02T16:53:01Z,3996244455,56,Back,3996244459,141,35.6,3996244463,213,1.4,3996244461,212,8.0,3996244457,140,37.4,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861055,118,1,1,11,5,chu9blh367xs3yumct5tqto2q,1,34.9,38.2,2023-01-27T08:56:51.182Z,2023-03-02T16:53:01Z,3996244513,141,46.3,3996244515,212,16.8,3996244517,213,2.8,3996244511,140,19.8,3996244509,56,Back,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861057,119,1,1,11,7,chu9blh367xs3yumct5tqto2q,1,21.2,43.7,2023-01-27T08:56:53.398Z,2023-03-02T16:53:01Z,3996244539,213,5.6,3996244531,56,Back,3996244537,212,19.9,3996244535,141,26.0,3996244533,140,36.3,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861087,120,1,1,11,11,chu9blh367xs3yumct5tqto2q,0,38.7,21.1,2023-01-27T08:56:56.846Z,2023-03-21T07:28:25Z,3996244643,213,6.1,3996244641,212,24.0,3996244637,140,61.4,3996244635,56,Right,3996244639,141,16.4,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861089,121,43,1,11,13,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-27T08:56:59.334Z,2023-03-21T06:22:44Z,3996244647,56,Right,4113718469,144,61,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523124989,797,8,1,11,13,v046no35g7ebk8lytdjmfb43,1,38.2,84.7,2023-01-27T08:56:59.488Z,2023-03-21T06:24:58Z,4113718735,384,,4113718679,56,Back,,,,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861083,100,49,1,11,14,v046no35g7ebk8lytdjmfb43,1,53.6,93,2023-01-27T08:56:59.987Z,2023-03-02T16:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861097,101,1,1,11,15,v046no35g7ebk8lytdjmfb43,1,44.1,91.7,2023-01-27T08:57:00.738Z,2023-03-02T16:48:36Z,3996244677,213,3.4,3996244675,212,15.7,3996244671,140,29.6,3996244673,141,85.9,3996244669,56,Back,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861109,102,1,1,11,17,v046no35g7ebk8lytdjmfb43,1,24.6,78.8,2023-01-27T08:57:03.138Z,2023-03-02T16:48:35Z,3996244727,212,14.0,3996244721,56,Back,3996244725,141,73.2,3996244723,140,11.8,3996244729,213,3.4,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861121,103,1,1,11,20,v046no35g7ebk8lytdjmfb43,0,14.7,69.9,2023-01-27T08:57:06.386Z,2023-03-21T06:23:22Z,3996244779,141,81.4,3996244783,213,0.2,3996244773,157,,3996244785,1,,3996244775,56,Back,3996244781,212,33.5,3996244777,140,45.7,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861131,122,49,1,11,23,chu9blh367xs3yumct5tqto2q,1,58.5,14.3,2023-01-27T08:57:09.255Z,2023-03-21T06:23:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500963713,920,43,1,11,24,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-27T08:57:09.879Z,2023-03-03T09:33:09Z,3996792683,286,0,3996792687,467,436615,3996792685,465,0,3996792681,56,Right,4067765061,144,3,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861143,123,4,1,11,25,chu9blh367xs3yumct5tqto2q,1,54.4,21,2023-01-27T08:57:10.913Z,2023-03-02T16:53:00Z,3996244861,152,,3996244865,286,,3996244863,265,,3996244857,13,,3996244867,233,104,3996244859,56,Right,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861141,104,4,1,11,25,v046no35g7ebk8lytdjmfb43,0,45.6,79,2023-01-27T08:57:10.914Z,2023-03-02T16:48:35Z,3996244849,56,Back,3996244847,13,,3996244855,285,,3996244851,152,,3996244853,265,,3996244875,233,123,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861191,124,1,1,11,38,chu9blh367xs3yumct5tqto2q,1,53.6,6.6,2023-01-27T08:57:24.398Z,2023-03-21T06:23:44Z,3996245049,212,12.5,3996245041,152,,3996245045,140,43.3,3996245043,56,Back,3996245039,5,,3996245047,141,15.9,3996245051,213,2.6,3996245059,189,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861203,125,1,1,11,40,chu9blh367xs3yumct5tqto2q,1,40.2,29.6,2023-01-27T08:57:26.422Z,2023-03-02T16:52:59Z,3996245093,212,21.4,3996245095,213,2.0,3996245091,141,58.8,3996245089,140,32.6,3996245087,56,Back,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861217,126,1,1,11,42,chu9blh367xs3yumct5tqto2q,1,31.1,67,2023-01-27T08:57:28.246Z,2023-03-02T16:52:58Z,3996245143,56,Center,3996245147,141,52.8,3996245145,140,53.6,3996245149,212,25.5,3996245153,213,5.9,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861227,127,1,1,11,47,chu9blh367xs3yumct5tqto2q,1,63.4,35.6,2023-01-27T08:57:33.710Z,2023-03-02T16:52:58Z,3996245189,213,5.4,3996245185,141,8.8,3996245181,56,Right,3996245183,140,78.5,3996245187,212,24.2,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861229,128,1,1,11,51,chu9blh367xs3yumct5tqto2q,1,86.9,16.6,2023-01-27T08:57:37.293Z,2023-03-02T16:52:58Z,3996245197,141,28.7,3996245195,140,84.2,3996245201,213,1.9,3996245193,56,Center,3996245199,212,8.7,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861233,129,50,1,11,52,chu9blh367xs3yumct5tqto2q,1,84.8,29,2023-01-27T08:57:38.510Z,2023-03-21T07:28:04Z,3996245209,56,Center,4113798981,233,105,3996245211,286,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861239,105,7,1,11,52,v046no35g7ebk8lytdjmfb43,0,15.2,71,2023-01-27T08:57:38.511Z,2023-03-02T16:48:35Z,3996794069,385,,3996245229,233,129,3996245225,285,,3996245223,56,Back,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861237,130,61,1,11,54,chu9blh367xs3yumct5tqto2q,0,83.3,28.3,2023-01-27T08:57:40.022Z,2023-03-02T16:52:57Z,3996245221,56,Center,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861243,106,49,1,11,55,v046no35g7ebk8lytdjmfb43,1,14.8,71.3,2023-01-27T08:57:40.842Z,2023-03-21T06:24:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861253,107,1,1,11,55,v046no35g7ebk8lytdjmfb43,1,20.1,69.7,2023-01-27T08:57:41.626Z,2023-03-02T16:48:34Z,3996245265,56,Back,3996245269,141,45.0,3996245267,140,32.2,3996245271,212,21.1,3996245273,213,5.4,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861255,108,1,1,11,56,v046no35g7ebk8lytdjmfb43,0,31.3,47.2,2023-01-27T08:57:42.538Z,2023-03-02T16:48:34Z,3996245289,213,0.8,3996245287,212,19.3,3996245281,56,Back,3996245285,141,67.8,3996245283,140,44.0,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861257,131,49,1,11,58,chu9blh367xs3yumct5tqto2q,1,57.1,29.8,2023-01-27T08:57:44.686Z,2023-03-02T16:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861277,132,1,1,11,59,chu9blh367xs3yumct5tqto2q,1,57.4,31.4,2023-01-27T08:57:45.301Z,2023-03-02T16:52:57Z,3996245363,213,1.9,3996245361,212,15.7,3996245357,140,52.7,3996245355,56,Center,3996245359,141,53.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861287,133,1,1,12,2,chu9blh367xs3yumct5tqto2q,1,52.7,53.9,2023-01-27T08:57:47.854Z,2023-03-02T16:52:57Z,3996245413,213,1.3,3996245411,212,15.0,3996245407,140,56.0,3996245405,56,Center,3996245409,141,75.3,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861295,134,1,1,12,6,chu9blh367xs3yumct5tqto2q,1,58.4,74.4,2023-01-27T08:57:51.813Z,2023-03-02T16:52:56Z,3996245453,212,15.5,3996245451,141,94.4,3996245455,213,1.1,3996245447,56,Left,3996245449,140,65.5,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500861315,135,1,1,12,7,chu9blh367xs3yumct5tqto2q,1,55.6,75.2,2023-01-27T08:57:53.301Z,2023-03-21T06:25:28Z,3996245519,56,Back,3996245523,141,68.2,3996245521,140,38.5,3996245527,213,3.4,3996245525,212,18.6,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
