id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/18/value
2484595715,303,1,1,26,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.4,46.4,2022-11-12T14:58:21.670Z,2022-11-13T00:31:53Z,3912834011,178,,3910435117,140,12.1,3910435119,141,12.1,3910435121,212,23.3,3910435123,213,4.7,3910435111,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595749,304,1,1,26,7,9gefq4dz9b2hl8rqrxwrlrzmp,1,18,9,2022-11-12T14:58:25.595Z,2022-11-13T00:31:57Z,3910435265,212,38.6,3910435259,56,Right,3910435267,213,0.1,3910435269,1,,3910435257,155,,3912834051,178,,3910435261,140,54.5,3910435263,141,15.2,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595753,305,4,1,26,9,9gefq4dz9b2hl8rqrxwrlrzmp,1,52.4,16.8,2022-11-12T14:58:28.219Z,2022-11-13T00:32:01Z,3910435375,233,193,3910435293,286,,3910435291,152,,3910435287,295,,3910435285,13,,3910435289,56,Right,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595767,193,4,1,26,9,cu0eztmjcsbydyp53aleznorw,0,47.6,83.2,2022-11-12T14:58:28.220Z,2022-11-13T00:32:01Z,3912834101,178,,3910435353,56,Back,3910435351,295,,3910435359,285,,3910435349,13,,3910435355,152,,3910435413,233,305,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595931,306,1,1,26,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.8,20.1,2022-11-12T14:58:51.042Z,2022-11-13T00:32:07Z,3910435971,213,2.4,3910435963,56,Back,3910435961,152,,3910435969,212,13.3,3912834209,178,,3910435965,140,29.5,3910435959,5,,3910435967,141,33.3,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595951,307,1,1,26,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.5,33.3,2022-11-12T14:58:52.227Z,2022-11-13T00:32:10Z,3910436005,213,1.6,3910435999,140,29.8,3910435997,56,Back,3912834229,178,,3910436003,212,17.0,3910436001,141,58.3,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595963,308,1,1,26,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.1,57.7,2022-11-12T14:58:55.930Z,2022-11-13T00:32:14Z,3910436067,213,4.8,3910436059,56,Back,3910436065,212,16.9,3912834279,178,,3910436063,141,32.9,3910436061,140,31.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595987,309,1,1,26,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.8,30.7,2022-11-12T14:58:58.678Z,2022-11-13T00:32:15Z,3910436159,213,5.2,3912834323,178,,3910436157,212,14.7,3910436155,141,11.9,3910436153,140,38.8,3910436151,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484595997,310,1,1,26,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.9,12.5,2022-11-12T14:59:01.195Z,2022-11-13T00:32:19Z,3912834369,178,,3910436227,212,19.9,3910436225,141,26.2,3910436229,213,2.7,3910436221,56,Back,3910436223,140,21.1,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596003,311,1,1,26,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.4,26.4,2022-11-12T14:59:03.538Z,2022-11-13T00:32:23Z,3910436253,212,17.5,3910436251,141,46.2,3912834395,178,,3910436249,140,9.8,3910436255,213,2.3,3910436247,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596011,312,1,1,26,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.6,48.5,2022-11-12T14:59:05.938Z,2022-11-13T00:32:28Z,3910436305,213,1.7,3912834439,178,,3910436297,56,Back,3910436299,140,7.1,3910436303,212,16.9,3910436301,141,73.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596033,313,1,1,26,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,5,75.6,2022-11-12T14:59:08.155Z,2022-11-13T00:32:33Z,3910436427,213,0.2,3910436425,212,55.1,3912834467,178,,3910436429,1,,3910436417,155,,3910436423,141,94.2,3910436421,140,56.1,3910436419,56,Left,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596035,194,49,1,26,54,cu0eztmjcsbydyp53aleznorw,1,40.1,5.5,2022-11-12T14:59:12.946Z,2022-11-13T00:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485155535,1392,67,1,26,54,cu0eztmjcsbydyp53aleznorw,1,41.5,6.8,2022-11-12T14:59:13.046Z,2022-11-13T10:44:52Z,3913396191,233,1508,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485155531,1508,67,1,26,54,9gefq4dz9b2hl8rqrxwrlrzmp,0,58.5,93.2,2022-11-12T14:59:13.047Z,2022-11-13T10:32:15Z,3913396201,233,1392,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596053,195,1,1,26,54,cu0eztmjcsbydyp53aleznorw,1,41.1,5,2022-11-12T14:59:13.076Z,2022-11-13T10:44:53Z,3910436507,56,Back,3910436513,212,41.3,3910436509,140,14.1,3910436511,141,49.1,3912834567,178,,3910436517,1,,3910436515,213,2.3,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596089,196,1,1,27,0,cu0eztmjcsbydyp53aleznorw,1,19.8,39.4,2022-11-12T14:59:18.979Z,2022-11-13T00:32:49Z,3910436661,141,30.2,3910436663,212,18.8,3912834637,178,,3910436657,56,Back,3910436659,140,36.7,3910436665,213,5.9,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596101,197,1,1,27,6,cu0eztmjcsbydyp53aleznorw,1,47.9,41,2022-11-12T14:59:24.652Z,2022-11-13T00:32:52Z,3912834667,178,,3910436715,213,1.8,3910436707,56,Back,3910436711,141,71.1,3910436713,212,21.2,3910436709,140,42.8,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596111,198,1,1,27,9,cu0eztmjcsbydyp53aleznorw,1,43.2,73.5,2022-11-12T14:59:28.366Z,2022-11-13T00:32:59Z,3910436773,56,Back,3910436781,213,4.2,3910436777,141,58.4,3910436775,140,37.1,3910436779,212,12.1,3912834765,178,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596145,199,1,1,27,12,cu0eztmjcsbydyp53aleznorw,1,32.4,51.2,2022-11-12T14:59:30.675Z,2022-11-13T00:33:06Z,3910436949,213,4.9,3910436945,141,16.6,3910436947,212,24.2,3912834855,178,,3910436941,56,Back,3910436943,140,37.6,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596157,200,1,1,27,19,cu0eztmjcsbydyp53aleznorw,1,33.5,24.4,2022-11-12T14:59:38.059Z,2022-11-13T00:33:10Z,3910437011,212,27.0,3910437013,213,2.6,3910437005,56,Back,3910437007,140,11.4,3910437009,141,44.8,3912834919,178,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596171,201,1,1,27,24,cu0eztmjcsbydyp53aleznorw,1,11.4,45.2,2022-11-12T14:59:42.956Z,2022-11-13T00:33:14Z,3912834949,178,,3910437073,56,Back,3910437081,213,5.4,3910437077,141,19.7,3910437075,140,24.2,3910437079,212,21.9,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596181,202,1,1,27,27,cu0eztmjcsbydyp53aleznorw,1,24.3,19.4,2022-11-12T14:59:45.597Z,2022-11-13T00:33:18Z,3910437217,140,44.9,3910437215,56,Back,3912834985,178,,3910437219,141,4.1,3910437223,213,5.8,3910437221,212,24.0,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596187,203,1,1,27,28,cu0eztmjcsbydyp53aleznorw,1,45,4.1,2022-11-12T14:59:47.348Z,2022-11-13T00:33:21Z,3910437259,212,20.3,3910437255,140,61.0,3912835049,178,,3910437257,141,20.9,3910437253,56,Right,3910437261,213,0.6,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596255,204,1,1,27,30,cu0eztmjcsbydyp53aleznorw,1,61.1,20.9,2022-11-12T14:59:48.652Z,2022-11-13T00:33:28Z,3910437449,213,6.2,3910437447,212,23.0,3910437445,141,17.3,3912835127,178,,3910437443,140,82.9,3910437441,56,Right,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596263,205,1,1,27,34,cu0eztmjcsbydyp53aleznorw,0,92.8,29.9,2022-11-12T14:59:52.962Z,2022-11-13T00:33:34Z,3910437481,140,90.1,3910437483,141,45.8,3910437479,56,Center,3912835235,178,,3910437485,212,11.2,3910437487,213,1.8,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596251,314,49,1,27,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,9,55.6,2022-11-12T14:59:53.635Z,2022-11-13T00:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596311,315,1,1,27,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.1,50.3,2022-11-12T14:59:58.667Z,2022-11-13T00:34:11Z,3910440233,210,15,3910437693,213,0.9,3910437691,212,28.7,3910437687,140,44.1,3910437685,56,Back,3912835489,178,,3910437689,141,84.6,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2484596313,316,15,1,27,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,72.1,54.6,2022-11-12T15:00:05.789Z,2022-11-13T00:34:12Z,3910440255,215,,3910488879,18,,3910440259,139,,3910440263,147,53.6,3910440243,78,,3910440251,102,49.7,3910514399,23,,3910440245,29,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3910440247,55,3910440265,230,3910440267,231,97.2,49.3,3910440261,146,315,,77.7,3910439925,20,,3910437703,56,Center,3910439935,82,,3910440253,103,3912835745,178,,,,,,,19,,
2484596329,317,61,1,27,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.3,53.6,2022-11-12T15:00:05.966Z,2022-11-13T00:34:22Z,3910437765,56,Center,3910439771,228,,3912835935,178,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596365,206,12,1,27,48,cu0eztmjcsbydyp53aleznorw,1,11.5,35,2022-11-12T15:00:06.945Z,2022-11-13T00:34:27Z,3910437917,213,5.9,3910437909,56,Back,3910437915,212,19.2,3912835985,178,,3910437911,140,28.6,3910437913,141,25.0,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596375,207,1,1,27,51,cu0eztmjcsbydyp53aleznorw,1,28.5,24.8,2022-11-12T15:00:09.869Z,2022-11-13T00:34:33Z,3910437959,212,4.5,3910437955,141,31.4,3912836081,388,,3910437947,56,Back,3910437951,140,28.5,3910437931,3,,3910437961,213,1.6,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596383,208,49,1,27,52,cu0eztmjcsbydyp53aleznorw,1,26.7,30.2,2022-11-12T15:00:11.157Z,2022-11-13T00:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596387,209,1,1,27,53,cu0eztmjcsbydyp53aleznorw,0,26.7,30.2,2022-11-12T15:00:11.725Z,2022-11-13T00:34:47Z,3910437989,155,,3910437999,213,4.7,3910437997,212,2.5,3910437995,141,26.5,3910437991,56,Back,3910437993,140,26.6,3912836287,178,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596389,318,61,1,27,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.9,58.1,2022-11-12T15:00:11.726Z,2022-11-13T00:34:59Z,3912836467,178,,3910438005,56,Center,,,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596403,319,1,1,27,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.6,68.3,2022-11-12T15:00:13.493Z,2022-11-13T00:35:04Z,3910438079,141,58.7,3910438075,56,Center,3910438077,140,61.5,3910438081,212,7.8,3910438083,213,4.1,3910438073,3,,3912836537,178,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596409,320,49,1,27,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.2,58.1,2022-11-12T15:00:14.391Z,2022-11-13T00:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596425,321,1,1,27,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.5,55.6,2022-11-12T15:00:15.669Z,2022-11-13T00:35:11Z,3912836611,178,,3910438171,213,4.8,3910438163,56,Center,3910438165,140,65.9,3910438167,141,27.0,3910438169,212,19.5,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596439,322,1,1,28,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.6,27.2,2022-11-12T15:00:18.549Z,2022-11-13T00:35:15Z,3912836641,178,,3910438233,141,35.4,3910438231,140,68.6,3910438237,213,1.4,3910438235,212,5.7,3910438229,56,Center,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596459,323,1,1,28,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,68.6,32.3,2022-11-12T15:00:19.237Z,2022-11-13T00:35:19Z,3910438329,213,6.1,3910438325,141,26.2,3910438327,212,27.6,3910438323,140,94.6,3910438321,56,Center,3910438319,155,,3912836673,178,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596479,324,1,1,28,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,93.7,27.4,2022-11-12T15:00:21.869Z,2022-11-13T00:35:33Z,3910438433,141,41.9,3910439355,154,,3910439353,210,13,3910438429,56,Center,3910438437,213,1.5,3910439581,195,,3912836773,388,,3910438435,212,9.9,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,3910438431,140,,,,,,,,,93.9,,,,,,,,,,,,,,,,,,,,,1,,,
2484596483,325,13,1,28,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,93.6,40.4,2022-11-12T15:00:23.302Z,2022-11-13T00:35:34Z,3910438457,17,,3910438455,22,,3910439387,231,46.2,3910439373,154,,3910438459,56,Center,3910439385,230,98.5,3912836841,178,,3910439381,103,54.2,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,3910439371,29,3910704037,87,3910439375,55,,324,3910439383,328,,,,3910439073,20,,3910439379,102,43.0,,,,,,,,,,,,,,,,
2484596497,210,5,1,28,5,cu0eztmjcsbydyp53aleznorw,1,-1.6,57.4,2022-11-12T15:00:23.783Z,2022-11-13T00:35:37Z,3910438521,346,,3910438585,233,326,3910438519,56,Back,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596507,326,5,1,28,5,9gefq4dz9b2hl8rqrxwrlrzmp,0,101.6,42.6,2022-11-12T15:00:23.783Z,2022-11-13T00:35:37Z,3910438561,56,Center,3910438563,346,,3910438603,233,210,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596793,211,1,1,28,35,cu0eztmjcsbydyp53aleznorw,1,2.5,48.4,2022-11-12T15:00:53.571Z,2022-11-13T00:35:42Z,3910439891,124,,3910439893,56,Back,3910439905,237,,3910439899,212,11.6,3910439895,140,7.8,3910439897,141,33.5,3910439901,213,5.2,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596817,212,1,1,28,37,cu0eztmjcsbydyp53aleznorw,1,7.8,33.7,2022-11-12T15:00:55.469Z,2022-11-13T00:35:46Z,3910439971,141,39.4,3912837103,178,,3910439979,213,0.2,3910439965,56,Back,3910439975,212,22.7,3910439967,140,29.1,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596839,213,1,1,28,39,cu0eztmjcsbydyp53aleznorw,1,29.9,33.1,2022-11-12T15:00:58.333Z,2022-11-13T00:35:54Z,3910440095,212,13.6,3910440097,213,4.7,3910440089,56,Back,3912837229,178,,3910440093,141,13.1,3910440091,140,29.4,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596917,214,1,1,28,42,cu0eztmjcsbydyp53aleznorw,1,30.4,13.1,2022-11-12T15:01:00.791Z,2022-11-13T00:35:58Z,3910440431,56,Back,3910440443,213,0.5,3910440441,212,16.3,3910440439,141,25.1,3912837273,178,,3910440435,140,43.8,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596931,215,1,1,28,45,cu0eztmjcsbydyp53aleznorw,1,45.5,25.4,2022-11-12T15:01:03.531Z,2022-11-13T00:36:04Z,3910440479,56,Back,3910440491,213,1.7,3910440481,140,44.8,3910440485,141,35.5,3912837377,178,,3910440489,212,6.9,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596939,216,61,1,28,45,cu0eztmjcsbydyp53aleznorw,0,45.6,37.1,2022-11-12T15:01:03.952Z,2022-11-13T00:36:20Z,3912837695,178,,3910440507,56,Back,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596967,327,1,1,28,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.8,56,2022-11-12T15:01:05.908Z,2022-11-13T00:36:29Z,3910440617,56,Center,3910440631,140,64.3,3910440649,213,6.3,3912837903,389,,3910440645,212,18.4,3910440639,141,55.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597033,329,61,1,28,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,65.3,55.2,2022-11-12T15:01:08.220Z,2022-11-13T00:36:35Z,3910440895,56,Center,3912838011,178,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484596981,328,43,1,28,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-11-12T15:01:08.648Z,2022-11-12T15:01:14Z,3910441145,144,49,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485156175,1510,83,1,28,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.5,57.5,2022-11-12T15:01:08.957Z,2022-11-13T10:33:51Z,3913398661,399,160541,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597053,217,49,1,28,51,cu0eztmjcsbydyp53aleznorw,1,33.2,34,2022-11-12T15:01:09.635Z,2022-11-13T00:36:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597099,218,1,1,28,52,cu0eztmjcsbydyp53aleznorw,1,33.2,34,2022-11-12T15:01:10.695Z,2022-11-13T00:37:00Z,3912838267,178,,3910441171,141,32.3,3910441173,212,6.0,3910441169,140,38.8,3910441167,56,Back,3910441175,213,6.1,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597119,219,1,1,28,53,cu0eztmjcsbydyp53aleznorw,1,38.9,32.6,2022-11-12T15:01:11.654Z,2022-11-13T00:39:06Z,3910441261,140,33.3,3910441263,141,26.5,3910441259,56,Back,3912839825,178,,3912723763,156,,3910441265,212,7.2,3910441267,213,3.8,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597233,220,1,1,28,54,cu0eztmjcsbydyp53aleznorw,1,33.3,26.5,2022-11-12T15:01:13.024Z,2022-11-13T00:39:12Z,3910441765,213,0.7,3910441757,141,53.0,3910441747,56,Center,3912839913,178,,3910441751,140,55.1,3910441763,212,29.1,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597311,221,1,1,28,56,cu0eztmjcsbydyp53aleznorw,0,54.8,53,2022-11-12T15:01:14.466Z,2022-11-13T00:39:21Z,3912840039,178,,3910442019,155,,3910442021,56,Center,3910442023,140,81.7,3910442031,213,5.7,3910442033,1,,3910442027,141,25.4,3910442029,212,33.9,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597207,330,12,1,28,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.3,70.9,2022-11-12T15:01:17.894Z,2022-11-13T00:39:27Z,3910441647,141,100.0,3910441655,213,1.4,3910441639,56,Back,3912840127,178,,3910441643,140,22.1,3910441651,212,20.9,3910441713,167,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597421,222,5,1,29,0,cu0eztmjcsbydyp53aleznorw,1,75.8,-1.4,2022-11-12T15:01:19.281Z,2022-11-13T00:39:32Z,3910442589,347,,3910447433,233,331,3910442587,56,Right,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597217,331,5,1,29,0,9gefq4dz9b2hl8rqrxwrlrzmp,0,24.2,101.4,2022-11-12T15:01:19.281Z,2022-11-13T00:39:33Z,3910447485,233,222,3910441685,347,,3910441681,56,Back,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597511,223,1,1,29,8,cu0eztmjcsbydyp53aleznorw,1,74,0,2022-11-12T15:01:26.500Z,2022-11-13T00:40:08Z,3910443015,212,11.1,3910443017,213,2.0,3910443011,140,69.3,3910443013,141,12.7,3910443007,107,,3910443009,56,Right,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597539,224,1,1,29,9,cu0eztmjcsbydyp53aleznorw,1,69.1,12.8,2022-11-12T15:01:27.964Z,2022-11-13T00:40:33Z,3910443117,56,Right,3910443123,212,6.1,3910443121,141,5.0,3910443119,140,72.0,3912840925,178,,3910443125,213,5.2,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597571,225,1,1,29,11,cu0eztmjcsbydyp53aleznorw,1,68.9,10.9,2022-11-12T15:01:29.892Z,2022-11-13T00:40:45Z,3910443243,140,67.7,3910443241,56,Right,3910443251,213,1.8,3910443245,141,20.0,3912841151,178,,3910443249,212,6.3,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
