id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2469235305,726,45,1,25,53,cz4a6wmzx2obyisadhgaccx7b,0,43.4,7.5,2022-10-08T13:56:39.100Z,2022-10-09T05:00:42Z,3829616321,233,927,3829375587,56,Back,3829375589,285,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469235301,927,3,1,25,53,7ad69ngbpjuyzv96drf8d9sn2,1,56.6,92.5,2022-10-08T13:56:39.100Z,2022-10-09T05:00:41Z,3829616307,233,726,3829375837,464,,3829375575,286,,3829375573,56,Left,3830322829,178,,,,,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821777,243,1,1,25,56,7ad69ngbpjuyzv96drf8d9sn2,1,44,75.2,2022-10-08T13:56:41.385Z,2022-10-09T03:36:01Z,3827134157,1,,3827134149,140,43.5,3830322885,178,,3827134153,212,35.6,3827134147,56,Back,3827134155,213,4.7,3827134151,141,22.8,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821791,244,1,1,26,3,7ad69ngbpjuyzv96drf8d9sn2,1,67.1,15.5,2022-10-08T13:56:49.030Z,2022-10-09T03:36:05Z,3827134209,212,8.4,3827134205,140,71.4,3830322969,178,,3827134203,56,Right,3827134207,141,5.1,3827134211,213,5.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821809,245,1,1,26,5,7ad69ngbpjuyzv96drf8d9sn2,1,71.4,5.1,2022-10-08T13:56:50.954Z,2022-10-09T03:36:18Z,3827134293,213,3.1,3827134289,141,5.4,3827134285,56,Right,3830323251,178,,3827134291,212,7.7,3827134287,140,64.1,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821829,246,1,1,26,7,7ad69ngbpjuyzv96drf8d9sn2,1,64.1,5.4,2022-10-08T13:56:52.396Z,2022-10-09T03:36:23Z,3827134419,141,29.7,3827134415,56,Center,3827134423,213,1.4,3830323375,178,,3827134421,212,16.9,3827134417,140,67.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821881,247,1,1,26,9,7ad69ngbpjuyzv96drf8d9sn2,1,67.6,37.3,2022-10-08T13:56:54.951Z,2022-10-09T07:28:45Z,3827134677,213,1.4,3827135343,210,15,3827134669,56,Center,3827134673,141,64.6,3830323457,178,,3827134675,212,18.9,3827134671,140,70.9,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460273,1197,83,1,26,12,cz4a6wmzx2obyisadhgaccx7b,1,27.6,42.5,2022-10-08T13:56:58.220Z,2022-10-09T06:58:07Z,3830607471,399,209046,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821877,149,45,1,26,12,cz4a6wmzx2obyisadhgaccx7b,0,27.3,45.9,2022-10-08T13:56:58.268Z,2022-10-09T03:36:33Z,3827134639,56,Back,3827134845,233,248,3827134641,285,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821915,248,3,1,26,12,7ad69ngbpjuyzv96drf8d9sn2,1,72.7,54.1,2022-10-08T13:56:58.268Z,2022-10-09T03:36:33Z,3827134837,233,149,3829376691,464,,3830323629,178,,3827134815,56,Center,3827134819,286,,,,,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821917,249,15,1,26,16,7ad69ngbpjuyzv96drf8d9sn2,1,78.2,38.2,2022-10-08T13:57:01.735Z,2022-10-09T07:28:45Z,3827134825,22,,3827135367,103,19,3827135375,230,98.4,3827135389,233,150,3827134981,20,,3827135369,215,,3827135371,146,81.6,3827135357,78,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,3827135377,231,3827135365,102,49.4,,48.4,3827134827,18,3830323743,178,3827134987,82,3827135361,55,,,,247,3827134829,56,3827135373,147,40.6,3827135359,29,,Center,,,,,,,,,,,,
2468821931,150,10,1,26,16,cz4a6wmzx2obyisadhgaccx7b,1,17.5,66,2022-10-08T13:57:01.771Z,2022-10-09T03:36:53Z,3827135013,233,249,3827134881,56,Back,3827134879,94,,3830324051,178,,,,,,,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821955,151,6,1,26,18,cz4a6wmzx2obyisadhgaccx7b,0,17.7,62.2,2022-10-08T13:57:03.649Z,2022-10-09T03:36:54Z,3827134961,56,Back,3827134963,73,,3827134993,233,250,,,,,,,,,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468821939,250,6,1,26,18,7ad69ngbpjuyzv96drf8d9sn2,1,82.3,37.8,2022-10-08T13:57:03.649Z,2022-10-09T03:36:55Z,3827134909,75,,3827134989,233,151,3827134907,56,Center,,,,,,,,,,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822091,251,1,1,26,40,7ad69ngbpjuyzv96drf8d9sn2,0,99.6,0.7,2022-10-08T13:57:25.713Z,2022-10-09T03:36:58Z,3827135969,223,,3827135647,2,,3829377511,72,,3827135659,141,54.0,3827135651,155,,3827135663,213,1.8,3827135661,212,37.0,3827135655,56,Center,9ydkbbygq6uocors9kcdnzbop,M. Diaby,3827135657,140,3830324181,178,,,92.3,3827135665,1,3827135649,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822101,152,12,1,26,42,cz4a6wmzx2obyisadhgaccx7b,1,6.7,40.4,2022-10-08T13:57:27.433Z,2022-10-09T03:37:08Z,3827135707,56,Back,3830324377,388,,3827135711,141,57.1,3827135715,213,0.8,3827135713,212,16.3,3827135729,15,,3827135709,140,17.9,,,,8czesxhh2bedy0ukqb95rk82d,S. Polter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822119,252,13,1,26,44,7ad69ngbpjuyzv96drf8d9sn2,1,81.4,45.2,2022-10-08T13:57:29.611Z,2022-10-09T03:37:11Z,3827139511,215,,3827139519,231,49.5,3827135783,56,Center,3827139513,328,,3827135781,18,,3827139509,103,86.1,3827139507,102,46.9,3827139515,458,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,3830324431,178,3827136203,20,,,,3827139505,74,3827136201,25,3827139517,230,,,,,97.7,,,,,,,,,,,,,,,,,,,,,,
2468822117,153,5,1,26,45,cz4a6wmzx2obyisadhgaccx7b,1,-0.8,50.7,2022-10-08T13:57:30.707Z,2022-10-09T03:37:14Z,3827135771,346,,3827135897,233,253,3827135769,56,Back,,,,,,,,,,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822131,253,5,1,26,45,7ad69ngbpjuyzv96drf8d9sn2,0,100.8,49.3,2022-10-08T13:57:30.707Z,2022-10-09T03:37:14Z,3827135861,346,,3827135859,56,Center,3827135905,233,153,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822203,154,1,1,26,56,cz4a6wmzx2obyisadhgaccx7b,1,5.5,58.5,2022-10-08T13:57:41.335Z,2022-10-09T03:37:18Z,3827136237,140,3.4,3827136247,237,,3827136241,212,7.2,3827136235,56,Back,3827136239,141,48.4,3827136243,213,4.4,3827136233,124,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822217,155,1,1,27,0,cz4a6wmzx2obyisadhgaccx7b,1,10.2,45.4,2022-10-08T13:57:45.797Z,2022-10-09T03:37:21Z,3827136309,155,,3827136317,212,56.6,3827136313,140,64.1,3827136321,1,,3827136311,56,Center,3827136319,213,0.0,3830324681,178,,3827136315,141,47.5,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822237,156,1,1,27,3,cz4a6wmzx2obyisadhgaccx7b,1,64.1,47.5,2022-10-08T13:57:48.658Z,2022-10-09T03:37:28Z,3827136413,3,,3827136421,212,8.2,3827136419,141,39.7,3827136423,213,3.8,3827136415,56,Center,3827136417,140,58.1,3830324867,178,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822243,157,50,1,27,5,cz4a6wmzx2obyisadhgaccx7b,1,58.4,30.4,2022-10-08T13:57:51.188Z,2022-10-09T03:37:40Z,3827136439,286,,3827136437,56,Center,3827136529,233,254,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822253,254,7,1,27,6,7ad69ngbpjuyzv96drf8d9sn2,1,41.6,69.6,2022-10-08T13:57:51.589Z,2022-10-09T03:37:44Z,3827136483,56,Back,3827136485,285,,3827136507,233,157,3830325125,178,,3829379631,383,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822263,255,1,1,27,8,7ad69ngbpjuyzv96drf8d9sn2,0,40.7,91.4,2022-10-08T13:57:54.058Z,2022-10-09T03:37:47Z,3827136611,236,,3827136549,212,3.3,3827136613,233,158,3827136543,56,Back,3830325233,389,,3827136545,140,43.8,3827136551,213,6.2,3827136617,286,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,3827136547,141,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822271,158,74,1,27,8,cz4a6wmzx2obyisadhgaccx7b,1,60,8.8,2022-10-08T13:57:54.179Z,2022-10-09T03:37:51Z,3830325313,21,,3827136595,56,Right,3830325315,178,,3827136599,285,,3827136625,233,255,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460419,1198,67,1,27,10,cz4a6wmzx2obyisadhgaccx7b,1,68.2,6.4,2022-10-08T13:57:56.250Z,2022-10-09T07:22:15Z,3830608095,233,1650,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460417,1650,67,1,27,10,7ad69ngbpjuyzv96drf8d9sn2,0,31.8,93.6,2022-10-08T13:57:56.251Z,2022-10-09T06:58:40Z,3830608121,233,1198,,,,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822277,159,1,1,27,11,cz4a6wmzx2obyisadhgaccx7b,0,62.8,4,2022-10-08T13:57:56.273Z,2022-10-09T07:22:16Z,3827136649,56,Right,3827136657,213,0.0,3827136687,233,256,3830325457,389,,3827136655,212,2.2,3827136691,286,,3827136651,140,64.9,3827136685,236,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,3827136653,141,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822281,256,74,1,27,11,7ad69ngbpjuyzv96drf8d9sn2,1,38.7,93.9,2022-10-08T13:57:56.304Z,2022-10-09T03:38:04Z,3830325557,178,,3827136671,285,,3827136719,233,159,3827136667,56,Back,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822291,257,1,1,27,13,7ad69ngbpjuyzv96drf8d9sn2,0,42.4,92.7,2022-10-08T13:57:58.643Z,2022-10-09T03:38:23Z,3827136741,140,42.7,3827136745,212,3.0,3827136739,56,Back,3827136743,141,88.3,3827136747,213,4.8,3830325897,178,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822293,160,61,1,27,13,cz4a6wmzx2obyisadhgaccx7b,1,60.8,5.5,2022-10-08T13:57:58.915Z,2022-10-09T03:38:28Z,3830325977,178,,3827136751,56,Right,3830325975,21,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873345,448,61,1,27,14,7ad69ngbpjuyzv96drf8d9sn2,1,41.8,90.7,2022-10-08T13:57:59.705Z,2022-10-09T03:38:42Z,3830326313,178,,3827405607,56,Back,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460495,1199,67,1,27,15,cz4a6wmzx2obyisadhgaccx7b,1,63,10.7,2022-10-08T13:58:00.592Z,2022-10-09T07:22:16Z,3830608433,233,1651,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460493,1651,67,1,27,15,7ad69ngbpjuyzv96drf8d9sn2,0,37,89.3,2022-10-08T13:58:00.593Z,2022-10-09T06:58:57Z,3830608437,233,1199,,,,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873469,294,50,1,27,15,cz4a6wmzx2obyisadhgaccx7b,1,55.8,7.7,2022-10-08T13:58:00.655Z,2022-10-09T03:38:47Z,3827406359,286,,3827406357,56,Right,3827407445,233,449,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873633,449,7,1,27,15,7ad69ngbpjuyzv96drf8d9sn2,0,44.2,92.3,2022-10-08T13:58:00.823Z,2022-10-09T03:38:52Z,3830326563,178,,3827407291,56,Back,3827407295,285,,3827407411,233,294,3829380419,383,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873953,450,50,1,27,16,7ad69ngbpjuyzv96drf8d9sn2,1,40.6,90,2022-10-08T13:58:01.836Z,2022-10-09T03:38:57Z,3827409131,286,,3827409129,56,Back,3827409535,233,161,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822307,161,7,1,27,16,cz4a6wmzx2obyisadhgaccx7b,1,59.4,10,2022-10-08T13:58:01.926Z,2022-10-09T03:39:01Z,3827409523,233,450,3830326785,178,,3827136789,56,Right,3829380635,383,,3827409513,285,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822327,162,1,1,27,18,cz4a6wmzx2obyisadhgaccx7b,1,64.6,14.8,2022-10-08T13:58:03.565Z,2022-10-09T03:39:07Z,3827136877,140,61.1,3830326947,178,,3827136885,212,14.8,3827136881,141,35.9,3827136889,213,1.8,3827136875,56,Center,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822363,163,1,1,27,20,cz4a6wmzx2obyisadhgaccx7b,1,61.1,35.9,2022-10-08T13:58:05.542Z,2022-10-09T03:39:09Z,3830327011,178,,3827137059,155,,3827137067,212,39.1,3827137071,1,,3827137065,141,6.1,3827137069,213,5.7,3827137061,56,Right,3827137063,140,92.9,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460593,1201,67,1,27,24,cz4a6wmzx2obyisadhgaccx7b,1,93.5,7.9,2022-10-08T13:58:09.793Z,2022-10-09T07:22:17Z,3830608875,233,1652,,,,,,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469460591,1652,67,1,27,24,7ad69ngbpjuyzv96drf8d9sn2,0,6.5,92.1,2022-10-08T13:58:09.794Z,2022-10-09T06:59:20Z,3830608881,233,1201,,,,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822365,164,1,1,27,24,cz4a6wmzx2obyisadhgaccx7b,0,97.3,4.1,2022-10-08T13:58:09.804Z,2022-10-09T07:22:17Z,3827137249,286,,3827137085,212,1.4,3827137243,236,,3827137079,56,Right,3827137087,213,1.5,3827137081,140,97.4,3830327059,178,,3827137245,233,258,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,3827137083,141,3827137075,2,,,6.1,3829381269,224,3827137077,155,3829381271,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822391,258,12,1,27,24,7ad69ngbpjuyzv96drf8d9sn2,1,2.2,91,2022-10-08T13:58:10.015Z,2022-10-09T03:39:18Z,3827137217,185,,3827137221,56,Back,3827137253,233,164,3830327241,178,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822385,165,1,1,27,26,cz4a6wmzx2obyisadhgaccx7b,0,97.3,5,2022-10-08T13:58:11.292Z,2022-10-09T03:39:22Z,3829381627,20,,3830327355,178,,3827137207,213,1.4,3827137197,155,,3827137203,141,39.4,3827137195,2,,3827137199,56,Center,3829381623,225,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,3827137201,140,3829381625,386,,,100.0,3827137205,212,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,
2468822397,166,5,1,27,27,cz4a6wmzx2obyisadhgaccx7b,0,101.2,41.1,2022-10-08T13:58:12.978Z,2022-10-09T03:39:24Z,3827137299,233,259,3827137239,56,Center,3827137241,346,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822403,259,5,1,27,27,7ad69ngbpjuyzv96drf8d9sn2,1,-1.2,58.9,2022-10-08T13:58:12.978Z,2022-10-09T03:39:24Z,3827137281,346,,3827137291,233,166,3827137279,56,Back,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822535,260,1,1,27,37,7ad69ngbpjuyzv96drf8d9sn2,1,3.9,44.9,2022-10-08T13:58:22.564Z,2022-10-09T03:39:38Z,3827137983,140,7.3,3827137979,124,,3827137993,237,,3827137989,213,5.1,3827137981,56,Back,3827137985,141,33.1,3827137987,212,8.8,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822547,261,1,1,27,43,7ad69ngbpjuyzv96drf8d9sn2,1,15.6,27.2,2022-10-08T13:58:28.874Z,2022-10-09T03:39:41Z,3827138039,212,20.5,3827138041,213,6.0,3827138035,140,34.1,3827138033,56,Back,3827138037,141,17.4,3830327893,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822559,262,1,1,27,45,7ad69ngbpjuyzv96drf8d9sn2,1,34.1,17.4,2022-10-08T13:58:30.379Z,2022-10-09T03:39:45Z,3827138093,213,3.6,3827138091,212,9.6,3830327979,178,,3827138085,56,Back,3827138089,141,11.3,3827138087,140,25.9,3827138097,156,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822597,263,1,1,27,46,7ad69ngbpjuyzv96drf8d9sn2,1,25.9,11.3,2022-10-08T13:58:32.066Z,2022-10-09T03:39:50Z,3827138305,56,Back,3827138309,141,13.8,3827138313,213,2.9,3827138311,212,8.6,3827138307,140,17.9,3830328165,178,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822607,264,1,1,27,52,7ad69ngbpjuyzv96drf8d9sn2,0,29.4,16.2,2022-10-08T13:58:37.332Z,2022-10-09T03:39:54Z,3827138353,141,11.7,3827138347,155,,3827138351,140,37.2,3830328251,178,,3827138355,212,8.7,3827138357,213,5.9,3827138349,56,Back,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822613,167,61,1,27,52,cz4a6wmzx2obyisadhgaccx7b,1,61.8,87.3,2022-10-08T13:58:37.843Z,2022-10-09T03:40:01Z,3827138387,56,Left,3830328503,178,,3830328501,15,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822663,265,50,1,27,55,7ad69ngbpjuyzv96drf8d9sn2,1,61.8,6,2022-10-08T13:58:40.412Z,2022-10-09T03:40:07Z,3827138561,56,Right,3827138563,286,,3827138579,233,168,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822651,168,7,1,27,55,cz4a6wmzx2obyisadhgaccx7b,1,38.2,94,2022-10-08T13:58:40.674Z,2022-10-09T03:40:15Z,3827138573,233,265,3829382745,383,,3827138523,56,Back,3827138525,285,,3830328799,178,,3830328801,21,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822655,169,49,1,27,57,cz4a6wmzx2obyisadhgaccx7b,1,33.5,96.8,2022-10-08T13:58:42.488Z,2022-10-09T03:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822681,170,1,1,27,57,cz4a6wmzx2obyisadhgaccx7b,1,33.5,96.8,2022-10-08T13:58:43.263Z,2022-10-09T03:40:33Z,3827138667,212,10.3,3827138663,140,23.8,3830329303,178,,3827138661,56,Back,3827138669,213,3.3,3827138665,141,94.2,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822695,171,1,1,28,1,cz4a6wmzx2obyisadhgaccx7b,1,22.6,89.4,2022-10-08T13:58:46.574Z,2022-10-09T03:40:36Z,3827138747,213,4.1,3830329377,178,,3827138743,141,58.7,3827138745,212,26.5,3827138739,56,Back,3827138741,140,7.1,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822725,172,1,1,28,3,cz4a6wmzx2obyisadhgaccx7b,1,7.1,58.7,2022-10-08T13:58:48.695Z,2022-10-09T03:40:38Z,3827138867,212,21.9,3830329437,178,,3827138863,140,15.0,3827138865,141,88.5,3827138861,56,Back,3827138869,213,1.2,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822737,173,1,1,28,7,cz4a6wmzx2obyisadhgaccx7b,1,15.6,89.6,2022-10-08T13:58:52.480Z,2022-10-09T03:40:40Z,3827138929,212,12.0,3827138921,140,25.7,3827138925,141,97.8,3827138919,56,Back,3827138933,213,0.5,3830329473,178,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822757,174,1,1,28,8,cz4a6wmzx2obyisadhgaccx7b,1,25.7,97.8,2022-10-08T13:58:53.662Z,2022-10-09T03:40:44Z,3827139009,141,90.5,3827139005,56,Back,3830329563,178,,3827139011,212,11.5,3827139007,140,15.8,3827139013,213,3.6,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822789,175,1,1,28,10,cz4a6wmzx2obyisadhgaccx7b,1,16.1,89.9,2022-10-08T13:58:56.231Z,2022-10-09T03:40:45Z,3827139171,56,Back,3827139179,213,4.7,3827139175,141,60.6,3827139173,140,16.1,3830329589,178,,3827139177,212,19.9,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468822821,176,1,1,28,15,cz4a6wmzx2obyisadhgaccx7b,1,23.1,47,2022-10-08T13:59:00.357Z,2022-10-09T03:40:52Z,3830329765,178,,3827139287,212,18.0,3827139291,213,4.7,3827139279,140,23.3,3827139275,56,Back,3827139283,141,20.6,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
