id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2503757747,90,49,1,11,20,8q1ul09cygzswb7tb456bmifv,1,20.9,88.7,2023-02-04T14:43:10.761Z,2023-02-05T06:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757789,91,1,1,11,20,8q1ul09cygzswb7tb456bmifv,0,20.9,88.7,2023-02-04T14:43:10.827Z,2023-02-05T06:50:47Z,4011400847,140,36.9,4014119857,178,,4011400849,141,88.4,4011400853,213,6.3,4011400851,212,16.8,4011400845,56,Back,4011400843,155,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757831,143,49,1,11,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.8,17,2023-02-04T14:43:12.651Z,2023-02-05T06:50:50Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757897,144,1,1,11,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.4,21.1,2023-02-04T14:43:14.345Z,2023-02-05T06:50:55Z,4014120027,178,,4011401395,56,Center,4011401401,212,19.9,4011401403,213,2.1,4011401397,140,50.6,4011401399,141,46.2,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757943,145,1,1,11,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.9,55.4,2023-02-04T14:43:16.749Z,2023-02-05T06:51:01Z,4014120161,178,,4011401677,213,0.5,4011401673,141,67.2,4011401671,140,59.9,4011401675,212,15.8,4011401669,56,Center,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757949,146,43,1,11,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-04T14:43:19.380Z,2023-02-04T14:43:22Z,4011401961,144,50,4011401693,286,0,4011401691,56,Center,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757979,147,4,1,11,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,64,66,2023-02-04T14:43:19.390Z,2023-02-05T06:51:05Z,4011401865,56,Center,4011401863,13,,4011401867,152,,4011401871,286,,4011401985,233,92,4011401869,265,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503757989,92,4,1,11,29,8q1ul09cygzswb7tb456bmifv,0,36,34,2023-02-04T14:43:19.391Z,2023-02-05T06:51:05Z,4011401893,285,,4011401891,265,,4011401887,56,Back,4011401889,152,,4011401885,13,,4014120237,178,,4011402033,233,147,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503758789,148,1,1,12,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.5,65.9,2023-02-04T14:43:53.034Z,2023-02-05T06:51:08Z,4011405835,56,Left,4014120339,178,,4011405831,5,,4011405833,152,,4011405837,140,64.5,4011405839,141,83.7,4011405841,212,12.8,4011405843,213,1.2,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503758807,149,1,1,12,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.5,83.7,2023-02-04T14:43:55.377Z,2023-02-05T06:51:12Z,4011405943,212,17.0,4011405941,141,93.5,4014120439,178,,4011405945,213,0.4,4011405937,56,Left,4011405939,140,79.4,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503758821,150,1,1,12,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,79.4,93.5,2023-02-04T14:43:57.137Z,2023-02-05T06:51:16Z,4011406001,56,Left,4011406005,140,79.1,4014120575,178,,4011406015,213,4.7,4011406009,141,81.9,4011406013,212,7.9,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503758825,93,8,1,12,7,8q1ul09cygzswb7tb456bmifv,1,15.8,14.1,2023-02-04T14:43:57.534Z,2023-02-05T06:51:20Z,4014120655,178,,4011406043,56,Back,4013459305,383,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503758839,94,49,1,12,7,8q1ul09cygzswb7tb456bmifv,1,16.4,14.4,2023-02-04T14:43:58.290Z,2023-02-05T06:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759045,95,1,1,12,12,8q1ul09cygzswb7tb456bmifv,1,43.3,14.1,2023-02-04T14:44:02.574Z,2023-02-05T06:51:31Z,4011407057,56,Right,4011407059,140,63.2,4014120897,178,,4011407065,213,6.0,4011407063,212,21.7,4011407061,141,5.7,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759055,96,1,1,12,15,8q1ul09cygzswb7tb456bmifv,0,65.4,6.2,2023-02-04T14:44:05.960Z,2023-02-05T06:51:45Z,4011407359,233,151,4011407367,286,,4011407119,140,70.7,4011407125,213,0.3,4011407123,212,5.7,4014121269,178,,4011407115,56,Right,4011407355,236,,cnf7quyillyf560nh14taliw9,L. Maina,4011407121,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759083,151,74,1,12,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.6,96.3,2023-02-04T14:44:06.122Z,2023-02-05T06:51:50Z,4011407291,285,,4014121421,178,,4011407289,56,Back,4011407385,233,96,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759145,97,5,1,12,17,8q1ul09cygzswb7tb456bmifv,1,79.6,-1.7,2023-02-04T14:44:07.343Z,2023-02-05T06:51:52Z,4011407599,347,,4011407597,56,Right,4011407693,233,152,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759109,152,5,1,12,17,9gefq4dz9b2hl8rqrxwrlrzmp,0,20.4,101.7,2023-02-04T14:44:07.343Z,2023-02-05T06:51:52Z,4011407433,347,,4011407431,56,Back,4011407723,233,97,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759195,98,1,1,12,19,8q1ul09cygzswb7tb456bmifv,1,78.4,0,2023-02-04T14:44:10.041Z,2023-02-05T06:51:58Z,4011407891,212,18.9,4011407893,213,1.0,4011407887,140,87.6,4011407889,141,22.5,4011407885,56,Center,4011407883,107,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759201,99,3,1,12,21,8q1ul09cygzswb7tb456bmifv,0,90.9,19,2023-02-04T14:44:11.754Z,2023-02-05T06:52:16Z,4011407929,56,Right,4011408147,233,153,4013460781,464,,4011407931,286,,4014122107,178,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759225,153,7,1,12,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.1,81,2023-02-04T14:44:11.813Z,2023-02-05T06:52:30Z,4011408119,233,99,4014122387,178,,4014122389,15,,4013460935,383,,4011408025,285,,4011408021,56,Back,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759231,154,49,1,12,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,3.1,86.4,2023-02-04T14:44:13.786Z,2023-02-05T06:52:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759257,155,1,1,12,23,9gefq4dz9b2hl8rqrxwrlrzmp,0,3.1,86.4,2023-02-04T14:44:13.803Z,2023-02-05T06:52:40Z,4011408181,56,Back,4011408183,140,18.6,4011408185,141,100.0,4011408189,213,0.5,4014122625,178,,4011408187,212,19.1,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759313,100,5,1,12,25,8q1ul09cygzswb7tb456bmifv,1,81.6,-1,2023-02-04T14:44:15.797Z,2023-02-05T06:52:43Z,4011408505,56,Right,4011408519,233,156,4011408507,347,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759261,156,5,1,12,25,9gefq4dz9b2hl8rqrxwrlrzmp,0,18.4,101,2023-02-04T14:44:15.797Z,2023-02-05T06:52:44Z,4011408535,233,100,4011408211,347,,4011408209,56,Back,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759733,101,1,1,12,47,8q1ul09cygzswb7tb456bmifv,1,84.6,0,2023-02-04T14:44:38.232Z,2023-02-05T06:52:51Z,4011410585,107,,4011410589,140,92.3,4011410587,56,Right,4011410595,213,0.9,4011410591,141,14.3,4011410593,212,13.4,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759799,102,1,1,12,49,8q1ul09cygzswb7tb456bmifv,1,92.5,16.1,2023-02-04T14:44:39.320Z,2023-02-05T06:53:05Z,4011410933,213,4.7,4011410931,212,8.0,4011410925,56,Right,4011410929,141,4.3,4011410927,140,92.2,4014123197,178,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759803,103,3,1,12,50,8q1ul09cygzswb7tb456bmifv,0,92.1,3.4,2023-02-04T14:44:41.015Z,2023-02-05T06:53:11Z,4013463223,465,,4014123309,178,,4011410961,56,Right,4011411085,233,157,4011410963,286,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759807,157,7,1,12,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,7.9,96.6,2023-02-04T14:44:41.165Z,2023-02-05T06:53:20Z,4011411015,233,103,4011410975,56,Back,4011410973,167,,4014123499,178,,4011410977,285,,4013463085,385,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760247,104,5,1,12,51,8q1ul09cygzswb7tb456bmifv,1,91,-1.7,2023-02-04T14:44:41.852Z,2023-02-05T06:53:21Z,4011413109,56,Right,4011413111,347,,4011413151,233,158,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503759815,158,5,1,12,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,9,101.7,2023-02-04T14:44:41.852Z,2023-02-05T06:53:22Z,4011413221,233,104,4011411005,347,,4011411003,56,Back,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760327,105,1,1,13,11,8q1ul09cygzswb7tb456bmifv,1,91.6,0,2023-02-04T14:45:01.492Z,2023-02-05T06:53:31Z,4011413497,212,20.2,4011413499,213,1.4,4011413485,107,,4011413495,141,27.8,4011413491,56,Center,4011413493,140,95.3,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760353,106,1,1,13,12,8q1ul09cygzswb7tb456bmifv,1,96.5,27.8,2023-02-04T14:45:03.187Z,2023-02-05T06:53:38Z,4011413563,56,Center,4011413565,140,92.4,4014123771,178,,4011731741,156,,4011413569,212,4.3,4011413567,141,27.8,4011413571,213,3.1,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283583,1002,67,1,13,13,8q1ul09cygzswb7tb456bmifv,1,94.4,30.5,2023-02-04T14:45:03.933Z,2023-02-05T12:22:28Z,4014170833,233,1149,,,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283581,1149,67,1,13,13,9gefq4dz9b2hl8rqrxwrlrzmp,0,5.6,69.5,2023-02-04T14:45:03.934Z,2023-02-05T07:45:11Z,4014170837,233,1002,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760373,107,1,1,13,13,8q1ul09cygzswb7tb456bmifv,0,92.4,27.8,2023-02-04T14:45:03.943Z,2023-02-05T12:22:28Z,4011423221,233,159,4011413647,56,Center,4011413651,141,30.2,4014123865,178,,4011423225,286,,4011413649,140,94.1,4011423219,236,,4011413653,212,2.4,cnf7quyillyf560nh14taliw9,L. Maina,4011413655,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760379,159,74,1,13,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,5.3,68.6,2023-02-04T14:45:03.983Z,2023-02-05T06:53:49Z,4011413675,56,Back,4011423119,285,,4011423259,233,107,4014123933,178,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760447,160,12,1,13,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,1.1,87.2,2023-02-04T14:45:07.295Z,2023-02-05T06:53:54Z,4011413965,212,8.5,4011413961,140,6.8,4011413963,141,96.0,4014124057,388,,4011413959,56,Back,4011414009,15,,4011413967,213,0.8,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760461,108,1,1,13,18,8q1ul09cygzswb7tb456bmifv,0,93,7.3,2023-02-04T14:45:09.055Z,2023-02-05T06:54:00Z,4014124137,178,,4011414037,213,2.2,4011414029,56,Right,4011414035,212,8.2,4011414033,141,17.3,4011414031,140,88.6,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760493,161,49,1,13,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.9,87.6,2023-02-04T14:45:10.317Z,2023-02-05T06:54:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760539,162,1,1,13,20,9gefq4dz9b2hl8rqrxwrlrzmp,0,9.9,87.6,2023-02-04T14:45:10.386Z,2023-02-05T06:54:10Z,4011414409,213,0.3,4011414407,212,17.5,4011414403,140,25.7,4011414401,56,Back,4014124307,178,,4011414405,141,95.7,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283645,1008,67,1,13,21,8q1ul09cygzswb7tb456bmifv,1,75.3,9.7,2023-02-04T14:45:12.238Z,2023-02-05T12:22:29Z,4014171375,233,1152,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504283641,1152,67,1,13,21,9gefq4dz9b2hl8rqrxwrlrzmp,0,24.7,90.3,2023-02-04T14:45:12.239Z,2023-02-05T07:46:05Z,4014171383,233,1008,,,,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760547,109,8,1,13,21,8q1ul09cygzswb7tb456bmifv,1,69.4,4,2023-02-04T14:45:12.294Z,2023-02-05T12:22:29Z,4011414447,56,Right,4014124423,178,,4013467567,385,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760573,111,5,1,13,22,8q1ul09cygzswb7tb456bmifv,0,72.9,-1.6,2023-02-04T14:45:13.025Z,2023-02-05T06:54:19Z,4011414527,56,Right,4011414723,233,163,4011414529,347,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760601,163,5,1,13,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.1,101.6,2023-02-04T14:45:13.025Z,2023-02-05T06:54:18Z,4011414697,233,111,4011414617,56,Back,4011414619,347,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760563,110,43,1,13,23,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T14:45:14.037Z,2023-02-04T14:45:35Z,4011414489,56,Right,4011416951,144,5,4011414491,347,0,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760935,164,1,1,13,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.3,100,2023-02-04T14:45:26.582Z,2023-02-05T06:54:24Z,4011417093,189,,4011416369,212,29.2,4011416373,1,,4011416367,141,64.7,4011416371,213,4.2,4011416361,107,,4011416363,56,Back,4011416365,140,9.1,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760963,165,1,1,13,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.7,47.8,2023-02-04T14:45:28.263Z,2023-02-05T06:54:29Z,4011416533,141,22.7,4011416531,140,11.7,4011416535,212,17.4,4011416529,56,Back,4014124635,178,,4011416537,213,4.9,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503760987,166,1,1,13,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.2,23.3,2023-02-04T14:45:29.598Z,2023-02-05T06:54:34Z,4011416635,212,14.8,4014124731,178,,4011416633,141,7.3,4011416631,140,20.7,4011416629,56,Back,4011416637,213,5.5,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761019,167,1,1,13,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.7,7.1,2023-02-04T14:45:32.080Z,2023-02-05T06:54:37Z,4011416803,56,Back,4011416805,140,29.1,4011416809,212,8.8,4011416811,213,6.3,4014124791,178,,4011416807,141,7.0,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761035,168,1,1,13,43,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.1,7,2023-02-04T14:45:33.573Z,2023-02-05T06:54:43Z,4011416875,141,19.6,4011416873,140,39.1,4011416871,56,Back,4011416877,212,13.6,4011416879,213,0.7,4014124951,178,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761069,112,1,1,13,45,8q1ul09cygzswb7tb456bmifv,1,53,74,2023-02-04T14:45:35.827Z,2023-02-05T06:54:46Z,4011743065,141,83.7,4011743061,56,Back,4011743063,140,42.3,4011743067,212,13.0,4014125043,178,,4011743069,213,2.6,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761099,114,49,1,13,46,8q1ul09cygzswb7tb456bmifv,1,31.2,87.2,2023-02-04T14:45:36.805Z,2023-02-05T06:54:49Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761173,115,1,1,13,48,8q1ul09cygzswb7tb456bmifv,1,31.2,87.2,2023-02-04T14:45:38.667Z,2023-02-05T06:54:55Z,4011417501,213,4.6,4011417493,56,Back,4011417495,140,29.9,4011417499,212,17.5,4011417497,141,61.6,4014125203,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761219,116,1,1,13,50,8q1ul09cygzswb7tb456bmifv,1,31.1,59.9,2023-02-04T14:45:41.140Z,2023-02-05T06:54:59Z,4011417727,213,1.6,4014125327,178,,4011417719,56,Back,4011417723,141,78.3,4011417721,140,31.1,4011417725,212,12.5,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761287,117,1,1,13,53,8q1ul09cygzswb7tb456bmifv,1,32.8,83.7,2023-02-04T14:45:43.700Z,2023-02-05T06:55:04Z,4011418025,140,38.5,4014125433,178,,4011418023,56,Back,4011418031,213,0.9,4011418027,141,95.4,4011418029,212,10.0,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761365,118,1,1,13,56,8q1ul09cygzswb7tb456bmifv,1,40.2,89.4,2023-02-04T14:45:46.965Z,2023-02-05T06:55:09Z,4011418445,140,31.8,4011418443,56,Back,4011418457,213,4.1,4011418453,212,16.4,4011418449,141,69.0,4014125521,178,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761399,119,1,1,13,59,8q1ul09cygzswb7tb456bmifv,1,32,67.3,2023-02-04T14:45:50.274Z,2023-02-05T06:55:15Z,4011418641,212,17.1,4011418643,213,4.7,4011418627,56,Back,4014125607,178,,4011418637,141,42.2,4011418633,140,31.4,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761445,120,1,1,14,2,8q1ul09cygzswb7tb456bmifv,1,32,38.7,2023-02-04T14:45:52.606Z,2023-02-05T06:55:17Z,4011418853,213,5.0,4011418851,212,21.1,4011418847,140,37.7,4011418849,141,8.9,4011418845,56,Back,4014125677,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761495,121,1,1,14,5,8q1ul09cygzswb7tb456bmifv,1,37.6,13,2023-02-04T14:45:55.638Z,2023-02-05T06:55:23Z,4011419119,141,30.5,4011419117,140,26.0,4014125785,178,,4011419123,213,2.4,4011419121,212,17.0,4011419115,56,Back,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761557,122,1,1,14,7,8q1ul09cygzswb7tb456bmifv,1,25.5,32.7,2023-02-04T14:45:58.292Z,2023-02-05T06:55:29Z,4011419421,141,62.2,4011419423,212,25.3,4011419425,213,2.2,4014125937,178,,4011419419,140,10.8,4011419417,56,Back,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761605,123,1,1,14,11,8q1ul09cygzswb7tb456bmifv,0,13.2,65.1,2023-02-04T14:46:01.715Z,2023-02-05T06:55:36Z,4011419695,213,0.2,4011419693,212,37.7,4011419691,141,75.0,4011419689,140,48.5,4014126077,178,,4011419687,56,Back,4011419685,155,,4011419697,1,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761613,169,44,1,14,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,51.7,23.3,2023-02-04T14:46:04.283Z,2023-02-05T12:22:30Z,4011419735,286,,4011419771,233,124,4011419733,56,Center,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761609,124,44,1,14,13,8q1ul09cygzswb7tb456bmifv,0,48.3,76.7,2023-02-04T14:46:04.284Z,2023-02-05T06:55:39Z,4011419719,285,,4011419717,56,Back,4011419833,233,169,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761627,170,1,1,14,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,52.3,23.5,2023-02-04T14:46:04.398Z,2023-02-05T12:22:30Z,4011419793,3,,4014126289,388,,4011419795,56,Right,4011419799,141,5.4,4011419797,140,56.0,4011419803,213,5.0,4011419801,212,12.9,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761639,171,61,1,14,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,57.5,4.6,2023-02-04T14:46:05.193Z,2023-02-05T06:55:56Z,4014126421,21,,4014126423,178,,4011419859,56,Right,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761695,125,5,1,14,16,8q1ul09cygzswb7tb456bmifv,1,39.2,101.5,2023-02-04T14:46:07.042Z,2023-02-05T06:56:00Z,4011420071,56,Back,4011420073,347,,4011420145,233,172,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761645,172,5,1,14,16,9gefq4dz9b2hl8rqrxwrlrzmp,0,60.8,-1.5,2023-02-04T14:46:07.042Z,2023-02-05T06:56:01Z,4011419869,56,Right,4011419871,347,,4011420161,233,125,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
