id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2506527167,149,1,1,11,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.6,48,2023-02-11T17:42:33.675Z,2023-02-12T07:52:04Z,4025928297,140,33.3,4027641131,178,,4025928341,156,,4025928303,213,3.2,4025928295,56,Back,4025928301,212,14.0,4025928299,141,47.6,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527229,150,1,1,11,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.5,42.5,2023-02-11T17:42:36.437Z,2023-02-12T07:52:06Z,4025928645,213,3.2,4025928641,141,41.3,4025928639,140,8.8,4027641203,178,,4025928637,56,Back,4025928643,212,17.6,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527269,151,1,1,11,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,6.8,45,2023-02-11T17:42:37.910Z,2023-02-12T07:52:11Z,4025928883,141,22.7,4025928879,56,Back,4025928885,212,16.3,4025928881,140,12.5,4025928887,213,5.1,4027641327,178,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506901199,1233,67,1,11,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.8,24.2,2023-02-11T17:42:39.910Z,2023-02-12T16:33:58Z,4027895527,233,818,,,,,,,,,,,,,,,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506901195,818,67,1,11,20,a8d2gb2nag8fy0itbuxmcibh2,0,87.2,75.8,2023-02-11T17:42:39.911Z,2023-02-12T11:30:32Z,4027895557,233,1233,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527289,152,1,1,11,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.1,14.6,2023-02-11T17:42:41.060Z,2023-02-12T07:52:18Z,4025928961,213,6.0,4025928957,141,9.5,4025928955,140,21.7,4027641451,178,,4025928959,212,11.7,4025928953,56,Back,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527307,153,1,1,11,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.7,9.5,2023-02-11T17:42:42.381Z,2023-02-12T07:52:19Z,4025929061,213,2.1,4027641467,178,,4025929051,56,Back,4025929057,141,30.1,4025929059,212,16.1,4025929053,140,14.1,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527355,154,1,1,11,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.1,30.1,2023-02-11T17:42:44.675Z,2023-02-12T07:52:22Z,4025929313,213,2.3,4025929309,141,49.0,4025929305,56,Back,4027641541,178,,4025929311,212,17.7,4025929307,140,2.5,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527433,104,45,1,11,26,a8d2gb2nag8fy0itbuxmcibh2,0,94.7,51.2,2023-02-11T17:42:45.983Z,2023-02-12T07:52:36Z,4025929623,56,Center,4025929625,286,,4025929773,233,155,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527429,155,3,1,11,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,5.3,48.8,2023-02-11T17:42:45.983Z,2023-02-12T07:52:35Z,4027641773,178,,4025929607,56,Back,4025929707,233,104,4025929609,285,,4026806879,464,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527471,156,1,1,11,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.2,36.1,2023-02-11T17:42:48.108Z,2023-02-12T07:52:40Z,4025929799,141,36.5,4025929803,212,62.2,4027641841,178,,4025929809,1,,4025929793,157,,4025929805,213,0.0,4025929795,56,Center,4025929797,140,67.4,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527535,157,1,1,11,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.4,36.5,2023-02-11T17:42:50.955Z,2023-02-12T07:52:48Z,4027641989,21,,4026103605,156,,4025930151,141,29.5,4025930155,213,3.8,4025930147,56,Center,4025930149,140,61.5,4025930153,212,7.8,4027641987,178,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527607,158,1,1,11,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,53.1,25.6,2023-02-11T17:42:58.333Z,2023-02-12T07:52:50Z,4025930475,213,1.0,4025930471,141,53.4,4027642015,178,,4025930469,140,64.0,4025930473,212,22.1,4025930467,56,Center,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527619,159,1,1,11,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,64,53.4,2023-02-11T17:43:00.433Z,2023-02-12T07:52:56Z,4025930537,141,83.1,4025930545,213,1.4,4025930541,212,20.6,4027642125,178,,4025930527,56,Left,4025930533,140,67.9,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527627,160,1,1,11,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.9,83.1,2023-02-11T17:43:03.837Z,2023-02-12T07:53:01Z,4025930597,56,Center,4025930611,213,4.2,4025930599,140,61.2,4027642203,178,,4025930605,212,15.7,4025930601,141,62.4,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527665,161,1,1,11,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.2,67.6,2023-02-11T17:43:05.846Z,2023-02-12T07:53:03Z,4025930795,213,3.5,4025930791,141,63.1,4025930789,140,57.3,4025930787,56,Center,4025930793,212,7.9,4027642263,178,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527693,162,1,1,11,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.6,54.2,2023-02-11T17:43:09.875Z,2023-02-12T07:53:06Z,4025930949,140,61.2,4025930951,141,25.7,4025930955,213,4.5,4025930953,212,19.9,4025930947,56,Center,4027642311,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527753,163,1,1,11,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.4,21.1,2023-02-11T17:43:13.915Z,2023-02-12T07:53:13Z,4027642483,178,,4025931209,141,7.0,4025931213,213,4.9,4025931207,140,67.3,4025931205,56,Right,4025931211,212,9.8,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527773,164,1,1,11,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.7,5.2,2023-02-11T17:43:17.596Z,2023-02-12T07:53:16Z,4025931333,140,43.8,4027642559,178,,4025931339,213,2.8,4025931337,212,21.2,4025931335,141,16.0,4025931331,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527845,165,1,1,12,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.9,26.2,2023-02-11T17:43:19.965Z,2023-02-12T07:53:19Z,4025931665,141,57.9,4025931661,56,Back,4025931667,212,22.0,4027642629,178,,4025931669,213,1.4,4025931663,140,45.1,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527865,166,1,1,12,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,53.9,67.8,2023-02-11T17:43:23.758Z,2023-02-12T07:53:22Z,4025931775,141,92.3,4025931771,56,Left,4027642705,178,,4025931777,212,23.5,4025931773,140,69.7,4025931779,213,0.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527867,167,1,1,12,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,70.5,92.7,2023-02-11T17:43:26.501Z,2023-02-12T07:53:24Z,4025931791,213,5.1,4025931789,212,6.8,4027642747,178,,4025931783,56,Left,4025931787,141,83.4,4025931785,140,72.8,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527875,105,8,1,12,6,a8d2gb2nag8fy0itbuxmcibh2,1,23.6,11.1,2023-02-11T17:43:26.722Z,2023-02-12T07:53:33Z,4027642931,178,,4025931825,56,Back,4026809587,383,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527913,106,49,1,12,8,a8d2gb2nag8fy0itbuxmcibh2,1,19.1,16.4,2023-02-11T17:43:28.579Z,2023-02-12T07:53:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527929,107,1,1,12,8,a8d2gb2nag8fy0itbuxmcibh2,0,19.1,16.4,2023-02-11T17:43:28.690Z,2023-02-12T07:53:44Z,4025932027,56,Back,4025932033,212,9.2,4027643105,178,,4025932029,140,24.5,4025932031,141,27.0,4025932035,213,0.9,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527949,168,49,1,12,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.9,60.2,2023-02-11T17:43:30.229Z,2023-02-12T07:53:49Z,,,,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527977,169,1,1,12,10,9gefq4dz9b2hl8rqrxwrlrzmp,0,69.9,60.2,2023-02-11T17:43:30.789Z,2023-02-12T07:53:53Z,4025932303,212,22.3,4025932295,155,,4025932297,56,Center,4027643283,178,,4025932299,140,91.1,4025932305,213,0.1,4025932301,141,62.0,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506527973,108,12,1,12,12,a8d2gb2nag8fy0itbuxmcibh2,1,10,36,2023-02-11T17:43:32.332Z,2023-02-12T07:54:07Z,4025932279,212,10.6,4025932273,56,Back,4027643509,388,,4025932307,15,,4025932277,141,27.0,4025932281,213,3.8,4025932275,140,1.7,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528037,170,1,1,12,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,99.4,68.4,2023-02-11T17:43:34.609Z,2023-02-12T07:54:12Z,4025932625,140,87.8,4025932627,141,83.1,4025932629,212,15.8,4027643587,178,,4025932631,213,2.5,4025932623,56,Left,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528047,171,1,1,12,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,87.8,83.1,2023-02-11T17:43:36.669Z,2023-02-12T07:54:18Z,4025932669,56,Center,4025932675,212,18.2,4025932671,140,72.3,4025932679,213,3.6,4027643689,178,,4025932673,141,71.1,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528075,172,1,1,12,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,72.3,71.1,2023-02-11T17:43:37.588Z,2023-02-12T07:54:25Z,4025932841,212,9.1,4025932839,141,83.7,4027643817,178,,4025932835,56,Left,4025932837,140,75.1,4025932843,213,1.2,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528109,173,1,1,12,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.1,83.7,2023-02-11T17:43:40.934Z,2023-02-12T07:54:28Z,4025932977,140,73.0,4025932981,212,15.1,4025932975,56,Center,4025932979,141,61.7,4027643867,178,,4025932983,213,4.6,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528111,174,61,1,12,21,9gefq4dz9b2hl8rqrxwrlrzmp,0,73,61.7,2023-02-11T17:43:41.829Z,2023-02-12T07:54:35Z,4025932993,56,Center,4027643985,178,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528113,109,49,1,12,23,a8d2gb2nag8fy0itbuxmcibh2,1,25.3,44.2,2023-02-11T17:43:43.043Z,2023-02-12T07:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506902737,1281,83,1,12,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.2,46.6,2023-02-11T17:43:44.948Z,2023-02-12T11:34:03Z,4027903383,399,111453,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528167,110,1,1,12,25,a8d2gb2nag8fy0itbuxmcibh2,1,30.9,56,2023-02-11T17:43:45.669Z,2023-02-12T07:54:47Z,4025933315,140,26.7,4025933317,141,74.8,4025933319,212,13.5,4025933313,56,Back,4025933321,213,1.9,4027644121,178,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528191,111,1,1,12,28,a8d2gb2nag8fy0itbuxmcibh2,1,26.1,81.5,2023-02-11T17:43:48.246Z,2023-02-12T07:54:48Z,4025933459,56,Back,4025933467,213,0.4,4025933463,141,95.4,4025933465,212,23.7,4025933461,140,46.8,4027644151,178,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528223,112,1,1,12,30,a8d2gb2nag8fy0itbuxmcibh2,1,47,95.4,2023-02-11T17:43:50.732Z,2023-02-12T07:54:52Z,4025933661,212,15.5,4027644199,178,,4025933657,140,38.8,4025933655,56,Back,4025933663,213,4.1,4025933659,141,76.4,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528229,113,61,1,12,33,a8d2gb2nag8fy0itbuxmcibh2,0,40.4,76.1,2023-02-11T17:43:53.290Z,2023-02-12T07:55:01Z,4027644349,389,,4025933693,56,Back,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528233,175,49,1,12,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.9,33.7,2023-02-11T17:43:54.743Z,2023-02-12T07:55:06Z,,,,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528267,176,1,1,12,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.9,33.7,2023-02-11T17:43:55.351Z,2023-02-12T07:55:09Z,4027644497,178,,4025933919,56,Center,4025933927,213,6.2,4025933921,140,62.5,4025933925,212,7.0,4025933923,141,32.8,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528273,177,4,1,12,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.2,30.4,2023-02-11T17:43:57.603Z,2023-02-12T07:55:13Z,4025933987,233,114,4025933959,265,,4025933953,13,,4025933961,286,,4025933957,152,,4025933955,56,Center,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528263,114,4,1,12,37,a8d2gb2nag8fy0itbuxmcibh2,0,32.8,69.6,2023-02-11T17:43:57.604Z,2023-02-12T07:55:13Z,4025933903,265,,4025933897,13,,4025933999,233,177,4025933899,56,Back,4025933901,152,,4025933905,285,,4027644555,178,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528905,178,1,1,13,30,9gefq4dz9b2hl8rqrxwrlrzmp,0,65,31.4,2023-02-11T17:44:50.279Z,2023-02-12T07:55:16Z,4025937365,212,26.0,4025937361,140,86.2,4025937367,213,0.5,4025937357,152,,4027644613,178,,4025937355,155,,4025937363,141,51.2,4025937359,56,Center,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,4025937353,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528891,117,12,1,13,31,a8d2gb2nag8fy0itbuxmcibh2,1,8.7,46,2023-02-11T17:44:51.725Z,2023-02-12T07:55:21Z,4025937273,141,19.5,4025937271,140,26.8,4025937275,212,26.2,4027644699,388,,4025937277,213,5.5,4025937307,15,,4025937269,56,Back,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528947,179,1,1,13,35,9gefq4dz9b2hl8rqrxwrlrzmp,0,69.7,77.9,2023-02-11T17:44:55.295Z,2023-02-12T07:55:25Z,4027644767,178,,4025937625,213,5.5,4025937621,141,62.7,4025937619,140,80.3,4025937617,56,Center,4025937615,155,,4025937623,212,15.2,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528923,118,12,1,13,36,a8d2gb2nag8fy0itbuxmcibh2,1,20.3,35.2,2023-02-11T17:44:56.660Z,2023-02-12T07:55:30Z,4025937463,140,37.7,4025937469,213,0.3,4025937501,15,,4025937467,212,19.2,4025937465,141,43.7,4027644813,388,,4025937461,56,Back,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506528987,180,13,1,13,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.8,52.2,2023-02-11T17:44:59.429Z,2023-02-12T07:55:34Z,4025938793,102,37.1,4026820969,19,,4025937799,56,Center,4025938803,231,49.6,4025938685,20,,4025938791,75,,4025937795,22,,4027644891,178,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,4025938801,230,4025938799,458,93.2,4025938797,215,,4025938795,103,,,,,,,,,,,,,,18.1,,,,,,,,,,,,,,
2506528967,119,5,1,13,42,a8d2gb2nag8fy0itbuxmcibh2,1,-0.6,62.5,2023-02-11T17:45:02.060Z,2023-02-12T07:55:38Z,4025937707,346,,4025965595,233,183,4025937705,56,Back,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529095,183,5,1,13,42,9gefq4dz9b2hl8rqrxwrlrzmp,0,100.6,37.5,2023-02-11T17:45:02.060Z,2023-02-12T07:55:38Z,4025938257,56,Center,4025965599,233,119,4025938259,346,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529349,120,1,1,14,8,a8d2gb2nag8fy0itbuxmcibh2,0,5.1,52.8,2023-02-11T17:45:28.729Z,2023-02-12T07:55:43Z,4025939643,74,,4025939637,213,6.3,4025939629,56,Center,4025939635,212,52.3,4025939631,140,54.9,4025939627,124,,4025939639,1,,4025939633,141,51.6,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529367,184,44,1,14,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,45,48.4,2023-02-11T17:45:32.311Z,2023-02-12T16:33:59Z,4025939713,56,Back,4025939731,233,121,4025939715,285,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529357,121,44,1,14,12,a8d2gb2nag8fy0itbuxmcibh2,0,55,51.6,2023-02-11T17:45:32.312Z,2023-02-12T07:55:50Z,4025939669,286,,4025939831,233,184,4025939665,56,Center,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529377,185,1,1,14,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.6,49.1,2023-02-11T17:45:32.392Z,2023-02-12T16:33:59Z,4025939755,140,52.3,4025939767,213,0.5,4025939745,3,,4027645183,388,,4025939749,56,Center,4025939759,141,55.5,4025939763,212,9.2,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529401,186,61,1,14,15,9gefq4dz9b2hl8rqrxwrlrzmp,0,54.4,58.2,2023-02-11T17:45:34.970Z,2023-02-12T07:56:03Z,4027645345,178,,4025939865,56,Center,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529447,122,1,1,14,16,a8d2gb2nag8fy0itbuxmcibh2,0,50.3,50.9,2023-02-11T17:45:36.585Z,2023-02-12T07:56:10Z,4025940145,56,Right,4027645445,178,,4025940147,140,68.5,4025940155,1,,4025940151,212,32.0,4025940143,155,,4025940153,213,5.4,4025940149,141,13.1,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529463,187,1,1,14,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.3,80.7,2023-02-11T17:45:39.735Z,2023-02-12T07:56:16Z,4025940263,213,1.0,4025940259,141,90.9,4025940253,3,,4027645513,388,,4025940261,212,8.1,4025940257,140,35.2,4025940255,56,Back,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529469,188,49,1,14,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.2,90.9,2023-02-11T17:45:42.404Z,2023-02-12T07:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529499,189,4,1,14,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.9,94.6,2023-02-11T17:45:42.584Z,2023-02-12T07:56:31Z,4025940453,265,,4025940449,56,Back,4025940571,233,123,4025940447,13,,4025940455,286,,4025940451,152,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529513,123,4,1,14,22,a8d2gb2nag8fy0itbuxmcibh2,0,64.1,5.4,2023-02-11T17:45:42.585Z,2023-02-12T07:56:31Z,4025940525,152,,4025940521,13,,4025940603,233,189,4027645713,178,,4025940527,265,,4025940523,56,Right,4025940529,285,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530207,124,27,1,15,19,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-02-11T17:46:39.491Z,2023-02-12T07:28:52Z,4025944455,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530257,190,27,1,15,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-11T17:46:39.491Z,2023-02-12T07:28:52Z,4025944449,53,3isbv9egu9vzxnna4ix8gcudx,4025944451,233,124,4025944447,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530639,125,28,1,16,1,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-02-11T17:47:21.741Z,2023-02-12T08:00:43Z,4025946651,233,191,4025946535,55,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530659,191,28,1,16,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-11T17:47:21.741Z,2023-02-12T08:00:43Z,4025946635,233,125,4025946631,55,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
