id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2500471975,764,67,1,8,30,f0w62l8zql3tukxsy8fqwp72x,0,14.2,42.2,2023-01-24T19:41:46.487Z,2023-01-25T09:30:24Z,3994198879,233,1031,,,,,,,,,,,,,,,,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500341781,103,2,1,8,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,85.4,58.2,2023-01-24T19:41:46.559Z,2023-01-25T09:56:17Z,3994162395,178,,3993543009,56,Center,3993543013,141,58.4,3993543007,7,aplc9mad75h1k90o3qla9c7l6,3993543011,140,90.6,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500341787,51,55,1,8,30,f0w62l8zql3tukxsy8fqwp72x,1,9.5,45.4,2023-01-24T19:41:46.560Z,2023-01-25T08:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500341951,52,1,1,8,55,f0w62l8zql3tukxsy8fqwp72x,1,10.6,45,2023-01-24T19:42:11.688Z,2023-01-25T08:49:39Z,3993543895,212,40.3,3993543889,56,Back,3993543913,189,,3994162645,178,,3993543893,141,88.8,3993543897,213,0.8,3993543899,1,,3993543885,155,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,3993543887,241,,3993543883,5,3993543891,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500341973,53,1,1,9,0,f0w62l8zql3tukxsy8fqwp72x,0,40.7,91.9,2023-01-24T19:42:16.830Z,2023-01-25T08:49:43Z,3993544019,140,68.5,3993544031,213,6.2,3993544015,56,Left,3994162675,178,,3993544013,155,,3993544023,141,89.5,3993544027,212,29.2,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500341985,104,12,1,9,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.8,9.1,2023-01-24T19:42:18.644Z,2023-01-25T08:49:52Z,3993544087,213,5.9,3993544081,140,45.0,3994162731,178,,3993544083,141,0.0,3993544113,167,,3993544079,56,Back,3993544085,212,17.5,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342073,54,5,1,9,3,f0w62l8zql3tukxsy8fqwp72x,1,52.6,101.8,2023-01-24T19:42:20.220Z,2023-01-25T08:49:55Z,3993544459,56,Left,3993544467,233,105,3993544461,347,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500341993,105,5,1,9,3,a8l3w3n0j99qjlsxj3jnmgkz1,0,47.4,-1.8,2023-01-24T19:42:20.220Z,2023-01-25T08:49:56Z,3993544105,56,Back,3993544471,233,54,3993544107,347,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342083,55,1,1,9,14,f0w62l8zql3tukxsy8fqwp72x,1,47.2,100,2023-01-24T19:42:30.601Z,2023-01-25T08:52:09Z,3993544513,213,4.8,3993544507,140,48.0,3993544511,212,6.4,3993544503,107,,3993544509,141,92.7,3993544505,56,Back,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342095,56,1,1,9,15,f0w62l8zql3tukxsy8fqwp72x,1,48,92.7,2023-01-24T19:42:31.464Z,2023-01-25T08:51:36Z,3993544565,56,Back,3994163583,388,,3993544569,141,95.7,3993544571,212,4.2,3993544575,213,2.6,3993544567,140,44.5,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342125,57,1,1,9,17,f0w62l8zql3tukxsy8fqwp72x,1,43.3,95.6,2023-01-24T19:42:33.709Z,2023-01-25T08:52:15Z,3993544681,56,Back,3993544687,212,12.4,3993544683,140,31.6,3994163957,178,,3993544689,213,3.3,3993544685,141,92.7,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342135,58,1,1,9,19,f0w62l8zql3tukxsy8fqwp72x,1,38.1,88.8,2023-01-24T19:42:36.393Z,2023-01-25T08:52:24Z,3993544723,141,94.7,3993544721,140,43.2,3993544727,213,0.6,3993544719,56,Back,3993544725,212,6.7,3994164037,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342149,59,1,1,9,21,f0w62l8zql3tukxsy8fqwp72x,1,43.2,94.7,2023-01-24T19:42:37.834Z,2023-01-25T08:52:33Z,3993544789,212,6.5,3993544785,140,38.1,3993544783,56,Back,3994164181,178,,3993544791,213,3.7,3993544787,141,89.3,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342157,60,1,1,9,23,f0w62l8zql3tukxsy8fqwp72x,1,40.6,91.3,2023-01-24T19:42:40.094Z,2023-01-25T08:52:37Z,3994164211,178,,3993544853,213,5.7,3993544851,212,20.7,3993544849,141,73.9,3993544845,56,Center,3993544847,140,56.8,3993544843,155,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342163,61,1,1,9,25,f0w62l8zql3tukxsy8fqwp72x,0,56.8,73.9,2023-01-24T19:42:41.723Z,2023-01-25T08:52:43Z,3994164267,178,,3993544875,56,Left,3993544879,141,86.9,3993544877,140,58.8,3993544883,213,1.3,3993544881,212,9.1,3993544873,3,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342169,106,1,1,9,26,a8l3w3n0j99qjlsxj3jnmgkz1,0,39.1,10.6,2023-01-24T19:42:42.990Z,2023-01-25T08:52:57Z,3993544933,1,,3993544931,213,1.3,3993544925,140,44.4,3993544929,212,21.4,3993544921,157,,3993544927,141,41.0,3993544923,56,Back,3994164375,388,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342187,62,1,1,9,29,f0w62l8zql3tukxsy8fqwp72x,0,55.4,58.8,2023-01-24T19:42:45.799Z,2023-01-25T08:53:00Z,3993544993,213,0.2,3993544987,140,73.4,3994164429,178,,3993544983,155,,3993544991,212,19.3,3993544985,56,Center,3993544989,141,64.3,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342185,107,8,1,9,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.4,35.7,2023-01-24T19:42:47.228Z,2023-01-25T08:53:06Z,3994058715,384,,3994164487,178,,3993544969,56,Back,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342203,108,49,1,9,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.2,37.7,2023-01-24T19:42:48.679Z,2023-01-25T08:53:09Z,,,,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342225,109,1,1,9,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.2,37.7,2023-01-24T19:42:48.738Z,2023-01-25T08:53:13Z,3993545197,56,Back,3993545205,213,1.5,3993545199,140,33.4,3993545201,141,48.2,3994164553,178,,3993545203,212,7.1,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500472385,803,43,1,9,34,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-01-24T19:42:51.457Z,2023-01-25T09:45:28Z,3994215121,144,83,3994201045,399,491279,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342237,110,1,1,9,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.2,49.9,2023-01-24T19:42:52.189Z,2023-01-25T08:53:19Z,3993545225,56,Back,3993545229,141,53.9,3993545231,212,8.2,3993545233,213,2.8,3993545227,140,25.8,3994164657,178,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342265,111,1,1,9,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.5,62.4,2023-01-24T19:42:53.479Z,2023-01-25T08:53:25Z,3993545289,213,1.2,3993545285,141,90.8,3994164759,178,,3993545283,140,35.0,3993545287,212,20.9,3993545281,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342277,112,1,1,9,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,35,90.8,2023-01-24T19:42:56.361Z,2023-01-25T08:53:30Z,3993545355,212,12.2,3994164817,178,,3993545353,141,75.8,3993545357,213,4.1,3993545349,56,Back,3993545351,140,28.6,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342331,113,1,1,9,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.3,73.8,2023-01-24T19:42:58.980Z,2023-01-25T08:53:34Z,3994164869,178,,3993545561,141,34.4,3993545563,212,27.6,3993545559,140,21.8,3993545557,56,Back,3993545565,213,4.5,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342345,114,1,1,9,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.9,31,2023-01-24T19:43:05.326Z,2023-01-25T08:53:41Z,3993545601,140,31.0,3993545607,213,2.0,3993545603,141,45.4,3994164943,178,,3993545599,56,Back,3993545605,212,10.6,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342371,115,1,1,9,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.4,47.6,2023-01-24T19:43:07.459Z,2023-01-25T08:53:44Z,3994164989,178,,3993545753,141,68.1,3993545757,213,1.2,3993545749,56,Back,3993545751,140,36.3,3993545755,212,15.3,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342395,116,1,1,9,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,37,69.9,2023-01-24T19:43:09.734Z,2023-01-25T08:53:50Z,3993545859,140,53.5,3993545863,212,25.3,3993545861,141,97.1,3993545865,213,0.8,3994165115,178,,3993545857,56,Left,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342411,117,1,1,9,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,65,92.6,2023-01-24T19:43:13.520Z,2023-01-25T08:53:55Z,3993545927,140,75.0,3994165171,178,,3993545933,213,5.3,3993545929,141,69.6,3993545925,56,Center,3993545931,212,18.8,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342427,118,1,1,9,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,76.6,64.7,2023-01-24T19:43:15.302Z,2023-01-25T08:54:06Z,3993546003,56,Center,3993546011,141,46.3,3993546017,213,5.1,3994165267,178,,3993546015,212,13.6,3993546007,140,81.7,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342435,119,50,1,9,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,82.6,42.2,2023-01-24T19:43:16.410Z,2023-01-25T08:54:21Z,3993546045,56,Center,3993546537,286,,3993546589,233,68,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342519,68,7,1,10,0,f0w62l8zql3tukxsy8fqwp72x,1,17.4,57.8,2023-01-24T19:43:17.134Z,2023-01-25T08:54:35Z,3993546545,233,119,3993546479,285,,3994058717,384,,3993546477,56,Back,3994165549,178,,3994165551,21,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342447,63,61,1,10,1,f0w62l8zql3tukxsy8fqwp72x,1,14.8,55.3,2023-01-24T19:43:17.488Z,2023-01-25T08:54:44Z,3993546095,56,Back,3994165635,178,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342449,120,1,1,10,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,80.8,43.9,2023-01-24T19:43:19.449Z,2023-01-25T08:54:50Z,3993546113,140,86.6,3993546117,212,12.6,3994165699,178,,3993546111,56,Center,3993546119,213,5.2,3993546115,141,27.7,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342451,121,1,1,10,4,a8l3w3n0j99qjlsxj3jnmgkz1,0,85.2,24.4,2023-01-24T19:43:21.128Z,2023-01-25T08:54:53Z,3993546127,56,Center,3993546135,213,1.0,3994165717,178,,3993546133,212,9.0,3993546129,140,89.6,3993546131,141,35.7,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342453,64,61,1,10,4,f0w62l8zql3tukxsy8fqwp72x,1,11.1,66.2,2023-01-24T19:43:21.451Z,2023-01-25T08:55:01Z,3994165767,178,,3993546137,56,Back,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342459,65,49,1,10,6,f0w62l8zql3tukxsy8fqwp72x,1,6.6,73.6,2023-01-24T19:43:23.389Z,2023-01-25T08:55:23Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342483,66,12,1,10,6,f0w62l8zql3tukxsy8fqwp72x,1,7.8,73.4,2023-01-24T19:43:23.453Z,2023-01-25T08:55:25Z,3993546257,56,Back,3994166011,178,,3993546265,213,0.9,3993546261,141,78.9,3993546259,140,10.4,3993546263,212,4.6,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342471,122,61,1,10,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,90.2,23.3,2023-01-24T19:43:23.482Z,2023-01-25T08:55:48Z,3993546219,56,Center,3994166031,178,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342485,67,5,1,10,8,f0w62l8zql3tukxsy8fqwp72x,1,-0.3,89.6,2023-01-24T19:43:24.840Z,2023-01-25T08:55:34Z,3993547403,346,,3993546267,56,Back,3993546271,233,123,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342477,123,5,1,10,8,a8l3w3n0j99qjlsxj3jnmgkz1,0,100.3,10.4,2023-01-24T19:43:24.840Z,2023-01-25T08:55:34Z,3993546281,233,67,3993546247,56,Right,3993547423,346,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342661,69,1,1,10,34,f0w62l8zql3tukxsy8fqwp72x,1,5.1,52.8,2023-01-24T19:43:51.298Z,2023-01-25T08:56:04Z,3993548733,140,20.4,3993548737,212,19.3,3993548743,237,,3993548729,124,,3993549215,189,,3993548731,56,Back,3993548739,213,0.6,3993548735,141,68.6,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342665,70,1,1,10,36,f0w62l8zql3tukxsy8fqwp72x,1,29.5,85.7,2023-01-24T19:43:53.277Z,2023-01-25T08:56:06Z,3994058763,189,,3993547167,140,33.8,3993547173,213,1.0,3993547169,141,95.0,3993547165,56,Back,3993547171,212,7.8,3994166457,178,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342667,71,50,1,10,40,f0w62l8zql3tukxsy8fqwp72x,1,30.2,96.4,2023-01-24T19:43:56.854Z,2023-01-25T08:56:14Z,3993547177,56,Back,3993547215,233,125,3993547213,285,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342671,125,7,1,10,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.8,3.6,2023-01-24T19:43:56.915Z,2023-01-25T08:56:23Z,3993547201,233,71,3993547195,167,,3993547199,286,,3994058773,385,,3994166609,178,,3993547197,56,Right,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342713,72,5,1,10,41,f0w62l8zql3tukxsy8fqwp72x,1,31.2,101.5,2023-01-24T19:43:57.592Z,2023-01-25T08:56:25Z,3993547395,56,Back,3993547425,233,126,3993547397,347,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342683,126,5,1,10,41,a8l3w3n0j99qjlsxj3jnmgkz1,0,68.8,-1.5,2023-01-24T19:43:57.592Z,2023-01-25T08:56:26Z,3993547259,56,Right,3993547261,347,,3993547429,233,72,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342783,73,1,1,10,50,f0w62l8zql3tukxsy8fqwp72x,1,29,100,2023-01-24T19:44:07.306Z,2023-01-25T08:56:33Z,3993547697,56,Back,3993547705,213,4.7,3993547701,141,90.3,3993547695,107,,3993547699,140,29.2,3993547703,212,8.0,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342803,74,1,1,10,52,f0w62l8zql3tukxsy8fqwp72x,1,25.5,91.9,2023-01-24T19:44:08.785Z,2023-01-25T08:56:36Z,3993547771,212,20.7,3993547769,141,82.4,3993547765,56,Back,3994166715,178,,3993547773,213,6.0,3993547767,140,44.2,3993547763,155,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342805,75,61,1,10,53,f0w62l8zql3tukxsy8fqwp72x,0,43.8,84.6,2023-01-24T19:44:10.236Z,2023-01-25T08:56:42Z,3994166767,388,,3993547781,56,Back,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342837,127,4,1,10,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,52.7,10.8,2023-01-24T19:44:11.405Z,2023-01-25T08:56:48Z,3993547917,233,76,3993547911,286,,3993547903,13,,3993547907,56,Right,3993547905,295,,3993547909,152,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342813,76,4,1,10,54,f0w62l8zql3tukxsy8fqwp72x,0,47.3,89.2,2023-01-24T19:44:11.406Z,2023-01-25T08:56:47Z,3994166833,178,,3993547887,295,,3993547799,285,,3993547795,152,,3993547791,13,,3993547793,56,Back,3993547939,233,127,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500342993,128,1,1,11,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.3,20.3,2023-01-24T19:44:30.190Z,2023-01-25T08:57:12Z,3993548615,141,45.1,3994167145,178,,3993548609,152,,3993548613,140,13.9,3993548617,212,38.0,3993548799,189,,3993548619,213,2.7,3993548607,5,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,3993548611,56,Back,3993548621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343011,129,1,1,11,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.5,45.2,2023-01-24T19:44:32.021Z,2023-01-25T08:57:21Z,3993548701,213,0.9,3993548695,141,75.8,3993548699,212,26.5,3993548691,56,Back,3994167167,178,,3993548693,140,25.2,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343023,130,1,1,11,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.4,73.8,2023-01-24T19:44:37.866Z,2023-01-25T08:57:36Z,3993548775,140,10.4,3993548779,212,23.9,3993548773,56,Back,3993548781,213,3.8,3994167305,178,,3993548777,141,52.4,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343057,131,1,1,11,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,14.1,54.5,2023-01-24T19:44:41.381Z,2023-01-25T08:57:40Z,3993548945,213,1.1,3993548935,140,22.6,3994167319,178,,3993548937,141,81.8,3993548941,212,20.6,3993548933,56,Back,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343067,132,1,1,11,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.1,83.6,2023-01-24T19:44:44.489Z,2023-01-25T08:57:43Z,3993548997,141,74.4,3994167343,178,,3993548993,56,Back,3993548995,140,41.7,3993549001,213,6.0,3993548999,212,20.5,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343069,133,1,1,11,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.3,75.2,2023-01-24T19:44:45.436Z,2023-01-25T08:57:48Z,3993549025,156,,3993549015,140,33.0,3993549019,212,7.0,3994167425,178,,3993549013,56,Back,3993549021,213,3.5,3993549017,141,71.7,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343089,134,1,1,11,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.3,72.6,2023-01-24T19:44:46.191Z,2023-01-25T08:57:51Z,3994167467,178,,3993549105,213,0.9,3993549099,140,39.5,3993549097,56,Back,3993549101,141,82.1,3993549103,212,8.5,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343115,135,1,1,11,31,a8l3w3n0j99qjlsxj3jnmgkz1,0,40.3,85.5,2023-01-24T19:44:48.269Z,2023-01-25T08:57:56Z,3993549253,56,Center,3993549257,141,67.2,3993549251,155,,3993549259,212,43.9,3993549263,1,,3993549255,140,80.4,3994167547,178,,3993549261,213,6.0,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343123,77,49,1,11,35,f0w62l8zql3tukxsy8fqwp72x,1,19.9,35.4,2023-01-24T19:44:52.446Z,2023-01-25T08:58:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500343133,78,1,1,11,36,f0w62l8zql3tukxsy8fqwp72x,1,20.5,33,2023-01-24T19:44:52.539Z,2023-01-25T08:58:06Z,3993549341,212,19.9,3993549343,213,5.7,3993549337,140,35.8,3994167633,178,,3993549339,141,15.7,3993549335,56,Back,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
