id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2496936857,197,1,1,15,19,bqm1bnp1bh2apyudlz1o1whr3,1,5.2,30.1,2023-01-13T19:16:14.685Z,2023-01-13T19:16:22Z,3975591253,189,,3975591099,213,1.7,3975591095,141,43.9,3975591091,56,Back,3975591093,140,4.2,3975591097,212,9.4,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936861,198,1,1,15,20,bqm1bnp1bh2apyudlz1o1whr3,0,4.2,43.9,2023-01-13T19:16:15.887Z,2023-01-13T19:16:16Z,3975591129,1,,3975591117,155,,3975591125,212,68.6,3975591121,140,69.1,3975591123,141,32.2,3975591119,56,Center,3975591127,213,6.2,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936865,123,49,1,15,21,e8hiwrw6ocxm5iht6sp7jiv19,1,36.4,67,2023-01-13T19:16:16.909Z,2023-01-13T19:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936877,124,1,1,15,23,e8hiwrw6ocxm5iht6sp7jiv19,1,33.3,66.9,2023-01-13T19:16:18.541Z,2023-01-13T19:16:20Z,3975591207,213,4.7,3975591199,56,Back,3975591205,212,6.9,3975591201,140,33.5,3975591203,141,56.7,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936901,125,1,1,15,25,e8hiwrw6ocxm5iht6sp7jiv19,1,33.9,56.4,2023-01-13T19:16:20.509Z,2023-01-13T19:16:23Z,3975591295,141,33.0,3975591291,56,Back,3975591293,140,33.3,3975591297,212,15.9,3975591299,213,4.7,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936913,126,1,1,15,28,e8hiwrw6ocxm5iht6sp7jiv19,1,34.2,32.8,2023-01-13T19:16:23.678Z,2023-01-13T19:16:27Z,3975591369,141,51.8,3975591365,56,Back,3975591367,140,12.2,3975591373,213,2.6,3975591371,212,26.5,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936931,127,1,1,15,32,e8hiwrw6ocxm5iht6sp7jiv19,1,12.3,51.9,2023-01-13T19:16:27.486Z,2023-01-13T19:16:31Z,3975591515,56,Back,3975591519,141,72.0,3975591521,212,16.1,3975591523,213,1.0,3975591517,140,20.4,,,,,,,,,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936963,128,1,1,15,36,e8hiwrw6ocxm5iht6sp7jiv19,1,22,83.9,2023-01-13T19:16:31.678Z,2023-01-13T19:16:37Z,3975591677,213,0.2,3975591671,140,55.1,3975591673,141,94.8,3975591675,212,35.5,3975591667,155,,3975591669,56,Left,3975591679,1,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936965,129,61,1,15,41,e8hiwrw6ocxm5iht6sp7jiv19,0,66.8,93.3,2023-01-13T19:16:37.007Z,2023-01-13T19:16:37Z,3975591691,56,Left,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936975,199,61,1,15,43,bqm1bnp1bh2apyudlz1o1whr3,0,24.2,3.7,2023-01-13T19:16:38.958Z,2023-01-13T19:16:39Z,3975591729,56,Back,,,,,,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937019,130,5,1,15,44,e8hiwrw6ocxm5iht6sp7jiv19,1,68.5,101.8,2023-01-13T19:16:39.551Z,2023-01-13T19:16:46Z,3975591953,233,200,3975591935,347,,3975591933,56,Left,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496936979,200,5,1,15,44,bqm1bnp1bh2apyudlz1o1whr3,0,31.5,-1.8,2023-01-13T19:16:39.551Z,2023-01-13T19:18:58Z,3975591737,347,,3975591735,56,Back,3975592003,233,130,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937045,131,1,1,15,50,e8hiwrw6ocxm5iht6sp7jiv19,1,68.7,100,2023-01-13T19:16:46.062Z,2023-01-13T19:16:50Z,3975592127,213,5.7,3975592119,56,Left,3975592121,140,79.6,3975592123,141,90.3,3975592125,212,13.9,3975592117,107,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937049,132,50,1,15,54,e8hiwrw6ocxm5iht6sp7jiv19,1,88.8,92.8,2023-01-13T19:16:49.904Z,2023-01-13T19:16:55Z,3975592137,286,,3975592135,56,Left,3975592313,233,201,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937081,201,7,1,15,54,bqm1bnp1bh2apyudlz1o1whr3,1,11.2,7.2,2023-01-13T19:16:49.905Z,2023-01-13T19:16:55Z,3975592279,56,Back,3975592305,233,132,3975592281,285,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937085,202,49,1,15,59,bqm1bnp1bh2apyudlz1o1whr3,1,1.4,2.2,2023-01-13T19:16:54.478Z,2023-01-13T19:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937101,203,1,1,16,0,bqm1bnp1bh2apyudlz1o1whr3,0,1.2,1.7,2023-01-13T19:16:55.326Z,2023-01-13T19:16:56Z,3975592371,212,4.1,3975592373,213,5.8,3975592367,140,4.7,3975592365,56,Back,3975592369,141,0.0,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937111,133,5,1,16,0,e8hiwrw6ocxm5iht6sp7jiv19,1,94.6,101.1,2023-01-13T19:16:55.935Z,2023-01-13T19:17:01Z,3975592391,56,Left,3975592393,347,,3975592395,233,204,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937107,204,5,1,16,0,bqm1bnp1bh2apyudlz1o1whr3,0,5.4,-1.1,2023-01-13T19:16:55.935Z,2023-01-13T19:18:58Z,3975592383,56,Back,3975592385,347,,3975592425,233,133,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937185,134,1,1,16,18,e8hiwrw6ocxm5iht6sp7jiv19,0,95.3,100,2023-01-13T19:17:13.567Z,2023-01-13T19:17:15Z,3975592797,212,20.2,3975592789,107,,3975592799,213,4.7,3975592791,56,Center,3975592793,140,95.0,3975592795,141,72.3,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937193,205,12,1,16,21,bqm1bnp1bh2apyudlz1o1whr3,1,4.2,28.9,2023-01-13T19:17:16.718Z,2023-01-13T19:17:17Z,3975592839,212,14.6,3975592837,141,12.8,3975592843,15,,3975592841,213,5.4,3975592835,140,13.4,3975592833,56,Back,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937203,135,1,1,16,23,e8hiwrw6ocxm5iht6sp7jiv19,0,85.9,92.9,2023-01-13T19:17:18.880Z,2023-01-13T19:17:19Z,3975592877,140,92.2,3975592875,56,Center,3975592883,213,5.0,3975592881,212,24.0,3975592873,155,,3975592871,2,,3975592879,141,59.0,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937209,206,12,1,16,24,bqm1bnp1bh2apyudlz1o1whr3,1,8.7,36.7,2023-01-13T19:17:19.981Z,2023-01-13T19:17:21Z,3975592929,212,31.8,3975592923,56,Back,3975592931,213,5.9,3975592925,140,36.8,3975592927,141,19.4,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937217,207,1,1,16,26,bqm1bnp1bh2apyudlz1o1whr3,1,37,20,2023-01-13T19:17:21.710Z,2023-01-13T19:17:23Z,3975592969,212,19.4,3975592965,140,18.7,3975592963,56,Back,3975592967,141,23.5,3975592971,213,3.0,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937225,208,1,1,16,28,bqm1bnp1bh2apyudlz1o1whr3,0,18.7,23.5,2023-01-13T19:17:23.325Z,2023-01-13T19:17:59Z,3975592993,213,5.7,3975592985,56,Back,3975592991,212,11.5,3975592989,141,14.5,3975592987,140,28.0,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937223,136,61,1,16,28,e8hiwrw6ocxm5iht6sp7jiv19,0,72.5,89.9,2023-01-13T19:17:23.903Z,2023-01-13T19:17:24Z,3975592981,56,Left,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937241,209,49,1,16,32,bqm1bnp1bh2apyudlz1o1whr3,1,24.5,9.4,2023-01-13T19:17:28.046Z,2023-01-13T19:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937249,210,1,1,16,33,bqm1bnp1bh2apyudlz1o1whr3,1,24.5,9.4,2023-01-13T19:17:28.174Z,2023-01-13T19:17:29Z,3975593097,56,Back,3975593103,141,5.5,3975593105,212,13.3,3975593107,213,6.1,3975593099,140,36.9,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937253,211,1,1,16,33,bqm1bnp1bh2apyudlz1o1whr3,0,36.9,5.5,2023-01-13T19:17:29.133Z,2023-01-13T19:18:37Z,3975593121,212,1.5,3975593123,213,1.0,3975593117,140,37.7,3975593115,56,Back,3975593119,141,7.4,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937247,137,8,1,16,34,e8hiwrw6ocxm5iht6sp7jiv19,1,69.9,91.5,2023-01-13T19:17:29.576Z,2023-01-13T19:18:39Z,3975593091,56,Left,,,,,,,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937257,138,49,1,16,35,e8hiwrw6ocxm5iht6sp7jiv19,1,74.1,91.4,2023-01-13T19:17:30.240Z,2023-01-13T19:17:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937269,139,1,1,16,35,e8hiwrw6ocxm5iht6sp7jiv19,0,74.4,95,2023-01-13T19:17:30.960Z,2023-01-13T19:17:32Z,3975593221,286,,3975593169,56,Left,3975593215,236,,3975593171,140,71.7,3975593173,141,94.8,3975593175,212,2.8,3975593177,213,3.2,3975593217,233,212,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937273,212,74,1,16,35,bqm1bnp1bh2apyudlz1o1whr3,1,34.8,2.8,2023-01-13T19:17:30.961Z,2023-01-13T19:18:55Z,3975593203,56,Back,3975593235,233,139,3975593205,285,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937291,140,5,1,16,37,e8hiwrw6ocxm5iht6sp7jiv19,1,66.8,101.4,2023-01-13T19:17:32.877Z,2023-01-13T19:18:59Z,3975593283,56,Left,3975593285,347,,3975593291,233,213,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937283,213,5,1,16,37,bqm1bnp1bh2apyudlz1o1whr3,0,33.2,-1.4,2023-01-13T19:17:32.877Z,2023-01-13T19:17:34Z,3975593257,56,Back,3975593327,233,140,3975593261,347,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937299,141,1,1,16,39,e8hiwrw6ocxm5iht6sp7jiv19,1,67.1,100,2023-01-13T19:17:34.192Z,2023-01-13T19:17:35Z,3975593361,212,18.2,3975593363,213,3.6,3975593357,140,51.4,3975593355,56,Left,3975593353,107,,3975593359,141,90.2,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937329,142,1,1,16,40,e8hiwrw6ocxm5iht6sp7jiv19,1,51.4,90.2,2023-01-13T19:17:35.361Z,2023-01-13T19:17:37Z,3975593535,140,44.6,3975593533,56,Back,3975593531,155,,3975593541,213,4.5,3975593543,1,,3975593537,141,31.2,3975593539,212,40.8,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937371,143,1,1,16,42,e8hiwrw6ocxm5iht6sp7jiv19,1,44.8,31.6,2023-01-13T19:17:37.840Z,2023-01-13T19:17:42Z,3975593729,212,34.7,3975593733,1,,3975593731,213,2.7,3975593727,141,51.9,3975593723,56,Back,3975593725,140,14.5,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937401,144,1,1,16,47,e8hiwrw6ocxm5iht6sp7jiv19,1,14.5,51.9,2023-01-13T19:17:42.495Z,2023-01-13T19:17:46Z,3975593827,56,Back,3975593843,213,5.3,3975593839,212,10.4,3975593831,140,19.8,3975593835,141,38.9,,,,,,,,,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937425,145,1,1,16,51,e8hiwrw6ocxm5iht6sp7jiv19,1,23.3,38.5,2023-01-13T19:17:46.176Z,2023-01-13T19:17:47Z,3975593939,213,1.6,3975593931,56,Back,3975593933,140,23.5,3975593935,141,63.4,3975593937,212,16.9,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937473,146,1,1,16,52,e8hiwrw6ocxm5iht6sp7jiv19,1,23.5,65.7,2023-01-13T19:17:47.841Z,2023-01-13T19:17:56Z,3975594245,213,4.7,3975594243,212,18.6,3975594241,141,38.3,3975594239,140,23.7,3975594237,56,Back,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937503,147,1,1,17,1,e8hiwrw6ocxm5iht6sp7jiv19,1,32.5,31.8,2023-01-13T19:17:56.273Z,2023-01-13T19:18:00Z,3975594365,56,Back,3975594377,212,22.7,3975594373,141,62.0,3975594369,140,23.2,3975594379,213,2.0,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937529,148,1,1,17,4,e8hiwrw6ocxm5iht6sp7jiv19,1,23.9,68.2,2023-01-13T19:18:00.146Z,2023-01-13T19:18:03Z,3975594503,141,51.2,3975594501,140,60.5,3975594497,155,,3975594505,212,40.1,3975594507,213,6.0,3975594509,1,,3975594499,56,Center,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937537,149,1,1,17,7,e8hiwrw6ocxm5iht6sp7jiv19,1,60.5,51.2,2023-01-13T19:18:03.025Z,2023-01-13T19:18:05Z,3975594557,212,6.9,3975594579,156,,3975594559,213,2.3,3975594553,140,55.9,3975594551,56,Center,3975594555,141,58.4,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937555,150,1,1,17,10,e8hiwrw6ocxm5iht6sp7jiv19,1,55.9,58.4,2023-01-13T19:18:05.152Z,2023-01-13T19:18:06Z,3975594667,212,20.7,3975594663,140,72.8,3975594661,56,Center,3975594665,141,74.2,3975594669,213,0.5,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937557,151,61,1,17,11,e8hiwrw6ocxm5iht6sp7jiv19,0,72.8,74.2,2023-01-13T19:18:06.385Z,2023-01-13T19:18:06Z,3975594677,56,Center,,,,,,,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937565,214,49,1,17,12,bqm1bnp1bh2apyudlz1o1whr3,1,24.5,34.4,2023-01-13T19:18:07.261Z,2023-01-13T19:18:07Z,,,,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937581,215,1,1,17,12,bqm1bnp1bh2apyudlz1o1whr3,1,24.5,34.4,2023-01-13T19:18:07.389Z,2023-01-13T19:18:10Z,3975594803,56,Back,3975594805,140,6.9,3975594807,141,43.3,3975594809,212,19.4,3975594811,213,2.8,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937627,216,1,1,17,14,bqm1bnp1bh2apyudlz1o1whr3,1,6.9,43.3,2023-01-13T19:18:09.949Z,2023-01-13T19:18:16Z,3975595107,212,18.2,3975595105,141,63.3,3975595101,56,Back,3975595103,140,18.4,3975595109,213,0.8,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937647,217,1,1,17,21,bqm1bnp1bh2apyudlz1o1whr3,1,27.1,64.5,2023-01-13T19:18:16.365Z,2023-01-13T19:18:20Z,3975595197,56,Back,3975595205,213,4.5,3975595203,212,17.3,3975595201,141,39.8,3975595199,140,23.3,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937671,218,1,1,17,25,bqm1bnp1bh2apyudlz1o1whr3,1,27.8,35.9,2023-01-13T19:18:20.765Z,2023-01-13T19:18:25Z,3975595297,140,27.8,3975595295,56,Back,3975595301,212,21.5,3975595303,213,1.6,3975595299,141,67.5,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937683,219,1,1,17,30,bqm1bnp1bh2apyudlz1o1whr3,1,35,79.7,2023-01-13T19:18:25.357Z,2023-01-13T19:18:26Z,3975595345,213,1.5,3975595339,140,35.7,3975595343,212,11.2,3975595341,141,96.2,3975595337,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937695,220,1,1,17,31,bqm1bnp1bh2apyudlz1o1whr3,1,35.7,96.2,2023-01-13T19:18:26.476Z,2023-01-13T19:18:30Z,3975595403,212,28.8,3975595401,141,74.4,3975595405,213,3.7,3975595395,56,Back,3975595399,140,12.2,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937729,221,1,1,17,34,bqm1bnp1bh2apyudlz1o1whr3,1,12.2,74.4,2023-01-13T19:18:29.933Z,2023-01-13T19:18:37Z,3975595595,56,Back,3975595603,213,5.2,3975595601,212,24.9,3975595599,141,41.6,3975595597,140,22.8,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937741,222,1,1,17,42,bqm1bnp1bh2apyudlz1o1whr3,1,36.9,21.8,2023-01-13T19:18:37.837Z,2023-01-13T19:18:39Z,3975595653,213,0.3,3975595645,56,Back,3975595651,212,8.4,3975595649,141,25.4,3975595647,140,44.6,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937747,223,1,1,17,44,bqm1bnp1bh2apyudlz1o1whr3,1,44.6,25.4,2023-01-13T19:18:39.404Z,2023-01-13T19:18:40Z,3975595675,213,2.9,3975595673,212,14.5,3975595671,141,30.4,3975595667,56,Back,3975595705,156,,3975595669,140,31.2,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937781,224,1,1,17,45,bqm1bnp1bh2apyudlz1o1whr3,1,30.5,32.6,2023-01-13T19:18:40.876Z,2023-01-13T19:18:44Z,3975595859,140,34.3,3975595863,212,22.8,3975595861,141,65.6,3975595865,213,1.4,3975595857,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937821,225,1,1,17,49,bqm1bnp1bh2apyudlz1o1whr3,1,36.5,69.3,2023-01-13T19:18:44.220Z,2023-01-13T19:18:51Z,3975596039,213,5.8,3975596033,140,79.7,3975596031,56,Center,3975596035,141,36.1,3975596029,155,,3975596041,1,,3975596037,212,50.7,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937813,152,4,1,17,53,e8hiwrw6ocxm5iht6sp7jiv19,1,23.4,66.4,2023-01-13T19:18:48.722Z,2023-01-13T19:18:51Z,3975596083,233,226,3975595999,285,,3975595997,152,,3975595995,56,Back,3975595991,13,,3975595993,294,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937825,226,4,1,17,53,bqm1bnp1bh2apyudlz1o1whr3,0,76.6,33.6,2023-01-13T19:18:48.723Z,2023-01-13T19:18:51Z,3975596053,56,Center,3975596051,294,,3975596055,152,,3975596057,286,,3975596087,233,152,3975596049,13,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937989,153,1,1,18,22,e8hiwrw6ocxm5iht6sp7jiv19,0,18.9,66.6,2023-01-13T19:19:18.051Z,2023-01-13T19:19:26Z,3975596829,152,,3975596841,1,,3975596831,56,Left,3975596833,140,90.9,3975596835,141,100.0,3975596837,212,79.2,3975596839,213,0.3,3975596825,5,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,3975596827,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496937991,154,5,1,18,29,e8hiwrw6ocxm5iht6sp7jiv19,0,88.6,101.2,2023-01-13T19:19:24.285Z,2023-01-13T19:19:37Z,3975596843,56,Left,3975596845,347,,3975597263,233,227,,,,,,,,,,,,,,,,axhjtqfa2xxud2tdle8zfxrkl,L. Koopmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496938075,227,5,1,18,29,bqm1bnp1bh2apyudlz1o1whr3,1,11.4,-1.2,2023-01-13T19:19:24.285Z,2023-01-13T19:26:29Z,3975597255,233,154,3975597253,347,,3975597251,56,Back,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496938087,228,1,1,18,41,bqm1bnp1bh2apyudlz1o1whr3,1,21.3,0,2023-01-13T19:19:36.860Z,2023-01-13T19:19:39Z,3975597287,56,Back,3975597295,213,1.1,3975597293,212,11.4,3975597285,107,,3975597291,141,13.9,3975597289,140,26.3,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496938093,229,1,1,18,43,bqm1bnp1bh2apyudlz1o1whr3,0,26.3,13.9,2023-01-13T19:19:38.910Z,2023-01-13T19:20:05Z,3975597327,56,Back,3975598137,168,,3975597329,140,32.9,3975597335,213,0.7,3975597331,141,22.6,3975597333,212,9.1,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496938097,155,8,1,18,45,e8hiwrw6ocxm5iht6sp7jiv19,1,63.3,82.6,2023-01-13T19:19:40.915Z,2023-01-13T19:19:41Z,3975597341,56,Left,,,,,,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496938103,156,49,1,18,46,e8hiwrw6ocxm5iht6sp7jiv19,1,63.3,82.6,2023-01-13T19:19:41.476Z,2023-01-13T19:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496938127,157,1,1,18,47,e8hiwrw6ocxm5iht6sp7jiv19,1,67.9,87.2,2023-01-13T19:19:42.451Z,2023-01-13T19:19:44Z,3975597477,213,2.2,3975597469,56,Left,3975597471,140,63.5,3975597473,141,95.9,3975597475,212,7.5,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
