id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/12/value
2511585161,137,1,1,14,38,6lzy9iiqoysvtdsgx719fng9n,1,73.8,12.8,2023-02-24T19:17:00.747Z,2023-02-24T19:17:04Z,4052636629,213,2.8,4052636621,56,Center,4052636625,141,23.6,4052636623,140,53.8,4052636627,212,22.2,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585323,138,1,1,14,41,6lzy9iiqoysvtdsgx719fng9n,1,53.6,23.6,2023-02-24T19:17:03.914Z,2023-02-24T19:17:15Z,4052637577,212,28.7,4052637573,140,40.7,4052637571,56,Back,4052637575,141,60.8,4052637579,213,2.1,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585329,139,1,1,14,53,6lzy9iiqoysvtdsgx719fng9n,0,37.7,83.6,2023-02-24T19:17:15.739Z,2023-02-24T19:17:17Z,4052637615,141,95.1,4052637619,213,0.3,4052637611,56,Left,4052637613,140,62.4,4052637617,212,27.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585353,109,49,1,14,56,bk5ltsueqmeng29eovd8m2tml,1,43.3,13.7,2023-02-24T19:17:18.445Z,2023-02-24T19:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585403,110,1,1,14,57,bk5ltsueqmeng29eovd8m2tml,1,43.3,13.7,2023-02-24T19:17:19.963Z,2023-02-24T19:17:23Z,4052638055,1,,4052638049,141,13.1,4052638053,213,6.3,4052638047,140,76.1,4052638045,56,Right,4052638051,212,34.4,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585435,111,1,1,15,1,bk5ltsueqmeng29eovd8m2tml,1,71.3,16.3,2023-02-24T19:17:23.349Z,2023-02-24T19:17:24Z,4052638251,140,87.6,4052638257,213,0.8,4052638249,56,Center,4052638255,212,24.7,4052638253,141,42.5,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585499,112,2,1,15,1,bk5ltsueqmeng29eovd8m2tml,1,73.4,14.5,2023-02-24T19:17:23.465Z,2023-02-24T19:34:09Z,4052638571,7,bw7s1zgz97p8szhn4shwkx2w9,4052638573,56,Center,4052638575,140,86.8,4052638577,141,43.5,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585409,140,55,1,15,1,6lzy9iiqoysvtdsgx719fng9n,1,13.7,53.4,2023-02-24T19:17:23.466Z,2023-02-24T19:17:23Z,,,,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585643,141,1,1,15,7,6lzy9iiqoysvtdsgx719fng9n,1,15.1,62,2023-02-24T19:17:29.515Z,2023-02-24T19:17:39Z,4052639405,140,7.8,4052639397,241,,4052639409,141,50.8,4052639415,213,3.9,4052639395,5,,4052639413,212,10.8,4052639401,56,Back,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585693,142,1,1,15,17,6lzy9iiqoysvtdsgx719fng9n,0,9.8,50.8,2023-02-24T19:17:39.483Z,2023-02-24T19:17:43Z,4052639713,1,,4052639701,155,,4052639709,212,42.3,4052639707,141,3.4,4052639711,213,5.4,4052639703,56,Back,4052639705,140,35.9,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585753,113,8,1,15,20,bk5ltsueqmeng29eovd8m2tml,1,57.6,92.7,2023-02-24T19:17:43.026Z,2023-02-24T19:20:09Z,4052640017,15,,4052639971,56,Left,,,,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585835,114,5,1,15,22,bk5ltsueqmeng29eovd8m2tml,0,64.2,100.8,2023-02-24T19:17:44.395Z,2023-02-24T19:34:13Z,4052640447,56,Left,4052640449,347,,4052652189,233,143,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585777,143,5,1,15,22,6lzy9iiqoysvtdsgx719fng9n,1,35.8,-0.8,2023-02-24T19:17:44.395Z,2023-02-24T19:20:12Z,4052652167,233,114,4052640101,347,,4052640099,56,Back,,,,,,,,,,,,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585893,144,1,1,15,31,6lzy9iiqoysvtdsgx719fng9n,1,33.2,0,2023-02-24T19:17:53.226Z,2023-02-24T19:17:55Z,4052640835,107,,4052640845,213,2.9,4052640843,212,17.6,4052640837,56,Back,4052640839,140,17.1,4052640841,141,6.5,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511585947,145,1,1,15,33,6lzy9iiqoysvtdsgx719fng9n,1,17.1,7.6,2023-02-24T19:17:55.419Z,2023-02-24T19:17:59Z,4052641107,140,7.4,4052641109,141,42.5,4052641103,56,Back,4052641113,213,2.0,4052641111,212,25.8,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586001,146,1,1,15,37,6lzy9iiqoysvtdsgx719fng9n,1,3.4,51,2023-02-24T19:17:59.355Z,2023-02-24T19:18:04Z,4052641469,141,88.5,4052641465,56,Back,4052641473,213,1.1,4052641471,212,28.3,4052641467,140,15.1,,,,,,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586051,147,1,1,15,42,6lzy9iiqoysvtdsgx719fng9n,1,17.4,78.8,2023-02-24T19:18:04.874Z,2023-02-24T19:18:08Z,4052641799,1,,4052641791,140,20.4,4052641787,196,,4052641795,212,42.5,4052641793,141,16.4,4052641789,56,Back,4052641797,213,4.8,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586073,148,1,1,15,45,6lzy9iiqoysvtdsgx719fng9n,1,20.5,19.9,2023-02-24T19:18:07.898Z,2023-02-24T19:18:09Z,4052641969,212,14.3,4052641971,213,0.4,4052641963,56,Back,4052641965,140,32.9,4052641967,141,28.6,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586143,149,1,1,15,47,6lzy9iiqoysvtdsgx719fng9n,1,32.9,28.6,2023-02-24T19:18:09.322Z,2023-02-24T19:18:13Z,4052642265,213,5.0,4052642259,140,36.5,4052642263,212,15.7,4052642261,141,6.2,4052642257,56,Back,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586151,150,3,1,15,50,6lzy9iiqoysvtdsgx719fng9n,0,39.9,3.7,2023-02-24T19:18:12.954Z,2023-02-24T19:18:13Z,4052642317,286,,4052642333,211,,4052642315,56,Back,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586435,115,5,1,15,52,bk5ltsueqmeng29eovd8m2tml,1,42.7,101.1,2023-02-24T19:18:14.251Z,2023-02-24T19:34:13Z,4052643833,347,,4052643831,56,Back,4052643835,233,151,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586171,151,5,1,15,52,6lzy9iiqoysvtdsgx719fng9n,0,57.3,-1.1,2023-02-24T19:18:14.251Z,2023-02-24T19:18:34Z,4052643851,233,115,4052642383,56,Right,4052642385,347,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586451,116,1,1,16,11,bk5ltsueqmeng29eovd8m2tml,1,50.9,100,2023-02-24T19:18:33.794Z,2023-02-24T19:18:36Z,4052643931,141,84.8,4052643929,140,74.7,4052643933,212,27.4,4052643925,107,,4052643935,213,5.9,4052643937,1,,4052643927,56,Left,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586465,117,1,1,16,13,bk5ltsueqmeng29eovd8m2tml,0,74.7,84.8,2023-02-24T19:18:35.921Z,2023-02-24T19:18:36Z,4052644021,168,,4052644029,212,5.8,4052644023,56,Center,4052644033,213,5.1,4052644025,140,76.9,4052644019,3,,4052644027,141,77.0,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586453,152,8,1,16,13,6lzy9iiqoysvtdsgx719fng9n,1,28.5,16.9,2023-02-24T19:18:36.123Z,2023-02-24T19:18:36Z,4052643941,56,Back,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586477,153,49,1,16,15,6lzy9iiqoysvtdsgx719fng9n,1,21,37.5,2023-02-24T19:18:37.195Z,2023-02-24T19:18:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586581,154,1,1,16,15,6lzy9iiqoysvtdsgx719fng9n,1,21,37.5,2023-02-24T19:18:37.322Z,2023-02-24T19:18:44Z,4052644639,56,Back,4052644641,140,30.9,4052644645,212,25.8,4052644643,141,72.3,4052644647,213,1.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586601,155,1,1,16,21,6lzy9iiqoysvtdsgx719fng9n,1,35.4,90,2023-02-24T19:18:43.899Z,2023-02-24T19:18:46Z,4052644771,140,27.1,4052644769,56,Back,4052644775,212,12.3,4052644773,141,77.2,4052644777,213,3.9,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586677,156,1,1,16,23,6lzy9iiqoysvtdsgx719fng9n,1,27.1,77.2,2023-02-24T19:18:45.898Z,2023-02-24T19:18:49Z,4052645197,140,38.2,4052645199,141,68.3,4052645195,56,Back,4052645201,212,13.1,4052645203,213,5.8,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586765,157,1,1,16,27,6lzy9iiqoysvtdsgx719fng9n,1,34,68.1,2023-02-24T19:18:49.851Z,2023-02-24T19:18:55Z,4052645679,56,Back,4052645687,213,5.1,4052645685,212,36.3,4052645683,141,18.4,4052645689,1,,4052645681,140,46.6,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586797,158,1,1,16,32,6lzy9iiqoysvtdsgx719fng9n,1,56.1,17.5,2023-02-24T19:18:54.922Z,2023-02-24T19:18:57Z,4052645817,140,69.7,4052645823,213,0.1,4052645821,212,14.3,4052645815,56,Right,4052645819,141,19.3,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586807,159,1,1,16,35,6lzy9iiqoysvtdsgx719fng9n,1,69.7,19.3,2023-02-24T19:18:57.130Z,2023-02-24T19:18:58Z,4052645897,56,Right,4052645915,213,4.1,4052645907,141,5.4,4052645911,212,11.5,4052645903,140,63.5,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586837,160,1,1,16,36,6lzy9iiqoysvtdsgx719fng9n,1,62.2,7.6,2023-02-24T19:18:58.602Z,2023-02-24T19:19:00Z,4052646065,141,26.0,4052646061,56,Center,4052646063,140,63.5,4052646067,212,12.6,4052646071,213,1.5,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586873,161,1,1,16,38,6lzy9iiqoysvtdsgx719fng9n,1,63.2,22.5,2023-02-24T19:19:00.778Z,2023-02-24T19:19:03Z,4052646285,56,Right,4052646289,141,4.5,4052646293,213,5.3,4052646291,212,14.7,4052646287,140,71.0,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586917,162,1,1,16,41,6lzy9iiqoysvtdsgx719fng9n,1,70.8,4.5,2023-02-24T19:19:03.274Z,2023-02-24T19:19:06Z,4052646531,140,86.7,4052646529,56,Right,4052646533,141,7.3,4052646535,212,16.8,4052646537,213,0.1,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586949,163,1,1,16,44,6lzy9iiqoysvtdsgx719fng9n,0,90,6.9,2023-02-24T19:19:06.283Z,2023-02-24T19:19:10Z,4052646693,141,48.6,4052646691,140,95.9,4052646687,155,,4052646695,212,29.0,4052646697,213,1.4,4052646689,56,Center,4052646685,2,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511586961,118,52,1,16,46,bk5ltsueqmeng29eovd8m2tml,1,3.5,53.7,2023-02-24T19:19:08.336Z,2023-02-24T19:19:09Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587167,119,1,1,16,48,bk5ltsueqmeng29eovd8m2tml,0,13.9,49.6,2023-02-24T19:19:10.590Z,2023-02-24T19:19:29Z,4052647829,212,60.0,4052647821,199,,4052647831,213,0.1,4052648585,189,,4052647827,141,56.1,4052647825,140,70.9,4052647833,1,,4052647823,56,Center,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587193,164,49,1,17,1,6lzy9iiqoysvtdsgx719fng9n,1,28.7,52.1,2023-02-24T19:19:23.466Z,2023-02-24T19:19:28Z,4052648531,189,,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587247,165,1,1,17,1,6lzy9iiqoysvtdsgx719fng9n,1,28.7,52.1,2023-02-24T19:19:23.563Z,2023-02-24T19:19:25Z,4052648231,213,4.8,4052648229,212,12.0,4052648223,56,Back,4052648225,140,29.8,4052648227,141,34.5,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587307,166,1,1,17,3,6lzy9iiqoysvtdsgx719fng9n,1,29.6,34.5,2023-02-24T19:19:25.226Z,2023-02-24T19:19:28Z,4052648507,141,12.8,4052648511,213,5.3,4052648503,56,Back,4052648505,140,38.7,4052648509,212,17.6,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587355,167,1,1,17,6,6lzy9iiqoysvtdsgx719fng9n,1,38.7,12.8,2023-02-24T19:19:28.154Z,2023-02-24T19:19:30Z,4052648735,141,25.4,4052648733,140,51.7,4052648737,212,16.1,4052648739,213,0.6,4052648731,56,Center,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587391,168,1,1,17,8,6lzy9iiqoysvtdsgx719fng9n,1,51.7,25.4,2023-02-24T19:19:30.330Z,2023-02-24T19:19:32Z,4052648889,212,16.8,4052648881,56,Right,4052648885,140,59.4,4052648887,141,3.7,4052648891,213,5.2,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587401,120,45,1,17,10,bk5ltsueqmeng29eovd8m2tml,0,29.8,91.4,2023-02-24T19:19:32.666Z,2023-02-24T20:18:10Z,4052912911,233,169,4052648931,56,Back,4052912863,285,,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587411,169,3,1,17,10,6lzy9iiqoysvtdsgx719fng9n,1,70.2,8.6,2023-02-24T19:19:32.666Z,2023-02-24T20:18:10Z,4052648953,56,Right,4052648955,286,,4052912907,233,120,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587413,170,3,1,17,11,6lzy9iiqoysvtdsgx719fng9n,0,68.1,10.4,2023-02-24T19:19:33.946Z,2023-02-24T19:19:36Z,4052649169,233,121,4052648965,286,,4052648963,56,Right,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587441,121,7,1,17,11,bk5ltsueqmeng29eovd8m2tml,1,31.9,89.6,2023-02-24T19:19:33.947Z,2023-02-24T19:19:36Z,4052649097,285,,4052649095,56,Back,4052649147,233,170,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587449,122,49,1,17,13,bk5ltsueqmeng29eovd8m2tml,1,31.2,91.4,2023-02-24T19:19:35.898Z,2023-02-24T19:19:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587531,123,1,1,17,16,bk5ltsueqmeng29eovd8m2tml,1,26.8,84.2,2023-02-24T19:19:38.432Z,2023-02-24T19:19:41Z,4052649573,213,0.7,4052649571,212,7.2,4052649567,140,32.0,4052649565,56,Back,4052649569,141,91.1,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587551,124,1,1,17,19,bk5ltsueqmeng29eovd8m2tml,0,32,91.1,2023-02-24T19:19:41.572Z,2023-02-24T19:19:42Z,4052649709,213,6.1,4052649701,56,Center,4052649705,141,75.9,4052649703,140,81.0,4052649711,1,,4052649699,157,,4052649707,212,52.5,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587565,171,1,1,17,20,6lzy9iiqoysvtdsgx719fng9n,1,28.4,40.3,2023-02-24T19:19:42.762Z,2023-02-24T19:19:43Z,4052649785,3,,4052649789,140,40.4,4052649791,141,26.0,4052649793,212,15.9,4052649787,56,Back,4052649795,213,5.6,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587571,172,49,1,17,21,6lzy9iiqoysvtdsgx719fng9n,1,40.3,25.8,2023-02-24T19:19:43.674Z,2023-02-24T19:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587683,173,1,1,17,26,6lzy9iiqoysvtdsgx719fng9n,1,34,29,2023-02-24T19:19:48.282Z,2023-02-24T19:19:50Z,4052650481,140,37.3,4052650485,212,14.8,4052650483,141,7.8,4052650479,56,Back,4052650487,213,4.9,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587773,174,1,1,17,28,6lzy9iiqoysvtdsgx719fng9n,1,33.1,16.5,2023-02-24T19:19:50.474Z,2023-02-24T19:19:56Z,4052650949,212,13.0,4052650947,141,21.7,4052650945,140,21.2,4052650951,213,2.9,4052650943,56,Back,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587789,175,1,1,17,33,6lzy9iiqoysvtdsgx719fng9n,1,25.6,27.1,2023-02-24T19:19:55.946Z,2023-02-24T19:19:58Z,4052651051,141,10.6,4052651047,56,Back,4052651055,212,15.6,4052651049,140,35.9,4052651057,213,5.5,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587851,176,2,1,17,37,6lzy9iiqoysvtdsgx719fng9n,1,38.4,9.9,2023-02-24T19:19:59.435Z,2023-02-24T19:20:04Z,4052651393,141,22.1,4052651391,140,72.0,4052651387,1,,4052651385,7,31v89l4k38v1wpisz7xhkq38,4052651389,56,Center,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511587885,125,55,1,17,37,bk5ltsueqmeng29eovd8m2tml,1,23.5,71,2023-02-24T19:19:59.436Z,2023-02-24T19:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588287,126,1,1,18,9,bk5ltsueqmeng29eovd8m2tml,1,22,78.3,2023-02-24T19:20:31.440Z,2023-02-24T19:20:34Z,4052653799,141,43.4,4052653791,5,,4052653801,212,25.7,4052653795,56,Back,4052653793,241,,4052653859,189,,4052653803,213,5.1,4052653797,140,31.4,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588343,127,1,1,18,14,bk5ltsueqmeng29eovd8m2tml,1,23.1,37.3,2023-02-24T19:20:36.554Z,2023-02-24T19:20:37Z,4052654167,212,24.7,4052654163,140,44.3,4052654161,56,Back,4052654169,213,5.8,4052654165,141,21.5,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588373,128,1,1,18,15,bk5ltsueqmeng29eovd8m2tml,1,44.3,21.5,2023-02-24T19:20:37.637Z,2023-02-24T19:20:40Z,4052654357,212,22.1,4052654355,141,38.2,4052654359,213,0.5,4052654353,140,62.4,4052654351,56,Center,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588389,129,1,1,18,18,bk5ltsueqmeng29eovd8m2tml,0,62.4,38.2,2023-02-24T19:20:40.201Z,2023-02-24T19:20:42Z,4052654427,56,Center,4052654435,213,6.1,4052654429,140,80.1,4052654431,141,32.8,4052654433,212,18.9,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588381,177,49,1,18,18,6lzy9iiqoysvtdsgx719fng9n,1,20.2,63.8,2023-02-24T19:20:40.571Z,2023-02-24T19:20:40Z,,,,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588423,178,1,1,18,18,6lzy9iiqoysvtdsgx719fng9n,0,20.2,64.4,2023-02-24T19:20:41.002Z,2023-02-24T19:20:44Z,4052654605,1,,4052654599,141,81.8,4052654603,213,0.4,4052654593,157,,4052654595,56,Back,4052654601,212,30.3,4052654597,140,46.8,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588447,130,49,1,18,23,bk5ltsueqmeng29eovd8m2tml,1,51.8,15.4,2023-02-24T19:20:45.332Z,2023-02-24T19:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588469,131,1,1,18,23,bk5ltsueqmeng29eovd8m2tml,0,51.8,15.4,2023-02-24T19:20:45.879Z,2023-02-24T19:20:47Z,4052654837,140,69.0,4052654843,213,0.1,4052654841,212,18.2,4052654839,141,18.7,4052654835,56,Right,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588475,179,49,1,18,25,6lzy9iiqoysvtdsgx719fng9n,1,43.4,90.3,2023-02-24T19:20:47.355Z,2023-02-24T19:20:47Z,,,,,,,,,,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588517,180,1,1,18,27,6lzy9iiqoysvtdsgx719fng9n,0,52.5,92.5,2023-02-24T19:20:49.194Z,2023-02-24T19:21:09Z,4052655071,56,Left,4052655079,213,6.2,4052656507,286,,4052656503,233,132,4052655073,140,59.8,4052655075,141,92.0,4052655077,212,7.7,4052656501,236,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588511,132,74,1,18,27,bk5ltsueqmeng29eovd8m2tml,1,52,29,2023-02-24T19:20:49.195Z,2023-02-24T20:17:24Z,4052656463,285,,4052655045,56,Center,4052656543,233,180,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511588583,133,1,1,18,31,bk5ltsueqmeng29eovd8m2tml,1,45.3,13.3,2023-02-24T19:20:53.372Z,2023-02-24T19:20:55Z,4052655417,212,6.2,4052655419,213,3.2,4052655415,141,12.8,4052655411,56,Back,4052655413,140,39.4,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
