id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,qualifier/8/value,qualifier/13/value,assist,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2457566163,86,44,1,13,21,bk5ltsueqmeng29eovd8m2tml,0,48.3,46.9,2022-09-09T18:17:29.820Z,2022-09-09T18:59:43Z,3767311085,285,,3767296433,56,Back,3767311081,233,137,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457567863,138,1,1,13,21,2uuh2bir8ktof0uxfo06lb4ox,1,67.8,33.7,2022-09-09T18:17:30.079Z,2022-09-09T18:17:31Z,3767305905,212,12.9,3767305895,3,,3767305899,56,Center,3767305903,141,52.4,3767305901,140,69.7,3767305897,168,,3767305907,213,1.4,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457567873,139,1,1,13,23,2uuh2bir8ktof0uxfo06lb4ox,0,69.7,52.4,2022-09-09T18:17:31.422Z,2022-09-09T18:17:32Z,3767305959,56,Center,3767305967,212,10.9,3767305961,140,78.0,3767305957,3,,3767305965,141,42.8,3767305971,213,5.6,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568005,93,44,1,13,29,bk5ltsueqmeng29eovd8m2tml,1,44.6,92,2022-09-09T18:17:38.046Z,2022-09-09T18:17:42Z,3767306673,233,140,3767306657,56,Back,3767306659,285,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457567953,140,44,1,13,29,2uuh2bir8ktof0uxfo06lb4ox,0,55.4,8,2022-09-09T18:17:38.047Z,2022-09-09T18:17:42Z,3767306411,286,,3767306407,56,Right,3767306705,233,93,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568015,94,1,1,13,31,bk5ltsueqmeng29eovd8m2tml,0,44.4,94.5,2022-09-09T18:17:39.785Z,2022-09-09T19:02:49Z,3767306729,212,12.2,3767306731,213,0.4,3767306725,140,55.2,3767306721,3,,3767306727,141,100.0,3767306723,56,Left,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568017,95,5,1,13,32,bk5ltsueqmeng29eovd8m2tml,0,54.4,101.2,2022-09-09T18:17:40.575Z,2022-09-09T18:25:10Z,3767306733,56,Left,3767306735,347,,3767306941,233,141,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568039,141,5,1,13,32,2uuh2bir8ktof0uxfo06lb4ox,1,45.6,-1.2,2022-09-09T18:17:40.575Z,2022-09-09T18:17:46Z,3767306909,233,95,3767306897,56,Back,3767306899,347,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568077,142,1,1,13,37,2uuh2bir8ktof0uxfo06lb4ox,1,46.5,0,2022-09-09T18:17:45.935Z,2022-09-09T18:17:48Z,3767307111,213,2.3,3767307109,212,27.6,3767307105,140,28.8,3767307113,1,,3767307101,107,,3767307107,141,28.7,3767307103,56,Back,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568103,143,1,1,13,40,2uuh2bir8ktof0uxfo06lb4ox,1,26.6,31.1,2022-09-09T18:17:48.784Z,2022-09-09T18:17:50Z,3767307231,212,14.1,3767307225,56,Back,3767307229,141,51.5,3767307233,213,1.8,3767307227,140,24.1,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568161,144,1,1,13,42,2uuh2bir8ktof0uxfo06lb4ox,1,26.6,50.4,2022-09-09T18:17:50.688Z,2022-09-09T18:17:55Z,3767307575,212,25.3,3767307573,141,86.6,3767307569,56,Back,3767307571,140,32.1,3767307577,213,1.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568173,145,1,1,13,47,2uuh2bir8ktof0uxfo06lb4ox,0,26,95.6,2022-09-09T18:17:55.456Z,2022-09-09T18:17:56Z,3767307635,140,33.7,3767307633,56,Back,3767307641,213,6.0,3767307631,155,,3767307637,141,91.5,3767307639,212,8.6,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568211,96,61,1,13,51,bk5ltsueqmeng29eovd8m2tml,1,74.3,3.4,2022-09-09T18:17:59.301Z,2022-09-09T18:17:59Z,3767307835,56,Right,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568215,146,1,1,13,51,2uuh2bir8ktof0uxfo06lb4ox,0,20.6,94.1,2022-09-09T18:17:59.487Z,2022-09-09T18:17:59Z,3767307849,1,,3767307847,213,0.2,3767307841,140,25.4,3767307843,141,95.3,3767307837,157,,3767307845,212,5.1,3767307839,56,Back,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568223,97,61,1,13,53,bk5ltsueqmeng29eovd8m2tml,1,80.3,2.5,2022-09-09T18:18:01.325Z,2022-09-09T18:18:01Z,3767307889,56,Right,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568235,98,5,1,13,53,bk5ltsueqmeng29eovd8m2tml,0,83.3,-1.2,2022-09-09T18:18:01.536Z,2022-09-09T18:25:10Z,3767307937,347,,3767308581,233,147,3767307935,56,Right,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568345,147,5,1,13,53,2uuh2bir8ktof0uxfo06lb4ox,1,16.7,101.2,2022-09-09T18:18:01.536Z,2022-09-09T18:18:13Z,3767308549,233,98,3767308527,56,Back,3767308529,347,,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568387,148,1,1,14,4,2uuh2bir8ktof0uxfo06lb4ox,1,19.1,100,2022-09-09T18:18:12.944Z,2022-09-09T18:18:17Z,3767308797,140,8.3,3767308805,1,,3767308793,107,,3767308801,212,31.2,3767308799,141,58.5,3767308795,56,Back,3767308803,213,4.3,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568423,149,1,1,14,8,2uuh2bir8ktof0uxfo06lb4ox,1,8.2,52.7,2022-09-09T18:18:16.928Z,2022-09-09T18:18:20Z,3767309013,140,12.3,3767309015,141,70.8,3767309019,213,1.2,3767309017,212,13.0,3767309011,56,Back,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568443,150,1,1,14,12,2uuh2bir8ktof0uxfo06lb4ox,1,10.9,76.1,2022-09-09T18:18:20.287Z,2022-09-09T18:18:21Z,3767309133,140,23.9,3767309135,141,67.2,3767309139,213,5.9,3767309137,212,14.9,3767309131,56,Back,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568453,99,43,1,14,13,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-09-09T18:18:21.549Z,2022-09-09T18:20:17Z,3767317917,144,44,3767309183,285,0,3767309181,56,Back,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568463,151,1,1,14,13,2uuh2bir8ktof0uxfo06lb4ox,1,24.2,67.4,2022-09-09T18:18:21.680Z,2022-09-09T18:18:23Z,3767309227,213,3.5,3767309215,56,Back,3767309221,141,57.8,3767309219,140,6.6,3767309225,212,19.6,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568553,152,1,1,14,14,2uuh2bir8ktof0uxfo06lb4ox,1,4.9,58.1,2022-09-09T18:18:23.121Z,2022-09-09T18:18:28Z,3767309617,140,29.4,3767309623,213,0.7,3767309613,157,,3767309621,212,33.6,3767309619,141,89.9,3767309625,1,,3767309615,56,Back,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568559,153,44,1,14,20,2uuh2bir8ktof0uxfo06lb4ox,1,34.8,93.6,2022-09-09T18:18:28.690Z,2022-09-09T18:18:30Z,3767309635,56,Back,3767309637,285,,3767309687,233,101,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568565,101,44,1,14,20,bk5ltsueqmeng29eovd8m2tml,0,65.2,6.4,2022-09-09T18:18:28.691Z,2022-09-09T18:18:30Z,3767309655,56,Right,3767309703,233,153,3767309657,286,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568609,154,1,1,14,20,2uuh2bir8ktof0uxfo06lb4ox,1,33.6,91.1,2022-09-09T18:18:28.848Z,2022-09-09T18:18:32Z,3767309913,141,87.6,3767309905,3,,3767309917,213,6.0,3767309909,56,Back,3767309911,140,42.5,3767309915,212,9.6,3767309907,168,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568611,155,50,1,14,24,2uuh2bir8ktof0uxfo06lb4ox,1,43.3,95,2022-09-09T18:18:32.241Z,2022-09-09T19:01:41Z,3767309923,286,,3767310075,233,102,3767309921,56,Back,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568617,102,7,1,14,24,bk5ltsueqmeng29eovd8m2tml,1,56.7,5,2022-09-09T18:18:32.242Z,2022-09-09T18:18:33Z,3767309951,167,,3767310045,233,155,3767309955,285,,3767309953,56,Right,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568629,103,5,1,14,24,bk5ltsueqmeng29eovd8m2tml,0,58.8,-1.4,2022-09-09T18:18:33.198Z,2022-09-09T18:18:37Z,3767310021,56,Right,3767310325,233,156,3767310023,347,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568677,156,5,1,14,24,2uuh2bir8ktof0uxfo06lb4ox,1,41.2,101.4,2022-09-09T18:18:33.198Z,2022-09-09T18:25:11Z,3767310305,233,103,3767310277,56,Back,3767310279,347,,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568877,157,1,1,14,40,2uuh2bir8ktof0uxfo06lb4ox,1,43.5,100,2022-09-09T18:18:48.865Z,2022-09-09T18:18:50Z,3767311275,212,34.8,3767311279,1,,3767311267,107,,3767311273,141,77.7,3767311277,213,5.8,3767311269,56,Center,3767311271,140,72.7,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568883,158,1,1,14,42,2uuh2bir8ktof0uxfo06lb4ox,0,72.7,82.5,2022-09-09T18:18:50.593Z,2022-09-09T18:18:51Z,3767311317,213,2.4,3767311309,56,Left,3767311311,140,63.3,3767311313,141,94.7,3767311307,3,,3767311315,212,12.9,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568915,104,49,1,14,46,bk5ltsueqmeng29eovd8m2tml,1,41,8.9,2022-09-09T18:18:54.287Z,2022-09-09T18:18:54Z,,,,,,,,,,,,,,,,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568937,105,1,1,14,46,bk5ltsueqmeng29eovd8m2tml,0,41,8.9,2022-09-09T18:18:54.623Z,2022-09-09T18:18:55Z,3767311589,1,,3767311587,213,0.5,3767311581,140,73.3,3767311579,56,Center,3767311583,141,34.4,3767311577,155,,3767311585,212,38.1,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457568955,159,1,1,14,46,2uuh2bir8ktof0uxfo06lb4ox,0,33,70.1,2022-09-09T18:18:55.088Z,2022-09-09T18:18:56Z,3767311669,3,,3767311671,56,Center,3767311679,213,5.9,3767311677,212,20.0,3767311675,141,57.9,3767311673,140,50.3,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569019,106,1,1,14,50,bk5ltsueqmeng29eovd8m2tml,1,51,54.9,2022-09-09T18:18:58.942Z,2022-09-09T18:19:01Z,3767312061,141,88.5,3767312059,140,48.7,3767312063,212,23.0,3767312057,56,Back,3767312065,213,1.7,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569027,107,1,1,14,52,bk5ltsueqmeng29eovd8m2tml,1,48.7,88.5,2022-09-09T18:19:01.038Z,2022-09-09T18:19:02Z,3767312127,141,62.4,3767312123,56,Center,3767312129,212,18.7,3767312131,213,5.0,3767312125,140,54.4,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569063,108,1,1,14,53,bk5ltsueqmeng29eovd8m2tml,1,54.4,62.4,2022-09-09T18:19:01.870Z,2022-09-09T18:19:05Z,3767312327,213,0.6,3767312315,140,72.0,3767312323,212,23.1,3767312319,141,82.7,3767312311,56,Left,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569075,109,1,1,14,56,bk5ltsueqmeng29eovd8m2tml,1,65.6,82.2,2022-09-09T18:19:05.006Z,2022-09-09T18:19:06Z,3767312385,212,2.7,3767312379,140,63.1,3767312383,141,83.4,3767312375,56,Left,3767312387,213,2.8,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569131,110,1,1,14,58,bk5ltsueqmeng29eovd8m2tml,1,63.1,83.4,2022-09-09T18:19:06.462Z,2022-09-09T18:19:10Z,3767312693,56,Left,3767312697,141,81.6,3767312695,140,60.4,3767312701,213,3.5,3767312699,212,3.1,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569139,111,1,1,14,59,bk5ltsueqmeng29eovd8m2tml,0,60,94.5,2022-09-09T18:19:08.174Z,2022-09-09T19:03:03Z,3767312751,155,,3767312757,141,94.2,3767312759,212,3.4,3767312755,140,56.8,3767312761,213,3.2,3767312753,56,Left,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569181,161,61,1,15,0,2uuh2bir8ktof0uxfo06lb4ox,1,54.7,5,2022-09-09T18:19:08.637Z,2022-09-09T19:03:01Z,3767313009,56,Right,,,,,,,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569321,112,5,1,15,1,bk5ltsueqmeng29eovd8m2tml,1,39.4,101.8,2022-09-09T18:19:09.250Z,2022-09-09T18:25:11Z,3767313809,347,,3767317267,233,160,3767313805,56,Back,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569179,160,5,1,15,1,2uuh2bir8ktof0uxfo06lb4ox,0,60.6,-1.8,2022-09-09T18:19:09.250Z,2022-09-09T18:20:08Z,3767317281,233,112,3767313005,347,,3767313003,56,Right,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569365,113,1,1,15,16,bk5ltsueqmeng29eovd8m2tml,1,40,100,2022-09-09T18:19:24.558Z,2022-09-09T18:19:27Z,3767314073,141,87.3,3767314075,212,14.9,3767314077,213,3.9,3767314069,56,Back,3767314071,140,29.5,3767314067,107,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569419,114,1,1,15,19,bk5ltsueqmeng29eovd8m2tml,1,30.7,85.2,2022-09-09T18:19:27.503Z,2022-09-09T18:19:31Z,3767314357,141,53.3,3767314353,56,Back,3767314363,213,3.8,3767314359,212,34.6,3767314355,140,5.0,3767314367,1,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569489,115,1,1,15,23,bk5ltsueqmeng29eovd8m2tml,0,8.9,43.6,2022-09-09T18:19:31.328Z,2022-09-09T18:19:36Z,3767314773,213,5.7,3767314769,141,3.7,3767314771,212,48.7,3767314775,1,,3767314759,56,Back,3767314763,140,47.4,3767314755,155,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569495,162,1,1,15,28,2uuh2bir8ktof0uxfo06lb4ox,0,53.4,96,2022-09-09T18:19:36.242Z,2022-09-09T18:19:36Z,3767314805,212,7.3,3767314797,3,,3767314803,141,100.0,3767314807,213,0.5,3767314799,56,Left,3767314801,140,59.5,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569705,116,5,1,15,28,bk5ltsueqmeng29eovd8m2tml,1,41.6,-1.2,2022-09-09T18:19:36.838Z,2022-09-09T18:25:11Z,3767315949,56,Back,3767315951,347,,3767315999,233,163,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569501,163,5,1,15,28,2uuh2bir8ktof0uxfo06lb4ox,0,58.4,101.2,2022-09-09T18:19:36.838Z,2022-09-09T18:19:53Z,3767314823,56,Left,3767314825,347,,3767316027,233,116,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569731,117,1,1,15,44,bk5ltsueqmeng29eovd8m2tml,1,42.2,0,2022-09-09T18:19:53.023Z,2022-09-09T18:19:54Z,3767316095,140,49.7,3767316099,212,15.0,3767316093,56,Back,3767316101,213,1.0,3767316097,141,17.5,3767316091,107,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569769,118,1,1,15,46,bk5ltsueqmeng29eovd8m2tml,1,49.7,17.5,2022-09-09T18:19:54.335Z,2022-09-09T18:19:57Z,3767316351,141,7.7,3767316353,212,9.1,3767316347,56,Back,3767316355,213,4.0,3767316349,140,43.8,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569841,119,2,1,15,49,bk5ltsueqmeng29eovd8m2tml,1,43.6,7.3,2022-09-09T18:19:57.440Z,2022-09-09T18:20:01Z,3767316735,56,Center,3767316733,1,,3767316731,7,47autoxmcbr5z7o6d8998esph,3767316739,141,37.9,3767316737,140,79.2,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457569783,164,55,1,15,49,2uuh2bir8ktof0uxfo06lb4ox,1,33.1,69.9,2022-09-09T18:19:57.441Z,2022-09-09T18:23:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570013,165,1,1,16,5,2uuh2bir8ktof0uxfo06lb4ox,1,33,68.1,2022-09-09T18:20:14.051Z,2022-09-09T18:20:15Z,3767317825,213,5.7,3767317807,241,,3767317817,141,59.9,3767317809,56,Back,3767317805,5,,3767317821,212,10.2,3767317813,140,41.1,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570033,166,1,1,16,7,2uuh2bir8ktof0uxfo06lb4ox,1,41.1,59.9,2022-09-09T18:20:15.571Z,2022-09-09T18:20:16Z,3767317907,212,19.5,3767317901,56,Back,3767317903,140,26.4,3767317909,213,3.8,3767317905,141,42.4,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570055,167,1,1,16,8,2uuh2bir8ktof0uxfo06lb4ox,1,26.4,42.4,2022-09-09T18:20:16.755Z,2022-09-09T18:20:18Z,3767318033,140,35.3,3767318035,141,9.4,3767318039,213,5.1,3767318037,212,24.3,3767318031,56,Back,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570063,168,1,1,16,10,2uuh2bir8ktof0uxfo06lb4ox,0,35.3,9.4,2022-09-09T18:20:18.628Z,2022-09-09T18:20:19Z,3767318103,140,59.4,3767318101,56,Center,3767318107,212,39.8,3767318105,141,54.5,3767318099,155,,3767318111,1,,3767318109,213,0.9,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570125,169,1,1,16,13,2uuh2bir8ktof0uxfo06lb4ox,1,47.8,48.8,2022-09-09T18:20:21.411Z,2022-09-09T18:20:24Z,3767318445,3,,3767318451,141,82.1,3767318453,212,23.8,3767318449,140,40.9,3767318447,56,Back,3767318455,213,1.9,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570103,120,43,1,16,14,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-09-09T18:20:22.545Z,2022-09-09T19:03:20Z,3767482613,144,61,3767318339,56,Center,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570165,170,1,1,16,15,2uuh2bir8ktof0uxfo06lb4ox,1,40,85.1,2022-09-09T18:20:24.195Z,2022-09-09T18:20:27Z,3767318709,141,90.8,3767318711,212,28.5,3767318713,213,0.1,3767318705,56,Left,3767318707,140,66.9,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570237,171,1,1,16,18,2uuh2bir8ktof0uxfo06lb4ox,1,69.5,91.1,2022-09-09T18:20:27.044Z,2022-09-09T18:20:32Z,3767319059,56,Right,3767319063,141,17.5,3767319055,155,,3767319061,140,76.2,3767319067,213,4.9,3767319065,212,50.5,3767319057,196,,3767319069,1,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570241,172,61,1,16,24,2uuh2bir8ktof0uxfo06lb4ox,0,72.6,4.4,2022-09-09T18:20:32.611Z,2022-09-09T18:20:32Z,3767319077,56,Right,,,,,,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570529,121,5,1,16,25,bk5ltsueqmeng29eovd8m2tml,1,27.2,101.3,2022-09-09T18:20:33.280Z,2022-09-09T18:20:56Z,3767320585,347,,3767320583,56,Back,3767320609,233,173,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570265,173,5,1,16,25,2uuh2bir8ktof0uxfo06lb4ox,0,72.8,-1.3,2022-09-09T18:20:33.280Z,2022-09-09T18:25:11Z,3767319167,347,,3767319165,56,Right,3767320639,233,121,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570575,122,1,1,16,47,bk5ltsueqmeng29eovd8m2tml,1,28.8,100,2022-09-09T18:20:55.904Z,2022-09-09T18:20:59Z,3767320893,212,24.8,3767320885,107,,3767320895,213,5.9,3767320897,1,,3767320889,140,50.7,3767320891,141,87.5,3767320887,56,Left,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457570579,123,44,1,16,51,bk5ltsueqmeng29eovd8m2tml,1,52,89.6,2022-09-09T18:20:59.265Z,2022-09-09T18:21:00Z,3767320907,286,,3767320919,233,174,3767320905,56,Left,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
