id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,assist
2529896175,205,5,1,21,42,59t7flioj4w4mpwnrwbm0m8ck,0,38.3,-0.9,2023-04-07T18:24:41.133Z,2023-04-07T18:45:55Z,4170460159,233,207,4170458777,347,,4170458775,56,Back,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896429,207,5,1,21,42,eh54mfvjtrttgsg1wbjnvxcqz,1,61.7,100.9,2023-04-07T18:24:41.133Z,2023-04-07T18:25:03Z,4170460109,56,Left,4170460111,347,,4170460143,233,205,,,,,,,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896473,208,1,1,22,4,eh54mfvjtrttgsg1wbjnvxcqz,1,67.9,100,2023-04-07T18:25:03.414Z,2023-04-07T18:25:06Z,4170460347,107,,4170460355,212,20.3,4170460357,213,5.9,4170460349,56,Left,4170460351,140,86.0,4170460353,141,90.8,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896489,209,44,1,22,7,eh54mfvjtrttgsg1wbjnvxcqz,1,83.9,91.9,2023-04-07T18:25:06.438Z,2023-04-07T18:25:07Z,4170460431,286,,4170460429,56,Left,4170460471,233,206,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896479,206,44,1,22,7,59t7flioj4w4mpwnrwbm0m8ck,0,16.1,8.1,2023-04-07T18:25:06.439Z,2023-04-07T18:25:07Z,4170460383,56,Back,4170460517,233,209,4170460385,285,,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896509,210,1,1,22,8,eh54mfvjtrttgsg1wbjnvxcqz,1,86,90.8,2023-04-07T18:25:06.738Z,2023-04-07T18:25:07Z,4170460537,56,Left,4170460541,141,80.2,4170460543,212,7.2,4170460535,3,,4170460545,213,4.8,4170460539,140,86.6,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896533,211,1,1,22,8,eh54mfvjtrttgsg1wbjnvxcqz,1,86.6,80.2,2023-04-07T18:25:07.656Z,2023-04-07T18:25:10Z,4170460701,56,Center,4170460709,141,65.8,4170460717,213,4.1,4170460713,212,12.2,4170460705,140,79.6,4170460695,3,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896551,212,1,1,22,11,eh54mfvjtrttgsg1wbjnvxcqz,1,79.6,65.8,2023-04-07T18:25:10.133Z,2023-04-07T18:25:11Z,4170460809,140,74.0,4170460815,213,3.8,4170460807,56,Center,4170460813,212,7.4,4170460811,141,59.3,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896569,213,1,1,22,13,eh54mfvjtrttgsg1wbjnvxcqz,1,75.4,53,2023-04-07T18:25:11.790Z,2023-04-07T18:25:14Z,4170460907,140,86.0,4170460913,213,5.3,4170460905,56,Center,4170460911,212,20.7,4170460909,141,27.3,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896595,214,1,1,22,15,eh54mfvjtrttgsg1wbjnvxcqz,1,86.1,27.6,2023-04-07T18:25:14.031Z,2023-04-07T18:25:16Z,4170461043,56,Center,4170461051,213,3.0,4170461049,212,8.4,4170461045,140,78.2,4170461047,141,29.7,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896627,215,1,1,22,17,eh54mfvjtrttgsg1wbjnvxcqz,0,78.2,29.7,2023-04-07T18:25:15.971Z,2023-04-07T18:25:18Z,4170461159,141,34.0,4170461163,213,0.5,4170461153,155,,4170461161,212,6.4,4170461155,56,Center,4170461157,140,83.6,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896623,207,61,1,22,18,59t7flioj4w4mpwnrwbm0m8ck,1,20.2,65.4,2023-04-07T18:25:17.521Z,2023-04-07T18:25:17Z,4170461135,56,Back,,,,,,,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896645,216,61,1,22,21,eh54mfvjtrttgsg1wbjnvxcqz,0,96.7,31.8,2023-04-07T18:25:19.777Z,2023-04-07T18:25:19Z,4170461237,56,Center,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896689,208,12,1,22,22,59t7flioj4w4mpwnrwbm0m8ck,1,2.5,60.6,2023-04-07T18:25:21.664Z,2023-04-07T18:25:22Z,4170461443,141,63.3,4170461493,167,,4170461441,140,0.0,4170461447,213,2.7,4170461445,212,4.8,4170461439,56,Back,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896691,209,6,1,22,23,59t7flioj4w4mpwnrwbm0m8ck,0,0.8,65.8,2023-04-07T18:25:22.218Z,2023-04-07T18:25:27Z,4170461457,56,Back,4170461751,233,217,4170461459,73,,,,,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896727,217,6,1,22,23,eh54mfvjtrttgsg1wbjnvxcqz,1,99.2,34.2,2023-04-07T18:25:22.218Z,2023-04-07T18:35:02Z,4170461699,75,,4170461709,233,209,4170461697,56,Center,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897037,218,1,1,22,54,eh54mfvjtrttgsg1wbjnvxcqz,0,99.5,0.5,2023-04-07T18:25:52.753Z,2023-04-07T18:26:01Z,4170463463,56,Center,4170463459,155,,4170463455,2,,4170463457,6,,4170463471,213,1.7,4170463803,233,211,4170463473,1,,4170463465,140,96.8,7afaygi7b8fmxr885zaezaay1,J. Konings,4170463467,141,,50.3,4170463461,223,4170463469,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
2529897031,210,44,1,22,57,59t7flioj4w4mpwnrwbm0m8ck,1,4,52.2,2023-04-07T18:25:55.713Z,2023-04-07T18:25:57Z,4170463543,233,219,4170463437,285,,4170463435,56,Back,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897043,219,44,1,22,57,eh54mfvjtrttgsg1wbjnvxcqz,0,96,47.8,2023-04-07T18:25:55.714Z,2023-04-07T18:25:57Z,4170463499,56,Center,4170463501,286,,4170463575,233,210,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897081,211,41,1,22,57,59t7flioj4w4mpwnrwbm0m8ck,1,4.8,53.3,2023-04-07T18:25:56.065Z,2023-04-07T18:26:01Z,4170463739,141,14.0,4170463741,212,26.7,4170463817,233,218,4170463737,140,5.1,4170463743,213,4.7,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897147,212,1,1,23,2,59t7flioj4w4mpwnrwbm0m8ck,0,5.1,14,2023-04-07T18:26:00.977Z,2023-04-07T18:26:05Z,4170464103,141,26.2,4170464109,1,,4170464097,157,,4170464101,140,30.4,4170464107,213,0.3,4170464099,56,Back,4170464105,212,27.8,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897163,220,1,1,23,6,eh54mfvjtrttgsg1wbjnvxcqz,0,71.5,67.8,2023-04-07T18:26:05.463Z,2023-04-07T18:26:07Z,4170464197,140,76.0,4170464195,56,Center,4170464193,3,,4170464199,141,51.0,4170464201,212,12.4,4170464203,213,5.1,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897177,213,1,1,23,8,59t7flioj4w4mpwnrwbm0m8ck,0,20.2,51.8,2023-04-07T18:26:07.168Z,2023-04-07T18:26:08Z,4170464277,141,51.0,4170464275,140,39.6,4170464281,213,6.3,4170464273,56,Back,4170464279,212,20.4,4170464271,3,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897199,221,1,1,23,10,eh54mfvjtrttgsg1wbjnvxcqz,0,52.7,43.9,2023-04-07T18:26:09.503Z,2023-04-07T18:26:11Z,4170464393,141,44.2,4170464391,140,65.3,4170464397,213,0.0,4170464389,56,Center,4170464395,212,13.2,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897209,214,61,1,23,12,59t7flioj4w4mpwnrwbm0m8ck,1,37.6,51.8,2023-04-07T18:26:10.801Z,2023-04-07T18:26:10Z,4170464461,56,Back,,,,,,,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897219,215,5,1,23,13,59t7flioj4w4mpwnrwbm0m8ck,0,34.2,101.7,2023-04-07T18:26:12.194Z,2023-04-07T18:45:56Z,4170464545,347,,4170464951,233,222,4170464543,56,Back,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897285,222,5,1,23,13,eh54mfvjtrttgsg1wbjnvxcqz,1,65.8,-1.7,2023-04-07T18:26:12.194Z,2023-04-07T18:26:22Z,4170464897,347,,4170464943,233,215,4170464893,56,Right,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897395,223,1,1,23,23,eh54mfvjtrttgsg1wbjnvxcqz,1,65,0,2023-04-07T18:26:22.023Z,2023-04-07T18:26:32Z,4170465513,140,32.8,4170465521,1,,4170465517,212,35.6,4170465509,107,,4170465515,141,14.9,4170465519,213,2.8,4170465511,56,Back,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897423,224,1,1,23,33,eh54mfvjtrttgsg1wbjnvxcqz,1,33.6,31.5,2023-04-07T18:26:32.056Z,2023-04-07T18:26:35Z,4170465707,212,8.0,4170465705,141,20.9,4170465703,140,37.0,4170465709,213,5.2,4170465701,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897465,225,1,1,23,36,eh54mfvjtrttgsg1wbjnvxcqz,1,37,20.9,2023-04-07T18:26:35.296Z,2023-04-07T18:26:39Z,4170465927,56,Back,4170465937,212,11.7,4170465933,141,36.6,4170465929,140,32.4,4170465939,213,2.0,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897485,226,1,1,23,40,eh54mfvjtrttgsg1wbjnvxcqz,1,35.2,40.7,2023-04-07T18:26:39.090Z,2023-04-07T18:26:40Z,4170466033,213,1.3,4170466025,56,Back,4170466027,140,43.2,4170466031,212,27.2,4170466029,141,78.7,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897525,227,1,1,23,41,eh54mfvjtrttgsg1wbjnvxcqz,1,43.2,78.7,2023-04-07T18:26:40.695Z,2023-04-07T18:26:43Z,4170466231,56,Back,4170466233,140,35.1,4170466239,213,4.2,4170466235,141,56.4,4170466237,212,17.4,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897575,228,1,1,23,44,eh54mfvjtrttgsg1wbjnvxcqz,0,35.1,56.4,2023-04-07T18:26:43.404Z,2023-04-07T18:26:49Z,4170466493,155,,4170466503,213,6.2,4170466497,140,75.2,4170466495,56,Center,4170466505,1,,4170466499,141,54.0,4170466501,212,42.1,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899773,249,44,1,23,49,59t7flioj4w4mpwnrwbm0m8ck,1,37.2,48,2023-04-07T18:26:48.433Z,2023-04-07T18:30:43Z,4170479447,56,Back,4170480085,233,229,4170479449,285,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897579,229,44,1,23,49,eh54mfvjtrttgsg1wbjnvxcqz,0,62.8,52,2023-04-07T18:26:48.434Z,2023-04-07T18:30:43Z,4170466525,56,Center,4170466527,286,,4170480107,233,249,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897601,216,61,1,23,52,59t7flioj4w4mpwnrwbm0m8ck,1,22.2,47.3,2023-04-07T18:26:50.929Z,2023-04-07T18:26:51Z,4170466637,56,Back,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897631,217,52,1,23,54,59t7flioj4w4mpwnrwbm0m8ck,1,9.8,49,2023-04-07T18:26:53.425Z,2023-04-07T18:26:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897655,218,1,1,23,54,59t7flioj4w4mpwnrwbm0m8ck,1,9.8,49,2023-04-07T18:26:53.633Z,2023-04-07T18:26:56Z,4170466915,212,25.1,4170466917,213,5.4,4170466909,56,Back,4170466911,140,24.9,4170466907,123,,4170466913,141,20.4,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897683,219,1,1,23,57,59t7flioj4w4mpwnrwbm0m8ck,1,26.4,21,2023-04-07T18:26:56.305Z,2023-04-07T18:26:59Z,4170467073,212,22.8,4170467069,140,45.5,4170467071,141,5.0,4170467075,213,5.8,4170467067,56,Back,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897703,220,1,1,24,1,59t7flioj4w4mpwnrwbm0m8ck,1,55.6,4.9,2023-04-07T18:26:59.713Z,2023-04-07T18:27:02Z,4170467189,141,9.4,4170467191,212,8.4,4170467187,140,48.1,4170467193,213,2.8,4170467185,56,Back,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897731,221,1,1,24,3,59t7flioj4w4mpwnrwbm0m8ck,1,48.1,9.4,2023-04-07T18:27:02.016Z,2023-04-07T18:27:04Z,4170467377,140,62.0,4170467375,56,Right,4170467379,141,2.8,4170467381,212,15.3,4170467383,213,6.0,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897763,222,1,1,24,5,59t7flioj4w4mpwnrwbm0m8ck,1,60.5,2.9,2023-04-07T18:27:04.273Z,2023-04-07T18:27:06Z,4170467547,140,47.5,4170467545,56,Back,4170467551,212,14.1,4170467549,141,8.0,4170467553,213,2.9,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897809,223,1,1,24,7,59t7flioj4w4mpwnrwbm0m8ck,1,47.5,8,2023-04-07T18:27:06.113Z,2023-04-07T18:27:10Z,4170467803,213,0.8,4170467795,56,Right,4170467801,212,11.9,4170467797,140,55.3,4170467799,141,20.7,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897819,224,1,1,24,11,59t7flioj4w4mpwnrwbm0m8ck,1,56.4,19.8,2023-04-07T18:27:10.657Z,2023-04-07T18:27:12Z,4170467871,212,11.8,4170467863,56,Back,4170467875,213,3.9,4170467867,141,8.5,4170467865,140,47.9,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897855,225,1,1,24,13,59t7flioj4w4mpwnrwbm0m8ck,1,47.9,8.5,2023-04-07T18:27:11.937Z,2023-04-07T18:27:14Z,4170468061,56,Center,4170468069,213,1.0,4170468065,141,28.8,4170468067,212,16.6,4170468063,140,56.7,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897925,226,1,1,24,15,59t7flioj4w4mpwnrwbm0m8ck,1,56.7,28.8,2023-04-07T18:27:14.305Z,2023-04-07T18:27:20Z,4170468361,140,65.5,4170468355,196,,4170468369,212,45.0,4170468357,56,Left,4170468371,213,1.4,4170468353,155,,4170468373,1,,4170468365,141,93.6,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897995,227,1,1,24,21,59t7flioj4w4mpwnrwbm0m8ck,1,69.2,93.9,2023-04-07T18:27:20.400Z,2023-04-07T18:31:46Z,4170468723,212,39.3,4170468713,56,Center,4170471323,154,,4170468707,2,,4170468727,213,5.2,4170471321,210,13,4170468721,141,43.0,4170468717,140,87.0,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,4170468709,155,1,,4170468729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897999,228,13,1,24,24,59t7flioj4w4mpwnrwbm0m8ck,1,87.6,42.5,2023-04-07T18:27:23.505Z,2023-04-07T18:31:47Z,4170471335,55,227,4170471343,391,,4170471347,147,39.9,4170471333,154,,4170471345,146,90.7,4170470599,15,,4170471351,231,49.8,4170471329,75,,cjff8fu812lennnunqljgddnu,M. Garbett,4170468747,22,,,4170468751,56,4170471331,29,,Center,4170471339,102,31.4,4170470603,328,4170468749,17,4170471349,230,98.6,4170470605,153,4170471341,103,8.3,,,,,,,,,
2529897987,230,12,1,24,25,eh54mfvjtrttgsg1wbjnvxcqz,1,7.5,56.7,2023-04-07T18:27:24.587Z,2023-04-07T18:31:45Z,4170468677,140,13.8,4170468703,15,,4170468675,56,Back,4170468679,141,73.6,4170468681,212,13.3,4170468683,213,1.0,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898013,231,49,1,24,28,eh54mfvjtrttgsg1wbjnvxcqz,1,13.4,75.6,2023-04-07T18:27:26.733Z,2023-04-07T18:27:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898075,232,1,1,24,28,eh54mfvjtrttgsg1wbjnvxcqz,1,13.4,75.6,2023-04-07T18:27:26.834Z,2023-04-07T18:27:32Z,4170469165,140,43.0,4170469167,141,79.6,4170469173,1,,4170469163,56,Back,4170469161,157,,4170469169,212,31.2,4170469171,213,0.1,,,,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898077,233,61,1,24,31,eh54mfvjtrttgsg1wbjnvxcqz,0,43,79.6,2023-04-07T18:27:30.495Z,2023-04-07T18:30:55Z,4170469179,56,Back,,,,,,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898069,229,61,1,24,32,59t7flioj4w4mpwnrwbm0m8ck,0,59.1,13.4,2023-04-07T18:27:31.177Z,2023-04-07T18:29:44Z,4170469117,56,Right,,,,,,,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898125,234,1,1,24,34,eh54mfvjtrttgsg1wbjnvxcqz,1,43,79.6,2023-04-07T18:27:33.683Z,2023-04-07T18:27:39Z,4170469449,212,53.3,4170469441,196,,4170469453,1,,4170469439,155,,4170469451,213,5.3,4170469443,56,Right,4170469447,141,16.1,4170469445,140,72.7,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898147,235,1,1,24,40,eh54mfvjtrttgsg1wbjnvxcqz,0,70.1,2.6,2023-04-07T18:27:39.243Z,2023-04-07T18:27:42Z,4170469561,140,65.4,4170469569,212,16.8,4170469571,213,1.9,4170469565,141,26.2,4170469559,56,Center,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898161,230,8,1,24,43,59t7flioj4w4mpwnrwbm0m8ck,1,33.6,75.7,2023-04-07T18:27:42.144Z,2023-04-07T18:27:42Z,4170469623,56,Back,,,,,,,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898183,231,49,1,24,45,59t7flioj4w4mpwnrwbm0m8ck,1,22.7,76.3,2023-04-07T18:27:44.609Z,2023-04-07T18:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898231,232,1,1,24,46,59t7flioj4w4mpwnrwbm0m8ck,1,22.7,76.3,2023-04-07T18:27:44.913Z,2023-04-07T18:27:49Z,4170470005,141,61.7,4170470007,212,11.3,4170470001,56,Back,4170470003,140,17.5,4170470009,213,4.2,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898275,233,1,1,24,50,59t7flioj4w4mpwnrwbm0m8ck,1,18.2,51.6,2023-04-07T18:27:48.928Z,2023-04-07T18:27:53Z,4170470297,1,,4170470289,140,29.7,4170470295,213,5.1,4170470293,212,32.6,4170470291,141,7.1,4170470287,56,Back,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898287,234,1,1,24,54,59t7flioj4w4mpwnrwbm0m8ck,0,47.5,6.5,2023-04-07T18:27:53.217Z,2023-04-07T18:27:54Z,4170470379,1,,4170470373,141,33.7,4170470371,140,72.9,4170470369,56,Center,4170470377,213,0.6,4170470367,155,,4170470375,212,32.5,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898311,236,1,1,24,56,eh54mfvjtrttgsg1wbjnvxcqz,1,28.7,65.7,2023-04-07T18:27:55.247Z,2023-04-07T18:27:57Z,4170470491,141,43.1,4170470489,140,32.9,4170470493,212,16.0,4170470485,3,,4170470487,56,Back,4170470495,213,5.0,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898317,237,49,1,24,58,eh54mfvjtrttgsg1wbjnvxcqz,1,32.9,43.1,2023-04-07T18:27:57.023Z,2023-04-07T18:27:57Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898365,238,1,1,24,59,eh54mfvjtrttgsg1wbjnvxcqz,1,34,40.4,2023-04-07T18:27:58.475Z,2023-04-07T18:28:01Z,4170470829,213,4.7,4170470821,56,Back,4170470827,212,13.1,4170470825,141,21.2,4170470823,140,33.4,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898381,239,1,1,25,2,eh54mfvjtrttgsg1wbjnvxcqz,1,33.3,21.5,2023-04-07T18:28:01.266Z,2023-04-07T18:28:03Z,4170470931,212,8.8,4170470929,141,14.0,4170470927,140,40.1,4170470925,56,Back,4170470933,213,5.7,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898433,240,1,1,25,4,eh54mfvjtrttgsg1wbjnvxcqz,1,40,13.8,2023-04-07T18:28:03.240Z,2023-04-07T18:28:08Z,4170471207,140,29.5,4170471213,213,2.3,4170471211,212,15.7,4170471205,56,Back,4170471209,141,30.3,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898461,241,1,1,25,9,eh54mfvjtrttgsg1wbjnvxcqz,1,29.9,29.7,2023-04-07T18:28:08.203Z,2023-04-07T18:28:11Z,4170471397,141,17.7,4170471395,140,34.1,4170471401,213,5.2,4170471393,56,Back,4170471399,212,9.3,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
