id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2505927595,175,1,1,15,40,2uuh2bir8ktof0uxfo06lb4ox,1,21.8,45.2,2023-02-10T19:17:29.060Z,2023-02-10T19:17:30Z,4022794831,141,66.6,4022794835,213,1.3,4022794833,212,15.2,4022794825,56,Back,4022794827,140,26.0,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927645,176,1,1,15,43,2uuh2bir8ktof0uxfo06lb4ox,1,26,66.9,2023-02-10T19:17:32.069Z,2023-02-10T19:17:35Z,4022795095,140,43.3,4022795097,141,92.0,4022795101,213,0.8,4022795093,56,Back,4022795099,212,24.9,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927681,177,1,1,15,46,2uuh2bir8ktof0uxfo06lb4ox,1,48,94.1,2023-02-10T19:17:34.964Z,2023-02-10T19:17:37Z,4022795277,56,Left,4022795283,212,11.8,4022795285,213,0.2,4022795281,141,97.5,4022795279,140,59.0,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927705,178,1,1,15,49,2uuh2bir8ktof0uxfo06lb4ox,1,58.1,97.8,2023-02-10T19:17:37.636Z,2023-02-10T19:17:39Z,4022795399,213,3.2,4022795395,141,95.9,4022795391,56,Back,4022795393,140,44.5,4022795397,212,14.3,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927771,179,1,1,15,51,2uuh2bir8ktof0uxfo06lb4ox,1,43.7,95.7,2023-02-10T19:17:39.684Z,2023-02-10T19:17:44Z,4022795749,212,28.6,4022795743,56,Back,4022795751,213,4.2,4022795745,140,31.0,4022795747,141,58.5,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927831,180,1,1,15,56,2uuh2bir8ktof0uxfo06lb4ox,1,31,58.5,2023-02-10T19:17:44.804Z,2023-02-10T19:17:48Z,4022796063,140,30.8,4022796069,213,4.7,4022796061,56,Back,4022796065,141,31.2,4022796067,212,18.6,,,,,,,,,,idvh0ac1f8wv39640pyl4esp,S. Kersten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927873,181,1,1,16,0,2uuh2bir8ktof0uxfo06lb4ox,1,29.5,31.6,2023-02-10T19:17:48.628Z,2023-02-10T19:17:51Z,4022796293,56,Back,4022796301,213,5.6,4022796299,212,16.3,4022796295,140,41.9,4022796297,141,17.1,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927925,182,1,1,16,3,2uuh2bir8ktof0uxfo06lb4ox,1,34.2,29.1,2023-02-10T19:17:51.540Z,2023-02-10T19:17:55Z,4022796571,56,Back,4022796575,141,42.8,4022796573,140,6.6,4022796577,212,30.4,4022796579,213,2.8,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927965,183,1,1,16,6,2uuh2bir8ktof0uxfo06lb4ox,0,9,53,2023-02-10T19:17:55.300Z,2023-02-10T19:18:00Z,4022796745,213,5.8,4022796725,155,,4022796747,1,,4022796743,212,45.8,4022796731,56,Back,4022796735,140,47.9,4022796737,141,22.4,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927961,123,44,1,16,9,1wyg1tunyt7go9tnjea1hjqxb,1,54.8,76.6,2023-02-10T19:17:58.068Z,2023-02-10T19:17:59Z,4022796715,56,Center,4022796767,233,184,4022796717,286,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927967,184,44,1,16,9,2uuh2bir8ktof0uxfo06lb4ox,0,45.2,23.4,2023-02-10T19:17:58.069Z,2023-02-10T19:18:00Z,4022796817,233,123,4022796757,285,,4022796755,56,Back,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505927969,124,1,1,16,10,1wyg1tunyt7go9tnjea1hjqxb,0,57.4,75.7,2023-02-10T19:17:58.467Z,2023-02-10T19:18:00Z,4022796779,212,16.1,4022796775,140,69.8,4022796771,3,,4022796773,56,Left,4022796777,141,89.7,4022796781,213,0.6,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928005,185,1,1,16,11,2uuh2bir8ktof0uxfo06lb4ox,1,30.3,11.7,2023-02-10T19:18:00.324Z,2023-02-10T19:18:02Z,4022796927,141,4.0,4022796925,140,37.1,4022796929,212,8.9,4022796931,213,5.7,4022796923,56,Back,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928007,186,3,1,16,14,2uuh2bir8ktof0uxfo06lb4ox,0,36.9,7.2,2023-02-10T19:18:02.533Z,2023-02-10T19:18:26Z,4022796937,286,,4022797057,233,125,4022796935,56,Back,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928025,125,7,1,16,14,1wyg1tunyt7go9tnjea1hjqxb,1,63.1,92.8,2023-02-10T19:18:02.534Z,2023-02-10T19:18:05Z,4022797037,233,186,4022797017,285,,4022797015,56,Left,,,,,,,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928013,187,61,1,16,14,2uuh2bir8ktof0uxfo06lb4ox,1,37.4,1.9,2023-02-10T19:18:03.361Z,2023-02-10T19:18:29Z,4022796953,56,Back,,,,,,,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928027,126,49,1,16,16,1wyg1tunyt7go9tnjea1hjqxb,1,64,80.6,2023-02-10T19:18:04.515Z,2023-02-10T19:18:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928051,127,1,1,16,16,1wyg1tunyt7go9tnjea1hjqxb,1,64,80.6,2023-02-10T19:18:05.091Z,2023-02-10T19:18:06Z,4022797137,213,5.7,4022797135,212,10.9,4022797133,141,71.4,4022797131,140,72.5,4022797129,56,Center,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928071,128,1,1,16,17,1wyg1tunyt7go9tnjea1hjqxb,0,72.5,71.4,2023-02-10T19:18:05.955Z,2023-02-10T19:18:07Z,4022797189,56,Center,4022797195,212,10.6,4022797193,141,58.4,4022797191,140,67.0,4022797197,213,4.1,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928089,188,49,1,16,21,2uuh2bir8ktof0uxfo06lb4ox,1,31.1,64.5,2023-02-10T19:18:09.844Z,2023-02-10T19:18:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928119,189,1,1,16,21,2uuh2bir8ktof0uxfo06lb4ox,1,31.1,64.5,2023-02-10T19:18:09.856Z,2023-02-10T19:18:12Z,4022797471,213,1.0,4022797463,56,Back,4022797469,212,17.7,4022797465,140,40.0,4022797467,141,86.6,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928167,190,1,1,16,24,2uuh2bir8ktof0uxfo06lb4ox,1,39.5,74.2,2023-02-10T19:18:12.836Z,2023-02-10T19:18:16Z,4022797767,212,15.4,4022797765,141,51.5,4022797761,56,Back,4022797769,213,4.7,4022797763,140,39.0,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928257,191,2,1,16,27,2uuh2bir8ktof0uxfo06lb4ox,1,42,50.4,2023-02-10T19:18:15.956Z,2023-02-10T19:18:23Z,4022798259,56,Right,4022798263,141,14.0,4022798261,140,80.5,4022798255,7,2f3j5qchxzh11u4bi2mb8dslw,4022798257,1,,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928251,129,55,1,16,27,1wyg1tunyt7go9tnjea1hjqxb,1,27.2,75.6,2023-02-10T19:18:15.957Z,2023-02-10T19:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928489,130,1,1,16,55,1wyg1tunyt7go9tnjea1hjqxb,1,28.3,73.3,2023-02-10T19:18:44.067Z,2023-02-10T19:18:47Z,4022799553,5,,4022799569,1,,4022799559,56,Center,4022799563,141,55.4,4022799555,157,,4022799557,241,,4022799567,213,6.0,4022799561,140,63.5,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,4022799565,212,,,,38.9,,,,,,,,,,,,,,,,,,,,,,,,,
2505928501,131,1,1,16,58,1wyg1tunyt7go9tnjea1hjqxb,0,63.5,55.4,2023-02-10T19:18:47.379Z,2023-02-10T19:18:49Z,4022799619,212,13.7,4022799621,213,0.9,4022799613,56,Center,4022799615,140,71.5,4022799611,3,,4022799617,141,71.4,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928545,193,1,1,17,0,2uuh2bir8ktof0uxfo06lb4ox,0,25.2,24.7,2023-02-10T19:18:48.997Z,2023-02-10T19:18:52Z,4022799897,141,9.1,4022799895,140,29.2,4022799891,3,,4022799893,56,Back,4022799899,212,11.4,4022799901,213,5.1,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928603,132,61,1,17,7,1wyg1tunyt7go9tnjea1hjqxb,0,75.9,88.9,2023-02-10T19:18:55.459Z,2023-02-10T19:18:55Z,4022800179,56,Left,,,,,,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928635,194,49,1,17,8,2uuh2bir8ktof0uxfo06lb4ox,1,26.3,8.2,2023-02-10T19:18:57.108Z,2023-02-10T19:18:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928651,195,1,1,17,8,2uuh2bir8ktof0uxfo06lb4ox,0,26.3,8.2,2023-02-10T19:18:57.267Z,2023-02-10T19:18:58Z,4022800419,212,7.1,4022800417,141,7.0,4022800415,140,19.6,4022800421,213,3.3,4022800413,56,Back,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928671,134,49,1,17,9,1wyg1tunyt7go9tnjea1hjqxb,1,92.1,70.8,2023-02-10T19:18:57.876Z,2023-02-10T19:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928663,133,1,1,17,9,1wyg1tunyt7go9tnjea1hjqxb,0,81.3,88.1,2023-02-10T19:18:58.035Z,2023-02-10T19:18:59Z,4022800469,141,70.8,4022800467,140,92.1,4022800471,212,16.3,4022800473,213,5.5,4022800465,56,Center,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928693,196,52,1,17,12,2uuh2bir8ktof0uxfo06lb4ox,1,1.1,32.7,2023-02-10T19:19:01.251Z,2023-02-10T19:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928767,197,1,1,17,14,2uuh2bir8ktof0uxfo06lb4ox,1,2.9,38.5,2023-02-10T19:19:02.483Z,2023-02-10T19:19:11Z,4022800987,123,,4022800997,213,1.1,4022800989,56,Back,4022800995,212,28.8,4022800993,141,75.9,4022800991,140,15.7,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928819,198,1,1,17,24,2uuh2bir8ktof0uxfo06lb4ox,1,33.4,75,2023-02-10T19:19:12.676Z,2023-02-10T19:19:15Z,4022801247,56,Back,4022801249,140,41.3,4022801255,213,5.6,4022801253,212,10.7,4022801251,141,65.1,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928867,199,1,1,17,27,2uuh2bir8ktof0uxfo06lb4ox,0,39.8,70.6,2023-02-10T19:19:15.493Z,2023-02-10T19:19:20Z,4022801501,1,,4022801487,155,,4022801495,212,40.1,4022801493,141,48.2,4022801489,56,Center,4022801491,140,75.1,4022801497,213,5.9,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928883,135,1,1,17,31,1wyg1tunyt7go9tnjea1hjqxb,1,29.3,53.1,2023-02-10T19:19:19.540Z,2023-02-10T19:19:21Z,4022801575,212,13.8,4022801571,140,20.5,4022801577,213,2.3,4022801569,56,Back,4022801573,141,68.2,4022801567,3,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928887,136,49,1,17,32,1wyg1tunyt7go9tnjea1hjqxb,1,17.5,73.8,2023-02-10T19:19:21.235Z,2023-02-10T19:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928937,137,1,1,17,35,1wyg1tunyt7go9tnjea1hjqxb,1,17.5,82,2023-02-10T19:19:23.682Z,2023-02-10T19:19:25Z,4022801887,212,28.3,4022801881,56,Back,4022801885,141,90.8,4022801889,213,0.2,4022801883,140,43.8,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928939,138,61,1,17,36,1wyg1tunyt7go9tnjea1hjqxb,0,43.8,90.8,2023-02-10T19:19:25.314Z,2023-02-10T19:19:25Z,4022801897,56,Back,,,,,,,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928983,200,1,1,17,38,2uuh2bir8ktof0uxfo06lb4ox,1,66.4,15.8,2023-02-10T19:19:26.740Z,2023-02-10T19:19:29Z,4022802143,213,3.1,4022802137,140,43.2,4022802135,56,Back,4022802139,141,16.5,4022802141,212,24.4,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505928987,201,49,1,17,40,2uuh2bir8ktof0uxfo06lb4ox,1,43.2,16.5,2023-02-10T19:19:28.868Z,2023-02-10T19:19:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929009,202,1,1,17,40,2uuh2bir8ktof0uxfo06lb4ox,1,43.2,16.5,2023-02-10T19:19:29.012Z,2023-02-10T19:19:30Z,4022802249,140,52.5,4022802251,141,37.4,4022802255,213,1.0,4022802253,212,17.2,4022802247,56,Center,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929051,203,1,1,17,42,2uuh2bir8ktof0uxfo06lb4ox,1,53.2,36.7,2023-02-10T19:19:30.451Z,2023-02-10T19:19:34Z,4022802505,213,6.0,4022802501,212,17.6,4022802497,141,29.2,4022802491,56,Center,4022802493,140,69.2,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929079,204,1,1,17,45,2uuh2bir8ktof0uxfo06lb4ox,1,66.1,43.9,2023-02-10T19:19:34.387Z,2023-02-10T19:19:36Z,4022802651,213,1.7,4022802647,212,7.4,4022802641,140,65.4,4022802637,56,Center,4022802643,141,54.8,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929091,205,1,1,17,47,2uuh2bir8ktof0uxfo06lb4ox,1,65.4,54.8,2023-02-10T19:19:36.243Z,2023-02-10T19:19:37Z,4022802709,140,64.9,4022802715,213,4.6,4022802711,141,43.4,4022802713,212,7.8,4022802707,56,Center,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929161,206,1,1,17,48,2uuh2bir8ktof0uxfo06lb4ox,1,64.9,43.4,2023-02-10T19:19:37.171Z,2023-02-10T19:19:41Z,4022803043,140,70.7,4022803051,213,5.1,4022803047,212,17.8,4022803041,56,Right,4022803045,141,18.8,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929207,207,1,1,17,52,2uuh2bir8ktof0uxfo06lb4ox,1,77,18.6,2023-02-10T19:19:40.931Z,2023-02-10T19:19:44Z,4022803301,213,5.5,4022803293,56,Right,4022803299,212,11.5,4022803297,141,6.7,4022803295,140,84.8,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929223,208,1,1,17,56,2uuh2bir8ktof0uxfo06lb4ox,1,84.8,6.7,2023-02-10T19:19:44.819Z,2023-02-10T19:19:46Z,4022803395,212,11.3,4022803393,141,14.9,4022803391,140,75.4,4022803389,56,Right,4022803397,213,2.6,,,,,,,,,,2f3j5qchxzh11u4bi2mb8dslw,D. Chirino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929263,209,1,1,17,58,2uuh2bir8ktof0uxfo06lb4ox,1,75.6,38.2,2023-02-10T19:19:46.659Z,2023-02-10T19:19:56Z,4022803587,141,57.6,4022804015,210,13,4022803583,140,70.1,4022803579,56,Center,4022803589,212,14.4,4022803591,213,2.0,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2505929269,210,13,1,18,1,2uuh2bir8ktof0uxfo06lb4ox,1,71.2,58.1,2023-02-10T19:19:49.507Z,2023-02-10T19:19:57Z,4022804021,55,209,4022804019,29,,4022804017,77,,4022803615,18,,4022803617,56,Center,4022804025,102,58.8,4022803771,72,,4022804027,103,94.4,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,4022803613,22,4022804033,231,50.2,,4022804029,215,,4022804031,230,97.7,,,,,,,,,,,,,,,,,,,
2505929273,139,5,1,18,2,1wyg1tunyt7go9tnjea1hjqxb,1,-1,48.4,2023-02-10T19:19:50.677Z,2023-02-10T19:19:51Z,4022803689,233,211,4022803651,346,,4022803649,56,Back,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929277,211,5,1,18,2,2uuh2bir8ktof0uxfo06lb4ox,0,101,51.6,2023-02-10T19:19:50.677Z,2023-02-10T19:23:47Z,4022803659,346,,4022803657,56,Center,4022803693,233,139,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929595,140,1,1,18,24,1wyg1tunyt7go9tnjea1hjqxb,0,5,50.7,2023-02-10T19:20:13.282Z,2023-02-10T19:20:18Z,4022805393,124,,4022805405,1,,4022805401,212,67.0,4022805407,74,,4022805399,141,92.0,4022805397,140,62.9,4022805395,56,Left,4022805403,213,0.4,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929621,212,1,1,18,30,2uuh2bir8ktof0uxfo06lb4ox,1,33.5,2.5,2023-02-10T19:20:18.451Z,2023-02-10T19:20:20Z,4022805565,213,0.7,4022805561,141,17.1,4022805557,56,Back,4022805555,3,,4022805563,212,16.0,4022805559,140,45.4,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929635,213,1,1,18,31,2uuh2bir8ktof0uxfo06lb4ox,1,45.4,17.1,2023-02-10T19:20:19.940Z,2023-02-10T19:20:21Z,4022805645,213,6.3,4022805641,141,16.1,4022805643,212,23.5,4022805635,56,Right,4022805637,140,67.8,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929641,214,1,1,18,33,2uuh2bir8ktof0uxfo06lb4ox,1,67.9,16.1,2023-02-10T19:20:21.667Z,2023-02-10T19:20:22Z,4022805709,213,2.3,4022805705,141,28.0,4022805703,140,61.1,4022805701,56,Center,4022805707,212,10.8,4022805717,156,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929657,215,49,1,18,36,2uuh2bir8ktof0uxfo06lb4ox,1,57.7,47.3,2023-02-10T19:20:24.931Z,2023-02-10T19:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929677,216,1,1,18,37,2uuh2bir8ktof0uxfo06lb4ox,0,56.8,51.2,2023-02-10T19:20:25.428Z,2023-02-10T19:20:26Z,4022805939,212,15.3,4022805941,213,1.4,4022805937,141,73.6,4022805935,140,58.6,4022805933,56,Center,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929679,141,49,1,18,38,1wyg1tunyt7go9tnjea1hjqxb,1,38.2,25.5,2023-02-10T19:20:26.852Z,2023-02-10T19:20:27Z,,,,,,,,,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929751,142,3,1,18,39,1wyg1tunyt7go9tnjea1hjqxb,1,44.5,28.9,2023-02-10T19:20:28.163Z,2023-02-10T19:20:34Z,4022806367,286,,4022806365,56,Back,4022806371,233,217,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929701,217,45,1,18,39,2uuh2bir8ktof0uxfo06lb4ox,0,55.5,71.1,2023-02-10T19:20:28.163Z,2023-02-10T19:20:34Z,4022806379,233,142,4022806081,56,Center,4022806083,285,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929793,143,1,1,18,45,1wyg1tunyt7go9tnjea1hjqxb,1,71.9,53.3,2023-02-10T19:20:33.667Z,2023-02-10T19:20:50Z,4022807531,210,13,4022806577,140,85.8,4022806581,212,19.0,4022806575,56,Center,4022806579,141,71.1,4022807533,154,,4022806583,213,0.7,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2505929811,144,43,1,18,48,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-02-10T19:20:36.834Z,2023-02-10T19:20:41Z,4022806669,213,3.1,4022806881,144,1,4022806663,140,94.3,4022806665,141,69.3,4022806661,56,Center,4022806667,212,0,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929819,145,13,1,18,49,1wyg1tunyt7go9tnjea1hjqxb,1,91,66.3,2023-02-10T19:20:37.586Z,2023-02-10T19:20:51Z,4022807569,231,50.5,4022807559,55,143,4022807555,29,,4022807557,154,,4022807567,230,99.3,4022807565,103,20.8,4022807553,83,,4022807239,64,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,4022806699,56,4022807563,102,57.5,Center,4022806695,22,,4022807237,72,,,,,,,,,,,,,,,,,,,,
2505929859,146,5,1,18,49,1wyg1tunyt7go9tnjea1hjqxb,0,100.9,57,2023-02-10T19:20:38.340Z,2023-02-10T19:23:47Z,4022806945,56,Center,4022807007,233,218,4022806947,346,,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505929815,218,5,1,18,49,2uuh2bir8ktof0uxfo06lb4ox,1,-0.9,43,2023-02-10T19:20:38.340Z,2023-02-10T19:20:42Z,4022806677,56,Back,4022806679,346,,4022806977,233,146,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505930123,219,1,1,19,15,2uuh2bir8ktof0uxfo06lb4ox,1,4.3,50.7,2023-02-10T19:21:04.019Z,2023-02-10T19:21:14Z,4022808471,237,,4022808463,212,39.0,4022808459,140,41.4,4022808457,56,Back,4022808455,124,,4022808489,189,,4022808461,141,49.9,4022808465,213,6.3,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,4022808467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
