id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2540233825,124,1,1,17,45,eh54mfvjtrttgsg1wbjnvxcqz,1,56.1,54.5,2023-04-28T18:18:10.759Z,2023-04-28T18:59:06Z,4232400329,1,,4232400313,157,,4232400327,213,6.3,4232400325,212,27.7,4232400323,141,53.7,4232400319,56,Center,4232400321,140,82.5,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233829,125,61,1,17,51,eh54mfvjtrttgsg1wbjnvxcqz,0,78.5,64.6,2023-04-28T18:18:16.791Z,2023-04-28T18:18:17Z,4232400353,56,Center,,,,,,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233871,153,1,1,17,51,zjawy6qdzk3y69v5pa3zl2cb,1,25.2,36,2023-04-28T18:18:17.432Z,2023-04-28T18:18:20Z,4232400545,140,21.8,4232400547,141,16.8,4232400549,212,13.5,4232400551,213,4.4,4232400543,56,Back,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233879,154,61,1,17,55,zjawy6qdzk3y69v5pa3zl2cb,0,21.8,16.8,2023-04-28T18:18:20.616Z,2023-04-28T20:10:02Z,4232400579,56,Back,,,,,,,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233951,126,1,1,17,55,eh54mfvjtrttgsg1wbjnvxcqz,0,91.9,85,2023-04-28T18:18:21.301Z,2023-04-28T18:18:28Z,4232401019,141,0.0,4232401023,213,4.6,4232401017,140,87.0,4232401197,345,,4232401015,56,Right,4232401021,212,58.8,4232401013,155,,4232401011,2,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,4232401025,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540233959,127,5,1,18,1,eh54mfvjtrttgsg1wbjnvxcqz,0,84.8,-1.4,2023-04-28T18:18:26.660Z,2023-04-28T18:18:35Z,4232401063,56,Right,4232401065,347,,4232401715,233,155,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234059,155,5,1,18,1,zjawy6qdzk3y69v5pa3zl2cb,1,15.2,101.4,2023-04-28T18:18:26.660Z,2023-04-28T18:21:34Z,4232401681,347,,4232401679,56,Back,4232401687,233,127,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234087,156,1,1,18,9,zjawy6qdzk3y69v5pa3zl2cb,1,17.4,100,2023-04-28T18:18:34.839Z,2023-04-28T18:18:37Z,4232401837,213,4.0,4232401827,107,,4232401829,56,Back,4232401835,212,13.7,4232401833,141,86.8,4232401831,140,8.6,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234125,157,1,1,18,12,zjawy6qdzk3y69v5pa3zl2cb,1,9.8,86.3,2023-04-28T18:18:38.103Z,2023-04-28T18:18:40Z,4232402031,56,Back,4232402033,140,20.2,4232402035,141,98.6,4232402039,213,0.7,4232402037,212,13.8,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234131,158,1,1,18,14,zjawy6qdzk3y69v5pa3zl2cb,0,20.2,98.6,2023-04-28T18:18:40.360Z,2023-04-28T18:18:41Z,4232402081,213,6.1,4232402157,286,,4232402079,212,4.2,4232402077,141,97.4,4232402151,236,,4232402071,56,Back,4232402069,157,,4232402073,140,24.1,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,4232402085,1,4232402153,233,128,,,,,,,,,,,,,,,,,,,,,,,,
2540234135,128,74,1,18,14,eh54mfvjtrttgsg1wbjnvxcqz,1,71.6,3.7,2023-04-28T18:18:40.361Z,2023-04-28T18:21:37Z,4232402093,56,Right,4232402165,233,158,4232402095,285,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234149,129,5,1,18,15,eh54mfvjtrttgsg1wbjnvxcqz,0,73.2,-1.9,2023-04-28T18:18:41.255Z,2023-04-28T18:21:35Z,4232402425,233,159,4232402183,56,Right,4232402185,347,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234193,159,5,1,18,15,zjawy6qdzk3y69v5pa3zl2cb,1,26.8,101.9,2023-04-28T18:18:41.255Z,2023-04-28T18:18:44Z,4232402409,233,129,4232402389,347,,4232402387,56,Back,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234239,160,1,1,18,18,zjawy6qdzk3y69v5pa3zl2cb,1,23.8,100,2023-04-28T18:18:43.960Z,2023-04-28T18:18:47Z,4232402591,213,3.6,4232402585,140,8.0,4232402589,212,18.8,4232402587,141,88.9,4232402581,107,,4232402583,56,Back,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234295,161,1,1,18,21,zjawy6qdzk3y69v5pa3zl2cb,1,10,96.6,2023-04-28T18:18:47.080Z,2023-04-28T18:18:51Z,4232402875,212,27.0,4232402869,140,35.7,4232402867,56,Back,4232402865,155,,4232402879,213,6.2,4232402873,141,95.1,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234339,162,1,1,18,26,zjawy6qdzk3y69v5pa3zl2cb,1,35.7,95.1,2023-04-28T18:18:51.607Z,2023-04-28T18:18:54Z,4232403051,56,Back,4232403055,141,81.7,4232403053,140,37.4,4232403057,212,9.3,4232403059,213,4.9,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234419,164,1,1,18,28,zjawy6qdzk3y69v5pa3zl2cb,1,37.4,81.7,2023-04-28T18:18:54.271Z,2023-04-28T20:12:36Z,4232403427,213,2.2,4232403425,212,3.0,4232403423,141,85.4,4232403419,56,Back,4232403421,140,35.8,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234353,163,61,1,18,29,zjawy6qdzk3y69v5pa3zl2cb,0,37.4,81.7,2023-04-28T18:18:54.631Z,2023-04-28T18:18:55Z,4232403121,56,Back,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234365,130,49,1,18,29,eh54mfvjtrttgsg1wbjnvxcqz,1,54,34.8,2023-04-28T18:18:55.494Z,2023-04-28T18:18:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234389,131,1,1,18,30,eh54mfvjtrttgsg1wbjnvxcqz,1,54,34.8,2023-04-28T18:18:55.942Z,2023-04-28T18:18:57Z,4232403255,141,44.6,4232403251,56,Back,4232403261,213,2.8,4232403259,212,18.5,4232403253,140,37.6,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234517,132,1,1,18,31,eh54mfvjtrttgsg1wbjnvxcqz,1,37.6,44.6,2023-04-28T18:18:57.447Z,2023-04-28T18:19:05Z,4232403883,56,Back,4232403889,212,5.0,4232403887,141,37.3,4232403891,213,4.8,4232403885,140,37.8,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234547,133,1,1,18,39,eh54mfvjtrttgsg1wbjnvxcqz,1,43.2,44.8,2023-04-28T18:19:05.367Z,2023-04-28T18:19:07Z,4232404027,140,40.2,4232404029,141,70.3,4232404033,213,1.8,4232404025,56,Back,4232404031,212,17.6,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234693,134,1,1,18,42,eh54mfvjtrttgsg1wbjnvxcqz,1,40.2,70.3,2023-04-28T18:19:07.798Z,2023-04-28T18:19:14Z,4232404689,56,Back,4232404699,212,24.5,4232404691,140,19.0,4232404695,141,55.1,4232404703,213,3.6,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234715,135,1,1,18,48,eh54mfvjtrttgsg1wbjnvxcqz,1,27.5,47.5,2023-04-28T18:19:14.006Z,2023-04-28T18:19:15Z,4232404777,56,Back,4232404781,140,31.1,4232404787,141,53.9,4232404793,213,0.9,4232404791,212,5.8,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234773,136,1,1,18,51,eh54mfvjtrttgsg1wbjnvxcqz,0,31.1,57.8,2023-04-28T18:19:17.126Z,2023-04-28T18:19:20Z,4232405089,213,6.2,4232405087,212,24.6,4232405083,140,54.4,4232405081,56,Center,4232405085,141,54.2,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234841,165,49,1,18,59,zjawy6qdzk3y69v5pa3zl2cb,1,41.9,36.4,2023-04-28T18:19:25.223Z,2023-04-28T18:19:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234941,166,1,1,19,1,zjawy6qdzk3y69v5pa3zl2cb,0,64,4.1,2023-04-28T18:19:27.271Z,2023-04-28T18:57:59Z,4232405927,141,24.6,4232405923,140,71.2,4232405919,56,Center,4232405931,212,15.9,4232405935,213,1.1,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234877,137,61,1,19,2,eh54mfvjtrttgsg1wbjnvxcqz,1,24.9,80.2,2023-04-28T18:19:27.614Z,2023-04-28T18:58:11Z,4232405607,56,Back,,,,,,,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234925,138,49,1,19,4,eh54mfvjtrttgsg1wbjnvxcqz,1,29,80.9,2023-04-28T18:19:30.039Z,2023-04-28T18:19:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234973,139,1,1,19,4,eh54mfvjtrttgsg1wbjnvxcqz,1,29,80.9,2023-04-28T18:19:30.374Z,2023-04-28T18:19:32Z,4232406101,213,1.0,4232406093,56,Back,4232406099,212,10.5,4232406097,141,93.5,4232406095,140,34.7,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540234993,140,1,1,19,7,eh54mfvjtrttgsg1wbjnvxcqz,1,36.8,92,2023-04-28T18:19:32.582Z,2023-04-28T18:19:34Z,4232406213,140,26.1,4232406217,212,11.2,4232406219,213,3.2,4232406211,56,Back,4232406215,141,91.4,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235067,141,4,1,19,8,eh54mfvjtrttgsg1wbjnvxcqz,1,30.3,94,2023-04-28T18:19:34.070Z,2023-04-28T18:19:43Z,4232406625,285,,4232406827,233,167,4232406621,152,,4232406619,56,Back,4232406623,265,,4232406617,13,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235093,167,4,1,19,8,zjawy6qdzk3y69v5pa3zl2cb,0,69.7,6,2023-04-28T18:19:34.071Z,2023-04-28T18:20:04Z,4232406761,13,,4232406763,56,Right,4232406851,233,141,4232406863,286,,4232406765,152,,4232406767,265,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235227,142,1,1,19,24,eh54mfvjtrttgsg1wbjnvxcqz,1,32.7,94.4,2023-04-28T18:19:49.845Z,2023-04-28T18:19:52Z,4232407519,213,3.6,4232407517,212,14.4,4232407515,141,84.1,4232407509,152,,4232407507,5,,4232407513,140,20.7,4232407511,56,Back,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235359,143,1,1,19,27,eh54mfvjtrttgsg1wbjnvxcqz,1,21.2,81.2,2023-04-28T18:19:52.742Z,2023-04-28T18:20:01Z,4232408177,213,4.0,4232408167,140,8.2,4232408171,141,56.1,4232408165,56,Back,4232408173,212,21.9,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235367,144,1,1,19,35,eh54mfvjtrttgsg1wbjnvxcqz,1,12.3,55.8,2023-04-28T18:20:01.334Z,2023-04-28T18:20:02Z,4232408227,140,21.9,4232408229,141,84.7,4232408233,213,1.1,4232408225,56,Back,4232408231,212,22.1,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235383,145,1,1,19,37,eh54mfvjtrttgsg1wbjnvxcqz,1,22.7,83.3,2023-04-28T18:20:02.661Z,2023-04-28T18:20:04Z,4232408315,213,5.8,4232408303,56,Back,4232408311,212,12.1,4232408305,140,32.8,4232408307,141,74.7,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235417,146,1,1,19,38,eh54mfvjtrttgsg1wbjnvxcqz,1,32.8,74.7,2023-04-28T18:20:04.342Z,2023-04-28T18:20:07Z,4232408543,212,31.6,4232408541,141,56.9,4232408545,213,3.5,4232408539,140,5.0,4232408537,56,Back,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235433,147,1,1,19,41,eh54mfvjtrttgsg1wbjnvxcqz,1,5,56.9,2023-04-28T18:20:07.238Z,2023-04-28T18:20:08Z,4232408643,212,8.5,4232408637,56,Back,4232408639,140,12.9,4232408641,141,59.7,4232408645,213,0.2,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235491,148,1,1,19,42,eh54mfvjtrttgsg1wbjnvxcqz,1,12.9,59.7,2023-04-28T18:20:08.358Z,2023-04-28T18:20:13Z,4232408967,213,4.7,4232408965,212,22.0,4232408959,56,Back,4232408963,141,27.4,4232408961,140,13.0,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235517,149,1,1,19,47,eh54mfvjtrttgsg1wbjnvxcqz,1,22.9,3.2,2023-04-28T18:20:13.223Z,2023-04-28T18:21:02Z,4232409087,212,32.8,4232409089,213,0.2,4232409085,141,11.9,4232409091,1,,4232409083,140,53.6,4232409081,56,Right,4232409079,155,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235961,157,1,1,19,50,eh54mfvjtrttgsg1wbjnvxcqz,1,54.6,11.1,2023-04-28T18:20:16.373Z,2023-04-28T18:20:57Z,4232411483,56,Right,4232411479,3,,4232411481,168,,4232411489,212,13.3,4232411487,141,13.4,4232411491,213,0.1,4232411485,140,67.2,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235591,150,1,1,19,52,eh54mfvjtrttgsg1wbjnvxcqz,1,53.4,16.7,2023-04-28T18:20:17.750Z,2023-04-28T18:20:22Z,4232409525,213,5.6,4232409521,141,2.8,4232409523,212,14.5,4232409517,56,Right,4232409519,140,63.9,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235665,151,1,1,19,56,eh54mfvjtrttgsg1wbjnvxcqz,1,63.9,2.8,2023-04-28T18:20:21.958Z,2023-04-28T18:20:27Z,4232409979,212,32.1,4232409977,141,23.7,4232409981,213,0.5,4232409983,1,,4232409975,140,91.3,4232409973,56,Center,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236681,160,3,1,19,59,eh54mfvjtrttgsg1wbjnvxcqz,0,91.6,30.6,2023-04-28T18:20:24.878Z,2023-04-28T18:22:50Z,4232418413,233,190,4232415375,286,,4232415371,56,Center,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237217,190,7,1,19,59,zjawy6qdzk3y69v5pa3zl2cb,0,8.4,69.4,2023-04-28T18:20:24.879Z,2023-04-28T18:22:50Z,4232418403,285,,4232418401,56,Back,4232418405,233,160,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235687,152,1,1,20,1,eh54mfvjtrttgsg1wbjnvxcqz,1,91.3,23.7,2023-04-28T18:20:27.525Z,2023-04-28T18:57:08Z,4232410103,141,32.5,4232410101,140,86.2,4232410099,56,Center,4232410107,213,2.3,4232410105,212,8.0,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235701,153,1,1,20,3,eh54mfvjtrttgsg1wbjnvxcqz,1,83.5,27.9,2023-04-28T18:20:28.549Z,2023-04-28T20:12:20Z,4232410195,56,Center,4232410199,141,70.3,4232410197,140,96.3,4232410203,213,1.1,4232410191,2,,4232410201,212,31.8,4232410193,155,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235715,154,1,1,20,4,eh54mfvjtrttgsg1wbjnvxcqz,0,95.9,69,2023-04-28T18:20:30.054Z,2023-04-28T18:20:31Z,4232410257,213,3.3,4232410243,56,Center,4232410251,141,67.3,4232410247,140,85.9,4232410255,212,10.6,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235731,168,49,1,20,6,zjawy6qdzk3y69v5pa3zl2cb,1,10.7,31.9,2023-04-28T18:20:32.200Z,2023-04-28T18:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235777,169,1,1,20,7,zjawy6qdzk3y69v5pa3zl2cb,0,12.3,18.6,2023-04-28T18:20:33.080Z,2023-04-28T18:20:37Z,4232410527,141,15.5,4232410529,212,56.3,4232410525,140,65.9,4232410523,56,Right,4232410533,1,,4232410531,213,6.2,4232410521,155,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235797,155,12,1,20,11,eh54mfvjtrttgsg1wbjnvxcqz,1,35,83.5,2023-04-28T18:20:37.430Z,2023-04-28T18:20:39Z,4232410609,212,12.9,4232410607,141,100.0,4232410605,140,32.1,4232410611,213,1.8,4232410645,167,,4232410603,56,Back,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235803,156,5,1,20,12,eh54mfvjtrttgsg1wbjnvxcqz,0,29.4,101.6,2023-04-28T18:20:37.687Z,2023-04-28T18:21:35Z,4232410641,56,Back,4232411317,233,170,4232410643,347,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235931,170,5,1,20,12,zjawy6qdzk3y69v5pa3zl2cb,1,70.6,-1.6,2023-04-28T18:20:37.687Z,2023-04-28T18:20:53Z,4232411307,347,,4232411305,56,Right,4232411311,233,156,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235939,171,1,1,20,27,zjawy6qdzk3y69v5pa3zl2cb,1,73.3,0,2023-04-28T18:20:52.646Z,2023-04-28T18:20:54Z,4232411353,140,44.7,4232411361,1,,4232411351,56,Back,4232411359,213,3.0,4232411357,212,30.3,4232411349,107,,4232411355,141,4.3,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540235971,172,1,1,20,28,zjawy6qdzk3y69v5pa3zl2cb,1,44.7,4.3,2023-04-28T18:20:54.423Z,2023-04-28T18:20:58Z,4232411543,56,Back,4232411547,141,13.4,4232411549,212,17.7,4232411551,213,2.8,4232411545,140,28.9,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236029,173,1,1,20,32,zjawy6qdzk3y69v5pa3zl2cb,1,25.9,13.8,2023-04-28T18:20:57.910Z,2023-04-28T18:21:03Z,4232411899,213,2.2,4232411895,212,22.5,4232411889,56,Back,4232411893,141,41.5,4232411891,140,14.1,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236043,174,1,1,20,37,zjawy6qdzk3y69v5pa3zl2cb,1,19.4,38.8,2023-04-28T18:21:03.047Z,2023-04-28T18:21:15Z,4232412043,213,5.9,4232412035,56,Right,4232412037,140,74.5,4232412039,141,2.9,4232412313,1,,4232412033,155,,4232412041,212,62.8,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236143,175,61,1,20,44,zjawy6qdzk3y69v5pa3zl2cb,0,74.1,10.7,2023-04-28T18:21:09.951Z,2023-04-28T18:21:24Z,4232412519,56,Right,,,,,,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236135,158,4,1,20,45,eh54mfvjtrttgsg1wbjnvxcqz,1,26.1,88.9,2023-04-28T18:21:11.157Z,2023-04-28T18:21:35Z,4232412487,285,,4232414125,233,176,4232412483,152,,4232413611,294,,4232412477,13,,4232412481,56,Back,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236213,176,4,1,20,45,zjawy6qdzk3y69v5pa3zl2cb,0,73.9,11.1,2023-04-28T18:21:11.158Z,2023-04-28T18:21:35Z,4232412923,152,,4232412919,294,,4232412917,13,,4232412925,286,,4232412921,56,Right,4232414143,233,158,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236651,159,1,1,21,26,eh54mfvjtrttgsg1wbjnvxcqz,0,29.7,93.3,2023-04-28T18:21:51.750Z,2023-04-28T18:21:54Z,4232415225,56,Center,4232415235,213,5.7,4232415237,1,,4232415227,140,70.4,4232415229,141,49.4,4232415221,5,,4232415223,152,,4232415233,212,52.1,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236665,177,49,1,21,28,zjawy6qdzk3y69v5pa3zl2cb,1,28.6,66.9,2023-04-28T18:21:54.086Z,2023-04-28T18:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236845,178,1,1,21,33,zjawy6qdzk3y69v5pa3zl2cb,1,38.9,67,2023-04-28T18:21:59.079Z,2023-04-28T18:22:07Z,4232416263,155,,4232416275,1,,4232416269,141,88.4,4232416271,212,45.5,4232416267,140,80.0,4232416265,56,Left,4232416273,213,0.3,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236851,179,50,1,21,42,zjawy6qdzk3y69v5pa3zl2cb,1,72.6,95.2,2023-04-28T18:22:07.751Z,2023-04-28T18:22:10Z,4232416325,286,,4232416321,56,Left,4232416473,233,161,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236871,161,7,1,21,42,eh54mfvjtrttgsg1wbjnvxcqz,1,27.4,4.8,2023-04-28T18:22:07.752Z,2023-04-28T18:56:51Z,4232416399,167,,4232416401,56,Back,4232416429,233,179,4232416403,285,,,,,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236873,162,5,1,21,43,eh54mfvjtrttgsg1wbjnvxcqz,0,32.4,-1.5,2023-04-28T18:22:08.936Z,2023-04-28T19:12:43Z,4232416519,233,180,4232416413,347,,4232416411,56,Back,,,,,,,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540236879,180,5,1,21,43,zjawy6qdzk3y69v5pa3zl2cb,1,67.6,101.5,2023-04-28T18:22:08.936Z,2023-04-28T18:22:11Z,4232416451,56,Left,4232416459,347,,4232416479,233,162,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
