id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/9/value
2505933581,243,1,1,21,52,6lzy9iiqoysvtdsgx719fng9n,1,51.2,64.3,2023-02-10T19:26:47.645Z,2023-02-10T19:26:50Z,4022826503,56,Center,4022826509,212,18.9,4022826507,141,36.7,4022826511,213,4.8,4022826505,140,53.2,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933605,244,1,1,21,54,6lzy9iiqoysvtdsgx719fng9n,1,56.8,28,2023-02-10T19:26:50.477Z,2023-02-10T19:26:54Z,4022826633,56,Right,4022826639,212,23.5,4022826641,213,5.5,4022826635,140,72.8,4022826637,141,3.8,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933625,245,1,1,21,59,6lzy9iiqoysvtdsgx719fng9n,1,75.6,3.8,2023-02-10T19:26:54.621Z,2023-02-10T19:26:58Z,4022826765,140,70.7,4022826767,141,20.1,4022826771,213,2.0,4022826763,56,Right,4022826769,212,12.2,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933651,246,1,1,22,2,6lzy9iiqoysvtdsgx719fng9n,1,70.8,18,2023-02-10T19:26:58.380Z,2023-02-10T19:27:01Z,4022826915,56,Right,4022826923,213,6.2,4022826917,140,79.3,4022826921,212,8.9,4022826919,141,17.3,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933667,247,1,1,22,6,6lzy9iiqoysvtdsgx719fng9n,1,84.6,7.6,2023-02-10T19:27:01.821Z,2023-02-10T19:27:04Z,4022827027,56,Right,4022827029,140,96.2,4022827031,141,18.6,4022827035,213,0.6,4022827033,212,14.3,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933673,248,1,1,22,8,6lzy9iiqoysvtdsgx719fng9n,0,96.4,19.2,2023-02-10T19:27:04.125Z,2023-02-10T19:27:05Z,4022827045,2,,4022827049,56,Center,4022827053,141,48.2,4022827055,212,20.3,4022827051,140,92.0,4022827057,213,1.8,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933701,125,12,1,22,10,eh54mfvjtrttgsg1wbjnvxcqz,1,6.9,61.1,2023-02-10T19:27:06.320Z,2023-02-10T19:27:08Z,4022827233,213,1.3,4022827225,56,Back,4022827227,140,14.1,4022827253,167,,4022827229,141,100.0,4022827231,212,28.4,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933705,126,5,1,22,12,eh54mfvjtrttgsg1wbjnvxcqz,0,15.3,101.5,2023-02-10T19:27:07.623Z,2023-02-10T19:27:16Z,4022827251,347,,4022827249,56,Back,4022827611,233,249,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933749,249,5,1,22,12,6lzy9iiqoysvtdsgx719fng9n,1,84.7,-1.5,2023-02-10T19:27:07.623Z,2023-02-10T19:34:32Z,4022827535,56,Right,4022827589,233,126,4022827537,347,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933849,250,1,1,22,28,6lzy9iiqoysvtdsgx719fng9n,1,83.5,0,2023-02-10T19:27:23.949Z,2023-02-10T19:27:25Z,4022828073,213,1.3,4022828065,56,Right,4022828067,140,86.2,4022828063,107,,4022828071,212,10.4,4022828069,141,13.1,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933877,251,1,1,22,29,6lzy9iiqoysvtdsgx719fng9n,1,86.2,13.1,2023-02-10T19:27:24.877Z,2023-02-10T19:27:27Z,4022828247,213,4.3,4022828239,141,3.4,4022828243,212,7.2,4022828235,140,83.5,4022828233,56,Right,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933903,252,1,1,22,32,6lzy9iiqoysvtdsgx719fng9n,1,78.4,4.1,2023-02-10T19:27:27.853Z,2023-02-10T19:27:30Z,4022828375,141,30.3,4022828371,56,Center,4022828373,140,63.7,4022828377,212,23.6,4022828379,213,2.3,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933911,253,1,1,22,34,6lzy9iiqoysvtdsgx719fng9n,1,63.7,30.3,2023-02-10T19:27:30.285Z,2023-02-10T19:27:31Z,4022828427,212,18.0,4022828421,56,Right,4022828425,141,8.3,4022828423,140,54.2,4022828429,213,4.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933951,254,1,1,22,35,6lzy9iiqoysvtdsgx719fng9n,1,54.2,8.3,2023-02-10T19:27:31.516Z,2023-02-10T19:27:36Z,4022828625,140,23.7,4022828627,141,41.5,4022828633,1,,4022828623,56,Back,4022828629,212,39.2,4022828631,213,2.5,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505933959,255,1,1,22,40,6lzy9iiqoysvtdsgx719fng9n,1,23.9,42.1,2023-02-10T19:27:36.364Z,2023-02-10T19:28:52Z,4022828683,213,5.0,4022828679,141,22.7,4022828681,212,14.0,4022828677,140,28.3,4022828675,56,Back,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934023,256,1,1,22,45,6lzy9iiqoysvtdsgx719fng9n,1,30.6,20.6,2023-02-10T19:27:41.053Z,2023-02-10T19:28:01Z,4022829045,140,56.0,4022829047,141,3.4,4022829051,213,5.9,4022829043,56,Right,4022829049,212,29.1,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934049,257,3,1,22,49,6lzy9iiqoysvtdsgx719fng9n,0,57.8,5.6,2023-02-10T19:27:44.892Z,2023-02-10T19:27:50Z,4022829227,286,,4022829225,56,Right,4022829269,233,127,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934055,127,7,1,22,49,eh54mfvjtrttgsg1wbjnvxcqz,0,42.2,94.4,2023-02-10T19:27:44.893Z,2023-02-10T19:27:55Z,4022829263,233,257,4022829255,56,Back,4022829257,285,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934051,258,61,1,22,52,6lzy9iiqoysvtdsgx719fng9n,1,55.5,2.3,2023-02-10T19:27:48.039Z,2023-02-10T19:27:48Z,4022829229,56,Right,,,,,,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934057,128,49,1,22,53,eh54mfvjtrttgsg1wbjnvxcqz,1,39.8,91.2,2023-02-10T19:27:49.142Z,2023-02-10T19:27:49Z,,,,,,,,,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934063,129,1,1,22,54,eh54mfvjtrttgsg1wbjnvxcqz,0,39.8,91.2,2023-02-10T19:27:49.897Z,2023-02-10T19:27:51Z,4022829309,140,56.3,4022829307,56,Center,4022829315,213,5.6,4022829311,141,68.8,4022829313,212,23.1,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934073,259,50,1,22,56,6lzy9iiqoysvtdsgx719fng9n,1,40.8,27.2,2023-02-10T19:27:52.189Z,2023-02-10T19:27:53Z,4022829353,286,,4022829351,56,Back,4022829451,233,130,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934083,130,7,1,22,56,eh54mfvjtrttgsg1wbjnvxcqz,0,59.2,72.8,2023-02-10T19:27:52.190Z,2023-02-10T19:27:53Z,4022829425,285,,4022829423,56,Center,4022829441,233,259,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934089,260,49,1,22,58,6lzy9iiqoysvtdsgx719fng9n,1,27.7,38.2,2023-02-10T19:27:54.060Z,2023-02-10T19:27:54Z,,,,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934139,261,1,1,22,59,6lzy9iiqoysvtdsgx719fng9n,1,27.2,40.4,2023-02-10T19:27:54.796Z,2023-02-10T19:28:01Z,4022829755,141,59.4,4022829751,56,Back,4022829753,140,30.0,4022829757,212,13.3,4022829759,213,1.3,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934171,262,1,1,23,6,6lzy9iiqoysvtdsgx719fng9n,1,38.8,68.8,2023-02-10T19:28:02.220Z,2023-02-10T19:28:03Z,4022829891,213,2.3,4022829883,140,30.3,4022829887,212,13.9,4022829885,141,84.4,4022829881,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934201,263,1,1,23,7,6lzy9iiqoysvtdsgx719fng9n,1,30.3,84.4,2023-02-10T19:28:02.972Z,2023-02-10T19:28:07Z,4022830079,140,28.4,4022830081,141,37.0,4022830085,213,4.7,4022830083,212,32.3,4022830077,56,Back,4022830087,1,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934213,264,1,1,23,11,6lzy9iiqoysvtdsgx719fng9n,0,28.7,28.6,2023-02-10T19:28:07.372Z,2023-02-10T19:28:08Z,4022830137,212,29.8,4022830131,141,14.1,4022830127,140,55.5,4022830141,213,5.9,4022830123,56,Right,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934233,131,8,1,23,14,eh54mfvjtrttgsg1wbjnvxcqz,1,46.1,87.7,2023-02-10T19:28:10.379Z,2023-02-10T19:28:10Z,4022830229,56,Back,,,,,,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934241,132,49,1,23,15,eh54mfvjtrttgsg1wbjnvxcqz,1,46.1,87.7,2023-02-10T19:28:10.949Z,2023-02-10T19:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934279,133,1,1,23,16,eh54mfvjtrttgsg1wbjnvxcqz,1,58.8,81.1,2023-02-10T19:28:12.219Z,2023-02-10T19:28:14Z,4022830425,140,58.1,4022830427,141,69.7,4022830423,56,Center,4022830431,213,4.6,4022830429,212,7.8,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934297,134,1,1,23,18,eh54mfvjtrttgsg1wbjnvxcqz,1,59.1,70.2,2023-02-10T19:28:14.305Z,2023-02-10T19:28:15Z,4022830513,141,75.3,4022830509,140,43.9,4022830519,213,2.9,4022830507,56,Back,4022830517,212,16.3,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934369,135,1,1,23,20,eh54mfvjtrttgsg1wbjnvxcqz,1,43.5,75,2023-02-10T19:28:15.670Z,2023-02-10T19:28:24Z,4022830979,213,1.7,4022830975,141,91.4,4022830971,56,Back,4022830973,140,41.6,4022830977,212,11.3,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934437,136,1,1,23,28,eh54mfvjtrttgsg1wbjnvxcqz,1,82.5,86.8,2023-02-10T19:28:24.241Z,2023-02-10T19:28:30Z,4022831285,141,94.1,4022831281,56,Left,4022831287,212,8.1,4022831289,213,0.7,4022831283,140,88.6,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934457,137,1,1,23,34,eh54mfvjtrttgsg1wbjnvxcqz,1,90.9,95.7,2023-02-10T19:28:30.338Z,2023-02-10T19:28:33Z,4022831387,56,Left,4022831395,213,3.6,4022831389,140,76.0,4022831393,212,17.9,4022831391,141,82.9,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934513,138,1,1,23,37,eh54mfvjtrttgsg1wbjnvxcqz,1,75.6,86.9,2023-02-10T19:28:33.092Z,2023-02-10T19:28:38Z,4022831693,141,87.4,4022831695,212,22.5,4022831689,56,Left,4022831691,140,54.2,4022831697,213,3.1,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934535,139,1,1,23,43,eh54mfvjtrttgsg1wbjnvxcqz,1,64.9,87.5,2023-02-10T19:28:38.753Z,2023-02-10T19:28:42Z,4022831829,141,95.0,4022831831,212,6.2,4022831833,213,1.0,4022831825,56,Left,4022831827,140,68.2,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934539,140,4,1,23,45,eh54mfvjtrttgsg1wbjnvxcqz,1,71.1,95,2023-02-10T19:28:41.459Z,2023-02-10T19:28:43Z,4022831849,56,Left,4022831893,233,265,4022831853,265,,4022831847,13,,4022831855,286,,4022831851,152,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934537,265,4,1,23,45,6lzy9iiqoysvtdsgx719fng9n,0,28.9,5,2023-02-10T19:28:41.460Z,2023-02-10T19:28:43Z,4022831897,233,140,4022831837,13,,4022831843,265,,4022831845,285,,4022831841,152,,4022831839,56,Back,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934597,266,17,1,23,50,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-02-10T19:28:46.277Z,2023-02-10T19:28:48Z,4022832191,13,243,4022832189,392,,4022832187,31,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934827,267,17,1,24,15,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-02-10T19:29:11.479Z,2023-02-10T19:29:21Z,4022833547,31,,4022833549,184,,4022833553,283,86ccspb9lpe398z0v7repvz6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934875,141,1,1,24,26,eh54mfvjtrttgsg1wbjnvxcqz,0,69.1,93.3,2023-02-10T19:29:22.227Z,2023-02-10T19:29:25Z,4022833849,152,,4022833853,140,92.9,4022833859,213,5.4,4022833843,2,,4022833855,141,43.9,4022833851,56,Center,4022833857,212,41.9,4022833845,5,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,4022833861,1,,4022833847,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934889,268,52,1,24,30,6lzy9iiqoysvtdsgx719fng9n,1,8.4,50.7,2023-02-10T19:29:26.412Z,2023-02-10T19:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505934989,269,1,1,24,40,6lzy9iiqoysvtdsgx719fng9n,1,8.8,56.1,2023-02-10T19:29:35.676Z,2023-02-10T19:29:41Z,4022834499,140,31.0,4022834491,199,,4022834495,56,Back,4022834507,213,5.4,4022834511,1,,4022834505,212,36.9,4022834501,141,14.1,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935055,270,1,1,24,45,6lzy9iiqoysvtdsgx719fng9n,1,28.8,5,2023-02-10T19:29:41.308Z,2023-02-10T19:29:46Z,4022834787,56,Back,4022834795,213,1.8,4022834793,212,15.3,4022834789,140,25.9,4022834791,141,27.0,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935073,271,1,1,24,50,6lzy9iiqoysvtdsgx719fng9n,1,35.6,48.4,2023-02-10T19:29:46.380Z,2023-02-10T19:29:49Z,4022834877,213,1.5,4022834871,140,38.2,4022834875,212,28.6,4022834869,56,Back,4022834873,141,90.2,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935093,272,1,1,24,53,6lzy9iiqoysvtdsgx719fng9n,1,39.9,90.8,2023-02-10T19:29:49.084Z,2023-02-10T19:29:52Z,4022835003,213,0.2,4022834999,141,98.0,4022835001,212,20.5,4022834995,56,Left,4022834997,140,58.9,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935101,273,1,1,24,56,6lzy9iiqoysvtdsgx719fng9n,1,61.6,96.8,2023-02-10T19:29:52.188Z,2023-02-10T19:29:53Z,4022835049,140,66.2,4022835055,213,5.2,4022835053,212,10.9,4022835051,141,82.4,4022835047,56,Left,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935109,274,1,1,24,57,6lzy9iiqoysvtdsgx719fng9n,1,66.2,82.4,2023-02-10T19:29:53.307Z,2023-02-10T19:29:54Z,4022835107,212,8.1,4022835101,56,Left,4022835105,141,91.1,4022835103,140,61.0,4022835109,213,2.3,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935133,275,1,1,24,58,6lzy9iiqoysvtdsgx719fng9n,1,61,91.1,2023-02-10T19:29:54.044Z,2023-02-10T19:29:56Z,4022835209,212,13.2,4022835203,56,Center,4022835205,140,53.9,4022835211,213,4.1,4022835207,141,75.0,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935159,276,1,1,25,0,6lzy9iiqoysvtdsgx719fng9n,1,54.6,73.9,2023-02-10T19:29:55.932Z,2023-02-10T19:29:58Z,4022835349,213,4.3,4022835345,141,41.6,4022835343,140,46.2,4022835341,56,Back,4022835347,212,23.7,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935187,277,1,1,25,2,6lzy9iiqoysvtdsgx719fng9n,1,46.2,41.6,2023-02-10T19:29:58.219Z,2023-02-10T19:30:00Z,4022835497,56,Back,4022835503,212,18.0,4022835505,213,1.7,4022835499,140,43.8,4022835501,141,67.8,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935251,278,1,1,25,4,6lzy9iiqoysvtdsgx719fng9n,1,44.5,67.6,2023-02-10T19:30:00.427Z,2023-02-10T19:30:07Z,4022835813,140,46.5,4022835819,213,4.8,4022835817,212,17.9,4022835811,56,Back,4022835815,141,41.5,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935287,279,1,1,25,11,6lzy9iiqoysvtdsgx719fng9n,1,55.9,21.3,2023-02-10T19:30:07.019Z,2023-02-10T19:30:10Z,4022836015,212,17.2,4022836013,141,2.8,4022836011,140,67.1,4022836017,213,5.5,4022836009,56,Right,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935343,280,1,1,25,14,6lzy9iiqoysvtdsgx719fng9n,1,70.4,3.1,2023-02-10T19:30:10.156Z,2023-02-10T19:30:17Z,4022836339,213,2.9,4022836333,140,55.8,4022836337,212,15.7,4022836331,56,Right,4022836335,141,8.0,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935345,281,50,1,25,22,6lzy9iiqoysvtdsgx719fng9n,1,36.8,14.8,2023-02-10T19:30:17.564Z,2023-02-10T19:30:19Z,4022836457,286,,4022836453,233,142,4022836347,56,Back,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935353,142,7,1,25,22,eh54mfvjtrttgsg1wbjnvxcqz,0,63.2,85.2,2023-02-10T19:30:17.565Z,2023-02-10T19:30:19Z,4022836437,233,281,4022836399,56,Left,4022836401,285,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935361,282,61,1,25,23,6lzy9iiqoysvtdsgx719fng9n,1,32.7,16.2,2023-02-10T19:30:18.648Z,2023-02-10T19:30:18Z,4022836427,56,Back,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935385,143,49,1,25,24,eh54mfvjtrttgsg1wbjnvxcqz,1,56.6,82.7,2023-02-10T19:30:20.529Z,2023-02-10T19:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935425,144,1,1,25,25,eh54mfvjtrttgsg1wbjnvxcqz,1,56.1,73.3,2023-02-10T19:30:21.540Z,2023-02-10T19:30:23Z,4022836731,212,24.2,4022836729,141,39.8,4022836733,213,5.1,4022836727,140,63.8,4022836725,56,Center,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935479,145,1,1,25,28,eh54mfvjtrttgsg1wbjnvxcqz,1,67.2,39.1,2023-02-10T19:30:23.735Z,2023-02-10T19:30:28Z,4022836985,140,77.3,4022836987,141,14.1,4022836991,213,5.3,4022836989,212,20.0,4022836983,56,Right,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935495,146,1,1,25,32,eh54mfvjtrttgsg1wbjnvxcqz,1,86.1,6.5,2023-02-10T19:30:28.299Z,2023-02-10T19:30:30Z,4022837073,212,13.5,4022837067,56,Right,4022837071,141,7.7,4022837075,213,3.1,4022837069,140,73.3,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935505,147,1,1,25,35,eh54mfvjtrttgsg1wbjnvxcqz,0,71,6.7,2023-02-10T19:30:30.685Z,2023-02-10T19:30:32Z,4022837147,213,0.7,4022837141,140,88.8,4022837145,212,25.5,4022837139,56,Center,4022837143,141,32.2,4022837137,155,,4022837135,2,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935555,283,12,1,25,38,6lzy9iiqoysvtdsgx719fng9n,1,11.9,70.3,2023-02-10T19:30:34.524Z,2023-02-10T19:30:38Z,4022837505,167,,4022837445,213,0.7,4022837443,212,34.4,4022837441,141,100.0,4022837439,140,37.4,4022837437,56,Back,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935725,148,5,1,25,42,eh54mfvjtrttgsg1wbjnvxcqz,1,60.9,-2,2023-02-10T19:30:37.595Z,2023-02-10T19:34:32Z,4022838365,56,Right,4022838373,233,284,4022838367,347,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935563,284,5,1,25,42,6lzy9iiqoysvtdsgx719fng9n,0,39.1,102,2023-02-10T19:30:37.595Z,2023-02-10T19:30:54Z,4022837485,347,,4022837481,56,Back,4022838377,233,148,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935757,149,1,1,25,57,eh54mfvjtrttgsg1wbjnvxcqz,1,63.9,0,2023-02-10T19:30:53.341Z,2023-02-10T19:30:57Z,4022838527,56,Right,4022838525,107,,4022838533,212,9.8,4022838529,140,69.6,4022838531,141,9.8,4022838535,213,0.9,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505935791,150,1,1,26,1,eh54mfvjtrttgsg1wbjnvxcqz,1,69.6,8.9,2023-02-10T19:30:56.985Z,2023-02-10T19:30:59Z,4022838693,213,1.8,4022838687,140,66.8,4022838685,56,Center,4022838689,141,25.2,4022838691,212,11.5,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
