id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value
2456379265,269,1,1,21,24,2xlnfgrl6r18ftv38unwp7h4s,1,46,57,2022-09-05T18:22:55.604Z,2022-09-05T18:22:57Z,3760986655,212,11.7,3760986653,141,65.2,3760986657,213,0.5,3760986647,56,Center,3760986651,140,55.8,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379293,270,1,1,21,26,2xlnfgrl6r18ftv38unwp7h4s,1,55.8,65.2,2022-09-05T18:22:56.922Z,2022-09-05T18:22:59Z,3760986801,212,14.4,3760986795,56,Center,3760986803,213,6.0,3760986797,140,69.0,3760986799,141,59.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379307,271,1,1,21,28,2xlnfgrl6r18ftv38unwp7h4s,1,69,59.6,2022-09-05T18:22:59.440Z,2022-09-05T18:23:00Z,3760986881,140,52.8,3760986879,56,Center,3760986887,213,3.2,3760986883,141,57.5,3760986885,212,17.1,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379341,272,1,1,21,32,2xlnfgrl6r18ftv38unwp7h4s,1,50.6,57.5,2022-09-05T18:23:02.872Z,2022-09-05T18:23:04Z,3760987073,140,62.4,3760987075,141,41.6,3760987071,56,Center,3760987077,212,16.4,3760987079,213,5.6,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379365,273,1,1,21,33,2xlnfgrl6r18ftv38unwp7h4s,1,62.4,39.8,2022-09-05T18:23:04.217Z,2022-09-05T18:23:05Z,3760987195,213,4.4,3760987193,212,21.1,3760987183,56,Right,3760987187,140,56.0,3760987189,141,10.4,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379375,274,1,1,21,34,2xlnfgrl6r18ftv38unwp7h4s,1,56,10.4,2022-09-05T18:23:05.325Z,2022-09-05T18:23:06Z,3760987257,213,2.2,3760987253,141,31.0,3760987255,212,18.0,3760987251,140,45.3,3760987249,56,Back,,,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379413,275,1,1,21,36,2xlnfgrl6r18ftv38unwp7h4s,1,45.3,31,2022-09-05T18:23:06.798Z,2022-09-05T18:23:10Z,3760987393,212,23.1,3760987395,213,1.6,3760987391,141,64.9,3760987387,56,Back,3760987389,140,44.7,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379489,276,1,1,21,39,2xlnfgrl6r18ftv38unwp7h4s,1,46.7,63.4,2022-09-05T18:23:10.121Z,2022-09-05T18:23:18Z,3760987811,212,28.0,3760987809,141,95.7,3760987807,140,63.2,3760987813,213,0.9,3760987805,56,Left,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379505,277,1,1,21,47,2xlnfgrl6r18ftv38unwp7h4s,1,74.9,60.5,2022-09-05T18:23:18.445Z,2022-09-05T19:03:45Z,3760987891,141,37.7,3760987887,56,Center,3760987889,140,78.3,3760987893,212,15.9,3760987895,213,4.9,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379555,278,1,1,21,49,2xlnfgrl6r18ftv38unwp7h4s,1,79.9,38.3,2022-09-05T18:23:20.169Z,2022-09-05T18:23:27Z,3760988193,140,76.4,3760988195,141,17.4,3760988197,212,14.7,3760988199,213,4.5,3760988191,56,Right,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379561,279,1,1,21,56,2xlnfgrl6r18ftv38unwp7h4s,0,84.7,18,2022-09-05T18:23:27.348Z,2022-09-05T18:23:27Z,3760988221,141,21.8,3760988223,212,2.6,3760988225,213,1.4,3760988219,140,85.2,3760988217,56,Center,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379585,168,8,1,21,59,dnzj0iv5qtaemm9kthh9pos8q,1,15.3,84.5,2022-09-05T18:23:30.153Z,2022-09-05T18:23:30Z,3760988351,56,Back,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379599,169,6,1,22,0,dnzj0iv5qtaemm9kthh9pos8q,0,7.6,80.4,2022-09-05T18:23:30.904Z,2022-09-05T18:23:35Z,3760988529,233,280,3760988399,73,,3760988397,56,Back,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379611,280,6,1,22,0,2xlnfgrl6r18ftv38unwp7h4s,1,92.4,19.6,2022-09-05T18:23:30.904Z,2022-09-05T19:04:31Z,3760988487,56,Right,3760988489,75,,3760988511,233,169,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379749,281,1,1,22,17,2xlnfgrl6r18ftv38unwp7h4s,0,99.5,0.5,2022-09-05T18:23:47.908Z,2022-09-05T18:23:59Z,3760989357,1,,3760989353,212,50.9,3760989355,213,1.5,3760989341,6,,3760989351,141,75.3,3760989339,2,,3760989661,223,,3760989343,155,,6nwn2522yescgrx57wkcxjhwq,Sávio,3760989349,140,100.0,3760989347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379743,170,5,1,22,21,dnzj0iv5qtaemm9kthh9pos8q,1,-1,21.8,2022-09-05T18:23:52.328Z,2022-09-05T18:23:54Z,3760989295,346,,3760989293,56,Back,3760989411,233,282,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456379755,282,5,1,22,21,2xlnfgrl6r18ftv38unwp7h4s,0,101,78.2,2022-09-05T18:23:52.328Z,2022-09-05T18:57:24Z,3760989395,346,,3760989393,56,Center,3760989431,233,170,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380087,171,1,1,22,54,dnzj0iv5qtaemm9kthh9pos8q,0,4.5,45.8,2022-09-05T18:24:25.353Z,2022-09-05T18:24:37Z,3760991221,141,22.8,3760991227,1,,3760991215,124,,3760991225,213,6.0,3760991219,140,63.3,3760991217,56,Center,3760991231,74,,3760991223,212,63.7,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380119,283,44,1,22,56,2xlnfgrl6r18ftv38unwp7h4s,1,35,71.8,2022-09-05T18:24:27.383Z,2022-09-05T18:24:38Z,3760991367,285,,3760991365,56,Back,3760991939,233,172,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380095,172,44,1,22,56,dnzj0iv5qtaemm9kthh9pos8q,0,65,28.2,2022-09-05T18:24:27.384Z,2022-09-05T18:24:38Z,3760991947,233,283,3760991263,56,Center,3760991265,286,,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380109,173,43,1,22,57,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-09-05T18:24:27.848Z,2022-09-05T18:24:39Z,3760991331,141,17.4,3760991325,3,0,3760991327,56,Right,3760991329,140,88.2,3760991333,212,26.4,3760992049,144,1,3760991335,213,6.1,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380159,284,1,1,22,58,2xlnfgrl6r18ftv38unwp7h4s,1,33.2,66.3,2022-09-05T18:24:29.286Z,2022-09-05T18:24:32Z,3760991571,141,84.4,3760991565,3,,3760991569,140,24.2,3760991567,56,Back,3760991573,212,15.5,3760991575,213,2.2,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380187,285,1,1,23,1,2xlnfgrl6r18ftv38unwp7h4s,1,23.8,82.7,2022-09-05T18:24:32.039Z,2022-09-05T18:24:34Z,3760991735,141,58.1,3760991733,140,9.2,3760991737,212,22.7,3760991739,213,4.0,3760991731,56,Back,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380201,286,1,1,23,4,2xlnfgrl6r18ftv38unwp7h4s,1,2.5,54.3,2022-09-05T18:24:34.663Z,2022-09-05T18:24:36Z,3760991795,141,34.0,3760991799,212,15.4,3760991787,56,Back,3760991803,213,5.2,3760991791,140,9.1,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380227,287,1,1,23,5,2xlnfgrl6r18ftv38unwp7h4s,1,14.1,28,2022-09-05T18:24:35.983Z,2022-09-05T18:24:38Z,3760991929,140,24.0,3760991935,213,5.3,3760991927,56,Back,3760991933,212,20.0,3760991931,141,2.9,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380257,288,1,1,23,7,2xlnfgrl6r18ftv38unwp7h4s,1,24,8.9,2022-09-05T18:24:37.928Z,2022-09-05T18:24:39Z,3760992091,141,24.0,3760992087,56,Back,3760992089,140,20.3,3760992093,212,11.0,3760992095,213,1.9,,,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380289,289,1,1,23,9,2xlnfgrl6r18ftv38unwp7h4s,1,21.5,24.7,2022-09-05T18:24:39.776Z,2022-09-05T18:24:44Z,3760992343,140,32.7,3760992337,56,Back,3760992355,213,0.5,3760992353,212,13.1,3760992347,141,33.3,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380337,290,1,1,23,13,2xlnfgrl6r18ftv38unwp7h4s,1,38.1,39.5,2022-09-05T18:24:44.519Z,2022-09-05T18:24:48Z,3760992647,140,30.3,3760992651,141,45.7,3760992645,56,Back,3760992655,212,9.2,3760992657,213,2.7,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380377,291,1,1,23,17,2xlnfgrl6r18ftv38unwp7h4s,1,37.6,47,2022-09-05T18:24:48.383Z,2022-09-05T18:24:53Z,3760992869,213,4.7,3760992867,212,9.5,3760992865,141,33.1,3760992863,140,37.6,3760992861,56,Back,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380419,292,1,1,23,22,2xlnfgrl6r18ftv38unwp7h4s,1,38.4,45.1,2022-09-05T18:24:53.296Z,2022-09-05T18:24:58Z,3760993099,212,13.2,3760993089,56,Back,3760993115,213,2.4,3760993091,140,28.8,3760993093,141,57.6,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380433,293,1,1,23,27,2xlnfgrl6r18ftv38unwp7h4s,0,33.5,39.1,2022-09-05T18:24:58.083Z,2022-09-05T18:25:00Z,3760993191,213,6.0,3760993187,141,22.8,3760993189,212,44.4,3760993183,56,Center,3760993185,140,74.4,3760993181,155,,3760993193,1,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380449,174,1,1,23,30,dnzj0iv5qtaemm9kthh9pos8q,0,21.7,84.7,2022-09-05T18:25:00.792Z,2022-09-05T18:25:02Z,3760993291,140,36.8,3760993287,3,,3760993289,56,Back,3760993293,141,90.0,3760993295,212,16.3,3760993297,213,0.2,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380479,294,49,1,23,33,2xlnfgrl6r18ftv38unwp7h4s,1,63.1,14.4,2022-09-05T18:25:04.553Z,2022-09-05T18:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380493,295,1,1,23,34,2xlnfgrl6r18ftv38unwp7h4s,0,63.1,14.4,2022-09-05T18:25:04.808Z,2022-09-05T18:25:06Z,3760993583,140,79.5,3760993585,141,8.9,3760993581,56,Right,3760993589,213,6.1,3760993587,212,17.6,,,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380499,175,8,1,23,36,dnzj0iv5qtaemm9kthh9pos8q,1,25.9,85.3,2022-09-05T18:25:06.695Z,2022-09-05T18:25:06Z,3760993601,56,Back,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380529,176,1,1,23,38,dnzj0iv5qtaemm9kthh9pos8q,0,18.9,72.7,2022-09-05T18:25:09.063Z,2022-09-05T18:59:33Z,3760993795,140,28.5,3760993801,212,15.9,3760993799,141,90.8,3760993803,213,0.9,3760993791,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380515,296,43,1,23,38,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-09-05T18:25:09.241Z,2022-09-05T18:25:12Z,3760993985,144,74,3760993717,56,Right,3760993719,285,0,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380555,297,61,1,23,39,2xlnfgrl6r18ftv38unwp7h4s,1,77.2,10.7,2022-09-05T18:25:10.443Z,2022-09-05T19:00:07Z,3760993905,56,Right,,,,,,,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380603,298,1,1,23,40,2xlnfgrl6r18ftv38unwp7h4s,0,58.1,5.6,2022-09-05T18:25:10.709Z,2022-09-05T18:59:52Z,3760994143,140,75.1,3760994145,141,16.8,3760994141,56,Right,3760994149,213,0.4,3760994147,212,19.4,,,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380541,177,49,1,23,40,dnzj0iv5qtaemm9kthh9pos8q,1,28.7,90.6,2022-09-05T18:25:11.585Z,2022-09-05T18:59:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380585,178,1,1,23,41,dnzj0iv5qtaemm9kthh9pos8q,1,28.8,90.6,2022-09-05T18:25:12.015Z,2022-09-05T19:00:01Z,3760994069,213,4.6,3760994067,212,19.8,3760994063,140,26.2,3760994065,141,61.8,3760994061,56,Back,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380601,179,1,1,23,43,dnzj0iv5qtaemm9kthh9pos8q,1,26.4,62.9,2022-09-05T18:25:14.088Z,2022-09-05T18:59:47Z,3760994137,213,1.8,3760994133,141,73.2,3760994135,212,7.2,3760994131,140,24.7,3760994129,56,Back,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380631,180,1,1,23,44,dnzj0iv5qtaemm9kthh9pos8q,1,26.3,74.2,2022-09-05T18:25:15.175Z,2022-09-05T18:25:18Z,3760994307,213,4.1,3760994305,212,8.8,3760994303,141,64.0,3760994301,140,21.2,3760994299,56,Back,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380681,181,1,1,23,48,dnzj0iv5qtaemm9kthh9pos8q,1,25.9,56.1,2022-09-05T18:25:18.712Z,2022-09-05T18:25:23Z,3760994573,56,Back,3760994575,140,27.8,3760994581,213,4.8,3760994577,141,31.5,3760994579,212,16.8,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380715,182,1,1,23,52,dnzj0iv5qtaemm9kthh9pos8q,1,27.4,31.2,2022-09-05T18:25:22.935Z,2022-09-05T18:25:27Z,3760994789,56,Back,3760994791,140,24.2,3760994797,213,1.7,3760994795,212,22.4,3760994793,141,63.7,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380747,183,1,1,23,56,dnzj0iv5qtaemm9kthh9pos8q,1,25.1,63.9,2022-09-05T18:25:27.015Z,2022-09-05T18:25:30Z,3760995011,140,34.6,3760995013,141,24.7,3760995015,212,28.5,3760995009,56,Back,3760995017,213,5.1,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380789,184,1,1,23,59,dnzj0iv5qtaemm9kthh9pos8q,1,37.6,22.7,2022-09-05T18:25:30.360Z,2022-09-05T18:25:34Z,3760995225,140,48.2,3760995223,56,Back,3760995231,213,5.4,3760995229,212,17.0,3760995227,141,3.8,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380809,185,1,1,24,3,dnzj0iv5qtaemm9kthh9pos8q,1,53,5.2,2022-09-05T18:25:34.503Z,2022-09-05T18:25:35Z,3760995323,140,51.8,3760995325,141,24.6,3760995321,56,Center,3760995327,212,13.3,3760995329,213,1.7,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380835,186,1,1,24,4,dnzj0iv5qtaemm9kthh9pos8q,1,53,25,2022-09-05T18:25:35.463Z,2022-09-05T18:25:38Z,3760995501,140,40.2,3760995499,56,Back,3760995509,213,3.6,3760995503,141,15.9,3760995505,212,14.8,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380867,187,1,1,24,7,dnzj0iv5qtaemm9kthh9pos8q,1,44.1,24.4,2022-09-05T18:25:38.280Z,2022-09-05T18:25:40Z,3760995683,141,35.1,3760995689,213,0.5,3760995687,212,14.6,3760995679,140,56.2,3760995677,56,Center,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380903,188,1,1,24,9,dnzj0iv5qtaemm9kthh9pos8q,1,55.2,35.7,2022-09-05T18:25:40.456Z,2022-09-05T18:25:44Z,3760995871,140,43.0,3760995875,212,16.5,3760995873,141,20.4,3760995869,56,Back,3760995877,213,3.8,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380939,189,1,1,24,13,dnzj0iv5qtaemm9kthh9pos8q,1,44.8,20.6,2022-09-05T18:25:44.504Z,2022-09-05T18:25:48Z,3760996041,56,Right,3760996043,140,58.4,3760996045,141,4.7,3760996049,213,5.6,3760996047,212,17.9,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456380963,190,1,1,24,17,dnzj0iv5qtaemm9kthh9pos8q,1,60.5,5.5,2022-09-05T18:25:48.375Z,2022-09-05T18:25:51Z,3760996175,213,2.8,3760996167,140,39.0,3760996173,212,23.6,3760996163,56,Back,3760996171,141,15.8,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381013,191,1,1,24,20,dnzj0iv5qtaemm9kthh9pos8q,1,43.1,14.9,2022-09-05T18:25:51.032Z,2022-09-05T18:25:56Z,3760996461,155,,3760996471,213,6.2,3760996473,1,,3760996469,212,52.1,3760996467,141,9.2,3760996463,56,Right,3760996465,140,92.6,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381029,192,1,1,24,25,dnzj0iv5qtaemm9kthh9pos8q,0,94.1,9.8,2022-09-05T18:25:56.249Z,2022-09-05T18:26:00Z,3760996557,141,41.9,3760996559,212,21.8,3760996553,56,Center,3760996561,213,1.6,3760996555,140,94.4,3760996551,155,,3760996549,2,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381067,299,49,1,24,30,2xlnfgrl6r18ftv38unwp7h4s,1,19.8,35.7,2022-09-05T18:26:01.378Z,2022-09-05T18:26:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381107,300,1,1,24,31,2xlnfgrl6r18ftv38unwp7h4s,1,13.1,37.6,2022-09-05T18:26:01.827Z,2022-09-05T18:26:04Z,3760996933,213,1.5,3760996931,212,21.7,3760996925,56,Back,3760996929,141,69.4,3760996927,140,14.4,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381137,301,1,1,24,34,2xlnfgrl6r18ftv38unwp7h4s,1,20,69.9,2022-09-05T18:26:04.682Z,2022-09-05T18:26:06Z,3760997111,212,25.0,3760997103,155,,3760997113,213,6.3,3760997105,56,Back,3760997107,140,43.8,3760997109,141,69.1,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381145,302,1,1,24,35,2xlnfgrl6r18ftv38unwp7h4s,0,43.8,69.1,2022-09-05T18:26:05.689Z,2022-09-05T18:56:46Z,3760997155,56,Back,3760997161,212,8.5,3760997159,141,70.0,3760997157,140,35.7,3760997163,213,3.1,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381135,193,8,1,24,36,dnzj0iv5qtaemm9kthh9pos8q,1,66.5,25.5,2022-09-05T18:26:07.552Z,2022-09-05T18:56:48Z,3760997101,56,Center,,,,,,,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381143,194,49,1,24,37,dnzj0iv5qtaemm9kthh9pos8q,1,67.2,24.6,2022-09-05T18:26:08.225Z,2022-09-05T18:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381163,195,50,1,24,38,dnzj0iv5qtaemm9kthh9pos8q,1,65,11.6,2022-09-05T18:26:09.112Z,2022-09-05T18:26:12Z,3760997365,233,303,3760997229,286,,3760997227,56,Right,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381179,303,7,1,24,38,2xlnfgrl6r18ftv38unwp7h4s,1,35,88.4,2022-09-05T18:26:09.113Z,2022-09-05T18:26:11Z,3760997299,285,,3760997297,56,Back,3760997349,233,195,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381183,304,49,1,24,40,2xlnfgrl6r18ftv38unwp7h4s,1,37.4,87.4,2022-09-05T18:26:11.169Z,2022-09-05T18:26:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381203,305,50,1,24,42,2xlnfgrl6r18ftv38unwp7h4s,1,43.6,93.4,2022-09-05T18:26:12.733Z,2022-09-05T18:26:16Z,3760997393,56,Back,3760997395,286,,3760997569,233,196,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381235,196,7,1,24,42,dnzj0iv5qtaemm9kthh9pos8q,1,56.4,6.6,2022-09-05T18:26:12.734Z,2022-09-05T18:26:16Z,3760997541,285,,3760997551,233,305,3760997537,56,Right,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381237,197,49,1,24,45,dnzj0iv5qtaemm9kthh9pos8q,1,68.7,25.2,2022-09-05T18:26:15.961Z,2022-09-05T18:26:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456381265,198,1,1,24,45,dnzj0iv5qtaemm9kthh9pos8q,1,66.8,25.6,2022-09-05T18:26:16.311Z,2022-09-05T18:26:18Z,3760997653,141,57.6,3760997655,212,23.0,3760997657,213,1.2,3760997649,56,Center,3760997651,140,73.8,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
