id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/15/value,assist,qualifier/16/value
2468452051,198,5,1,16,1,bqm1bnp1bh2apyudlz1o1whr3,1,-1.3,49.7,2022-10-07T18:19:09.173Z,2022-10-07T18:28:12Z,3825179113,361,,3825178575,233,149,3825178491,56,Back,3825178493,346,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452207,199,1,1,16,12,bqm1bnp1bh2apyudlz1o1whr3,1,4.7,53,2022-10-07T18:19:19.949Z,2022-10-07T18:19:21Z,3825179315,213,1.0,3825179309,140,10.5,3825179311,141,66.0,3825179307,56,Back,3825179313,212,10.7,3825179319,237,,3825179305,124,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452233,200,1,1,16,14,bqm1bnp1bh2apyudlz1o1whr3,1,12.8,65.8,2022-10-07T18:19:21.692Z,2022-10-07T18:19:24Z,3825179455,141,93.0,3825179457,212,20.8,3825179451,56,Back,3825179453,140,21.9,3825179459,213,1.1,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452299,201,1,1,16,16,bqm1bnp1bh2apyudlz1o1whr3,1,21.8,92.9,2022-10-07T18:19:24.013Z,2022-10-07T18:19:28Z,3825179813,140,13.1,3825179819,213,3.9,3825179815,141,80.9,3825179817,212,12.2,3825179811,56,Back,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452331,202,1,1,16,21,bqm1bnp1bh2apyudlz1o1whr3,1,17.2,83.8,2022-10-07T18:19:28.605Z,2022-10-07T18:19:30Z,3825180011,141,96.0,3825180009,140,21.5,3825180013,212,9.4,3825180007,56,Back,3825180015,213,1.1,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452333,203,1,1,16,23,bqm1bnp1bh2apyudlz1o1whr3,0,21.5,95.9,2022-10-07T18:19:30.637Z,2022-10-07T18:19:35Z,3825180421,286,,3825180029,141,95.9,3825180417,233,150,3825180403,236,,3825180033,213,0.0,3825180025,56,Back,3825180031,212,2.5,3825180027,140,23.9,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452383,150,74,1,16,23,dnzj0iv5qtaemm9kthh9pos8q,1,68.2,4.9,2022-10-07T18:19:30.638Z,2022-10-07T18:29:07Z,3825180465,233,203,3825180303,56,Right,3825180305,285,,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452407,151,5,1,16,25,dnzj0iv5qtaemm9kthh9pos8q,0,74.9,-1.2,2022-10-07T18:19:32.701Z,2022-10-07T18:28:13Z,3825180439,347,,3825180437,56,Right,3825180585,233,204,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452427,204,5,1,16,25,bqm1bnp1bh2apyudlz1o1whr3,1,25.1,101.2,2022-10-07T18:19:32.701Z,2022-10-07T18:19:37Z,3825180521,347,,3825180519,56,Back,3825180533,233,151,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452633,205,1,1,16,40,bqm1bnp1bh2apyudlz1o1whr3,1,24.9,100,2022-10-07T18:19:48.254Z,2022-10-07T18:19:51Z,3825181685,56,Back,3825181689,141,91.2,3825181683,107,,3825181695,1,,3825181693,213,6.0,3825181687,140,48.4,3825181691,212,25.7,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452639,206,61,1,16,43,bqm1bnp1bh2apyudlz1o1whr3,0,47.9,91.2,2022-10-07T18:19:51.038Z,2022-10-07T18:19:51Z,3825181721,56,Back,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452645,152,49,1,16,43,dnzj0iv5qtaemm9kthh9pos8q,1,33.5,10.9,2022-10-07T18:19:51.318Z,2022-10-07T18:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452661,153,1,1,16,43,dnzj0iv5qtaemm9kthh9pos8q,1,33.5,10.9,2022-10-07T18:19:51.390Z,2022-10-07T18:19:52Z,3825181799,213,0.0,3825181793,140,53.8,3825181795,141,12.3,3825181797,212,21.3,3825181791,56,Right,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452665,154,61,1,16,44,dnzj0iv5qtaemm9kthh9pos8q,0,54.1,12.3,2022-10-07T18:19:51.558Z,2022-10-07T18:19:57Z,3825181823,56,Right,,,,,,,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452681,207,49,1,16,46,bqm1bnp1bh2apyudlz1o1whr3,1,39.2,81.1,2022-10-07T18:19:53.630Z,2022-10-07T18:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452697,208,1,1,16,46,bqm1bnp1bh2apyudlz1o1whr3,1,39.2,81.1,2022-10-07T18:19:53.806Z,2022-10-07T18:19:54Z,3825181999,140,30.9,3825182003,212,12.4,3825182005,213,2.3,3825181997,56,Back,3825182001,141,94.1,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452735,209,1,1,16,47,bqm1bnp1bh2apyudlz1o1whr3,1,30.9,94.1,2022-10-07T18:19:54.637Z,2022-10-07T18:19:57Z,3825182247,141,66.1,3825182245,140,9.9,3825182251,213,3.9,3825182243,56,Back,3825182249,212,29.1,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452763,210,1,1,16,50,bqm1bnp1bh2apyudlz1o1whr3,1,10,65.4,2022-10-07T18:19:57.853Z,2022-10-07T18:20:01Z,3825182437,141,43.9,3825182441,213,5.4,3825182433,56,Back,3825182439,212,18.5,3825182435,140,20.8,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452821,211,1,1,16,53,bqm1bnp1bh2apyudlz1o1whr3,1,23,42.7,2022-10-07T18:20:00.894Z,2022-10-07T18:20:03Z,3825182743,140,23.2,3825182749,213,1.6,3825182747,212,18.8,3825182741,56,Back,3825182745,141,70.3,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452843,212,1,1,16,56,bqm1bnp1bh2apyudlz1o1whr3,1,23.5,70.3,2022-10-07T18:20:03.710Z,2022-10-07T18:20:05Z,3825182825,212,9.8,3825182827,213,6.1,3825182821,140,32.7,3825182823,141,67.8,3825182819,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452891,213,1,1,16,58,bqm1bnp1bh2apyudlz1o1whr3,1,32.4,67.8,2022-10-07T18:20:05.486Z,2022-10-07T18:20:08Z,3825183029,141,42.2,3825183031,212,18.1,3825183025,56,Back,3825183033,213,4.4,3825183027,140,27.8,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452941,214,1,1,17,0,bqm1bnp1bh2apyudlz1o1whr3,1,26.2,44.3,2022-10-07T18:20:08.270Z,2022-10-07T18:20:11Z,3825183357,141,73.3,3825183355,140,28.0,3825183361,213,1.5,3825183359,212,19.8,3825183353,56,Back,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453001,215,1,1,17,4,bqm1bnp1bh2apyudlz1o1whr3,1,29.5,73.3,2022-10-07T18:20:11.550Z,2022-10-07T18:20:14Z,3825183639,56,Back,3825183643,141,97.2,3825183647,213,0.7,3825183641,140,47.7,3825183645,212,25.1,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453023,216,1,1,17,7,bqm1bnp1bh2apyudlz1o1whr3,0,53,96.2,2022-10-07T18:20:14.830Z,2022-10-07T18:20:17Z,3825183817,212,31.7,3825183809,140,74.8,3825183821,213,5.5,3825183805,56,Center,3825183813,141,63.9,3825183801,155,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453059,155,1,1,17,10,dnzj0iv5qtaemm9kthh9pos8q,1,27.7,38.9,2022-10-07T18:20:18.424Z,2022-10-07T18:20:19Z,3825183981,141,27.9,3825183977,56,Back,3825183975,3,,3825183979,140,23.5,3825183985,213,4.2,3825183983,212,8.7,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453101,156,1,1,17,12,dnzj0iv5qtaemm9kthh9pos8q,1,23.2,27.9,2022-10-07T18:20:19.655Z,2022-10-07T18:20:23Z,3825184273,213,4.6,3825184263,3,,3825184269,141,1.6,3825184265,56,Back,3825184267,140,21.1,3825184271,212,18.0,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453113,157,61,1,17,13,dnzj0iv5qtaemm9kthh9pos8q,1,21.1,1.6,2022-10-07T18:20:20.895Z,2022-10-07T18:20:25Z,3825184337,56,Back,,,,,,,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453121,158,5,1,17,15,dnzj0iv5qtaemm9kthh9pos8q,0,22.8,-0.4,2022-10-07T18:20:22.798Z,2022-10-07T18:28:13Z,3825184367,347,,3825184461,233,217,3825184365,56,Back,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453115,217,5,1,17,15,bqm1bnp1bh2apyudlz1o1whr3,1,77.2,100.4,2022-10-07T18:20:22.798Z,2022-10-07T18:20:24Z,3825184341,347,,3825184339,56,Left,3825184399,233,158,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453279,218,1,1,17,22,bqm1bnp1bh2apyudlz1o1whr3,1,77,100,2022-10-07T18:20:30.110Z,2022-10-07T18:20:32Z,3825185309,213,5.5,3825185303,140,80.9,3825185301,56,Left,3825185307,212,5.8,3825185299,107,,3825185305,141,95.6,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453303,219,1,1,17,24,bqm1bnp1bh2apyudlz1o1whr3,1,80.9,95.6,2022-10-07T18:20:32.159Z,2022-10-07T18:20:33Z,3825185423,213,3.1,3825185417,140,73.7,3825185415,56,Left,3825185419,141,96.6,3825185421,212,7.6,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453323,220,1,1,17,25,bqm1bnp1bh2apyudlz1o1whr3,1,73.7,96.8,2022-10-07T18:20:33.358Z,2022-10-07T18:20:34Z,3825185549,212,10.8,3825185543,140,79.2,3825185547,141,83.3,3825185553,213,5.3,3825185539,56,Left,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453427,221,1,1,17,27,bqm1bnp1bh2apyudlz1o1whr3,1,78.7,83.6,2022-10-07T18:20:34.639Z,2022-10-07T18:20:39Z,3825186029,213,0.8,3825186023,140,83.4,3825186025,141,91.2,3825186027,212,7.1,3825186021,56,Left,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453439,222,3,1,17,31,bqm1bnp1bh2apyudlz1o1whr3,0,93.6,91,2022-10-07T18:20:38.910Z,2022-11-03T15:43:49Z,3825186079,286,,3891355749,233,159,3825186077,56,Left,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453445,159,7,1,17,31,dnzj0iv5qtaemm9kthh9pos8q,1,6.4,9,2022-10-07T18:20:38.911Z,2022-11-03T15:43:48Z,3825186105,285,,3825186103,56,Back,3825186147,233,222,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453455,160,49,1,17,32,dnzj0iv5qtaemm9kthh9pos8q,1,9.4,10,2022-10-07T18:20:39.817Z,2022-10-07T18:20:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453501,161,50,1,17,34,dnzj0iv5qtaemm9kthh9pos8q,1,9.4,6.2,2022-10-07T18:20:41.737Z,2022-10-07T18:20:45Z,3825186347,56,Back,3825186665,233,223,3825186349,285,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453547,223,7,1,17,34,bqm1bnp1bh2apyudlz1o1whr3,1,90.6,93.8,2022-10-07T18:20:41.738Z,2022-10-07T18:20:45Z,3825186535,56,Left,3825186601,233,161,3825186533,167,,3825186537,286,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453567,162,5,1,17,36,dnzj0iv5qtaemm9kthh9pos8q,1,-0.8,8.5,2022-10-07T18:20:44.287Z,2022-11-03T15:43:43Z,3825186623,346,,3825186621,56,Back,3825186685,233,224,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453551,224,5,1,17,36,bqm1bnp1bh2apyudlz1o1whr3,0,100.8,91.5,2022-10-07T18:20:44.287Z,2022-11-03T15:43:43Z,3825186551,56,Left,3825186555,346,,3891355633,233,162,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453865,163,1,1,17,57,dnzj0iv5qtaemm9kthh9pos8q,1,3.3,42.8,2022-10-07T18:21:05.385Z,2022-10-07T18:21:07Z,3825188159,212,12.9,3825188153,56,Back,3825188193,189,,3825188171,237,,3825188155,140,8.4,3825188163,213,5.1,3825188157,141,25.5,3825188151,124,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453915,164,1,1,18,0,dnzj0iv5qtaemm9kthh9pos8q,0,9.8,20.3,2022-10-07T18:21:07.618Z,2022-10-07T18:21:10Z,3825188439,212,48.2,3825188433,56,Center,3825188443,1,,3825188441,213,0.1,3825188435,140,55.5,3825188431,155,,3825188437,141,26.2,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453917,225,44,1,18,1,bqm1bnp1bh2apyudlz1o1whr3,1,44.2,72.9,2022-10-07T18:21:09.136Z,2022-10-07T18:21:10Z,3825188547,233,165,3825188449,285,,3825188447,56,Back,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453919,165,44,1,18,1,dnzj0iv5qtaemm9kthh9pos8q,0,55.8,27.1,2022-10-07T18:21:09.137Z,2022-10-07T18:21:10Z,3825188457,286,,3825188581,233,225,3825188455,56,Center,,,,,,,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453939,226,1,1,18,2,bqm1bnp1bh2apyudlz1o1whr3,0,44,72,2022-10-07T18:21:09.488Z,2022-10-07T18:21:11Z,3825188569,212,21.9,3825188563,56,Center,3825188565,140,61.6,3825188567,141,54.6,3825188571,213,5.7,3825188561,3,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468453967,166,1,1,18,4,dnzj0iv5qtaemm9kthh9pos8q,0,38.1,35.4,2022-10-07T18:21:12.218Z,2022-10-07T18:21:13Z,3825188791,1,,3825188789,213,6.0,3825188783,140,62.2,3825188779,157,,3825188787,212,26.4,3825188781,56,Center,3825188785,141,24.3,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454005,227,1,1,18,5,bqm1bnp1bh2apyudlz1o1whr3,1,32.9,70.9,2022-10-07T18:21:12.944Z,2022-10-07T18:21:15Z,3825188993,212,14.1,3825188995,213,0.8,3825188989,140,41.9,3825188985,3,,3825188987,56,Back,3825188991,141,86.3,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454017,229,50,1,18,8,bqm1bnp1bh2apyudlz1o1whr3,1,39.1,86.1,2022-10-07T18:21:15.761Z,2022-10-07T18:21:21Z,3825189409,233,167,3825189049,56,Back,3825189051,286,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454081,167,7,1,18,8,dnzj0iv5qtaemm9kthh9pos8q,1,60.9,13.9,2022-10-07T18:21:15.762Z,2022-10-07T18:21:21Z,3825189349,285,,3825189347,56,Right,3825189405,233,229,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454011,228,49,1,18,8,bqm1bnp1bh2apyudlz1o1whr3,1,41.9,86.3,2022-10-07T18:21:15.856Z,2022-10-07T18:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454083,168,61,1,18,12,dnzj0iv5qtaemm9kthh9pos8q,1,71.3,10.9,2022-10-07T18:21:20.354Z,2022-10-07T18:21:20Z,3825189355,56,Right,,,,,,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454125,169,1,1,18,14,dnzj0iv5qtaemm9kthh9pos8q,1,69.4,6.7,2022-10-07T18:21:21.864Z,2022-10-07T18:21:23Z,3825189617,140,76.0,3825189623,213,6.1,3825189615,56,Right,3825189621,212,7.0,3825189613,3,,3825189619,141,5.0,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454129,170,61,1,18,15,dnzj0iv5qtaemm9kthh9pos8q,0,76,5,2022-10-07T18:21:22.465Z,2022-10-07T18:21:28Z,3825189639,56,Right,,,,,,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454135,171,5,1,18,16,dnzj0iv5qtaemm9kthh9pos8q,0,77.3,-1.4,2022-10-07T18:21:23.889Z,2022-10-07T18:28:13Z,3825189725,233,230,3825189661,347,,3825189659,56,Right,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454143,230,5,1,18,16,bqm1bnp1bh2apyudlz1o1whr3,1,22.7,101.4,2022-10-07T18:21:23.889Z,2022-10-07T18:21:25Z,3825189683,347,,3825189695,233,171,3825189681,56,Back,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454403,231,1,1,18,38,bqm1bnp1bh2apyudlz1o1whr3,1,23.8,100,2022-10-07T18:21:45.665Z,2022-10-07T18:21:47Z,3825191205,212,16.5,3825191199,56,Back,3825191201,140,38.3,3825191207,213,5.9,3825191197,107,,3825191203,141,92.3,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454427,232,1,1,18,39,bqm1bnp1bh2apyudlz1o1whr3,1,38.3,92.3,2022-10-07T18:21:47.089Z,2022-10-07T18:21:48Z,3825191345,140,32.7,3825191351,213,3.7,3825191349,212,7.2,3825191343,56,Back,3825191347,141,86.3,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454461,233,1,1,18,40,bqm1bnp1bh2apyudlz1o1whr3,1,32.7,86.3,2022-10-07T18:21:48.272Z,2022-10-07T18:21:49Z,3825191537,212,9.3,3825191531,56,Back,3825191535,141,96.9,3825191539,213,0.9,3825191533,140,38.3,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454479,234,1,1,18,42,bqm1bnp1bh2apyudlz1o1whr3,0,38.3,97.1,2022-10-07T18:21:49.617Z,2022-10-07T18:21:50Z,3825191633,213,5.0,3825191621,56,Back,3825191625,141,85.6,3825191629,212,8.2,3825191623,140,40.7,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454505,172,8,1,18,44,dnzj0iv5qtaemm9kthh9pos8q,1,52.9,15.3,2022-10-07T18:21:51.683Z,2022-10-07T18:21:51Z,3825191739,56,Right,,,,,,,,,,,,,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454559,173,1,1,18,45,dnzj0iv5qtaemm9kthh9pos8q,1,68.5,11.4,2022-10-07T18:21:53.035Z,2022-10-07T18:21:54Z,3825191983,213,2.8,3825191973,3,,3825191979,141,15.5,3825191975,56,Right,3825191977,140,60.3,3825191981,212,9.1,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454563,174,49,1,18,47,dnzj0iv5qtaemm9kthh9pos8q,1,60.1,15.6,2022-10-07T18:21:54.810Z,2022-10-07T18:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454605,175,1,1,18,47,dnzj0iv5qtaemm9kthh9pos8q,1,60.1,15.6,2022-10-07T18:21:55.259Z,2022-10-07T18:22:01Z,3825192181,155,,3825192187,141,22.5,3825192185,140,74.1,3825192191,213,0.3,3825192189,212,15.4,3825192183,56,Center,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454617,176,44,1,18,48,dnzj0iv5qtaemm9kthh9pos8q,1,75.5,25.4,2022-10-07T18:21:55.680Z,2022-10-07T18:21:57Z,3825192267,233,235,3825192235,56,Center,3825192239,286,,,,,,,,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454585,235,44,1,18,48,bqm1bnp1bh2apyudlz1o1whr3,0,24.5,74.6,2022-10-07T18:21:55.681Z,2022-10-07T18:21:57Z,3825192077,56,Back,3825192271,233,176,3825192079,285,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454627,177,1,1,18,49,dnzj0iv5qtaemm9kthh9pos8q,0,75.5,22.8,2022-10-07T18:21:57.187Z,2022-10-07T18:21:58Z,3825192295,3,,3825192299,140,73.0,3825192305,213,1.7,3825192303,212,20.7,3825192301,141,53.0,3825192297,56,Center,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468454621,236,49,1,18,49,bqm1bnp1bh2apyudlz1o1whr3,1,28.7,42.5,2022-10-07T18:21:57.329Z,2022-10-07T18:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
