id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2445571859,88,61,1,12,27,ed5nwjz5za3oyi20nxzgqivmx,1,15.8,10,2022-08-13T18:11:50.842Z,2022-08-15T10:56:29Z,3709391823,178,,3703475169,56,Back,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445571707,128,1,1,12,29,3t0vjqtxc8wpjzv82i3oi2ova,1,89,90.2,2022-08-13T18:11:52.954Z,2022-08-15T10:56:13Z,3703474367,141,96.9,3703474369,212,10.7,3703474365,140,79.8,3703474371,213,2.7,3709391389,178,,3703474363,56,Left,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445571737,129,1,1,12,31,3t0vjqtxc8wpjzv82i3oi2ova,1,78.5,96.9,2022-08-13T18:11:54.664Z,2022-08-15T10:56:39Z,3709392051,178,,3703474591,213,3.2,3703474583,56,Left,3703474589,212,11.3,3703474587,141,96.0,3703474585,140,67.8,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445571785,130,1,1,12,33,3t0vjqtxc8wpjzv82i3oi2ova,1,67.8,96,2022-08-13T18:11:56.574Z,2022-08-15T10:56:47Z,3703474845,213,3.3,3709392221,178,,3703474841,141,91.6,3703474843,212,18.6,3703474839,140,50.3,3703474837,56,Left,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445571849,131,1,1,12,36,3t0vjqtxc8wpjzv82i3oi2ova,1,50.3,91.6,2022-08-13T18:11:59.516Z,2022-08-15T10:56:56Z,3703475121,140,45.6,3703475127,141,48.1,3703475129,212,30.0,3703475131,213,4.5,3709392355,178,,3703475117,56,Back,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445571993,132,1,1,12,39,3t0vjqtxc8wpjzv82i3oi2ova,1,45.6,45.6,2022-08-13T18:12:02.804Z,2022-08-15T10:57:00Z,3703475763,213,5.5,3709392413,178,,3703475755,56,Right,3703475759,141,19.8,3703475757,140,61.2,3703475761,212,24.0,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572037,133,1,1,12,47,3t0vjqtxc8wpjzv82i3oi2ova,1,73.8,18,2022-08-13T18:12:10.036Z,2022-08-15T10:57:04Z,3709392481,178,,3703476023,56,Center,3703476031,213,2.1,3703476029,212,7.1,3703476027,141,27.2,3703476025,140,70.7,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572111,134,1,1,12,49,3t0vjqtxc8wpjzv82i3oi2ova,1,77.1,31.2,2022-08-13T18:12:12.892Z,2022-08-15T10:57:07Z,3703476379,56,Center,3703476383,141,73.7,3703476387,213,1.4,3703476385,212,29.5,3709392529,178,,3703476381,140,82.7,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572133,135,1,1,12,52,3t0vjqtxc8wpjzv82i3oi2ova,0,87.1,72.5,2022-08-13T18:12:15.890Z,2022-08-15T10:57:11Z,3703476489,140,97.8,3703476485,155,,3705838415,72,,3703476491,141,51.4,3703476495,213,5.4,3703476487,56,Center,3705838413,224,,3709392559,178,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,3703476493,212,3703476483,2,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,,,,,
2445572145,89,52,1,12,53,ed5nwjz5za3oyi20nxzgqivmx,1,3.2,48.1,2022-08-13T18:12:16.765Z,2022-08-15T10:57:18Z,3709392643,178,,3705838519,377,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572397,90,80,1,13,9,ed5nwjz5za3oyi20nxzgqivmx,0,9,49.7,2022-08-13T18:12:32.627Z,2022-08-15T10:57:30Z,3709392909,178,,,,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572549,91,1,1,13,15,ed5nwjz5za3oyi20nxzgqivmx,1,17.9,48.1,2022-08-13T18:12:38.220Z,2022-08-15T10:57:36Z,3703478829,155,,3703478831,56,Left,3703478835,141,91.0,3703478837,212,49.3,3703478839,213,0.6,3709392989,178,,3703478841,1,,3703478833,140,55.8,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446888389,942,43,1,13,17,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-08-13T18:12:40.759Z,2022-08-16T07:26:54Z,3710622555,178,0,3710622635,144,82,,,,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572559,92,61,1,13,17,ed5nwjz5za3oyi20nxzgqivmx,0,55.8,91.2,2022-08-13T18:12:40.820Z,2022-08-15T10:57:47Z,3709393189,178,,3703478869,56,Left,,,,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572603,136,1,1,13,18,3t0vjqtxc8wpjzv82i3oi2ova,1,46.3,4.3,2022-08-13T18:12:41.797Z,2022-08-15T10:57:54Z,3703479103,140,34.8,3709393339,178,,3703479105,141,5.4,3703479107,212,12.1,3703479109,213,3.1,3703479095,155,,3703479099,56,Back,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572607,137,49,1,13,21,3t0vjqtxc8wpjzv82i3oi2ova,1,34.8,5.4,2022-08-13T18:12:44.608Z,2022-08-15T10:58:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572697,138,1,1,13,21,3t0vjqtxc8wpjzv82i3oi2ova,1,32.3,5.2,2022-08-13T18:12:44.610Z,2022-08-15T10:58:10Z,3709393733,178,,3703479591,141,29.8,3703479595,213,2.6,3703479599,1,,3703479589,140,4.0,3703479587,56,Back,3703479593,212,34.1,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572769,139,1,1,13,25,3t0vjqtxc8wpjzv82i3oi2ova,0,6.7,23.8,2022-08-13T18:12:48.664Z,2022-08-15T10:58:19Z,3703479959,56,Right,3703479957,157,,3703479969,1,,3703479967,213,6.2,3703479965,212,51.8,3709393889,178,,3703479961,140,55.8,3703479963,141,15.9,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572823,93,1,1,13,28,ed5nwjz5za3oyi20nxzgqivmx,0,43.8,84.1,2022-08-13T18:12:51.295Z,2022-08-15T10:58:25Z,3703480273,157,,3709394059,178,,3703480285,1,,3703480281,212,27.9,3703480275,56,Center,3703480277,140,68.1,3703480279,141,67.6,3703480283,213,5.9,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572871,140,1,1,13,30,3t0vjqtxc8wpjzv82i3oi2ova,0,30.9,25.9,2022-08-13T18:12:53.659Z,2022-08-15T10:58:31Z,3709394173,178,,3703480533,141,21.7,3703480541,1,,3703480539,213,6.2,3703480537,212,27.6,3703480521,157,,3703480525,56,Center,3703480529,140,57.0,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572911,94,1,1,13,32,ed5nwjz5za3oyi20nxzgqivmx,1,43.3,80,2022-08-13T18:12:55.356Z,2022-08-15T10:58:41Z,3703480737,213,0.3,3703480735,212,12.9,3703480727,155,,3703480729,56,Left,3703480731,140,54.9,3709394333,178,,3703480733,141,86.1,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572915,95,49,1,13,34,ed5nwjz5za3oyi20nxzgqivmx,1,54.9,86.1,2022-08-13T18:12:57.299Z,2022-08-15T10:59:36Z,,,,,,,,,,,,,,,,,,,,,,,,,aoucm7e5muqfucbv1g4e8hh49,P. Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572919,96,1,1,13,34,ed5nwjz5za3oyi20nxzgqivmx,0,54.9,86.1,2022-08-13T18:12:57.310Z,2022-08-15T10:59:49Z,3703480763,56,Left,3709394651,21,,3709394649,178,,3703480765,140,57.7,3703480767,141,91.8,3703480769,212,4.9,3703480771,213,0.9,,,,aoucm7e5muqfucbv1g4e8hh49,P. Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572931,141,1,1,13,34,3t0vjqtxc8wpjzv82i3oi2ova,0,41.6,17.8,2022-08-13T18:12:57.938Z,2022-08-15T10:59:21Z,3703481719,141,16.3,3703481717,140,59.4,3703480845,56,Right,3703481715,155,,3703481721,212,18.7,3703481723,213,6.2,3709394773,178,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445572995,97,1,1,13,36,ed5nwjz5za3oyi20nxzgqivmx,1,40.3,93.7,2022-08-13T18:12:59.461Z,2022-08-15T11:00:05Z,3703481183,140,57.0,3709396021,178,,3703481185,141,87.8,3703481187,212,18.0,3703481189,213,6.1,3703481181,56,Left,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573003,98,1,1,13,38,ed5nwjz5za3oyi20nxzgqivmx,1,57,87.8,2022-08-13T18:13:01.299Z,2022-08-15T11:00:11Z,3709396095,178,,3703481231,213,4.0,3703481229,212,6.1,3703481227,141,80.8,3703481225,140,53.3,3703481223,56,Left,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573085,99,1,1,13,40,ed5nwjz5za3oyi20nxzgqivmx,1,56.7,73.7,2022-08-13T18:13:03.509Z,2022-08-15T11:00:17Z,3703481691,213,4.3,3703481683,56,Back,3703481685,140,47.3,3703481689,212,22.4,3703481687,141,44.2,3709396145,178,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573173,100,1,1,13,44,ed5nwjz5za3oyi20nxzgqivmx,1,60.6,29.5,2022-08-13T18:13:07.917Z,2022-08-15T11:00:23Z,3703482131,56,Right,3703482135,141,17.1,3703482137,212,12.8,3703482139,213,5.6,3703482133,140,69.8,3709396239,178,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573223,101,1,1,13,49,ed5nwjz5za3oyi20nxzgqivmx,1,66.5,18.4,2022-08-13T18:13:12.961Z,2022-08-15T11:00:28Z,3703482411,56,Right,3703482419,213,3.8,3703482417,212,10.8,3709396361,178,,3703482415,141,8.4,3703482413,140,58.5,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573245,102,1,1,13,52,ed5nwjz5za3oyi20nxzgqivmx,0,56.9,10.2,2022-08-13T18:13:15.129Z,2022-08-15T11:00:34Z,3703482513,140,65.0,3709396463,178,,3703482517,212,12.7,3703482519,213,0.8,3703482515,141,24.0,3703482511,56,Center,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573239,142,8,1,13,52,3t0vjqtxc8wpjzv82i3oi2ova,1,33.8,79.2,2022-08-13T18:13:15.681Z,2022-08-15T11:00:41Z,3709396541,178,,3705839603,384,,3703482491,56,Back,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573319,103,1,1,13,55,ed5nwjz5za3oyi20nxzgqivmx,0,67,47.7,2022-08-13T18:13:18.379Z,2022-08-15T11:00:49Z,3703482839,56,Center,3703482999,4,,3703482843,141,38.7,3709396703,178,,3703482841,140,86.1,3703482847,213,6.0,3703482845,212,21.0,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573345,143,54,1,13,57,3t0vjqtxc8wpjzv82i3oi2ova,1,12.4,55.8,2022-08-13T18:13:20.430Z,2022-08-15T11:00:59Z,3709396919,389,,3703482989,232,,,,,,,,,,,,,,,,,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573353,144,52,1,13,58,3t0vjqtxc8wpjzv82i3oi2ova,1,10.8,58.5,2022-08-13T18:13:21.251Z,2022-08-15T11:01:02Z,3709397011,178,,3705839823,376,,,,,,,,,,,,,,,,,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573373,145,1,1,14,1,3t0vjqtxc8wpjzv82i3oi2ova,1,12.4,55.8,2022-08-13T18:13:24.037Z,2022-08-15T11:01:03Z,3703483113,141,12.9,3703483497,1,,3709397023,178,,3703483117,213,5.4,3703483107,123,,3703483153,287,,3703483495,189,,3703483115,212,38.7,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,3703483109,56,3703483111,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,
2445573615,146,1,1,14,10,3t0vjqtxc8wpjzv82i3oi2ova,1,47.2,17.3,2022-08-13T18:13:33.510Z,2022-08-15T11:01:16Z,3703484325,212,19.0,3703484327,213,2.6,3709397383,178,,3703484321,140,32.0,3703484323,141,32.4,3703484319,56,Back,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573687,147,1,1,14,14,3t0vjqtxc8wpjzv82i3oi2ova,1,36.7,40.2,2022-08-13T18:13:37.743Z,2022-08-15T11:01:21Z,3703484711,213,1.4,3703484705,140,43.4,3703484707,141,93.6,3703484709,212,37.0,3703484703,56,Back,3709397497,178,,3703484713,1,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573763,148,1,1,14,18,3t0vjqtxc8wpjzv82i3oi2ova,1,44.2,93.4,2022-08-13T18:13:41.400Z,2022-08-15T11:01:26Z,3703485071,56,Back,3703485077,212,20.0,3703485079,213,4.3,3703485075,141,66.5,3703485073,140,36.6,3709397597,178,,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573803,149,1,1,14,23,3t0vjqtxc8wpjzv82i3oi2ova,1,41.9,68.8,2022-08-13T18:13:46.692Z,2022-08-15T11:01:29Z,3703485291,213,1.1,3709397683,178,,3703485281,56,Left,3703485285,140,51.1,3703485287,141,94.8,3703485289,212,20.1,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573833,150,1,1,14,25,3t0vjqtxc8wpjzv82i3oi2ova,1,51.1,94.8,2022-08-13T18:13:48.683Z,2022-08-15T11:01:30Z,3703485463,212,9.8,3703485461,141,87.4,3703485459,140,59.1,3703485457,56,Left,3709397715,178,,3703485465,213,5.7,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573847,151,1,1,14,26,3t0vjqtxc8wpjzv82i3oi2ova,1,59.2,87.4,2022-08-13T18:13:49.476Z,2022-08-15T11:01:39Z,3703485561,56,Left,3703485569,213,0.5,3703485567,212,12.6,3703485565,141,95.7,3709397915,178,,3703485563,140,69.9,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573873,152,1,1,14,27,3t0vjqtxc8wpjzv82i3oi2ova,0,69.9,95.7,2022-08-13T18:13:50.843Z,2022-08-15T11:01:45Z,3703485697,213,4.9,3703485695,212,18.1,3703485693,141,69.3,3709398057,178,,3703485689,56,Center,3703485691,140,72.4,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446889483,972,67,1,14,29,ed5nwjz5za3oyi20nxzgqivmx,1,28,29.8,2022-08-13T18:13:52.147Z,2022-08-16T10:43:40Z,3710626391,233,1128,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446889481,1128,67,1,14,29,3t0vjqtxc8wpjzv82i3oi2ova,0,72,70.2,2022-08-13T18:13:52.148Z,2022-08-16T07:30:31Z,3710626425,233,972,,,,,,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573891,104,8,1,14,29,ed5nwjz5za3oyi20nxzgqivmx,1,26.3,26.7,2022-08-13T18:13:52.266Z,2022-08-16T10:43:41Z,3705840587,384,,3709398193,178,,3703485787,56,Back,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573917,105,49,1,14,30,ed5nwjz5za3oyi20nxzgqivmx,1,26.5,32,2022-08-13T18:13:53.866Z,2022-08-15T11:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,aoucm7e5muqfucbv1g4e8hh49,P. Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445573965,106,1,1,14,30,ed5nwjz5za3oyi20nxzgqivmx,1,28,32.8,2022-08-13T18:13:53.892Z,2022-08-15T11:03:46Z,3703486141,56,Back,3709400537,178,,3703486145,141,45.8,3703486143,140,2.9,3703486149,213,2.8,3703486147,212,27.8,,,,,,,aoucm7e5muqfucbv1g4e8hh49,P. Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574075,107,1,1,14,34,ed5nwjz5za3oyi20nxzgqivmx,1,4.6,46.4,2022-08-13T18:13:57.588Z,2022-08-15T11:02:46Z,3709399299,178,,3703486691,140,26.8,3703486699,1,,3703486697,213,1.0,3703486695,212,40.5,3703486687,56,Back,3703486685,155,,3703486693,141,95.1,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574125,108,1,1,14,39,ed5nwjz5za3oyi20nxzgqivmx,1,30.8,92.2,2022-08-13T18:14:02.995Z,2022-08-15T11:02:37Z,3709399157,178,,3703486963,141,83.9,3703486961,140,23.4,3703486965,212,9.6,3703486967,213,3.8,3703486959,56,Back,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574207,109,1,1,14,42,ed5nwjz5za3oyi20nxzgqivmx,1,28.5,83.7,2022-08-13T18:14:05.944Z,2022-08-15T11:02:32Z,3703487425,213,5.5,3709399065,178,,3703487421,141,58.7,3703487423,212,24.5,3703487419,140,45.3,3703487417,56,Back,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574275,110,1,1,14,46,ed5nwjz5za3oyi20nxzgqivmx,1,40.4,68.2,2022-08-13T18:14:09.484Z,2022-08-15T11:02:25Z,3703487755,213,3.5,3703487751,141,59.3,3703487753,212,17.0,3709398927,178,,3703487747,56,Back,3703487749,140,25.3,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574343,111,1,1,14,49,ed5nwjz5za3oyi20nxzgqivmx,1,30.5,44.2,2022-08-13T18:14:12.365Z,2022-08-15T11:02:20Z,3703488063,140,41.6,3703488065,141,9.4,3703488069,213,5.2,3703488067,212,26.4,3703488061,56,Back,3709398805,178,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574447,112,1,1,14,53,ed5nwjz5za3oyi20nxzgqivmx,1,56.7,12,2022-08-13T18:14:16.793Z,2022-08-15T11:02:13Z,3709398699,178,,3703488549,213,6.3,3703488547,212,25.0,3703488545,141,11.4,3703488541,56,Right,3703488543,140,80.5,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574451,113,4,1,14,57,ed5nwjz5za3oyi20nxzgqivmx,1,89.8,14.4,2022-08-13T18:14:20.955Z,2022-08-15T11:02:05Z,3703488563,286,,3703488561,265,,3703488555,13,,3703488739,233,153,3703488557,56,Right,3703488559,152,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445574467,153,4,1,14,57,3t0vjqtxc8wpjzv82i3oi2ova,0,10.2,85.6,2022-08-13T18:14:20.956Z,2022-08-15T11:02:04Z,3709398481,178,,3703488637,13,,3703488647,265,,3703488649,285,,3703488645,152,,3703488771,233,113,3703488641,56,Back,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575289,114,1,1,15,46,ed5nwjz5za3oyi20nxzgqivmx,0,91.6,11.2,2022-08-13T18:15:10.028Z,2022-08-15T11:08:31Z,3703493071,141,70.9,3703493061,5,,3703493059,2,,3703493075,213,1.5,3703493069,140,95.0,3703493065,152,,3703493067,56,Center,3703493077,1,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,3705841071,72,3709406187,178,,3705841069,223,3703493073,212,40.8,3703493063,155,,,,,,,,,,,,,,,,,,,,,,,,
2445575331,154,12,1,15,48,3t0vjqtxc8wpjzv82i3oi2ova,1,2.4,38.4,2022-08-13T18:15:11.809Z,2022-08-15T11:08:44Z,3703493287,141,18.2,3703493289,212,19.2,3703493291,213,5.5,3703493283,56,Back,3703493285,140,15.2,3703493349,15,,3709406521,388,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575363,115,1,1,15,52,ed5nwjz5za3oyi20nxzgqivmx,1,81.6,84.3,2022-08-13T18:15:15.268Z,2022-08-15T11:08:53Z,3703493483,213,3.2,3703493477,140,72.4,3703493479,141,82.9,3703493475,56,Left,3703493481,212,9.7,3709406713,178,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575381,116,1,1,15,53,ed5nwjz5za3oyi20nxzgqivmx,0,72.4,82.9,2022-08-13T18:15:16.754Z,2022-08-15T11:08:58Z,3703493545,56,Center,3703493547,140,86.1,3703493549,141,47.3,3703493541,2,,3709406851,178,,3703493553,213,5.2,3703493543,155,,3703493551,212,28.2,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,3705841949,72,3705841947,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575405,155,1,1,15,55,3t0vjqtxc8wpjzv82i3oi2ova,1,14.5,45.8,2022-08-13T18:15:18.491Z,2022-08-15T11:09:03Z,3703493641,56,Back,3709406953,388,,3703493645,141,57.0,3703493647,212,15.0,3703493649,213,0.5,3703493639,3,,3703493643,140,26.8,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575417,156,49,1,15,56,3t0vjqtxc8wpjzv82i3oi2ova,1,26.8,57,2022-08-13T18:15:19.864Z,2022-08-15T11:09:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575467,157,1,1,15,56,3t0vjqtxc8wpjzv82i3oi2ova,0,26.8,57,2022-08-13T18:15:19.870Z,2022-08-15T11:09:22Z,3703493969,140,24.4,3703493977,212,21.3,3703493981,213,1.7,3709407559,178,,3703493973,141,88.1,3703493963,56,Back,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575495,117,49,1,15,58,ed5nwjz5za3oyi20nxzgqivmx,1,75.2,8,2022-08-13T18:15:21.965Z,2022-08-15T11:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445575559,118,1,1,16,2,ed5nwjz5za3oyi20nxzgqivmx,1,84.4,12.4,2022-08-13T18:15:25.960Z,2022-08-15T11:10:01Z,3703494499,141,18.6,3703494497,140,93.5,3703494495,56,Right,3703494503,213,0.4,3709408331,178,,3703494501,212,10.4,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
