id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,assist,qualifier/17/value
2482421935,195,1,1,18,56,20vymiy7bo8wkyxai3ew494fz,1,54.5,58.5,2022-11-06T13:48:05.852Z,2022-11-08T06:04:03Z,3899095565,141,83.2,3903065457,178,,3899095569,213,1.1,3899095567,212,19.2,3899095561,56,Left,3899095563,140,63.4,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482421975,196,1,1,18,58,20vymiy7bo8wkyxai3ew494fz,1,62.1,84.7,2022-11-06T13:48:08.066Z,2022-11-08T06:04:06Z,3903065477,178,,3899095725,212,21.0,3899095727,213,6.0,3899095719,140,81.2,3899095717,56,Center,3899095721,141,75.6,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482421979,197,3,1,19,0,20vymiy7bo8wkyxai3ew494fz,0,82.5,74,2022-11-06T13:48:09.562Z,2022-11-08T06:04:19Z,3899095791,233,151,3899095737,56,Center,3899095739,286,,3903065577,178,,3900975503,464,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482421977,151,7,1,19,0,6g9qrm72224jrk6tkxxxi8a9n,0,17.5,26,2022-11-06T13:48:09.742Z,2022-11-08T06:04:24Z,3903065625,178,,3899095735,285,,3900975861,383,,3899095787,233,197,3899095733,56,Back,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482421995,198,1,1,19,1,20vymiy7bo8wkyxai3ew494fz,1,86.6,68.2,2022-11-06T13:48:11.034Z,2022-11-08T06:04:29Z,3899095823,213,4.8,3899095817,140,87.0,3899095821,212,5.2,3899095819,141,60.6,3903065671,178,,3899095815,56,Center,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422003,199,1,1,19,2,20vymiy7bo8wkyxai3ew494fz,0,85.6,60.2,2022-11-06T13:48:11.527Z,2022-11-08T06:04:33Z,3899095889,213,0.4,3899095885,141,62.0,3899095887,212,3.1,3903065689,178,,3899095883,140,88.3,3899095881,56,Center,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422125,153,12,1,19,2,6g9qrm72224jrk6tkxxxi8a9n,1,11.7,36.9,2022-11-06T13:48:11.930Z,2022-11-08T06:05:37Z,3899096467,213,0.8,3899096459,56,Back,3899096465,212,3.2,3899096463,141,40.4,3899096461,140,13.8,3899136609,233,200,3903065741,178,,3899136607,397,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422049,200,74,1,19,2,20vymiy7bo8wkyxai3ew494fz,1,86.4,63.4,2022-11-06T13:48:12.233Z,2022-11-08T06:05:48Z,3899136559,397,,3899136633,233,153,3903065809,178,,3899096079,56,Center,3899136561,285,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422029,152,12,1,19,3,6g9qrm72224jrk6tkxxxi8a9n,1,12.2,36.5,2022-11-06T13:48:12.950Z,2022-11-08T06:05:56Z,3899105345,233,246,3899096001,212,1.6,3899095999,141,36.7,3899096003,213,0.1,3903066379,178,,3899095995,56,Back,3899137619,397,,3899095997,140,13.7,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424949,246,74,1,19,3,20vymiy7bo8wkyxai3ew494fz,1,86.8,64.1,2022-11-06T13:48:12.998Z,2022-11-08T06:06:03Z,3899137577,397,,3899137579,285,,3899111497,56,Center,3899137633,233,152,3903066423,178,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422119,201,1,1,19,10,20vymiy7bo8wkyxai3ew494fz,1,86.5,97.8,2022-11-06T13:48:19.956Z,2022-11-08T06:06:09Z,3899096423,56,Left,3903066473,178,,3899096431,213,3.2,3899096429,212,12.8,3899096425,140,74.3,3899096427,141,96.9,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422161,202,1,1,19,13,20vymiy7bo8wkyxai3ew494fz,1,74.3,96.9,2022-11-06T13:48:22.964Z,2022-11-08T06:06:14Z,3899096633,56,Left,3903066515,178,,3899096637,141,80.5,3899096641,213,4.2,3899096639,212,12.9,3899096635,140,68.2,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422177,203,1,1,19,16,20vymiy7bo8wkyxai3ew494fz,1,68.2,80.3,2022-11-06T13:48:26.429Z,2022-11-08T06:06:22Z,3899096703,212,8.8,3899096701,141,67.6,3903066569,178,,3899096697,56,Center,3899096699,140,69.6,3899096705,213,4.9,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422181,204,1,1,19,18,20vymiy7bo8wkyxai3ew494fz,1,69.6,67.6,2022-11-06T13:48:28.371Z,2022-11-08T06:06:25Z,3899096725,56,Center,3899096729,141,62.3,3899096727,140,75.5,3899096731,212,7.2,3903066597,178,,3899096733,213,5.8,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422185,205,1,1,19,19,20vymiy7bo8wkyxai3ew494fz,1,75.5,62.3,2022-11-06T13:48:28.991Z,2022-11-08T06:06:29Z,3899096747,56,Center,3903066621,178,,3899096753,212,7.8,3899096749,140,69.2,3899096751,141,56.1,3899096755,213,3.7,3899096767,156,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422195,206,1,1,19,20,20vymiy7bo8wkyxai3ew494fz,0,68,51.5,2022-11-06T13:48:30.336Z,2022-11-08T06:06:33Z,3903066651,178,,3899096803,56,Center,3899096811,213,0.2,3900982241,4,,3899096807,141,54.3,3899096805,140,77.3,3899096809,212,9.9,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422233,154,12,1,19,21,6g9qrm72224jrk6tkxxxi8a9n,1,21.8,44.1,2022-11-06T13:48:30.982Z,2022-11-08T06:06:38Z,3903066707,178,,3899096993,212,43.3,3899096991,141,87.9,3899096987,56,Left,3899096995,213,0.8,3899096989,140,51.7,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422333,207,1,1,19,31,20vymiy7bo8wkyxai3ew494fz,1,42.9,12,2022-11-06T13:48:40.984Z,2022-11-08T06:06:43Z,3903066767,178,,3899097503,141,43.1,3899097501,140,34.0,3899097507,213,2.0,3899097499,56,Back,3899097505,212,23.1,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422387,208,1,1,19,36,20vymiy7bo8wkyxai3ew494fz,1,32.6,42.2,2022-11-06T13:48:45.507Z,2022-11-08T06:06:46Z,3899097727,141,24.4,3899097729,212,14.3,3899097725,140,39.8,3899097723,56,Back,3899097731,213,5.3,3903066785,178,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422433,209,1,1,19,38,20vymiy7bo8wkyxai3ew494fz,1,39.8,24.4,2022-11-06T13:48:48.163Z,2022-11-08T06:06:49Z,3899097937,213,6.2,3903066811,178,,3899097935,212,18.4,3899097929,56,Center,3899097931,140,57.2,3899097933,141,21.2,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422469,210,1,1,19,40,20vymiy7bo8wkyxai3ew494fz,1,57.2,21.2,2022-11-06T13:48:50.219Z,2022-11-08T06:07:02Z,3899098101,56,Right,3899098103,140,64.1,3899098107,212,14.3,3899098105,141,3.1,3899098109,213,5.2,3903066855,178,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422487,211,1,1,19,43,20vymiy7bo8wkyxai3ew494fz,1,63.9,3.7,2022-11-06T13:48:52.865Z,2022-11-08T06:07:08Z,3899098187,141,7.1,3899098185,140,57.5,3899098189,212,7.1,3899098183,56,Right,3899098191,213,2.8,3903066963,178,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422535,212,1,1,19,44,20vymiy7bo8wkyxai3ew494fz,1,57.4,8.2,2022-11-06T13:48:54.451Z,2022-11-08T06:07:13Z,3899098385,212,16.2,3899098389,213,1.5,3903067019,178,,3899098375,56,Center,3899098379,140,58.6,3899098381,141,31.9,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422615,213,1,1,19,48,20vymiy7bo8wkyxai3ew494fz,1,62.6,40.3,2022-11-06T13:48:57.563Z,2022-11-08T06:07:17Z,3899098807,140,64.4,3899098809,141,61.7,3899098805,56,Center,3899098811,212,14.7,3903067067,178,,3899098813,213,1.4,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422629,214,1,1,19,51,20vymiy7bo8wkyxai3ew494fz,1,70.2,72.6,2022-11-06T13:49:01.378Z,2022-11-08T06:07:20Z,3899098893,213,0.8,3899098891,212,13.9,3903067079,178,,3899098889,141,87.7,3899098885,56,Left,3899098887,140,79.1,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422655,215,1,1,19,53,20vymiy7bo8wkyxai3ew494fz,1,79.1,88,2022-11-06T13:49:03.342Z,2022-11-08T06:07:23Z,3899099045,213,3.5,3903067115,178,,3899099039,140,63.7,3899099041,141,78.8,3899099037,56,Center,3899099043,212,17.3,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422677,216,1,1,19,56,20vymiy7bo8wkyxai3ew494fz,1,62.3,78.2,2022-11-06T13:49:05.897Z,2022-11-08T06:07:26Z,3903067145,178,,3899099121,212,12.9,3899099123,213,4.9,3899099117,140,64.8,3899099115,56,Center,3899099119,141,59.7,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422695,217,1,1,19,58,20vymiy7bo8wkyxai3ew494fz,1,64.2,54,2022-11-06T13:49:07.941Z,2022-11-08T06:07:30Z,3899099225,213,6.2,3899099223,212,17.9,3903067167,178,,3899099217,56,Center,3899099221,141,52.5,3899099219,140,81.2,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422729,218,2,1,19,59,20vymiy7bo8wkyxai3ew494fz,1,81.2,52.5,2022-11-06T13:49:09.388Z,2022-11-08T06:07:34Z,3899099455,140,89.4,3899100475,7,1vyh50nfaq2kq5pmivpkc1psl,3899099451,56,Center,3899099457,141,52.7,3903067207,178,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422775,156,55,1,19,59,6g9qrm72224jrk6tkxxxi8a9n,1,14.7,53.8,2022-11-06T13:49:09.389Z,2022-11-08T06:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422737,219,43,1,20,3,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-11-06T13:49:13.086Z,2022-11-06T13:49:30Z,3899099493,140,89.8,3899100405,144,2,3899099491,56,Center,3899099741,7,445123,3899099495,141,55.2,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482422773,155,43,1,20,4,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-11-06T13:49:13.991Z,2022-11-06T13:49:20Z,3899099705,56,Back,3899099843,144,12,3899099709,141,36.7,3899099707,140,8.8,3899099713,213,4.7,3899099711,212,2.0,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423093,157,1,1,20,30,6g9qrm72224jrk6tkxxxi8a9n,0,11.6,34.3,2022-11-06T13:49:40.242Z,2022-11-08T06:07:43Z,3899101183,213,0.2,3899101177,140,58.2,3899101169,5,,3899101265,189,,3899101171,155,,3899101185,1,,3899101181,212,49.8,3903067275,178,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,3899101175,56,Center,3899101179,141,3899101173,241,,,,,,,,,,,,,,,,48.2,,,,,,,,,,,,,,,,,
2482423119,220,61,1,20,31,20vymiy7bo8wkyxai3ew494fz,1,38.9,56.7,2022-11-06T13:49:41.115Z,2022-11-08T06:07:50Z,3899101301,56,Back,3903067321,178,,3899101331,189,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423177,158,1,1,20,33,6g9qrm72224jrk6tkxxxi8a9n,1,44.6,57.3,2022-11-06T13:49:43.337Z,2022-11-08T06:07:55Z,3899101577,213,1.0,3899101575,212,29.2,3899101569,56,Left,3903067339,178,,3899101573,141,93.4,3899101571,140,59.7,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423211,159,1,1,20,40,6g9qrm72224jrk6tkxxxi8a9n,1,64.6,93.4,2022-11-06T13:49:49.923Z,2022-11-08T06:07:58Z,3899101787,213,3.7,3903067369,178,,3899101785,212,9.5,3899101783,141,86.2,3899101781,140,56.9,3899101779,56,Left,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423249,160,1,1,20,42,6g9qrm72224jrk6tkxxxi8a9n,1,56.2,85.8,2022-11-06T13:49:52.232Z,2022-11-08T06:08:03Z,3903067407,178,,3899101995,56,Back,3899102001,212,13.1,3899101999,141,75.9,3899102003,213,3.7,3899101997,140,45.5,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423287,161,1,1,20,47,6g9qrm72224jrk6tkxxxi8a9n,1,54.5,65.6,2022-11-06T13:49:57.209Z,2022-11-08T06:08:07Z,3899102175,56,Back,3899102179,141,43.9,3899102181,212,17.3,3899102183,213,4.2,3899102177,140,45.9,3903067439,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423313,162,1,1,20,50,6g9qrm72224jrk6tkxxxi8a9n,1,46,41.3,2022-11-06T13:49:59.932Z,2022-11-08T06:08:10Z,3899102285,212,23.7,3899102287,213,5.1,3899102279,56,Right,3903067463,178,,3899102283,141,8.7,3899102281,140,53.9,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423325,163,1,1,20,52,6g9qrm72224jrk6tkxxxi8a9n,1,54.6,7.5,2022-11-06T13:50:02.097Z,2022-11-08T06:08:13Z,3903067481,178,,3899102313,56,Right,3899102319,212,14.1,3899102315,140,67.8,3899102317,141,4.0,3899102321,213,6.1,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423411,164,1,1,20,53,6g9qrm72224jrk6tkxxxi8a9n,1,68.4,4,2022-11-06T13:50:03.462Z,2022-11-08T06:08:19Z,3899102739,56,Right,3903067517,178,,3899102743,141,5.6,3899102741,140,88.8,3899102745,212,21.4,3899102747,213,0.1,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423429,165,3,1,20,58,6g9qrm72224jrk6tkxxxi8a9n,0,92.6,5.4,2022-11-06T13:50:07.822Z,2022-11-08T06:08:27Z,3899102817,286,,3903067585,178,,3899102931,233,221,3899102813,56,Right,3900988905,464,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423405,221,7,1,20,58,20vymiy7bo8wkyxai3ew494fz,0,7.4,94.6,2022-11-06T13:50:08.197Z,2022-11-08T06:08:33Z,3903067619,178,,3899102717,56,Back,3899102893,233,165,3900989223,385,,3899102719,285,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423449,166,61,1,20,58,6g9qrm72224jrk6tkxxxi8a9n,1,92,7.6,2022-11-06T13:50:08.305Z,2022-11-08T06:08:37Z,3903067655,178,,3899102883,56,Right,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423435,222,12,1,20,59,20vymiy7bo8wkyxai3ew494fz,1,4.7,88.9,2022-11-06T13:50:08.968Z,2022-11-08T06:08:41Z,3899102839,141,100.0,3899102835,56,Back,3899102837,140,5.6,3899102841,212,8.3,3899102875,167,,3899102843,213,1.5,3903067685,178,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423699,167,5,1,21,0,6g9qrm72224jrk6tkxxxi8a9n,1,94.4,-1.5,2022-11-06T13:50:09.512Z,2022-11-08T06:08:47Z,3899104157,233,223,3899104153,347,,3899104151,56,Right,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423443,223,5,1,21,0,20vymiy7bo8wkyxai3ew494fz,0,5.6,101.5,2022-11-06T13:50:09.512Z,2022-11-08T06:08:47Z,3899102869,56,Back,3899104177,233,167,3899102871,347,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423775,168,1,1,21,25,6g9qrm72224jrk6tkxxxi8a9n,1,92.2,0,2022-11-06T13:50:35.123Z,2022-11-08T06:08:51Z,3899104519,140,93.1,3899104515,107,,3899104523,212,23.3,3899104517,56,Center,3899104521,141,33.2,3899104525,213,1.5,3899104527,1,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423779,169,44,1,21,27,6g9qrm72224jrk6tkxxxi8a9n,1,92.4,32,2022-11-06T13:50:36.695Z,2022-11-08T06:55:31Z,3899104717,233,224,3899104535,56,Center,3899104537,286,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423815,224,44,1,21,27,20vymiy7bo8wkyxai3ew494fz,0,7.6,68,2022-11-06T13:50:36.696Z,2022-11-08T06:08:55Z,3899104733,233,169,3899104709,56,Back,3899104711,285,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423785,170,1,1,21,27,6g9qrm72224jrk6tkxxxi8a9n,0,90.7,28.3,2022-11-06T13:50:36.769Z,2022-11-08T06:55:31Z,3899104559,56,Center,3899104565,212,11.7,3899104555,3,,3899104567,213,2.2,3899104557,168,,3903067899,388,,3899104563,141,42.1,3899104561,140,84.0,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423849,225,12,1,21,28,20vymiy7bo8wkyxai3ew494fz,1,14.8,58.8,2022-11-06T13:50:38.044Z,2022-11-08T06:09:13Z,3899104907,213,5.5,3899104905,212,10.1,3899104899,56,Back,3899104903,141,48.7,3899104901,140,21.9,3903068007,178,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423893,226,4,1,21,30,20vymiy7bo8wkyxai3ew494fz,1,28.8,48.8,2022-11-06T13:50:40.173Z,2022-11-08T06:09:18Z,3899105083,13,,3899105091,285,,3899112239,233,171,3899105087,152,,3899105085,56,Back,3899105089,265,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482423835,171,4,1,21,30,6g9qrm72224jrk6tkxxxi8a9n,0,71.2,51.2,2022-11-06T13:50:40.174Z,2022-11-08T06:09:18Z,3903068063,178,,3899104837,286,,3899104829,13,,3899104835,265,,3899104833,152,,3899112255,233,226,3899104831,56,Center,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424231,228,1,1,22,0,20vymiy7bo8wkyxai3ew494fz,1,27,53.1,2022-11-06T13:51:10.405Z,2022-11-08T06:09:25Z,3899106759,213,1.9,3899106755,141,69.0,3899106753,140,23.9,3899106749,152,,3899107071,189,,3899106757,212,11.3,3899106747,5,,3903068101,178,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,3899106751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424245,229,1,1,22,1,20vymiy7bo8wkyxai3ew494fz,1,23.5,69.3,2022-11-06T13:51:11.372Z,2022-11-08T06:09:29Z,3899106805,212,21.6,3899106807,213,3.8,3899106801,140,6.8,3899106799,56,Back,3903068139,178,,3899106803,141,50.7,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424283,230,1,1,22,5,20vymiy7bo8wkyxai3ew494fz,1,7.1,50.9,2022-11-06T13:51:14.548Z,2022-11-08T06:09:33Z,3899107041,213,1.3,3899107037,141,87.6,3899107039,212,26.1,3899107035,140,14.4,3899107033,56,Back,3903068173,178,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424363,231,1,1,22,13,20vymiy7bo8wkyxai3ew494fz,1,33.7,93.2,2022-11-06T13:51:22.782Z,2022-11-08T06:09:44Z,3903068237,178,,3899107415,212,4.0,3899107417,213,0.9,3899107409,56,Back,3899107413,141,97.7,3899107411,140,36.1,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424449,232,1,1,22,15,20vymiy7bo8wkyxai3ew494fz,1,34.1,95.9,2022-11-06T13:51:24.961Z,2022-11-08T06:09:47Z,3899107853,212,30.2,3903068263,178,,3899107845,56,Back,3899107851,141,76.0,3899107847,140,8.4,3899107857,213,3.6,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424473,233,1,1,22,21,20vymiy7bo8wkyxai3ew494fz,1,9.6,62.4,2022-11-06T13:51:30.503Z,2022-11-08T06:09:51Z,3903068291,178,,3899107967,212,19.7,3899107969,213,5.2,3899107965,141,37.1,3899107963,140,18.7,3899107961,56,Back,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424523,234,1,1,22,23,20vymiy7bo8wkyxai3ew494fz,1,18.8,38.2,2022-11-06T13:51:33.116Z,2022-11-08T06:09:54Z,3899108211,140,10.7,3899108213,141,63.3,3903068321,178,,3899108209,56,Back,3899108217,213,2.0,3899108215,212,19.1,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482424559,235,1,1,22,26,20vymiy7bo8wkyxai3ew494fz,1,10.9,64,2022-11-06T13:51:35.803Z,2022-11-08T06:09:58Z,3899108417,212,18.4,3903068351,178,,3899108419,213,1.4,3899108415,141,90.8,3899108413,140,13.1,3899108411,56,Back,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
