id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/21/value
2507110771,106,1,1,13,44,ed5nwjz5za3oyi20nxzgqivmx,0,13.3,47.6,2023-02-12T16:01:25.373Z,2023-02-14T18:29:11Z,4028951841,241,,4028951855,212,36.8,4028951857,213,0.3,4028952373,189,,4028951859,1,,4028951837,157,,4028951833,5,,4032335599,178,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,4028951851,141,64.6,4028951847,140,46.6,4028951843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110759,186,49,1,13,46,d0zdg647gvgc95xdtk1vpbkys,1,50.5,32.1,2023-02-12T16:01:27.557Z,2023-02-14T18:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110765,187,50,1,13,48,d0zdg647gvgc95xdtk1vpbkys,1,51.4,33.8,2023-02-12T16:01:29.185Z,2023-02-14T18:29:30Z,4028952041,233,107,4028951809,56,Center,4028951811,286,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110797,107,7,1,13,48,ed5nwjz5za3oyi20nxzgqivmx,0,48.6,66.2,2023-02-12T16:01:29.248Z,2023-02-14T18:29:35Z,4028952003,233,187,4028951957,56,Back,4030644889,383,,4028951959,285,,4032335761,178,,,,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111277,196,61,1,13,48,d0zdg647gvgc95xdtk1vpbkys,1,51.9,34.3,2023-02-12T16:01:29.705Z,2023-02-14T18:29:41Z,4028954265,56,Center,4032335843,178,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110801,108,49,1,13,49,ed5nwjz5za3oyi20nxzgqivmx,1,52.8,66.6,2023-02-12T16:01:30.203Z,2023-02-14T18:29:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110817,109,1,1,13,50,ed5nwjz5za3oyi20nxzgqivmx,0,56.8,66.4,2023-02-12T16:01:31.334Z,2023-02-14T18:29:52Z,4028952081,213,0.3,4028952079,212,8.6,4028952075,140,64.7,4028952077,141,69.7,4032335957,178,,4028952073,56,Center,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110859,188,49,1,13,51,d0zdg647gvgc95xdtk1vpbkys,1,32.7,29.7,2023-02-12T16:01:32.522Z,2023-02-14T18:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507110993,189,1,1,13,57,d0zdg647gvgc95xdtk1vpbkys,1,42.6,39.2,2023-02-12T16:01:38.760Z,2023-02-14T18:30:13Z,4028952895,141,31.0,4028952893,140,36.8,4028952891,56,Back,4032336195,178,,4028952903,213,3.9,4028952899,212,8.3,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111005,190,1,1,14,1,d0zdg647gvgc95xdtk1vpbkys,1,42.9,31.4,2023-02-12T16:01:42.173Z,2023-02-14T18:30:17Z,4028952945,141,7.9,4028952947,212,16.3,4032336215,178,,4028952943,140,46.0,4028952941,56,Back,4028952949,213,4.9,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111087,191,1,1,14,6,d0zdg647gvgc95xdtk1vpbkys,1,56.5,9.7,2023-02-12T16:01:47.031Z,2023-02-14T18:30:23Z,4028953321,213,1.9,4028953319,212,12.4,4028953313,56,Center,4028953317,141,27.1,4032336289,178,,4028953315,140,53.0,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111127,192,1,1,14,9,d0zdg647gvgc95xdtk1vpbkys,1,53.2,41.3,2023-02-12T16:01:50.235Z,2023-02-14T18:30:28Z,4028953427,140,46.8,4028953433,213,2.2,4028953425,56,Back,4028953431,212,11.6,4032336345,178,,4028953429,141,55.2,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111153,193,1,1,14,12,d0zdg647gvgc95xdtk1vpbkys,1,48.5,57.6,2023-02-12T16:01:53.423Z,2023-02-14T18:31:03Z,4032336581,178,,4028953557,56,Left,4028953561,140,58.2,4028953565,212,20.2,4028953567,213,1.0,4028953563,141,83.3,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111201,194,1,1,14,15,d0zdg647gvgc95xdtk1vpbkys,1,58.9,83.8,2023-02-12T16:01:56.479Z,2023-02-14T18:31:07Z,4028953835,140,86.0,4028953833,56,Center,4032336601,178,,4028953837,141,68.5,4028953845,213,5.9,4028953843,212,30.3,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111249,195,1,1,14,19,d0zdg647gvgc95xdtk1vpbkys,0,97.6,69.7,2023-02-12T16:02:00.507Z,2023-02-14T18:31:12Z,4028954149,1,,4028954137,155,,4028954139,56,Right,4028954141,140,86.9,4032336645,178,,4028954147,213,4.4,4028954143,141,12.9,4028954145,212,40.2,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111251,110,49,1,14,24,ed5nwjz5za3oyi20nxzgqivmx,1,13.3,82.6,2023-02-12T16:02:05.287Z,2023-02-14T18:31:17Z,,,,,,,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111337,111,1,1,14,28,ed5nwjz5za3oyi20nxzgqivmx,1,25.7,81.7,2023-02-12T16:02:09.209Z,2023-02-14T18:31:22Z,4028954529,141,73.3,4028954525,56,Back,4028954527,140,32.7,4028954533,212,9.3,4028954537,213,5.6,4032336695,178,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111395,112,1,1,14,29,ed5nwjz5za3oyi20nxzgqivmx,0,33.3,74.1,2023-02-12T16:02:10.079Z,2023-02-14T18:31:26Z,4028954851,140,60.0,4028954857,212,30.0,4028954853,141,90.0,4028954849,56,Left,4028954861,213,0.4,4032336705,178,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111403,197,49,1,14,33,d0zdg647gvgc95xdtk1vpbkys,1,39.1,5.9,2023-02-12T16:02:14.474Z,2023-02-14T18:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111475,198,1,1,14,34,d0zdg647gvgc95xdtk1vpbkys,1,37.2,9.2,2023-02-12T16:02:15.540Z,2023-02-14T18:31:36Z,4028955207,141,21.8,4032336781,178,,4028955203,56,Center,4028955205,140,52.0,4028955215,213,0.5,4028955213,212,17.7,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111513,199,1,1,14,38,d0zdg647gvgc95xdtk1vpbkys,1,53.2,24,2023-02-12T16:02:19.125Z,2023-02-14T18:31:39Z,4032336797,178,,4028955415,56,Right,4028955419,140,58.2,4028955423,141,3.2,4028955427,213,5.1,4028955425,212,15.1,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111573,200,1,1,14,42,d0zdg647gvgc95xdtk1vpbkys,1,62,4.1,2023-02-12T16:02:23.087Z,2023-02-14T18:31:44Z,4028955719,141,23.7,4028955723,213,2.3,4028955721,212,17.4,4032336839,178,,4028955715,56,Center,4028955717,140,51.4,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111587,201,1,1,14,45,d0zdg647gvgc95xdtk1vpbkys,1,54.5,36.6,2023-02-12T16:02:26.708Z,2023-02-14T18:31:47Z,4028955773,213,1.8,4028955769,141,52.2,4028955771,212,10.9,4028955765,56,Center,4032336861,178,,4028955767,140,52.2,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111617,202,1,1,14,47,d0zdg647gvgc95xdtk1vpbkys,1,53,52.8,2023-02-12T16:02:28.597Z,2023-02-14T18:31:53Z,4028955885,213,6.1,4028955883,212,9.9,4028955879,140,62.2,4028955881,141,49.6,4028955877,56,Center,4032336907,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111627,203,1,1,14,48,d0zdg647gvgc95xdtk1vpbkys,1,62.2,49.6,2023-02-12T16:02:29.639Z,2023-02-14T18:31:56Z,4028955927,56,Center,4028955933,212,12.1,4028955935,213,3.1,4028955931,141,50.7,4032336931,178,,4028955929,140,50.7,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111643,204,1,1,14,50,d0zdg647gvgc95xdtk1vpbkys,1,51.8,51.2,2023-02-12T16:02:31.298Z,2023-02-14T18:31:59Z,4028955983,56,Center,4028955987,141,56.7,4028955991,213,0.4,4028955985,140,61.4,4028955989,212,10.8,4032336953,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111669,205,1,1,14,51,d0zdg647gvgc95xdtk1vpbkys,1,59.9,59.9,2023-02-12T16:02:32.467Z,2023-02-14T18:32:03Z,4032336973,178,,4028956129,56,Left,4028956135,212,19.7,4028956133,141,88.6,4028956137,213,1.4,4028956131,140,62.4,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111729,206,1,1,14,54,d0zdg647gvgc95xdtk1vpbkys,1,64,84.7,2023-02-12T16:02:35.419Z,2023-02-14T18:32:06Z,4028956437,56,Left,4028956445,213,0.7,4028956443,212,13.7,4028956441,141,98.0,4032337003,178,,4028956439,140,73.8,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111755,207,1,1,14,59,d0zdg647gvgc95xdtk1vpbkys,1,67.9,74.4,2023-02-12T16:02:39.924Z,2023-02-14T18:32:14Z,4028956589,140,61.7,4032337033,178,,4028956587,56,Center,4028956591,141,47.3,4028956595,213,4.4,4028956593,212,19.5,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111807,208,1,1,15,1,d0zdg647gvgc95xdtk1vpbkys,1,63,38.2,2023-02-12T16:02:42.604Z,2023-02-14T18:07:22Z,4032324725,178,,4028956857,56,Right,4028956865,213,5.0,4028956863,212,14.5,4028956861,141,17.9,4028956859,140,67.2,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111825,209,1,1,15,4,d0zdg647gvgc95xdtk1vpbkys,1,68.4,16.8,2023-02-12T16:02:44.817Z,2023-02-14T18:23:07Z,4028956971,140,80.4,4032332627,178,,4028956975,212,13.5,4028956969,56,Right,4028956977,213,5.9,4028956973,141,9.5,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111863,210,1,1,15,6,d0zdg647gvgc95xdtk1vpbkys,1,79.5,11.4,2023-02-12T16:02:47.639Z,2023-02-14T18:23:41Z,4028957199,141,24.4,4028957203,213,2.2,4028957201,212,11.0,4032332777,178,,4028957197,140,73.3,4028957195,56,Center,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111905,211,1,1,15,9,d0zdg647gvgc95xdtk1vpbkys,0,73.3,30,2023-02-12T16:02:50.153Z,2023-02-14T18:25:26Z,4028957443,213,0.5,4028957439,141,50.7,4028957441,212,27.4,4028957433,155,,4028957437,140,95.7,4028957435,56,Center,4032332895,178,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507111921,114,52,1,15,10,ed5nwjz5za3oyi20nxzgqivmx,1,3.4,50.5,2023-02-12T16:02:51.733Z,2023-02-14T18:25:48Z,4032333777,178,,4030647671,377,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112301,115,1,1,15,28,ed5nwjz5za3oyi20nxzgqivmx,1,8.4,50.3,2023-02-12T16:03:09.049Z,2023-02-14T18:26:06Z,4028959395,141,74.4,4028959397,212,16.5,4028959393,140,10.3,4028959391,56,Back,4028959389,123,,4032333931,178,,4028959399,213,1.4,4028960597,189,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112329,116,1,1,15,29,ed5nwjz5za3oyi20nxzgqivmx,1,11.6,71.4,2023-02-12T16:03:10.045Z,2023-02-14T18:26:15Z,4028959557,213,0.1,4028959553,141,72.9,4028959555,212,12.0,4028959551,140,23.0,4032333999,178,,4028959549,56,Back,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112341,117,1,1,15,32,ed5nwjz5za3oyi20nxzgqivmx,1,23,72.9,2023-02-12T16:03:12.991Z,2023-02-14T18:26:20Z,4028959603,56,Back,4028959607,141,69.6,4028959605,140,12.7,4032334049,178,,4028959611,213,3.3,4028959609,212,11.0,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112385,118,1,1,15,33,ed5nwjz5za3oyi20nxzgqivmx,1,13.1,69.4,2023-02-12T16:03:14.046Z,2023-02-14T18:26:27Z,4028959835,56,Back,4028959837,140,36.6,4028959841,212,25.8,4028959839,141,80.3,4032334099,178,,4028962189,155,,4028959843,213,0.3,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112389,119,61,1,15,36,ed5nwjz5za3oyi20nxzgqivmx,0,36.5,81,2023-02-12T16:03:16.992Z,2023-02-14T18:27:03Z,4028959859,56,Back,4032334381,178,,,,,,,,,,,,,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112395,213,43,1,15,37,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-02-12T16:03:17.849Z,2023-02-12T16:06:31Z,4028959915,233,119,4028973569,144,7,4028959881,285,0,4028959879,56,Right,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112403,214,49,1,15,37,d0zdg647gvgc95xdtk1vpbkys,1,68.8,19.8,2023-02-12T16:03:18.011Z,2023-02-14T18:27:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112451,215,1,1,15,37,d0zdg647gvgc95xdtk1vpbkys,1,70.3,23.3,2023-02-12T16:03:18.137Z,2023-02-14T18:27:10Z,4028960177,56,Right,4028960179,140,77.7,4032334413,178,,4028960181,141,17.6,4028960185,213,5.8,4028960183,212,8.7,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112475,216,1,1,15,40,d0zdg647gvgc95xdtk1vpbkys,1,85.8,27.4,2023-02-12T16:03:21.593Z,2023-02-14T18:27:21Z,4028961087,210,13,4028960329,213,2.2,4028960325,141,39.2,4028960323,140,80.6,4028960327,212,9.7,4032334453,178,,4028961089,154,,4028960321,56,Center,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112487,217,13,1,15,42,d0zdg647gvgc95xdtk1vpbkys,1,83.1,46,2023-02-12T16:03:23.234Z,2023-02-14T18:27:21Z,4028961111,29,,4028961129,230,98.0,4028960375,22,,4028960379,56,Center,4028961123,215,,4028961131,231,49.5,4030650003,17,,4032334497,178,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,4028961113,154,,4028961115,55,216,4028961109,86,,4028961119,102,,4028961121,103,4028960503,72,,,,,,,,,,,,58.5,51.4,,,,,,,,,,,,,,
2507112481,120,5,1,15,44,ed5nwjz5za3oyi20nxzgqivmx,1,-1.2,44.4,2023-02-12T16:03:25.057Z,2023-02-14T18:27:26Z,4028960357,56,Back,4028960441,233,218,4028960359,346,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112495,218,5,1,15,44,d0zdg647gvgc95xdtk1vpbkys,0,101.2,55.6,2023-02-12T16:03:25.057Z,2023-02-14T18:27:25Z,4028960419,346,,4028960417,56,Center,4028960451,233,120,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112929,121,1,1,16,10,ed5nwjz5za3oyi20nxzgqivmx,1,3.7,50.1,2023-02-12T16:03:51.111Z,2023-02-14T18:27:47Z,4028962583,237,,4028963405,189,,4028962579,213,4.9,4028962575,141,23.7,4028962569,124,,4028962577,212,18.2,4028962573,140,6.3,4028962571,56,Back,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112951,122,1,1,16,11,ed5nwjz5za3oyi20nxzgqivmx,1,6.4,8.9,2023-02-12T16:03:52.399Z,2023-02-14T18:27:49Z,4032334695,178,,4028962711,140,3.8,4028962715,212,20.2,4028963039,189,,4028962709,56,Back,4028962713,141,38.3,4028962717,213,1.7,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507112969,123,1,1,16,13,ed5nwjz5za3oyi20nxzgqivmx,1,3.8,38.3,2023-02-12T16:03:54.528Z,2023-02-14T18:27:53Z,4028962839,213,6.1,4032334719,178,,4028962831,56,Back,4028962837,212,14.7,4028962833,140,17.5,4028962835,141,33.9,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113001,124,1,1,16,14,ed5nwjz5za3oyi20nxzgqivmx,1,17.5,33.9,2023-02-12T16:03:55.712Z,2023-02-14T18:27:56Z,4028963005,56,Back,4028963007,140,6.1,4028963013,213,4.0,4028963009,141,13.5,4032334783,178,,4028963011,212,18.3,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113075,125,1,1,16,19,ed5nwjz5za3oyi20nxzgqivmx,1,8.1,15.2,2023-02-12T16:04:00.074Z,2023-02-14T18:28:03Z,4032334845,178,,4028963363,141,40.4,4028963367,213,1.9,4028963365,212,18.1,4028963359,56,Back,4028963361,140,2.6,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113137,126,1,1,16,22,ed5nwjz5za3oyi20nxzgqivmx,1,3.8,43.1,2023-02-12T16:04:03.603Z,2023-02-14T18:28:08Z,4032334911,178,,4028963663,141,29.4,4028963667,213,5.6,4028963665,212,15.6,4028963657,140,15.7,4028963655,56,Back,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113185,127,1,1,16,24,ed5nwjz5za3oyi20nxzgqivmx,1,14.5,31.5,2023-02-12T16:04:05.149Z,2023-02-14T18:28:13Z,4028963799,140,2.6,4032334973,178,,4028963797,56,Back,4028963805,212,14.5,4028963807,213,2.6,4028963803,141,42.4,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113223,128,1,1,16,26,ed5nwjz5za3oyi20nxzgqivmx,1,2.6,42.4,2023-02-12T16:04:07.294Z,2023-02-14T18:28:18Z,4028963975,140,24.0,4032335047,178,,4028963977,141,6.8,4028963973,56,Back,4028963971,155,,4028963983,1,,4028963981,213,5.5,4028963979,212,33.0,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113279,129,1,1,16,28,ed5nwjz5za3oyi20nxzgqivmx,1,25.2,7.4,2023-02-12T16:04:09.193Z,2023-02-14T18:28:22Z,4032335085,178,,4028964271,56,Back,4028964279,213,1.4,4028964275,141,18.9,4028964273,140,26.7,4028964277,212,8.0,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113331,130,1,1,16,31,ed5nwjz5za3oyi20nxzgqivmx,1,29.1,14.3,2023-02-12T16:04:11.918Z,2023-02-14T18:28:27Z,4028964521,213,0.2,4028964519,212,14.8,4028964513,56,Back,4032335143,178,,4028964517,141,18.8,4028964515,140,42.9,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113339,131,3,1,16,33,ed5nwjz5za3oyi20nxzgqivmx,0,42.2,16.4,2023-02-12T16:04:14.134Z,2023-02-14T18:28:34Z,4030651989,465,,4032335219,178,,4028964571,56,Back,4028964629,233,219,4028964573,286,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113329,219,7,1,16,33,d0zdg647gvgc95xdtk1vpbkys,0,57.8,83.6,2023-02-12T16:04:14.211Z,2023-02-14T18:28:37Z,4032335241,178,,4030652109,383,,4028964505,56,Left,4028964507,285,,4028964581,233,131,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113341,132,61,1,16,33,ed5nwjz5za3oyi20nxzgqivmx,1,44,19.4,2023-02-12T16:04:14.418Z,2023-02-14T18:29:35Z,4032335757,178,,4028964579,56,Back,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113359,220,49,1,16,34,d0zdg647gvgc95xdtk1vpbkys,1,52.5,82.3,2023-02-12T16:04:15.093Z,2023-02-14T18:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507749495,1626,43,1,16,34,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-02-12T16:04:15.166Z,2023-02-15T05:25:55Z,4033243865,144,67,4032358161,233,811,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507749493,811,43,1,16,34,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-12T16:04:15.167Z,2023-02-15T05:25:54Z,4033243863,144,67,4032358165,233,1626,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507113373,221,1,1,16,34,d0zdg647gvgc95xdtk1vpbkys,1,52.5,82.3,2023-02-12T16:04:15.199Z,2023-02-14T19:18:51Z,4028964697,56,Back,4028964703,212,13.5,4028964699,140,40.5,4032335865,178,,4028964705,213,2.8,4028964701,141,89.4,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
