id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2507120515,309,43,1,26,11,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-12T16:12:52.809Z,2023-02-13T15:34:47Z,4029001461,286,0,4031003533,144,3,4029001459,56,Center,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120519,310,3,1,26,11,4tic29sox7m39fy1ztgv0jsiq,0,87.6,71,2023-02-12T16:12:52.853Z,2023-02-14T20:53:24Z,4029001473,286,,4031003553,465,,4032688131,178,,4029001671,233,191,4029001471,56,Center,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120545,191,7,1,26,11,6g9qrm72224jrk6tkxxxi8a9n,1,12.4,29,2023-02-12T16:12:52.998Z,2023-02-14T20:53:27Z,4032688337,178,,4029001625,56,Back,4029001663,233,310,4029001627,285,,4031003657,383,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120561,192,12,1,26,14,6g9qrm72224jrk6tkxxxi8a9n,1,3.3,12.9,2023-02-12T16:12:55.527Z,2023-02-14T20:53:30Z,4029001719,167,,4029001695,56,Back,4029001703,213,5.2,4032688503,178,,4029001697,140,8.2,4029001699,141,0.0,4029001701,212,11.0,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120567,193,5,1,26,15,6g9qrm72224jrk6tkxxxi8a9n,0,7.6,-1.6,2023-02-12T16:12:56.704Z,2023-02-14T20:53:32Z,4029001715,347,,4029001713,56,Back,4029002155,233,311,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120635,311,5,1,26,15,4tic29sox7m39fy1ztgv0jsiq,1,92.4,101.6,2023-02-12T16:12:56.704Z,2023-02-14T20:53:32Z,4029002095,56,Left,4029002113,233,193,4029002097,347,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120651,312,1,1,26,19,4tic29sox7m39fy1ztgv0jsiq,1,88.5,100,2023-02-12T16:13:00.768Z,2023-02-14T20:53:35Z,4029002189,141,94.1,4029002187,140,71.2,4029002193,213,3.4,4029002183,107,,4029002191,212,18.9,4029002185,56,Left,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120667,313,1,1,26,22,4tic29sox7m39fy1ztgv0jsiq,1,71.2,94.1,2023-02-12T16:13:03.604Z,2023-02-14T20:53:38Z,4029002261,212,8.5,4029002255,140,79.2,4032689289,178,,4029002265,213,0.1,4029002251,56,Left,4029002259,141,95.6,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120703,314,1,1,26,24,4tic29sox7m39fy1ztgv0jsiq,1,77.4,95.1,2023-02-12T16:13:05.694Z,2023-02-14T20:53:41Z,4029002447,141,95.3,4032689593,178,,4029002455,213,3.1,4029002443,140,63.3,4029002439,56,Left,4029002451,212,14.8,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120735,315,1,1,26,27,4tic29sox7m39fy1ztgv0jsiq,1,61.7,93.5,2023-02-12T16:13:08.736Z,2023-02-14T20:53:43Z,4032689813,178,,4029002617,141,80.1,4029002619,212,9.3,4029002621,213,4.9,4029002615,140,63.5,4029002613,56,Left,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120793,316,1,1,26,30,4tic29sox7m39fy1ztgv0jsiq,1,65.2,75.6,2023-02-12T16:13:12.197Z,2023-02-14T20:53:45Z,4029002941,213,4.3,4029002935,140,58.2,4032689941,178,,4029002933,56,Center,4029002937,141,49.4,4029002939,212,19.3,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120857,317,1,1,26,35,4tic29sox7m39fy1ztgv0jsiq,1,55.1,47.8,2023-02-12T16:13:16.489Z,2023-02-14T20:53:48Z,4032690183,178,,4029003285,56,Center,4029003291,212,15.2,4029003293,213,1.5,4029003287,140,56.1,4029003289,141,70.1,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120899,318,1,1,26,40,4tic29sox7m39fy1ztgv0jsiq,1,63.8,64.7,2023-02-12T16:13:21.572Z,2023-02-14T20:53:54Z,4032690579,178,,4029003501,212,9.1,4029003497,140,72.5,4029003499,141,64.3,4029003495,56,Center,4029003503,213,6.3,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120929,319,1,1,26,41,4tic29sox7m39fy1ztgv0jsiq,0,69.3,65.1,2023-02-12T16:13:22.846Z,2023-02-14T20:54:01Z,4029003671,141,63.6,4029003665,56,Center,4032691281,178,,4029003673,212,3.6,4029003719,233,194,4029003675,213,3.4,4029003717,236,,4029003723,286,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,4029003669,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120875,194,74,1,26,41,6g9qrm72224jrk6tkxxxi8a9n,1,33.8,39,2023-02-12T16:13:22.887Z,2023-02-14T20:54:06Z,4032691695,178,,4029003389,56,Back,4029003391,285,,4029003755,233,319,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120975,195,44,1,26,43,6g9qrm72224jrk6tkxxxi8a9n,1,32.7,25.3,2023-02-12T16:13:24.716Z,2023-02-14T21:40:14Z,4029003915,285,,4029003913,56,Back,4029003979,233,320,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120959,320,44,1,26,43,4tic29sox7m39fy1ztgv0jsiq,0,67.3,74.7,2023-02-12T16:13:24.717Z,2023-02-14T20:54:10Z,4029004007,233,195,4029003843,286,,4029003841,56,Center,,,,,,,,,,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507120981,196,49,1,26,44,6g9qrm72224jrk6tkxxxi8a9n,1,26.5,23.9,2023-02-12T16:13:26.183Z,2023-02-14T20:54:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121031,197,1,1,26,47,6g9qrm72224jrk6tkxxxi8a9n,0,26.4,18.3,2023-02-12T16:13:28.592Z,2023-02-14T20:54:32Z,4032694307,178,,4029004259,213,6.0,4029004257,212,27.0,4029004251,56,Right,4029004249,157,,4029004255,141,5.5,4029004261,1,,4029004253,140,50.7,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121037,321,49,1,26,49,4tic29sox7m39fy1ztgv0jsiq,1,51,95.3,2023-02-12T16:13:30.859Z,2023-02-14T20:54:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121199,322,1,1,26,58,4tic29sox7m39fy1ztgv0jsiq,1,61.3,75,2023-02-12T16:13:39.691Z,2023-02-14T20:54:54Z,4029005121,56,Center,4029005129,213,3.1,4029005127,212,9.7,4029005123,140,52.1,4032696433,178,,4029005125,141,75.8,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121225,323,1,1,26,59,4tic29sox7m39fy1ztgv0jsiq,1,52.1,75.8,2023-02-12T16:13:40.537Z,2023-02-14T20:54:57Z,4032696751,178,,4029005257,141,84.5,4029005259,212,9.8,4029005261,213,0.7,4029005255,140,59.5,4029005253,56,Left,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121319,324,1,1,27,2,4tic29sox7m39fy1ztgv0jsiq,1,58.5,81.9,2023-02-12T16:13:44.279Z,2023-02-14T20:54:59Z,4029005645,56,Back,4029005651,212,23.2,4032696923,178,,4029005653,213,4.1,4029005649,141,53.3,4029005647,140,46.4,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121349,325,1,1,27,8,4tic29sox7m39fy1ztgv0jsiq,1,53.9,43.9,2023-02-12T16:13:49.856Z,2023-02-14T20:55:02Z,4029005823,141,55.4,4029005825,212,7.9,4029005819,56,Center,4029005821,140,53.2,4032697251,178,,4029005827,213,1.7,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121383,326,1,1,27,11,4tic29sox7m39fy1ztgv0jsiq,1,53.2,42.7,2023-02-12T16:13:52.872Z,2023-02-14T20:55:05Z,4029006037,213,5.1,4029006031,140,62.6,4032697539,178,,4029006029,56,Right,4029006033,141,9.4,4029006035,212,24.7,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121393,327,1,1,27,14,4tic29sox7m39fy1ztgv0jsiq,0,62.7,9.4,2023-02-12T16:13:56.191Z,2023-02-14T20:55:10Z,4032698145,178,,4029006071,141,17.9,4029006067,56,Right,4029006069,140,68.1,4029006075,213,0.8,4029006073,212,8.1,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121411,198,8,1,27,15,6g9qrm72224jrk6tkxxxi8a9n,1,34.1,85.4,2023-02-12T16:13:56.850Z,2023-02-14T20:55:14Z,4029006147,56,Back,4032698637,178,,4031007107,383,,,,,,,,,,,,,,,,,emuhqfrh7daavple8wlrljhm1,F. Antonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121421,199,49,1,27,15,6g9qrm72224jrk6tkxxxi8a9n,1,34.2,85.6,2023-02-12T16:13:57.311Z,2023-02-14T20:55:19Z,,,,,,,,,,,,,,,,,,,,,,,,,emuhqfrh7daavple8wlrljhm1,F. Antonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121453,200,1,1,27,17,6g9qrm72224jrk6tkxxxi8a9n,1,34.2,85.6,2023-02-12T16:13:59.027Z,2023-02-14T20:55:24Z,4029006389,213,5.1,4029006387,212,10.5,4029006381,56,Back,4032699515,178,,4029006385,141,71.2,4029006383,140,37.7,,,,,,,emuhqfrh7daavple8wlrljhm1,F. Antonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121459,201,3,1,27,19,6g9qrm72224jrk6tkxxxi8a9n,1,37.6,85.7,2023-02-12T16:14:00.787Z,2023-02-14T20:55:28Z,4029006423,286,,4032699853,178,,4031007203,464,,4029006421,56,Back,4029006797,233,328,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121517,328,45,1,27,19,4tic29sox7m39fy1ztgv0jsiq,0,62.4,14.3,2023-02-12T16:14:00.787Z,2023-02-14T20:55:29Z,4029006749,56,Right,4029006811,233,201,4029006751,285,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121461,202,1,1,27,20,6g9qrm72224jrk6tkxxxi8a9n,0,39.2,84.4,2023-02-12T16:14:02.171Z,2023-02-14T20:55:32Z,4029006439,213,0.3,4029007493,233,329,4029006437,212,4.6,4029006431,56,Back,4032700087,178,,4029007491,236,,4029006435,141,86.6,4029007497,286,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,4029006433,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121541,329,74,1,27,21,4tic29sox7m39fy1ztgv0jsiq,1,64.1,11.3,2023-02-12T16:14:02.454Z,2023-02-14T20:55:58Z,4029006879,285,,4029006877,56,Right,4029007505,233,202,4032702113,178,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121547,330,49,1,27,22,4tic29sox7m39fy1ztgv0jsiq,1,67.1,11.3,2023-02-12T16:14:03.753Z,2023-02-14T20:56:24Z,,,,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507498977,779,45,1,27,22,6g9qrm72224jrk6tkxxxi8a9n,0,37.4,87.3,2023-02-12T16:14:03.827Z,2023-02-14T20:56:18Z,4031181601,233,1052,4031010103,56,Back,4031010105,285,,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507498991,1052,3,1,27,22,4tic29sox7m39fy1ztgv0jsiq,1,62.6,12.7,2023-02-12T16:14:03.827Z,2023-02-14T20:56:18Z,4031181593,233,779,4031010175,286,,4031010173,56,Right,4031010177,465,,4032702831,178,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507847709,875,83,1,27,23,6g9qrm72224jrk6tkxxxi8a9n,1,33.7,86.9,2023-02-12T16:14:05.268Z,2023-02-14T21:29:16Z,4032887835,399,181928,,,,,,,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121585,332,1,1,27,23,4tic29sox7m39fy1ztgv0jsiq,0,65.4,15.5,2023-02-12T16:14:05.306Z,2023-02-14T20:56:28Z,4029007045,56,Center,4031008613,213,1.4,4031008607,140,67.0,4031008609,141,29.1,4032704941,178,,4031008611,212,9.4,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121553,331,43,1,27,24,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-12T16:14:05.539Z,2023-02-13T15:39:55Z,4029007029,233,203,4029006935,286,0,4029006933,56,Right,4031009981,144,50,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121531,203,43,1,27,24,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2023-02-12T16:14:05.540Z,2023-02-13T15:39:56Z,4029006835,285,0,4029006833,56,Back,4031008387,383,0,4031010003,144,7,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121557,204,1,1,27,25,6g9qrm72224jrk6tkxxxi8a9n,1,33.4,74.4,2023-02-12T16:14:06.921Z,2023-02-14T20:56:43Z,4029006951,140,25.9,4029006957,213,2.5,4032706423,178,,4029006953,141,83.8,4029006955,212,10.1,4029006949,56,Back,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121595,205,1,1,27,26,6g9qrm72224jrk6tkxxxi8a9n,1,25.9,83.8,2023-02-12T16:14:07.564Z,2023-02-14T20:56:47Z,4032706669,178,,4029007093,56,Back,4029007095,140,26.4,4029007097,141,67.2,4029007099,212,11.3,4029007101,213,4.8,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121661,206,1,1,27,29,6g9qrm72224jrk6tkxxxi8a9n,1,28.9,67.5,2023-02-12T16:14:10.994Z,2023-02-14T20:56:55Z,4029007475,141,40.7,4029007473,140,25.9,4029007477,212,18.5,4032707543,178,,4029007479,213,4.5,4029007471,56,Back,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121681,207,1,1,27,32,6g9qrm72224jrk6tkxxxi8a9n,1,25.9,40.7,2023-02-12T16:14:13.964Z,2023-02-14T20:57:00Z,4029007605,56,Back,4029007611,140,43.2,4029007617,213,6.0,4029007615,212,19.2,4029007613,141,31.5,4032707991,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121697,208,1,1,27,34,6g9qrm72224jrk6tkxxxi8a9n,0,43.2,31.5,2023-02-12T16:14:16.209Z,2023-02-14T20:57:04Z,4029007695,141,7.9,4029007693,140,81.7,4032708351,178,,4029007697,212,43.5,4029007699,213,5.9,4029007701,1,,4029007691,56,Right,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121729,333,49,1,27,39,4tic29sox7m39fy1ztgv0jsiq,1,17.1,94.4,2023-02-12T16:14:21.025Z,2023-02-14T20:57:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121737,334,1,1,27,40,4tic29sox7m39fy1ztgv0jsiq,1,17.1,94.4,2023-02-12T16:14:22.244Z,2023-02-14T20:57:13Z,4029007941,213,5.0,4029007933,56,Back,4029007935,140,21.4,4029007939,212,14.2,4029007937,141,74.6,4032709103,178,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121771,335,1,1,27,42,4tic29sox7m39fy1ztgv0jsiq,1,21.4,74.6,2023-02-12T16:14:24.345Z,2023-02-14T20:57:15Z,4029008119,141,70.8,4029008121,212,8.7,4029008115,140,29.3,4029008125,213,6.0,4029008111,56,Back,4032709331,178,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121815,336,1,1,27,45,4tic29sox7m39fy1ztgv0jsiq,1,33.3,65.9,2023-02-12T16:14:27.277Z,2023-02-14T20:57:17Z,4029008353,140,29.6,4029008357,141,29.9,4029008359,212,24.8,4032709491,178,,4029008363,213,4.6,4029008351,56,Back,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121851,337,1,1,27,48,4tic29sox7m39fy1ztgv0jsiq,1,31.1,33.5,2023-02-12T16:14:29.684Z,2023-02-14T20:57:20Z,4029008577,141,13.4,4029008579,212,13.9,4029008581,213,4.9,4032709685,178,,4029008575,140,33.4,4029008573,56,Back,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121925,338,1,1,27,51,4tic29sox7m39fy1ztgv0jsiq,1,32,11.3,2023-02-12T16:14:33.288Z,2023-02-14T20:57:22Z,4029009057,212,27.7,4029009059,213,2.5,4032709859,178,,4029009051,56,Back,4029009053,140,11.4,4029009055,141,36.8,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507121975,339,1,1,27,56,4tic29sox7m39fy1ztgv0jsiq,1,14.1,43.4,2023-02-12T16:14:37.515Z,2023-02-14T20:57:24Z,4029009319,141,68.9,4029009317,140,25.0,4032710097,178,,4029009321,212,20.8,4029009315,56,Back,4029009323,213,1.0,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122003,340,1,1,28,1,4tic29sox7m39fy1ztgv0jsiq,1,27.5,67.7,2023-02-12T16:14:42.392Z,2023-02-14T20:57:27Z,4029009471,141,71.4,4032710335,178,,4029009469,140,45.2,4029009467,56,Back,4029009473,212,18.8,4029009475,213,0.1,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122073,341,1,1,28,1,4tic29sox7m39fy1ztgv0jsiq,1,45.2,71.4,2023-02-12T16:14:43.169Z,2023-02-14T20:57:29Z,4029009845,212,8.3,4029009843,141,63.3,4029009839,56,Back,4029009841,140,39.3,4032710537,178,,4029009847,213,3.9,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122113,342,1,1,28,7,4tic29sox7m39fy1ztgv0jsiq,1,43.4,70.7,2023-02-12T16:14:48.489Z,2023-02-14T20:57:38Z,4029010071,212,16.1,4029010065,141,72.5,4029010077,213,0.1,4029010059,140,58.7,4032711237,178,,4029010057,56,Center,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507851563,1336,43,1,28,7,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-12T16:14:49.312Z,2023-02-15T06:31:22Z,4033263661,144,67,4032909011,233,895,,,,,,,,,,,,,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507851551,895,43,1,28,7,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2023-02-12T16:14:49.313Z,2023-02-15T06:31:22Z,4032909089,233,1336,4033263657,144,67,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122123,343,1,1,28,8,4tic29sox7m39fy1ztgv0jsiq,0,58.7,72.5,2023-02-12T16:14:49.351Z,2023-02-14T21:40:15Z,4032712185,178,,4029010221,236,,4029010109,213,3.0,4029010101,56,Center,4029010223,233,209,4029010103,140,57.3,4029010105,141,72.9,4029010107,212,1.5,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,4029010227,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507849673,891,43,1,28,8,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2023-02-12T16:14:49.386Z,2023-02-14T21:31:07Z,4032898289,233,1319,4032898997,144,67,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507849665,1319,43,1,28,8,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-12T16:14:49.387Z,2023-02-14T21:31:07Z,4032898327,233,891,4032898999,144,67,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122097,209,74,1,28,8,6g9qrm72224jrk6tkxxxi8a9n,1,41.7,24.3,2023-02-12T16:14:49.417Z,2023-02-14T20:57:52Z,4029010201,285,,4032712551,178,,4029010229,233,343,4029009983,56,Back,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122183,344,1,1,28,12,4tic29sox7m39fy1ztgv0jsiq,0,41.7,68.6,2023-02-12T16:14:53.370Z,2023-02-14T20:57:56Z,4029010435,212,51.1,4029010433,141,45.2,4029010653,4,,4029010429,56,Center,4029010427,155,,4029010431,140,87.9,4032712885,178,,4029010437,213,6.0,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,4029010439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122187,210,52,1,28,14,6g9qrm72224jrk6tkxxxi8a9n,1,13.2,57.6,2023-02-12T16:14:55.929Z,2023-02-14T20:58:01Z,4032713209,178,,4031011879,377,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507122353,211,1,1,28,26,6g9qrm72224jrk6tkxxxi8a9n,0,14.9,42.2,2023-02-12T16:15:07.834Z,2023-02-14T20:58:08Z,4029011331,199,,4029011339,212,46.9,4029011343,1,,4029011337,141,100.0,4029011333,56,Back,4029011335,140,37.6,4029011341,213,1.0,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
