id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2472077511,84,50,1,9,55,82kapkjwonlv9j1ui0ytv5sii,1,73,5.6,2022-10-15T14:11:07.002Z,2022-10-17T19:41:54Z,3844505375,286,,3844505373,56,Right,3844505527,233,112,,,,,,,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077493,112,7,1,9,55,8rfydplrc9ki0sirqi0drcybk,1,27,94.4,2022-10-15T14:11:07.076Z,2022-10-17T19:42:04Z,3852705485,178,,3852344411,383,,3844505247,285,,3844505507,233,84,3844505245,56,Back,3844505243,167,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077853,85,5,1,9,56,82kapkjwonlv9j1ui0ytv5sii,1,73.3,-1.2,2022-10-15T14:11:07.829Z,2022-10-17T19:42:15Z,3844507285,233,113,3844507191,56,Right,3844507193,347,,,,,,,,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077505,113,5,1,9,56,8rfydplrc9ki0sirqi0drcybk,0,26.7,101.2,2022-10-15T14:11:07.829Z,2022-10-17T19:42:15Z,3844507319,233,85,3844505351,347,,3844505347,56,Back,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077943,86,1,1,10,13,82kapkjwonlv9j1ui0ytv5sii,1,70.9,0,2022-10-15T14:11:24.752Z,2022-10-17T19:42:19Z,3844507691,56,Right,3844507687,107,,3844507699,141,18.3,3844507695,140,72.7,3844507703,212,13.7,3844507705,213,1.4,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078121,87,1,1,10,14,82kapkjwonlv9j1ui0ytv5sii,1,72.7,18.3,2022-10-15T14:11:25.896Z,2022-10-17T19:42:26Z,3844508533,140,81.3,3844508539,213,5.6,3844508535,141,8.0,3844508537,212,11.4,3844508529,56,Right,3852705923,178,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473651547,796,43,1,10,14,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-15T14:11:25.907Z,2022-10-17T21:22:42Z,3852825325,233,1055,3852825459,144,67,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473651545,1055,43,1,10,14,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-15T14:11:25.908Z,2022-10-17T21:22:43Z,3852825333,233,796,3852825461,144,67,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078131,88,50,1,10,17,82kapkjwonlv9j1ui0ytv5sii,1,88.6,5.7,2022-10-15T14:11:28.759Z,2022-10-17T19:42:34Z,3844508577,56,Right,3844509009,233,114,3844508581,286,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078161,114,7,1,10,17,8rfydplrc9ki0sirqi0drcybk,1,11.4,94.3,2022-10-15T14:11:29.054Z,2022-10-17T19:42:38Z,3844508767,56,Back,3852706175,178,,3844508769,285,,3844508919,233,88,3844508765,167,,3852344811,385,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078463,89,5,1,10,18,82kapkjwonlv9j1ui0ytv5sii,1,87.4,-2,2022-10-15T14:11:29.570Z,2022-10-17T19:42:43Z,3844510333,56,Right,3844510335,347,,3844510469,233,115,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078177,115,5,1,10,18,8rfydplrc9ki0sirqi0drcybk,0,12.6,102,2022-10-15T14:11:29.570Z,2022-10-17T19:42:43Z,3844508841,347,,3844508839,56,Back,3844510543,233,89,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078655,90,1,1,10,28,82kapkjwonlv9j1ui0ytv5sii,1,89.8,0,2022-10-15T14:11:40.321Z,2022-10-17T19:42:47Z,3844511353,107,,3844511363,141,12.0,3844511361,140,90.7,3844511355,56,Right,3844511367,212,9.6,3844511371,213,1.5,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078675,91,50,1,10,30,82kapkjwonlv9j1ui0ytv5sii,1,89,15.9,2022-10-15T14:11:41.969Z,2022-10-17T19:42:54Z,3844511955,233,116,3844511465,56,Right,3844511467,286,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078729,116,7,1,10,30,8rfydplrc9ki0sirqi0drcybk,1,11,84.1,2022-10-15T14:11:42.082Z,2022-10-17T19:43:01Z,3844511687,285,,3852345099,383,,3844511883,233,91,3844511683,56,Back,3852706651,178,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078751,117,49,1,10,33,8rfydplrc9ki0sirqi0drcybk,1,24,60.9,2022-10-15T14:11:44.447Z,2022-10-17T19:43:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078863,118,1,1,10,33,8rfydplrc9ki0sirqi0drcybk,1,24,60.9,2022-10-15T14:11:44.502Z,2022-10-17T19:43:07Z,3844512409,212,24.4,3844512405,140,46.9,3844512401,157,,3844512403,56,Back,3844512407,141,54.8,3852706813,178,,3844512411,213,6.1,3844512413,1,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079081,119,1,1,10,37,8rfydplrc9ki0sirqi0drcybk,1,43.5,49.9,2022-10-15T14:11:48.581Z,2022-10-17T19:43:11Z,3852706975,178,,3844513511,212,30.5,3844513513,213,5.1,3844513507,140,55.2,3844513503,155,,3844513509,141,8.8,3844513505,56,Right,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079179,120,1,1,10,41,8rfydplrc9ki0sirqi0drcybk,1,57.5,8.5,2022-10-15T14:11:52.956Z,2022-10-17T19:43:14Z,3852707083,178,,3844514047,213,3.0,3844514039,56,Back,3844514045,212,13.0,3844514043,141,11.6,3844514041,140,45.3,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079273,121,1,1,10,43,8rfydplrc9ki0sirqi0drcybk,1,45.3,11.6,2022-10-15T14:11:55.224Z,2022-10-17T19:43:19Z,3844514497,56,Back,3844514499,140,32.8,3844514501,141,37.0,3844514503,212,21.7,3852707193,178,,3844514507,213,2.2,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079437,122,1,1,10,46,8rfydplrc9ki0sirqi0drcybk,1,32.8,37,2022-10-15T14:11:58.197Z,2022-10-17T19:43:22Z,3844515227,56,Back,3852707271,178,,3844515231,140,36.4,3844515241,213,1.4,3844515233,141,64.6,3844515237,212,19.1,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079501,123,1,1,10,51,8rfydplrc9ki0sirqi0drcybk,1,36.4,64.6,2022-10-15T14:12:02.932Z,2022-10-17T19:43:28Z,3844515593,141,38.0,3844515591,140,27.6,3844515595,212,20.3,3844515589,56,Back,3844515597,213,4.2,3852707377,178,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079593,124,1,1,10,54,8rfydplrc9ki0sirqi0drcybk,1,28.7,38,2022-10-15T14:12:05.414Z,2022-10-17T19:43:30Z,3844516057,212,19.6,3844516059,213,4.8,3844516055,141,9.4,3844516051,56,Back,3852707419,178,,3844516053,140,30.6,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079723,125,1,1,10,56,8rfydplrc9ki0sirqi0drcybk,1,31.7,8.6,2022-10-15T14:12:08.111Z,2022-10-17T19:43:33Z,3844516767,140,31.2,3852707519,178,,3844516765,56,Back,3844516769,141,32.7,3844516773,213,1.6,3844516771,212,16.4,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079945,126,1,1,11,0,8rfydplrc9ki0sirqi0drcybk,1,37,38.2,2022-10-15T14:12:11.742Z,2022-10-17T19:43:35Z,3844517937,141,75.4,3844517939,212,25.3,3844517935,140,36.6,3844517933,56,Back,3844517941,213,1.6,3852707543,178,,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080011,127,1,1,11,5,8rfydplrc9ki0sirqi0drcybk,1,50.1,77.9,2022-10-15T14:12:16.398Z,2022-10-17T19:43:39Z,3844518283,213,1.1,3844518281,212,14.5,3844518279,141,97.1,3844518275,56,Left,3852707613,178,,3844518277,140,56.1,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473651781,1069,43,1,11,6,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-15T14:12:17.526Z,2022-10-18T04:03:18Z,3853124815,144,82,3852826833,178,0,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080149,128,1,1,11,7,8rfydplrc9ki0sirqi0drcybk,1,56.1,97.1,2022-10-15T14:12:18.470Z,2022-10-17T19:43:41Z,3844518973,140,37.8,3844518981,212,26.8,3844518971,56,Back,3844518985,213,3.9,3852707721,178,,3844518977,141,69.6,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080297,129,1,1,11,10,8rfydplrc9ki0sirqi0drcybk,1,35.1,62.9,2022-10-15T14:12:21.550Z,2022-10-17T19:43:43Z,3852707767,178,,3844519763,213,4.8,3844519755,56,Back,3844519761,212,27.2,3844519759,141,23.1,3844519757,140,37.7,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080399,130,1,1,11,13,8rfydplrc9ki0sirqi0drcybk,1,38.7,23.1,2022-10-15T14:12:24.486Z,2022-10-17T19:43:45Z,3852707803,178,,3844520295,140,44.2,3844520299,212,18.0,3844520293,56,Back,3844520297,141,48.1,3844520301,213,1.2,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080471,131,1,1,11,15,8rfydplrc9ki0sirqi0drcybk,1,39,43,2022-10-15T14:12:26.822Z,2022-10-17T19:43:48Z,3844520633,56,Back,3844520645,212,16.5,3844520649,213,4.3,3844520639,141,20.4,3844520635,140,33.3,3852707863,178,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080645,132,1,1,11,17,8rfydplrc9ki0sirqi0drcybk,1,33.3,20,2022-10-15T14:12:28.511Z,2022-10-17T19:43:51Z,3844521489,140,33.0,3852707937,178,,3844521493,212,23.3,3844521487,56,Back,3844521491,141,54.3,3844521495,213,1.6,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080777,133,1,1,11,21,8rfydplrc9ki0sirqi0drcybk,1,41.4,53.1,2022-10-15T14:12:32.895Z,2022-10-17T19:43:53Z,3844522137,213,1.5,3852708005,178,,3844522135,212,24.8,3844522133,141,89.4,3844522131,140,43.8,3844522129,56,Back,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080929,134,1,1,11,23,8rfydplrc9ki0sirqi0drcybk,1,40.1,89.3,2022-10-15T14:12:34.972Z,2022-10-17T19:43:57Z,3844522969,213,6.2,3844522965,141,86.9,3844522963,140,60.0,3844522961,56,Left,3844522967,212,21.0,3852708095,178,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081055,135,1,1,11,28,8rfydplrc9ki0sirqi0drcybk,1,55,92.1,2022-10-15T14:12:39.533Z,2022-10-17T19:44:11Z,3844523635,213,4.1,3844523633,212,18.8,3852708345,178,,3844523631,141,70.2,3844523627,56,Back,3844523629,140,44.0,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473651927,804,83,1,11,30,82kapkjwonlv9j1ui0ytv5sii,1,63.9,23,2022-10-15T14:12:42.146Z,2022-10-17T21:26:36Z,3852827955,399,519743,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081413,136,1,1,11,30,8rfydplrc9ki0sirqi0drcybk,1,39.6,68.1,2022-10-15T14:12:42.184Z,2022-10-17T19:44:14Z,3844525561,212,32.4,3844525559,141,55.1,3844525555,56,Back,3844525563,213,3.4,3844525565,1,,3852708371,178,,3844525557,140,9.9,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081535,137,1,1,11,39,8rfydplrc9ki0sirqi0drcybk,1,13.5,47.6,2022-10-15T14:12:50.803Z,2022-10-17T19:44:17Z,3852708457,178,,3844526157,140,32.7,3844526163,213,0.2,3844526159,141,54.0,3844526161,212,20.6,3844526153,56,Back,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081743,138,1,1,11,40,8rfydplrc9ki0sirqi0drcybk,1,32.7,54,2022-10-15T14:12:52.199Z,2022-10-17T19:44:19Z,3844527309,140,12.4,3844527307,56,Back,3844527311,141,33.7,3844527313,212,25.4,3852708493,178,,3844527315,213,3.7,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081821,139,1,1,11,46,8rfydplrc9ki0sirqi0drcybk,1,15.6,40.7,2022-10-15T14:12:57.891Z,2022-10-17T19:44:31Z,3844527801,213,2.5,3844527793,56,Back,3844527799,212,8.6,3844527795,140,9.0,3852708613,178,,3844527797,141,48.2,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472081949,140,1,1,11,48,8rfydplrc9ki0sirqi0drcybk,0,6.7,50,2022-10-15T14:12:59.797Z,2022-10-17T19:44:35Z,3852708737,178,,3844528585,157,,3844528589,140,57.9,3844528597,1,,3844528587,56,Center,3844528591,141,71.4,3844528593,212,55.7,3844528595,213,0.3,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082317,93,1,1,11,51,82kapkjwonlv9j1ui0ytv5sii,0,37.7,23.3,2022-10-15T14:13:03.213Z,2022-10-17T19:44:44Z,3844530363,56,Right,3844530369,141,15.2,3844530367,140,75.8,3852346509,157,,3844530373,212,40.4,3852346513,1,,3852708965,388,,3844530377,213,6.1,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473652067,1103,43,1,11,53,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-15T14:13:05.175Z,2022-10-17T21:28:19Z,3852828981,144,82,3852828939,178,0,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082091,141,61,1,11,53,8rfydplrc9ki0sirqi0drcybk,1,32.6,81.4,2022-10-15T14:13:05.293Z,2022-10-17T19:44:52Z,3844529279,56,Back,3852709089,178,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082279,142,1,1,11,55,8rfydplrc9ki0sirqi0drcybk,0,34.5,93,2022-10-15T14:13:07.344Z,2022-10-17T19:44:58Z,3852709213,178,,3844530147,212,48.1,3844530151,213,6.1,3844530155,1,,3844530139,140,79.6,3844530143,141,80.2,3844530131,157,,3844530133,56,Left,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473652115,806,43,1,12,0,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-15T14:13:11.691Z,2022-10-17T21:29:04Z,3852829317,15,0,3852829347,144,82,3852829315,388,0,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082329,94,49,1,12,0,82kapkjwonlv9j1ui0ytv5sii,1,14,9.1,2022-10-15T14:13:11.696Z,2022-10-17T19:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082667,95,12,1,12,1,82kapkjwonlv9j1ui0ytv5sii,1,14,9.1,2022-10-15T14:13:13.337Z,2022-10-17T19:45:13Z,3852709425,178,,3844532107,212,16.1,3844532109,213,0.2,3844532105,141,14.9,3844532101,56,Back,3844532103,140,28.9,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083001,143,4,1,12,5,8rfydplrc9ki0sirqi0drcybk,1,70.4,83.3,2022-10-15T14:13:16.533Z,2022-10-17T19:45:36Z,3852347359,294,,3844533825,152,,3844533823,56,Left,3844533979,233,96,3844533819,13,,3844533831,286,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082669,96,4,1,12,5,82kapkjwonlv9j1ui0ytv5sii,0,29.6,16.7,2022-10-15T14:13:16.534Z,2022-10-17T19:45:36Z,3844534087,233,143,3844532121,13,,3844532129,285,,3844532125,56,Back,3852347451,294,,3852709985,178,,3844532127,152,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084479,144,1,1,12,52,8rfydplrc9ki0sirqi0drcybk,0,71.1,79.1,2022-10-15T14:14:03.725Z,2022-10-17T19:45:45Z,3844541899,2,,3844541905,152,,3844541909,140,100.0,3852348401,20,,3844541915,213,5.6,3844541907,56,Center,3852710209,178,,3852348399,223,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,3844541903,155,,,3844541901,5,3844541917,1,3844541913,212,3844541911,141,40.0,,41.1,,,,,,,,,,,,,,,,,,,,,,,
2472084487,97,5,1,12,54,82kapkjwonlv9j1ui0ytv5sii,1,-0.7,58.3,2022-10-15T14:14:05.936Z,2022-10-17T19:46:02Z,3844541953,56,Back,3844542047,233,145,3844541955,346,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472084493,145,5,1,12,54,8rfydplrc9ki0sirqi0drcybk,0,100.7,41.7,2022-10-15T14:14:05.936Z,2022-10-17T19:46:01Z,3844541973,56,Center,3844542109,233,97,3844541977,346,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085229,98,1,1,13,14,82kapkjwonlv9j1ui0ytv5sii,1,4.2,45.4,2022-10-15T14:14:25.766Z,2022-10-17T19:46:05Z,3844545969,124,,3844545971,56,Back,3844545983,237,,3844545973,140,10.1,3844545979,213,1.2,3844545975,141,68.8,3844545977,212,17.1,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473652123,808,43,1,13,15,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-10-15T14:14:26.670Z,2022-10-17T21:29:39Z,3852829585,144,82,3852829499,178,0,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085329,99,1,1,13,16,82kapkjwonlv9j1ui0ytv5sii,1,10.1,68.8,2022-10-15T14:14:27.825Z,2022-10-17T19:46:07Z,3852710767,178,,3844546515,56,Back,3844546523,213,1.3,3844546519,141,90.2,3844546521,212,15.0,3844546517,140,13.4,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085423,100,1,1,13,18,82kapkjwonlv9j1ui0ytv5sii,1,13.4,90.2,2022-10-15T14:14:30.008Z,2022-10-17T19:46:09Z,3844547019,56,Back,3844547027,213,4.3,3844547023,141,66.0,3844547021,140,7.4,3852710791,178,,3844547025,212,17.6,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085531,101,1,1,13,20,82kapkjwonlv9j1ui0ytv5sii,0,7.4,66,2022-10-15T14:14:31.761Z,2022-10-17T19:46:12Z,3844547635,56,Left,3844547639,141,90.5,3844547645,1,,3844547643,213,0.3,3844547641,212,64.2,3852349039,157,,3844547637,140,66.4,3852710827,178,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085603,146,1,1,13,23,8rfydplrc9ki0sirqi0drcybk,0,36.4,12.8,2022-10-15T14:14:35.024Z,2022-10-17T19:46:16Z,3844548071,213,0.3,3852710939,388,,3844548063,56,Center,3844548061,3,,3844548069,212,27.5,3844548065,140,61.7,3844548067,141,23.0,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085651,102,1,1,13,25,82kapkjwonlv9j1ui0ytv5sii,0,41.6,76.1,2022-10-15T14:14:36.743Z,2022-10-17T19:46:21Z,3852711045,178,,3844548295,212,26.0,3844548287,140,66.3,3844548291,141,74.1,3844548283,3,,3844548297,213,6.2,3844548285,56,Center,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472085669,147,49,1,13,26,8rfydplrc9ki0sirqi0drcybk,1,35.8,28.9,2022-10-15T14:14:38.284Z,2022-10-17T19:46:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472086105,148,1,1,13,28,8rfydplrc9ki0sirqi0drcybk,1,36.3,33.1,2022-10-15T14:14:39.712Z,2022-10-17T19:46:32Z,3844550701,213,2.8,3852711313,178,,3844550695,141,48.4,3844550683,56,Back,3844550697,212,28.4,3844550689,140,11.1,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472086313,149,1,1,13,37,8rfydplrc9ki0sirqi0drcybk,1,12.1,41.5,2022-10-15T14:14:48.494Z,2022-10-17T19:46:40Z,3844551785,141,7.0,3844551779,56,Back,3844551781,140,41.7,3852711435,178,,3844551791,212,38.9,3844551795,213,5.6,3844551799,1,,3844552669,157,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472086325,150,1,1,13,43,8rfydplrc9ki0sirqi0drcybk,0,33,9.5,2022-10-15T14:14:54.459Z,2022-10-17T19:48:12Z,3844551889,140,36.7,3844551895,213,6.0,3844551893,212,4.0,3852712719,388,,3844551891,141,7.9,3844551887,56,Back,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472086365,103,61,1,13,44,82kapkjwonlv9j1ui0ytv5sii,0,64.2,91.7,2022-10-15T14:14:55.394Z,2022-10-17T19:48:18Z,3844552079,56,Left,3852713169,178,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
