id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2493275989,247,1,1,27,15,8b523ujgl21tbc01me65q0aoh,1,82.6,7.6,2022-12-26T15:29:09.585Z,2022-12-28T08:31:20Z,3956309727,56,Right,3956309735,213,2.9,3956309731,141,14.6,3956309729,140,63.6,3956309733,212,20.5,3958269927,178,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276049,248,1,1,27,17,8b523ujgl21tbc01me65q0aoh,1,63.6,14.6,2022-12-26T15:29:12.459Z,2022-12-28T08:31:25Z,3956310063,56,Center,3956310067,141,28.9,3956310071,213,2.1,3956310069,212,11.2,3958270009,178,,3956310065,140,58.3,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276073,249,1,1,27,19,8b523ujgl21tbc01me65q0aoh,1,58.3,28.9,2022-12-26T15:29:14.271Z,2022-12-28T08:31:31Z,3958270081,178,,3956310203,212,12.0,3956310205,213,2.7,3956310197,56,Back,3956310199,140,47.8,3956310201,141,35.7,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276281,250,1,1,27,23,8b523ujgl21tbc01me65q0aoh,1,45,33.6,2022-12-26T15:29:18.397Z,2022-12-28T08:31:41Z,3956311355,212,18.5,3958270163,178,,3956311351,140,54.7,3956311349,56,Right,3956311353,141,10.9,3956311357,213,5.3,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276331,251,1,1,27,28,8b523ujgl21tbc01me65q0aoh,0,54.7,10.9,2022-12-26T15:29:23.388Z,2022-12-28T08:31:44Z,3956311639,212,17.1,3956311635,140,70.3,3958270167,178,,3956311641,213,0.3,3956311637,141,17.9,3956311633,56,Right,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493574283,691,8,1,27,29,ahm0t06rup1bkd9z0mxl2lmph,1,34.5,87.3,2022-12-26T15:29:24.023Z,2022-12-28T08:31:49Z,3957878317,56,Back,3957878337,385,,3958270237,178,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276437,252,43,1,27,31,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-26T15:29:25.688Z,2022-12-27T16:15:08Z,3956312179,213,2.9,3956312175,141,26.2,3957878259,144,1,3956312177,212,20.5,3956312173,140,51.5,3956312171,56,Center,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276483,253,1,1,27,32,8b523ujgl21tbc01me65q0aoh,1,51.5,26.2,2022-12-26T15:29:27.434Z,2022-12-28T08:31:57Z,3956312379,141,7.3,3956312383,212,16.8,3956312387,213,5.4,3956312373,155,,3956312377,140,61.8,3956312375,56,Right,3958270297,178,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276609,254,1,1,27,34,8b523ujgl21tbc01me65q0aoh,1,61.8,7.3,2022-12-26T15:29:29.178Z,2022-12-28T08:32:07Z,3956312959,213,2.7,3956312949,3,,3958270365,388,,3956312957,212,6.6,3956312953,140,56.0,3956312955,141,11.1,3956312951,56,Right,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276747,255,1,1,27,39,8b523ujgl21tbc01me65q0aoh,1,58.6,12.5,2022-12-26T15:29:33.552Z,2022-12-28T08:32:12Z,3956313669,196,,3956313675,141,94.8,3956313667,155,,3956313671,56,Left,3956313681,1,,3958270427,178,,3956313679,213,1.1,3956313673,140,83.1,7hduohz6mo32mbtdepyv5u7yt,L. Evans,3956313677,212,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276809,256,1,1,27,44,8b523ujgl21tbc01me65q0aoh,1,79.7,77.8,2022-12-26T15:29:38.945Z,2022-12-28T08:32:18Z,3958270527,178,,3956314015,140,98.6,3956314021,213,6.0,3956314019,212,20.6,3956314017,141,69.6,3956314013,56,Center,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276831,257,1,1,27,46,8b523ujgl21tbc01me65q0aoh,0,98.6,69.6,2022-12-26T15:29:41.372Z,2022-12-28T08:32:23Z,3956314135,56,Center,3956314141,212,3.8,3957878635,195,,3958270573,178,,3956314139,141,64.9,3956314137,140,96.7,3956314143,213,4.2,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276815,189,8,1,27,47,ahm0t06rup1bkd9z0mxl2lmph,1,3.9,31.6,2022-12-26T15:29:41.605Z,2022-12-28T08:32:31Z,3956314055,56,Back,3958270661,389,,3957878661,385,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276849,190,6,1,27,47,ahm0t06rup1bkd9z0mxl2lmph,0,3.6,33.4,2022-12-26T15:29:42.371Z,2022-12-28T08:32:35Z,3956314625,233,258,3956314233,73,,3956314231,56,Back,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493276901,258,6,1,27,47,8b523ujgl21tbc01me65q0aoh,1,96.4,66.6,2022-12-26T15:29:42.371Z,2022-12-28T08:32:35Z,3956314545,56,Center,3956314585,233,190,3956314549,73,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493277551,259,1,1,28,11,8b523ujgl21tbc01me65q0aoh,1,99.9,99.3,2022-12-26T15:30:06.153Z,2022-12-28T09:43:32Z,3956318119,6,,3956482737,1,,3956318117,2,,3956318133,213,4.5,3956318125,56,Center,3956321207,210,15,3956321209,154,,3956318131,212,32.9,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,3956318121,155,,3958270853,178,,1,3957878747,72,3956318127,140,94.0,3956318123,224,,3956318129,141,51.8,,,,,,,,,,,,,,,,,,,,
2493278523,263,44,1,28,13,8b523ujgl21tbc01me65q0aoh,1,90.6,53.6,2022-12-26T15:30:07.588Z,2022-12-28T09:43:31Z,3956323113,286,,3956325923,233,201,3956323109,56,Center,,,,,,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278907,201,44,1,28,13,ahm0t06rup1bkd9z0mxl2lmph,0,9.4,46.4,2022-12-26T15:30:07.589Z,2022-12-28T08:32:51Z,3956325013,56,Back,3956325931,233,263,3956325015,285,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493277559,260,15,1,28,13,8b523ujgl21tbc01me65q0aoh,1,93.6,54.6,2022-12-26T15:30:07.670Z,2022-12-28T09:43:32Z,3956318797,25,,3956321251,146,99.1,3956318799,15,,3956321237,154,,3956321243,102,50.2,3956321253,147,51.3,3956321239,55,259,3956321235,29,,1feu2co3n49llnckcxffuo79x,F. Ladapo,3956318185,56,Center,3956318803,328,,,3956318183,17,3956321233,78,,3956318837,233,192,3956321245,103,16.5,,3958270965,388,,,,,,,,,,,,,,,,,
2493277667,192,10,1,28,13,ahm0t06rup1bkd9z0mxl2lmph,1,2.6,49.4,2022-12-26T15:30:08.062Z,2022-12-28T08:32:57Z,3956318763,182,,3957879029,377,,3956318761,178,,3956318759,176,,3956318765,56,Back,3956318865,233,260,,,,,,,exrh01dw52b651aet2am7v015,E. McGinty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493277663,191,52,1,28,13,ahm0t06rup1bkd9z0mxl2lmph,1,2.6,49.4,2022-12-26T15:30:08.113Z,2022-12-28T08:33:03Z,3958271023,178,,3957879047,377,,,,,,,,,,,,,,,,,,,,exrh01dw52b651aet2am7v015,E. McGinty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493277967,193,80,1,28,35,ahm0t06rup1bkd9z0mxl2lmph,0,14.1,52.1,2022-12-26T15:30:30.351Z,2022-12-28T08:33:12Z,3958271101,178,,,,,,,,,,,,,,,,,,,,,,,exrh01dw52b651aet2am7v015,E. McGinty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278107,194,1,1,28,38,ahm0t06rup1bkd9z0mxl2lmph,0,16.6,60.6,2022-12-26T15:30:32.795Z,2022-12-28T08:33:16Z,3956320969,1,,3956320963,141,55.1,3956320967,213,6.2,3956320965,212,53.2,3958271133,178,,3956320959,56,Center,3956320961,140,67.1,3956320957,155,,exrh01dw52b651aet2am7v015,E. McGinty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278237,261,1,1,28,41,8b523ujgl21tbc01me65q0aoh,0,32,35.1,2022-12-26T15:30:35.865Z,2022-12-28T08:33:28Z,3956321657,212,16.2,3956321653,140,47.4,3956321649,3,,3956321659,213,6.2,3956321651,56,Back,3958271221,388,,3956321655,141,34.2,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278211,195,1,1,28,42,ahm0t06rup1bkd9z0mxl2lmph,0,55.9,62.9,2022-12-26T15:30:37.429Z,2022-12-28T08:33:46Z,3958271505,388,,3956321523,140,67.1,3956321527,212,12.0,3956321529,213,6.1,3956321519,3,,3956321521,56,Center,3956321525,141,59.4,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493574433,935,49,1,28,44,8b523ujgl21tbc01me65q0aoh,1,33.5,34.9,2022-12-26T15:30:39.153Z,2022-12-28T08:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278315,262,1,1,28,45,8b523ujgl21tbc01me65q0aoh,0,31.9,34.7,2022-12-26T15:30:39.647Z,2022-12-28T08:34:03Z,3956322043,141,27.9,3956322047,213,6.1,3956322037,157,,3956322049,1,,3956322039,56,Center,3958271733,178,,3956322041,140,55.1,3956322045,212,24.8,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278361,196,1,1,28,47,ahm0t06rup1bkd9z0mxl2lmph,1,48.3,70,2022-12-26T15:30:41.928Z,2022-12-28T08:34:14Z,3956322235,141,66.4,3956322229,3,,3956322231,56,Center,3956322239,213,6.1,3958271931,178,,3956322237,212,16.1,3956322233,140,63.5,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278513,197,1,1,28,49,ahm0t06rup1bkd9z0mxl2lmph,1,63.5,66.4,2022-12-26T15:30:43.651Z,2022-12-28T08:34:36Z,3958272215,388,,3956323089,141,85.4,3956323093,213,1.5,3956323087,140,64.4,3956323083,3,,3956323085,56,Left,3956323091,212,13.0,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493574453,692,49,1,28,51,ahm0t06rup1bkd9z0mxl2lmph,1,66.1,83,2022-12-26T15:30:45.935Z,2022-12-28T08:34:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278529,198,50,1,28,55,ahm0t06rup1bkd9z0mxl2lmph,1,70.4,93.6,2022-12-26T15:30:50.139Z,2022-12-28T08:34:58Z,3956323147,56,Left,3957879427,286,,3957891195,233,936,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493574487,936,7,1,28,56,8b523ujgl21tbc01me65q0aoh,1,29.6,6.4,2022-12-26T15:30:51.006Z,2022-12-28T08:35:05Z,3957879499,383,,3957879497,285,,3957879495,56,Back,3958272547,178,,3957891189,233,198,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278593,264,49,1,28,58,8b523ujgl21tbc01me65q0aoh,1,24.5,6.1,2022-12-26T15:30:52.848Z,2022-12-28T08:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278621,265,1,1,29,0,8b523ujgl21tbc01me65q0aoh,0,24.5,6.1,2022-12-26T15:30:55.115Z,2022-12-28T08:35:29Z,3956323615,213,0.6,3956323607,56,Back,3958272819,178,,3956323609,140,27.3,3956323611,141,9.2,3956323657,286,,3956323613,212,3.6,3956323653,233,199,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,3956323649,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278603,199,74,1,29,0,ahm0t06rup1bkd9z0mxl2lmph,1,84.9,95.1,2022-12-26T15:30:55.236Z,2022-12-28T08:35:32Z,3958272833,178,,3956323517,285,,3956323513,56,Left,3956323675,233,265,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278663,200,5,1,29,3,ahm0t06rup1bkd9z0mxl2lmph,0,100.8,91.1,2022-12-26T15:30:58.258Z,2022-12-28T08:35:36Z,3956323811,56,Left,3956323813,346,,3956323981,233,266,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493278675,266,5,1,29,3,8b523ujgl21tbc01me65q0aoh,1,-0.8,8.9,2022-12-26T15:30:58.258Z,2022-12-28T08:35:35Z,3956323899,233,200,3956323853,56,Back,3956323857,346,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279135,267,1,1,29,19,8b523ujgl21tbc01me65q0aoh,1,4.8,50.4,2022-12-26T15:31:13.612Z,2022-12-28T08:35:43Z,3956326295,213,1.2,3956326289,141,73.6,3956326299,237,,3956326283,56,Back,3956326287,140,10.8,3956326293,212,17.0,3956326277,124,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279175,268,1,1,29,21,8b523ujgl21tbc01me65q0aoh,1,12.6,74.7,2022-12-26T15:31:16.501Z,2022-12-28T08:35:47Z,3956326571,141,44.0,3956326567,56,Back,3956326569,140,13.1,3958273001,178,,3956326593,213,4.7,3956326589,212,20.9,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279223,269,1,1,29,24,8b523ujgl21tbc01me65q0aoh,1,16.8,41.5,2022-12-26T15:31:18.931Z,2022-12-28T08:35:53Z,3956326817,140,27.7,3956326819,141,39.5,3956326821,212,11.5,3958273049,178,,3956326815,56,Back,3956326823,213,6.2,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279299,270,1,1,29,26,8b523ujgl21tbc01me65q0aoh,1,26.8,36.3,2022-12-26T15:31:21.239Z,2022-12-28T08:35:59Z,3956327237,212,24.5,3956327233,140,47.9,3956327239,213,5.8,3958273129,178,,3956327231,56,Back,3956327235,141,20.9,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279305,271,4,1,29,28,8b523ujgl21tbc01me65q0aoh,1,45.6,23.1,2022-12-26T15:31:22.748Z,2022-12-28T08:36:05Z,3956327257,56,Back,3956327261,265,,3956327259,152,,3956327263,286,,3956327343,233,202,3956327255,13,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279311,202,4,1,29,28,ahm0t06rup1bkd9z0mxl2lmph,0,54.4,76.9,2022-12-26T15:31:22.749Z,2022-12-28T08:36:05Z,3956327301,152,,3958273133,178,,3956327299,56,Center,3956327305,285,,3956327303,265,,3956327361,233,271,3956327295,13,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279533,272,1,1,29,41,8b523ujgl21tbc01me65q0aoh,1,47.9,20.9,2022-12-26T15:31:36.167Z,2022-12-28T08:36:10Z,3956328523,212,15.2,3956328515,152,,3956328521,141,43.1,3958273291,178,,3956328519,140,46.3,3956328517,56,Back,3956328513,5,,3956328525,213,1.7,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279571,273,1,1,29,44,8b523ujgl21tbc01me65q0aoh,1,47,44.3,2022-12-26T15:31:38.763Z,2022-12-28T08:36:16Z,3956328769,141,25.9,3956328767,140,41.2,3956328771,212,13.9,3958273351,178,,3956328765,56,Back,3956328773,213,4.3,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279603,274,1,1,29,46,8b523ujgl21tbc01me65q0aoh,1,41.4,26.1,2022-12-26T15:31:41.245Z,2022-12-28T08:36:21Z,3956328955,56,Back,3956328963,213,4.9,3956328959,141,8.8,3958273401,178,,3956328961,212,12.1,3956328957,140,44.1,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279733,275,1,1,29,47,8b523ujgl21tbc01me65q0aoh,1,44.1,8.8,2022-12-26T15:31:42.028Z,2022-12-28T08:36:27Z,3956329579,140,32.6,3956329583,212,22.0,3956329577,56,Back,3956329585,213,2.2,3956329581,141,35.8,3958273449,178,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279867,276,1,1,29,52,8b523ujgl21tbc01me65q0aoh,1,37.2,40,2022-12-26T15:31:46.567Z,2022-12-28T08:36:35Z,3956330247,56,Back,3956330253,140,37.1,3958273457,178,,3956330269,212,22.8,3956330271,213,1.6,3956330263,141,73.6,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279919,277,1,1,29,55,8b523ujgl21tbc01me65q0aoh,1,44.6,73.9,2022-12-26T15:31:50.078Z,2022-12-28T08:36:43Z,3958273605,178,,3956330491,56,Left,3956330495,141,83.3,3956330497,212,46.5,3956330493,140,88.5,3956330499,213,0.1,3956330501,1,,3956330489,155,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279931,278,61,1,29,57,8b523ujgl21tbc01me65q0aoh,0,88.5,83.3,2022-12-26T15:31:52.473Z,2022-12-28T08:37:12Z,3956330551,56,Left,3958273807,21,,3958273991,178,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279967,203,12,1,29,58,ahm0t06rup1bkd9z0mxl2lmph,1,9.3,28,2022-12-26T15:31:53.434Z,2022-12-28T08:37:01Z,3956330711,141,27.3,3956330767,167,,3956330715,213,3.2,3958273875,178,,3956330707,56,Back,3956330713,212,10.7,3956330709,140,0.0,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493279979,204,6,1,30,0,ahm0t06rup1bkd9z0mxl2lmph,0,5.3,22,2022-12-26T15:31:54.606Z,2022-12-28T07:42:03Z,3956330741,56,Back,3956330743,73,,3956330977,233,279,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493280011,279,6,1,30,0,8b523ujgl21tbc01me65q0aoh,1,94.7,78,2022-12-26T15:31:54.606Z,2022-12-28T07:42:03Z,3956330923,56,Center,3956330935,233,204,3956330925,73,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281261,280,1,1,30,51,8b523ujgl21tbc01me65q0aoh,0,99.8,99.5,2022-12-26T15:32:45.936Z,2022-12-28T07:42:19Z,3957880117,72,,3956337545,56,Center,3956337553,213,4.5,3956337537,2,,3956337547,140,94.5,3956337543,224,,3958250563,178,,3956337539,6,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,3956337549,141,60.3,3956337551,212,27.2,,3956337541,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493574649,693,44,1,30,52,ahm0t06rup1bkd9z0mxl2lmph,1,7,29.1,2022-12-26T15:32:47.030Z,2022-12-28T09:43:33Z,3957880385,56,Back,3957891239,233,937,3957880387,285,,,,,,,,,,,,,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493574651,937,44,1,30,52,8b523ujgl21tbc01me65q0aoh,0,93,70.9,2022-12-26T15:32:47.031Z,2022-12-28T07:42:36Z,3957880389,56,Center,3957891243,233,693,3957880391,286,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281341,205,12,1,30,52,ahm0t06rup1bkd9z0mxl2lmph,1,7.1,36.4,2022-12-26T15:32:47.125Z,2022-12-28T09:43:33Z,3956337935,56,Back,3958250917,388,,3956337945,212,25.1,3956338101,167,,3956337943,141,0.0,3956337989,15,,3956337949,213,4.8,3956337939,140,9.4,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281363,206,5,1,30,54,ahm0t06rup1bkd9z0mxl2lmph,0,9.5,-1,2022-12-26T15:32:49.232Z,2022-12-28T07:42:48Z,3956338773,233,281,3956338077,56,Back,3956338079,347,,,,,,,,,,,,,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281455,281,5,1,30,54,8b523ujgl21tbc01me65q0aoh,1,90.5,101,2022-12-26T15:32:49.232Z,2022-12-28T07:42:48Z,3956338739,233,206,3956338691,56,Left,3956338693,347,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281487,282,1,1,30,59,8b523ujgl21tbc01me65q0aoh,1,90.4,100,2022-12-26T15:32:54.092Z,2022-12-28T07:42:59Z,3956338899,140,81.0,3956338897,56,Left,3956338903,212,12.3,3956338905,213,3.8,3956338895,107,,3956338901,141,90.9,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281543,283,1,1,31,1,8b523ujgl21tbc01me65q0aoh,1,81,90.9,2022-12-26T15:32:55.711Z,2022-12-28T07:43:11Z,3956339219,141,97.2,3956339221,212,11.5,3956339225,213,0.4,3956339213,56,Left,3956339215,140,91.2,3958251347,178,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281595,284,1,1,31,2,8b523ujgl21tbc01me65q0aoh,1,91.2,97.2,2022-12-26T15:32:56.799Z,2022-12-28T07:43:16Z,3956339449,2,,3957880433,72,,3956339459,212,50.2,3956339461,213,4.8,3956339453,56,Center,3956339457,141,24.0,3958251437,178,,3956339455,140,97.1,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,3957880431,224,,3956339463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281759,285,1,1,31,8,8b523ujgl21tbc01me65q0aoh,0,97,1.7,2022-12-26T15:33:02.633Z,2022-12-28T07:43:40Z,3956340293,213,1.4,3956340285,56,Right,3958251813,178,,3956340291,212,2.6,3956340333,286,,3956340289,141,5.5,3956340327,236,,3956340329,233,207,28izur14k14lcgegg8qede7yt,C. Chaplin,3956340287,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493281753,207,74,1,31,8,ahm0t06rup1bkd9z0mxl2lmph,1,3.9,94.2,2022-12-26T15:33:02.698Z,2022-12-28T07:43:45Z,3956340269,285,,3958251905,178,,3956340267,56,Back,3956340341,233,285,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493282293,208,5,1,31,9,ahm0t06rup1bkd9z0mxl2lmph,0,4,101.3,2022-12-26T15:33:03.699Z,2022-12-28T07:43:53Z,3956343379,347,,3956343377,56,Back,3956344823,233,286,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
