id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2516037015,250,5,1,21,49,agh9ifb2mw3ivjusgedj7c3fe,1,81.1,-2,2023-03-05T15:37:59.758Z,2023-03-06T08:05:01Z,4076116583,347,,4076116605,233,163,4076116579,56,Right,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037235,251,1,1,21,58,agh9ifb2mw3ivjusgedj7c3fe,1,81.5,0,2023-03-05T15:38:08.766Z,2023-03-06T08:05:06Z,4076117659,141,23.1,4076117663,213,1.8,4076117651,56,Center,4076117645,107,,4076117655,140,78.1,4076117661,212,16.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037307,252,1,1,22,1,agh9ifb2mw3ivjusgedj7c3fe,1,74.3,25.2,2023-03-05T15:38:11.329Z,2023-03-06T08:05:09Z,4076118055,56,Center,4076118061,212,16.9,4077946465,178,,4076118063,213,2.4,4076118059,141,41.6,4076118057,140,62.2,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037357,253,1,1,22,3,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,41.6,2023-03-05T15:38:14.204Z,2023-03-06T08:05:13Z,4076118319,212,36.3,4076118317,141,94.4,4077946539,178,,4076118313,56,Left,4076118321,213,1.4,4076118315,140,67.5,4076118323,1,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037405,254,1,1,22,7,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,94.7,2023-03-05T15:38:17.472Z,2023-03-06T08:05:17Z,4076118525,56,Center,4076118533,212,20.0,4077946615,178,,4076118535,213,5.0,4076118531,141,66.6,4076118529,140,73.7,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037413,255,3,1,22,8,agh9ifb2mw3ivjusgedj7c3fe,0,75.3,70.4,2023-03-05T15:38:19.042Z,2023-03-06T08:05:22Z,4076118549,56,Center,4077224255,464,,4077946739,178,,4076118773,233,164,4076118551,286,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037441,164,7,1,22,8,ba5e91hjacvma2sjvixn00pjo,1,24.7,29.6,2023-03-05T15:38:19.114Z,2023-03-06T08:05:27Z,4076118731,233,255,4077946793,178,,4077224423,383,,4076118689,285,,4076118687,56,Back,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037477,166,1,1,22,10,ba5e91hjacvma2sjvixn00pjo,1,28.7,15.9,2023-03-05T15:38:20.609Z,2023-03-06T08:05:38Z,4076118867,213,0.8,4076118861,140,33.6,4076118859,56,Back,4076118865,212,7.2,4077946977,178,,4076118863,141,23.4,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037447,165,49,1,22,10,ba5e91hjacvma2sjvixn00pjo,1,28.7,15.9,2023-03-05T15:38:20.610Z,2023-03-06T08:05:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037511,167,1,1,22,11,ba5e91hjacvma2sjvixn00pjo,1,33.6,23.4,2023-03-05T15:38:21.841Z,2023-03-06T08:05:42Z,4076119025,140,31.5,4076119023,56,Back,4077947033,178,,4076119031,213,2.1,4076119029,212,4.6,4076119027,141,29.4,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037617,168,1,1,22,13,ba5e91hjacvma2sjvixn00pjo,0,31.6,29.4,2023-03-05T15:38:23.363Z,2023-03-06T10:43:07Z,4076119619,213,5.9,4076119595,56,Right,4076119623,1,,4076119609,141,8.3,4076119591,155,,4077947071,178,,4076119601,140,62.0,4076119615,212,35.0,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037641,256,49,1,22,17,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,92.1,2023-03-05T15:38:28.174Z,2023-03-06T09:35:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037781,257,4,1,22,19,agh9ifb2mw3ivjusgedj7c3fe,1,20.3,85.2,2023-03-05T15:38:29.758Z,2023-03-06T08:06:04Z,4076120399,265,,4076120397,152,,4076120401,285,,4076120393,13,,4076120395,56,Back,4076120431,233,169,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516037783,169,4,1,22,19,ba5e91hjacvma2sjvixn00pjo,0,79.7,14.8,2023-03-05T15:38:29.759Z,2023-03-06T08:06:03Z,4077947341,178,,4076120435,233,257,4076120403,13,,4076120411,286,,4076120405,56,Right,4076120407,152,,4076120409,265,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038167,259,1,1,22,38,agh9ifb2mw3ivjusgedj7c3fe,1,30,81.7,2023-03-05T15:38:48.957Z,2023-03-06T08:06:06Z,4077947421,178,,4076122501,213,3.1,4076126973,152,,4076122497,141,82.9,4076122499,212,13.9,4076126971,5,,4076122493,56,Back,4076122495,140,16.8,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038151,258,43,1,22,39,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-03-05T15:38:49.706Z,2023-03-05T15:39:31Z,4076122395,56,Back,4076122401,212,13.1,4076122389,5,0,4076122391,152,0,4076122397,140,30.5,4076122399,141,82.1,4076122403,213,6.3,4076126701,144,1,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038203,260,1,1,22,40,agh9ifb2mw3ivjusgedj7c3fe,1,17.2,82.6,2023-03-05T15:38:50.883Z,2023-03-06T08:06:13Z,4076122717,140,7.1,4076122723,141,50.4,4076122727,212,24.3,4076122729,213,4.3,4077947509,178,,4076122713,56,Back,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038257,261,1,1,22,43,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,48.2,2023-03-05T15:38:53.286Z,2023-03-06T08:06:16Z,4076123007,56,Back,4076123009,140,21.7,4076123013,212,25.4,4076123015,213,5.4,4077947549,178,,4076123011,141,18.3,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038337,262,1,1,22,48,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,26.8,2023-03-05T15:38:59.211Z,2023-03-06T08:06:21Z,4076123445,213,1.5,4076123437,56,Back,4076123439,140,28.6,4076123443,212,32.3,4077947603,178,,4076123441,141,74.1,4076123447,1,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038487,263,1,1,22,51,agh9ifb2mw3ivjusgedj7c3fe,1,32,80.3,2023-03-05T15:39:02.056Z,2023-03-06T08:06:24Z,4076124213,213,0.4,4076124207,140,53.7,4076124209,141,93.3,4077947631,178,,4076124211,212,24.4,4076124205,56,Left,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038471,170,45,1,22,58,ba5e91hjacvma2sjvixn00pjo,0,19.6,48.6,2023-03-05T15:39:08.719Z,2023-03-06T09:36:47Z,4076124113,56,Back,4076124115,285,,4076124395,233,264,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038505,264,3,1,22,58,agh9ifb2mw3ivjusgedj7c3fe,1,80.4,51.4,2023-03-05T15:39:08.719Z,2023-03-06T09:36:46Z,4076124337,286,,4077227837,464,,4076124373,233,170,4077947687,178,,4076124335,56,Center,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038581,265,1,1,23,0,agh9ifb2mw3ivjusgedj7c3fe,1,86.5,49.4,2023-03-05T15:39:10.782Z,2023-03-06T08:06:42Z,4076125327,154,,4076124615,141,33.6,4076124613,140,85.6,4076124611,56,Center,4077947757,178,,4076124619,213,4.6,4076124617,212,10.8,4076125325,210,13,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038587,266,13,1,23,1,agh9ifb2mw3ivjusgedj7c3fe,1,85.6,33.6,2023-03-05T15:39:11.729Z,2023-03-06T08:06:42Z,4076125361,328,,4076124661,56,Center,4077947825,178,,4076125345,154,,4076124657,22,,4076125337,73,,4076125357,102,60.5,4076125341,29,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,4076124935,72,,4076125365,231,,50,4076124659,63,4076125351,55,265,4076125363,230,99.9,4076125359,103,,,,,,,,,,,,2.8,,,,,,
2516038571,171,5,1,23,2,ba5e91hjacvma2sjvixn00pjo,1,-1.1,42,2023-03-05T15:39:12.827Z,2023-03-06T08:06:46Z,4076124597,56,Back,4076124599,346,,4076124717,233,267,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516038595,267,5,1,23,2,agh9ifb2mw3ivjusgedj7c3fe,0,101.1,58,2023-03-05T15:39:12.827Z,2023-03-06T08:06:45Z,4076124687,346,,4076124753,233,171,4076124685,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039393,172,1,1,23,33,ba5e91hjacvma2sjvixn00pjo,0,5.2,43.4,2023-03-05T15:39:44.140Z,2023-03-06T08:06:49Z,4076128993,213,6.1,4076128995,1,,4076128981,56,Center,4076128987,141,28.8,4076128991,212,58.3,4076128977,124,,4076128983,140,59.9,4076128979,155,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,4076128999,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039403,268,44,1,23,37,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,71.6,2023-03-05T15:39:47.525Z,2023-03-06T10:02:07Z,4076129011,285,,4076129145,233,173,4076129009,56,Back,,,,,,,,,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039413,173,44,1,23,37,ba5e91hjacvma2sjvixn00pjo,0,60.3,28.4,2023-03-05T15:39:47.526Z,2023-03-06T08:06:53Z,4076129055,56,Center,4076129337,233,268,4076129059,286,,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039441,269,1,1,23,37,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,70.5,2023-03-05T15:39:47.549Z,2023-03-06T10:02:07Z,4076129215,213,6.1,4076129201,3,,4077948189,388,,4076129209,141,69.0,4076129205,140,48.3,4076129203,56,Back,4076129211,212,7.5,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039469,270,49,1,23,38,agh9ifb2mw3ivjusgedj7c3fe,1,48.7,66,2023-03-05T15:39:48.638Z,2023-03-06T08:07:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039581,271,1,1,23,38,agh9ifb2mw3ivjusgedj7c3fe,1,48.7,66,2023-03-05T15:39:48.643Z,2023-03-06T08:07:23Z,4076129923,213,4.2,4076129919,212,26.3,4076129917,141,32.4,4077948411,178,,4076129913,56,Back,4076129915,140,36.2,4076132387,156,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039711,272,1,1,23,43,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,24.1,2023-03-05T15:39:53.233Z,2023-03-06T08:07:42Z,4076130589,213,5.6,4076130587,212,17.0,4076130581,56,Right,4077948639,178,,4076130583,140,68.5,4076130585,141,7.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039797,273,1,1,23,49,agh9ifb2mw3ivjusgedj7c3fe,0,77.7,11.6,2023-03-05T15:39:59.476Z,2023-03-06T08:07:45Z,4076131071,1,,4077232745,72,,4077232743,223,,4076131057,2,,4076131061,56,Center,4077948683,178,,4076131069,213,1.0,4076131065,141,57.6,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,4076131063,140,97.3,4076131059,155,,,4076131067,212,,,,,,,,,,,,,,,,,,,,,37.4,,,,,
2516039829,174,12,1,23,51,ba5e91hjacvma2sjvixn00pjo,1,2.9,42.6,2023-03-05T15:40:01.413Z,2023-03-06T08:08:03Z,4076131331,167,,4076131263,140,0.0,4076131271,212,5.7,4076131259,56,Back,4076131275,213,4.0,4077948895,21,,4077948893,388,,4076131267,141,36.4,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039837,175,6,1,23,52,ba5e91hjacvma2sjvixn00pjo,0,1,39.4,2023-03-05T15:40:02.608Z,2023-03-06T08:08:09Z,4076131323,56,Back,4076131443,233,274,4076131325,73,,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516039851,274,6,1,23,52,agh9ifb2mw3ivjusgedj7c3fe,1,99,60.6,2023-03-05T15:40:02.608Z,2023-03-06T08:08:08Z,4076131377,56,Center,4076131409,233,175,4076131379,73,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040421,275,1,1,24,23,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,99.5,2023-03-05T15:40:33.332Z,2023-03-06T08:08:13Z,4076134423,1,,4076134411,224,,4076134419,212,36.5,4077949031,178,,4076134409,155,,4076134405,6,,4077234029,72,,4076134403,2,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,4076134417,141,46.9,4076134415,140,,92.4,4076134421,213,4076134413,56,Center,,,,,,,,,,,,,,,,,,4.5,,,,,
2516040441,176,12,1,24,24,ba5e91hjacvma2sjvixn00pjo,1,3.7,46.1,2023-03-05T15:40:34.844Z,2023-03-06T08:08:19Z,4077949117,388,,4076134575,15,,4076134525,140,25.6,4076134523,56,Back,4076134531,213,6.1,4076134527,141,39.6,4076134529,212,23.4,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040477,177,44,1,24,26,ba5e91hjacvma2sjvixn00pjo,1,23.8,42.6,2023-03-05T15:40:36.411Z,2023-03-06T10:02:08Z,4076134765,56,Back,4076134773,233,276,4076134767,285,,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040455,276,44,1,24,26,agh9ifb2mw3ivjusgedj7c3fe,0,76.2,57.4,2023-03-05T15:40:36.412Z,2023-03-06T08:08:23Z,4076134795,233,177,4076134633,286,,4076134629,56,Center,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040487,178,1,1,24,26,ba5e91hjacvma2sjvixn00pjo,0,25.6,39.6,2023-03-05T15:40:36.435Z,2023-03-06T10:02:08Z,4076134829,141,32.8,4076134831,212,7.6,4076134821,3,,4076134827,140,31.4,4076134833,213,5.6,4077949229,388,,4076134823,168,,4076134825,56,Back,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040565,277,1,1,24,28,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,58.7,2023-03-05T15:40:38.283Z,2023-03-06T08:08:30Z,4076135231,213,1.1,4076135213,56,Left,4076135221,141,93.0,4076135217,140,82.7,4077949305,178,,4076135225,212,26.3,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040573,278,3,1,24,32,agh9ifb2mw3ivjusgedj7c3fe,0,83.6,87.8,2023-03-05T15:40:42.554Z,2023-03-06T08:08:37Z,4077949405,178,,4076135633,233,179,4076135263,56,Left,4076135267,286,,4077235105,464,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040627,179,7,1,24,32,ba5e91hjacvma2sjvixn00pjo,1,16.4,12.2,2023-03-05T15:40:42.702Z,2023-03-06T08:08:41Z,4077949463,178,,4077235217,383,,4076135543,285,,4076135537,56,Back,4076135613,233,278,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040637,180,49,1,24,33,ba5e91hjacvma2sjvixn00pjo,1,23.5,11.4,2023-03-05T15:40:43.792Z,2023-03-06T08:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040763,181,1,1,24,36,ba5e91hjacvma2sjvixn00pjo,1,34.2,10.9,2023-03-05T15:40:46.436Z,2023-03-06T08:08:53Z,4076136291,140,42.1,4077949613,178,,4076136297,213,0.1,4076136293,141,12.7,4076136295,212,8.4,4076136289,56,Back,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040767,182,61,1,24,40,ba5e91hjacvma2sjvixn00pjo,0,60.7,6.4,2023-03-05T15:40:50.653Z,2023-03-06T08:09:06Z,4077949703,178,,4076136319,56,Right,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040813,279,56,1,24,41,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-03-05T15:40:51.222Z,2023-03-06T08:09:09Z,4076136597,56,Back,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040771,183,5,1,24,41,ba5e91hjacvma2sjvixn00pjo,0,63,-1.6,2023-03-05T15:40:51.876Z,2023-03-06T08:09:12Z,4076137175,233,280,4076136353,347,,4076136351,56,Right,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040901,280,5,1,24,41,agh9ifb2mw3ivjusgedj7c3fe,1,37,101.6,2023-03-05T15:40:51.876Z,2023-03-06T08:09:11Z,4076137103,56,Back,4076137105,347,,4076137151,233,183,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040979,281,1,1,24,50,agh9ifb2mw3ivjusgedj7c3fe,1,36.2,100,2023-03-05T15:41:00.248Z,2023-03-06T08:10:08Z,4076137571,212,9.4,4076137565,56,Back,4076137563,107,,4076137573,213,4.9,4076138035,189,,4076137567,140,37.7,4076137569,141,87.7,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516040995,282,1,1,24,51,agh9ifb2mw3ivjusgedj7c3fe,1,35.6,86.6,2023-03-05T15:41:02.162Z,2023-03-06T08:09:55Z,4076137667,56,Back,4076137669,140,28.0,4076137673,212,8.7,4077950043,178,,4076137675,213,2.7,4076137671,141,91.8,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041059,283,1,1,24,54,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,91.2,2023-03-05T15:41:04.557Z,2023-03-06T08:10:05Z,4076137985,141,13.4,4076137991,1,,4076137979,196,,4076137983,140,29.9,4076137977,155,,4077950313,178,,4076137987,212,52.9,4076137989,213,4.7,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,4076137981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041307,284,1,1,24,59,agh9ifb2mw3ivjusgedj7c3fe,1,44.1,11.7,2023-03-05T15:41:09.637Z,2023-03-06T08:10:12Z,4076139309,56,Right,4076139313,141,4.0,4077950419,178,,4076139315,212,18.3,4076139317,213,6.0,4076139311,140,60.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041399,285,1,1,25,10,agh9ifb2mw3ivjusgedj7c3fe,1,79.4,10.6,2023-03-05T15:41:20.947Z,2023-03-06T08:10:16Z,4076139755,141,17.9,4076139753,140,63.5,4076139751,56,Right,4076139759,213,2.9,4077950515,178,,4076139757,212,17.4,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041559,286,1,1,25,13,agh9ifb2mw3ivjusgedj7c3fe,1,58.3,20,2023-03-05T15:41:23.932Z,2023-03-06T08:10:19Z,4076140649,141,31.0,4076140647,140,40.0,4077950557,178,,4076140653,213,2.8,4076140645,56,Back,4076140651,212,20.6,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041609,287,1,1,25,20,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,30.3,2023-03-05T15:41:31.089Z,2023-03-06T08:10:37Z,4076140891,212,5.0,4076140885,56,Back,4077950771,178,,4076140893,213,5.2,4076140887,140,42.8,4076140889,141,23.7,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041637,288,1,1,25,22,agh9ifb2mw3ivjusgedj7c3fe,1,42.8,23.7,2023-03-05T15:41:32.361Z,2023-03-06T08:10:41Z,4076140971,140,45.0,4077950839,178,,4076140983,213,1.3,4076140979,212,7.6,4076140975,141,34.3,4076140967,56,Back,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041657,289,1,1,25,23,agh9ifb2mw3ivjusgedj7c3fe,1,45,34.3,2023-03-05T15:41:34.069Z,2023-03-06T08:10:44Z,4076141117,212,10.6,4076141119,213,5.9,4076141111,56,Center,4077950875,178,,4076141113,140,54.5,4076141115,141,29.2,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041673,290,1,1,25,24,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,29.2,2023-03-05T15:41:35.178Z,2023-03-06T08:10:49Z,4076141233,140,53.8,4076141235,141,37.6,4076141231,56,Center,4076141237,212,5.8,4077950931,178,,4076141239,213,1.7,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041707,291,1,1,25,25,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,37.6,2023-03-05T15:41:35.828Z,2023-03-06T08:10:53Z,4076141411,213,4.0,4077950971,178,,4076141403,140,45.3,4076141399,56,Back,4076141409,212,13.8,4076141407,141,22.2,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041791,292,1,1,25,26,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,22.4,2023-03-05T15:41:37.028Z,2023-03-06T08:10:56Z,4076141893,141,68.7,4077951015,178,,4076141889,140,45.8,4076141885,56,Back,4076141897,212,31.5,4076141899,213,1.6,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041821,293,1,1,25,32,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,66.6,2023-03-05T15:41:42.455Z,2023-03-06T08:11:00Z,4077951061,178,,4076142011,212,8.2,4076142003,140,58.3,4076142007,141,57.3,4076141999,56,Center,4076142013,213,5.4,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516041853,294,1,1,25,33,agh9ifb2mw3ivjusgedj7c3fe,1,58.3,57.3,2023-03-05T15:41:43.285Z,2023-03-06T08:11:04Z,4076142179,140,53.1,4076142183,141,67.2,4076142193,213,2.3,4076142175,56,Center,4077951123,178,,4076142189,212,8.7,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
