id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/12/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2474278667,196,1,1,21,57,4jelr92fsge73q39is6qvhxb3,1,39.4,36.4,2022-10-19T17:22:26.731Z,2022-10-20T07:30:09Z,3857517177,178,,3856129059,213,1.6,3856129049,155,,3856129053,140,38.8,3856129055,141,79.0,3856129057,212,29.0,3856129051,56,Back,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278685,197,1,1,22,1,4jelr92fsge73q39is6qvhxb3,0,45.3,90.9,2022-10-19T17:22:30.835Z,2022-10-20T07:30:12Z,3856129135,140,76.5,3856129131,155,,3856129137,141,67.6,3856129133,56,Center,3856129141,213,5.8,3856129139,212,36.4,3857517247,178,,3856129143,1,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278693,215,44,1,22,4,6f27yvbqcngegwsg2ozxxdj4,1,22.8,29,2022-10-19T17:22:33.078Z,2022-10-20T08:03:51Z,3856129171,285,,3856129167,56,Back,3856129275,233,198,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278697,198,44,1,22,4,4jelr92fsge73q39is6qvhxb3,0,77.2,71,2022-10-19T17:22:33.079Z,2022-10-20T07:30:23Z,3856129199,286,,3857391561,233,215,3856129197,56,Center,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278713,216,1,1,22,4,6f27yvbqcngegwsg2ozxxdj4,1,23.3,32.3,2022-10-19T17:22:33.197Z,2022-10-20T08:03:51Z,3856129331,213,4.9,3856129325,140,26.0,3856129321,3,,3856129327,141,10.7,3856129323,56,Back,3856129329,212,15.0,3857517463,388,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474541641,1031,43,1,22,5,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-19T17:22:34.597Z,2022-10-20T08:00:40Z,3857539305,178,0,3857539307,21,0,3857539329,144,82,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278721,217,49,1,22,5,6f27yvbqcngegwsg2ozxxdj4,1,26,10.7,2022-10-19T17:22:34.602Z,2022-10-20T07:30:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278787,218,1,1,22,7,6f27yvbqcngegwsg2ozxxdj4,0,26.4,8.3,2022-10-19T17:22:36.644Z,2022-10-20T07:30:39Z,3856129699,213,0.4,3857517645,178,,3856129689,140,72.2,3856129687,56,Center,3856129701,1,,3856129695,212,51.3,3856129691,141,34.7,3856129685,155,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278781,199,49,1,22,12,4jelr92fsge73q39is6qvhxb3,1,26.9,62,2022-10-19T17:22:41.288Z,2022-10-20T07:30:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278843,200,1,1,22,12,4jelr92fsge73q39is6qvhxb3,1,26.1,62,2022-10-19T17:22:41.299Z,2022-10-20T07:30:51Z,3856129999,213,3.4,3857517843,178,,3856129995,141,54.0,3856129997,212,22.8,3856129991,56,Back,3856129993,140,5.0,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278869,201,1,1,22,16,4jelr92fsge73q39is6qvhxb3,1,7,53.2,2022-10-19T17:22:45.574Z,2022-10-20T07:30:54Z,3856130133,213,6.2,3856130125,56,Back,3856130127,140,23.5,3856130131,212,17.4,3857517885,178,,3856130129,141,51.5,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278911,202,1,1,22,18,4jelr92fsge73q39is6qvhxb3,1,25.5,51.1,2022-10-19T17:22:47.143Z,2022-10-20T07:30:58Z,3856130327,140,7.0,3856130325,56,Back,3856130337,213,3.1,3856130331,141,53.6,3856130335,212,19.5,3857517925,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278947,203,1,1,22,23,4jelr92fsge73q39is6qvhxb3,0,8.5,49.9,2022-10-19T17:22:51.990Z,2022-10-20T07:31:00Z,3856130517,213,6.0,3856130515,212,58.0,3856130511,140,61.5,3856130509,56,Center,3856130513,141,25.8,3857517977,178,,3856130507,155,,3856130519,1,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278961,219,1,1,22,26,6f27yvbqcngegwsg2ozxxdj4,1,35.3,77,2022-10-19T17:22:55.180Z,2022-10-20T07:31:07Z,3856130591,212,7.8,3856130585,56,Back,3856130587,140,42.0,3857518045,178,,3856130593,213,5.8,3856130583,3,,3856130589,141,72.2,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278987,220,1,1,22,27,6f27yvbqcngegwsg2ozxxdj4,1,42,72.2,2022-10-19T17:22:56.692Z,2022-10-20T07:31:26Z,3856130735,56,Center,3856130737,140,59.7,3856130741,212,18.6,3856130743,213,0.0,3857518253,178,,3856130739,141,73.1,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474541707,1036,43,1,22,30,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-19T17:22:58.971Z,2022-10-20T08:01:47Z,3857539743,178,0,3857539771,144,82,,,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278991,221,49,1,22,30,6f27yvbqcngegwsg2ozxxdj4,1,58.7,75.2,2022-10-19T17:22:58.983Z,2022-10-20T07:31:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279471,208,45,1,22,33,4jelr92fsge73q39is6qvhxb3,0,43.2,23.4,2022-10-19T17:23:02.351Z,2022-10-20T07:31:39Z,3856133353,56,Back,3856133777,233,231,3856133355,285,,,,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279489,231,3,1,22,33,6f27yvbqcngegwsg2ozxxdj4,1,56.8,76.6,2022-10-19T17:23:02.351Z,2022-10-20T07:31:39Z,3856133737,233,208,3857518401,178,,3856133511,286,,3857160297,464,,3856133507,56,Center,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279033,223,4,1,22,34,6f27yvbqcngegwsg2ozxxdj4,1,56.9,77.2,2022-10-19T17:23:03.624Z,2022-10-20T07:31:42Z,3856131455,13,,3856131475,233,205,3856131457,295,,3856130915,56,Center,3856130917,286,,3856131459,152,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279057,205,4,1,22,34,4jelr92fsge73q39is6qvhxb3,0,43.1,22.8,2022-10-19T17:23:03.625Z,2022-10-20T07:31:42Z,3857518443,178,,3856131049,13,,3856131493,233,223,3856131051,56,Back,3856134005,295,,3856131053,152,,3856131061,285,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279031,222,43,1,22,34,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-19T17:23:03.645Z,2022-10-19T17:23:10Z,3856131209,144,3,3856130913,286,0,3856130911,56,Left,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279055,204,43,1,22,35,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-19T17:23:04.710Z,2022-10-19T17:23:09Z,3856131031,285,0,3856131143,144,7,3856131105,233,223,3856131029,56,Back,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279259,224,1,1,22,57,6f27yvbqcngegwsg2ozxxdj4,1,56.8,77.4,2022-10-19T17:23:26.612Z,2022-10-20T07:31:47Z,3856132149,140,65.8,3856132159,1,,3856132139,5,,3856163053,189,,3856132157,213,4.9,3856132151,141,10.3,3856132143,196,,3856132141,155,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,3856132153,212,3856132147,56,3856132145,152,,46.6,Right,3857518497,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279287,225,1,1,22,59,6f27yvbqcngegwsg2ozxxdj4,1,64.4,14.8,2022-10-19T17:23:28.458Z,2022-10-20T07:31:53Z,3856132329,140,66.3,3856132327,56,Center,3856132331,141,31.1,3856132335,213,1.4,3857518567,178,,3856132333,212,11.3,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279293,226,1,1,23,3,6f27yvbqcngegwsg2ozxxdj4,1,62,23.8,2022-10-19T17:23:32.452Z,2022-10-20T07:31:55Z,3856132401,213,3.7,3856132395,140,52.8,3856132397,141,14.3,3856132393,56,Right,3856132399,212,11.6,3857518587,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279317,227,1,1,23,4,6f27yvbqcngegwsg2ozxxdj4,1,52.8,14.3,2022-10-19T17:23:33.645Z,2022-10-20T07:32:00Z,3856132511,140,40.2,3856132517,213,2.2,3856132515,212,22.2,3857518655,178,,3856132509,56,Back,3856132513,141,40.6,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279381,228,1,1,23,7,6f27yvbqcngegwsg2ozxxdj4,1,39.6,43.3,2022-10-19T17:23:36.411Z,2022-10-20T07:32:03Z,3856132861,56,Back,3856132867,212,25.1,3856132865,141,44.9,3856132863,140,15.7,3857518737,178,,3856132869,213,3.1,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279407,229,1,1,23,15,6f27yvbqcngegwsg2ozxxdj4,0,21.4,42.8,2022-10-19T17:23:43.989Z,2022-10-20T07:32:05Z,3856133029,212,60.3,3857518787,178,,3856133023,56,Center,3856133033,1,,3856133031,213,0.4,3856133025,140,74.9,3856133027,141,74.9,3856133021,155,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279423,206,12,1,23,18,4jelr92fsge73q39is6qvhxb3,1,28.8,21.9,2022-10-19T17:23:47.840Z,2022-10-20T07:32:12Z,3856133265,15,,3856133095,56,Back,3856133097,140,34.6,3856133101,212,16.6,3856133099,141,0.0,3857519021,178,,3856133125,167,,3856133103,213,5.1,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279425,207,5,1,23,21,4jelr92fsge73q39is6qvhxb3,0,29.3,-1.4,2022-10-19T17:23:50.861Z,2022-10-20T07:32:15Z,3856133105,56,Back,3856133107,347,,3856133213,233,230,,,,,,,,,,,,,,,,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279435,230,5,1,23,21,6f27yvbqcngegwsg2ozxxdj4,1,70.7,101.4,2022-10-19T17:23:50.861Z,2022-10-20T07:32:14Z,3856133167,347,,3856133205,233,207,3856133163,56,Left,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279539,232,1,1,23,28,6f27yvbqcngegwsg2ozxxdj4,1,65.5,100,2022-10-19T17:23:57.122Z,2022-10-20T07:32:20Z,3856133797,141,91.2,3856133795,140,46.7,3856133791,107,,3856133793,56,Back,3856133801,213,3.5,3856133799,212,20.8,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279561,233,1,1,23,30,6f27yvbqcngegwsg2ozxxdj4,1,46.6,90.8,2022-10-19T17:23:59.922Z,2022-10-20T07:32:23Z,3856133949,212,14.6,3857519287,178,,3856133943,56,Back,3856133951,213,4.7,3856133945,140,46.8,3856133947,141,69.3,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279591,234,1,1,23,34,6f27yvbqcngegwsg2ozxxdj4,1,47,66.6,2022-10-19T17:24:03.131Z,2022-10-20T07:32:25Z,3857519321,178,,3856134141,212,14.6,3856134139,141,84.3,3856134143,213,1.0,3856134135,56,Left,3856134137,140,54.9,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279617,235,1,1,23,37,6f27yvbqcngegwsg2ozxxdj4,1,55.1,80.3,2022-10-19T17:24:06.720Z,2022-10-20T07:32:28Z,3856134285,213,4.4,3856134281,141,65.0,3856134277,56,Center,3857519355,178,,3856134283,212,10.8,3856134279,140,52.4,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279669,236,1,1,23,40,6f27yvbqcngegwsg2ozxxdj4,1,52.6,63.1,2022-10-19T17:24:09.052Z,2022-10-20T07:32:31Z,3856134621,213,4.4,3856134603,56,Back,3856134607,140,46.0,3857519381,178,,3856134611,141,31.0,3856134617,212,22.9,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279685,237,1,1,23,44,6f27yvbqcngegwsg2ozxxdj4,0,57.8,23.1,2022-10-19T17:24:13.857Z,2022-10-20T07:32:34Z,3856134715,56,Center,3857519455,178,,3856134717,140,79.6,3856134713,155,,3856134723,213,0.3,3856134721,212,23.9,3856134719,141,33.4,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279707,209,1,1,23,46,4jelr92fsge73q39is6qvhxb3,1,21.3,66.4,2022-10-19T17:24:15.695Z,2022-10-20T07:32:38Z,3856134839,212,12.3,3857519523,178,,3856134833,56,Back,3856134841,213,0.6,3856134831,3,,3856134837,141,76.3,3856134835,140,31.1,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474541861,858,43,1,23,48,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-19T17:24:17.032Z,2022-10-20T08:04:06Z,3857540817,178,0,3857540851,144,82,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279709,210,49,1,23,48,4jelr92fsge73q39is6qvhxb3,1,30.3,73.8,2022-10-19T17:24:17.093Z,2022-10-20T07:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279731,211,1,1,23,48,4jelr92fsge73q39is6qvhxb3,1,32.2,74.6,2022-10-19T17:24:17.829Z,2022-10-20T07:32:46Z,3856134965,212,12.6,3856134961,140,31.3,3856134967,213,1.6,3856134959,56,Back,3856134963,141,93.1,3857519629,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279791,212,1,1,23,50,4jelr92fsge73q39is6qvhxb3,0,29.2,95.3,2022-10-19T17:24:19.636Z,2022-10-20T07:32:49Z,3856135289,212,56.8,3857519663,178,,3856135283,140,83.3,3856135293,213,0.0,3856135281,56,Left,3856135285,141,95.6,3856135295,1,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279805,238,49,1,23,57,6f27yvbqcngegwsg2ozxxdj4,1,15.8,5.6,2022-10-19T17:24:26.914Z,2022-10-20T07:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279925,239,1,1,23,59,6f27yvbqcngegwsg2ozxxdj4,1,20.6,7.4,2022-10-19T17:24:28.113Z,2022-10-20T07:32:59Z,3856136097,56,Back,3857519805,178,,3856136103,212,28.7,3856136105,213,1.7,3856136101,141,49.0,3856136099,140,16.1,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279947,240,1,1,24,9,6f27yvbqcngegwsg2ozxxdj4,1,14.3,48.1,2022-10-19T17:24:38.693Z,2022-10-20T07:33:03Z,3857519893,178,,3856136215,56,Back,3856136217,140,27.7,3856136223,213,5.6,3856136219,141,32.6,3856136221,212,17.6,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279981,241,1,1,24,11,6f27yvbqcngegwsg2ozxxdj4,1,30.5,31.2,2022-10-19T17:24:40.173Z,2022-10-20T07:33:06Z,3856136379,141,4.8,3856136383,212,19.2,3856136385,213,4.4,3857519917,178,,3856136377,140,24.1,3856136375,56,Back,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280009,242,1,1,24,14,6f27yvbqcngegwsg2ozxxdj4,1,26.7,6.2,2022-10-19T17:24:43.234Z,2022-10-20T07:33:08Z,3856136535,56,Back,3856136537,140,33.7,3856136539,141,16.4,3857519975,178,,3856136543,213,0.8,3856136541,212,10.1,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280043,243,1,1,24,16,6f27yvbqcngegwsg2ozxxdj4,0,34.2,15.4,2022-10-19T17:24:45.131Z,2022-10-20T07:33:10Z,3857520007,178,,3856136715,155,,3856136717,56,Center,3856136723,212,41.4,3856136719,140,69.0,3856136725,213,0.5,3856136727,1,,3856136721,141,43.9,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280079,213,1,1,24,18,4jelr92fsge73q39is6qvhxb3,1,28.4,57.8,2022-10-19T17:24:47.217Z,2022-10-20T07:33:15Z,3856136937,56,Back,3856136935,3,,3857520097,388,,3856136939,140,46.3,3856136943,212,19.7,3856136945,213,0.3,3856136941,141,66.3,,,,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280093,214,1,1,24,20,4jelr92fsge73q39is6qvhxb3,0,46.7,66.6,2022-10-19T17:24:49.049Z,2022-10-20T07:33:22Z,3857520179,178,,3856136979,212,11.9,3856136969,3,,3856136981,213,5.4,3856136977,141,53.0,3856136975,140,53.8,3856136971,168,,3856136973,56,Center,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280133,244,1,1,24,21,6f27yvbqcngegwsg2ozxxdj4,1,48.7,47.5,2022-10-19T17:24:50.211Z,2022-10-20T07:33:27Z,3857520239,388,,3856137207,212,13.6,3856137205,141,39.5,3856137199,3,,3856137201,56,Back,3856137209,213,3.6,3856137203,140,36.8,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280157,245,1,1,24,25,6f27yvbqcngegwsg2ozxxdj4,1,38.9,40.9,2022-10-19T17:24:54.634Z,2022-10-20T07:33:32Z,3856137339,141,46.9,3857520305,178,,3856137341,212,14.4,3856137345,213,0.3,3856137335,56,Center,3856137337,140,52.1,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280175,246,1,1,24,26,6f27yvbqcngegwsg2ozxxdj4,1,54,49.9,2022-10-19T17:24:55.961Z,2022-10-20T07:33:36Z,3856137397,56,Back,3856137405,213,3.4,3856137401,141,45.8,3857520387,178,,3856137403,212,10.5,3856137399,140,44.4,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280207,247,1,1,24,27,6f27yvbqcngegwsg2ozxxdj4,1,44.5,45.5,2022-10-19T17:24:56.882Z,2022-10-20T07:33:40Z,3856137603,212,11.6,3856137599,140,36.0,3856137601,141,34.6,3856137605,213,3.8,3856137597,56,Back,3857520463,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280217,248,1,1,24,29,6f27yvbqcngegwsg2ozxxdj4,1,35.9,34.6,2022-10-19T17:24:58.584Z,2022-10-20T07:33:49Z,3856137681,212,25.5,3856137675,56,Back,3856137677,140,37.1,3856137683,213,1.5,3857520581,178,,3856137679,141,72.0,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280239,249,1,1,24,32,6f27yvbqcngegwsg2ozxxdj4,1,37.6,70.5,2022-10-19T17:25:01.531Z,2022-10-20T07:33:55Z,3856137813,213,6.0,3857520673,178,,3856137809,141,63.7,3856137811,212,17.4,3856137805,56,Center,3856137807,140,53.6,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280251,250,1,1,24,34,6f27yvbqcngegwsg2ozxxdj4,0,53.2,64.8,2022-10-19T17:25:03.386Z,2022-10-20T07:34:01Z,3856137901,1,,3856137895,141,85.8,3856137891,56,Left,3856137897,212,33.7,3856137893,140,82.3,3857520755,178,,3856137899,213,0.4,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280257,215,12,1,24,37,4jelr92fsge73q39is6qvhxb3,1,16.6,7.9,2022-10-19T17:25:06.112Z,2022-10-20T07:34:07Z,3856137939,213,4.5,3856137937,212,6.4,3856137935,141,0.0,3856137931,56,Back,3856137967,167,,3857520827,178,,3856137933,140,15.3,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280261,216,5,1,24,38,4jelr92fsge73q39is6qvhxb3,0,14.5,-1.4,2022-10-19T17:25:07.502Z,2022-10-20T07:34:12Z,3856137961,347,,3856137959,56,Back,3856138775,233,251,,,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280399,251,5,1,24,38,6f27yvbqcngegwsg2ozxxdj4,1,85.5,101.4,2022-10-19T17:25:07.502Z,2022-10-20T07:34:12Z,3856138759,233,216,3856138753,347,,3856138751,56,Left,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280421,252,1,1,24,56,6f27yvbqcngegwsg2ozxxdj4,1,87.2,100,2022-10-19T17:25:25.906Z,2022-10-20T07:34:18Z,3856138883,212,13.7,3856138877,56,Left,3856138875,107,,3856138885,213,4.2,3856138881,141,84.3,3856138879,140,80.6,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280433,253,1,1,24,58,6f27yvbqcngegwsg2ozxxdj4,1,80.3,84.3,2022-10-19T17:25:27.782Z,2022-10-20T07:34:32Z,3856138941,140,84.2,3856138947,213,0.5,3856138945,212,4.7,3856138939,56,Left,3856138943,141,87.6,3857521091,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474280443,217,45,1,24,59,4jelr92fsge73q39is6qvhxb3,0,14.6,18.6,2022-10-19T17:25:28.342Z,2022-10-20T07:34:45Z,3856138981,56,Back,3856139027,233,254,3856138983,285,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
