id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value
2533380833,109,4,1,15,29,18c8ibslzapz40lfb8y5vygcs,1,26.2,54.1,2023-04-15T06:19:52.160Z,2023-04-15T06:24:13Z,4189045913,294,,4189036703,233,198,4189036689,285,,4189036683,56,Back,4189036685,152,,4189036681,13,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533380831,198,4,1,15,29,5pol481515zvirmk6t00kerbc,0,73.8,45.9,2023-04-15T06:19:52.161Z,2023-04-15T06:19:54Z,4189036677,286,,4189036669,13,,4189036721,233,109,4189036675,152,,4189036673,56,Center,4189036671,294,,,,,,,,bp9o855yj8bdkyictup27h2ad,K. Kozuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533380861,110,1,1,15,31,18c8ibslzapz40lfb8y5vygcs,1,27.8,52.1,2023-04-15T06:19:53.819Z,2023-04-15T06:19:57Z,4189036819,212,21.1,4189036817,141,63.0,4189036811,152,,4189036843,189,,4189036809,5,,4189036821,213,0.4,4189036815,140,46.6,4189036813,56,Back,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533380899,111,1,1,15,35,18c8ibslzapz40lfb8y5vygcs,1,60.1,57,2023-04-15T06:19:57.642Z,2023-04-20T15:29:14Z,4189037051,56,Left,4189037053,140,77.9,4189037055,141,87.9,4189037059,213,0.8,4189037057,212,28.1,4189037613,210,13,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2533380901,112,13,1,15,41,18c8ibslzapz40lfb8y5vygcs,1,79.6,69.5,2023-04-15T06:20:04.218Z,2023-04-20T15:29:15Z,4189037645,103,65.3,4189037073,22,,4204552299,74,,4189037651,231,50.5,4189037077,56,Center,4189037649,230,99.0,4189037643,102,50.8,4189037631,29,,8u07m36pydqgg68citu7pilii,R. Morishita,4189037075,18,,4189037647,215,,,4189037189,20,,4189037637,55,4204552297,120,,,,,,,,,,,,,,,,,111
2533380911,113,5,1,15,43,18c8ibslzapz40lfb8y5vygcs,0,101.6,54.8,2023-04-15T06:20:05.836Z,2023-04-15T06:20:11Z,4189037103,346,,4189037289,233,200,4189037101,56,Center,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533380939,200,5,1,15,43,5pol481515zvirmk6t00kerbc,1,-1.6,45.2,2023-04-15T06:20:05.836Z,2023-04-15T06:29:02Z,4189037207,56,Back,4189037209,346,,4189037249,233,113,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533380915,199,43,1,15,43,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-15T06:20:06.065Z,2023-04-15T06:20:24Z,4189037117,56,Back,4189037839,144,10,4189037115,94,0,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381169,201,1,1,16,16,5pol481515zvirmk6t00kerbc,0,4.3,40.1,2023-04-15T06:20:39.491Z,2023-04-15T06:20:44Z,4189038493,1,,4189038481,124,,4189038483,56,Center,4189038491,213,6.2,4189038485,140,62.5,4189038489,212,61.3,4189038497,74,,4189038487,141,33.0,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381179,114,44,1,16,21,18c8ibslzapz40lfb8y5vygcs,1,37,74,2023-04-15T06:20:43.648Z,2023-04-15T06:20:45Z,4189038541,285,,4189038567,233,202,4189038539,56,Back,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381171,202,44,1,16,21,5pol481515zvirmk6t00kerbc,0,63,26,2023-04-15T06:20:43.649Z,2023-04-15T06:20:45Z,4189038503,56,Center,4189038579,233,114,4189038505,286,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381193,115,1,1,16,21,18c8ibslzapz40lfb8y5vygcs,0,36.4,80.9,2023-04-15T06:20:43.779Z,2023-04-15T06:36:29Z,4189038625,212,9.9,4189038623,141,81.3,4189038627,213,0.0,4189038619,56,Back,4189038617,3,,4189038621,140,45.8,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381201,203,1,1,16,23,5pol481515zvirmk6t00kerbc,0,51.7,26.4,2023-04-15T06:20:46.530Z,2023-04-15T06:20:47Z,4189038665,140,69.5,4189038663,56,Right,4189038671,213,5.5,4189038661,155,,4189038667,141,0.0,4189038669,212,26.9,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381223,116,5,1,16,24,18c8ibslzapz40lfb8y5vygcs,1,32.6,101.1,2023-04-15T06:20:47.119Z,2023-04-15T06:29:02Z,4189038765,347,,4189038763,56,Back,4189038777,233,204,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381205,204,5,1,16,24,5pol481515zvirmk6t00kerbc,0,67.4,-1.1,2023-04-15T06:20:47.119Z,2023-04-15T06:20:50Z,4189038687,347,,4189038685,56,Right,4189038783,233,116,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381275,117,1,1,16,32,18c8ibslzapz40lfb8y5vygcs,1,36.2,100,2023-04-15T06:20:54.716Z,2023-04-15T06:20:56Z,4189039025,213,3.8,4189039023,212,12.0,4189039021,141,90.9,4189039015,107,,4189039019,140,27.2,4189039017,56,Back,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381317,118,1,1,16,34,18c8ibslzapz40lfb8y5vygcs,1,23.3,89.6,2023-04-15T06:20:56.764Z,2023-04-15T06:21:00Z,4189039205,212,32.1,4189039203,141,51.3,4189039201,140,5.4,4189039199,56,Back,4189039207,213,4.1,4189039209,1,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381341,119,1,1,16,38,18c8ibslzapz40lfb8y5vygcs,0,8.9,38,2023-04-15T06:21:00.652Z,2023-04-15T06:21:05Z,4189039311,213,5.7,4189039307,141,5.6,4189039303,56,Back,4189039305,140,37.9,4189039309,212,37.6,4189039301,155,,4189039313,1,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381343,120,44,1,16,40,18c8ibslzapz40lfb8y5vygcs,1,35,5.3,2023-04-15T06:21:02.673Z,2023-04-20T15:32:35Z,4189039317,56,Back,4189039365,233,206,4189039319,285,,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381337,206,44,1,16,40,5pol481515zvirmk6t00kerbc,0,65,94.7,2023-04-15T06:21:02.674Z,2023-04-20T18:01:36Z,4189039325,233,120,4189039293,56,Left,4189039295,286,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381359,121,1,1,16,40,18c8ibslzapz40lfb8y5vygcs,0,34.9,6.4,2023-04-15T06:21:03.624Z,2023-04-20T15:32:47Z,4189039377,56,Back,4204557519,140,36.0,4204557517,3,,4204557525,213,0.7,4204557523,212,1.5,4204557521,141,7.7,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381365,207,61,1,16,41,5pol481515zvirmk6t00kerbc,1,68.8,95.4,2023-04-15T06:21:03.648Z,2023-04-20T15:32:39Z,4189039413,56,Left,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381375,208,49,1,16,42,5pol481515zvirmk6t00kerbc,1,69.4,73.9,2023-04-15T06:21:04.761Z,2023-04-20T15:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bp9o855yj8bdkyictup27h2ad,K. Kozuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536322045,1117,3,1,16,42,5pol481515zvirmk6t00kerbc,0,64.1,63.7,2023-04-15T06:21:04.787Z,2023-04-20T15:33:05Z,4204557969,56,Center,4204557971,286,,4204557975,467,5c3w3zdu6bojrfd8gt8u35o7p,4204557973,465,,,,,,,,,,,,,,bp9o855yj8bdkyictup27h2ad,K. Kozuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381391,209,4,1,16,45,5pol481515zvirmk6t00kerbc,1,66.1,74.6,2023-04-15T06:21:08.097Z,2023-04-15T06:26:48Z,4189052183,265,,4189039543,152,,4189039541,56,Center,4189039593,233,122,4189039547,286,,4189039539,13,,,,,,,,bp9o855yj8bdkyictup27h2ad,K. Kozuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381397,122,4,1,16,45,18c8ibslzapz40lfb8y5vygcs,0,33.9,25.4,2023-04-15T06:21:08.098Z,2023-04-15T06:21:10Z,4189039581,56,Back,4189039579,13,,4189039585,265,,4189039583,152,,4189039609,233,209,4189039587,285,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381775,210,1,1,17,46,5pol481515zvirmk6t00kerbc,1,69.4,68.8,2023-04-15T06:22:08.690Z,2023-04-20T15:34:18Z,4189041555,213,5.8,4189041725,210,13,4189041547,56,Center,4189041541,5,,4189041543,155,,4189041549,140,92.7,4189041553,212,28.1,4189041551,141,48.4,1zajsokdkegr6kia745i27omi,Y. Wakizaka,4189041727,154,,4189041545,152,,,,,,,,,,,,,,,,,,,,,,,,,1,
2533381903,213,44,1,17,47,5pol481515zvirmk6t00kerbc,1,92.6,42.9,2023-04-15T06:22:10.402Z,2023-04-15T06:36:17Z,4189043181,233,125,4189042295,286,,4189042293,56,Center,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381877,125,44,1,17,47,18c8ibslzapz40lfb8y5vygcs,0,7.4,57.1,2023-04-15T06:22:10.403Z,2023-04-15T06:23:01Z,4189043199,233,213,4189042211,56,Back,4189042213,285,,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381781,211,13,1,17,48,5pol481515zvirmk6t00kerbc,1,91.9,45.2,2023-04-15T06:22:11.177Z,2023-04-20T15:34:19Z,4189041755,230,98.6,4189041747,102,46.1,4189041741,154,,4189041733,24,,4189041743,55,210,4189041753,328,,4189041749,103,73.6,4189041739,29,,dvic19ojqq6erwene0ijta61g,K. Takai,4204559719,74,,4189041591,17,,,4189041757,231,49.5,4189041735,15,4189041593,56,Center,,,,,,,,,,,,,,,,
2533381789,124,5,1,17,50,18c8ibslzapz40lfb8y5vygcs,1,-1.3,53.2,2023-04-15T06:22:13.056Z,2023-04-15T06:29:03Z,4189041615,56,Back,4189041617,346,,4189041645,233,212,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381787,212,5,1,17,50,5pol481515zvirmk6t00kerbc,0,101.3,46.8,2023-04-15T06:22:13.056Z,2023-04-15T06:22:14Z,4189041611,56,Center,4189041657,233,124,4189041613,346,,,,,,,,,,,,,,,,,5y3an7p93mnw69cuxe1wqr6z8,T. Einaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381927,126,1,1,18,8,18c8ibslzapz40lfb8y5vygcs,1,4.4,43.3,2023-04-15T06:22:30.860Z,2023-04-15T06:28:53Z,4189043389,124,,4189042391,212,16.1,4189042385,56,Back,4189049417,189,,4189042393,213,5.3,4189042387,140,12.8,4189042389,141,23.5,4189043391,237,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381947,127,1,1,18,9,18c8ibslzapz40lfb8y5vygcs,1,11.8,22.7,2023-04-15T06:22:32.523Z,2023-04-15T06:29:25Z,4189042511,213,5.9,4189042507,141,4.0,4189042509,212,35.4,4189057635,1,,4189042503,56,Back,4189042505,140,43.3,4189057689,155,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533384773,198,1,1,18,12,18c8ibslzapz40lfb8y5vygcs,1,42.2,4.2,2023-04-15T06:22:35.405Z,2023-04-15T06:30:20Z,4189059571,141,4.2,4189059703,156,,4189059575,213,3.1,4189059573,212,6.3,4189059569,140,36.2,4189059567,56,Back,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381953,128,61,1,18,18,18c8ibslzapz40lfb8y5vygcs,0,38.1,8,2023-04-15T06:22:40.973Z,2023-04-15T06:30:31Z,4189042527,56,Back,,,,,,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381955,214,49,1,18,18,5pol481515zvirmk6t00kerbc,1,61.7,96.6,2023-04-15T06:22:41.376Z,2023-04-15T06:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381965,129,43,1,18,19,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-15T06:22:42.303Z,2023-04-20T15:34:44Z,4189042561,285,0,4189042559,56,Back,4204560183,144,45,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381961,215,43,1,18,19,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-15T06:22:42.303Z,2023-04-20T15:34:44Z,4189042569,233,129,4189042551,56,Left,4189042553,286,0,4204560167,144,3,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381991,216,1,1,18,20,5pol481515zvirmk6t00kerbc,1,63,96.5,2023-04-15T06:22:42.705Z,2023-04-15T06:22:47Z,4189042689,56,Left,4189042697,213,6.2,4189042691,140,73.8,4189042693,141,95.3,4189042695,212,11.4,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381995,217,4,1,18,24,5pol481515zvirmk6t00kerbc,1,71.6,94.3,2023-04-15T06:22:47.152Z,2023-04-15T06:22:48Z,4189042781,233,130,4189042719,56,Left,4189042717,13,,4189042725,286,,4189042723,265,,4189042721,152,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382001,130,4,1,18,24,18c8ibslzapz40lfb8y5vygcs,0,28.4,5.7,2023-04-15T06:22:47.153Z,2023-04-15T06:32:18Z,4189042751,152,,4189042747,13,,4189042749,56,Back,4189042823,233,217,4189042755,285,,4189042753,265,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382299,218,1,1,19,7,5pol481515zvirmk6t00kerbc,1,68.8,98,2023-04-15T06:23:30.049Z,2023-04-15T06:23:32Z,4189044381,56,Center,4189044379,152,,4189044377,5,,4189044385,141,70.9,4189044383,140,70.9,4189044389,213,4.8,4189044387,212,18.6,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382313,219,1,1,19,9,5pol481515zvirmk6t00kerbc,0,72.2,70.9,2023-04-15T06:23:32.399Z,2023-04-15T06:32:43Z,4189044481,155,,4189044491,213,5.5,4189044483,56,Center,4189044485,140,90.4,4189044489,212,26.5,4189044487,141,44.0,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382319,131,12,1,19,11,18c8ibslzapz40lfb8y5vygcs,1,11.7,53.1,2023-04-15T06:23:34.333Z,2023-04-15T06:23:36Z,4189044553,15,,4189044541,56,Back,4189044549,213,6.1,4189044543,140,29.8,4189044545,141,47.9,4189044547,212,19.3,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382329,220,1,1,19,13,5pol481515zvirmk6t00kerbc,1,67.4,45.4,2023-04-15T06:23:36.257Z,2023-04-15T06:23:38Z,4189044605,140,64.9,4189044603,56,Center,4189044607,141,61.1,4189044611,213,1.8,4189044609,212,11.0,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382357,221,1,1,19,15,5pol481515zvirmk6t00kerbc,1,66.2,64.3,2023-04-15T06:23:37.936Z,2023-04-15T06:23:40Z,4189044761,141,53.0,4189044759,140,59.3,4189044763,212,10.6,4189044765,213,4.0,4189044757,56,Center,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382373,222,1,1,19,18,5pol481515zvirmk6t00kerbc,1,63.9,53.4,2023-04-15T06:23:40.784Z,2023-04-15T06:23:42Z,4189044839,140,69.9,4189044845,213,0.0,4189044843,212,6.3,4189044837,56,Center,4189044841,141,53.7,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382399,223,1,1,19,19,5pol481515zvirmk6t00kerbc,1,70.9,55.1,2023-04-15T06:23:42.609Z,2023-04-15T06:33:16Z,4189044999,140,70.3,4189045001,141,46.9,4189045003,212,5.6,4189045005,213,4.6,4189044997,56,Center,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382425,224,1,1,19,23,5pol481515zvirmk6t00kerbc,1,73,33.3,2023-04-15T06:23:46.353Z,2023-04-15T06:23:50Z,4189045129,212,24.0,4189045131,213,5.8,4189045127,141,16.1,4189045125,140,93.0,4189045123,56,Right,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382429,225,61,1,19,27,5pol481515zvirmk6t00kerbc,0,92.8,25.3,2023-04-15T06:23:50.385Z,2023-04-15T06:23:50Z,4189045151,56,Center,,,,,,,,,,,,,,,,,,,,,,5y3an7p93mnw69cuxe1wqr6z8,T. Einaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382469,132,4,1,19,30,18c8ibslzapz40lfb8y5vygcs,1,11.4,78,2023-04-15T06:23:53.455Z,2023-04-15T06:23:56Z,4189045319,152,,4189045331,233,226,4189045321,285,,4189045317,56,Back,4189045313,13,,4189045315,295,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382463,226,4,1,19,30,5pol481515zvirmk6t00kerbc,0,88.6,22,2023-04-15T06:23:53.456Z,2023-04-15T06:23:56Z,4189045287,56,Center,4189045289,152,,4189045285,295,,4189045291,286,,4189045283,13,,4189045341,233,132,,,,,,,5y3an7p93mnw69cuxe1wqr6z8,T. Einaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382559,133,1,1,19,44,18c8ibslzapz40lfb8y5vygcs,1,12.1,76.1,2023-04-15T06:24:06.723Z,2023-04-15T06:58:46Z,4189045801,152,,4189045799,5,,4189045805,56,Back,4189045809,141,93.3,4189045813,213,0.4,4189115717,189,,4189045811,212,29.6,4189045807,140,38.0,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382565,134,1,1,19,45,18c8ibslzapz40lfb8y5vygcs,1,38,93.3,2023-04-15T06:24:08.572Z,2023-04-20T15:36:06Z,4189045845,56,Back,4189045847,140,28.1,4204561755,189,,4189045851,212,11.7,4189045849,141,85.4,4189045853,213,3.6,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382593,135,1,1,19,46,18c8ibslzapz40lfb8y5vygcs,1,27.7,84.6,2023-04-15T06:24:09.324Z,2023-04-15T06:59:14Z,4189045967,56,Back,4189045969,140,40.2,4189045973,212,14.7,4189045975,213,5.8,4189045971,141,75.0,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395161,318,1,1,19,47,18c8ibslzapz40lfb8y5vygcs,1,37.7,73.3,2023-04-15T06:24:09.635Z,2023-04-15T06:59:17Z,4189115487,213,5.5,4189115483,141,67.1,4189115485,212,5.8,4189115479,56,Back,4189115481,140,41.5,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382597,136,4,1,19,51,18c8ibslzapz40lfb8y5vygcs,1,40.8,81.6,2023-04-15T06:24:13.916Z,2023-04-15T06:24:17Z,4189045989,286,,4189045987,152,,4189046053,233,227,4189045981,13,,4189045985,56,Back,4189045983,295,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382603,227,4,1,19,51,5pol481515zvirmk6t00kerbc,0,59.2,18.4,2023-04-15T06:24:13.917Z,2023-04-15T06:24:17Z,4189046017,295,,4189046019,56,Right,4189046015,13,,4189046057,233,136,4189046021,152,,4189046023,285,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382643,137,1,1,19,57,18c8ibslzapz40lfb8y5vygcs,1,37.1,76.5,2023-04-15T06:24:19.884Z,2023-04-15T06:24:21Z,4189046215,152,,4189046213,5,,4189046221,141,59.9,4189046225,213,4.4,4189046223,212,12.0,4189046217,56,Back,4189046219,140,33.3,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382653,138,1,1,19,58,18c8ibslzapz40lfb8y5vygcs,1,33.5,60,2023-04-15T06:24:21.323Z,2023-04-15T06:24:22Z,4189046257,56,Back,4189046265,213,4.5,4189046263,212,16.6,4189046259,140,30.7,4189046261,141,35.9,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382691,139,1,1,19,59,18c8ibslzapz40lfb8y5vygcs,1,30.7,35.9,2023-04-15T06:24:22.428Z,2023-04-15T06:24:29Z,4189046469,140,27.2,4189046467,56,Back,4189046471,141,70.2,4189046475,213,1.7,4189046473,212,23.6,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382705,140,1,1,20,6,18c8ibslzapz40lfb8y5vygcs,1,41.2,70.8,2023-04-15T06:24:29.324Z,2023-04-15T06:24:31Z,4189046523,140,27.3,4189046525,141,49.9,4189046531,212,20.4,4189046533,213,3.9,4189046521,56,Back,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382715,141,1,1,20,8,18c8ibslzapz40lfb8y5vygcs,1,29,46.4,2023-04-15T06:24:31.403Z,2023-04-15T06:24:34Z,4189046595,212,16.8,4189046593,141,21.7,4189046591,140,30.2,4189046589,56,Back,4189046597,213,4.8,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382741,142,1,1,20,11,18c8ibslzapz40lfb8y5vygcs,1,30.7,20.8,2023-04-15T06:24:34.172Z,2023-04-15T06:24:37Z,4189046695,155,,4189046703,212,27.9,4189046705,213,5.9,4189046699,140,55.6,4189046697,56,Right,4189046701,141,6.5,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382759,143,1,1,20,15,18c8ibslzapz40lfb8y5vygcs,1,56.6,6.7,2023-04-15T06:24:37.724Z,2023-04-15T06:24:41Z,4189046841,213,0.9,4189046835,140,59.4,4189046833,56,Right,4189046837,141,12.1,4189046839,212,4.7,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382767,144,4,1,20,16,18c8ibslzapz40lfb8y5vygcs,1,59.6,11.3,2023-04-15T06:24:39.196Z,2023-04-15T06:24:41Z,4189046867,13,,4189046875,286,,4189046873,265,,4189046871,152,,4189046869,56,Right,4189046881,233,228,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382751,228,4,1,20,16,5pol481515zvirmk6t00kerbc,0,40.4,88.7,2023-04-15T06:24:39.197Z,2023-04-15T06:24:42Z,4189046799,285,,4189046891,233,144,4189046797,265,,4189046791,13,,4189046793,56,Back,4189046795,152,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
