id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2518091159,74,50,1,8,32,12tyw9yomy9n5cjd5po2ajx1q,1,83.6,36.8,2023-03-11T05:12:04.514Z,2023-03-11T05:31:23Z,4087110113,286,,4087081647,56,Center,4087110189,233,116,,,,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091161,116,7,1,8,32,5pol481515zvirmk6t00kerbc,1,16.4,63.2,2023-03-11T05:12:04.515Z,2023-03-11T05:53:37Z,4087110179,285,,4087127901,14,,4087110181,233,74,4087081661,56,Back,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091449,78,43,1,8,33,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-11T05:12:05.470Z,2023-03-11T05:15:29Z,4087083785,56,Center,4087086111,144,61,,,,,,,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091175,75,6,1,8,34,12tyw9yomy9n5cjd5po2ajx1q,1,84,36.1,2023-03-11T05:12:06.204Z,2023-03-11T05:17:28Z,4087081801,233,117,4087081713,75,,4087088939,361,,4087081711,56,Center,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091173,117,6,1,8,34,5pol481515zvirmk6t00kerbc,0,16,63.9,2023-03-11T05:12:06.204Z,2023-03-11T06:09:35Z,4087081705,56,Back,4087082707,361,,4087081707,75,,4087081817,233,75,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091389,76,1,1,9,27,12tyw9yomy9n5cjd5po2ajx1q,0,99.5,0.5,2023-03-11T05:12:59.990Z,2023-03-11T05:45:16Z,4087083009,141,50.3,4087082997,2,,4087083013,213,1.8,4087083001,155,,4087083007,140,92.3,4087082999,6,,4087083005,56,Center,4087083015,1,,aieev8jr470iq7ft2ob005wph,Y. Shimada,4087083011,212,4087083003,223,,34.7,,,,,,,,,,,,,,,,,,,,
2518091407,118,4,1,9,35,5pol481515zvirmk6t00kerbc,1,4.4,51,2023-03-11T05:13:07.512Z,2023-03-11T05:13:10Z,4087083093,294,,4087083097,152,,4087083137,233,77,4087083095,56,Back,4087083099,285,,4087083091,13,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091411,77,4,1,9,35,12tyw9yomy9n5cjd5po2ajx1q,0,95.6,49,2023-03-11T05:13:07.513Z,2023-03-11T05:19:27Z,4087083135,286,,4087083129,294,,4087083133,152,,4087083141,233,118,4087083131,56,Center,4087083127,13,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091513,119,1,1,9,56,5pol481515zvirmk6t00kerbc,1,4.8,37.7,2023-03-11T05:13:28.968Z,2023-03-11T05:13:38Z,4087083653,152,,4087083661,212,18.7,4087083655,56,Back,4087083657,140,10.9,4087083651,5,,4087083663,213,1.2,4087083659,141,63.6,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091527,120,1,1,10,6,5pol481515zvirmk6t00kerbc,1,31.7,52.2,2023-03-11T05:13:38.440Z,2023-03-11T05:13:42Z,4087083759,212,20.9,4087083755,140,27.4,4087083753,56,Back,4087083761,213,4.5,4087083757,141,22.2,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091543,121,1,1,10,10,5pol481515zvirmk6t00kerbc,1,27.6,25.5,2023-03-11T05:13:42.104Z,2023-03-11T05:13:48Z,4087083857,212,25.4,4087083853,140,25.6,4087083855,141,62.7,4087083859,213,1.7,4087083851,56,Back,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091555,122,1,1,10,16,5pol481515zvirmk6t00kerbc,0,31,76.9,2023-03-11T05:13:48.008Z,2023-03-11T05:13:51Z,4087083941,1,,4087083935,141,75.0,4087083929,155,,4087083933,140,94.9,4087083937,212,67.1,4087083931,56,Center,4087083939,213,6.3,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091563,79,52,1,10,20,12tyw9yomy9n5cjd5po2ajx1q,1,8.2,24.7,2023-03-11T05:13:52.347Z,2023-03-11T05:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091585,80,1,1,10,21,12tyw9yomy9n5cjd5po2ajx1q,1,8.2,24.7,2023-03-11T05:13:53.149Z,2023-03-11T05:13:58Z,4087084073,123,,4087084083,213,1.3,4087084077,140,14.6,4087084075,56,Back,4087084081,212,28.1,4087084079,141,64.9,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091601,81,1,1,10,26,12tyw9yomy9n5cjd5po2ajx1q,1,24.7,71.2,2023-03-11T05:13:58.149Z,2023-03-11T05:14:02Z,4087084173,213,4.7,4087084165,56,Back,4087084171,212,16.9,4087084167,140,25.3,4087084169,141,46.3,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091603,82,1,1,10,30,12tyw9yomy9n5cjd5po2ajx1q,1,28.8,35.4,2023-03-11T05:14:02.176Z,2023-03-11T05:14:04Z,4087084183,140,21.6,4087084189,213,3.8,4087084181,56,Back,4087084187,212,9.7,4087084185,141,26.5,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091607,83,1,1,10,32,12tyw9yomy9n5cjd5po2ajx1q,1,21.6,26.5,2023-03-11T05:14:04.848Z,2023-03-11T05:14:07Z,4087084209,141,49.7,4087084213,213,2.1,4087084207,140,13.1,4087084205,56,Back,4087084211,212,18.1,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091615,84,1,1,10,35,12tyw9yomy9n5cjd5po2ajx1q,1,13.2,51.6,2023-03-11T05:14:07.019Z,2023-03-11T05:14:10Z,4087084251,141,73.3,4087084247,56,Back,4087084255,213,1.7,4087084253,212,14.8,4087084249,140,11.9,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091619,85,1,1,10,38,12tyw9yomy9n5cjd5po2ajx1q,1,19.6,77.3,2023-03-11T05:14:10.630Z,2023-03-11T05:14:13Z,4087084283,140,7.4,4087084287,212,18.7,4087084285,141,57.2,4087084289,213,4.0,4087084281,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091627,86,1,1,10,41,12tyw9yomy9n5cjd5po2ajx1q,1,7.8,55.8,2023-03-11T05:14:13.793Z,2023-03-11T05:14:17Z,4087084337,212,21.3,4087084333,140,9.4,4087084335,141,24.6,4087084339,213,4.8,4087084331,56,Back,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091633,87,1,1,10,45,12tyw9yomy9n5cjd5po2ajx1q,1,9.4,22.4,2023-03-11T05:14:17.265Z,2023-03-11T05:14:18Z,4087084365,212,11.2,4087084363,141,29.1,4087084359,56,Back,4087084367,213,0.4,4087084361,140,19.1,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091643,88,1,1,10,46,12tyw9yomy9n5cjd5po2ajx1q,1,19.1,29.1,2023-03-11T05:14:18.452Z,2023-03-11T05:14:20Z,4087084415,212,13.0,4087084413,141,13.1,4087084417,213,4.1,4087084409,56,Back,4087084411,140,12.4,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091665,91,1,1,10,49,12tyw9yomy9n5cjd5po2ajx1q,0,12.8,12.3,2023-03-11T05:14:21.846Z,2023-03-11T05:14:23Z,4087084489,140,38.4,4087084493,212,30.5,4087084485,155,,4087084487,56,Back,4087084491,141,33.6,4087084495,213,0.5,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091671,123,1,1,10,53,5pol481515zvirmk6t00kerbc,1,57,67.9,2023-03-11T05:14:25.032Z,2023-03-11T05:14:27Z,4087084513,212,3.4,4087084509,140,59.8,4087084505,3,,4087084507,56,Center,4087084515,213,0.5,4087084511,141,70.5,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091673,124,49,1,10,53,5pol481515zvirmk6t00kerbc,1,60.3,69.6,2023-03-11T05:14:25.832Z,2023-03-11T05:14:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091689,125,1,1,10,55,5pol481515zvirmk6t00kerbc,1,63.7,65.1,2023-03-11T05:14:27.096Z,2023-03-11T05:20:22Z,4087084587,212,11.8,4087084585,141,66.6,4087084589,213,0.1,4087084581,56,Center,4087084583,140,74.9,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091691,126,61,1,10,57,5pol481515zvirmk6t00kerbc,0,74.9,66.6,2023-03-11T05:14:29.097Z,2023-03-11T05:20:51Z,4087084593,56,Center,,,,,,,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091695,92,49,1,10,58,12tyw9yomy9n5cjd5po2ajx1q,1,21.2,23.4,2023-03-11T05:14:30.020Z,2023-03-11T05:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091711,93,1,1,10,58,12tyw9yomy9n5cjd5po2ajx1q,1,21.2,23.4,2023-03-11T05:14:30.041Z,2023-03-11T05:14:32Z,4087084683,140,28.6,4087084687,212,11.5,4087084685,141,10.9,4087084689,213,5.5,4087084681,56,Back,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091713,94,3,1,11,0,12tyw9yomy9n5cjd5po2ajx1q,0,31.6,11.9,2023-03-11T05:14:32.023Z,2023-03-11T05:14:34Z,4087084693,56,Back,4087084695,285,,4087084725,233,127,,,,,,,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091717,127,7,1,11,0,5pol481515zvirmk6t00kerbc,0,68.4,88.1,2023-03-11T05:14:32.024Z,2023-03-11T05:21:10Z,4087084717,233,94,4087084709,56,Left,4087084721,286,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091733,95,61,1,11,0,12tyw9yomy9n5cjd5po2ajx1q,1,28.9,13.5,2023-03-11T05:14:32.321Z,2023-03-11T05:21:07Z,4087084789,56,Back,,,,,,,,,,,,,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091721,128,49,1,11,1,5pol481515zvirmk6t00kerbc,1,61.3,82.6,2023-03-11T05:14:33.052Z,2023-03-11T05:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091731,129,1,1,11,2,5pol481515zvirmk6t00kerbc,1,61.3,82.6,2023-03-11T05:14:34.127Z,2023-03-11T05:21:18Z,4087084773,213,6.2,4087084769,141,82.1,4087084767,140,64.2,4087084771,212,3.1,4087084765,56,Left,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091735,130,1,1,11,4,5pol481515zvirmk6t00kerbc,1,65.5,84.5,2023-03-11T05:14:36.008Z,2023-03-11T05:20:13Z,4087084801,140,60.0,4087084807,213,3.3,4087084799,56,Left,4087084805,212,5.9,4087084803,141,83.0,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091737,131,1,1,11,5,5pol481515zvirmk6t00kerbc,1,59.4,81.5,2023-03-11T05:14:37.032Z,2023-03-11T05:14:37Z,4087084813,56,Center,4087084821,213,5.0,4087084815,140,61.1,4087084817,141,71.5,4087084819,212,7.0,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091747,132,1,1,11,5,5pol481515zvirmk6t00kerbc,1,61.1,71.5,2023-03-11T05:14:37.832Z,2023-03-11T05:14:40Z,4087084879,140,59.2,4087084885,213,1.8,4087084889,156,,4087084877,56,Left,4087084881,141,86.9,4087084883,212,10.7,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091761,133,1,1,11,8,5pol481515zvirmk6t00kerbc,1,60.5,87.5,2023-03-11T05:14:40.105Z,2023-03-11T05:14:42Z,4087084953,213,1.1,4087084949,141,95.6,4087084945,56,Left,4087084947,140,62.9,4087084951,212,6.1,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091767,134,1,1,11,10,5pol481515zvirmk6t00kerbc,1,61.6,92.4,2023-03-11T05:14:42.664Z,2023-03-11T05:14:44Z,4087084987,213,3.9,4087084979,56,Left,4087084983,141,84.4,4087084985,212,7.6,4087084981,140,56.6,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091789,135,1,1,11,12,5pol481515zvirmk6t00kerbc,1,54.2,81.2,2023-03-11T05:14:44.424Z,2023-03-11T05:14:47Z,4087085087,56,Center,4087085093,212,5.2,4087085089,140,56.6,4087085095,213,5.2,4087085091,141,74.5,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091811,136,1,1,11,15,5pol481515zvirmk6t00kerbc,1,61.7,79.3,2023-03-11T05:14:47.800Z,2023-03-11T05:14:51Z,4087085199,213,2.1,4087085191,56,Left,4087085197,212,10.3,4087085195,141,92.4,4087085193,140,56.7,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091813,137,1,1,11,19,5pol481515zvirmk6t00kerbc,1,57.7,87.8,2023-03-11T05:14:51.448Z,2023-03-11T05:14:53Z,4087085227,213,3.7,4087085225,212,13.6,4087085221,140,47.0,4087085223,141,76.6,4087085219,56,Back,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091825,138,1,1,11,20,5pol481515zvirmk6t00kerbc,1,46.9,74.8,2023-03-11T05:14:52.969Z,2023-03-11T05:14:56Z,4087085303,213,4.5,4087085295,56,Back,4087085297,140,42.8,4087085301,212,22.4,4087085299,141,42.5,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091849,139,1,1,11,24,5pol481515zvirmk6t00kerbc,1,42.5,37,2023-03-11T05:14:56.488Z,2023-03-11T05:15:06Z,4087085459,212,34.4,4087085463,1,,4087085455,140,65.8,4087085457,141,1.4,4087085453,56,Right,4087085461,213,5.5,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091861,140,1,1,11,34,5pol481515zvirmk6t00kerbc,1,68.8,9.2,2023-03-11T05:15:06.680Z,2023-03-11T05:15:09Z,4087085505,56,Center,4087085507,140,73.8,4087085513,213,1.2,4087085509,141,29.1,4087085511,212,14.5,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091863,141,61,1,11,36,5pol481515zvirmk6t00kerbc,0,76.9,28.9,2023-03-11T05:15:08.857Z,2023-03-11T05:15:09Z,4087085517,56,Center,,,,,,,,,,,,,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091875,96,1,1,11,36,12tyw9yomy9n5cjd5po2ajx1q,1,23.2,69,2023-03-11T05:15:08.952Z,2023-03-11T05:15:11Z,4087085589,140,29.8,4087085587,56,Back,4087085593,212,9.3,4087085591,141,59.9,4087085595,213,5.6,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091877,97,49,1,11,39,12tyw9yomy9n5cjd5po2ajx1q,1,29.8,59.9,2023-03-11T05:15:11.120Z,2023-03-11T05:15:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091891,98,3,1,11,39,12tyw9yomy9n5cjd5po2ajx1q,1,28.3,63.6,2023-03-11T05:15:11.875Z,2023-03-11T05:21:40Z,4087085671,285,,4087085689,233,142,4087085669,56,Back,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091881,142,45,1,11,39,5pol481515zvirmk6t00kerbc,0,71.7,36.4,2023-03-11T05:15:11.875Z,2023-03-11T05:23:16Z,4087085705,233,98,4087085627,286,,4087085625,56,Center,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091903,99,1,1,11,42,12tyw9yomy9n5cjd5po2ajx1q,0,21.5,38.9,2023-03-11T05:15:14.544Z,2023-03-11T05:15:15Z,4087085731,155,,4087085739,212,17.7,4087085733,56,Back,4087085735,140,37.6,4087085741,213,6.0,4087085737,141,31.3,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091895,143,61,1,11,42,5pol481515zvirmk6t00kerbc,1,67.6,56.9,2023-03-11T05:15:14.710Z,2023-03-11T05:15:14Z,4087085673,56,Center,,,,,,,,,,,,,,,,,,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091907,144,49,1,11,44,5pol481515zvirmk6t00kerbc,1,54.2,59.6,2023-03-11T05:15:16.057Z,2023-03-11T05:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091925,145,1,1,11,44,5pol481515zvirmk6t00kerbc,1,53.4,56.4,2023-03-11T05:15:16.536Z,2023-03-11T05:15:20Z,4087085869,141,47.6,4087085867,140,61.7,4087085865,56,Center,4087085871,212,10.6,4087085873,213,5.7,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091941,146,1,1,11,49,5pol481515zvirmk6t00kerbc,1,62,45.8,2023-03-11T05:15:21.128Z,2023-03-11T05:15:24Z,4087085953,141,34.5,4087085955,212,7.8,4087085949,56,Center,4087085957,213,4.5,4087085951,140,60.8,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091957,147,1,1,11,51,5pol481515zvirmk6t00kerbc,1,60,28.6,2023-03-11T05:15:23.992Z,2023-03-11T05:15:25Z,4087086013,140,58.2,4087086011,56,Right,4087086019,213,4.6,4087086015,141,5.0,4087086017,212,16.2,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2518091977,148,1,1,11,53,5pol481515zvirmk6t00kerbc,1,56.5,4.6,2023-03-11T05:15:25.144Z,2023-03-11T05:15:29Z,4087086103,141,13.2,4087086105,212,5.9,4087086107,213,1.4,4087086101,140,57.2,4087086099,56,Right,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092003,149,1,1,11,57,5pol481515zvirmk6t00kerbc,1,66,4.1,2023-03-11T05:15:29.544Z,2023-03-11T05:23:28Z,4087086213,140,74.0,4087086215,141,1.1,4087086217,212,8.6,4087086211,56,Right,4087086219,213,6.0,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092015,150,1,1,12,1,5pol481515zvirmk6t00kerbc,1,73.5,6.2,2023-03-11T05:15:33.448Z,2023-03-11T05:23:48Z,4087086295,213,3.2,4087086285,140,59.2,4087086283,56,Right,4087086287,141,5.2,4087086291,212,15.0,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092023,151,1,1,12,4,5pol481515zvirmk6t00kerbc,1,62.6,5.2,2023-03-11T05:15:36.920Z,2023-03-11T05:15:38Z,4087086331,140,70.7,4087086329,56,Right,4087086335,212,8.5,4087086333,141,5.3,4087086337,213,0.0,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092045,153,1,1,12,8,5pol481515zvirmk6t00kerbc,1,69.8,6.4,2023-03-11T05:15:40.504Z,2023-03-11T05:23:57Z,4087086429,213,3.1,4087086421,56,Right,4087086427,212,9.1,4087086425,141,7.4,4087086423,140,61.2,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092047,154,1,1,12,11,5pol481515zvirmk6t00kerbc,1,61.2,7.4,2023-03-11T05:15:43.816Z,2023-03-11T05:24:04Z,4087086441,140,68.1,4087086449,213,0.1,4087086443,141,8.5,4087086445,212,7.3,4087086439,56,Right,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092061,155,1,1,12,12,5pol481515zvirmk6t00kerbc,1,68.1,8.5,2023-03-11T05:15:44.600Z,2023-03-11T05:24:11Z,4087086501,213,1.3,4087086499,212,16.1,4087086495,140,72.3,4087086497,141,31.3,4087086493,56,Center,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092073,156,1,1,12,15,5pol481515zvirmk6t00kerbc,1,70.7,38,2023-03-11T05:15:47.256Z,2023-03-11T05:24:20Z,4087086569,56,Center,4087086577,213,2.7,4087086573,141,42.7,4087086575,212,6.9,4087086571,140,64.9,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092089,157,1,1,12,16,5pol481515zvirmk6t00kerbc,1,64.9,42.7,2023-03-11T05:15:48.392Z,2023-03-11T05:15:51Z,4087086661,140,77.5,4087086669,1,,4087086665,212,37.4,4087086667,213,1.2,4087086659,56,Left,4087086663,141,94.1,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092097,158,1,1,12,18,5pol481515zvirmk6t00kerbc,1,79.8,92,2023-03-11T05:15:50.079Z,2023-03-11T05:39:52Z,4087086697,56,Center,4087086705,213,5.0,4087086695,155,,4087086699,140,86.8,4087086701,141,51.0,4087086703,212,28.8,4087086693,2,,,,,55plbq48ahcbaz5maex325nv8,A. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092195,161,61,1,12,19,5pol481515zvirmk6t00kerbc,0,90.2,56.9,2023-03-11T05:15:51.871Z,2023-03-11T05:40:23Z,4087087241,56,Center,,,,,,,,,,,,,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092111,100,61,1,12,20,12tyw9yomy9n5cjd5po2ajx1q,0,9.9,52.2,2023-03-11T05:15:52.355Z,2023-03-11T05:40:24Z,4087086753,56,Back,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092113,159,13,1,12,21,5pol481515zvirmk6t00kerbc,1,85.9,53.1,2023-03-11T05:15:53.273Z,2023-03-11T05:40:38Z,4087087129,458,,4087086763,17,,4087086765,56,Center,4087087117,120,,4087087115,20,,4087086761,22,,4087087121,102,35.5,4087087127,328,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,4087087131,230,4087087119,81,,97.3,4087087133,231,49.5,4087087123,103,44.4,,,,,,,,,,,,,,
2518092123,101,5,1,12,22,12tyw9yomy9n5cjd5po2ajx1q,1,-1.2,60,2023-03-11T05:15:54.650Z,2023-03-11T05:28:34Z,4087086797,346,,4087086795,56,Back,4087086799,233,160,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,
2518092117,160,5,1,12,22,5pol481515zvirmk6t00kerbc,0,101.2,40,2023-03-11T05:15:54.650Z,2023-03-11T05:15:57Z,4087086803,233,101,4087086777,56,Center,4087086779,346,,,,,,,,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,
