id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId
2524822169,181,1,1,22,11,28u3q82ip96ahymkup01vfxli,0,94.7,75.9,2023-03-26T13:25:32.779Z,2023-03-26T13:25:33Z,4124880977,141,70.3,4124880981,213,4.3,4124880971,155,,4124880973,56,Center,4124880975,140,93.1,4124880979,212,4.2,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
2524822167,174,61,1,22,11,8l30dsub3sutr6j3ruvk650xc,1,4.7,31.9,2023-03-26T13:25:33.034Z,2023-03-26T13:25:33Z,4124880969,56,Back,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524822185,182,15,1,22,13,28u3q82ip96ahymkup01vfxli,1,90.4,60.3,2023-03-26T13:25:35.107Z,2023-03-26T13:25:55Z,4124881787,231,51.6,4124881779,100,,4124881783,147,57.0,4124881365,233,175,4124881773,103,19,4124881777,458,,4124881041,56,Center,4124881771,102,52.9,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,4124881037,22,4124881769,76,4124881363,82,,4124881785,230,4124881775,328,,,,,99.3,4124881781,146,4124881039,17,,94.6,4124881359,20
2524822195,175,10,1,22,13,8l30dsub3sutr6j3ruvk650xc,1,12.4,46.1,2023-03-26T13:25:35.207Z,2023-03-26T13:26:04Z,4124881087,56,Back,4124881085,94,,4124881369,233,182,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524822207,183,1,1,22,16,28u3q82ip96ahymkup01vfxli,1,91.3,20.6,2023-03-26T13:25:38.523Z,2023-03-26T13:25:40Z,4124881155,213,3.3,4124881149,140,72.9,4124881153,212,19.7,4124881147,56,Right,4124881151,141,14.9,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524822231,184,1,1,22,18,28u3q82ip96ahymkup01vfxli,0,74.9,14.7,2023-03-26T13:25:39.971Z,2023-03-26T13:25:43Z,4124881259,141,50.7,4124881261,212,32.1,4124881251,2,,4124881255,56,Center,4124881263,213,0.9,4124881265,1,,4124881253,155,,4124881257,140,94.7,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524822227,176,52,1,22,20,8l30dsub3sutr6j3ruvk650xc,1,2.6,48.5,2023-03-26T13:25:42.562Z,2023-03-26T13:25:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524822389,177,1,1,22,37,8l30dsub3sutr6j3ruvk650xc,1,13.3,51.8,2023-03-26T13:25:59.586Z,2023-03-26T13:26:04Z,4124882065,56,Back,4124882063,123,,4124882067,140,16.8,4124882073,213,6.1,4124882069,141,51.0,4124882071,212,3.7,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524822407,178,1,1,22,43,8l30dsub3sutr6j3ruvk650xc,1,14.5,56,2023-03-26T13:26:05.042Z,2023-03-26T13:26:07Z,4124882149,141,55.5,4124882153,213,3.2,4124882145,56,Back,4124882151,212,6.5,4124882147,140,8.3,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524822431,179,1,1,22,45,8l30dsub3sutr6j3ruvk650xc,1,7.7,54.9,2023-03-26T13:26:07.035Z,2023-03-26T13:26:10Z,4124882269,141,93.8,4124882271,212,28.5,4124882265,56,Back,4124882263,155,,4124882273,213,1.2,4124882267,140,17.7,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524822469,180,1,1,22,48,8l30dsub3sutr6j3ruvk650xc,1,17.9,94.2,2023-03-26T13:26:10.002Z,2023-03-26T13:26:13Z,4124882465,212,17.9,4124882463,141,88.6,4124882467,213,3.4,4124882459,56,Back,4124882461,140,1.2,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524822513,181,1,1,22,51,8l30dsub3sutr6j3ruvk650xc,1,1.2,88.6,2023-03-26T13:26:13.010Z,2023-03-26T13:26:18Z,4124882683,213,0.1,4124882669,155,,4124882679,141,93.5,4124882681,212,29.2,4124882675,140,28.8,4124882673,56,Back,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524822525,182,1,1,22,56,8l30dsub3sutr6j3ruvk650xc,1,27.2,94.2,2023-03-26T13:26:18.178Z,2023-03-26T13:26:19Z,4124882735,56,Back,4124882743,213,3.4,4124882737,140,21.3,4124882739,141,91.4,4124882741,212,6.5,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524822535,183,1,1,22,57,8l30dsub3sutr6j3ruvk650xc,1,20.5,90.5,2023-03-26T13:26:19.579Z,2023-03-26T13:26:21Z,4124882779,140,34.5,4124882781,141,91.1,4124882783,212,14.7,4124882777,56,Back,4124882785,213,0.0,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524822549,184,1,1,22,59,8l30dsub3sutr6j3ruvk650xc,1,34.6,91.1,2023-03-26T13:26:21.249Z,2023-03-26T13:26:22Z,4124882839,213,3.8,4124882831,56,Back,4124882835,141,85.7,4124882833,140,29.9,4124882837,212,6.2,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524822573,185,1,1,23,1,8l30dsub3sutr6j3ruvk650xc,1,29.7,83,2023-03-26T13:26:22.866Z,2023-03-26T13:26:26Z,4124882959,213,5.5,4124882955,141,70.8,4124882951,56,Back,4124882953,140,38.1,4124882957,212,12.1,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524822597,186,1,1,23,4,8l30dsub3sutr6j3ruvk650xc,1,35.9,56.3,2023-03-26T13:26:25.970Z,2023-03-26T13:26:30Z,4124883089,56,Back,4124883097,213,4.9,4124883095,212,25.9,4124883093,141,18.9,4124883091,140,40.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524822611,187,1,1,23,8,8l30dsub3sutr6j3ruvk650xc,1,51.9,18.2,2023-03-26T13:26:30.178Z,2023-03-26T13:26:32Z,4124883161,56,Center,4124883163,140,63.4,4124883165,141,37.1,4124883169,213,0.8,4124883167,212,17.6,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524822617,188,1,1,23,10,8l30dsub3sutr6j3ruvk650xc,0,64.9,38.2,2023-03-26T13:26:32.194Z,2023-03-26T13:26:33Z,4124883205,212,9.6,4124883199,56,Center,4124883203,141,49.0,4124883201,140,59.0,4124883207,213,2.3,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,
2524822657,185,49,1,23,14,28u3q82ip96ahymkup01vfxli,1,41.3,51.3,2023-03-26T13:26:35.827Z,2023-03-26T13:26:45Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524822675,186,1,1,23,17,28u3q82ip96ahymkup01vfxli,0,47.1,36.9,2023-03-26T13:26:39.307Z,2023-03-26T13:26:40Z,4124883445,141,47.8,4124883449,213,0.7,4124883441,56,Center,4124883443,140,55.3,4124883447,212,11.4,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524822671,189,49,1,23,17,8l30dsub3sutr6j3ruvk650xc,1,41.2,54.5,2023-03-26T13:26:39.330Z,2023-03-26T13:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524822715,190,1,1,23,21,8l30dsub3sutr6j3ruvk650xc,1,34.6,50,2023-03-26T13:26:43.258Z,2023-03-26T13:26:46Z,4124883669,141,84.8,4124883665,56,Back,4124883673,213,1.4,4124883671,212,23.9,4124883667,140,38.0,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524822745,191,1,1,23,24,8l30dsub3sutr6j3ruvk650xc,1,38.9,86.2,2023-03-26T13:26:46.570Z,2023-03-26T13:26:51Z,4124883841,56,Left,4124883849,213,0.1,4124883847,212,23.1,4124883843,140,60.8,4124883845,141,89.9,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524822759,192,1,1,23,29,8l30dsub3sutr6j3ruvk650xc,0,79.5,82,2023-03-26T13:26:51.234Z,2023-03-26T13:26:53Z,4124883927,141,37.3,4124883923,56,Center,4124883919,2,,4124883925,140,87.1,4124883931,213,5.0,4124883921,155,,4124883929,212,31.4,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524822765,187,8,1,23,32,28u3q82ip96ahymkup01vfxli,1,7,64.8,2023-03-26T13:26:54.275Z,2023-03-26T13:26:54Z,4124883967,56,Back,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524822777,188,49,1,23,33,28u3q82ip96ahymkup01vfxli,1,4.5,68.4,2023-03-26T13:26:55.227Z,2023-03-26T13:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524822785,189,12,1,23,34,28u3q82ip96ahymkup01vfxli,1,2.2,72.4,2023-03-26T13:26:56.507Z,2023-03-26T13:26:57Z,4124884043,141,100.0,4124884045,212,26.6,4124884047,213,0.8,4124884041,140,19.2,4124884039,56,Back,4124884057,167,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524822911,193,5,1,23,35,8l30dsub3sutr6j3ruvk650xc,1,81.5,-1.1,2023-03-26T13:26:57.114Z,2023-03-26T13:27:16Z,4124884619,56,Right,4124884633,233,190,4124884621,347,,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,
2524822787,190,5,1,23,35,28u3q82ip96ahymkup01vfxli,0,18.5,101.1,2023-03-26T13:26:57.284Z,2023-03-26T13:27:16Z,4124884055,347,,4124884637,233,193,4124884053,56,Back,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524822919,194,1,1,23,54,8l30dsub3sutr6j3ruvk650xc,1,73.2,0,2023-03-26T13:27:16.258Z,2023-03-26T13:27:18Z,4124884669,212,10.3,4124884661,107,,4124884671,213,1.6,4124884665,140,73.4,4124884663,56,Right,4124884667,141,13.8,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524822931,195,1,1,23,56,8l30dsub3sutr6j3ruvk650xc,1,73.2,15.5,2023-03-26T13:27:18.066Z,2023-03-26T13:27:19Z,4124884777,213,4.5,4124884775,212,6.5,4124884773,141,6.1,4124884769,56,Right,4124884771,140,72.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524822939,196,1,1,23,57,8l30dsub3sutr6j3ruvk650xc,0,72.1,6.1,2023-03-26T13:27:19.482Z,2023-03-26T13:27:20Z,4124884815,141,12.3,4124884819,213,1.0,4124884811,56,Right,4124884813,140,74.9,4124884817,212,5.1,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524822943,191,8,1,23,58,28u3q82ip96ahymkup01vfxli,1,13.6,85.1,2023-03-26T13:27:20.610Z,2023-03-26T13:27:20Z,4124884827,56,Back,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524822977,197,1,1,24,1,8l30dsub3sutr6j3ruvk650xc,1,71.7,10.7,2023-03-26T13:27:23.346Z,2023-03-26T13:27:27Z,4124884979,56,Right,4124884987,213,6.2,4124884983,141,9.4,4124884985,212,18.2,4124884981,140,89.0,4124884977,155,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524822993,198,1,1,24,5,8l30dsub3sutr6j3ruvk650xc,1,85.4,10.7,2023-03-26T13:27:27.194Z,2023-03-26T13:27:28Z,4124885073,140,76.3,4124885071,56,Right,4124885079,213,3.3,4124885075,141,8.9,4124885077,212,9.6,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524823001,199,1,1,24,6,8l30dsub3sutr6j3ruvk650xc,0,76.3,8.9,2023-03-26T13:27:28.442Z,2023-03-26T13:27:30Z,4124885113,212,24.0,4124885109,140,88.5,4124885115,213,1.0,4124885111,141,38.8,4124885103,2,,4124885105,155,,4124885107,56,Center,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524823019,192,12,1,24,8,28u3q82ip96ahymkup01vfxli,1,9.7,53.4,2023-03-26T13:27:30.339Z,2023-03-26T13:27:33Z,4124885203,212,28.1,4124885201,141,29.1,4124885199,140,31.3,4124885205,213,5.7,4124885207,15,,4124885197,56,Back,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524823031,193,49,1,24,13,28u3q82ip96ahymkup01vfxli,1,31,26.4,2023-03-26T13:27:35.410Z,2023-03-26T13:27:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524823061,194,1,1,24,13,28u3q82ip96ahymkup01vfxli,1,31,26.4,2023-03-26T13:27:35.467Z,2023-03-26T13:27:41Z,4124885421,140,25.7,4124885427,213,2.5,4124885425,212,7.1,4124885419,56,Back,4124885423,141,32.8,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524823077,195,1,1,24,19,28u3q82ip96ahymkup01vfxli,0,34.3,36.6,2023-03-26T13:27:41.515Z,2023-03-26T13:27:42Z,4124885507,141,57.2,4124885511,213,0.4,4124885503,56,Center,4124885505,140,62.7,4124885513,1,,4124885501,155,,4124885509,212,32.9,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524823081,200,49,1,24,21,8l30dsub3sutr6j3ruvk650xc,1,35.7,39.1,2023-03-26T13:27:43.123Z,2023-03-26T13:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524823097,201,1,1,24,23,8l30dsub3sutr6j3ruvk650xc,1,35.2,39.7,2023-03-26T13:27:45.082Z,2023-03-26T13:27:46Z,4124885607,56,Back,4124885613,212,12.1,4124885611,141,45.1,4124885609,140,46.2,4124885615,213,0.3,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524823109,202,1,1,24,24,8l30dsub3sutr6j3ruvk650xc,1,46.2,45.1,2023-03-26T13:27:46.401Z,2023-03-26T13:27:47Z,4124885677,212,7.3,4124885671,56,Back,4124885673,140,39.9,4124885679,213,3.6,4124885675,141,40.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524823125,203,1,1,24,26,8l30dsub3sutr6j3ruvk650xc,1,39.9,40.6,2023-03-26T13:27:47.651Z,2023-03-26T13:27:50Z,4124885747,56,Back,4124885751,141,22.7,4124885749,140,41.0,4124885755,213,4.8,4124885753,212,12.2,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,
2524823143,204,1,1,24,28,8l30dsub3sutr6j3ruvk650xc,1,41,22.7,2023-03-26T13:27:50.578Z,2023-03-26T13:27:52Z,4124885835,212,9.7,4124885833,141,18.0,4124885837,213,3.5,4124885829,56,Back,4124885831,140,32.3,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524823151,205,1,1,24,30,8l30dsub3sutr6j3ruvk650xc,1,32.3,17.9,2023-03-26T13:27:52.306Z,2023-03-26T13:27:53Z,4124885873,56,Back,4124885875,140,13.3,4124885879,141,40.6,4124885885,213,2.5,4124885881,212,25.2,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524823177,206,1,1,24,31,8l30dsub3sutr6j3ruvk650xc,1,13.4,40.6,2023-03-26T13:27:53.545Z,2023-03-26T13:27:58Z,4124886019,212,14.6,4124886017,141,58.2,4124886015,140,21.4,4124886021,213,1.0,4124886013,56,Back,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524823195,207,1,1,24,36,8l30dsub3sutr6j3ruvk650xc,1,23.3,59.7,2023-03-26T13:27:58.298Z,2023-03-26T13:28:00Z,4124886099,140,13.5,4124886101,141,47.9,4124886095,56,Back,4124886105,213,3.8,4124886103,212,13.0,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524823233,208,1,1,24,38,8l30dsub3sutr6j3ruvk650xc,1,13.6,49.4,2023-03-26T13:28:00.562Z,2023-03-26T13:28:05Z,4124886271,213,1.0,4124886261,155,,4124886269,212,31.1,4124886267,141,88.9,4124886263,56,Back,4124886265,140,28.6,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524823237,196,45,1,24,43,28u3q82ip96ahymkup01vfxli,0,64.2,14,2023-03-26T13:28:05.006Z,2023-03-26T13:28:07Z,4124886363,233,209,4124886291,285,,4124886289,56,Right,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524823249,209,3,1,24,43,8l30dsub3sutr6j3ruvk650xc,1,35.8,86,2023-03-26T13:28:05.006Z,2023-03-26T13:28:07Z,4124886355,233,196,4124886359,286,,4124886347,56,Back,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524823261,210,43,1,24,45,8l30dsub3sutr6j3ruvk650xc,1,0,0,2023-03-26T13:28:06.690Z,2023-03-26T13:28:11Z,4124886461,144,3,4124886379,286,0,4124886377,56,Back,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524823287,211,1,1,24,46,8l30dsub3sutr6j3ruvk650xc,1,42.1,91.2,2023-03-26T13:28:08.418Z,2023-03-26T13:28:12Z,4124886477,212,14.3,4124886473,140,55.5,4124886471,56,Left,4124886475,141,94.7,4124886479,213,0.2,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524823301,212,1,1,24,50,8l30dsub3sutr6j3ruvk650xc,1,54,87.8,2023-03-26T13:28:11.970Z,2023-03-26T13:28:13Z,4124886539,140,59.3,4124886547,213,5.2,4124886535,56,Center,4124886545,212,11.4,4124886543,141,73.2,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524823321,213,1,1,24,52,8l30dsub3sutr6j3ruvk650xc,1,58.4,64.9,2023-03-26T13:28:13.786Z,2023-03-26T13:28:17Z,4124886663,212,15.7,4124886661,141,41.9,4124886659,140,59.5,4124886665,213,4.8,4124886657,56,Center,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524823345,214,1,1,24,55,8l30dsub3sutr6j3ruvk650xc,0,61.5,36,2023-03-26T13:28:16.946Z,2023-03-26T13:28:20Z,4124886785,213,0.3,4124886777,56,Center,4124886783,212,39.7,4124886781,141,53.9,4124886779,140,97.5,4124886775,155,,4124886787,1,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,
2524823349,197,52,1,24,59,28u3q82ip96ahymkup01vfxli,1,3.8,45.5,2023-03-26T13:28:20.778Z,2023-03-26T13:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,
2524823437,198,1,1,25,2,28u3q82ip96ahymkup01vfxli,1,7.6,42.8,2023-03-26T13:28:24.418Z,2023-03-26T13:28:32Z,4124887113,140,10.9,4124887109,123,,4124887115,141,54.6,4124887117,212,8.7,4124887111,56,Back,4124887119,213,1.2,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,
2524823449,199,1,1,25,10,28u3q82ip96ahymkup01vfxli,1,30.5,64.3,2023-03-26T13:28:32.611Z,2023-03-26T13:28:35Z,4124887165,140,36.1,4124887163,56,Back,4124887167,141,91.5,4124887169,212,19.4,4124887171,213,1.3,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524823475,200,1,1,25,13,28u3q82ip96ahymkup01vfxli,1,36.1,91.5,2023-03-26T13:28:34.930Z,2023-03-26T13:28:39Z,4124887299,56,Back,4124887317,213,4.0,4124887305,141,83.0,4124887311,212,7.6,4124887303,140,31.4,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524823481,201,43,1,25,17,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-26T13:28:39.346Z,2023-03-26T13:28:48Z,4124887333,56,Back,4124887583,144,61,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524823527,202,4,1,25,20,28u3q82ip96ahymkup01vfxli,1,35,76.3,2023-03-26T13:28:42.371Z,2023-03-26T13:29:02Z,4124887539,152,,4124887535,294,,4124887541,286,,4124887533,13,,4124887537,56,Back,4124887985,233,215,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524823569,215,4,1,25,20,8l30dsub3sutr6j3ruvk650xc,0,65,23.7,2023-03-26T13:28:42.372Z,2023-03-26T13:29:02Z,4124887787,285,,4124887779,13,,4124887783,56,Center,4124887785,152,,4124887999,233,202,4124887781,294,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524823561,203,1,1,25,29,28u3q82ip96ahymkup01vfxli,1,35,82.9,2023-03-26T13:28:51.235Z,2023-03-26T13:28:54Z,4124887739,212,9.0,4124887729,5,,4124887741,213,4.1,4124887731,152,,4124887737,141,72.3,4124887735,140,29.8,4124887733,56,Back,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524823573,204,1,1,25,32,28u3q82ip96ahymkup01vfxli,1,31.1,69.6,2023-03-26T13:28:54.146Z,2023-03-26T13:29:01Z,4124887791,140,34.9,4124887793,141,35.5,4124887795,212,23.5,4124887797,213,4.9,4124887789,56,Back,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524823593,205,1,1,25,33,28u3q82ip96ahymkup01vfxli,1,34.9,35.5,2023-03-26T13:28:55.203Z,2023-03-26T13:28:58Z,4124887895,212,25.1,4124887893,141,10.1,4124887889,56,Right,4124887897,213,5.5,4124887891,140,52.2,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524823623,206,1,1,25,40,28u3q82ip96ahymkup01vfxli,1,52.2,8.6,2023-03-26T13:29:02.002Z,2023-03-26T13:29:03Z,4124888027,141,20.6,4124888025,140,56.1,4124888023,56,Right,4124888029,212,9.1,4124888031,213,1.1,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524823629,207,1,1,25,41,28u3q82ip96ahymkup01vfxli,1,56.1,20.6,2023-03-26T13:29:03.019Z,2023-03-26T13:29:26Z,4124888085,212,5.5,4124888083,141,17.3,4124888079,56,Right,4124888087,213,3.6,4124888081,140,51.3,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524823649,208,1,1,25,42,28u3q82ip96ahymkup01vfxli,1,51.3,17.3,2023-03-26T13:29:03.898Z,2023-03-26T13:29:06Z,4124888169,56,Back,4124888171,140,44.4,4124888177,213,1.9,4124888175,212,22.4,4124888173,141,48.4,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524823677,209,1,1,25,44,28u3q82ip96ahymkup01vfxli,1,45.4,50.4,2023-03-26T13:29:06.426Z,2023-03-26T13:29:12Z,4124888297,212,19.0,4124888293,140,52.8,4124888291,56,Center,4124888295,141,75.9,4124888299,213,1.1,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
