id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2469417509,1196,43,1,22,0,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-10-08T16:37:37.515Z,2022-10-09T04:55:36Z,3830423919,144,67,3830423751,233,1070,,,,,,,,,,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071377,207,5,1,22,0,547zzwqbiugzphhnrhj3z5k5i,1,69.2,-1.7,2022-10-08T16:37:38.226Z,2022-10-09T04:11:20Z,3828462771,56,Right,3828462801,233,233,3828462773,347,,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071091,233,5,1,22,0,bw9wm8pqfzcchumhiwdt2w15c,0,30.8,101.7,2022-10-08T16:37:38.226Z,2022-10-09T04:11:20Z,3828462817,233,207,3828461405,347,,3828461403,56,Back,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071427,208,1,1,22,22,547zzwqbiugzphhnrhj3z5k5i,1,70.7,0,2022-10-08T16:37:59.308Z,2022-10-09T08:17:23Z,3828462921,140,76.4,3828462925,212,13.7,3828462919,56,Right,3828462917,107,,3828462923,141,16.2,3828462927,213,1.1,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071431,209,61,1,22,23,547zzwqbiugzphhnrhj3z5k5i,0,75.7,9.9,2022-10-08T16:38:00.431Z,2022-10-09T08:17:23Z,3828462935,56,Right,3830371929,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071433,234,49,1,22,24,bw9wm8pqfzcchumhiwdt2w15c,1,27.2,90.8,2022-10-08T16:38:01.364Z,2022-10-09T08:17:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071447,235,1,1,22,24,bw9wm8pqfzcchumhiwdt2w15c,0,28.8,90.5,2022-10-08T16:38:01.849Z,2022-10-09T08:17:22Z,3828463009,140,41.5,3828463013,212,13.9,3830372127,178,,3828463015,213,6.0,3828463011,141,84.8,3828463007,56,Back,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071481,210,49,1,22,25,547zzwqbiugzphhnrhj3z5k5i,1,64.3,11.5,2022-10-08T16:38:02.260Z,2022-10-09T08:17:22Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071507,211,1,1,22,26,547zzwqbiugzphhnrhj3z5k5i,1,64,9.3,2022-10-08T16:38:03.268Z,2022-10-09T08:17:21Z,3828463333,140,70.2,3828463343,213,6.1,3828463335,141,7.1,3828463331,56,Right,3830372377,178,,3828463339,212,6.7,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071513,212,50,1,22,28,547zzwqbiugzphhnrhj3z5k5i,1,63.5,3,2022-10-08T16:38:05.401Z,2022-10-09T08:17:20Z,3828463651,233,236,3828463375,286,,3828463373,56,Right,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071539,236,7,1,22,28,bw9wm8pqfzcchumhiwdt2w15c,1,36.5,97,2022-10-08T16:38:05.866Z,2022-10-09T08:17:20Z,3828463631,233,212,3828463605,56,Back,3828463609,285,,3829606287,385,,3830372619,178,,3828463603,167,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071625,213,5,1,22,28,547zzwqbiugzphhnrhj3z5k5i,1,62.5,-1.4,2022-10-08T16:38:06.128Z,2022-10-09T04:12:07Z,3828464033,56,Right,3828464035,347,,3828464055,233,237,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071545,237,5,1,22,28,bw9wm8pqfzcchumhiwdt2w15c,0,37.5,101.4,2022-10-08T16:38:06.128Z,2022-10-09T04:12:08Z,3828463629,347,,3828464081,233,213,3828463627,56,Back,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071691,214,1,1,22,42,547zzwqbiugzphhnrhj3z5k5i,1,65.8,0,2022-10-08T16:38:19.263Z,2022-10-09T08:17:19Z,3828464379,56,Right,3828464381,140,64.9,3828464385,212,9.8,3828464383,141,12.3,3828464387,213,1.7,3828464377,107,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071771,215,1,1,22,45,547zzwqbiugzphhnrhj3z5k5i,1,56.9,19.2,2022-10-08T16:38:22.670Z,2022-10-09T08:17:19Z,3828464777,56,Back,3828464783,212,44.6,3828464787,1,,3830372813,178,,3828464785,213,2.4,3828464781,141,64.0,3828464779,140,25.9,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071803,216,1,1,22,50,547zzwqbiugzphhnrhj3z5k5i,1,26.3,69.9,2022-10-08T16:38:27.391Z,2022-10-09T08:17:18Z,3830372891,178,,3828464949,141,90.8,3828464945,56,Left,3828464953,213,0.5,3828464947,140,54.2,3828464951,212,32.6,3828464955,1,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071881,217,1,1,22,53,547zzwqbiugzphhnrhj3z5k5i,1,52.3,89.9,2022-10-08T16:38:31.131Z,2022-10-09T08:17:18Z,3828465389,140,53.9,3828465395,213,4.9,3828465391,141,77.0,3830372991,178,,3828465387,56,Center,3828465393,212,8.9,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071889,218,1,1,22,54,547zzwqbiugzphhnrhj3z5k5i,1,57.1,83,2022-10-08T16:38:31.858Z,2022-10-09T08:17:17Z,3828465437,140,65.7,3830373073,178,,3828465441,212,11.3,3828465445,213,0.6,3828465439,141,93.0,3828465435,56,Left,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071935,219,1,1,22,57,547zzwqbiugzphhnrhj3z5k5i,1,62.8,95.5,2022-10-08T16:38:34.893Z,2022-10-09T08:17:16Z,3828465693,212,14.4,3828465697,213,4.1,3828465691,141,78.7,3830373153,178,,3828465687,140,54.5,3828465683,56,Center,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071987,220,1,1,23,1,547zzwqbiugzphhnrhj3z5k5i,1,50.9,78.7,2022-10-08T16:38:38.326Z,2022-10-09T08:17:15Z,3828465997,1,,3828465993,212,35.5,3830373773,178,,3828465989,140,35.6,3828465987,56,Back,3828465991,141,32.2,3828465995,213,4.2,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072211,223,1,1,23,1,547zzwqbiugzphhnrhj3z5k5i,1,41.1,33.4,2022-10-08T16:38:38.395Z,2022-10-09T08:17:14Z,3828467129,141,72.1,3828467133,213,1.5,3828467125,56,Back,3828467127,140,42.5,3828467131,212,26.4,3830374919,178,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072067,222,1,1,23,7,547zzwqbiugzphhnrhj3z5k5i,1,49.7,5,2022-10-08T16:38:44.517Z,2022-10-09T08:17:13Z,3828466389,213,2.1,3828466385,212,23.0,3828466375,56,Back,3830373419,178,,3828466379,140,38.1,3828466383,141,33.7,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072041,221,1,1,23,10,547zzwqbiugzphhnrhj3z5k5i,1,37.3,26.8,2022-10-08T16:38:47.252Z,2022-10-09T08:17:12Z,3828466255,141,11.0,3830373489,178,,3828466259,213,5.7,3828466253,140,52.9,3828466257,212,19.6,3828466249,56,Right,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072311,224,1,1,23,17,547zzwqbiugzphhnrhj3z5k5i,1,72,69.3,2022-10-08T16:38:54.693Z,2022-10-09T08:17:11Z,3830376057,178,,3828467621,213,0.3,3828470097,210,13,3828467619,212,10.9,3828467615,140,81.8,3828470099,154,,3828467617,141,74.8,3828467613,56,Center,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072315,225,13,1,23,20,547zzwqbiugzphhnrhj3z5k5i,1,89,71.5,2022-10-08T16:38:57.466Z,2022-10-09T08:17:10Z,3828467643,64,,3828470125,154,,3828470133,103,6.9,3828468985,72,,3828470139,231,56.1,3828470131,102,39.5,3830376273,178,,3828470127,55,224,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3828467641,22,,3828470137,230,97.8,3828470121,75,,,3828470123,29,,3828470135,215,,3828467645,56,,,,,,,Center,,,,,,,,,,,,,
2469072333,226,5,1,23,21,547zzwqbiugzphhnrhj3z5k5i,0,101,39.4,2022-10-08T16:38:58.544Z,2022-10-09T04:15:20Z,3828467799,233,238,3828467755,56,Center,3828467757,346,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072309,238,5,1,23,21,bw9wm8pqfzcchumhiwdt2w15c,1,-1,60.6,2022-10-08T16:38:58.544Z,2022-10-09T04:15:21Z,3828467597,56,Back,3828467795,233,226,3828467599,346,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072793,239,1,1,23,31,bw9wm8pqfzcchumhiwdt2w15c,1,2.7,54.5,2022-10-08T16:39:08.454Z,2022-10-09T08:17:09Z,3828470169,140,24.2,3828470173,212,30.6,3828470165,124,,3828470167,56,Back,3828470171,141,24.1,3828470175,213,5.5,3828471761,189,,3828470179,237,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072821,241,1,1,23,46,bw9wm8pqfzcchumhiwdt2w15c,1,39.9,17,2022-10-08T16:39:23.480Z,2022-10-09T08:17:09Z,3828470341,141,8.2,3828470345,213,5.9,3828472117,189,,3828470339,140,53.8,3830377037,178,,3828470337,56,Right,3828470343,212,15.8,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072803,240,1,1,23,46,bw9wm8pqfzcchumhiwdt2w15c,1,35,42.5,2022-10-08T16:39:23.501Z,2022-10-09T08:17:09Z,3830376923,178,,3828470229,213,4.9,3828470225,141,6.1,3828470221,56,Back,3828470227,212,25.1,3828470223,140,39.1,3828471917,189,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072851,242,1,1,23,47,bw9wm8pqfzcchumhiwdt2w15c,1,52.3,3.2,2022-10-08T16:39:25.123Z,2022-10-09T08:17:08Z,3828470437,213,2.9,3830379259,178,,3828470433,141,9.5,3828470429,56,Back,3828470431,140,38.2,3828470435,212,15.4,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072881,243,1,1,23,50,bw9wm8pqfzcchumhiwdt2w15c,1,42.4,13.2,2022-10-08T16:39:27.460Z,2022-10-09T08:17:08Z,3828470579,141,34.8,3828470575,140,29.8,3828470585,213,2.3,3828470583,212,19.8,3830379405,178,,3828470573,56,Back,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072903,244,1,1,23,52,bw9wm8pqfzcchumhiwdt2w15c,1,36.2,39.9,2022-10-08T16:39:29.845Z,2022-10-09T08:17:07Z,3828470717,155,,3830377287,178,,3828470727,213,1.0,3828470723,141,92.3,3828470729,1,,3828470721,140,57.0,3828470725,212,41.8,3828470719,56,Left,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072923,245,1,1,23,56,bw9wm8pqfzcchumhiwdt2w15c,1,57.7,96.6,2022-10-08T16:39:33.627Z,2022-10-09T08:17:06Z,3828470855,56,Left,3828470859,141,94.7,3828470863,213,6.2,3828470861,212,15.0,3830377925,178,,3828470857,140,71.9,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072929,246,61,1,23,57,bw9wm8pqfzcchumhiwdt2w15c,0,66.3,94.6,2022-10-08T16:39:34.741Z,2022-10-09T08:17:06Z,3828470893,56,Left,3830379699,178,,,,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073033,227,5,1,24,0,547zzwqbiugzphhnrhj3z5k5i,1,30.7,-1.5,2022-10-08T16:39:37.426Z,2022-10-09T04:18:00Z,3828471365,347,,3828471373,233,247,3828471363,56,Back,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469072945,247,5,1,24,0,bw9wm8pqfzcchumhiwdt2w15c,0,69.3,101.5,2022-10-08T16:39:37.426Z,2022-10-09T04:18:01Z,3828470965,347,,3828471379,233,227,3828470963,56,Left,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073095,228,1,1,24,5,547zzwqbiugzphhnrhj3z5k5i,1,33.1,0,2022-10-08T16:39:43.134Z,2022-10-09T08:17:06Z,3828471713,213,2.4,3828471717,1,,3828471699,107,,3828471709,212,33.8,3828471701,56,Back,3828471707,141,31.2,3828471703,140,9.1,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073137,229,1,1,24,10,547zzwqbiugzphhnrhj3z5k5i,1,9.5,27.1,2022-10-08T16:39:47.455Z,2022-10-09T08:17:05Z,3828471923,56,Back,3828471931,213,5.1,3828471927,141,10.9,3828471925,140,14.2,3828471929,212,12.1,3830379981,178,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073187,230,1,1,24,13,547zzwqbiugzphhnrhj3z5k5i,0,20.5,5.7,2022-10-08T16:39:50.675Z,2022-10-09T08:17:04Z,3828472223,56,Center,3828472227,141,29.8,3828472231,213,0.3,3828472221,157,,3828472225,140,67.7,3828472229,212,52.2,3830380053,178,,3828472233,1,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073213,248,44,1,24,15,bw9wm8pqfzcchumhiwdt2w15c,1,46.1,79.8,2022-10-08T16:39:52.671Z,2022-10-09T08:03:32Z,3828472401,233,231,3828472383,285,,3828472381,56,Back,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073199,231,44,1,24,15,547zzwqbiugzphhnrhj3z5k5i,0,53.9,20.2,2022-10-08T16:39:52.672Z,2022-10-09T08:03:32Z,3828472297,56,Right,3828472419,233,248,3828472299,286,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073229,249,1,1,24,15,bw9wm8pqfzcchumhiwdt2w15c,0,46.1,74.7,2022-10-08T16:39:53.038Z,2022-10-09T08:17:04Z,3828472463,213,0.0,3830380337,388,,3828472451,56,Center,3828472455,141,75.6,3828472459,212,14.4,3828472453,140,59.8,3828472449,3,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073293,250,1,1,24,17,bw9wm8pqfzcchumhiwdt2w15c,1,57.4,75.1,2022-10-08T16:39:54.629Z,2022-10-09T08:17:04Z,3828472771,56,Left,3828472775,141,87.4,3828472779,213,1.7,3830380427,178,,3828472773,140,56.7,3828472777,212,8.4,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073319,251,1,1,24,20,bw9wm8pqfzcchumhiwdt2w15c,1,61.3,83.2,2022-10-08T16:39:57.818Z,2022-10-09T08:17:02Z,3828472917,212,10.0,3828472913,140,68.3,3830380527,178,,3828472919,213,0.7,3828472911,56,Left,3828472915,141,93.2,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073351,252,1,1,24,20,bw9wm8pqfzcchumhiwdt2w15c,1,61.6,96.2,2022-10-08T16:39:57.831Z,2022-10-09T08:17:02Z,3828473107,140,89.4,3828473103,56,Left,3828473111,212,30.1,3828473113,213,6.0,3828473109,141,85.3,3830381063,178,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073403,253,1,1,24,26,bw9wm8pqfzcchumhiwdt2w15c,1,87.1,84.6,2022-10-08T16:40:03.807Z,2022-10-09T08:16:59Z,3828473413,141,94.7,3828473409,56,Left,3828473419,213,2.2,3830381175,178,,3828473415,212,8.3,3828473411,140,82.7,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073421,254,3,1,24,29,bw9wm8pqfzcchumhiwdt2w15c,0,86.5,86.5,2022-10-08T16:40:06.873Z,2022-10-09T08:16:57Z,3829608669,465,,3828473479,286,,3828473575,233,232,3830381285,178,,3828473477,56,Left,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073439,232,7,1,24,29,547zzwqbiugzphhnrhj3z5k5i,0,13.5,13.5,2022-10-08T16:40:06.980Z,2022-10-09T08:16:56Z,3829608781,385,,3830381379,178,,3828473549,56,Back,3828473563,233,254,3828473551,285,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073515,255,4,1,24,35,bw9wm8pqfzcchumhiwdt2w15c,1,90.8,99.2,2022-10-08T16:40:12.343Z,2022-10-09T08:16:56Z,3828475317,152,,3828473905,286,,3828473903,56,Left,3828475385,233,233,3828475319,265,,3828475315,13,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073569,233,4,1,24,35,547zzwqbiugzphhnrhj3z5k5i,0,9.2,0.8,2022-10-08T16:40:12.344Z,2022-10-09T08:16:55Z,3828474953,265,,3828474949,13,,3828475407,233,255,3830381449,178,,3828474157,56,Back,3828474951,152,,3828474161,285,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073527,256,43,1,24,38,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-10-08T16:40:15.501Z,2022-10-08T16:40:34Z,3828473973,347,0,3828475527,144,5,3828473971,56,Left,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073573,234,43,1,24,40,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-08T16:40:17.681Z,2022-10-08T16:40:20Z,3828474175,56,Back,3828474413,144,5,3828474177,347,0,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469073793,235,17,1,24,53,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-08T16:40:30.530Z,2022-10-09T04:19:11Z,3828475293,392,,3828475291,31,,3828475295,13,243,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469074755,257,1,1,25,59,bw9wm8pqfzcchumhiwdt2w15c,1,87.8,99,2022-10-08T16:41:36.371Z,2022-10-09T08:16:54Z,3829609411,224,,3828480663,213,4.8,3828482799,154,,3828480655,56,Center,3828480657,140,90.3,3828480649,5,,3830381595,178,,3829609413,72,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,3828480661,212,25.6,3828480659,141,61.5,3828480651,155,,1,3828482797,210,13,3828480653,152,,3828480645,2,,,,,,,,,,,,,,,,,,,,
2469074789,259,13,1,26,0,bw9wm8pqfzcchumhiwdt2w15c,1,93.8,56.8,2022-10-08T16:41:37.638Z,2022-10-09T08:16:54Z,3828482839,231,50.3,3828480833,56,Center,3828482831,102,32.6,3828482827,55,257,3828482819,15,,3828480831,17,,3828482825,154,,3828482833,103,4.2,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,3828482231,24,,3828482823,29,,3828482835,328,,,3830381831,388,,3828482837,230,99.2,3828482821,75,,,,,,,,,,,,,,,,,,,,
2469074783,258,43,1,26,3,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-10-08T16:41:40.462Z,2022-10-08T17:05:08Z,3828480799,56,Center,3828569035,144,44,3828480803,286,0,3828484427,233,236,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469074775,236,43,1,26,3,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-08T16:41:40.463Z,2022-10-08T16:42:22Z,3828480769,285,0,3828480767,56,Back,3828484313,144,44,3828480893,233,258,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469074815,237,5,1,26,3,547zzwqbiugzphhnrhj3z5k5i,1,-0.9,68.1,2022-10-08T16:41:40.636Z,2022-10-09T04:19:27Z,3828480999,346,,3828481015,233,260,3828480997,56,Back,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469074797,260,5,1,26,3,bw9wm8pqfzcchumhiwdt2w15c,0,100.9,31.9,2022-10-08T16:41:40.636Z,2022-10-09T04:19:27Z,3828480917,56,Center,3828480919,346,,3828481047,233,237,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469074967,238,1,1,26,6,547zzwqbiugzphhnrhj3z5k5i,1,1,62.5,2022-10-08T16:41:43.656Z,2022-10-09T08:16:52Z,3828481927,189,,3828481901,141,89.3,3828481905,213,0.3,3828481893,124,,3828481897,56,Left,3828481911,74,,3828481895,155,,3828481899,140,68.0,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,3828481907,1,,3828481903,212,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469075027,239,1,1,26,15,547zzwqbiugzphhnrhj3z5k5i,1,62.7,91.8,2022-10-08T16:41:52.501Z,2022-10-09T08:16:52Z,3828482267,212,17.1,3828482263,140,78.9,3830383373,178,,3828482269,213,0.1,3828482261,56,Left,3828482265,141,93.9,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469075045,240,1,1,26,19,547zzwqbiugzphhnrhj3z5k5i,1,82.8,94.8,2022-10-08T16:41:56.583Z,2022-10-09T08:16:49Z,3830383475,178,,3828482409,213,3.9,3828482405,141,84.5,3828482399,56,Left,3828482407,212,9.7,3828482403,140,76.4,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469075071,241,1,1,26,21,547zzwqbiugzphhnrhj3z5k5i,0,78.9,80.6,2022-10-08T16:41:59.025Z,2022-10-09T08:16:47Z,3828482535,56,Center,3828482539,141,75.1,3828482541,212,13.6,3828482543,213,6.0,3830383677,178,,3828482537,140,91.4,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
