id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/18/value
2499187857,99,7,1,12,26,547zzwqbiugzphhnrhj3z5k5i,1,25.1,89.1,2023-01-21T15:13:29.906Z,2023-01-22T04:22:31Z,3987474889,56,Back,3987474891,285,,3987474887,167,,3987474941,233,121,3988991179,178,,3988344323,385,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499187863,100,5,1,12,27,547zzwqbiugzphhnrhj3z5k5i,0,31.2,101.4,2023-01-21T15:13:30.966Z,2023-01-21T21:36:00Z,3987474905,347,,3987475765,233,122,3987474903,56,Back,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499187977,122,5,1,12,27,2nhn3ikl1ciq34w3hcp883d6p,1,68.8,-1.4,2023-01-21T15:13:30.966Z,2023-01-21T21:36:00Z,3987475525,347,,3987475523,56,Right,3987475691,233,100,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188245,123,1,1,12,44,2nhn3ikl1ciq34w3hcp883d6p,1,71.6,0,2023-01-21T15:13:47.914Z,2023-01-22T04:22:30Z,3987477055,212,5.4,3987477047,107,,3987477051,140,72.3,3987477057,213,1.4,3987477053,141,5.9,3987477049,56,Right,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188337,124,1,1,12,45,2nhn3ikl1ciq34w3hcp883d6p,1,75.7,8.3,2023-01-21T15:13:48.759Z,2023-01-22T04:22:30Z,3988991593,388,,3987477545,212,11.8,3987477547,213,3.5,3987477543,141,2.8,3987477537,140,65.0,3987477533,56,Right,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188419,125,1,1,12,49,2nhn3ikl1ciq34w3hcp883d6p,1,63.4,5.7,2023-01-21T15:13:52.917Z,2023-01-22T04:22:28Z,3988991727,178,,3987477969,140,40.4,3987477975,213,3.2,3987477971,141,4.4,3987477967,56,Back,3987477973,212,24.2,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188597,126,1,1,12,52,2nhn3ikl1ciq34w3hcp883d6p,1,36.7,8.8,2023-01-21T15:13:56.060Z,2023-01-22T04:22:28Z,3987478973,213,2.4,3987478967,140,18.7,3987478965,56,Back,3987478971,212,25.5,3987478969,141,33.9,3988991869,178,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188663,127,1,1,13,0,2nhn3ikl1ciq34w3hcp883d6p,1,16.9,57.6,2023-01-21T15:14:03.814Z,2023-01-22T04:22:26Z,3987479333,212,26.7,3987479335,213,1.3,3987479327,56,Back,3987479331,141,95.6,3988992051,178,,3987479329,140,23.3,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188673,128,3,1,13,2,2nhn3ikl1ciq34w3hcp883d6p,0,29.5,95.2,2023-01-21T15:14:06.331Z,2023-01-22T04:22:25Z,3988347103,465,,3987479389,285,,3987479387,56,Back,3987479767,233,101,3988992231,178,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188715,101,7,1,13,2,547zzwqbiugzphhnrhj3z5k5i,1,70.5,4.8,2023-01-21T15:14:06.509Z,2023-01-22T04:22:24Z,3987479573,286,,3987479697,233,128,3987479569,167,,3988347303,385,,3988992513,178,,3987479571,56,Right,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188735,102,5,1,13,3,547zzwqbiugzphhnrhj3z5k5i,0,73.8,-1.5,2023-01-21T15:14:07.224Z,2023-01-21T21:36:35Z,3987479679,56,Right,3987479681,347,,3987480791,233,129,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499188949,129,5,1,13,3,2nhn3ikl1ciq34w3hcp883d6p,1,26.2,101.5,2023-01-21T15:14:07.224Z,2023-01-21T21:36:35Z,3987480703,56,Back,3987480705,347,,3987480749,233,102,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189135,131,1,1,13,17,2nhn3ikl1ciq34w3hcp883d6p,1,27.9,100,2023-01-21T15:14:21.163Z,2023-01-22T04:22:24Z,3987481677,107,,3987481681,140,29.3,3987481679,56,Back,3987481685,212,8.4,3987481683,141,89.0,3987481687,213,4.9,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189153,132,1,1,13,18,2nhn3ikl1ciq34w3hcp883d6p,1,28.1,91.5,2023-01-21T15:14:21.909Z,2023-01-22T04:22:23Z,3987481753,140,22.4,3987481757,212,6.5,3987481759,213,2.8,3988992901,178,,3987481751,56,Back,3987481755,141,95.1,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189253,133,1,1,13,20,2nhn3ikl1ciq34w3hcp883d6p,1,21.5,95.2,2023-01-21T15:14:24.395Z,2023-01-22T04:22:22Z,3988993015,178,,3987482301,141,87.7,3987482305,213,5.9,3987482303,212,13.5,3987482297,140,33.4,3987482293,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189301,134,1,1,13,23,2nhn3ikl1ciq34w3hcp883d6p,1,26.5,75.1,2023-01-21T15:14:27.572Z,2023-01-22T04:22:21Z,3987482533,141,48.8,3987482537,213,3.9,3987482531,140,7.8,3987482535,212,26.6,3988993413,178,,3987482529,56,Back,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189391,135,1,1,13,27,2nhn3ikl1ciq34w3hcp883d6p,0,11.1,42.5,2023-01-21T15:14:31.108Z,2023-01-22T04:22:20Z,3987482935,140,26.1,3987482937,141,9.7,3988993535,178,,3987482933,56,Back,3987482945,213,5.3,3987482941,212,27.3,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189401,103,8,1,13,29,547zzwqbiugzphhnrhj3z5k5i,1,77.2,82.8,2023-01-21T15:14:32.929Z,2023-01-22T04:22:19Z,3987483023,56,Left,3988993731,178,,3988348387,385,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189475,104,5,1,13,32,547zzwqbiugzphhnrhj3z5k5i,0,81.1,101.2,2023-01-21T15:14:35.912Z,2023-01-21T21:37:07Z,3987483331,56,Left,3987484645,233,136,3987483333,347,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499189713,136,5,1,13,32,2nhn3ikl1ciq34w3hcp883d6p,1,18.9,-1.2,2023-01-21T15:14:35.912Z,2023-01-21T21:37:07Z,3987484559,347,,3987484615,233,104,3987484557,56,Back,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190039,137,1,1,13,54,2nhn3ikl1ciq34w3hcp883d6p,0,19.2,0,2023-01-21T15:14:58.163Z,2023-01-22T04:22:19Z,3987486131,56,Back,3987486135,141,10.1,3987486133,140,40.7,3987486137,212,24.0,3989335027,1,,3987486129,107,,3987486139,213,0.3,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190037,105,8,1,13,56,547zzwqbiugzphhnrhj3z5k5i,1,65.3,87.9,2023-01-21T15:14:59.824Z,2023-01-22T04:22:18Z,3988348833,385,,3987486165,15,,3988994109,388,,3987486125,56,Left,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190111,106,1,1,13,58,547zzwqbiugzphhnrhj3z5k5i,0,61.5,71.8,2023-01-21T15:15:01.988Z,2023-01-22T04:22:18Z,3987486869,286,,3987486483,213,4.5,3987486479,141,65.7,3987486481,212,4.2,3987486475,56,Center,3987486863,236,,3987486477,140,60.8,3987486865,233,138,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,3988994225,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190181,138,74,1,13,58,2nhn3ikl1ciq34w3hcp883d6p,1,41.8,30.4,2023-01-21T15:15:02.020Z,2023-01-22T04:22:17Z,3988994357,178,,3987486887,233,106,3987486815,56,Back,3987486817,285,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190191,107,49,1,14,0,547zzwqbiugzphhnrhj3z5k5i,1,43.7,58.4,2023-01-21T15:15:04.148Z,2023-01-22T04:22:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190243,108,1,1,14,0,547zzwqbiugzphhnrhj3z5k5i,1,43.6,58.2,2023-01-21T15:15:04.201Z,2023-01-22T04:22:17Z,3987487161,213,3.3,3987487155,140,17.4,3987487153,56,Back,3987487157,141,50.9,3988994701,178,,3987487159,212,28.0,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190311,109,1,1,14,6,547zzwqbiugzphhnrhj3z5k5i,1,17.7,51.7,2023-01-21T15:15:10.078Z,2023-01-22T04:22:15Z,3987487457,213,1.3,3987487453,141,91.8,3987487455,212,28.4,3988994849,178,,3987487451,140,25.4,3987487449,56,Back,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190477,110,1,1,14,9,547zzwqbiugzphhnrhj3z5k5i,1,22.2,86.3,2023-01-21T15:15:13.256Z,2023-01-22T04:22:14Z,3987488233,141,61.2,3987488225,56,Back,3988994971,178,,3987488245,213,4.3,3987488239,212,18.9,3987488229,140,14.4,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190531,111,1,1,14,15,547zzwqbiugzphhnrhj3z5k5i,1,13.7,42.5,2023-01-21T15:15:19.321Z,2023-01-22T04:22:12Z,3987488529,141,46.7,3988995111,178,,3987488525,56,Back,3987488533,213,0.1,3987488527,140,32.0,3987488531,212,19.4,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190637,112,1,1,14,17,547zzwqbiugzphhnrhj3z5k5i,1,32.8,41.6,2023-01-21T15:15:20.873Z,2023-01-22T04:22:12Z,3987489043,213,4.0,3987489039,141,14.7,3987489041,212,25.0,3988995199,178,,3987489031,56,Back,3987489037,140,16.6,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190665,113,1,1,14,20,547zzwqbiugzphhnrhj3z5k5i,1,18.7,14.4,2023-01-21T15:15:24.089Z,2023-01-22T04:22:11Z,3987489181,56,Back,3987489185,141,27.9,3987489183,140,27.1,3987489187,212,12.7,3987489191,213,0.8,3988995509,178,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190875,114,1,1,14,21,547zzwqbiugzphhnrhj3z5k5i,1,28.4,22.6,2023-01-21T15:15:25.162Z,2023-01-22T04:22:11Z,3987490159,56,Back,3987490169,213,3.4,3987490167,212,15.1,3988995661,178,,3987490163,140,14.4,3987490165,141,17.4,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499190975,115,1,1,14,27,547zzwqbiugzphhnrhj3z5k5i,1,25.4,28.5,2023-01-21T15:15:31.507Z,2023-01-22T04:22:08Z,3987490659,141,9.5,3988995777,178,,3987490653,56,Back,3987490657,140,38.8,3987490661,212,19.1,3987490665,213,5.5,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191065,116,1,1,14,31,547zzwqbiugzphhnrhj3z5k5i,1,35.4,10,2023-01-21T15:15:34.753Z,2023-01-22T04:22:07Z,3987491059,141,19.7,3987491069,213,2.7,3988995877,178,,3987491063,212,15.4,3987491057,140,22.1,3987491055,56,Back,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191105,117,1,1,14,33,547zzwqbiugzphhnrhj3z5k5i,1,22.1,15.6,2023-01-21T15:15:37.461Z,2023-01-22T04:22:06Z,3988995967,178,,3987491283,213,1.1,3987491279,141,47.2,3987491281,212,24.6,3987491275,56,Back,3987491277,140,33.5,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191145,118,1,1,14,35,547zzwqbiugzphhnrhj3z5k5i,1,30.1,37.8,2023-01-21T15:15:38.705Z,2023-01-22T04:22:06Z,3988996105,178,,3987491481,140,11.2,3987491485,212,21.7,3987491479,56,Back,3987491483,141,50.7,3987491487,213,2.7,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191245,119,1,1,14,37,547zzwqbiugzphhnrhj3z5k5i,1,11.9,44.2,2023-01-21T15:15:40.746Z,2023-01-22T04:22:05Z,3987491999,213,1.3,3987491995,212,29.6,3987491991,140,19.0,3988996177,178,,3987491989,56,Back,3987491993,141,86.3,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191349,120,1,1,14,40,547zzwqbiugzphhnrhj3z5k5i,1,18.2,86.7,2023-01-21T15:15:43.999Z,2023-01-22T04:22:05Z,3988996283,178,,3987492517,56,Back,3987492523,212,24.5,3987492519,140,40.8,3987492525,213,0.3,3987492521,141,95.7,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191417,121,43,1,14,44,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-21T15:15:47.820Z,2023-01-21T17:58:07Z,3987492901,233,139,3987492823,56,Back,3987492829,286,0,3988350913,144,3,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191353,139,43,1,14,44,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-01-21T15:15:47.820Z,2023-01-21T17:58:08Z,3987492553,56,Right,3988350947,144,45,3987492555,285,0,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191487,122,1,1,14,44,547zzwqbiugzphhnrhj3z5k5i,1,33.4,74.4,2023-01-21T15:15:48.601Z,2023-01-22T04:22:03Z,3987493173,213,5.3,3987493167,140,39.5,3987493171,212,11.9,3987493165,56,Back,3987493169,141,59.7,3988996475,178,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191561,123,1,1,14,47,547zzwqbiugzphhnrhj3z5k5i,1,45.3,49.4,2023-01-21T15:15:51.325Z,2023-01-22T04:22:02Z,3987493551,56,Back,3987493555,141,23.0,3987493553,140,49.2,3988996599,178,,3987493557,212,18.4,3987493559,213,4.9,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191649,124,1,1,14,50,547zzwqbiugzphhnrhj3z5k5i,1,47.4,28.3,2023-01-21T15:15:54.163Z,2023-01-22T04:22:01Z,3988996725,178,,3987493989,213,4.8,3987493985,141,11.4,3987493981,56,Back,3987493987,212,11.5,3987493983,140,48.5,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191803,125,1,1,14,52,547zzwqbiugzphhnrhj3z5k5i,1,54.3,11.4,2023-01-21T15:15:56.518Z,2023-01-22T04:22:00Z,3987494771,56,Right,3987494775,141,5.8,3987494773,140,69.6,3987494779,213,6.1,3987494777,212,16.5,3988996897,178,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191831,126,1,1,14,57,547zzwqbiugzphhnrhj3z5k5i,0,79.2,8.5,2023-01-21T15:16:00.841Z,2023-01-22T04:21:58Z,3987494969,141,26.2,3988351535,20,,3987494957,2,,3987494959,155,,3988996985,178,,3988351533,224,,3987494977,213,1.0,3987494963,140,86.0,77wkqbxkqix367lc0ccnym86h,A. Sissako,3987494973,212,14.0,3987494961,56,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191913,140,12,1,14,57,2nhn3ikl1ciq34w3hcp883d6p,1,14.9,77.6,2023-01-21T15:16:01.260Z,2023-01-22T04:21:58Z,3987495425,15,,3987495395,212,19.2,3987495391,140,31.0,3988997101,178,,3987495397,213,5.8,3987495393,141,64.2,3987495389,56,Back,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192005,127,1,1,15,1,547zzwqbiugzphhnrhj3z5k5i,1,63.9,34.5,2023-01-21T15:16:05.200Z,2023-01-22T04:21:57Z,3987495843,213,4.3,3987495841,212,16.6,3987495839,141,11.9,3987495835,56,Right,3988959383,178,,3987495837,140,58.0,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192043,128,1,1,15,4,547zzwqbiugzphhnrhj3z5k5i,1,59.9,12.2,2023-01-21T15:16:08.575Z,2023-01-22T04:21:56Z,3987496027,212,6.3,3988959551,178,,3987496031,213,1.9,3987496023,140,57.8,3987496025,141,20.9,3987496021,56,Right,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192121,129,1,1,15,5,547zzwqbiugzphhnrhj3z5k5i,1,59,19.6,2023-01-21T15:16:09.265Z,2023-01-22T04:21:55Z,3987496437,140,58.2,3987496435,56,Right,3987496441,212,7.4,3988959741,178,,3987496439,141,8.8,3987496443,213,4.6,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192249,130,1,1,15,8,547zzwqbiugzphhnrhj3z5k5i,1,60.3,6.9,2023-01-21T15:16:11.851Z,2023-01-22T04:21:54Z,3987497153,155,,3987497157,140,87.5,3987497161,212,29.4,3987497155,56,Right,3987497165,213,0.2,3988959901,178,,3987497159,141,17.4,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192263,131,1,1,15,11,547zzwqbiugzphhnrhj3z5k5i,0,89,21.2,2023-01-21T15:16:15.520Z,2023-01-22T04:00:32Z,3987497223,155,,3987497227,140,90.5,3988352605,225,,3987497221,2,,3988352609,20,,3987497271,233,141,3988960155,178,,3987497231,212,5.5,77wkqbxkqix367lc0ccnym86h,A. Sissako,3988352607,386,,3987497233,213,3987497269,236,,3987497225,56,3987497275,286,1.3,,Center,,3987497229,141,,,,,,,,,,,,,,,,,,,28.9,,,
2499192253,141,12,1,15,12,2nhn3ikl1ciq34w3hcp883d6p,1,9.6,73.7,2023-01-21T15:16:15.757Z,2023-01-22T04:21:54Z,3987497177,56,Back,3987497175,185,,3988960569,178,,3988960571,21,,3987497321,233,131,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192345,132,1,1,15,15,547zzwqbiugzphhnrhj3z5k5i,0,80.4,10.6,2023-01-21T15:16:18.912Z,2023-01-22T04:21:54Z,3987497655,212,18.6,3987497647,140,91.3,3987497651,141,32.2,3987497643,56,Center,3987497657,213,0.9,3988960639,178,,3988352755,224,,3987497637,2,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,3988352757,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192477,143,49,1,15,15,2nhn3ikl1ciq34w3hcp883d6p,1,11.9,69.2,2023-01-21T15:16:19.482Z,2023-01-22T04:21:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192453,142,3,1,15,17,2nhn3ikl1ciq34w3hcp883d6p,0,17.7,64.3,2023-01-21T15:16:20.797Z,2023-01-22T04:21:52Z,3988960991,178,,3987498191,285,,3988353541,465,,3987498189,56,Back,3987498285,233,133,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192447,133,7,1,15,17,547zzwqbiugzphhnrhj3z5k5i,0,82.3,35.7,2023-01-21T15:16:20.832Z,2023-01-22T04:21:52Z,3988961257,178,,3988353609,385,,3987498145,56,Center,3987498149,286,,3987498209,233,142,,,,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192647,144,1,1,15,18,2nhn3ikl1ciq34w3hcp883d6p,0,23.2,66.9,2023-01-21T15:16:22.423Z,2023-01-22T04:21:51Z,3987499123,213,1.4,3988961387,178,,3987499119,141,90.5,3987499121,212,16.3,3987499115,56,Back,3987499117,140,26.1,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192549,134,61,1,15,19,547zzwqbiugzphhnrhj3z5k5i,0,70.5,16.1,2023-01-21T15:16:23.533Z,2023-01-22T04:21:50Z,3988961561,178,,3987498683,56,Right,,,,,,,,,,,,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192615,135,5,1,15,21,547zzwqbiugzphhnrhj3z5k5i,0,74.4,-1.8,2023-01-21T15:16:25.379Z,2023-01-21T21:21:28Z,3987498979,56,Right,3987502257,233,145,3987498981,347,,,,,,,,,,,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192957,145,5,1,15,21,2nhn3ikl1ciq34w3hcp883d6p,1,25.6,101.8,2023-01-21T15:16:25.379Z,2023-01-21T21:21:28Z,3987500807,347,,3987500805,56,Back,3987501963,233,135,3987500811,361,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499193435,146,1,1,15,44,2nhn3ikl1ciq34w3hcp883d6p,1,34.6,100,2023-01-21T15:16:48.315Z,2023-01-22T04:21:50Z,3987503191,212,6.1,3987503193,213,5.4,3987503189,141,93.5,3987503185,140,38.3,3987503179,107,,3987503181,56,Back,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416105,855,3,1,15,49,2nhn3ikl1ciq34w3hcp883d6p,0,30.1,88.3,2023-01-21T15:16:52.772Z,2023-01-22T04:21:46Z,3988683963,56,Back,3988683967,465,,3989334537,285,,3988683969,467,6w1hily3yj7vvidhhgi4fqdat,3988962161,178,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499193453,147,4,1,15,49,2nhn3ikl1ciq34w3hcp883d6p,1,30,89.3,2023-01-21T15:16:53.498Z,2023-01-22T04:21:46Z,3987503271,56,Back,3987503895,233,136,3987503275,152,,3987503267,13,,3987503277,265,,3987503899,285,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
