id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,assist,qualifier/16/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2504654805,179,1,1,17,2,ecj1gmc7pqcjo4sc9hvghj5u3,0,41.9,82.8,2023-02-05T18:32:50.994Z,2023-02-06T12:07:56Z,4016093283,56,Center,4016093293,141,70.3,4016984159,178,,4016093299,212,25.1,4016093301,213,5.9,4016093287,140,64.4,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504654775,160,8,1,17,4,547zzwqbiugzphhnrhj3z5k5i,1,42.3,20.1,2023-02-05T18:32:52.212Z,2023-02-06T12:07:55Z,4016946651,384,,4016093181,56,Back,4016984291,178,,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504654777,161,49,1,17,5,547zzwqbiugzphhnrhj3z5k5i,1,50.2,11.9,2023-02-05T18:32:53.399Z,2023-02-06T12:07:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504654807,162,1,1,17,5,547zzwqbiugzphhnrhj3z5k5i,1,50.1,11.9,2023-02-05T18:32:53.449Z,2023-02-06T12:07:54Z,4016093307,141,40.0,4016093311,213,1.8,4016093309,212,19.5,4016093305,140,46.2,4016984421,178,,4016093303,56,Back,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504654837,163,1,1,17,5,547zzwqbiugzphhnrhj3z5k5i,0,48,19.1,2023-02-05T18:32:54.043Z,2023-02-06T12:07:54Z,4016093457,141,12.3,4016093603,189,,4016093451,155,,4016984751,178,,4016093459,212,30.8,4016093455,140,77.0,4016093461,213,6.1,4016093453,56,Right,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504654797,178,43,1,17,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:32:56.221Z,2023-02-05T18:33:08Z,4016093645,144,61,4016093267,56,Back,,,,,,,,,,,,,,,,,,,di9k6xr6j4arjoltl7s9yp6cq,Cameron Puertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504654853,164,43,1,17,15,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-05T18:33:03.393Z,2023-02-05T18:33:43Z,4016093543,347,0,4016094649,144,5,4016094417,233,180,4016093541,56,Right,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655019,180,43,1,17,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:33:04.089Z,2023-02-05T18:33:47Z,4016094377,347,0,4016094375,56,Back,4016094827,144,5,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655107,166,68,1,17,58,547zzwqbiugzphhnrhj3z5k5i,0,0,0,2023-02-05T18:33:46.853Z,2023-02-06T07:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655127,181,68,1,17,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:33:47.127Z,2023-02-06T07:08:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655135,182,49,1,17,59,ecj1gmc7pqcjo4sc9hvghj5u3,1,25.9,96.1,2023-02-05T18:33:47.782Z,2023-02-06T12:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655165,183,1,1,18,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,26,92.3,2023-02-05T18:33:48.897Z,2023-02-06T12:07:53Z,4016095125,140,26.2,4016095133,1,,4016095129,212,58.3,4016095123,56,Back,4016095121,196,,4016095119,155,,4016095127,141,6.5,4016985315,178,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,4016095131,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655229,184,1,1,18,7,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.2,13.6,2023-02-05T18:33:55.201Z,2023-02-06T12:07:51Z,4016095481,141,46.9,4016095485,213,1.9,4016095483,212,23.7,4016095479,140,25.4,4016985389,178,,4016095477,56,Back,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655263,185,1,1,18,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,43.4,52.6,2023-02-05T18:34:07.195Z,2023-02-06T12:07:47Z,4016095657,141,52.8,4016985453,178,,4016095661,213,3.1,4016095659,212,19.0,4016095655,140,25.3,4016095653,56,Back,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655279,186,1,1,18,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,25.1,49.9,2023-02-05T18:34:11.578Z,2023-02-06T12:07:46Z,4016095749,140,40.6,4016095755,213,5.2,4016095753,212,34.8,4016985561,178,,4016095747,56,Back,4016095757,1,,4016095751,141,4.7,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655313,187,1,1,18,26,ecj1gmc7pqcjo4sc9hvghj5u3,0,42.2,2.8,2023-02-05T18:34:15.148Z,2023-02-06T12:07:45Z,4016095907,1,,4016985673,178,,4016095901,141,34.3,4016095897,56,Center,4016095905,213,0.4,4016095899,140,88.8,4016095903,212,53.4,4016095895,155,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655311,167,52,1,18,30,547zzwqbiugzphhnrhj3z5k5i,1,16.9,66.4,2023-02-05T18:34:19.115Z,2023-02-06T11:43:38Z,4016985719,178,,4016946747,378,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655407,168,1,1,18,37,547zzwqbiugzphhnrhj3z5k5i,1,14.8,56.2,2023-02-05T18:34:25.233Z,2023-02-06T12:07:44Z,4016096351,141,70.8,4016096347,56,Back,4016986857,178,,4016096355,213,1.2,4016096345,123,,4016096349,140,18.9,4016096353,212,10.8,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655421,169,1,1,18,44,547zzwqbiugzphhnrhj3z5k5i,0,32.4,53.4,2023-02-05T18:34:33.114Z,2023-02-06T12:07:42Z,4016987001,178,,4016096433,56,Center,4016096443,1,,4016096439,212,47.7,4016096435,140,75.7,4016096441,213,6.0,4016096431,155,,4016096437,141,32.4,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655447,188,12,1,18,48,ecj1gmc7pqcjo4sc9hvghj5u3,1,24.8,77,2023-02-05T18:34:36.293Z,2023-02-06T12:07:42Z,4016096553,213,1.6,4016096543,56,Back,4016096549,141,96.3,4016096555,15,,4016096547,140,24.8,4016987119,388,,4016096551,212,13.1,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655459,189,49,1,18,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.7,93.8,2023-02-05T18:34:39.202Z,2023-02-06T12:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655477,190,1,1,18,51,ecj1gmc7pqcjo4sc9hvghj5u3,0,33.8,99.1,2023-02-05T18:34:39.930Z,2023-02-06T12:07:40Z,4016096677,140,39.6,4016096679,141,93.6,4016096683,213,5.7,4016096675,56,Back,4016987265,178,,4016096681,212,7.1,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655497,170,4,1,18,53,547zzwqbiugzphhnrhj3z5k5i,1,56.5,3.8,2023-02-05T18:34:41.525Z,2023-02-06T12:07:40Z,4016096839,233,191,4016096759,294,,4016096761,56,Right,4016096763,152,,4016096757,13,,4016096765,286,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655503,191,4,1,18,53,ecj1gmc7pqcjo4sc9hvghj5u3,0,43.5,96.2,2023-02-05T18:34:41.526Z,2023-02-06T12:07:39Z,4016987351,178,,4016096793,152,,4016096789,294,,4016096795,285,,4016096843,233,170,4016096787,13,,4016096791,56,Back,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655805,171,1,1,19,24,547zzwqbiugzphhnrhj3z5k5i,1,58.6,2.6,2023-02-05T18:35:12.396Z,2023-02-06T12:07:39Z,4016098533,212,32.4,4016098525,56,Back,4016098529,141,33.1,4016098539,1,,4016098523,152,,4016987579,178,,4016098521,5,,4016098527,140,34.9,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,4016098537,213,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655833,172,1,1,19,26,547zzwqbiugzphhnrhj3z5k5i,1,39.9,28.1,2023-02-05T18:35:14.558Z,2023-02-06T12:07:38Z,4016098693,141,32.2,4016098701,213,0.3,4016098685,56,Back,4016098689,140,49.9,4016987603,178,,4016098697,212,10.9,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655871,173,1,1,19,29,547zzwqbiugzphhnrhj3z5k5i,1,49.7,46,2023-02-05T18:35:17.962Z,2023-02-06T12:07:37Z,4016098857,140,54.1,4016987685,178,,4016098863,213,1.4,4016098861,212,30.8,4016098859,141,90.8,4016098855,56,Left,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655895,174,1,1,19,33,547zzwqbiugzphhnrhj3z5k5i,1,60.3,86.9,2023-02-05T18:35:22.006Z,2023-02-06T12:07:36Z,4016098969,141,80.9,4016098971,212,31.3,4016098965,56,Left,4016098963,155,,4016098967,140,89.9,4016098973,213,6.2,4016987751,178,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655917,175,1,1,19,35,547zzwqbiugzphhnrhj3z5k5i,1,87.9,80.3,2023-02-05T18:35:23.818Z,2023-02-06T12:07:36Z,4016099077,56,Left,4016099085,212,7.2,4016987879,178,,4016099075,3,,4016099079,140,90.3,4016099091,213,1.2,4016099081,141,90.2,,,,ezud7bjx19v8omsscz0z8fywa,L. Hallaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655939,176,1,1,19,39,547zzwqbiugzphhnrhj3z5k5i,0,91.2,90,2023-02-05T18:35:27.264Z,2023-02-06T12:07:34Z,4016099193,155,,4016099201,212,26.9,4016099199,141,50.6,4016946843,72,,4016099197,140,93.1,4016946839,225,,4016099195,56,Center,4016946841,386,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,4016099203,213,4.8,4016988051,178,,4016099191,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504655945,192,52,1,19,41,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.5,50,2023-02-05T18:35:29.357Z,2023-02-06T12:07:34Z,4016946887,378,,4016988125,388,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656009,193,1,1,19,45,ecj1gmc7pqcjo4sc9hvghj5u3,0,16.5,58.3,2023-02-05T18:35:33.631Z,2023-02-06T12:07:33Z,4016099569,56,Center,4016099571,140,75.8,4016099577,213,0.2,4016099573,141,75.0,4016099575,212,63.3,4016099579,1,,4016099567,199,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656029,177,1,1,19,50,547zzwqbiugzphhnrhj3z5k5i,0,28.4,22.2,2023-02-05T18:35:38.572Z,2023-02-06T12:07:33Z,4016988347,21,,4016099683,56,Back,4016988345,178,,4016099685,140,24.4,4016099689,212,8.5,4016099691,213,2.1,4016099687,141,33.0,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656033,194,8,1,19,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,80.7,69.4,2023-02-05T18:35:40.032Z,2023-02-06T12:07:32Z,4016946987,383,,4016099697,56,Center,4016988427,178,,,,,,,,,,,,,,,,,81sfrpdzz1nymxg1b5noo67ai,Y. Vertessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656061,178,45,1,19,51,547zzwqbiugzphhnrhj3z5k5i,0,19.1,30.3,2023-02-05T18:35:40.060Z,2023-02-06T12:07:32Z,4016099915,233,196,4016099815,285,,4016099813,56,Back,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656075,196,3,1,19,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,80.9,69.7,2023-02-05T18:35:40.060Z,2023-02-06T12:07:32Z,4016099899,233,178,4016099895,56,Center,4016947021,465,,4016099897,286,,4016989103,178,,,,,,,,,,,81sfrpdzz1nymxg1b5noo67ai,Y. Vertessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656069,195,1,1,19,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,99.4,75.6,2023-02-05T18:35:43.730Z,2023-02-06T11:43:16Z,4016099857,141,77.3,4016989341,178,,4016099855,140,91.2,4016099859,212,8.7,4016099861,213,3.0,4016099853,56,Center,,,,,,,81sfrpdzz1nymxg1b5noo67ai,Y. Vertessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656085,197,3,1,19,57,ecj1gmc7pqcjo4sc9hvghj5u3,0,90.1,78.8,2023-02-05T18:35:46.020Z,2023-02-06T11:42:44Z,4016099945,211,,4016099943,286,,4016947079,465,,4016989663,178,,4016099941,56,Center,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656105,179,12,1,19,59,547zzwqbiugzphhnrhj3z5k5i,1,6.2,28.8,2023-02-05T18:35:47.588Z,2023-02-06T12:07:30Z,4016989717,178,,4016100067,140,7.3,4016100073,213,4.8,4016100097,167,,4016100069,141,0.0,4016100065,56,Back,4016100071,212,20.2,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656109,180,5,1,20,0,547zzwqbiugzphhnrhj3z5k5i,0,6.2,-1,2023-02-05T18:35:48.620Z,2023-02-06T07:14:26Z,4016100157,233,198,4016100081,347,,4016100079,56,Back,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656117,198,5,1,20,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,93.8,101,2023-02-05T18:35:48.620Z,2023-02-06T07:14:26Z,4016100129,347,,4016100127,56,Left,4016100151,233,180,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656227,199,1,1,20,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,81.2,100,2023-02-05T18:36:01.613Z,2023-02-06T12:07:30Z,4016100685,212,6.8,4016100683,141,91.4,4016100677,107,,4016100687,213,4.5,4016100681,140,79.7,4016100679,56,Left,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656235,200,1,1,20,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,83,83.2,2023-02-05T18:36:02.130Z,2023-02-06T12:07:29Z,4016100703,212,9.3,4016100705,213,1.1,4016100697,56,Left,4016100701,141,95.4,4016989891,178,,4016100699,140,86.9,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656269,201,1,1,20,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,82.7,99.1,2023-02-05T18:36:03.645Z,2023-02-06T12:07:28Z,4016100811,213,4.2,4016989935,178,,4016100807,141,93.6,4016100803,56,Left,4016100809,212,4.3,4016100805,140,80.7,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656275,202,1,1,20,18,ecj1gmc7pqcjo4sc9hvghj5u3,0,76,91.8,2023-02-05T18:36:06.852Z,2023-02-06T12:07:26Z,4016100853,212,2.2,4016100849,140,73.9,4016100855,213,3.1,4016990049,178,,4016100851,141,91.8,4016100847,56,Left,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656291,181,49,1,20,18,547zzwqbiugzphhnrhj3z5k5i,1,27.9,12,2023-02-05T18:36:07.080Z,2023-02-06T12:07:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656307,182,3,1,20,22,547zzwqbiugzphhnrhj3z5k5i,0,40.2,5.7,2023-02-05T18:36:10.421Z,2023-02-06T12:07:23Z,4016101117,233,203,4016990167,178,,4016101005,286,,4016101003,56,Back,4016947157,465,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656313,203,7,1,20,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.8,94.3,2023-02-05T18:36:10.607Z,2023-02-06T12:07:23Z,4016990227,178,,4016947205,383,,4016101057,56,Left,4016101111,233,182,4016101061,285,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656317,204,49,1,20,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,58.4,97.3,2023-02-05T18:36:11.689Z,2023-02-06T12:07:22Z,,,,,,,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656333,205,1,1,20,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,58.8,98.8,2023-02-05T18:36:12.647Z,2023-02-06T12:07:21Z,4016101177,213,5.7,4016101169,56,Left,4016101171,140,71.9,4016101175,212,16.9,4016101173,141,84.4,4016990341,178,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862419,1733,43,1,20,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:13.745Z,2023-02-06T12:30:09Z,4017184393,144,55,,,,,,,,,,,,,,,,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862015,1731,43,1,20,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:13.895Z,2023-02-06T12:27:14Z,4017182661,144,55,,,,,,,,,,,,,,,,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656387,206,43,1,20,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:13.903Z,2023-02-06T12:22:50Z,4016101465,212,13.8,4017179633,144,1,4016990441,178,0,4016101463,141,85.9,4016101459,56,Left,4016101461,140,81.8,4016101467,213,6.3,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504861453,1730,43,1,20,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:13.945Z,2023-02-06T12:26:39Z,4017182355,144,55,,,,,,,,,,,,,,,,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862117,1732,2,1,20,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,69.2,82.8,2023-02-05T18:36:13.996Z,2023-02-06T12:57:13Z,4017182849,56,Left,4017182853,141,83.1,4017182851,140,79.1,4017190355,178,,4017183397,7,ai5p5wgft6c09bjbldz9sfeac,4017186749,189,,,,,,,,4rh8xwozidxiwvl4wi2rn0fe1,K. Machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862523,1448,55,1,20,25,547zzwqbiugzphhnrhj3z5k5i,1,27.6,26,2023-02-05T18:36:14.002Z,2023-02-06T12:57:06Z,4017186735,189,,,,,,,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656391,207,43,1,20,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:18.861Z,2023-02-06T12:31:48Z,4016101475,56,Center,4017185579,144,50,4016101539,233,183,4016101477,286,0,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656381,183,43,1,20,30,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-05T18:36:18.943Z,2023-02-06T12:31:51Z,4016990539,178,0,4016947277,383,0,4016101427,56,Back,4016101429,285,0,4017185615,144,7,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656405,208,43,1,20,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:18.956Z,2023-02-06T12:31:52Z,4016990671,178,0,4016101559,56,Center,4017185621,144,61,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656397,184,43,1,20,32,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-05T18:36:20.172Z,2023-02-06T12:31:55Z,4016101501,56,Back,4017185685,144,5,4016101503,346,0,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656425,209,43,1,20,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-02-05T18:36:20.172Z,2023-02-06T12:31:54Z,4016101651,56,Center,4016101655,346,0,4016101703,233,184,4017185651,144,5,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862811,1449,1,1,20,43,547zzwqbiugzphhnrhj3z5k5i,1,20.1,31.3,2023-02-05T18:36:31.956Z,2023-02-06T12:56:37Z,4017185865,241,,4017185795,56,Back,4017185803,213,1.2,4017185799,141,51.1,4017185903,178,,4017185801,212,14.2,4017186711,189,,4017185791,5,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,4017185797,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656549,185,43,1,20,46,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-05T18:36:34.956Z,2023-02-06T12:31:58Z,4016102361,141,20.9,4016102359,140,25.6,4016102355,124,0,4016102363,212,28.4,4017185703,144,1,4016102357,56,Back,4016102365,213,5.7,4016102369,237,0,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504656557,186,43,1,20,48,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-05T18:36:36.932Z,2023-02-06T12:33:10Z,4017186549,144,1,4016102413,213,1.5,4016102405,56,Back,4016102409,141,44.8,4016990835,178,0,4016102411,212,17.4,4016102407,140,22.4,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
