id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2495968207,202,1,1,25,55,547zzwqbiugzphhnrhj3z5k5i,1,46.1,15.7,2023-01-08T15:26:31.119Z,2023-01-09T07:03:03Z,3970514739,212,4.3,3970514741,213,1.4,3971345001,178,,3970514731,3,,3970514733,56,Back,3970514737,141,21.9,3970514735,140,46.9,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968227,203,1,1,25,56,547zzwqbiugzphhnrhj3z5k5i,1,47.6,21.9,2023-01-08T15:26:32.163Z,2023-01-09T07:03:02Z,3970514849,141,30.4,3970514851,212,15.5,3970514853,213,2.8,3970514843,3,,3970514847,140,33.9,3971345067,178,,3970514845,56,Back,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968231,204,49,1,25,57,547zzwqbiugzphhnrhj3z5k5i,1,36.4,29.1,2023-01-08T15:26:33.346Z,2023-01-09T07:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968247,205,1,1,25,57,547zzwqbiugzphhnrhj3z5k5i,0,36.4,29,2023-01-08T15:26:33.417Z,2023-01-09T07:03:01Z,3970514969,141,33.9,3970514971,212,34.8,3970514973,213,0.1,3970514963,155,,3970514967,140,69.4,3971345269,388,,3970514975,1,,3970514965,56,Center,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968245,251,44,1,26,0,b7jmo07lqav0wfe2mtlzyspak,1,33.5,70.6,2023-01-08T15:26:36.088Z,2023-01-09T07:03:01Z,3970514961,285,,3970515069,233,206,3970514959,56,Back,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968255,206,44,1,26,0,547zzwqbiugzphhnrhj3z5k5i,0,66.5,29.4,2023-01-08T15:26:36.089Z,2023-01-09T07:03:00Z,3970514997,286,,3970515077,233,251,3970514993,56,Center,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968257,252,1,1,26,0,b7jmo07lqav0wfe2mtlzyspak,1,33.9,70.2,2023-01-08T15:26:36.098Z,2023-01-09T07:03:00Z,3970515029,56,Back,3971345333,388,,3970515035,212,5.1,3970515037,213,5.8,3970515031,140,38.2,3970515033,141,66.6,3970515027,3,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968265,253,49,1,26,1,b7jmo07lqav0wfe2mtlzyspak,1,39.5,72.8,2023-01-08T15:26:36.965Z,2023-01-09T07:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968273,254,1,1,26,2,b7jmo07lqav0wfe2mtlzyspak,1,39.1,69.1,2023-01-08T15:26:37.806Z,2023-01-09T07:02:59Z,3971345411,178,,3970515109,140,24.3,3970515115,213,4.0,3970515107,56,Back,3970515113,212,24.3,3970515111,141,41.6,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968285,255,1,1,26,4,b7jmo07lqav0wfe2mtlzyspak,1,22,51.4,2023-01-08T15:26:40.155Z,2023-01-09T07:02:58Z,3970515169,56,Back,3970515175,212,25.1,3970515177,213,5.1,3970515173,141,17.6,3970515171,140,31.5,3971345443,178,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968301,256,1,1,26,6,b7jmo07lqav0wfe2mtlzyspak,1,21.3,28.4,2023-01-08T15:26:42.577Z,2023-01-09T07:02:57Z,3970515269,141,32.5,3970515265,56,Back,3970515267,140,20.3,3971345455,178,,3970515271,212,3.0,3970515273,213,1.9,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968309,257,1,1,26,8,b7jmo07lqav0wfe2mtlzyspak,1,17.7,34,2023-01-08T15:26:43.825Z,2023-01-09T07:02:56Z,3971345543,178,,3970515307,56,Back,3970515315,213,2.5,3970515309,140,6.9,3970515311,141,46.4,3970515313,212,14.1,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968321,258,1,1,26,9,b7jmo07lqav0wfe2mtlzyspak,0,5.3,43.3,2023-01-08T15:26:45.131Z,2023-01-09T07:02:56Z,3971345605,178,,3970515377,56,Right,3970515375,155,,3970515379,140,53.6,3970515383,212,54.5,3970515381,141,13.8,3970515387,1,,3970515385,213,5.9,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968323,207,44,1,26,13,547zzwqbiugzphhnrhj3z5k5i,1,51,83.1,2023-01-08T15:26:48.949Z,2023-01-09T07:02:55Z,3971483447,286,,3970515461,233,259,3970515389,56,Left,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968329,259,44,1,26,13,b7jmo07lqav0wfe2mtlzyspak,0,49,16.9,2023-01-08T15:26:48.950Z,2023-01-09T07:02:55Z,3970515465,233,207,3971483445,285,,3970515457,56,Back,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968333,208,1,1,26,13,547zzwqbiugzphhnrhj3z5k5i,1,50.5,85.3,2023-01-08T15:26:49.045Z,2023-01-09T07:02:55Z,3970515479,213,4.8,3970515469,3,,3970515477,212,18.6,3971345685,388,,3970515475,141,58.2,3970515471,56,Center,3970515473,140,52.8,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968335,209,49,1,26,15,547zzwqbiugzphhnrhj3z5k5i,1,54.7,57.7,2023-01-08T15:26:50.714Z,2023-01-09T07:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968363,210,1,1,26,16,547zzwqbiugzphhnrhj3z5k5i,1,51.3,60.2,2023-01-08T15:26:52.069Z,2023-01-09T07:02:53Z,3971108321,155,,3970515637,56,Back,3971345751,178,,3970515645,213,3.4,3970515647,1,,3970515639,140,20.0,3970515643,212,34.3,3970515641,141,45.7,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968373,211,1,1,26,19,547zzwqbiugzphhnrhj3z5k5i,0,19.8,45.5,2023-01-08T15:26:55.212Z,2023-01-09T07:02:53Z,3970515711,1,,3971109817,157,,3970515709,213,6.3,3971345779,178,,3970515707,212,35.3,3970515705,141,44.6,3970515701,56,Center,3970515703,140,53.4,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968387,260,1,1,26,23,b7jmo07lqav0wfe2mtlzyspak,0,45.1,52.6,2023-01-08T15:26:58.908Z,2023-01-09T07:02:52Z,3970515825,212,7.3,3970515827,213,5.6,3970515817,3,,3970515821,140,50.5,3970515823,141,45.8,3970515819,56,Center,3971345827,388,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968395,212,1,1,26,25,547zzwqbiugzphhnrhj3z5k5i,1,51,52.6,2023-01-08T15:27:01.058Z,2023-01-09T07:02:52Z,3970515867,3,,3970515875,212,16.6,3970515877,213,6.3,3971345889,388,,3970515873,141,52.4,3970515869,56,Center,3970515871,140,66.8,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968407,213,1,1,26,26,547zzwqbiugzphhnrhj3z5k5i,1,62.5,54.1,2023-01-08T15:27:02.553Z,2023-01-09T07:02:51Z,3970515959,212,9.4,3970515947,3,,3970515963,213,1.5,3970515951,140,62.7,3970515949,56,Center,3971345939,388,,3970515955,141,67.9,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968433,214,1,1,26,28,547zzwqbiugzphhnrhj3z5k5i,1,62.1,69.3,2023-01-08T15:27:04.119Z,2023-01-09T07:02:51Z,3970516135,140,69.8,3970516145,212,20.1,3971345977,178,,3970516147,213,1.2,3970516139,141,96.3,3970516129,56,Left,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968469,215,3,1,26,31,547zzwqbiugzphhnrhj3z5k5i,1,75.4,83.3,2023-01-08T15:27:07.306Z,2023-01-09T07:02:49Z,3970516275,56,Left,3970516277,286,,3971110061,465,,3971346105,178,,3970516295,233,261,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968441,261,45,1,26,31,b7jmo07lqav0wfe2mtlzyspak,0,24.6,16.7,2023-01-08T15:27:07.306Z,2023-01-09T07:02:50Z,3970516177,285,,3970516315,233,215,3970516175,56,Back,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968473,216,3,1,26,33,547zzwqbiugzphhnrhj3z5k5i,0,85.9,72.2,2023-01-08T15:27:09.337Z,2023-01-09T07:02:48Z,3970516523,286,,3970516561,211,,3971346161,178,,3971110219,464,,3970516293,56,Center,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968489,217,5,1,26,35,547zzwqbiugzphhnrhj3z5k5i,0,100.8,71.9,2023-01-08T15:27:10.754Z,2023-01-09T01:09:01Z,3970516375,56,Center,3970516437,233,262,3970516377,346,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968487,262,5,1,26,35,b7jmo07lqav0wfe2mtlzyspak,1,-0.8,28.1,2023-01-08T15:27:10.754Z,2023-01-09T01:09:02Z,3970516373,346,,3970516371,56,Back,3970516397,233,217,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968573,263,1,1,26,48,b7jmo07lqav0wfe2mtlzyspak,1,4.5,48.1,2023-01-08T15:27:23.843Z,2023-01-09T07:02:47Z,3970516859,124,,3970516869,213,6.1,3970516865,141,43.3,3970516867,212,14.4,3970516863,140,17.9,3970516861,56,Back,3970516873,237,,,,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968581,264,1,1,26,49,b7jmo07lqav0wfe2mtlzyspak,1,18.2,42.3,2023-01-08T15:27:25.372Z,2023-01-09T07:02:47Z,3970516901,56,Back,3970516903,140,3.4,3970516905,141,51.9,3970516907,212,16.9,3970516909,213,2.7,3971346359,178,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968597,265,1,1,26,53,b7jmo07lqav0wfe2mtlzyspak,1,4.2,59.8,2023-01-08T15:27:29.595Z,2023-01-09T07:02:46Z,3970516993,213,0.3,3970516983,155,,3970516991,212,44.2,3970516987,140,44.8,3970516985,56,Back,3970516995,1,,3970516989,141,77.0,3971346393,178,,calut2wcnvfps97uj7dartf4l,Y. Thoelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968601,266,1,1,26,56,b7jmo07lqav0wfe2mtlzyspak,0,43.7,85,2023-01-08T15:27:32.340Z,2023-01-09T07:02:45Z,3970517025,213,4.3,3970517051,156,,3971346493,21,,3970517021,141,76.9,3970517023,212,6.1,3971346491,178,,3970517017,56,Back,3970517019,140,41.2,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968607,218,1,1,26,57,547zzwqbiugzphhnrhj3z5k5i,0,57,13.8,2023-01-08T15:27:33.181Z,2023-01-09T07:02:45Z,3970517063,212,8.2,3970517061,141,6.7,3970517059,140,63.3,3970517065,213,5.7,3970517057,56,Right,3971346555,178,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968619,267,1,1,26,59,b7jmo07lqav0wfe2mtlzyspak,1,36,88.5,2023-01-08T15:27:34.950Z,2023-01-09T07:02:44Z,3971346613,178,,3970517129,213,6.1,3970517125,141,85.3,3970517127,212,9.6,3970517121,56,Back,3970517123,140,44.9,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968651,268,1,1,27,2,b7jmo07lqav0wfe2mtlzyspak,1,48.6,97.6,2023-01-08T15:27:37.806Z,2023-01-09T07:02:43Z,3970517287,213,5.7,3970517285,212,11.2,3970517279,56,Left,3970517283,141,88.7,3970517281,140,57.6,3971346653,178,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968653,269,50,1,27,4,b7jmo07lqav0wfe2mtlzyspak,1,55.9,96.5,2023-01-08T15:27:40.327Z,2023-01-09T07:02:42Z,3970517311,56,Left,3970517347,233,219,3970517313,286,,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968655,219,7,1,27,4,547zzwqbiugzphhnrhj3z5k5i,0,44.1,3.5,2023-01-08T15:27:40.381Z,2023-01-09T07:02:41Z,3970517329,233,269,3971111023,384,,3970517317,285,,3970517315,56,Back,3971346789,178,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968679,270,1,1,27,6,b7jmo07lqav0wfe2mtlzyspak,1,49.8,98.2,2023-01-08T15:27:42.006Z,2023-01-09T07:02:41Z,3970517445,196,,3970517447,56,Center,3970517443,155,,3970517453,212,54.2,3970517451,141,26.1,3971346855,178,,3970517455,213,5.2,3970517449,140,71.9,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,3970517457,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968683,271,1,1,27,9,b7jmo07lqav0wfe2mtlzyspak,1,70.8,37.8,2023-01-08T15:27:44.949Z,2023-01-09T07:02:40Z,3970517481,213,4.6,3970517479,212,15.8,3971346911,388,,3970517471,3,,3970517473,56,Right,3970517475,140,69.7,3970517477,141,14.7,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968727,272,1,1,27,11,b7jmo07lqav0wfe2mtlzyspak,1,70.1,17.3,2023-01-08T15:27:47.307Z,2023-01-09T07:02:39Z,3971346951,178,,3970517737,56,Center,3970517739,140,70.2,3970517745,213,1.6,3970517741,141,25.8,3970517743,212,5.8,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968715,220,4,1,27,13,547zzwqbiugzphhnrhj3z5k5i,1,29.7,83.6,2023-01-08T15:27:48.855Z,2023-01-09T07:02:39Z,3970517675,152,,3970517677,285,,3970517671,295,,3970517673,56,Back,3970517669,13,,3970517773,233,273,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968729,273,4,1,27,13,b7jmo07lqav0wfe2mtlzyspak,0,70.3,16.4,2023-01-08T15:27:48.856Z,2023-01-09T07:02:38Z,3970517759,286,,3971347037,178,,3970517753,295,,3970517751,13,,3970517757,152,,3970517777,233,220,3970517755,56,Right,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968931,221,1,1,27,51,547zzwqbiugzphhnrhj3z5k5i,0,25.8,74.7,2023-01-08T15:28:27.337Z,2023-01-09T07:02:38Z,3970518839,212,50.0,3970518841,213,5.9,3970518829,155,,3970518833,56,Center,3971347463,178,,3970518843,1,,3970518831,152,,3970518827,5,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,3970518835,140,69.2,3970518837,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968929,274,44,1,27,54,b7jmo07lqav0wfe2mtlzyspak,1,31.6,63.5,2023-01-08T15:28:30.345Z,2023-01-09T07:02:37Z,3970518815,56,Back,3970518817,285,,3970518907,233,222,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968941,222,44,1,27,54,547zzwqbiugzphhnrhj3z5k5i,0,68.4,36.5,2023-01-08T15:28:30.346Z,2023-01-09T07:02:37Z,3970518887,56,Center,3970518923,233,274,3970518889,286,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968935,275,1,1,27,54,b7jmo07lqav0wfe2mtlzyspak,0,30.8,63.9,2023-01-08T15:28:30.390Z,2023-01-09T07:02:37Z,3970518867,213,0.5,3970518855,140,42.0,3970518863,212,13.6,3971347521,388,,3970518851,3,,3970518853,56,Back,3970518859,141,73.8,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968959,223,1,1,27,56,547zzwqbiugzphhnrhj3z5k5i,1,63.3,20.6,2023-01-08T15:28:32.462Z,2023-01-09T07:02:36Z,3970518989,56,Right,3971347559,178,,3970518993,141,12.3,3970518991,140,54.7,3970518995,212,10.6,3970518997,213,3.7,3970518987,3,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968987,224,1,1,28,3,547zzwqbiugzphhnrhj3z5k5i,0,47.4,17.7,2023-01-08T15:28:39.408Z,2023-01-09T07:02:33Z,3970519119,236,,3970519105,140,47.3,3970519107,141,11.3,3970519121,233,276,3970519125,286,,3970519103,56,Back,3970519109,212,4.4,3971347613,178,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,3970519111,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495968991,276,74,1,28,3,b7jmo07lqav0wfe2mtlzyspak,1,51.8,82.3,2023-01-08T15:28:39.483Z,2023-01-09T07:02:33Z,3970519131,233,224,3971347675,178,,3970519115,56,Left,3970519117,285,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496077517,888,3,1,28,7,b7jmo07lqav0wfe2mtlzyspak,0,78,88.3,2023-01-08T15:28:42.853Z,2023-01-09T07:02:32Z,3971347699,178,,3971112727,467,6w1hily3yj7vvidhhgi4fqdat,3971112725,465,,3971112723,286,,3971112721,56,Left,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969019,277,61,1,28,7,b7jmo07lqav0wfe2mtlzyspak,0,80,88.2,2023-01-08T15:28:43.166Z,2023-01-09T07:02:32Z,3970519317,56,Left,3971348127,178,,,,,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969119,225,5,1,28,10,547zzwqbiugzphhnrhj3z5k5i,1,8.8,-1.5,2023-01-08T15:28:45.834Z,2023-01-09T01:13:19Z,3970519889,347,,3970519903,233,278,3970519887,56,Back,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969029,278,5,1,28,10,b7jmo07lqav0wfe2mtlzyspak,0,91.2,101.5,2023-01-08T15:28:45.834Z,2023-01-09T01:13:20Z,3970519909,233,225,3970519369,56,Left,3970519371,347,,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969129,226,1,1,28,29,547zzwqbiugzphhnrhj3z5k5i,1,21.7,0,2023-01-08T15:29:05.095Z,2023-01-09T07:02:32Z,3970519981,212,16.1,3970519983,213,0.3,3970519979,141,5.9,3970519975,56,Back,3970519977,140,36.2,3970519973,107,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969135,227,1,1,28,31,547zzwqbiugzphhnrhj3z5k5i,1,41.2,5,2023-01-08T15:29:07.017Z,2023-01-09T07:02:31Z,3970520055,141,2.5,3970520063,213,3.5,3970520051,140,36.5,3970520059,212,5.2,3970520047,56,Back,3971348377,178,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969139,228,61,1,28,31,547zzwqbiugzphhnrhj3z5k5i,0,42.6,4.4,2023-01-08T15:29:07.429Z,2023-01-09T07:02:31Z,3970520073,56,Back,3971348451,388,,,,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969149,229,5,1,28,33,547zzwqbiugzphhnrhj3z5k5i,0,42.3,-1.7,2023-01-08T15:29:08.914Z,2023-01-09T01:13:43Z,3970520117,56,Back,3970520539,233,279,3970520119,347,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969239,279,5,1,28,33,b7jmo07lqav0wfe2mtlzyspak,1,57.7,101.7,2023-01-08T15:29:08.914Z,2023-01-09T01:13:43Z,3970520511,347,,3970520507,56,Left,3970520535,233,229,,,,,,,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969455,280,1,1,28,45,b7jmo07lqav0wfe2mtlzyspak,1,51,100,2023-01-08T15:29:21.096Z,2023-01-09T07:02:30Z,3970521641,140,73.4,3970521643,141,82.1,3970521645,212,27.0,3970521639,56,Left,3970521647,213,5.8,3970521649,1,,3970521637,107,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969383,230,43,1,29,1,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-08T15:29:37.494Z,2023-01-08T15:30:05Z,3970522227,144,55,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969459,281,43,1,29,3,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-08T15:29:38.652Z,2023-01-08T15:30:05Z,3970521679,286,0,3970521677,152,0,3970522231,144,4,3970521675,56,Left,3970521671,13,0,3970521673,295,0,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969579,282,68,1,29,29,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-08T15:30:05.576Z,2023-01-09T01:13:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969581,231,68,1,29,30,547zzwqbiugzphhnrhj3z5k5i,0,0,0,2023-01-08T15:30:05.758Z,2023-01-09T01:13:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495969593,283,1,1,29,30,b7jmo07lqav0wfe2mtlzyspak,1,63.4,90,2023-01-08T15:30:06.520Z,2023-01-09T07:02:30Z,3970522383,56,Back,3970522391,213,3.6,3971348599,178,,3970522385,140,35.9,3970522387,141,68.5,3971483209,1,,3970522389,212,32.4,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
