id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2465813655,183,52,1,23,8,547zzwqbiugzphhnrhj3z5k5i,1,3.3,43.1,2022-10-01T16:38:29.472Z,2022-10-02T09:59:41Z,3812217909,376,,3813426717,178,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814011,184,1,1,23,17,547zzwqbiugzphhnrhj3z5k5i,1,16.2,47.7,2022-10-01T16:38:38.148Z,2022-10-02T09:59:41Z,3811052545,212,14.5,3811052541,141,67.0,3811052539,140,22.1,3811052535,56,Back,3813426775,178,,3811052547,213,1.1,3811052533,123,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814025,185,1,1,23,24,547zzwqbiugzphhnrhj3z5k5i,1,31.5,71.3,2022-10-01T16:38:46.147Z,2022-10-02T09:59:39Z,3811052649,140,15.1,3811052653,212,20.9,3811052647,56,Back,3813427013,178,,3811052655,213,3.7,3811052651,141,53.9,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814083,186,1,1,23,27,547zzwqbiugzphhnrhj3z5k5i,1,16.6,53.6,2022-10-01T16:38:48.359Z,2022-10-02T09:59:38Z,3811052893,140,29.6,3811052903,212,17.5,3811052887,56,Back,3811052899,141,69.6,3811052911,213,0.7,3813427085,178,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814129,187,1,1,23,30,547zzwqbiugzphhnrhj3z5k5i,1,28.5,80,2022-10-01T16:38:51.546Z,2022-10-02T09:59:38Z,3813427191,178,,3811053243,141,65.8,3811053247,213,5.4,3811053239,56,Back,3811053241,140,36.1,3811053245,212,12.5,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814201,188,1,1,23,31,547zzwqbiugzphhnrhj3z5k5i,1,40.8,71,2022-10-01T16:38:52.657Z,2022-10-02T09:59:37Z,3811053613,56,Back,3811053617,141,95.9,3811053621,213,2.2,3813427279,178,,3811053619,212,20.7,3811053615,140,29.5,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814213,189,1,1,23,36,547zzwqbiugzphhnrhj3z5k5i,0,27.4,93.5,2022-10-01T16:38:57.590Z,2022-10-02T09:59:36Z,3811053699,56,Left,3811053701,140,55.6,3811053705,212,29.9,3811053697,155,,3811053707,213,6.1,3811053703,141,87.1,3813427425,178,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814243,183,1,1,23,38,2nhn3ikl1ciq34w3hcp883d6p,0,48.5,15.9,2022-10-01T16:38:59.301Z,2022-10-02T09:59:36Z,3811053863,56,Right,3811053867,141,7.9,3811053871,213,5.9,3813427569,178,,3811053861,3,,3811053869,212,15.2,3811053865,140,62.0,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814311,190,1,1,23,40,547zzwqbiugzphhnrhj3z5k5i,0,48.8,93.5,2022-10-01T16:39:01.961Z,2022-10-02T09:59:35Z,3813699957,1,,3811054253,56,Left,3811054257,141,88.6,3813427891,178,,3811054261,213,6.2,3811054255,140,80.9,3811054259,212,33.9,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814323,184,49,1,23,44,2nhn3ikl1ciq34w3hcp883d6p,1,21,10.5,2022-10-01T16:39:05.390Z,2022-10-02T09:59:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814351,185,1,1,23,44,2nhn3ikl1ciq34w3hcp883d6p,1,20.8,10.6,2022-10-01T16:39:05.468Z,2022-10-02T09:59:34Z,3811054457,213,2.2,3811054441,56,Back,3813428335,178,,3811054451,212,18.4,3811054447,141,33.1,3811054443,140,11.0,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814411,186,1,1,23,47,2nhn3ikl1ciq34w3hcp883d6p,1,5.5,31.7,2022-10-01T16:39:08.726Z,2022-10-02T09:59:34Z,3811054661,141,6.7,3811054665,213,5.4,3811054659,140,17.5,3811054663,212,21.2,3813428421,178,,3811054657,56,Back,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814479,187,1,1,23,49,2nhn3ikl1ciq34w3hcp883d6p,1,6.2,3.2,2022-10-01T16:39:10.925Z,2022-10-02T09:59:33Z,3811055031,140,21.7,3811055035,212,18.8,3811055037,213,0.5,3811055033,141,17.0,3813428501,178,,3811055029,56,Back,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814569,188,1,1,23,53,2nhn3ikl1ciq34w3hcp883d6p,1,37.7,27.7,2022-10-01T16:39:14.686Z,2022-10-02T09:59:32Z,3811055443,141,78.8,3811055447,213,1.7,3811055439,56,Back,3811055441,140,32.3,3811055449,1,,3813428601,178,,3811055445,212,35.2,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814651,189,1,1,23,59,2nhn3ikl1ciq34w3hcp883d6p,1,64,86.8,2022-10-01T16:39:20.476Z,2022-10-02T09:59:31Z,3811055821,212,15.5,3811055823,213,4.7,3813428731,178,,3811055817,140,64.1,3811055819,141,64.0,3811055815,56,Center,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814691,190,1,1,24,0,2nhn3ikl1ciq34w3hcp883d6p,1,66,72.2,2022-10-01T16:39:21.783Z,2022-10-02T09:59:31Z,3811056019,140,60.6,3811056025,213,2.1,3811056021,141,86.8,3813428967,178,,3811056017,56,Left,3811056023,212,11.4,,,,,,,5zpg8fnqc4luuhlonsn5nbw4q,M. Gümüşkaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814749,191,1,1,24,3,2nhn3ikl1ciq34w3hcp883d6p,1,61.1,87.2,2022-10-01T16:39:24.203Z,2022-10-02T09:59:30Z,3811056289,140,49.6,3811056287,56,Back,3813429135,178,,3811056295,213,3.7,3811056291,141,77.3,3811056293,212,13.8,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814809,192,1,1,24,7,2nhn3ikl1ciq34w3hcp883d6p,1,53.6,79.6,2022-10-01T16:39:28.975Z,2022-10-02T09:59:28Z,3811056625,140,31.3,3811056629,212,23.4,3813429283,178,,3811056631,213,3.2,3811056623,56,Back,3811056627,141,78.8,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814851,193,1,1,24,9,2nhn3ikl1ciq34w3hcp883d6p,1,37,78.7,2022-10-01T16:39:30.701Z,2022-10-02T09:59:28Z,3811056867,212,30.3,3811056863,140,35.1,3811056865,141,34.2,3811056869,213,4.6,3811056861,56,Back,3813429381,178,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814927,194,1,1,24,12,2nhn3ikl1ciq34w3hcp883d6p,1,35.3,40.3,2022-10-01T16:39:33.721Z,2022-10-02T09:59:27Z,3811057273,140,48.7,3811057277,212,22.9,3811057275,141,13.7,3811057279,213,5.4,3813429493,178,,3811057269,56,Back,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465814987,195,1,1,24,16,2nhn3ikl1ciq34w3hcp883d6p,1,53.1,8.9,2022-10-01T16:39:37.998Z,2022-10-02T09:59:26Z,3811057607,56,Back,3813429649,178,,3811057613,212,20.4,3811057609,140,34.6,3811057615,213,2.8,3811057611,141,17.9,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815101,196,1,1,24,20,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,29.4,2022-10-01T16:39:41.566Z,2022-10-02T09:59:25Z,3813429717,178,,3811058175,56,Back,3811058183,213,1.1,3811058179,141,52.5,3811058181,212,17.2,3811058177,140,43.0,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815193,198,61,1,24,23,2nhn3ikl1ciq34w3hcp883d6p,1,45.9,47.4,2022-10-01T16:39:44.239Z,2022-10-02T09:59:24Z,3813430313,178,,3811058549,56,Back,,,,,,,,,,,,,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815125,191,43,1,24,24,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-01T16:39:46.055Z,2022-10-01T16:39:51Z,3811058795,144,45,3811058281,285,0,3811058279,56,Center,3811058509,233,197,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815147,197,43,1,24,24,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-10-01T16:39:46.055Z,2022-10-01T16:39:53Z,3811058375,286,0,3811058909,144,3,3811058373,56,Back,,,,,,,,,,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815285,199,1,1,24,25,2nhn3ikl1ciq34w3hcp883d6p,1,52,52.4,2022-10-01T16:39:46.309Z,2022-10-02T09:59:24Z,3813430479,178,,3811059103,56,Back,3811059107,141,78.7,3811059115,213,2.1,3811059111,212,20.2,3811059105,140,43.0,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815331,200,1,1,24,28,2nhn3ikl1ciq34w3hcp883d6p,1,47.4,86.9,2022-10-01T16:39:49.419Z,2022-10-02T09:59:23Z,3813430591,178,,3811059357,56,Back,3811059359,140,38.7,3811059365,213,4.1,3811059363,212,17.0,3811059361,141,65.8,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466024317,793,1,1,24,31,2nhn3ikl1ciq34w3hcp883d6p,1,41.4,66.4,2022-10-01T16:39:52.984Z,2022-10-02T09:59:22Z,3812221021,56,Back,3812221043,212,20.6,3812221039,140,35.5,3812221045,213,4.4,3813430677,178,,3812221041,141,37.5,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815373,201,1,1,24,34,2nhn3ikl1ciq34w3hcp883d6p,1,33.3,38.8,2022-10-01T16:39:55.737Z,2022-10-02T09:59:21Z,3811059571,212,27.7,3811059565,56,Back,3811059569,141,4.0,3813430797,178,,3811059573,213,5.3,3811059567,140,47.1,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815421,202,1,1,24,37,2nhn3ikl1ciq34w3hcp883d6p,1,47.7,7.4,2022-10-01T16:39:58.956Z,2022-10-02T09:59:20Z,3811059811,141,25.3,3811059815,213,2.1,3811059809,140,40.4,3811059813,212,14.4,3813430947,178,,3811059807,56,Back,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815455,203,1,1,24,40,2nhn3ikl1ciq34w3hcp883d6p,1,44,27.1,2022-10-01T16:40:01.645Z,2022-10-02T09:59:19Z,3811059919,213,1.9,3811059911,56,Back,3811059915,141,39.7,3811059917,212,9.1,3811059913,140,41.2,3813431045,178,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815547,204,1,1,24,41,2nhn3ikl1ciq34w3hcp883d6p,1,45.6,41.5,2022-10-01T16:40:02.629Z,2022-10-02T09:59:18Z,3811060311,212,15.8,3811060309,141,37.1,3811060305,56,Back,3813431163,178,,3811060313,213,3.3,3811060307,140,30.8,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815619,205,1,1,24,46,2nhn3ikl1ciq34w3hcp883d6p,1,44.2,52.1,2022-10-01T16:40:07.617Z,2022-10-02T09:59:17Z,3811060733,1,,3811060725,140,59.1,3811060729,212,32.4,3813431319,178,,3811060731,213,1.1,3811060723,56,Left,3811060727,141,93.8,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815645,206,1,1,24,49,2nhn3ikl1ciq34w3hcp883d6p,0,55.3,95.1,2022-10-01T16:40:10.763Z,2022-10-02T09:59:16Z,3811060875,213,6.2,3811060873,212,17.5,3811060871,141,92.6,3813431497,178,,3811060869,140,71.9,3811060867,56,Left,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815661,192,8,1,24,51,547zzwqbiugzphhnrhj3z5k5i,1,23.2,7.9,2022-10-01T16:40:12.889Z,2022-10-02T09:59:16Z,3813431613,178,,3812222099,385,,3811060977,56,Back,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815685,193,5,1,24,52,547zzwqbiugzphhnrhj3z5k5i,0,25.4,-2,2022-10-01T16:40:13.827Z,2022-10-02T05:48:47Z,3811061113,56,Back,3811061115,347,,3811061353,233,207,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815709,207,5,1,24,52,2nhn3ikl1ciq34w3hcp883d6p,1,74.6,102,2022-10-01T16:40:13.827Z,2022-10-02T05:48:47Z,3811061331,233,193,3811061307,347,,3811061305,56,Left,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815773,208,1,1,24,57,2nhn3ikl1ciq34w3hcp883d6p,1,70.3,100,2022-10-01T16:40:19.119Z,2022-10-02T09:59:15Z,3811061639,213,3.8,3811061631,56,Left,3811061635,141,90.6,3811061629,107,,3811061637,212,12.2,3811061633,140,61.3,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815835,209,1,1,25,0,2nhn3ikl1ciq34w3hcp883d6p,1,61.4,95,2022-10-01T16:40:21.182Z,2022-10-02T09:59:14Z,3811062001,212,21.9,3811061997,140,40.6,3811062003,213,3.2,3813432201,178,,3811061995,56,Back,3811061999,141,92.7,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815889,210,1,1,25,4,2nhn3ikl1ciq34w3hcp883d6p,1,37.9,79.2,2022-10-01T16:40:25.366Z,2022-10-02T09:59:13Z,3811062275,141,39.2,3811062271,56,Back,3811062279,213,4.4,3811062273,140,29.2,3813432381,178,,3811062277,212,28.7,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815913,211,1,1,25,7,2nhn3ikl1ciq34w3hcp883d6p,1,30.2,41.3,2022-10-01T16:40:28.404Z,2022-10-02T09:59:13Z,3813432465,178,,3811062417,212,22.5,3811062413,140,37.7,3811062421,213,5.1,3811062411,56,Back,3811062415,141,10.3,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465815979,212,1,1,25,8,2nhn3ikl1ciq34w3hcp883d6p,1,34.5,26.1,2022-10-01T16:40:29.565Z,2022-10-02T09:59:12Z,3811062723,56,Back,3813432519,178,,3811062727,141,34.0,3811062731,213,2.5,3811062729,212,8.6,3811062725,140,28.1,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816035,213,1,1,25,11,2nhn3ikl1ciq34w3hcp883d6p,1,31.1,38.6,2022-10-01T16:40:33.123Z,2022-10-02T09:59:11Z,3811063005,213,5.1,3811063001,141,21.5,3811062999,140,35.0,3813432641,178,,3811063003,212,12.3,3811062997,56,Back,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816099,214,1,1,25,15,2nhn3ikl1ciq34w3hcp883d6p,1,37.4,42.6,2022-10-01T16:40:36.924Z,2022-10-02T09:59:10Z,3811063381,140,24.9,3813432713,178,,3811063385,212,20.7,3811063383,141,66.1,3811063387,213,2.3,3811063379,56,Back,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816151,215,1,1,25,21,2nhn3ikl1ciq34w3hcp883d6p,1,26.5,92.1,2022-10-01T16:40:42.409Z,2022-10-02T09:59:09Z,3811063723,1,,3811063717,141,45.5,3813432929,178,,3811063713,56,Back,3811063721,213,4.3,3811063715,140,11.6,3811063719,212,35.3,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816209,216,1,1,25,24,2nhn3ikl1ciq34w3hcp883d6p,1,11.1,54.8,2022-10-01T16:40:46.031Z,2022-10-02T09:59:08Z,3813433017,178,,3811064079,141,14.0,3811064083,213,5.2,3811064075,56,Back,3811064077,140,24.7,3811064081,212,31.2,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816251,217,1,1,25,28,2nhn3ikl1ciq34w3hcp883d6p,1,27.6,12.7,2022-10-01T16:40:49.797Z,2022-10-02T09:59:08Z,3811064295,56,Back,3811064301,212,14.5,3811064299,141,32.4,3813433105,178,,3811064303,213,1.2,3811064297,140,32.9,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816307,218,1,1,25,30,2nhn3ikl1ciq34w3hcp883d6p,1,40.7,21,2022-10-01T16:40:51.583Z,2022-10-02T09:59:07Z,3811064527,212,13.3,3811064523,140,51.0,3813433229,178,,3811064525,141,9.5,3811064529,213,5.7,3811064521,56,Right,,,,,,,5zpg8fnqc4luuhlonsn5nbw4q,M. Gümüşkaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816321,194,45,1,25,31,547zzwqbiugzphhnrhj3z5k5i,0,49.6,90.2,2022-10-01T16:40:53.017Z,2022-10-02T09:59:07Z,3811064731,233,219,3811064581,56,Back,3811064583,285,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816337,219,3,1,25,31,2nhn3ikl1ciq34w3hcp883d6p,1,50.4,9.8,2022-10-01T16:40:53.017Z,2022-10-02T09:59:06Z,3813433387,178,,3811064679,56,Right,3812222659,465,,3811064715,233,194,3811064681,286,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816421,220,1,1,25,35,2nhn3ikl1ciq34w3hcp883d6p,0,69.6,25.7,2022-10-01T16:40:56.428Z,2022-10-02T09:59:06Z,3811065029,56,Center,3811065037,213,0.8,3811065033,141,67.9,3811065039,1,,3811065031,140,93.9,3813433469,178,,3811065035,212,38.4,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816443,195,43,1,25,39,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-01T16:41:01.147Z,2022-10-01T16:41:09Z,3811065719,144,49,,,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816545,196,52,1,25,44,547zzwqbiugzphhnrhj3z5k5i,1,14.3,31.2,2022-10-01T16:41:05.328Z,2022-10-02T09:59:05Z,3813433561,178,,3812223031,376,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816653,197,1,1,25,48,547zzwqbiugzphhnrhj3z5k5i,1,12.4,43.8,2022-10-01T16:41:09.771Z,2022-10-02T09:59:04Z,3811066111,213,1.1,3811066095,123,,3811066151,189,,3811066101,56,Back,3811066109,212,19.9,3813433627,178,,3811066103,140,21.3,3811066107,141,69.7,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816679,198,1,1,25,52,547zzwqbiugzphhnrhj3z5k5i,1,23.6,67.9,2022-10-01T16:41:13.151Z,2022-10-02T09:59:04Z,3811066289,56,Back,3811066295,212,18.7,3811066291,140,40.9,3811066293,141,74.4,3811066297,213,0.2,3813433645,178,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816773,199,1,1,25,53,547zzwqbiugzphhnrhj3z5k5i,1,39.9,72.8,2022-10-01T16:41:14.343Z,2022-10-02T09:59:03Z,3813433847,178,,3811066749,212,16.1,3811066791,156,,3811066745,140,24.6,3811066751,213,3.1,3811066743,56,Back,3811066747,141,72.9,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816841,200,1,1,25,55,547zzwqbiugzphhnrhj3z5k5i,1,26.3,65.2,2022-10-01T16:41:16.822Z,2022-10-02T09:59:03Z,3811067157,141,13.4,3811067153,56,Back,3813433965,178,,3811067163,1,,3811067155,140,29.5,3811067159,212,35.4,3811067161,213,4.8,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816863,201,1,1,25,59,547zzwqbiugzphhnrhj3z5k5i,1,28.9,24.6,2022-10-01T16:41:20.290Z,2022-10-02T09:59:02Z,3811067271,56,Back,3811067279,213,1.6,3811067275,141,76.4,3811067273,140,27.9,3813434091,178,,3811067281,1,,3811067277,212,35.2,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816879,202,1,1,26,2,547zzwqbiugzphhnrhj3z5k5i,1,31.8,68.3,2022-10-01T16:41:23.598Z,2022-10-02T09:59:01Z,3811067379,140,42.5,3811067383,212,11.2,3811067377,56,Back,3811067381,141,68.1,3811067385,213,6.3,3813434211,178,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816949,203,1,1,26,5,547zzwqbiugzphhnrhj3z5k5i,1,43.2,65.7,2022-10-01T16:41:26.246Z,2022-10-02T09:59:00Z,3811067795,141,93.8,3811067799,212,19.4,3811067789,140,40.0,3811067785,56,Back,3811067801,213,1.7,3813434329,178,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816963,204,1,1,26,7,547zzwqbiugzphhnrhj3z5k5i,0,41.4,93,2022-10-01T16:41:28.553Z,2022-10-02T09:59:00Z,3811067871,155,,3811067875,140,46.5,3811067965,233,221,3811067881,213,0.1,3811067963,236,,3811067879,212,5.4,3811067969,286,,3813434469,178,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,3811067873,56,3811067877,141,93.8,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,
2465816969,221,74,1,26,7,2nhn3ikl1ciq34w3hcp883d6p,1,56,9.7,2022-10-01T16:41:28.666Z,2022-10-02T09:58:59Z,3811067973,233,204,3811067911,56,Right,3811067913,285,,3813434661,178,,,,,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465817025,205,5,1,26,8,547zzwqbiugzphhnrhj3z5k5i,1,44.5,102,2022-10-01T16:41:30.002Z,2022-10-02T05:51:02Z,3811068211,233,222,3811068171,56,Back,3811068173,347,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465816987,222,5,1,26,8,2nhn3ikl1ciq34w3hcp883d6p,0,55.5,-2,2022-10-01T16:41:30.002Z,2022-10-02T05:51:03Z,3811067993,56,Right,3811067995,347,,3811068249,233,205,,,,,,,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
