id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2502201833,129,49,1,17,57,1oyb7oym5nwzny8vxf03szd2h,1,35.8,18.9,2023-01-29T17:48:29.356Z,2023-01-30T10:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201855,130,1,1,17,58,1oyb7oym5nwzny8vxf03szd2h,1,38.3,26.2,2023-01-29T17:48:30.756Z,2023-01-30T10:57:13Z,4003212357,213,5.8,4003212345,140,51.6,4003212353,212,15.8,4003212349,141,15.2,4004087867,178,,4003212341,56,Right,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201885,131,1,1,18,0,1oyb7oym5nwzny8vxf03szd2h,1,51.3,17.4,2023-01-29T17:48:33.131Z,2023-01-30T10:57:12Z,4003212541,213,1.3,4003212533,56,Center,4003212537,141,50.3,4003212539,212,23.5,4004087903,178,,4003212535,140,58.1,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201903,132,1,1,18,3,1oyb7oym5nwzny8vxf03szd2h,1,60.3,55.9,2023-01-29T17:48:36.104Z,2023-01-30T10:57:11Z,4003212659,140,72.7,4003212663,212,24.2,4004087941,178,,4003212661,141,85.9,4003212657,56,Left,4003212665,213,1.0,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201915,133,1,1,18,7,1oyb7oym5nwzny8vxf03szd2h,1,81.5,83.3,2023-01-29T17:48:39.891Z,2023-01-30T10:57:09Z,4003212739,213,6.2,4003212731,56,Left,4003212733,140,92.8,4004087965,178,,4003212737,212,11.9,4003212735,141,81.7,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201931,134,1,1,18,8,1oyb7oym5nwzny8vxf03szd2h,1,92.1,83.9,2023-01-29T17:48:41.112Z,2023-01-30T10:57:09Z,4003768793,72,,4003212835,213,4.5,4003768791,224,,4004087995,178,,4003212827,56,Center,4003212823,2,,4003212831,141,60.5,4003212833,212,16.1,16o074zua15qkk7x0me7gi1w4,B. Meijer,,4003212829,140,,,,,,,,,,,,,,,,,,,,,,,,89.5,,,,,,,,,,
2502365491,897,67,1,18,10,1oyb7oym5nwzny8vxf03szd2h,1,91.7,55,2023-01-29T17:48:42.214Z,2023-01-30T10:57:08Z,4004102325,233,1006,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502365489,1006,67,1,18,10,547zzwqbiugzphhnrhj3z5k5i,0,8.3,45,2023-01-29T17:48:42.215Z,2023-01-30T10:57:08Z,4004102329,233,897,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201961,135,61,1,18,10,1oyb7oym5nwzny8vxf03szd2h,0,90.1,56.8,2023-01-29T17:48:42.265Z,2023-01-30T10:57:07Z,4003213005,56,Center,4004088033,178,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201973,136,5,1,18,12,1oyb7oym5nwzny8vxf03szd2h,0,101.4,65.3,2023-01-29T17:48:44.403Z,2023-01-30T07:26:35Z,4003213119,346,,4003214597,361,,4003213167,233,144,4003213117,56,Center,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201947,144,5,1,18,12,547zzwqbiugzphhnrhj3z5k5i,1,-1.4,34.7,2023-01-29T17:48:44.403Z,2023-01-30T07:26:36Z,4003215231,361,,4003213145,233,136,4003212937,56,Back,4003212939,346,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202195,145,1,1,18,27,547zzwqbiugzphhnrhj3z5k5i,1,4.3,43.8,2023-01-29T17:48:59.896Z,2023-01-30T10:57:07Z,4003214445,124,,4003214455,213,0.9,4003214447,56,Back,4003214451,141,76.9,4003214449,140,20.6,4003214459,237,,4003214453,212,28.3,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202229,146,1,1,18,33,547zzwqbiugzphhnrhj3z5k5i,1,18.5,76.9,2023-01-29T17:49:05.344Z,2023-01-30T10:57:06Z,4003214645,140,41.4,4003214647,141,93.9,4003214643,56,Back,4003214651,213,0.4,4003214649,212,26.7,4004088095,178,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202255,147,1,1,18,37,547zzwqbiugzphhnrhj3z5k5i,1,45.2,92.4,2023-01-29T17:49:09.962Z,2023-01-30T10:57:05Z,4003214769,140,55.2,4003214775,213,0.2,4004088127,178,,4003214773,212,10.8,4003214767,56,Left,4003214771,141,95.9,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202269,148,1,1,18,40,547zzwqbiugzphhnrhj3z5k5i,1,49.9,90.3,2023-01-29T17:49:12.888Z,2023-01-30T10:57:03Z,4003214841,141,79.4,4003214845,213,4.3,4003214837,56,Back,4003214839,140,46.9,4003214843,212,8.1,4004088161,178,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202323,149,1,1,18,42,547zzwqbiugzphhnrhj3z5k5i,1,45.5,79.4,2023-01-29T17:49:14.385Z,2023-01-30T10:57:02Z,4003215171,140,30.4,4004088191,178,,4003215173,141,71.7,4003215169,56,Back,4003215177,213,3.5,4003215175,212,16.7,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202351,150,1,1,18,47,547zzwqbiugzphhnrhj3z5k5i,1,35.4,72.3,2023-01-29T17:49:19.540Z,2023-01-30T10:57:00Z,4003215325,213,0.8,4003215317,56,Back,4004088209,178,,4003215323,212,19.6,4003215321,141,93.9,4003215319,140,47.7,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202403,151,1,1,18,50,547zzwqbiugzphhnrhj3z5k5i,1,49.8,93.2,2023-01-29T17:49:22.438Z,2023-01-30T10:56:59Z,4004088227,178,,4003215591,212,42.0,4003215589,141,96.0,4003215593,213,0.0,4003215597,1,,4003215585,56,Left,4003215587,140,89.8,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202407,152,3,1,18,55,547zzwqbiugzphhnrhj3z5k5i,0,92.9,88.6,2023-01-29T17:49:27.944Z,2023-01-30T10:56:58Z,4003215749,233,137,4003215607,286,,4003772907,465,,4003215605,56,Left,4004088281,178,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202417,137,7,1,18,55,1oyb7oym5nwzny8vxf03szd2h,0,7.1,11.4,2023-01-29T17:49:28.074Z,2023-01-30T10:56:57Z,4003215645,56,Back,4003215647,285,,4003215707,233,152,4004088323,389,,4003772987,385,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202421,153,61,1,18,55,547zzwqbiugzphhnrhj3z5k5i,1,93.6,90.1,2023-01-29T17:49:28.095Z,2023-01-30T10:56:57Z,4004088345,178,,4003215651,56,Left,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202451,138,5,1,18,57,1oyb7oym5nwzny8vxf03szd2h,1,-1.4,21.1,2023-01-29T17:49:29.504Z,2023-01-30T07:27:20Z,4003215815,56,Back,4003215817,346,,4003215887,233,154,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202459,154,5,1,18,57,547zzwqbiugzphhnrhj3z5k5i,0,101.4,78.9,2023-01-29T17:49:29.504Z,2023-01-30T07:27:20Z,4003215905,233,138,4003215839,56,Left,4003215841,346,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202641,139,1,1,19,10,1oyb7oym5nwzny8vxf03szd2h,1,2.2,50.7,2023-01-29T17:49:42.889Z,2023-01-30T10:56:56Z,4003216757,237,,4003216747,140,7.1,4003216745,56,Back,4003216749,141,58.8,4003216751,212,7.5,4003216743,124,,4003216753,213,0.8,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202669,140,1,1,19,11,1oyb7oym5nwzny8vxf03szd2h,1,7.4,58.5,2023-01-29T17:49:44.057Z,2023-01-30T10:56:56Z,4003216877,212,43.5,4003216869,155,,4003216881,1,,4003216875,141,50.0,4004088433,178,,4003216873,140,48.5,4003216879,213,6.2,4003216871,56,Back,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202675,141,44,1,19,14,1oyb7oym5nwzny8vxf03szd2h,1,45.8,59.7,2023-01-29T17:49:46.292Z,2023-01-30T10:56:55Z,4003216939,233,155,4003216903,56,Back,4003216911,285,,,,,,,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202651,155,44,1,19,14,547zzwqbiugzphhnrhj3z5k5i,0,54.2,40.3,2023-01-29T17:49:46.293Z,2023-01-30T10:56:55Z,4003216959,233,141,4003216787,56,Center,4003216789,286,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202693,142,1,1,19,14,1oyb7oym5nwzny8vxf03szd2h,0,45.5,59.5,2023-01-29T17:49:46.410Z,2023-01-30T10:56:54Z,4003216991,140,50.8,4003216989,56,Center,4003216993,141,36.6,4004088511,388,,4003216995,212,16.5,4003216987,3,,4003216997,213,5.1,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202743,156,1,1,19,15,547zzwqbiugzphhnrhj3z5k5i,1,53,59,2023-01-29T17:49:47.965Z,2023-01-30T10:56:54Z,4003217285,3,,4003217287,56,Back,4003217295,213,3.0,4003217289,140,40.8,4003217291,141,62.6,4004088593,178,,4003217293,212,13.0,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202751,157,49,1,19,17,547zzwqbiugzphhnrhj3z5k5i,1,38.6,59.1,2023-01-29T17:49:49.911Z,2023-01-30T10:56:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202757,158,1,1,19,19,547zzwqbiugzphhnrhj3z5k5i,1,38.7,59.5,2023-01-29T17:49:51.718Z,2023-01-30T10:56:52Z,4004088707,178,,4003217371,213,4.3,4003217365,140,34.6,4003217367,141,45.2,4003217363,56,Back,4003217369,212,10.6,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202765,159,1,1,19,20,547zzwqbiugzphhnrhj3z5k5i,1,37,45.5,2023-01-29T17:49:52.770Z,2023-01-30T10:56:52Z,4003217415,56,Back,4003217417,140,38.3,4003217421,212,10.4,4004088739,178,,4003217419,141,60.6,4003217423,213,1.4,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202783,160,1,1,19,23,547zzwqbiugzphhnrhj3z5k5i,1,36.9,66,2023-01-29T17:49:55.681Z,2023-01-30T10:56:51Z,4003217499,212,27.0,4003217497,141,64.9,4003217501,213,6.3,4003217495,140,62.6,4004088955,178,,4003217493,56,Center,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202791,143,43,1,19,24,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T17:49:56.798Z,2023-01-30T11:00:07Z,4003217533,140,45.7,4003217541,213,5.1,4003217531,56,Back,4004204245,144,1,4004089705,178,0,4003217535,141,12.8,4003217537,212,14.5,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202787,161,1,1,19,24,547zzwqbiugzphhnrhj3z5k5i,0,58,67.9,2023-01-29T17:49:56.832Z,2023-01-30T10:56:50Z,4003217519,141,83.0,4003217517,140,58.5,4004089001,178,,4003217515,56,Left,4003217521,212,10.3,4003217523,213,1.5,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202801,144,49,1,19,26,1oyb7oym5nwzny8vxf03szd2h,1,44.7,21.3,2023-01-29T17:49:58.350Z,2023-01-30T10:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202823,145,1,1,19,26,1oyb7oym5nwzny8vxf03szd2h,1,44.6,21,2023-01-29T17:49:58.397Z,2023-01-30T10:56:49Z,4003217715,140,37.4,4003217717,141,24.6,4003217721,213,2.8,4003217719,212,7.9,4004089241,178,,4003217713,56,Back,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202827,146,50,1,19,29,1oyb7oym5nwzny8vxf03szd2h,1,34.3,28.5,2023-01-29T17:50:01.315Z,2023-01-30T10:56:48Z,4003217891,233,162,4003217729,56,Back,4004203939,286,,,,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202847,162,7,1,19,29,547zzwqbiugzphhnrhj3z5k5i,0,65.7,71.5,2023-01-29T17:50:01.405Z,2023-01-30T10:56:47Z,4004203937,285,,4003217807,56,Center,4003774307,385,,4003217827,233,146,4004089929,178,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202879,163,4,1,19,29,547zzwqbiugzphhnrhj3z5k5i,1,66.6,72.7,2023-01-29T17:50:01.612Z,2023-01-30T10:56:47Z,4003218115,233,148,4003218015,56,Center,4003218017,152,,4003218013,13,,4003218021,286,,4003218019,265,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202893,148,4,1,19,29,1oyb7oym5nwzny8vxf03szd2h,0,33.4,27.3,2023-01-29T17:50:01.613Z,2023-01-30T10:56:46Z,4003218087,56,Back,4003218085,13,,4004090025,178,,4003218089,152,,4003218091,265,,4003218151,233,163,4003218093,285,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202891,147,43,1,19,31,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T17:50:04.078Z,2023-01-29T17:50:11Z,4003218213,144,1,4003218069,157,0,4003218077,212,12.4,4003218081,1,0,4003218075,141,24.0,4003218073,140,34.8,4003218079,213,5.5,4003218071,56,Back,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203125,149,17,1,19,43,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T17:50:15.603Z,2023-01-30T07:30:39Z,4003220269,392,,4003219367,31,,4003219371,13,243,,,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203635,164,1,1,20,38,547zzwqbiugzphhnrhj3z5k5i,1,70.1,67.3,2023-01-29T17:51:10.369Z,2023-01-30T10:56:46Z,4003222119,213,4.8,4004090095,178,,4003222111,56,Center,4003222113,140,71.1,4003222109,152,,4003222117,212,22.7,4003222115,141,33.9,4003222107,5,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203649,165,1,1,20,40,547zzwqbiugzphhnrhj3z5k5i,0,71,33.5,2023-01-29T17:51:12.849Z,2023-01-30T10:56:45Z,4003222217,213,0.7,4004090115,178,,4003222221,1,,4003222205,140,100.0,4003222199,56,Center,4003222197,155,,4003222209,141,75.4,4003222213,212,42.4,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203653,150,5,1,20,43,1oyb7oym5nwzny8vxf03szd2h,1,-0.8,29.7,2023-01-29T17:51:16.089Z,2023-01-30T07:30:50Z,4003222251,233,166,4003222225,346,,4003222223,56,Back,,,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203657,166,5,1,20,43,547zzwqbiugzphhnrhj3z5k5i,0,100.8,70.3,2023-01-29T17:51:16.089Z,2023-01-30T07:30:50Z,4003222249,346,,4003222247,56,Center,4003222261,233,150,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203755,151,1,1,20,52,1oyb7oym5nwzny8vxf03szd2h,1,4.9,42,2023-01-29T17:51:24.493Z,2023-01-30T10:56:44Z,4003222805,213,0.3,4003222795,124,,4003222797,56,Back,4003222801,141,48.2,4003222809,237,,4003222803,212,16.8,4003222799,140,20.4,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203769,152,1,1,20,54,1oyb7oym5nwzny8vxf03szd2h,1,18.9,43.6,2023-01-29T17:51:26.775Z,2023-01-30T10:56:43Z,4003222893,213,1.2,4003222883,155,,4003222891,212,33.0,4003222889,141,88.7,4004090183,178,,4004203931,1,,4003222887,140,30.5,4003222885,56,Back,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203797,153,1,1,20,56,1oyb7oym5nwzny8vxf03szd2h,0,27.4,91.4,2023-01-29T17:51:29.110Z,2023-01-30T10:56:43Z,4003223073,212,39.3,4003223065,56,Left,4003223071,141,100.0,4003223075,213,0.2,4004090243,178,,4003223069,140,64.2,4003223077,1,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203801,154,5,1,21,0,1oyb7oym5nwzny8vxf03szd2h,0,60.8,101.8,2023-01-29T17:51:32.906Z,2023-01-30T07:31:10Z,4003223085,56,Left,4003223087,347,,4003224005,233,167,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203983,167,5,1,21,0,547zzwqbiugzphhnrhj3z5k5i,1,39.2,-1.8,2023-01-29T17:51:32.906Z,2023-01-30T07:31:10Z,4003223967,56,Back,4003223969,347,,4003223971,233,154,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204063,168,1,1,21,16,547zzwqbiugzphhnrhj3z5k5i,1,52.1,0,2023-01-29T17:51:48.233Z,2023-01-30T10:56:43Z,4003224411,141,17.6,4003224413,212,21.8,4003224409,140,68.7,4003224417,1,,4003224415,213,0.6,4003224405,107,,4003224407,56,Right,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204071,169,61,1,21,17,547zzwqbiugzphhnrhj3z5k5i,0,64.7,14.4,2023-01-29T17:51:49.725Z,2023-01-30T10:56:42Z,4004090439,178,,4004090437,21,,4003224429,56,Right,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204081,155,49,1,21,20,1oyb7oym5nwzny8vxf03szd2h,1,41.9,89.1,2023-01-29T17:51:52.257Z,2023-01-30T10:56:42Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204103,156,1,1,21,20,1oyb7oym5nwzny8vxf03szd2h,1,41.9,89.3,2023-01-29T17:51:52.328Z,2023-01-30T10:56:41Z,4003224551,140,43.5,4003224553,141,91.1,4004090607,178,,4003224555,212,2.1,4003224547,56,Back,4003224557,213,0.6,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204107,157,3,1,21,21,1oyb7oym5nwzny8vxf03szd2h,0,47.6,98.6,2023-01-29T17:51:54.092Z,2023-01-30T10:56:40Z,4003224583,56,Back,4003783839,464,,4004090683,178,,4003224585,286,,4003224729,233,170,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204129,170,7,1,21,22,547zzwqbiugzphhnrhj3z5k5i,1,52.4,1.4,2023-01-29T17:51:54.246Z,2023-01-30T10:56:40Z,4003224679,285,,4003783897,385,,4004090743,178,,4003224675,167,,4003224677,56,Right,4003224711,233,157,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204229,158,5,1,21,22,1oyb7oym5nwzny8vxf03szd2h,1,42.2,101.2,2023-01-29T17:51:54.857Z,2023-01-30T07:31:55Z,4003225199,233,171,4003225197,347,,4003225195,56,Back,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204131,171,5,1,21,22,547zzwqbiugzphhnrhj3z5k5i,0,57.8,-1.2,2023-01-29T17:51:54.857Z,2023-01-30T07:31:55Z,4003225255,233,158,4003224681,56,Right,4003224683,347,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204247,159,1,1,21,36,1oyb7oym5nwzny8vxf03szd2h,1,46.8,100,2023-01-29T17:52:08.951Z,2023-01-30T10:56:39Z,4003225295,212,10.9,4003225287,107,,4003225297,213,5.6,4003225291,140,55.1,4003225289,56,Left,4003225293,141,92.0,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204277,160,1,1,21,37,1oyb7oym5nwzny8vxf03szd2h,1,53,95.7,2023-01-29T17:52:10.005Z,2023-01-30T10:56:39Z,4003225361,213,3.1,4003225353,56,Back,4003225359,212,12.2,4004090841,178,,4003225355,140,41.4,4003225357,141,97.2,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204289,161,1,1,21,39,1oyb7oym5nwzny8vxf03szd2h,0,45.1,98.2,2023-01-29T17:52:11.267Z,2023-01-30T10:56:38Z,4003225439,212,19.9,4003225441,213,0.1,4003225433,56,Left,4003225437,141,100.0,4004090865,178,,4003225435,140,63.9,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204291,162,5,1,21,40,1oyb7oym5nwzny8vxf03szd2h,0,57.7,101.5,2023-01-29T17:52:12.180Z,2023-01-30T07:32:15Z,4003225447,347,,4003225445,56,Left,4003225789,233,172,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204343,172,5,1,21,40,547zzwqbiugzphhnrhj3z5k5i,1,42.3,-1.5,2023-01-29T17:52:12.180Z,2023-01-30T07:32:15Z,4003225753,347,,4003225751,56,Back,4003225773,233,162,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204367,173,1,1,21,47,547zzwqbiugzphhnrhj3z5k5i,1,44.6,0,2023-01-29T17:52:19.487Z,2023-01-30T10:56:38Z,4003225873,107,,4003225879,141,11.6,4003225883,213,0.7,4003225877,140,55.7,4003225875,56,Right,4003225881,212,14.9,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
