id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2485043211,788,61,1,14,31,9njsy633rh1tyri7l2jaju5o,1,89.9,95.9,2022-11-12T17:31:00.494Z,2022-11-13T11:18:39Z,3912850119,56,Left,3913138963,178,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485043219,789,61,1,14,32,9njsy633rh1tyri7l2jaju5o,1,91.2,98.4,2022-11-12T17:31:00.854Z,2022-11-13T11:18:39Z,3912850149,56,Left,3913139121,178,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854003,133,3,1,14,32,9njsy633rh1tyri7l2jaju5o,0,94.3,99.9,2022-11-12T17:31:01.264Z,2022-11-13T11:02:47Z,3911800545,233,136,3911800517,286,,3911800515,56,Left,3912850287,465,,3913139151,178,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854007,136,7,1,14,33,547zzwqbiugzphhnrhj3z5k5i,0,5.7,0.1,2022-11-12T17:31:01.704Z,2022-11-13T11:02:48Z,3911800531,56,Back,3911800533,285,,3911800535,233,133,3912850301,385,,3913139171,178,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485043309,790,61,1,14,33,9njsy633rh1tyri7l2jaju5o,1,92.2,94.4,2022-11-12T17:31:01.816Z,2022-11-13T11:18:39Z,3912850527,56,Left,3913139345,178,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485043351,850,61,1,14,33,547zzwqbiugzphhnrhj3z5k5i,1,5.4,1.2,2022-11-12T17:31:02.027Z,2022-11-13T11:18:38Z,3913139369,178,,3912850709,56,Back,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112219,1349,67,1,14,33,9njsy633rh1tyri7l2jaju5o,1,95,96.7,2022-11-12T17:31:02.460Z,2022-11-13T11:18:38Z,3913189431,233,1425,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112207,1425,67,1,14,33,547zzwqbiugzphhnrhj3z5k5i,0,5,3.3,2022-11-12T17:31:02.461Z,2022-11-13T11:18:37Z,3913189439,233,1349,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854015,134,61,1,14,33,9njsy633rh1tyri7l2jaju5o,0,93.9,93.1,2022-11-12T17:31:02.465Z,2022-11-13T11:18:37Z,3913139393,178,,3911800563,56,Left,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854021,137,49,1,14,35,547zzwqbiugzphhnrhj3z5k5i,1,5.3,22.9,2022-11-12T17:31:04.425Z,2022-11-13T11:18:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854037,138,1,1,14,35,547zzwqbiugzphhnrhj3z5k5i,0,5.4,22.9,2022-11-12T17:31:04.456Z,2022-11-13T11:18:36Z,3913139441,178,,3911800669,213,6.3,3911800661,56,Right,3911800671,1,,3911800659,157,,3911800663,140,53.5,3911800665,141,20.7,3911800667,212,50.5,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854053,135,1,1,14,40,9njsy633rh1tyri7l2jaju5o,1,46.8,77.3,2022-11-12T17:31:08.671Z,2022-11-13T11:18:35Z,3911800747,3,,3911800755,212,13.1,3911800753,141,63.9,3911800757,213,3.9,3911800749,56,Back,3913139635,178,,3911800751,140,37.8,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854055,136,49,1,14,42,9njsy633rh1tyri7l2jaju5o,1,38.5,58.8,2022-11-12T17:31:10.924Z,2022-11-13T11:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854089,137,1,1,14,42,9njsy633rh1tyri7l2jaju5o,1,38.5,58.8,2022-11-12T17:31:10.928Z,2022-11-13T11:18:35Z,3911800929,140,42.0,3911800933,212,26.4,3911800935,213,4.9,3911800931,141,20.3,3913139715,178,,3911800927,56,Back,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854125,138,1,1,14,46,9njsy633rh1tyri7l2jaju5o,1,49,16.8,2022-11-12T17:31:15.066Z,2022-11-13T11:18:34Z,3911801039,213,5.8,3911801031,56,Right,3911801035,141,5.3,3911801033,140,64.3,3911801037,212,17.9,3913139739,178,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854163,139,1,1,14,49,9njsy633rh1tyri7l2jaju5o,1,59.6,0.3,2022-11-12T17:31:17.840Z,2022-11-13T11:18:31Z,3911801147,212,24.6,3911801145,141,22.7,3911801143,140,41.2,3911801141,56,Back,3911801149,213,2.5,3913139771,178,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854209,140,1,1,14,51,9njsy633rh1tyri7l2jaju5o,1,43.8,17.5,2022-11-12T17:31:20.412Z,2022-11-13T11:18:30Z,3911801437,141,85.9,3911801441,213,1.5,3911801439,212,46.8,3911801443,1,,3913139829,178,,3911801433,56,Back,3911801435,140,48.3,3911801429,155,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3911801431,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854221,141,1,1,14,58,9njsy633rh1tyri7l2jaju5o,0,65.3,81.8,2022-11-12T17:31:26.788Z,2022-11-13T11:18:29Z,3913139871,178,,3911801505,56,Center,3911801503,155,,3911801511,212,53.8,3911801513,213,5.5,3911801515,1,,3911801501,2,,3911801507,140,100.0,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,3912851095,72,3912851093,224,,3911801509,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854241,139,5,1,15,2,547zzwqbiugzphhnrhj3z5k5i,1,-1,73.4,2022-11-12T17:31:30.831Z,2022-11-13T06:06:23Z,3911801623,346,,3911801621,56,Back,3911801645,233,142,,,,,,,,,,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854223,142,5,1,15,2,9njsy633rh1tyri7l2jaju5o,0,101,26.6,2022-11-12T17:31:30.831Z,2022-11-13T06:06:23Z,3911801655,233,139,3911801517,56,Center,3911801519,346,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854367,140,1,1,15,14,547zzwqbiugzphhnrhj3z5k5i,1,4.1,57.5,2022-11-12T17:31:42.629Z,2022-11-13T11:18:28Z,3911802249,124,,3911802263,237,,3911802259,213,1.0,3911802251,56,Back,3911802255,141,83.9,3911802253,140,14.1,3911802257,212,20.8,3911802277,189,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854455,141,1,1,15,14,547zzwqbiugzphhnrhj3z5k5i,1,14.5,79.3,2022-11-12T17:31:42.668Z,2022-11-13T11:18:28Z,3911802627,140,6.2,3911802625,56,Back,3911802631,212,17.9,3911802633,213,4.2,3911802629,141,56.3,3912851171,189,,3913136361,178,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854493,142,1,1,15,20,547zzwqbiugzphhnrhj3z5k5i,1,16.4,49,2022-11-12T17:31:49.549Z,2022-11-13T11:18:26Z,3911802757,56,Center,3911802755,157,,3911802761,141,55.1,3913136437,178,,3911802759,140,68.3,3911802763,212,54.7,3911802765,213,0.1,3911802767,1,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854507,143,1,1,15,24,547zzwqbiugzphhnrhj3z5k5i,0,67.5,55.4,2022-11-12T17:31:52.934Z,2022-11-13T11:18:26Z,3913136525,388,,3911802831,141,52.1,3911802823,3,,3911802825,56,Center,3911802827,140,60.3,3911802833,212,7.9,3911802835,213,3.4,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854515,143,49,1,15,25,9njsy633rh1tyri7l2jaju5o,1,40.5,49.5,2022-11-12T17:31:54.379Z,2022-11-13T11:18:25Z,,,,,,,,,,,,,,,,,,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854533,144,1,1,15,25,9njsy633rh1tyri7l2jaju5o,1,40.5,49.5,2022-11-12T17:31:54.392Z,2022-11-13T11:18:25Z,3911802935,140,32.9,3911802933,56,Back,3911802937,141,50.3,3911802941,213,3.1,3911802939,212,8.0,3913136587,178,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854543,145,1,1,15,27,9njsy633rh1tyri7l2jaju5o,0,36.2,43,2022-11-12T17:31:55.840Z,2022-11-13T11:18:24Z,3911803005,141,49.1,3911803003,140,52.3,3911803007,212,17.4,3913136685,178,,3911803009,213,0.2,3911803001,56,Center,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854555,144,49,1,15,29,547zzwqbiugzphhnrhj3z5k5i,1,47.2,53.1,2022-11-12T17:31:57.571Z,2022-11-13T11:18:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854615,145,1,1,15,31,547zzwqbiugzphhnrhj3z5k5i,0,59.6,58,2022-11-12T17:32:00.028Z,2022-11-13T11:18:21Z,3913136725,178,,3911803271,56,Center,3911803281,141,49.6,3911803277,140,81.8,3911803287,213,6.0,3911803285,212,24.0,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854625,146,1,1,15,33,9njsy633rh1tyri7l2jaju5o,0,16.4,49.5,2022-11-12T17:32:02.131Z,2022-11-13T11:18:21Z,3911803349,1,,3911803341,140,62.9,3913136755,178,,3911803337,157,,3911803343,141,23.6,3911803345,212,51.9,3911803347,213,5.9,3911803339,56,Center,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854671,146,1,1,15,37,547zzwqbiugzphhnrhj3z5k5i,0,36.8,77.3,2022-11-12T17:32:05.981Z,2022-11-13T11:18:21Z,3913136779,178,,3911803595,56,Center,3911803605,141,72.7,3911803601,140,55.9,3911803591,157,,3911803609,212,20.3,3911803615,1,,3911803613,213,6.1,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854707,147,49,1,15,38,9njsy633rh1tyri7l2jaju5o,1,48.6,21.6,2022-11-12T17:32:07.190Z,2022-11-13T11:18:20Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854735,148,1,1,15,40,9njsy633rh1tyri7l2jaju5o,1,50.5,31.2,2022-11-12T17:32:09.380Z,2022-11-13T11:18:18Z,3911803839,212,8.8,3911803841,213,4.0,3913136895,178,,3911803833,56,Back,3911803835,140,44.8,3911803837,141,21.8,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854811,149,1,1,15,42,9njsy633rh1tyri7l2jaju5o,1,48.7,26.7,2022-11-12T17:32:11.293Z,2022-11-13T11:18:17Z,3911804131,141,20.1,3911804127,56,Right,3913136911,178,,3911804129,140,63.9,3911804135,213,6.0,3911804133,212,16.6,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854819,150,3,1,15,46,9njsy633rh1tyri7l2jaju5o,0,70,26.9,2022-11-12T17:32:15.169Z,2022-11-13T11:18:16Z,3911804169,286,,3912851499,464,,3911804167,56,Center,3911804269,233,147,3913137017,178,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854831,147,7,1,15,46,547zzwqbiugzphhnrhj3z5k5i,1,30,73.1,2022-11-12T17:32:15.272Z,2022-11-13T11:18:15Z,3913137065,178,,3912851549,385,,3911804251,233,150,3911804223,56,Back,3911804225,285,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854837,148,49,1,15,47,547zzwqbiugzphhnrhj3z5k5i,1,32.4,71.9,2022-11-12T17:32:16.492Z,2022-11-13T11:18:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854879,149,1,1,15,47,547zzwqbiugzphhnrhj3z5k5i,1,32.4,71.9,2022-11-12T17:32:16.518Z,2022-11-13T11:18:14Z,3911804409,141,59.3,3911804413,213,5.4,3913137127,178,,3911804411,212,11.5,3911804405,56,Back,3911804407,140,39.7,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854947,150,1,1,15,49,547zzwqbiugzphhnrhj3z5k5i,1,37.7,62.6,2022-11-12T17:32:18.198Z,2022-11-13T11:18:13Z,3911804639,140,68.1,3911804647,1,,3911804643,212,47.0,3911804645,213,5.5,3911804635,155,,3911804637,56,Right,3911804641,141,11.9,3913137269,178,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854987,151,1,1,15,55,547zzwqbiugzphhnrhj3z5k5i,1,71.9,16.8,2022-11-12T17:32:24.430Z,2022-11-13T11:18:12Z,3911805301,210,15,3911804847,213,1.0,3912851727,20,,3911805303,154,,3911804835,2,,3911804849,1,,3911804839,56,Center,3913137305,178,,az21s916gcylcjy5riyia9239,J. Vossen,3911804843,141,3911804845,212,60.5,3912851725,224,,36.5,3911804837,155,,,3911804841,140,,,,,,,,,,,,,,,,1,92.1,,,,,,,,,
2484854989,152,15,1,15,57,547zzwqbiugzphhnrhj3z5k5i,1,94.1,59.7,2022-11-12T17:32:26.487Z,2022-11-13T10:59:53Z,3911805321,146,97.8,3911805311,154,,3911805313,55,151,3913137351,388,,3911805323,147,53.6,3911805319,103,15.2,3911805317,102,48.8,3911805059,328,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,3911804855,22,3911804859,56,,3911805307,78,,Center,3911805055,15,,,3911805309,29,3911805073,233,3911804857,17,,,,,,,,,,,,,,151,,,,,,,,
2484854979,151,10,1,15,59,9njsy633rh1tyri7l2jaju5o,1,1.7,47.6,2022-11-12T17:32:28.498Z,2022-11-13T11:18:11Z,3912851815,376,,3911804803,182,,3911804805,56,Back,3911805005,176,,3911805007,179,,3911805089,233,152,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484854983,152,52,1,16,0,9njsy633rh1tyri7l2jaju5o,1,1.8,47.6,2022-11-12T17:32:28.751Z,2022-11-13T11:18:11Z,3912852025,376,,3913137379,178,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855179,153,1,1,16,18,9njsy633rh1tyri7l2jaju5o,0,16.9,46.6,2022-11-12T17:32:47.411Z,2022-11-13T10:59:49Z,3911805727,56,Center,3911805725,199,,3911805731,141,27.3,3911805907,189,,3911805737,1,,3911805735,213,6.0,3911805733,212,55.2,3911805729,140,68.0,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855187,154,3,1,16,19,9njsy633rh1tyri7l2jaju5o,0,72.3,26.8,2022-11-12T17:32:47.629Z,2022-11-13T11:18:10Z,3911806937,233,155,3911805755,56,Center,3912852257,465,,3911805757,286,,3913137551,178,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855375,155,7,1,16,19,547zzwqbiugzphhnrhj3z5k5i,1,27.7,73.2,2022-11-12T17:32:47.658Z,2022-11-13T11:18:10Z,3911806703,285,,3913137577,178,,3911806701,56,Back,3911806923,233,154,3912852309,385,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855197,153,49,1,16,20,547zzwqbiugzphhnrhj3z5k5i,1,22.5,75.8,2022-11-12T17:32:49.433Z,2022-11-13T11:18:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855347,154,1,1,16,20,547zzwqbiugzphhnrhj3z5k5i,1,22.3,76.3,2022-11-12T17:32:49.497Z,2022-11-13T11:18:09Z,3911806575,56,Back,3911806583,213,0.2,3911806577,140,34.1,3911806579,141,79.6,3911806581,212,12.6,3913137637,178,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855399,155,27,1,16,31,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-11-12T17:33:00.409Z,2022-11-13T06:09:01Z,3911806785,41,Injury,3911806787,53,6wt29oce6gsthhpmhq705vl9m,3911806829,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855383,156,27,1,16,31,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-11-12T17:33:00.409Z,2022-11-13T06:09:02Z,3911806805,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855833,158,17,1,17,15,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-11-12T17:33:44.438Z,2022-11-13T06:09:24Z,3911808983,392,,3911808989,13,243,3911808981,31,,,,,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855815,156,28,1,17,16,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-11-12T17:33:44.752Z,2022-11-13T06:09:30Z,3911808901,55,155,3911808945,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855795,157,28,1,17,16,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-11-12T17:33:44.752Z,2022-11-13T06:09:30Z,3911808939,233,156,3911808789,55,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855831,157,68,1,17,24,9njsy633rh1tyri7l2jaju5o,0,0,0,2022-11-12T17:33:53.230Z,2022-11-13T06:09:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855853,159,68,1,17,24,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-11-12T17:33:53.438Z,2022-11-13T06:09:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855877,160,1,1,17,25,547zzwqbiugzphhnrhj3z5k5i,1,34.1,75.6,2022-11-12T17:33:54.384Z,2022-11-13T11:18:08Z,3911809229,213,1.2,3911809221,56,Back,3913138099,178,,3911809225,141,94.7,3911809223,140,38.3,3911809227,212,13.7,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855885,161,1,1,17,28,547zzwqbiugzphhnrhj3z5k5i,1,40.5,93.7,2022-11-12T17:33:56.651Z,2022-11-13T11:18:07Z,3913138147,178,,3911809269,212,10.8,3911809271,213,5.3,3911809267,141,80.3,3911809265,140,46.0,3911809263,56,Back,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855925,162,1,1,17,29,547zzwqbiugzphhnrhj3z5k5i,1,48.5,85.4,2022-11-12T17:33:58.139Z,2022-11-13T11:18:06Z,3911809459,212,9.8,3911809461,213,2.5,3913138187,178,,3911809455,140,40.8,3911809453,56,Back,3911809457,141,93.5,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855949,163,1,1,17,34,547zzwqbiugzphhnrhj3z5k5i,0,46,98.3,2022-11-12T17:34:02.581Z,2022-11-13T11:18:04Z,3911809643,1,,3913138309,178,,3911809631,155,,3911809639,212,36.3,3911809641,213,5.7,3911809637,141,67.6,3911809633,56,Center,3911809635,140,74.3,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855959,158,12,1,17,37,9njsy633rh1tyri7l2jaju5o,1,21.4,34,2022-11-12T17:34:05.933Z,2022-11-13T11:18:04Z,3913138403,388,,3911809681,141,32.8,3911809679,140,27.5,3911809695,15,,3911809677,56,Back,3911809685,213,6.2,3911809683,212,6.5,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484855989,164,1,1,17,38,547zzwqbiugzphhnrhj3z5k5i,0,78.1,67,2022-11-12T17:34:06.898Z,2022-11-13T11:18:03Z,3911809841,141,60.8,3911809835,3,,3911809837,56,Center,3911809843,212,4.4,3913138457,388,,3911809845,213,4.4,3911809839,140,77.0,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484856001,159,1,1,17,39,9njsy633rh1tyri7l2jaju5o,1,18.2,40.9,2022-11-12T17:34:08.161Z,2022-11-13T11:18:03Z,3911809909,56,Back,3911809913,140,26.4,3911809917,141,31.2,3913138473,388,,3911809919,212,10.8,3911809907,3,,3911809921,213,5.6,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484856035,160,2,1,17,40,9njsy633rh1tyri7l2jaju5o,1,24.9,33,2022-11-12T17:34:09.289Z,2022-11-13T11:18:03Z,3911810241,7,8xjlysmwl5vnhcnvsynftjd62,3911810049,141,44.6,3911810045,56,Back,3911810047,140,48.2,3913138507,178,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484856085,165,55,1,17,40,547zzwqbiugzphhnrhj3z5k5i,1,46.7,64,2022-11-12T17:34:09.290Z,2022-11-13T11:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484856241,166,1,1,17,55,547zzwqbiugzphhnrhj3z5k5i,1,52.4,39.7,2022-11-12T17:34:24.498Z,2022-11-13T11:18:02Z,3911810901,141,73.3,3911810899,140,44.3,3913138539,178,,3911810897,56,Back,3911810905,213,1.9,3911810895,241,,3911810893,5,,3911810903,212,24.4,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
