id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/15/value,qualifier/14/value,qualifier/18/value,qualifier/19/value,qualifier/17/value
2498517291,178,49,1,29,0,jb4xejoxjfk5a0a50bo8hvst,1,32.7,39.1,2023-01-18T20:15:52.022Z,2023-01-19T09:46:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517305,179,1,1,29,0,jb4xejoxjfk5a0a50bo8hvst,1,32.8,39.3,2023-01-18T20:15:52.062Z,2023-01-19T09:46:05Z,3983945763,56,Back,3984313411,178,,3983945767,141,37.1,3983945771,213,5.8,3983945769,212,3.1,3983945765,140,35.4,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517335,180,1,1,29,2,jb4xejoxjfk5a0a50bo8hvst,1,38.1,45.9,2023-01-18T20:15:53.996Z,2023-01-19T09:46:04Z,3984313473,178,,3983945915,213,4.3,3983945909,140,30.3,3983945911,141,17.7,3983945913,212,20.9,3983945907,56,Back,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517361,181,1,1,29,5,jb4xejoxjfk5a0a50bo8hvst,0,28.2,24.1,2023-01-18T20:15:56.265Z,2023-01-19T09:46:04Z,3983946035,212,36.5,3983946029,140,62.9,3983946041,213,6.2,3983946045,1,,3984313513,178,,3983946033,141,22.2,3983946027,56,Center,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517359,241,49,1,29,8,1uk609mhtsfhokhaewjapb26,1,40.5,77.3,2023-01-18T20:15:59.438Z,2023-01-19T09:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517425,242,1,1,29,11,1uk609mhtsfhokhaewjapb26,1,38.5,70.8,2023-01-18T20:16:02.839Z,2023-01-19T09:46:02Z,3983946337,212,16.7,3983946331,56,Back,3983946333,140,43.4,3983946335,141,94.2,3983946339,213,1.3,3984313577,178,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517445,243,1,1,29,14,1uk609mhtsfhokhaewjapb26,1,45.1,91.1,2023-01-18T20:16:05.154Z,2023-01-19T09:46:01Z,3983946455,212,18.7,3984313611,178,,3983946457,213,0.2,3983946451,141,97.2,3983946447,140,62.5,3983946443,56,Left,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517469,244,1,1,29,16,1uk609mhtsfhokhaewjapb26,0,60.9,91.2,2023-01-18T20:16:07.485Z,2023-01-19T09:45:59Z,3983946589,155,,3983946595,141,92.7,3983946599,213,0.0,3984313653,178,,3983946593,140,81.8,3983946591,56,Left,3983946597,212,22.0,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517481,182,12,1,29,18,jb4xejoxjfk5a0a50bo8hvst,1,15.6,8.3,2023-01-18T20:16:09.932Z,2023-01-19T09:45:59Z,3983946673,15,,3983946669,212,7.0,3983946665,140,14.6,3983946671,213,4.6,3983946667,141,0.0,3984313697,388,,3983946691,167,,3983946663,56,Back,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517483,183,5,1,29,19,jb4xejoxjfk5a0a50bo8hvst,0,16.2,-2,2023-01-18T20:16:10.481Z,2023-01-19T06:22:47Z,3983946683,347,,3983946681,56,Back,3983946937,233,245,,,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517523,245,5,1,29,19,1uk609mhtsfhokhaewjapb26,1,83.8,102,2023-01-18T20:16:10.481Z,2023-01-19T06:22:47Z,3983946897,347,,3983946895,56,Left,3983946927,233,183,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517537,246,1,1,29,24,1uk609mhtsfhokhaewjapb26,1,89.1,100,2023-01-18T20:16:15.608Z,2023-01-19T09:45:59Z,3983946977,212,21.8,3983946971,140,69.4,3983946981,213,3.5,3984383037,1,,3983946967,56,Left,3983946963,107,,3983946975,141,92.1,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517583,247,1,1,29,28,1uk609mhtsfhokhaewjapb26,1,70.2,90.5,2023-01-18T20:16:19.260Z,2023-01-19T09:45:57Z,3983947215,140,68.3,3983947219,212,9.6,3983947221,213,4.5,3983947213,56,Center,3984313831,178,,3983947217,141,76.7,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517589,248,1,1,29,31,1uk609mhtsfhokhaewjapb26,1,72.5,68.8,2023-01-18T20:16:23.105Z,2023-01-19T10:07:45Z,3983947265,141,77.7,3983947269,213,0.5,3983947263,140,83.1,3983947261,56,Center,3984313879,178,,3983947267,212,12.7,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498603957,1632,1,1,29,32,1uk609mhtsfhokhaewjapb26,1,83.1,76.9,2023-01-18T20:16:23.891Z,2023-01-19T10:07:42Z,3984395689,141,89.6,3984395685,56,Left,3984395875,178,,3984395691,212,11.0,3984395693,213,2.2,3984395687,140,76.6,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517663,249,43,1,29,33,1uk609mhtsfhokhaewjapb26,1,0,0,2023-01-18T20:16:25.090Z,2023-01-18T20:23:47Z,3983947689,140,85.3,3983947687,56,Left,3983947693,212,9.3,3983947691,141,93.5,3983965367,144,1,3983947697,213,1.0,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517669,250,4,1,29,36,1uk609mhtsfhokhaewjapb26,1,82.2,86.7,2023-01-18T20:16:27.530Z,2023-01-19T09:45:54Z,3983947721,152,,3983947937,233,184,3983947723,265,,3983947717,13,,3983947725,286,,3983947719,56,Left,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517703,184,4,1,29,36,jb4xejoxjfk5a0a50bo8hvst,0,17.8,13.3,2023-01-18T20:16:27.531Z,2023-01-19T09:45:54Z,3983947921,152,,3983947923,265,,3983947917,13,,3983947925,285,,3983947919,56,Back,3984314363,178,,3983947943,233,250,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518165,251,1,1,30,54,1uk609mhtsfhokhaewjapb26,1,78.6,88.5,2023-01-18T20:17:45.237Z,2023-01-19T09:45:54Z,3983950563,56,Center,3983951045,154,,3983950567,140,88.1,3983950577,213,5.1,3983950573,212,24.8,3983951043,210,13,3984303057,178,,3983950555,5,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,3983950561,152,,3983950571,141,3983950557,155,,,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2498518179,252,44,1,30,55,1uk609mhtsfhokhaewjapb26,1,89.7,55.8,2023-01-18T20:17:46.289Z,2023-01-19T09:45:53Z,3983950657,233,185,3983950615,286,,3983950613,56,Center,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518147,185,44,1,30,55,jb4xejoxjfk5a0a50bo8hvst,0,10.3,44.2,2023-01-18T20:17:46.290Z,2023-01-19T09:45:53Z,3983950493,56,Back,3983950495,285,,3983950665,233,252,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518181,253,13,1,30,55,1uk609mhtsfhokhaewjapb26,1,88.9,57.2,2023-01-18T20:17:46.315Z,2023-01-19T09:45:52Z,3983951097,102,57.3,3984303149,388,,3983951081,29,,3983950849,328,,3983951077,121,,3983950621,17,,3983951111,231,48.3,3983951089,55,251,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,3983951083,154,,3983951079,77,3983951109,230,97.6,,,3983950843,24,,3983950845,15,,3983950623,56,Center,3983951101,103,,,,,,,,,,,,,,,,,66.7,,,
2498518171,186,5,1,30,56,jb4xejoxjfk5a0a50bo8hvst,1,-1.1,44.2,2023-01-18T20:17:47.439Z,2023-01-19T05:59:02Z,3983950601,56,Back,3983950701,233,254,3983950603,346,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518189,254,5,1,30,56,1uk609mhtsfhokhaewjapb26,0,101.1,55.8,2023-01-18T20:17:47.439Z,2023-01-19T05:59:02Z,3983950735,233,186,3983950685,56,Center,3983950687,346,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518323,187,1,1,31,15,jb4xejoxjfk5a0a50bo8hvst,1,3.3,61.7,2023-01-18T20:18:06.734Z,2023-01-19T09:56:30Z,3983951573,237,,3983951565,141,57.5,3983951569,213,5.1,3983951567,212,3.1,3983951559,124,,3983951561,56,Back,3983951563,140,4.4,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518349,188,1,1,31,18,jb4xejoxjfk5a0a50bo8hvst,1,8.6,57.1,2023-01-18T20:18:09.194Z,2023-01-19T09:45:51Z,3983951735,141,47.6,3983951739,213,6.1,3983951741,1,,3983951729,157,,3983951737,212,44.1,3984303303,178,,3983951731,56,Center,3983951733,140,50.1,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518353,189,1,1,31,20,jb4xejoxjfk5a0a50bo8hvst,1,46.5,50.8,2023-01-18T20:18:11.952Z,2023-01-19T09:45:50Z,3983951765,213,4.7,3983951757,56,Back,3984303347,21,,3983951761,141,33.1,3984303345,178,,3983951781,156,,3983951759,140,45.9,3983951763,212,12.1,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518395,190,1,1,31,23,jb4xejoxjfk5a0a50bo8hvst,1,41.3,33.7,2023-01-18T20:18:14.708Z,2023-01-19T09:45:49Z,3983952061,141,8.0,3983952067,1,,3983952063,212,56.6,3983952057,140,92.6,3983952065,213,6.0,3983952051,155,,3983952053,56,Right,3984303405,178,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518401,191,3,1,31,28,jb4xejoxjfk5a0a50bo8hvst,0,96.9,12.2,2023-01-18T20:18:19.297Z,2023-01-19T09:45:49Z,3983952599,233,255,3983952095,56,Right,3984261879,465,,3984303467,178,,3983952561,286,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518441,255,7,1,31,28,1uk609mhtsfhokhaewjapb26,1,3.1,87.8,2023-01-18T20:18:19.323Z,2023-01-19T09:45:48Z,3983952317,285,,3983952313,167,,3983952315,56,Back,3984261889,385,,3984303495,178,,3983952595,233,191,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518437,192,6,1,31,29,jb4xejoxjfk5a0a50bo8hvst,1,97,11.8,2023-01-18T20:18:20.530Z,2023-01-19T05:59:53Z,3983952497,233,256,3983952295,56,Right,3983952297,75,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518475,256,6,1,31,29,1uk609mhtsfhokhaewjapb26,0,3,88.2,2023-01-18T20:18:20.530Z,2023-01-19T05:59:53Z,3983952511,233,192,3983952493,75,,3983952491,56,Back,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518649,193,1,1,31,58,jb4xejoxjfk5a0a50bo8hvst,0,99.5,0.5,2023-01-18T20:18:49.602Z,2023-01-19T05:59:58Z,3983953563,212,54.9,3984261937,224,,3983953559,140,77.9,3983953567,1,,3984303559,178,,3983953565,213,2.0,3983954567,2,,3983953551,6,,7ruin2kz9zjzba57tdbec7n4l,Vagner,3983953561,141,74.1,3983953553,155,3983953557,56,Center,,,3984261939,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518653,258,49,1,32,2,1uk609mhtsfhokhaewjapb26,1,25.7,38.9,2023-01-18T20:18:53.464Z,2023-01-19T09:45:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518719,259,1,1,32,2,1uk609mhtsfhokhaewjapb26,1,26,38.7,2023-01-18T20:18:53.538Z,2023-01-19T09:45:47Z,3983953933,141,92.4,3984303635,178,,3983953937,213,0.7,3983953931,140,64.3,3983953929,56,Left,3983953939,1,,3983953935,212,54.3,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518733,260,1,1,32,10,1uk609mhtsfhokhaewjapb26,1,75.4,71.5,2023-01-18T20:19:01.664Z,2023-01-19T09:45:45Z,3983954005,213,4.9,3983953999,140,77.8,3983954001,141,49.3,3983953997,56,Center,3984303657,178,,3983954003,212,15.3,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518749,261,1,1,32,12,1uk609mhtsfhokhaewjapb26,1,79.6,42.5,2023-01-18T20:19:03.839Z,2023-01-19T09:45:44Z,3984303683,178,,3983954089,212,11.1,3983954085,140,87.7,3983959751,210,15,3983954087,141,31.9,3983954083,56,Center,3983959753,154,,3983954091,213,5.6,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2498518753,262,15,1,32,14,1uk609mhtsfhokhaewjapb26,1,86,27.2,2023-01-18T20:19:05.795Z,2023-01-19T09:45:43Z,3983954105,56,Center,3983959759,29,,3983959757,78,,3983954771,233,194,3983959773,147,40.6,3984007997,23,,3983954103,63,,3983959763,55,261,8b95khn8h8qz3y4u4coajs5at,F. Selemani,3983959767,102,51.6,3983959771,146,3983959769,103,9.5,,96.2,3984303767,178,,3983954767,20,,3983959761,154,,3983959755,120,,,,,,,,,,,,,,,,,,,,
2498518761,194,10,1,32,15,jb4xejoxjfk5a0a50bo8hvst,1,4.6,60.1,2023-01-18T20:19:06.460Z,2023-01-19T09:45:42Z,3983954171,56,Back,3983954485,176,,3983954169,182,,3983954801,233,262,3983954487,179,,3984262009,376,,,,,,,,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518767,195,52,1,32,15,jb4xejoxjfk5a0a50bo8hvst,1,4.8,60.2,2023-01-18T20:19:06.575Z,2023-01-19T09:45:41Z,3984303847,179,,3984262019,376,,,,,,,,,,,,,,,,,,,,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518851,196,80,1,32,31,jb4xejoxjfk5a0a50bo8hvst,0,10.2,60.1,2023-01-18T20:19:23.031Z,2023-01-19T09:45:41Z,3984303895,178,,,,,,,,,,,,,,,,,,,,,,,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518905,197,1,1,32,40,jb4xejoxjfk5a0a50bo8hvst,0,24.7,57.5,2023-01-18T20:19:31.380Z,2023-01-19T09:45:40Z,3984304059,178,,3983955001,141,55.4,3983954993,157,,3983955007,1,,3983954997,56,Center,3983955003,212,49.7,3983955005,213,6.3,3983954995,198,,3j1vhujla834m422svmrdh3pw,T. Martin,3983954999,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518921,263,1,1,32,43,1uk609mhtsfhokhaewjapb26,1,29,35.1,2023-01-18T20:19:34.593Z,2023-01-19T09:45:39Z,3983955077,3,,3983955085,212,5.4,3983955083,141,28.5,3983955079,56,Back,3984304091,388,,3983955087,213,5.3,3983955081,140,31.8,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518925,264,49,1,32,45,1uk609mhtsfhokhaewjapb26,1,32.4,22.6,2023-01-18T20:19:36.294Z,2023-01-19T09:45:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518953,265,1,1,32,45,1uk609mhtsfhokhaewjapb26,1,31.8,20.4,2023-01-18T20:19:36.722Z,2023-01-19T09:45:38Z,3983955237,56,Back,3983955245,213,5.3,3983955243,212,11.9,3983955239,140,38.2,3984304155,178,,3983955241,141,5.9,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518955,266,50,1,32,48,1uk609mhtsfhokhaewjapb26,1,47.3,5.2,2023-01-18T20:19:39.606Z,2023-01-19T09:45:37Z,3983955249,56,Back,3983955349,233,198,3983955251,286,,,,,,,,,,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518973,198,7,1,32,48,jb4xejoxjfk5a0a50bo8hvst,0,52.7,94.8,2023-01-18T20:19:39.652Z,2023-01-19T09:45:36Z,3983955315,56,Left,3983955317,285,,3983955323,233,266,3984262047,385,,3984304307,389,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518969,267,61,1,32,48,1uk609mhtsfhokhaewjapb26,1,46.9,4.9,2023-01-18T20:19:39.744Z,2023-01-19T09:45:36Z,3983955307,56,Back,3984304343,178,,,,,,,,,,,,,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519035,199,5,1,32,49,jb4xejoxjfk5a0a50bo8hvst,1,55.5,101.8,2023-01-18T20:19:41.022Z,2023-01-19T06:01:45Z,3983955679,347,,3983955677,56,Left,3983955689,233,268,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518981,268,5,1,32,49,1uk609mhtsfhokhaewjapb26,0,44.5,-1.8,2023-01-18T20:19:41.022Z,2023-01-19T06:01:45Z,3983955369,347,,3983955367,56,Back,3983955697,233,199,,,,,,,,,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519039,200,1,1,32,57,jb4xejoxjfk5a0a50bo8hvst,0,52.6,100,2023-01-18T20:19:48.920Z,2023-01-19T09:45:36Z,3983955701,107,,3983955713,1,,3983955707,141,93.2,3983955711,213,6.0,3983955703,56,Left,3983955705,140,76.4,3983955773,189,,3983955709,212,25.7,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519063,269,1,1,32,59,1uk609mhtsfhokhaewjapb26,1,31,4.4,2023-01-18T20:19:50.783Z,2023-01-19T09:45:35Z,3983955805,140,31.8,3983955799,56,Back,3983955825,213,0,3983955819,212,0.8,3983955813,141,4.4,3983956181,189,,3984304467,178,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519119,272,49,1,33,1,1uk609mhtsfhokhaewjapb26,1,34,1.3,2023-01-18T20:19:52.186Z,2023-01-19T09:45:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519091,270,1,1,33,1,1uk609mhtsfhokhaewjapb26,0,34,1.3,2023-01-18T20:19:52.193Z,2023-01-19T09:45:34Z,3983955967,56,Back,3984304621,178,,3983955975,213,0.4,3983955973,212,18.0,3983955969,140,49.9,3983955965,155,,3983955971,141,11.1,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519075,201,8,1,33,2,jb4xejoxjfk5a0a50bo8hvst,1,53.2,90,2023-01-18T20:19:53.492Z,2023-01-19T09:45:34Z,3984304723,388,,3983955889,56,Left,3984262089,385,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519095,202,5,1,33,4,jb4xejoxjfk5a0a50bo8hvst,0,54.2,101.6,2023-01-18T20:19:55.151Z,2023-01-19T06:02:21Z,3983955979,56,Left,3983955981,347,,3983956093,233,271,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519115,271,5,1,33,4,1uk609mhtsfhokhaewjapb26,1,45.8,-1.6,2023-01-18T20:19:55.151Z,2023-01-19T06:02:21Z,3983956049,56,Back,3983956073,233,202,3983956051,347,,,,,,,,,,,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519167,273,1,1,33,13,1uk609mhtsfhokhaewjapb26,1,47.2,0,2023-01-18T20:20:04.784Z,2023-01-19T09:45:33Z,3983956351,141,14.3,3983956347,56,Right,3983956353,212,13.0,3983956349,140,54.2,3983956345,107,,3983956355,213,1.0,,,,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519183,274,1,1,33,14,1uk609mhtsfhokhaewjapb26,1,52.6,6.1,2023-01-18T20:20:05.748Z,2023-01-19T09:45:33Z,3983956419,212,0.4,3983956415,140,52.2,3983956421,213,3.0,3984304863,21,,3983956413,56,Right,3984304861,178,,3983956417,141,6.2,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519197,275,1,1,33,15,1uk609mhtsfhokhaewjapb26,0,50.6,2.1,2023-01-18T20:20:06.636Z,2023-01-19T09:45:32Z,3983956513,213,0.6,3983956507,140,86.2,3983956511,212,46.4,3983956503,155,,3983956505,56,Center,3984304887,178,,3983956509,141,42.5,3983956515,1,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519207,203,49,1,33,19,jb4xejoxjfk5a0a50bo8hvst,1,16.8,68.9,2023-01-18T20:20:10.940Z,2023-01-19T09:45:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519229,204,1,1,33,19,jb4xejoxjfk5a0a50bo8hvst,0,16.8,68.8,2023-01-18T20:20:10.950Z,2023-01-19T09:45:31Z,3983956665,213,5.1,3983956657,56,Back,3984304965,178,,3983956661,141,19.7,3983956667,1,,3983956659,140,29.8,3983956655,157,,3983956663,212,36.1,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519227,276,61,1,33,24,1uk609mhtsfhokhaewjapb26,0,78.5,65.6,2023-01-18T20:20:15.187Z,2023-01-19T09:45:31Z,3983956653,56,Center,3984305009,178,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519259,205,1,1,33,24,jb4xejoxjfk5a0a50bo8hvst,1,28.1,33.4,2023-01-18T20:20:15.988Z,2023-01-19T09:45:31Z,3983956791,212,3.7,3984305037,178,,3983956793,213,0.9,3983956787,140,30.3,3983956789,141,37.6,3983956785,56,Back,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
