id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId
2438995453,216,1,1,21,23,2nhn3ikl1ciq34w3hcp883d6p,1,92.3,16.9,2022-07-24T19:22:25.154Z,2022-07-25T08:39:49Z,3668795987,387,,3668480817,1,,3669152885,178,,3668480809,140,80.0,3668480805,155,,3668480803,2,,3668480813,212,41.8,3668480811,141,75.4,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,3668480807,56,Center,3668795949,20,,3668795985,225,3668480815,213,,,,,,,1.9,,,,,,,,,,,,,,,,,
2438995447,168,43,1,21,29,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:22:31.615Z,2022-07-24T19:22:34Z,3668480785,285,0,3668480783,56,Back,3668480895,144,45,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995465,217,1,1,21,29,2nhn3ikl1ciq34w3hcp883d6p,1,83.1,78.2,2022-07-24T19:22:31.900Z,2022-07-25T07:34:02Z,3669152945,178,,3668480897,56,Left,3668480905,213,0.6,3668480903,212,10.6,3668480899,140,91.7,3668480901,141,86.5,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995471,218,1,1,21,32,2nhn3ikl1ciq34w3hcp883d6p,0,95.9,91.8,2022-07-24T19:22:34.187Z,2022-07-25T08:39:48Z,3668480937,140,94.5,3668480931,2,,3668796077,72,,3669153017,178,,3668480947,213,4.5,3668796075,224,,3668480967,233,169,3668480943,212,7.2,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,3668480939,141,81.4,3668480935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995479,169,61,1,21,32,3ix9om1svhd6obl0mbk1otgop,1,4,17.4,2022-07-24T19:22:34.454Z,2022-07-25T08:39:47Z,3669153113,178,,3668480957,56,Back,3669153111,21,,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995491,170,5,1,21,33,3ix9om1svhd6obl0mbk1otgop,0,4.6,-1.5,2022-07-24T19:22:35.792Z,2022-07-25T04:45:18Z,3668481021,347,,3668481069,233,219,3668481019,56,Back,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995501,219,5,1,21,33,2nhn3ikl1ciq34w3hcp883d6p,1,95.4,101.5,2022-07-24T19:22:35.792Z,2022-07-25T04:45:17Z,3668481053,56,Left,3668481061,233,170,3668481055,347,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995503,220,1,1,21,37,2nhn3ikl1ciq34w3hcp883d6p,1,94.9,100,2022-07-24T19:22:38.949Z,2022-07-25T08:39:47Z,3668481087,140,90.9,3668481083,107,,3668481093,213,4.0,3668481091,212,6.5,3668481085,56,Left,3668481089,141,93.8,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995517,221,1,1,21,39,2nhn3ikl1ciq34w3hcp883d6p,1,82,96.3,2022-07-24T19:22:41.349Z,2022-07-25T08:39:46Z,3668481173,140,94.9,3668481171,56,Left,3669153217,178,,3668481177,212,13.5,3668481175,141,96.5,3668481179,213,0.0,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995521,171,45,1,21,41,3ix9om1svhd6obl0mbk1otgop,0,10.4,1,2022-07-24T19:22:43.683Z,2022-07-25T08:39:45Z,3668481245,233,222,3668481191,56,Back,3668481193,285,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995531,222,3,1,21,41,2nhn3ikl1ciq34w3hcp883d6p,1,89.6,99,2022-07-24T19:22:43.683Z,2022-07-25T08:39:45Z,3668481233,56,Left,3668481241,233,171,3669153251,178,,3668796443,464,,3668481235,286,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995553,223,1,1,21,44,2nhn3ikl1ciq34w3hcp883d6p,0,98.6,96.5,2022-07-24T19:22:46.041Z,2022-07-25T08:39:44Z,3668481339,155,,3668481343,140,93.4,3669403289,1,,3668481341,56,Center,3668796571,72,,3668481349,213,4.5,3668481345,141,48.1,3668481347,212,33.4,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,3669153313,178,,3668481427,233,173,3668481337,2,3668796569,224,,,,,,,,,,,,,,,,,,,,,,,,
2438995561,172,44,1,21,46,3ix9om1svhd6obl0mbk1otgop,1,2.2,57.6,2022-07-24T19:22:48.156Z,2022-07-25T08:39:44Z,3668481387,56,Back,3668481419,233,224,3668481389,285,,,,,,,,,,,,,,,,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995555,224,44,1,21,46,2nhn3ikl1ciq34w3hcp883d6p,0,97.8,42.4,2022-07-24T19:22:48.157Z,2022-07-25T08:39:43Z,3668481357,56,Center,3668481359,286,,3668481433,233,172,,,,,,,,,,,,,,,,44yc73hes2d8zts6oucmmiz8p,E. Daci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995567,173,11,1,21,46,3ix9om1svhd6obl0mbk1otgop,1,1.3,57.6,2022-07-24T19:22:48.333Z,2022-07-25T08:39:43Z,3668796765,378,,3668481439,233,223,3669153401,388,,3668481409,56,Back,3668481411,88,,,,,,,,,,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995633,174,1,1,21,54,3ix9om1svhd6obl0mbk1otgop,1,12.7,51.8,2022-07-24T19:22:56.169Z,2022-07-25T08:39:43Z,3668481805,212,12.4,3668481797,123,,3669153445,178,,3668481799,56,Back,3668481801,140,13.2,3668481807,213,4.8,3668481803,141,33.6,,,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995661,175,1,1,21,59,3ix9om1svhd6obl0mbk1otgop,1,15.1,20.2,2022-07-24T19:23:01.082Z,2022-07-25T08:39:41Z,3668481993,141,13.5,3668481997,213,6.2,3668481991,140,57.8,3668481987,56,Right,3668481983,155,,3669153495,178,,3668481999,1,,3668481995,212,45.1,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995667,177,61,1,22,2,3ix9om1svhd6obl0mbk1otgop,0,56.9,17.6,2022-07-24T19:23:04.275Z,2022-07-25T08:39:41Z,3669153609,178,,3668482009,56,Right,3669153607,21,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995673,225,1,1,22,3,2nhn3ikl1ciq34w3hcp883d6p,1,40.4,74.3,2022-07-24T19:23:05.274Z,2022-07-25T08:39:40Z,3668482041,141,68.7,3668482043,212,9.8,3668482039,140,49.0,3668482037,56,Back,3669153725,178,,3668482045,213,5.9,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995675,226,49,1,22,4,2nhn3ikl1ciq34w3hcp883d6p,1,51.3,73.9,2022-07-24T19:23:06.479Z,2022-07-25T08:39:40Z,,,,,,,,,,,,,,,,,,,,,,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995679,227,1,1,22,4,2nhn3ikl1ciq34w3hcp883d6p,1,51.2,73.7,2022-07-24T19:23:06.515Z,2022-07-25T08:39:40Z,3668482061,140,41.0,3668482067,213,3.5,3668482059,56,Back,3668482063,141,67.0,3668482065,212,11.6,3669153841,178,,,,,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995665,176,43,1,22,4,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:23:06.686Z,2022-07-24T19:23:09Z,3668482055,144,8,3668482007,56,Right,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995681,228,1,1,22,6,2nhn3ikl1ciq34w3hcp883d6p,0,42.4,69.5,2022-07-24T19:23:08.339Z,2022-07-25T08:39:39Z,3668482097,140,36.4,3668482103,213,3.8,3668482101,212,8.2,3668482099,141,61.7,3668482095,56,Back,3669153925,178,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995695,229,4,1,22,7,2nhn3ikl1ciq34w3hcp883d6p,1,40.9,64,2022-07-24T19:23:09.602Z,2022-07-25T08:39:39Z,3668482205,286,,3668482203,152,,3668482199,10,,3668482227,233,178,3668482201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995701,178,4,1,22,7,3ix9om1svhd6obl0mbk1otgop,0,59.1,36,2022-07-24T19:23:09.603Z,2022-07-25T08:39:39Z,3669154187,178,,3668482215,10,,3668482219,152,,3668482231,233,229,3668482221,285,,3668482217,56,Center,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995723,230,1,1,22,12,2nhn3ikl1ciq34w3hcp883d6p,1,35.1,54.2,2022-07-24T19:23:14.187Z,2022-07-25T08:39:38Z,3668482337,141,14.3,3668482331,152,,3668482333,56,Back,3668482335,140,34.1,3668482339,212,27.2,3668482329,5,,3669154247,178,,3668482341,213,4.7,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,3668482347,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995741,231,1,1,22,18,2nhn3ikl1ciq34w3hcp883d6p,1,35,12.9,2022-07-24T19:23:20.447Z,2022-07-25T08:39:37Z,3668482425,56,Back,3668482429,141,28.0,3669154323,178,,3668482433,213,2.2,3668482427,140,27.4,3668482431,212,13.0,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995761,232,1,1,22,21,2nhn3ikl1ciq34w3hcp883d6p,1,23.2,31.5,2022-07-24T19:23:23.230Z,2022-07-25T08:39:36Z,3668482549,140,8.2,3668482553,212,17.6,3668482551,141,43.0,3668482547,56,Back,3668482555,213,2.7,3669154379,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995775,233,1,1,22,24,2nhn3ikl1ciq34w3hcp883d6p,1,8.8,45.8,2022-07-24T19:23:26.058Z,2022-07-25T08:39:35Z,3668482631,155,,3669154427,178,,3668482637,141,94.2,3668482633,56,Back,3668482643,1,,3668482641,213,1.0,3668482639,212,40.1,3668482635,140,30.6,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995813,234,1,1,22,26,2nhn3ikl1ciq34w3hcp883d6p,1,33.8,99.6,2022-07-24T19:23:28.764Z,2022-07-25T08:39:35Z,3668482839,56,Back,3668482841,140,41.2,3668482847,213,5.0,3668482843,141,62.6,3668482845,212,26.3,3668482837,3,,3669154477,178,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995821,235,1,1,22,31,2nhn3ikl1ciq34w3hcp883d6p,0,46,66,2022-07-24T19:23:33.156Z,2022-07-25T08:39:34Z,3668482899,140,52.5,3668482901,141,52.1,3668482903,212,11.7,3668482905,213,5.3,3668482897,56,Center,3669154585,178,,,,,,,,44yc73hes2d8zts6oucmmiz8p,E. Daci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995825,179,49,1,22,33,3ix9om1svhd6obl0mbk1otgop,1,48.1,45.5,2022-07-24T19:23:34.975Z,2022-07-25T08:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995841,180,1,1,22,33,3ix9om1svhd6obl0mbk1otgop,1,48.3,45.6,2022-07-24T19:23:35.037Z,2022-07-25T08:39:34Z,3668483003,56,Center,3668483007,140,59.1,3669154695,178,,3668483013,213,0.0,3668483011,212,11.3,3668483009,141,45.7,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439120483,747,43,1,22,33,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:23:35.231Z,2022-07-25T05:16:52Z,3669174025,178,0,3669174067,144,82,,,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995851,181,1,1,22,33,3ix9om1svhd6obl0mbk1otgop,1,58.5,40.3,2022-07-24T19:23:35.525Z,2022-07-25T08:39:33Z,3668483051,56,Center,3668483057,212,3.5,3668483053,140,55.3,3669154777,178,,3668483081,156,,3668483059,213,3.4,3668483055,141,38.9,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995869,182,1,1,22,35,3ix9om1svhd6obl0mbk1otgop,1,57.7,34.8,2022-07-24T19:23:37.454Z,2022-07-25T08:39:33Z,3668483167,56,Center,3668483175,213,0.3,3668483173,212,13.4,3668483171,141,40.7,3668483169,140,69.9,3669154841,178,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439120505,749,43,1,22,35,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:23:37.871Z,2022-07-25T05:17:09Z,3669174205,144,82,3669174151,178,0,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995875,183,61,1,22,36,3ix9om1svhd6obl0mbk1otgop,0,69.9,34.7,2022-07-24T19:23:38.346Z,2022-07-25T08:39:32Z,3668483201,56,Center,3669154961,178,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995859,236,49,1,22,37,2nhn3ikl1ciq34w3hcp883d6p,1,35.7,70.6,2022-07-24T19:23:39.398Z,2022-07-25T08:39:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995865,237,61,1,22,38,2nhn3ikl1ciq34w3hcp883d6p,1,35.3,70,2022-07-24T19:23:39.967Z,2022-07-25T08:39:31Z,3668483135,56,Back,3669155221,178,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996033,184,43,1,22,38,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:23:40.396Z,2022-07-24T19:24:19Z,3668484023,285,0,3668484031,233,237,3668484685,144,7,3668484021,56,Center,,,,,,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995915,238,1,1,22,39,2nhn3ikl1ciq34w3hcp883d6p,1,32.2,77.4,2022-07-24T19:23:41.436Z,2022-07-25T08:39:31Z,3668483403,56,Back,3668483407,141,54.5,3669155263,178,,3668483411,213,5.0,3668483405,140,36.4,3668483409,212,16.2,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438995947,239,1,1,22,42,2nhn3ikl1ciq34w3hcp883d6p,1,28.2,45.3,2022-07-24T19:23:44.069Z,2022-07-25T08:39:30Z,3668483567,212,27.7,3668483561,56,Center,3668483563,140,54.2,3669155325,178,,3668483565,141,52.1,3668483569,213,0.2,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996003,240,1,1,22,43,2nhn3ikl1ciq34w3hcp883d6p,1,52.1,58.3,2022-07-24T19:23:45.089Z,2022-07-25T08:39:29Z,3668483865,56,Back,3668483871,141,12.2,3668483875,212,32.6,3669155427,178,,3668483879,213,4.4,3669402851,1,,3668483867,140,43.7,,,,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996025,241,1,1,22,52,2nhn3ikl1ciq34w3hcp883d6p,1,71.4,7.6,2022-07-24T19:23:54.314Z,2022-07-25T08:39:27Z,3669155511,178,,3668483997,213,3.2,3668483991,140,56.7,3668483993,141,6.4,3668483995,212,15.5,3668483989,56,Right,,,,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996043,242,1,1,22,54,2nhn3ikl1ciq34w3hcp883d6p,1,63.2,11.4,2022-07-24T19:23:56.329Z,2022-07-25T08:39:26Z,3668484087,56,Back,3668484095,213,2.6,3668484093,212,24.0,3668484089,140,43.7,3669155577,178,,3668484091,141,29.7,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996093,243,2,1,22,56,2nhn3ikl1ciq34w3hcp883d6p,1,47.3,23.7,2022-07-24T19:23:57.949Z,2022-07-25T08:39:26Z,3668484357,140,78.1,3668484365,1,,3668484355,56,Left,3668484359,141,93.6,3668484467,7,dd711ekg0nlaosmsy2lz13syy,3669155625,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996125,185,55,1,22,56,3ix9om1svhd6obl0mbk1otgop,1,24.7,59,2022-07-24T19:23:57.950Z,2022-07-25T08:39:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996347,186,27,1,23,25,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:24:27.430Z,2022-07-25T04:49:10Z,3668485551,246,,3668487459,233,244,3668485549,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996229,244,27,1,23,25,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-07-24T19:24:27.430Z,2022-07-25T04:49:10Z,3668484961,246,,3668484959,201,,3668487431,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996583,187,28,1,24,34,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-07-24T19:25:36.459Z,2022-07-25T04:49:13Z,3668486879,55,186,3668486921,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996561,245,28,1,24,34,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-07-24T19:25:36.459Z,2022-07-25T04:49:13Z,3668486899,233,187,3668486747,55,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996745,188,1,1,24,59,3ix9om1svhd6obl0mbk1otgop,0,29.9,9.2,2022-07-24T19:26:00.943Z,2022-07-25T08:39:25Z,3668488061,5,,3668488067,56,Center,3668488063,155,,3668488075,213,0.2,3668488073,212,70.1,3668488077,1,,3668488071,141,30.4,3668488069,140,95.2,21ipfd9gxws9vqpw9002o8ve1,Warleson,3668488065,241,,3669155779,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996751,246,52,1,25,4,2nhn3ikl1ciq34w3hcp883d6p,1,0.9,71.5,2022-07-24T19:26:06.906Z,2022-07-25T08:39:24Z,3668798259,377,,3669155807,178,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996867,247,1,1,25,19,2nhn3ikl1ciq34w3hcp883d6p,0,16.1,43.1,2022-07-24T19:26:21.170Z,2022-07-25T08:39:24Z,3668488723,212,43.9,3668488727,1,,3668488721,141,37.3,3668488715,199,,3668488719,140,57.7,3668488717,56,Center,3668488725,213,6.2,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996877,189,1,1,25,22,3ix9om1svhd6obl0mbk1otgop,1,46.6,61.7,2022-07-24T19:26:24Z,2022-07-25T08:39:24Z,3668488783,56,Center,3668488781,3,,3669155911,388,,3668488787,141,60.5,3668488791,213,6.2,3668488789,212,17.9,3668488785,140,63.6,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996879,190,49,1,25,24,3ix9om1svhd6obl0mbk1otgop,1,63.5,56.1,2022-07-24T19:26:26.526Z,2022-07-25T08:39:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996899,191,50,1,25,26,3ix9om1svhd6obl0mbk1otgop,1,70.7,49.3,2022-07-24T19:26:28.178Z,2022-07-25T08:39:22Z,3668488881,56,Center,3668488899,233,248,3668488883,286,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996903,248,7,1,25,26,2nhn3ikl1ciq34w3hcp883d6p,0,29.3,50.7,2022-07-24T19:26:28.274Z,2022-07-25T08:39:22Z,3668798601,384,,3669156117,178,,3668488891,285,,3668488889,56,Back,3668488893,233,191,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439120885,762,67,1,25,27,3ix9om1svhd6obl0mbk1otgop,1,73.8,58.3,2022-07-24T19:26:29.665Z,2022-07-25T08:29:39Z,3669176159,233,1053,,,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439120881,1053,67,1,25,27,2nhn3ikl1ciq34w3hcp883d6p,0,26.2,41.7,2022-07-24T19:26:29.666Z,2022-07-25T08:29:39Z,3669176167,233,762,,,,,,,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996937,192,1,1,25,29,3ix9om1svhd6obl0mbk1otgop,1,66.8,37.9,2022-07-24T19:26:31.718Z,2022-07-25T08:39:21Z,3668489087,140,50.9,3668489093,213,4.1,3668489091,212,29.0,3669156247,178,,3668489089,141,3.1,3668489085,56,Right,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996941,193,1,1,25,33,3ix9om1svhd6obl0mbk1otgop,0,49.9,0.1,2022-07-24T19:26:35.235Z,2022-07-25T08:39:21Z,3668489099,56,Back,3668799237,157,,3668799245,213,3.7,3668799241,141,0.0,3668799247,1,,3668799243,212,1.0,3669156343,178,,3668799239,140,49.1,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996943,194,5,1,25,34,3ix9om1svhd6obl0mbk1otgop,0,51.2,-1.4,2022-07-24T19:26:35.951Z,2022-07-25T04:50:21Z,3668489101,56,Right,3668489177,233,249,3668489103,347,,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996947,249,5,1,25,34,2nhn3ikl1ciq34w3hcp883d6p,1,48.8,101.4,2022-07-24T19:26:35.951Z,2022-07-25T04:50:21Z,3668489109,56,Back,3668489161,233,194,3668489111,347,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996949,250,43,1,25,36,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-07-24T19:26:38.682Z,2022-07-24T19:26:47Z,3668489121,141,100.0,3668489123,212,0.3,3668489115,107,0,3668489119,140,51.3,3668489429,144,1,3668489117,56,Left,3668489125,213,0.0,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438996951,251,43,1,25,36,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-07-24T19:26:38.774Z,2022-07-24T19:26:42Z,3668489273,144,5,3668489129,347,0,3668489127,56,Left,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438997059,252,1,1,25,49,2nhn3ikl1ciq34w3hcp883d6p,1,50.7,100,2022-07-24T19:26:51.243Z,2022-07-25T08:39:21Z,3668489677,141,86.8,3668489685,1,,3668489673,140,80.0,3668489669,56,Left,3668489665,107,,3668489683,213,6.0,3668489681,212,32.4,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
