id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/19/value
2474736693,94,61,1,10,0,6vyr13j6kbwdtxjwm1m4m8nu2,0,70.8,67.2,2022-10-20T18:55:32.395Z,2022-10-21T12:33:34Z,3858588431,56,Center,3859107849,178,,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736711,82,49,1,10,2,547zzwqbiugzphhnrhj3z5k5i,1,31.9,19.9,2022-10-20T18:55:34.086Z,2022-10-21T12:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736731,83,1,1,10,5,547zzwqbiugzphhnrhj3z5k5i,1,34,8.7,2022-10-20T18:55:37.172Z,2022-10-21T12:33:32Z,3858588613,56,Back,3859107857,178,,3858588617,141,7.9,3858588621,213,3.2,3858588615,140,20.9,3858588619,212,13.8,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736769,84,1,1,10,8,547zzwqbiugzphhnrhj3z5k5i,1,18.4,9,2022-10-20T18:55:40.133Z,2022-10-21T12:33:32Z,3858588795,56,Center,3858588805,1,,3858588799,141,21.6,3858588801,212,39.3,3858588797,140,54.9,3859107865,178,,3858588793,155,,3858588803,213,0.2,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736773,85,44,1,10,10,547zzwqbiugzphhnrhj3z5k5i,1,53.1,20.5,2022-10-20T18:55:42.724Z,2022-10-21T12:33:31Z,3858588821,56,Right,3858588823,286,,3858589715,233,95,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736763,95,44,1,10,10,6vyr13j6kbwdtxjwm1m4m8nu2,0,46.9,79.5,2022-10-20T18:55:42.725Z,2022-10-21T12:33:31Z,3858588773,56,Back,3858588775,285,,3858589723,233,85,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736907,86,1,1,10,10,547zzwqbiugzphhnrhj3z5k5i,0,53.3,19.7,2022-10-20T18:55:42.768Z,2022-10-21T12:33:30Z,3858589615,212,0.2,3858589607,3,,3858589611,140,53.5,3859099145,388,,3858589609,56,Right,3858865515,168,,3858589613,141,19.8,3858589617,213,0.3,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736821,96,61,1,10,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,47,80.3,2022-10-20T18:55:42.845Z,2022-10-21T12:33:30Z,3859099321,15,,3858589021,56,Back,3859099323,388,,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736923,87,5,1,10,13,547zzwqbiugzphhnrhj3z5k5i,1,43.9,-1.2,2022-10-20T18:55:45.748Z,2022-10-21T03:31:08Z,3858590057,233,97,3858589757,56,Back,3858589759,347,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736827,97,5,1,10,13,6vyr13j6kbwdtxjwm1m4m8nu2,0,56.1,101.2,2022-10-20T18:55:45.748Z,2022-10-21T03:31:09Z,3858589057,56,Left,3858589059,347,,3858590065,233,87,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736935,88,1,1,10,38,547zzwqbiugzphhnrhj3z5k5i,0,47.9,0,2022-10-20T18:56:10.756Z,2022-10-21T12:33:30Z,3858589831,212,15.0,3858589825,56,Right,3858589829,141,12.6,3858589823,107,,3858589827,140,58.8,3858589833,213,0.7,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474786519,867,44,1,10,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.4,92.1,2022-10-20T18:56:12.276Z,2022-10-21T12:33:29Z,3858865759,56,Back,3858902561,233,652,3858865761,285,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474786521,652,44,1,10,40,547zzwqbiugzphhnrhj3z5k5i,0,59.6,7.9,2022-10-20T18:56:12.277Z,2022-10-21T12:33:29Z,3858865765,286,,3858865763,56,Right,3858902583,233,867,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736963,98,1,1,10,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.7,92.4,2022-10-20T18:56:12.371Z,2022-10-21T12:33:29Z,3859096039,388,,3858589969,56,Back,3858589971,140,36.3,3858589975,212,13.5,3858589973,141,73.3,3858589967,3,,3858589977,213,4.4,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736965,99,49,1,10,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.6,77.7,2022-10-20T18:56:14.017Z,2022-10-21T12:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474736983,100,1,1,10,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.7,74,2022-10-20T18:56:15.796Z,2022-10-21T12:33:27Z,3859802943,1,,3858590075,140,52.1,3858590079,212,33.2,3859096149,178,,3858590081,213,5.0,3858590077,141,27.0,3858590073,56,Center,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737003,101,1,1,10,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,49,24.6,2022-10-20T18:56:19.449Z,2022-10-21T12:33:26Z,3858590197,155,,3858590203,141,58.1,3858590207,213,0.5,3858590199,56,Center,3859096213,178,,3858590201,140,86.7,3858590205,212,45.7,3858590209,1,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737023,89,52,1,10,51,547zzwqbiugzphhnrhj3z5k5i,1,12.4,50.1,2022-10-20T18:56:23.035Z,2022-10-21T12:33:25Z,3858866213,378,,3859096255,178,,,,,,,,,,,,,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737051,90,80,1,10,57,547zzwqbiugzphhnrhj3z5k5i,0,8.1,48.2,2022-10-20T18:56:29.765Z,2022-10-21T12:33:25Z,3859096263,178,,,,,,,,,,,,,,,,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737083,91,1,1,11,0,547zzwqbiugzphhnrhj3z5k5i,1,9.3,43.9,2022-10-20T18:56:32.206Z,2022-10-21T12:33:25Z,3858590583,1,,3858590579,212,58.8,3858590575,140,62.0,3858590571,155,,3858590573,56,Right,3858590577,141,14.7,3858590581,213,5.9,3859096283,178,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737085,92,44,1,11,3,547zzwqbiugzphhnrhj3z5k5i,1,62,19.3,2022-10-20T18:56:35.584Z,2022-10-21T12:33:24Z,3858590587,56,Right,3858590627,233,102,3858590589,286,,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737087,102,44,1,11,3,6vyr13j6kbwdtxjwm1m4m8nu2,0,38,80.7,2022-10-20T18:56:35.585Z,2022-10-21T12:33:24Z,3858590591,56,Back,3858590593,285,,3858590631,233,92,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737095,93,1,1,11,3,547zzwqbiugzphhnrhj3z5k5i,0,61.6,19.1,2022-10-20T18:56:35.623Z,2022-10-21T12:33:23Z,3859096321,388,,3858590641,56,Right,3858590645,141,13.4,3858590649,213,6.0,3858590639,168,,3858590643,140,72.8,3858590647,212,12.4,3858590637,3,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737105,103,1,1,11,5,6vyr13j6kbwdtxjwm1m4m8nu2,0,29.9,87.4,2022-10-20T18:56:37.724Z,2022-10-21T12:33:22Z,3858590709,212,15.8,3858590701,3,,3858590705,140,42.0,3858590707,141,100.0,3858590711,213,0.6,3858590703,56,Back,3859096385,388,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737109,104,43,1,11,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-10-20T18:56:39.775Z,2022-10-20T18:56:43Z,3858590839,144,49,,,,,,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737197,94,5,1,11,7,547zzwqbiugzphhnrhj3z5k5i,1,57.2,-1.6,2022-10-20T18:56:39.828Z,2022-10-21T03:32:16Z,3858591151,56,Right,3858591169,233,105,3858591153,347,,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737113,105,5,1,11,7,6vyr13j6kbwdtxjwm1m4m8nu2,0,42.8,101.6,2022-10-20T18:56:39.828Z,2022-10-21T03:32:16Z,3858591181,233,94,3858590739,56,Back,3858590741,347,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737207,95,1,1,11,16,547zzwqbiugzphhnrhj3z5k5i,1,50.9,0,2022-10-20T18:56:48.684Z,2022-10-21T12:33:22Z,3858591243,189,,3858591227,56,Back,3858591233,212,26.8,3858591237,1,,3858591229,140,30.0,3858591225,107,,3858591235,213,2.5,3858591231,141,20.7,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737217,96,1,1,11,17,547zzwqbiugzphhnrhj3z5k5i,1,26.6,11.5,2022-10-20T18:56:49.188Z,2022-10-21T12:33:22Z,3858591255,56,Back,3858591259,141,49.1,3859871817,1,,3858591261,212,32.3,3858591257,140,7.8,3858591263,213,2.2,3859096573,178,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737235,97,1,1,11,21,547zzwqbiugzphhnrhj3z5k5i,1,7.3,48.9,2022-10-20T18:56:53.644Z,2022-10-21T12:33:21Z,3858591347,141,38.6,3858591343,56,Back,3858591345,140,24.8,3858591349,212,19.7,3858591351,213,5.9,3859096589,178,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737251,98,1,1,11,23,547zzwqbiugzphhnrhj3z5k5i,1,21.4,43.2,2022-10-20T18:56:54.997Z,2022-10-21T12:33:20Z,3858591461,140,24.3,3858591465,212,18.8,3858591467,213,4.9,3858591463,141,15.9,3858591459,56,Back,3859096641,178,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737283,99,1,1,11,25,547zzwqbiugzphhnrhj3z5k5i,1,20,15.3,2022-10-20T18:56:57.106Z,2022-10-21T12:33:20Z,3858591583,141,41.9,3858591585,212,21.2,3858591581,140,9.4,3858591579,56,Back,3858591587,213,2.1,3859096683,178,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474834329,826,43,1,11,27,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-20T18:56:59.197Z,2022-10-21T04:24:49Z,3859124075,144,82,3859124057,178,0,,,,,,,,,,,,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737295,100,1,1,11,30,547zzwqbiugzphhnrhj3z5k5i,1,11.3,35.9,2022-10-20T18:57:02.643Z,2022-10-21T12:33:19Z,3858591631,1,,3858591619,155,,3858591629,213,6.2,3858591621,56,Center,3858591625,141,26.1,3859096695,178,,3858591623,140,60.8,3858591627,212,52.4,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737319,101,1,1,11,34,547zzwqbiugzphhnrhj3z5k5i,1,61.9,32.9,2022-10-20T18:57:05.952Z,2022-10-21T12:33:19Z,3858591741,141,29.7,3858591745,213,4.6,3858591735,3,,3858591739,140,61.7,3858591743,212,2.2,3859096735,388,,3858591737,56,Center,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737323,102,1,1,11,39,547zzwqbiugzphhnrhj3z5k5i,0,69.8,34.5,2022-10-20T18:57:10.925Z,2022-10-21T12:33:17Z,3858591753,56,Center,3858591757,141,31.8,3858591831,236,,3858591833,233,106,3859096777,178,,3858591761,213,5.4,3858591837,286,,3858591759,212,2.4,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3858591755,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737335,106,74,1,11,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.6,63.2,2022-10-20T18:57:11.007Z,2022-10-21T12:33:17Z,3859096797,178,,3858591815,56,Back,3858591817,285,,3858591839,233,102,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737359,103,61,1,11,41,547zzwqbiugzphhnrhj3z5k5i,1,73.4,13.8,2022-10-20T18:57:13.287Z,2022-10-21T12:33:16Z,3858591931,56,Right,3859097039,178,,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737377,104,61,1,11,44,547zzwqbiugzphhnrhj3z5k5i,1,89.9,24.6,2022-10-20T18:57:16.183Z,2022-10-21T12:33:16Z,3859097093,178,,3858592835,56,Center,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2474737379,105,15,1,11,45,547zzwqbiugzphhnrhj3z5k5i,1,93.6,25,2022-10-20T18:57:17.374Z,2022-10-21T12:33:15Z,3858592707,102,47.9,3858592703,55,104,3858592719,231,43.7,3858592701,29,,3858592059,56,Center,3858592357,82,,3858592353,20,,3858592711,328,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,3858592709,103,19,,3858592713,146,92.8,3858592717,230,3858592055,22,3858592375,233,107,3858592699,80,99.5,,,3858592057,63,3858592715,147,32.5,3859097149,178,,,,,,,,,,,,
2474737383,107,10,1,11,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,6,67.9,2022-10-20T18:57:17.448Z,2022-10-21T12:33:15Z,3858592079,94,,3858592395,233,105,3858592081,56,Back,3859097229,178,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737395,106,6,1,11,46,547zzwqbiugzphhnrhj3z5k5i,1,100,23.8,2022-10-20T18:57:18.204Z,2022-10-21T03:34:48Z,3858592143,56,Center,3858592145,75,,3858592147,233,108,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737387,108,6,1,11,46,6vyr13j6kbwdtxjwm1m4m8nu2,0,0,76.2,2022-10-20T18:57:18.204Z,2022-10-21T03:34:48Z,3858592123,73,,3858592153,233,106,3858592099,56,Back,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737551,107,1,1,12,16,547zzwqbiugzphhnrhj3z5k5i,0,99.5,0.5,2022-10-20T18:57:48.595Z,2022-10-21T03:34:59Z,3859097687,178,,3858866471,20,,3858592869,224,,3858592879,213,1.9,3858592875,141,42.8,3858592865,6,,3858592871,56,Center,3858592873,140,90.3,cg748vqllo7gdcz5id1gvqggl,N. Rommens,3858592863,2,,,3858592877,212,30.3,3858592867,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737571,109,12,1,12,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.8,61.7,2022-10-20T18:57:49.937Z,2022-10-21T12:33:15Z,3858593003,15,,3858592991,140,25.2,3858592995,212,38.5,3858592989,56,Back,3858592997,213,5.3,3859097753,388,,3858592993,141,14.7,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737589,108,1,1,12,22,547zzwqbiugzphhnrhj3z5k5i,0,77,74,2022-10-20T18:57:54.013Z,2022-10-21T12:33:14Z,3858593093,213,5.3,3858866519,224,,3859097785,178,,3858866521,72,,3858593081,2,,3858593085,56,Center,3858593089,141,43.3,3858593083,155,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,3858593091,212,25.9,,3858593087,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737619,110,4,1,12,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,9.1,51.5,2022-10-20T18:57:55.307Z,2022-10-21T12:33:13Z,3858593271,294,,3858593275,152,,3858593269,13,,3858593273,56,Back,3858595933,233,109,3858593277,285,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737651,109,4,1,12,23,547zzwqbiugzphhnrhj3z5k5i,0,90.9,48.5,2022-10-20T18:57:55.308Z,2022-10-21T12:33:13Z,3858593443,56,Center,3858593447,286,,3858595937,233,110,3859097881,178,,3858593441,294,,3858593445,152,,3858593439,13,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737713,111,1,1,12,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,14.4,56.2,2022-10-20T18:58:14.212Z,2022-10-21T12:33:12Z,3858593737,212,24.4,3858593727,5,,3858593733,140,33.6,3859098685,178,,3858593739,213,0.6,3858593731,56,Back,3858593735,141,76.4,3858593729,152,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737727,112,1,1,12,47,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.5,78.1,2022-10-20T18:58:19.028Z,2022-10-21T12:33:11Z,3858593789,56,Back,3858593797,213,4.8,3858593793,141,60.5,3858593791,140,40.0,3859098713,178,,3858593795,212,12.1,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737745,113,1,1,12,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.6,52.9,2022-10-20T18:58:21.298Z,2022-10-21T12:33:10Z,3858593875,140,35.6,3858593881,213,4.7,3858593879,212,19.2,3858593877,141,24.7,3858593873,56,Back,3859098773,178,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737759,114,1,1,12,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.2,11.2,2022-10-20T18:58:23.829Z,2022-10-21T12:33:09Z,3858593949,140,53.3,3858593955,213,6.1,3858593951,141,7.3,3859098787,178,,3858593947,56,Right,3858593953,212,14.0,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737785,115,1,1,12,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,49.9,2.2,2022-10-20T18:58:27.003Z,2022-10-21T12:33:08Z,3858594117,56,Back,3858594123,212,30.5,3859098859,178,,3858594119,140,37.1,3858594121,141,42.5,3858594125,213,2.0,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737795,116,1,1,13,1,6vyr13j6kbwdtxjwm1m4m8nu2,0,45.1,50.8,2022-10-20T18:58:33.594Z,2022-10-21T12:33:06Z,3858594169,212,35.3,3858594165,140,65.9,3858594171,213,5.4,3858594161,155,,3859098895,178,,3858594167,141,10.0,3858594163,56,Right,3858594173,1,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737807,110,8,1,13,4,547zzwqbiugzphhnrhj3z5k5i,1,35,91,2022-10-20T18:58:36.005Z,2022-10-21T12:33:05Z,3859095575,388,,3858866585,385,,3858594253,15,,3858594241,56,Back,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737821,111,5,1,13,5,547zzwqbiugzphhnrhj3z5k5i,0,37.3,101.5,2022-10-20T18:58:36.956Z,2022-10-21T03:29:57Z,3858594307,56,Back,3858594625,233,117,3858594309,347,,,,,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737885,117,5,1,13,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,62.7,-1.5,2022-10-20T18:58:36.956Z,2022-10-21T03:29:58Z,3858594613,56,Right,3858594619,233,111,3858594615,347,,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737901,118,1,1,13,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,70.7,0,2022-10-20T18:58:53.420Z,2022-10-21T12:33:05Z,3858594697,212,15.9,3858594689,107,,3858594693,140,78.8,3858594699,213,1.0,3858594691,56,Right,3858594695,141,18.2,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737903,119,3,1,13,24,6vyr13j6kbwdtxjwm1m4m8nu2,0,81.1,20.7,2022-10-20T18:58:55.972Z,2022-10-21T12:33:04Z,3858594707,56,Right,3859095667,178,,3858594709,286,,3858902537,233,112,3858866627,465,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737909,112,7,1,13,24,547zzwqbiugzphhnrhj3z5k5i,1,18.9,79.3,2022-10-20T18:58:56.225Z,2022-10-21T12:33:03Z,3859095751,178,,3858866629,385,,3858594761,285,,3858594763,233,119,3858594759,56,Back,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737921,113,1,1,13,26,547zzwqbiugzphhnrhj3z5k5i,0,25.5,90.1,2022-10-20T18:58:57.910Z,2022-10-21T12:33:03Z,3858594853,56,Center,3859095831,178,,3858594857,141,34.0,3858594863,1,,3858594861,213,5.5,3858594859,212,57.0,3858594851,157,,3858594855,140,65.8,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737935,120,1,1,13,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.7,58.7,2022-10-20T18:59:03.115Z,2022-10-21T12:33:02Z,3858594929,213,3.4,3858594921,140,15.4,3858594925,141,51.5,3859095855,178,,3858594927,212,21.9,3858594917,56,Back,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474737945,121,1,1,13,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,15.6,42.3,2022-10-20T18:59:06.290Z,2022-10-21T12:33:01Z,3858594993,213,5.8,3858594985,56,Back,3858594989,141,34.5,3859095893,178,,3858594991,212,10.8,3858594987,140,24.6,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474738017,122,4,1,13,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.2,29.9,2022-10-20T18:59:08.987Z,2022-10-21T12:33:00Z,3858595941,233,114,3858595259,265,,3858595255,56,Back,3858595261,285,,3858595257,152,,3858595253,13,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
