id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/17/value,qualifier/12/value,qualifier/18/value
2449334931,186,3,1,21,5,920raeoumft3q2wmvc296uceo,1,49.4,31.6,2022-08-21T14:21:14.392Z,2022-08-22T08:58:47Z,3723412843,286,,3725458429,178,,3723412847,233,222,3724137859,465,,3723412841,56,Back,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449334929,222,45,1,21,5,547zzwqbiugzphhnrhj3z5k5i,0,50.6,68.4,2022-08-21T14:21:14.392Z,2022-08-22T08:58:47Z,3723412835,285,,3723412833,56,Center,3723412851,233,186,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335001,187,1,1,21,6,920raeoumft3q2wmvc296uceo,1,58.5,32.8,2022-08-21T14:21:15.994Z,2022-08-22T08:58:46Z,3723413221,212,23.7,3725458943,178,,3723413223,213,5.7,3723413217,140,77.8,3723413215,56,Right,3723413219,141,14.7,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335009,188,1,1,21,15,920raeoumft3q2wmvc296uceo,0,93.3,20.1,2022-08-21T14:21:24.813Z,2022-08-22T08:58:44Z,3723413255,213,6.2,3725459369,178,,3723413243,2,,3723413253,212,3.8,3723413547,286,,3723413541,236,,3723413543,233,223,3723413249,140,96.9,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,3724138621,20,,,3723413251,141,19.8,3723413247,56,Right,3724138619,224,,,,,,,,,,,,,,,,,,,,,,,
2449335045,223,12,1,21,15,547zzwqbiugzphhnrhj3z5k5i,1,6.3,78.1,2022-08-21T14:21:24.873Z,2022-08-22T08:58:43Z,3723413509,233,188,3723413405,185,,3723413407,56,Back,3725459563,178,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335381,191,61,1,21,15,920raeoumft3q2wmvc296uceo,1,93.9,21.2,2022-08-21T14:21:24.911Z,2022-08-22T08:38:52Z,3723415231,56,Center,3725460895,178,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335039,189,5,1,21,16,920raeoumft3q2wmvc296uceo,0,100.6,20.2,2022-08-21T14:21:25.669Z,2022-08-22T01:14:16Z,3723413393,56,Right,3723415155,233,224,3723416449,346,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335073,224,5,1,21,16,547zzwqbiugzphhnrhj3z5k5i,1,-0.6,79.8,2022-08-21T14:21:25.669Z,2022-08-22T01:14:16Z,3723415137,233,189,3723413579,56,Back,3723416401,346,,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335353,225,1,1,21,45,547zzwqbiugzphhnrhj3z5k5i,1,5.2,51.3,2022-08-21T14:21:55.220Z,2022-08-22T08:58:43Z,3723415085,213,5.2,3723415081,141,32.2,3723416753,124,,3723415077,56,Back,3723415083,212,15.0,3723415079,140,12.4,3723416755,237,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335377,226,1,1,21,48,547zzwqbiugzphhnrhj3z5k5i,1,12.3,24.5,2022-08-21T14:21:58.044Z,2022-08-22T08:58:43Z,3723415211,141,12.0,3723415209,140,15.0,3725461469,178,,3723415213,212,9.0,3723415215,213,5.0,3723415207,56,Back,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335399,227,1,1,21,50,547zzwqbiugzphhnrhj3z5k5i,1,15.9,3.6,2022-08-21T14:21:59.950Z,2022-08-22T08:58:42Z,3723415353,1,,3723415343,56,Center,3725461615,178,,3723415349,212,45.7,3723415345,140,56.2,3723415341,155,,3723415347,141,28.8,3723415351,213,0.4,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335405,228,44,1,21,53,547zzwqbiugzphhnrhj3z5k5i,1,54,24.7,2022-08-21T14:22:02.837Z,2022-08-22T08:58:41Z,3723415363,56,Center,3723415367,286,,3723415369,233,192,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335401,192,44,1,21,53,920raeoumft3q2wmvc296uceo,0,46,75.3,2022-08-21T14:22:02.838Z,2022-08-22T08:58:41Z,3723415357,56,Back,3723415373,233,228,3723415359,285,,,,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335423,229,1,1,21,53,547zzwqbiugzphhnrhj3z5k5i,1,53.3,24.3,2022-08-21T14:22:02.870Z,2022-08-22T08:58:41Z,3723415491,213,2.8,3725461961,388,,3723415489,212,7.2,3723415487,141,27.9,3723415481,3,,3723415483,56,Back,3723415485,140,46.9,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449746723,1235,83,1,21,55,920raeoumft3q2wmvc296uceo,1,48.5,76.5,2022-08-21T14:22:04.720Z,2022-08-22T08:58:40Z,3725684847,399,193445,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335433,230,1,1,21,55,547zzwqbiugzphhnrhj3z5k5i,1,51.6,23.3,2022-08-21T14:22:04.748Z,2022-08-22T08:58:40Z,3725462087,178,,3723415527,141,17.7,3723415529,212,8.6,3723415531,213,5.8,3723415525,140,58.9,3723415523,56,Right,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335455,231,1,1,21,57,547zzwqbiugzphhnrhj3z5k5i,1,54.5,14,2022-08-21T14:22:06.662Z,2022-08-22T08:58:38Z,3723415747,213,2.3,3723415741,140,48.5,3723415745,212,9.1,3725462179,178,,3723415743,141,23.6,3723415739,56,Back,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335499,232,1,1,22,0,547zzwqbiugzphhnrhj3z5k5i,0,56.1,10.4,2022-08-21T14:22:09.515Z,2022-08-22T08:58:37Z,3723415963,1,,3725462269,178,,3723415953,56,Right,3723415951,155,,3723415961,213,6.3,3723415957,141,9.4,3723415955,140,100.0,3723415959,212,46.3,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335507,193,5,1,22,6,920raeoumft3q2wmvc296uceo,1,-0.4,89.6,2022-08-21T14:22:15.751Z,2022-08-22T01:14:54Z,3723415999,233,233,3723415995,346,,3723415993,56,Back,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335503,233,5,1,22,6,547zzwqbiugzphhnrhj3z5k5i,0,100.4,10.4,2022-08-21T14:22:15.751Z,2022-08-22T01:14:55Z,3723415977,56,Right,3723416017,233,193,3723415979,346,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335739,194,1,1,22,26,920raeoumft3q2wmvc296uceo,1,5.1,59.1,2022-08-21T14:22:35.759Z,2022-08-22T08:58:37Z,3723417279,124,,3723417295,74,,3723417291,1,,3723417283,140,61.5,3723417281,56,Left,3723417287,212,61.2,3723417289,213,0.3,3723417285,141,81.8,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335745,195,44,1,22,29,920raeoumft3q2wmvc296uceo,1,61.1,88.1,2022-08-21T14:22:39.069Z,2022-08-22T08:58:37Z,3723417315,286,,3723417339,233,234,3723417313,56,Left,,,,,,,,,,,,,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335735,234,44,1,22,29,547zzwqbiugzphhnrhj3z5k5i,0,38.9,11.9,2022-08-21T14:22:39.070Z,2022-08-22T08:58:36Z,3723417349,233,195,3723417265,285,,3723417263,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335757,196,1,1,22,29,920raeoumft3q2wmvc296uceo,0,62,87.7,2022-08-21T14:22:39.111Z,2022-08-22T08:58:36Z,3723417385,212,16.7,3723417381,140,76.1,3723417387,213,5.8,3723417377,168,,3723417383,141,76.4,3725462713,388,,3723417379,56,Center,3723417375,3,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335773,235,49,1,22,32,547zzwqbiugzphhnrhj3z5k5i,1,22.8,16.6,2022-08-21T14:22:41.574Z,2022-08-22T08:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335805,236,1,1,22,32,547zzwqbiugzphhnrhj3z5k5i,1,22.5,17.1,2022-08-21T14:22:41.672Z,2022-08-22T08:58:35Z,3723417615,213,2.3,3725462895,178,,3723417611,141,42.5,3723417613,212,22.3,3723417607,56,Back,3723417609,140,9.0,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335823,237,1,1,22,35,547zzwqbiugzphhnrhj3z5k5i,1,7.5,40.6,2022-08-21T14:22:44.717Z,2022-08-22T08:58:35Z,3723417731,140,29.3,3723417743,213,6.1,3723417739,212,23.3,3725463007,178,,3723417727,56,Back,3723417735,141,34.5,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335843,238,1,1,22,36,547zzwqbiugzphhnrhj3z5k5i,1,22.9,35.1,2022-08-21T14:22:45.935Z,2022-08-22T08:58:34Z,3725463081,178,,3723417839,140,9.8,3723417843,212,14.6,3723417845,213,2.8,3723417841,141,42.4,3723417837,56,Back,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335853,239,1,1,22,38,547zzwqbiugzphhnrhj3z5k5i,0,7.2,42.9,2022-08-21T14:22:47.363Z,2022-08-22T08:58:34Z,3723417891,56,Back,3723417889,155,,3723417897,212,44.7,3723417901,1,,3723417899,213,0.6,3725463159,178,,3723417895,141,82.6,3723417893,140,41.1,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335871,197,61,1,22,40,920raeoumft3q2wmvc296uceo,0,69,21.4,2022-08-21T14:22:49.601Z,2022-08-22T08:58:34Z,3723418009,56,Center,3725463381,388,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449335885,198,5,1,22,43,920raeoumft3q2wmvc296uceo,0,74.7,-1.4,2022-08-21T14:22:52.321Z,2022-08-22T01:15:35Z,3723418087,347,,3723418799,233,240,3723418085,56,Right,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336015,240,5,1,22,43,547zzwqbiugzphhnrhj3z5k5i,1,25.3,101.4,2022-08-21T14:22:52.321Z,2022-08-22T01:15:35Z,3723418777,347,,3723418775,56,Back,3723418795,233,198,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336035,241,1,1,22,56,547zzwqbiugzphhnrhj3z5k5i,1,23.8,100,2022-08-21T14:23:05.421Z,2022-08-22T08:58:33Z,3723418889,141,84.5,3723418885,56,Back,3723418887,140,27.8,3723418893,213,5.1,3723418891,212,12.4,3723418883,107,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336079,242,1,1,22,57,547zzwqbiugzphhnrhj3z5k5i,1,26.6,82.1,2022-08-21T14:23:07.142Z,2022-08-22T08:58:33Z,3723419091,140,4.3,3725463943,178,,3723419099,212,29.4,3723419095,141,56.0,3723419101,213,3.8,3723419087,56,Back,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336137,243,1,1,23,0,547zzwqbiugzphhnrhj3z5k5i,1,5.6,51.9,2022-08-21T14:23:10.061Z,2022-08-22T08:58:32Z,3723419393,140,17.7,3723419399,213,5.1,3725464115,178,,3723419395,141,11.4,3723419397,212,30.3,3723419391,56,Back,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336149,244,1,1,23,5,547zzwqbiugzphhnrhj3z5k5i,0,26.5,3.2,2022-08-21T14:23:14.901Z,2022-08-22T08:58:31Z,3723419453,140,56.1,3723419457,212,33.2,3725464223,178,,3723419461,1,,3723419451,56,Right,3723419459,213,0.4,3723419455,141,20.4,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449746921,1251,67,1,23,7,920raeoumft3q2wmvc296uceo,1,43.8,82.8,2022-08-21T14:23:16.394Z,2022-08-22T08:58:31Z,3725685655,233,1318,,,,,,,,,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449746919,1318,67,1,23,7,547zzwqbiugzphhnrhj3z5k5i,0,56.2,17.2,2022-08-21T14:23:16.395Z,2022-08-22T08:58:31Z,3725685659,233,1251,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336157,199,8,1,23,7,920raeoumft3q2wmvc296uceo,1,44,82.9,2022-08-21T14:23:16.430Z,2022-08-22T08:58:30Z,3723419499,56,Back,3725464313,178,,3724143721,384,,,,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336189,200,49,1,23,9,920raeoumft3q2wmvc296uceo,1,55.9,68.4,2022-08-21T14:23:18.890Z,2022-08-22T08:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336207,201,1,1,23,9,920raeoumft3q2wmvc296uceo,1,56,68.6,2022-08-21T14:23:18.920Z,2022-08-22T08:58:30Z,3723419681,141,66.9,3723419685,213,6.2,3723419679,140,68.9,3723419683,212,13.6,3725464565,178,,3723419677,56,Center,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336217,202,1,1,23,12,920raeoumft3q2wmvc296uceo,1,63.8,72.9,2022-08-21T14:23:21.819Z,2022-08-22T08:58:29Z,3723419743,140,64.2,3725464743,178,,3723419745,141,75.3,3723419749,213,1.3,3723419741,56,Center,3723419747,212,1.7,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336225,203,1,1,23,13,920raeoumft3q2wmvc296uceo,0,61.5,81.2,2022-08-21T14:23:22.792Z,2022-08-22T08:58:28Z,3723419791,213,4.7,3724144389,236,,3723419783,56,Center,3725464905,178,,3724144391,286,,3723419789,212,6.3,3724149725,233,245,3723419785,140,61.5,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,3723419787,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336251,245,74,1,23,13,547zzwqbiugzphhnrhj3z5k5i,1,39.2,19.5,2022-08-21T14:23:22.882Z,2022-08-22T08:58:28Z,3723419951,56,Back,3724149755,233,203,3725465109,178,,3724147621,285,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336285,205,43,1,23,14,920raeoumft3q2wmvc296uceo,1,0,0,2022-08-21T14:23:23.360Z,2022-08-21T17:47:53Z,3724146635,144,61,3723420113,56,Center,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336245,204,1,1,23,15,920raeoumft3q2wmvc296uceo,0,57.1,67.6,2022-08-21T14:23:24.411Z,2022-08-22T08:58:27Z,3723419917,213,6.2,3723419911,140,68.3,3724148769,236,,3725465517,178,,3724148771,286,,3723419915,212,11.8,3723419909,56,Center,3724149773,233,246,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,3723419913,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336257,246,74,1,23,15,547zzwqbiugzphhnrhj3z5k5i,1,41.3,32.6,2022-08-21T14:23:24.493Z,2022-08-22T08:58:27Z,3723419983,285,,3725465571,178,,3724149777,233,204,3723419981,56,Back,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336269,247,49,1,23,15,547zzwqbiugzphhnrhj3z5k5i,1,43.2,30.7,2022-08-21T14:23:25.236Z,2022-08-22T08:58:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336307,248,15,1,23,20,547zzwqbiugzphhnrhj3z5k5i,1,63.9,44.1,2022-08-21T14:23:29.547Z,2022-08-22T08:58:25Z,3723424819,215,,3723424821,458,,3723424829,231,49.3,3724152011,78,,3723424459,233,206,3723420269,56,Center,3723424427,82,,3723424817,103,19,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,3723424827,230,91.8,,3723420265,22,,3725466183,178,,3723424413,72,,3723424815,102,3723424823,146,75,3723420267,19,,3723424825,147,,,,,,,,,47.7,,51.1,
2449336325,206,10,1,23,20,920raeoumft3q2wmvc296uceo,1,30,56,2022-08-21T14:23:29.750Z,2022-08-22T08:58:25Z,3723420377,94,,3725466355,178,,3723420379,56,Back,3723424463,233,248,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336327,249,61,1,23,22,547zzwqbiugzphhnrhj3z5k5i,0,63.7,45.8,2022-08-21T14:23:31.747Z,2022-08-22T08:58:24Z,3723420383,56,Center,3725466573,178,,,,,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336339,207,49,1,23,23,920raeoumft3q2wmvc296uceo,1,33.6,59,2022-08-21T14:23:32.635Z,2022-08-22T08:58:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336353,208,1,1,23,23,920raeoumft3q2wmvc296uceo,1,33.6,58.9,2022-08-21T14:23:32.657Z,2022-08-22T08:58:23Z,3723420511,213,0.3,3723420503,56,Back,3725467055,178,,3723420505,140,47.3,3723420509,212,15.0,3723420507,141,64.9,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336381,209,1,1,23,24,920raeoumft3q2wmvc296uceo,1,40.5,60.7,2022-08-21T14:23:33.802Z,2022-08-22T08:58:23Z,3723420671,141,89.1,3725467555,178,,3723420669,140,41.7,3723420675,213,1.5,3723420667,56,Back,3723420673,212,19.4,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336405,210,1,1,23,29,920raeoumft3q2wmvc296uceo,1,44.6,89.8,2022-08-21T14:23:38.391Z,2022-08-22T08:58:21Z,3725467791,178,,3723420785,56,Center,3723420789,141,66.3,3723420793,213,5.9,3723420787,140,77.9,3723420783,155,,3723420791,212,38.4,3723420795,1,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336411,211,61,1,23,31,920raeoumft3q2wmvc296uceo,0,73.5,67.6,2022-08-21T14:23:40.936Z,2022-08-22T08:58:20Z,3725468001,178,,3723420819,56,Center,,,,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336429,250,1,1,23,33,547zzwqbiugzphhnrhj3z5k5i,1,22,32.5,2022-08-21T14:23:42.320Z,2022-08-22T08:58:20Z,3723420937,3,,3723420939,56,Back,3723420943,141,35.1,3723420941,140,6.2,3723420947,213,3.0,3723420945,212,16.7,3725468385,388,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336431,251,52,1,23,34,547zzwqbiugzphhnrhj3z5k5i,1,10.9,37.4,2022-08-21T14:23:43.878Z,2022-08-22T08:58:20Z,3724153683,377,,3725468535,178,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336525,252,1,1,23,40,547zzwqbiugzphhnrhj3z5k5i,1,15,40.7,2022-08-21T14:23:49.782Z,2022-08-22T08:58:19Z,3723421437,56,Back,3723421443,212,19.1,3723421439,140,33.0,3723421435,123,,3724154077,189,,3723421441,141,44.9,3723421445,213,0.1,3725471509,178,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336541,253,1,1,23,43,547zzwqbiugzphhnrhj3z5k5i,1,33.1,48.8,2022-08-21T14:23:52.360Z,2022-08-22T08:58:18Z,3725471631,178,,3723421527,140,42.6,3723421531,212,13.5,3723421525,56,Back,3723421529,141,62.1,3723421533,213,0.7,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336591,254,1,1,23,44,547zzwqbiugzphhnrhj3z5k5i,1,39.1,63.2,2022-08-21T14:23:53.901Z,2022-08-22T08:58:18Z,3723421801,212,20.6,3723421795,56,Back,3725471735,178,,3723421799,141,72.0,3723421797,140,20.3,3723421803,213,2.8,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336617,255,1,1,23,48,547zzwqbiugzphhnrhj3z5k5i,1,24.2,70.6,2022-08-21T14:23:58.207Z,2022-08-22T08:58:17Z,3723421939,56,Back,3723421943,141,32.5,3725471969,178,,3723421945,212,25.9,3723421941,140,23.1,3723421947,213,4.7,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336667,256,1,1,23,52,547zzwqbiugzphhnrhj3z5k5i,1,30,24.6,2022-08-21T14:24:02.193Z,2022-08-22T08:58:16Z,3723422225,212,21.6,3723422227,213,5.7,3723422221,140,47.4,3725472057,178,,3723422223,141,7.6,3723422219,56,Back,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336709,257,1,1,23,57,547zzwqbiugzphhnrhj3z5k5i,1,51.7,18.6,2022-08-21T14:24:07.159Z,2022-08-22T08:58:14Z,3723422463,213,3.1,3725472135,178,,3723422459,141,21.0,3723422455,56,Back,3723422461,212,19.8,3723422457,140,32.9,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336761,258,1,1,24,0,547zzwqbiugzphhnrhj3z5k5i,1,37.9,20.6,2022-08-21T14:24:09.555Z,2022-08-22T08:58:13Z,3723422731,56,Back,3723422737,212,28.3,3723422735,141,61.2,3723422739,213,1.8,3725472293,178,,3723422733,140,31.8,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449336771,259,1,1,24,5,547zzwqbiugzphhnrhj3z5k5i,1,27.9,59.1,2022-08-21T14:24:14.651Z,2022-08-22T08:58:12Z,3723422823,213,5.1,3725472449,178,,3723422817,140,36.5,3723422815,56,Back,3723422819,141,28.6,3723422821,212,22.6,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
