id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2476581709,71,1,1,10,49,2b57rbw94i9ohnbch52owvqtq,1,25.8,51.5,2022-10-23T19:11:02.592Z,2022-10-24T09:03:34Z,3868280335,141,5.6,3868280331,56,Back,3868280333,140,28.9,3869322155,178,,3868280339,213,4.8,3868280337,212,31.4,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581721,72,1,1,10,56,2b57rbw94i9ohnbch52owvqtq,1,47.7,5.6,2022-10-23T19:11:08.975Z,2022-10-24T09:03:32Z,3868280411,141,17.1,3868280415,213,0.6,3868280413,212,13.6,3869322175,178,,3868280407,56,Right,3868280409,140,58.3,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581773,73,1,1,10,57,2b57rbw94i9ohnbch52owvqtq,1,52.5,17.4,2022-10-23T19:11:09.704Z,2022-10-24T09:03:32Z,3868280715,141,26.8,3868280711,56,Back,3868280713,140,42.9,3868280719,213,2.6,3868280717,212,11.9,3869322197,178,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581809,74,1,1,10,58,2b57rbw94i9ohnbch52owvqtq,1,45.1,19.8,2022-10-23T19:11:11.590Z,2022-10-24T09:03:31Z,3868280929,212,44.6,3868280927,141,85.4,3868280933,1,,3869322265,178,,3868280931,213,1.6,3868280925,140,43.6,3868280921,155,,3868280923,56,Back,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581831,75,1,1,11,5,2b57rbw94i9ohnbch52owvqtq,1,54.1,86.4,2022-10-23T19:11:18.329Z,2022-10-24T09:03:30Z,3869322283,178,,3868281021,140,64.4,3868281025,212,12.4,3868281019,56,Left,3868281023,141,95.3,3868281027,213,0.5,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581839,76,1,1,11,6,2b57rbw94i9ohnbch52owvqtq,1,57.6,97,2022-10-23T19:11:19.288Z,2022-10-24T09:03:29Z,3868281081,213,5.4,3868281079,212,13.0,3868281077,141,82.6,3868281073,56,Left,3869322313,178,,3868281075,140,65.8,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581867,77,1,1,11,7,2b57rbw94i9ohnbch52owvqtq,0,59.5,91,2022-10-23T19:11:19.788Z,2022-10-24T09:03:29Z,3868281227,140,70.1,3868281229,141,100.0,3868281233,213,0.5,3869322341,178,,3868281231,212,13.0,3868281225,56,Left,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581869,78,5,1,11,8,2b57rbw94i9ohnbch52owvqtq,0,70.4,101.3,2022-10-23T19:11:21.486Z,2022-10-24T06:14:37Z,3868281239,347,,3868281237,56,Left,3868281671,233,93,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476581931,93,5,1,11,8,547zzwqbiugzphhnrhj3z5k5i,1,29.6,-1.3,2022-10-23T19:11:21.486Z,2022-10-24T06:14:37Z,3868281573,56,Back,3868281575,347,,3868281655,233,78,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582059,94,1,1,11,25,547zzwqbiugzphhnrhj3z5k5i,1,34.8,0,2022-10-23T19:11:38.205Z,2022-10-24T09:03:28Z,3868282283,56,Back,3868282281,107,,3868282285,140,32.7,3868282291,213,1.7,3868282289,212,21.3,3868282287,141,29.7,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582117,95,1,1,11,27,547zzwqbiugzphhnrhj3z5k5i,1,38.7,28.2,2022-10-23T19:11:40.581Z,2022-10-24T09:03:28Z,3869322449,178,,3868282563,140,28.8,3868282565,141,57.5,3868282561,56,Back,3868282567,212,22.5,3868282569,213,2.1,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582129,96,1,1,11,32,547zzwqbiugzphhnrhj3z5k5i,1,46.9,72.8,2022-10-23T19:11:45.181Z,2022-10-24T09:03:26Z,3868282637,141,96.5,3869322511,178,,3868282639,212,17.8,3868282633,56,Left,3868282635,140,54.2,3868282641,213,1.1,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582203,79,43,1,11,33,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-23T19:11:45.882Z,2022-10-23T23:01:19Z,3868872443,144,55,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582189,97,2,1,11,33,547zzwqbiugzphhnrhj3z5k5i,1,56.3,94.4,2022-10-23T19:11:46.392Z,2022-10-24T09:03:26Z,3868282883,140,75.0,3868282885,141,93.6,3868282881,56,Left,3869322593,178,,3868282879,7,5f13ro5hgmago2bmqtzjw5ey,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476691423,782,55,1,11,33,2b57rbw94i9ohnbch52owvqtq,1,33.3,59,2022-10-23T19:11:46.393Z,2022-10-24T09:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582303,80,1,1,11,45,2b57rbw94i9ohnbch52owvqtq,1,26.6,20.8,2022-10-23T19:11:57.900Z,2022-10-24T09:03:25Z,3868283475,213,0.5,3868283471,141,25.6,3868283465,241,,3869322627,178,,3868283463,5,,3868283473,212,6.8,3868283467,56,Back,3868283469,140,32.3,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582327,81,1,1,11,48,2b57rbw94i9ohnbch52owvqtq,1,29.5,30.8,2022-10-23T19:12:01.060Z,2022-10-24T09:03:24Z,3868283557,141,70.0,3868283559,212,26.8,3868283561,213,1.7,3868283553,56,Back,3869322677,178,,3868283555,140,26.9,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582363,82,1,1,11,52,2b57rbw94i9ohnbch52owvqtq,0,33.2,80.5,2022-10-23T19:12:05.304Z,2022-10-24T09:03:23Z,3869322711,178,,3868283803,155,,3868283815,1,,3868283811,212,47.9,3868283805,56,Left,3868283813,213,6.3,3868283809,141,79.9,3868283807,140,78.8,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582405,98,12,1,11,56,547zzwqbiugzphhnrhj3z5k5i,1,22.3,16.1,2022-10-23T19:12:09.108Z,2022-10-24T09:03:23Z,3869322791,178,,3868284013,56,Back,3868284015,140,1.2,3868284065,167,,3868284017,141,0.0,3868284019,212,25.1,3868284021,213,3.6,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582459,83,5,1,12,0,2b57rbw94i9ohnbch52owvqtq,1,98.1,101.5,2022-10-23T19:12:13.423Z,2022-10-24T06:15:27Z,3868284289,347,,3868284287,56,Left,3868284291,233,99,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582411,99,5,1,12,0,547zzwqbiugzphhnrhj3z5k5i,0,1.9,-1.5,2022-10-23T19:12:13.423Z,2022-10-24T06:15:27Z,3868284045,56,Back,3868284047,347,,3868284309,233,83,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582603,84,1,1,12,10,2b57rbw94i9ohnbch52owvqtq,1,99.9,100,2022-10-23T19:12:23.008Z,2022-10-24T09:03:22Z,3868285005,141,81.8,3868285001,56,Left,3868285003,140,95.1,3868874037,189,,3868285009,213,4.4,3868285007,212,14.6,3868284999,107,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582617,85,1,1,12,12,2b57rbw94i9ohnbch52owvqtq,1,96.8,79,2022-10-23T19:12:25.379Z,2022-10-24T08:41:26Z,3868285107,140,88.0,3868285109,141,90.2,3869322913,178,,3868285105,56,Left,3868285113,213,2.5,3868285111,212,12.0,3868285103,155,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582631,86,1,1,12,14,2b57rbw94i9ohnbch52owvqtq,1,86.5,89,2022-10-23T19:12:27.614Z,2022-10-24T09:03:22Z,3868285197,56,Left,3869322969,178,,3868285199,140,73.1,3868285203,212,15.5,3868285201,141,79.3,3868285205,213,3.6,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582681,87,1,1,12,16,2b57rbw94i9ohnbch52owvqtq,1,75.9,83,2022-10-23T19:12:29.457Z,2022-10-24T09:03:21Z,3868285467,56,Center,3868285469,140,90.0,3868285477,1,,3868285475,213,5.1,3868285471,141,36.1,3868285465,155,,3869323007,178,,3868285473,212,35.2,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582703,89,44,1,12,18,2b57rbw94i9ohnbch52owvqtq,1,91.4,40.9,2022-10-23T19:12:31.628Z,2022-10-24T09:03:21Z,3868285581,56,Center,3868285583,286,,3868285595,233,100,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582693,100,44,1,12,18,547zzwqbiugzphhnrhj3z5k5i,0,8.6,59.1,2022-10-23T19:12:31.629Z,2022-10-24T09:03:20Z,3868285537,285,,3868285535,56,Back,3868285619,233,89,,,,,,,,,,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582711,90,1,1,12,19,2b57rbw94i9ohnbch52owvqtq,0,91.5,40.4,2022-10-23T19:12:31.712Z,2022-10-24T09:03:20Z,3868285639,3,,3868285649,213,2.7,3868285647,212,6.8,3868285645,141,45.1,3868285641,56,Center,3869323071,388,,3868285643,140,85.8,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582687,88,43,1,12,19,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-23T19:12:31.857Z,2022-10-23T19:12:49Z,3868287035,144,12,3868285493,56,Center,3868285501,213,3.1,3868285495,140,90.0,3868285497,141,36.1,3868285499,212,0,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582739,101,12,1,12,20,547zzwqbiugzphhnrhj3z5k5i,1,10.5,58.5,2022-10-23T19:12:33.235Z,2022-10-24T09:03:20Z,3868285793,140,13.2,3868285791,56,Back,3868285803,213,1.1,3869323159,388,,3868285797,141,66.6,3868285801,212,6.2,3868874385,15,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582797,103,4,1,12,22,547zzwqbiugzphhnrhj3z5k5i,1,17.1,72.1,2022-10-23T19:12:34.788Z,2022-10-24T08:41:17Z,3868286097,56,Back,3868286099,152,,3868286951,233,91,3868286095,294,,3868286101,285,,3868286093,13,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582955,91,4,1,12,22,2b57rbw94i9ohnbch52owvqtq,0,82.9,27.9,2022-10-23T19:12:34.789Z,2022-10-24T08:41:17Z,3868286883,152,,3868286885,286,,3868286879,56,Center,3868286873,13,,3869323277,388,,3868286971,233,103,3868286875,294,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476582789,102,43,1,12,22,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-10-23T19:12:34.863Z,2022-10-23T19:12:39Z,3868286047,285,0,3868286205,144,44,3868286043,56,Back,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583117,104,1,1,12,44,547zzwqbiugzphhnrhj3z5k5i,1,16.5,60.4,2022-10-23T19:12:57.159Z,2022-10-24T09:03:19Z,3868287693,140,31.9,3868287687,5,,3868287689,152,,3869323395,178,,3868287691,56,Back,3868287695,141,24.1,3868287697,212,29.5,3868287699,213,5.3,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583131,105,1,1,12,47,547zzwqbiugzphhnrhj3z5k5i,1,25.9,36.3,2022-10-23T19:13:00.333Z,2022-10-24T09:03:18Z,3868287767,56,Back,3868287775,213,5.0,3868287771,141,8.5,3868287769,140,30.4,3869323465,178,,3868287773,212,19.5,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583153,106,1,1,12,49,547zzwqbiugzphhnrhj3z5k5i,1,29.2,12.7,2022-10-23T19:13:02.559Z,2022-10-24T09:03:18Z,3868287913,56,Back,3868287915,140,21.2,3869323609,178,,3868287921,213,2.3,3868287917,141,26.8,3868287919,212,12.7,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583199,107,1,1,12,51,547zzwqbiugzphhnrhj3z5k5i,1,20.4,27,2022-10-23T19:13:04.581Z,2022-10-24T09:03:17Z,3868288137,140,6.8,3868288139,141,53.3,3868288143,213,2.2,3869323717,178,,3868288141,212,22.9,3868288135,56,Back,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583329,108,1,1,12,54,547zzwqbiugzphhnrhj3z5k5i,1,6.4,56.6,2022-10-23T19:13:06.685Z,2022-10-24T09:03:16Z,3869323769,178,,3868288803,212,24.6,3868288801,141,82.0,3868288805,213,0.8,3868288797,56,Back,3868288799,140,23.1,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583377,109,1,1,12,58,547zzwqbiugzphhnrhj3z5k5i,1,32.9,87.3,2022-10-23T19:13:11.042Z,2022-10-24T09:03:16Z,3868289015,56,Back,3869323923,178,,3868289021,212,13.7,3868289017,140,34.6,3868289019,141,67.3,3868289023,213,4.8,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583393,110,1,1,13,0,547zzwqbiugzphhnrhj3z5k5i,1,35.3,69.9,2022-10-23T19:13:13.372Z,2022-10-24T09:03:15Z,3868289083,212,27.7,3869324011,178,,3868289081,141,46.4,3868289085,213,3.8,3868289079,140,13.8,3868289077,56,Back,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583419,111,1,1,13,4,547zzwqbiugzphhnrhj3z5k5i,1,15.5,48.6,2022-10-23T19:13:16.940Z,2022-10-24T09:03:14Z,3868289183,1,,3868289177,141,5.2,3868289179,212,37.6,3868289181,213,5.4,3868289173,56,Back,3869324099,178,,3868289175,140,37.7,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583429,112,1,1,13,10,547zzwqbiugzphhnrhj3z5k5i,0,44.7,3,2022-10-23T19:13:23.478Z,2022-10-24T09:03:13Z,3868289275,1,,3868289261,56,Center,3868289265,141,34.9,3868289263,140,70.2,3868289273,213,0.7,3869324133,178,,3868289269,212,34.5,3868289259,155,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583459,92,1,1,13,12,2b57rbw94i9ohnbch52owvqtq,0,30.1,69.4,2022-10-23T19:13:25.140Z,2022-10-24T09:03:13Z,3868289433,212,9.5,3868289429,140,37.7,3868289427,56,Back,3868289431,141,76.9,3868289435,213,0.6,3868289425,3,,3869324205,388,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583523,113,1,1,13,15,547zzwqbiugzphhnrhj3z5k5i,0,63.9,41,2022-10-23T19:13:27.964Z,2022-10-24T09:03:12Z,3868289701,1,,3868289699,213,0.7,3868289697,212,33.0,3868289693,140,87.2,3869324261,178,,3868289695,141,73.5,3868289691,56,Center,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583555,93,1,1,13,18,2b57rbw94i9ohnbch52owvqtq,1,13.8,26.2,2022-10-23T19:13:31.463Z,2022-10-24T09:03:12Z,3869324283,178,,3868289897,213,2.2,3868289893,141,37.7,3868289889,56,Back,3868289895,212,10.0,3868289891,140,7.8,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583561,94,49,1,13,20,2b57rbw94i9ohnbch52owvqtq,1,3.1,36.1,2022-10-23T19:13:33.150Z,2022-10-24T09:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583621,95,1,1,13,20,2b57rbw94i9ohnbch52owvqtq,0,3.2,36,2022-10-23T19:13:33.191Z,2022-10-24T09:03:11Z,3868290229,213,0.0,3868290227,212,69.9,3868290231,1,,3868290219,157,,3868290225,141,37.0,3868290221,56,Center,3869324371,178,,3868290223,140,69.8,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583633,114,1,1,13,25,547zzwqbiugzphhnrhj3z5k5i,0,36.5,53.6,2022-10-23T19:13:38.220Z,2022-10-24T09:03:11Z,3868290283,3,,3868290285,56,Back,3868290293,213,1.9,3868290287,140,32.2,3868290289,141,70.3,3868290291,212,12.2,3869324567,388,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583715,96,1,1,13,31,2b57rbw94i9ohnbch52owvqtq,0,88.9,20.6,2022-10-23T19:13:43.750Z,2022-10-24T09:03:09Z,3869324605,178,,3868290677,213,1.5,3868290669,56,Center,3868290673,141,51.6,3868290675,212,21.2,3868290671,140,90.9,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583723,115,8,1,13,31,547zzwqbiugzphhnrhj3z5k5i,1,9.7,58.7,2022-10-23T19:13:44.519Z,2022-10-24T09:03:09Z,3868290703,56,Back,3869324645,178,,3868876641,385,,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583753,116,49,1,13,36,547zzwqbiugzphhnrhj3z5k5i,1,14.9,92.6,2022-10-23T19:13:48.700Z,2022-10-24T09:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583825,117,1,1,13,37,547zzwqbiugzphhnrhj3z5k5i,0,17.2,96.5,2022-10-23T19:13:50.246Z,2022-10-24T09:03:07Z,3868291243,213,6.1,3868291233,155,,3868291241,212,29.2,3868291235,56,Back,3869324827,178,,3868291237,140,44.4,3868291239,141,87.4,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583851,97,1,1,13,39,2b57rbw94i9ohnbch52owvqtq,0,54.1,8.9,2022-10-23T19:13:52.165Z,2022-10-24T09:03:07Z,3868291351,141,10.4,3868291353,212,20.5,3868291349,140,73.6,3868291347,56,Right,3868291357,213,0.0,3869324865,388,,3868291345,3,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583905,118,1,1,13,41,547zzwqbiugzphhnrhj3z5k5i,0,28.8,88.5,2022-10-23T19:13:54.061Z,2022-10-24T09:03:07Z,3868291673,213,5.6,3868291663,3,,3868291665,56,Center,3868291675,1,,3868291671,212,33.3,3868291669,141,57.8,3868291667,140,53.5,3869324907,178,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583935,98,4,1,13,44,2b57rbw94i9ohnbch52owvqtq,1,49.8,31.6,2022-10-23T19:13:56.864Z,2022-10-24T09:03:06Z,3868291825,294,,3868291921,233,119,3868291823,13,,3868291829,152,,3868291827,56,Back,3868291831,286,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476583949,119,4,1,13,44,547zzwqbiugzphhnrhj3z5k5i,0,50.2,68.4,2022-10-23T19:13:56.865Z,2022-10-24T09:03:06Z,3868291867,13,,3868291869,294,,3868291873,152,,3869324945,178,,3868291939,233,98,3868291875,285,,3868291871,56,Center,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584083,99,1,1,13,58,2b57rbw94i9ohnbch52owvqtq,1,50.3,35.8,2022-10-23T19:14:11.626Z,2022-10-24T09:03:06Z,3868292655,56,Center,3868292651,5,,3868292663,213,5.6,3868292653,152,,3869325019,178,,3868292661,212,14.0,3868292657,140,60.3,3868292659,141,22.2,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584135,100,1,1,14,1,2b57rbw94i9ohnbch52owvqtq,1,57.6,29.6,2022-10-23T19:14:14.316Z,2022-10-24T09:03:04Z,3868292933,140,59.5,3868292935,141,3.1,3868292931,56,Right,3869325087,178,,3868292937,212,18.1,3868292939,213,4.8,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584143,101,1,1,14,3,2b57rbw94i9ohnbch52owvqtq,1,71,1.7,2022-10-23T19:14:16.069Z,2022-10-24T09:03:04Z,3868292985,141,21.2,3868292981,56,Back,3869325119,178,,3868292983,140,44.4,3868292987,212,30.9,3868292989,213,2.7,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584195,102,1,1,14,6,2b57rbw94i9ohnbch52owvqtq,1,46.6,19.8,2022-10-23T19:14:18.903Z,2022-10-24T09:03:03Z,3868293251,213,2.0,3868293249,212,24.4,3868293247,141,51.8,3868293243,56,Back,3869325161,178,,3868293245,140,36.0,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584227,103,1,1,14,10,2b57rbw94i9ohnbch52owvqtq,0,37.1,45.6,2022-10-23T19:14:23.350Z,2022-10-24T09:03:02Z,3869325197,178,,3868293413,141,0.0,3868293405,56,Right,3868293403,155,,3868293409,140,60.4,3868293421,1,,3868293419,213,5.4,3868293417,212,40.4,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584235,104,5,1,14,13,2b57rbw94i9ohnbch52owvqtq,0,63,-1.4,2022-10-23T19:14:25.868Z,2022-10-24T06:18:21Z,3868293753,233,120,3868293447,56,Right,3868293449,347,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584283,120,5,1,14,13,547zzwqbiugzphhnrhj3z5k5i,1,37,101.4,2022-10-23T19:14:25.868Z,2022-10-24T06:18:20Z,3868293745,233,104,3868293697,347,,3868293695,56,Back,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584475,121,1,1,14,30,547zzwqbiugzphhnrhj3z5k5i,1,44.5,100,2022-10-23T19:14:43.152Z,2022-10-24T09:03:01Z,3868294719,107,,3868294721,56,Left,3868294725,141,94.8,3868294723,140,63.8,3868294727,212,20.8,3868294729,213,6.1,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476584481,122,61,1,14,31,547zzwqbiugzphhnrhj3z5k5i,0,59.9,94.2,2022-10-23T19:14:44.518Z,2022-10-24T09:03:01Z,3869325381,178,,3869325379,21,,3868294753,56,Left,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
