id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2540167193,177,1,1,20,21,aekjg4wbxaixtwu4aicmiju92,0,8.1,64.4,2023-04-28T16:20:46.720Z,2023-04-28T16:20:48Z,4232049267,212,43.4,4232049255,5,,4232049263,140,42.0,4232049257,157,,4232049265,141,28.0,4232049261,56,Back,4232049271,1,,4232049291,189,,26dlb4txygf7qzukjikr23mxh,J. Rinne,4232049269,213,5.7,4232049259,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167197,196,49,1,20,22,2xl3g56k2mbuwdbre46s29vt4,1,62.9,64.1,2023-04-28T16:20:47.140Z,2023-04-28T16:21:00Z,4232049749,189,,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167215,197,1,1,20,23,2xl3g56k2mbuwdbre46s29vt4,1,63.3,62.9,2023-04-28T16:20:48.557Z,2023-04-28T16:20:51Z,4232049367,213,5.2,4232049363,141,35.3,4232049365,212,21.3,4232049361,140,72.8,4232049359,56,Center,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167227,198,1,1,20,26,2xl3g56k2mbuwdbre46s29vt4,0,72.8,35.3,2023-04-28T16:20:51.037Z,2023-04-28T16:20:53Z,4232049439,140,68.1,4232049437,56,Right,4232049445,213,4.3,4232049441,141,19.0,4232049443,212,12.1,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167231,178,8,1,20,28,aekjg4wbxaixtwu4aicmiju92,1,28.2,84.4,2023-04-28T16:20:53.696Z,2023-05-02T08:59:32Z,4232049471,56,Back,4244340695,383,,,,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167257,179,4,1,20,29,aekjg4wbxaixtwu4aicmiju92,1,27,86.2,2023-04-28T16:20:54.715Z,2023-04-28T16:20:56Z,4232049585,13,,4232049587,56,Back,4232049595,233,199,4232049591,265,,4232049593,285,,4232049589,152,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167253,199,4,1,20,29,2xl3g56k2mbuwdbre46s29vt4,0,73,13.8,2023-04-28T16:20:54.716Z,2023-04-28T16:20:56Z,4232049569,286,,4232049567,265,,4232049563,56,Right,4232049565,152,,4232049611,233,179,4232049561,13,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167625,180,1,1,21,17,aekjg4wbxaixtwu4aicmiju92,0,23.6,86.7,2023-04-28T16:21:42.594Z,2023-04-28T16:21:48Z,4232051691,141,76.9,4232051695,213,6.2,4232051689,140,72.4,4232051693,212,51.7,4232051697,1,,4232051681,5,,4232051685,152,,4232051683,157,,26dlb4txygf7qzukjikr23mxh,J. Rinne,4232051687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167635,200,1,1,21,20,2xl3g56k2mbuwdbre46s29vt4,1,32.1,26.8,2023-04-28T16:21:45.100Z,2023-04-28T16:21:47Z,4232051753,140,41.5,4232051757,212,13.7,4232051759,213,0.8,4232051751,56,Back,4232051749,3,,4232051755,141,40.7,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167639,201,49,1,21,22,2xl3g56k2mbuwdbre46s29vt4,1,41.5,40.7,2023-04-28T16:21:47.389Z,2023-04-28T16:21:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167653,202,4,1,21,24,2xl3g56k2mbuwdbre46s29vt4,1,38.2,39.1,2023-04-28T16:21:49.484Z,2023-04-28T16:21:54Z,4232051859,56,Back,4232051863,286,,4232051855,13,,4232051857,295,,4232051861,152,,4232052019,233,181,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167669,181,4,1,21,24,aekjg4wbxaixtwu4aicmiju92,0,61.8,60.9,2023-04-28T16:21:49.485Z,2023-04-28T16:21:54Z,4232051981,285,,4232051979,152,,4232051975,295,,4232052023,233,202,4232051973,13,,4232051977,56,Center,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167717,203,1,1,21,32,2xl3g56k2mbuwdbre46s29vt4,1,32.6,40.7,2023-04-28T16:21:57.292Z,2023-04-28T16:22:01Z,4232052289,141,31.9,4232052293,213,6.2,4232052297,1,,4232052291,212,45.9,4232052283,152,,4232052287,140,75.9,4232052279,5,,4232052281,155,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,4232052285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167741,204,1,1,21,36,2xl3g56k2mbuwdbre46s29vt4,1,75.9,31.9,2023-04-28T16:22:01.773Z,2023-04-28T16:22:04Z,4232052411,213,3.7,4232052409,212,5.0,4232052407,141,28.3,4232052403,56,Center,4232052405,140,71.8,4232052401,3,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167755,205,1,1,21,39,2xl3g56k2mbuwdbre46s29vt4,0,72.4,29.6,2023-04-28T16:22:04.333Z,2023-04-28T16:22:10Z,4232052479,213,0.5,4232052477,212,21.5,4232052473,140,90.1,4232052471,56,Center,4232052475,141,45.5,4232052469,155,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167775,182,12,1,21,41,aekjg4wbxaixtwu4aicmiju92,1,9,43.3,2023-04-28T16:22:06.298Z,2023-04-28T16:22:08Z,4232052617,15,,4232052581,56,Back,4232052585,141,73.6,4232052587,212,20.6,4232052583,140,10.2,4232052589,213,1.5,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167787,183,49,1,21,43,aekjg4wbxaixtwu4aicmiju92,1,7.6,74.5,2023-04-28T16:22:08.402Z,2023-04-28T16:22:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167809,184,1,1,21,46,aekjg4wbxaixtwu4aicmiju92,0,1.4,82.2,2023-04-28T16:22:11.243Z,2023-05-02T11:12:08Z,4244343307,140,3.7,4244516113,233,206,4232052757,56,Back,4244343405,286,,4244343309,141,83.7,4244343311,212,2.6,4244343403,236,,4244343313,213,0.4,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167815,206,74,1,21,46,2xl3g56k2mbuwdbre46s29vt4,1,98.4,17.1,2023-04-28T16:22:11.244Z,2023-05-02T11:12:08Z,4244516125,233,184,4244343119,285,,4232052787,56,Right,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167829,185,5,1,21,47,aekjg4wbxaixtwu4aicmiju92,1,-1.5,82.9,2023-04-28T16:22:12.029Z,2023-04-28T16:30:31Z,4232052859,56,Back,4232052861,346,,4232052871,233,207,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167819,207,5,1,21,47,2xl3g56k2mbuwdbre46s29vt4,0,101.5,17.1,2023-04-28T16:22:12.029Z,2023-04-28T16:22:16Z,4232052803,346,,4232053019,233,185,4232052801,56,Right,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167943,186,1,1,22,11,aekjg4wbxaixtwu4aicmiju92,1,4.2,51.1,2023-04-28T16:22:36.803Z,2023-04-28T16:22:40Z,4232053599,141,17.6,4232053603,213,5.2,4232053607,237,,4232053593,124,,4232053597,140,15.1,4232053595,56,Back,4232053601,212,25.5,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167947,187,1,1,22,15,aekjg4wbxaixtwu4aicmiju92,1,15.1,17.6,2023-04-28T16:22:40.131Z,2023-04-28T16:22:42Z,4232053635,213,6.1,4232053631,141,8.7,4232053629,140,45.7,4232053633,212,32.7,4232053637,1,,4232053627,56,Back,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540167971,188,1,1,22,17,aekjg4wbxaixtwu4aicmiju92,1,45.7,8.7,2023-04-28T16:22:42.067Z,2023-04-28T16:22:45Z,4232053765,140,34.5,4232053763,56,Back,4232053771,213,2.5,4232053767,141,21.6,4232053769,212,14.7,,,,,,,,,,1vpmf7p9xsaynj1t9g5wm1qz9,T. Dingomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168005,189,2,1,22,20,aekjg4wbxaixtwu4aicmiju92,1,45.7,9.1,2023-04-28T16:22:45.164Z,2023-04-28T16:23:26Z,4232053925,56,Center,4232053927,140,92.9,4232054985,7,aqe0o77dv6114gsbpw3t1iymt,4232053935,1,,4232053929,141,23.3,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168065,208,55,1,22,20,2xl3g56k2mbuwdbre46s29vt4,1,32.5,92.7,2023-04-28T16:22:45.165Z,2023-04-28T16:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168045,190,43,1,22,25,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-04-28T16:22:50.963Z,2023-04-28T16:23:22Z,4232054185,56,Center,4232054191,212,23.2,4232054189,141,58.2,4232054193,213,2.2,4232054869,144,1,4232054187,140,79.8,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168051,191,43,1,22,33,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-04-28T16:22:58.220Z,2023-04-28T16:23:21Z,4232054219,56,Center,4232054235,253,0,4232054839,144,39,4232054215,64,0,4232054213,22,0,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168229,209,1,1,23,8,2xl3g56k2mbuwdbre46s29vt4,1,32.2,80.1,2023-04-28T16:23:33.276Z,2023-04-28T16:27:00Z,4232055185,140,13.8,4232055181,241,,4232055179,5,,4232055183,56,Back,4232055187,141,69.9,4232061637,189,,4232055191,213,3.5,4232055189,212,20.5,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168237,210,1,1,23,9,2xl3g56k2mbuwdbre46s29vt4,1,14,70.1,2023-04-28T16:23:34.396Z,2023-04-28T16:26:58Z,4232061677,189,,4232055229,56,Back,4232055231,140,18.4,4232055235,212,15.3,4232055237,213,1.3,4232055233,141,91.5,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168241,211,1,1,23,10,2xl3g56k2mbuwdbre46s29vt4,0,18.4,91.5,2023-04-28T16:23:35.692Z,2023-04-28T16:27:29Z,4232055259,141,86.1,4232055261,212,52.0,4232055257,140,67.8,4232055253,155,,4232055281,1,,4232055255,56,Left,4232055263,213,6.2,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168265,192,8,1,23,11,aekjg4wbxaixtwu4aicmiju92,1,36,10,2023-04-28T16:23:36.149Z,2023-05-02T09:02:57Z,4244345305,385,,4232055405,56,Back,,,,,,,,,,,,,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168257,212,61,1,23,13,2xl3g56k2mbuwdbre46s29vt4,1,67.5,87.6,2023-04-28T16:23:38.699Z,2023-04-28T16:23:38Z,4232055353,56,Left,,,,,,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540169495,238,3,1,23,14,2xl3g56k2mbuwdbre46s29vt4,0,64.6,96.1,2023-04-28T16:23:39.691Z,2023-05-02T09:03:00Z,4244345409,465,,4232062605,233,217,4232062435,286,,4232062429,56,Left,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540169503,217,7,1,23,14,aekjg4wbxaixtwu4aicmiju92,0,35.4,3.9,2023-04-28T16:23:39.692Z,2023-05-02T09:03:02Z,4232062453,56,Back,4232062473,233,238,4244345451,385,,4232062455,285,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168271,213,61,1,23,15,2xl3g56k2mbuwdbre46s29vt4,1,60,92,2023-04-28T16:23:40.907Z,2023-04-28T16:27:31Z,4232055435,56,Left,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168443,193,5,1,23,16,aekjg4wbxaixtwu4aicmiju92,1,34.7,-1.2,2023-04-28T16:23:41.724Z,2023-04-28T16:30:31Z,4232056317,347,,4232056319,233,214,4232056315,56,Back,,,,,,,,,,,,,,,,9twzw7onygiy3indxm8rtjvu1,Qassem Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168279,214,5,1,23,16,2xl3g56k2mbuwdbre46s29vt4,0,65.3,101.2,2023-04-28T16:23:41.724Z,2023-04-28T16:24:05Z,4232055457,347,,4232056323,233,193,4232055455,56,Left,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168473,194,1,1,23,40,aekjg4wbxaixtwu4aicmiju92,1,40.4,0,2023-04-28T16:24:05.126Z,2023-04-28T16:24:13Z,4232056513,213,0.3,4232056515,1,,4232056509,141,13.5,4232056511,212,39.3,4232056505,56,Right,4232056507,140,76.6,4232056503,107,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168477,195,1,1,23,48,aekjg4wbxaixtwu4aicmiju92,0,80.1,5.8,2023-04-28T16:24:13.398Z,2023-04-28T16:24:17Z,4232056655,233,215,4232056653,236,,4232056529,213,1.9,4232056521,56,Right,4232056525,141,12.0,4232056523,140,78.9,4232056527,212,4.4,4232056659,286,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168475,215,74,1,23,48,2xl3g56k2mbuwdbre46s29vt4,1,30.8,84.6,2023-04-28T16:24:13.399Z,2023-04-28T16:30:34Z,4232056519,56,Back,4232056635,285,,4232056661,233,195,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168511,196,1,1,23,50,aekjg4wbxaixtwu4aicmiju92,1,72.2,3.5,2023-04-28T16:24:15.502Z,2023-04-28T16:24:18Z,4232056699,56,Right,4232056705,212,11.9,4232056701,140,60.9,4232056707,213,3.1,4232056703,141,4.5,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168515,197,50,1,23,53,aekjg4wbxaixtwu4aicmiju92,1,60.4,5.9,2023-04-28T16:24:18.327Z,2023-04-28T16:24:21Z,4232056729,56,Right,4232056731,286,,4232056859,233,216,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168527,216,7,1,23,53,2xl3g56k2mbuwdbre46s29vt4,0,39.6,94.1,2023-04-28T16:24:18.328Z,2023-05-02T09:03:39Z,4232056823,233,197,4232056809,285,,4232056807,56,Back,4244346293,385,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168525,198,61,1,23,54,aekjg4wbxaixtwu4aicmiju92,1,60.9,4.5,2023-04-28T16:24:19.949Z,2023-04-28T16:24:20Z,4232056803,56,Right,,,,,,,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168537,199,5,1,23,56,aekjg4wbxaixtwu4aicmiju92,0,67.1,-1.2,2023-04-28T16:24:21.030Z,2023-04-28T16:24:31Z,4232056855,347,,4232057187,233,217,4232056853,56,Right,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168579,217,5,1,23,56,2xl3g56k2mbuwdbre46s29vt4,1,32.9,101.2,2023-04-28T16:24:21.030Z,2023-04-28T16:30:31Z,4232057153,347,,4232057167,233,199,4232057151,56,Back,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168609,218,1,1,24,7,2xl3g56k2mbuwdbre46s29vt4,0,36.9,100,2023-04-28T16:24:32.668Z,2023-04-28T16:24:35Z,4232057313,140,58.6,4232057317,212,24.9,4232057311,56,Left,4232057315,141,86.6,4232057309,107,,4232057319,213,5.9,4232057323,1,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168619,200,44,1,24,10,aekjg4wbxaixtwu4aicmiju92,1,41.3,9.2,2023-04-28T16:24:35.258Z,2023-04-28T16:24:37Z,4232057345,56,Back,4232057347,285,,4232057349,233,219,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168611,219,44,1,24,10,2xl3g56k2mbuwdbre46s29vt4,0,58.7,90.8,2023-04-28T16:24:35.259Z,2023-04-28T16:24:38Z,4232057331,286,,4232057329,56,Left,4232057363,233,200,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168627,201,1,1,24,12,aekjg4wbxaixtwu4aicmiju92,0,41.2,4.9,2023-04-28T16:24:37.063Z,2023-04-28T16:24:38Z,4232057373,3,,4232057377,140,48.0,4232057375,56,Back,4232057379,141,34.0,4232057383,213,1.2,4232057381,212,21.0,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168637,220,4,1,24,16,2xl3g56k2mbuwdbre46s29vt4,1,50.1,68.8,2023-04-28T16:24:41.468Z,2023-04-28T16:53:42Z,4232057487,233,202,4232057437,56,Center,4232057441,265,,4232057443,286,,4232057435,13,,4232057439,152,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168645,202,4,1,24,16,aekjg4wbxaixtwu4aicmiju92,0,49.9,31.2,2023-04-28T16:24:41.469Z,2023-04-28T17:02:12Z,4232057477,285,,4232057473,152,,4232057521,233,220,4232057469,13,,4232057471,56,Back,4232057475,265,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168751,221,1,1,24,35,2xl3g56k2mbuwdbre46s29vt4,1,49.4,67.8,2023-04-28T16:25:00.108Z,2023-05-02T09:11:22Z,4232058111,213,4.1,4232058109,212,21.1,4232058103,56,Back,4232058107,141,42.5,4232058099,5,,4244356803,189,,4232058105,140,37.7,4232058101,152,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168763,222,1,1,24,36,2xl3g56k2mbuwdbre46s29vt4,1,37.7,42.5,2023-04-28T16:25:01.324Z,2023-04-28T16:25:05Z,4232058189,141,19.1,4232058193,213,4.9,4232058187,140,40.3,4232058185,56,Back,4232058191,212,16.1,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168771,223,1,1,24,41,2xl3g56k2mbuwdbre46s29vt4,1,39.8,20.6,2023-04-28T16:25:06.027Z,2023-04-28T16:25:08Z,4232058247,140,16.6,4232058251,212,28.1,4232058253,213,2.6,4232058245,56,Back,4232058249,141,41.3,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168817,224,1,1,24,48,2xl3g56k2mbuwdbre46s29vt4,0,23.7,43.9,2023-04-28T16:25:13.836Z,2023-04-28T16:52:49Z,4232058549,213,6.2,4232058551,1,,4232058547,212,40.7,4232058543,140,62.4,4232058541,56,Center,4232058545,141,40.9,4232058539,155,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168823,203,44,1,24,52,aekjg4wbxaixtwu4aicmiju92,1,38.7,59.4,2023-04-28T16:25:17.168Z,2023-04-28T16:25:18Z,4232058563,56,Back,4232058571,233,225,4232058565,285,,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168819,225,44,1,24,52,2xl3g56k2mbuwdbre46s29vt4,0,61.3,40.6,2023-04-28T16:25:17.169Z,2023-04-28T16:25:19Z,4232058557,286,,4232058655,233,203,4232058555,56,Center,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168827,204,1,1,24,52,aekjg4wbxaixtwu4aicmiju92,0,38.7,60,2023-04-28T16:25:17.639Z,2023-04-28T16:36:21Z,4232058629,212,8.6,4232058621,140,46.2,4232058617,56,Back,4232058613,3,,4232058625,141,55.0,4232058633,213,5.9,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168885,226,1,1,24,54,2xl3g56k2mbuwdbre46s29vt4,1,53.4,43.9,2023-04-28T16:25:19.004Z,2023-04-28T16:36:20Z,4232058969,212,8.4,4232058963,56,Center,4232058971,213,0.7,4232058967,141,51.8,4232058965,140,59.6,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168891,227,4,1,24,58,2xl3g56k2mbuwdbre46s29vt4,1,64.6,56.6,2023-04-28T16:25:23.208Z,2023-04-28T16:25:32Z,4232058995,56,Center,4232058991,13,,4232059005,233,205,4232058999,286,,4232058997,152,,4232058993,294,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168877,205,4,1,24,58,aekjg4wbxaixtwu4aicmiju92,0,35.4,43.4,2023-04-28T16:25:23.209Z,2023-04-28T16:25:26Z,4232058923,285,,4232059011,233,227,4232058919,56,Back,4232058917,294,,4232058921,152,,4232058913,13,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168929,228,1,1,25,10,2xl3g56k2mbuwdbre46s29vt4,1,73.5,57.6,2023-04-28T16:25:35.643Z,2023-04-28T16:25:37Z,4232059251,189,,4232059231,140,46.7,4232059235,212,29.2,4232059237,213,2.9,4232059233,141,69.0,4232059227,56,Back,4232059221,5,,4232059225,152,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540168937,229,1,1,25,12,2xl3g56k2mbuwdbre46s29vt4,1,46.6,68.9,2023-04-28T16:25:37.916Z,2023-04-28T16:25:40Z,4232059287,213,4.5,4232059283,141,35.9,4232059279,56,Back,4232059281,140,42.7,4232059285,212,22.8,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
