id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2549429349,165,5,1,15,43,4djrvao40r1vgr4psfl5dzc80,0,73,-1.5,2023-05-15T16:17:40.740Z,2023-05-15T16:50:22Z,4281376321,56,Right,4281376471,233,116,4281376323,347,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429533,117,1,1,16,5,6ttwlm6op92r4670oayg5md7h,0,29.5,100,2023-05-15T16:18:03.171Z,2023-05-15T16:18:05Z,4281377403,56,Left,4281377401,107,,4281377409,212,32.2,4281377407,141,93.4,4281377405,140,59.7,4281377411,213,6.1,4281377413,1,,,,,52gxk6j2kp1i7dkz1w7wfxzsa,Khalid Al Khathlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429551,166,61,1,16,9,4djrvao40r1vgr4psfl5dzc80,1,40.3,14.5,2023-05-15T16:18:07.466Z,2023-05-15T16:18:07Z,4281377523,56,Back,,,,,,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429561,167,49,1,16,10,4djrvao40r1vgr4psfl5dzc80,1,45.3,17.2,2023-05-15T16:18:08.571Z,2023-05-15T16:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429569,168,1,1,16,11,4djrvao40r1vgr4psfl5dzc80,1,45.3,17.2,2023-05-15T16:18:08.843Z,2023-05-16T11:49:08Z,4281377681,212,14.5,4281377683,213,2.2,4281377679,141,34.1,4281377675,56,Back,4282922167,156,,4281377677,140,36.9,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429593,169,1,1,16,12,4djrvao40r1vgr4psfl5dzc80,1,35.4,43,2023-05-15T16:18:10.459Z,2023-05-15T16:18:15Z,4281377829,56,Back,4281377833,141,41.5,4281377831,140,16.1,4281377837,213,3.2,4281377835,212,20.3,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429639,170,1,1,16,17,4djrvao40r1vgr4psfl5dzc80,1,15.8,39.7,2023-05-15T16:18:15.067Z,2023-05-15T16:18:20Z,4281378099,212,8.0,4281378093,56,Back,4281378097,141,31.7,4281378101,213,5.5,4281378095,140,21.4,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429663,171,1,1,16,22,4djrvao40r1vgr4psfl5dzc80,1,23.3,34.9,2023-05-15T16:18:20.171Z,2023-05-15T16:18:22Z,4281378249,56,Back,4281378255,212,20.0,4281378253,141,52.7,4281378251,140,8.1,4281378257,213,2.5,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429693,172,1,1,16,25,4djrvao40r1vgr4psfl5dzc80,1,8.2,50.9,2023-05-15T16:18:22.794Z,2023-05-15T16:18:25Z,4281378391,155,,4281378393,56,Back,4281378397,141,91.7,4281378395,140,30.5,4281378399,212,36.3,4281378401,213,0.9,4281378403,1,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429709,173,1,1,16,27,4djrvao40r1vgr4psfl5dzc80,1,30,89.9,2023-05-15T16:18:25.259Z,2023-05-15T16:18:27Z,4281378503,213,4.9,4281378495,56,Back,4281378501,212,11.5,4281378497,140,31.8,4281378499,141,73.2,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429739,174,1,1,16,29,4djrvao40r1vgr4psfl5dzc80,1,33,71,2023-05-15T16:18:27.627Z,2023-05-15T16:18:29Z,4281378655,212,12.2,4281378657,213,0.4,4281378651,140,43.9,4281378653,141,77.4,4281378649,56,Back,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429757,175,1,1,16,32,4djrvao40r1vgr4psfl5dzc80,1,43.5,81.6,2023-05-15T16:18:29.818Z,2023-05-15T16:18:31Z,4281378735,212,17.0,4281378737,213,0.5,4281378733,141,94.4,4281378731,140,57.4,4281378729,56,Left,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429767,176,1,1,16,33,4djrvao40r1vgr4psfl5dzc80,0,57.4,94.4,2023-05-15T16:18:31.323Z,2023-05-15T16:18:33Z,4281378787,140,58.4,4281378793,213,4.8,4281378789,141,79.8,4281378791,212,10.0,4281378785,56,Left,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429771,118,49,1,16,36,6ttwlm6op92r4670oayg5md7h,1,40.9,23.5,2023-05-15T16:18:34.099Z,2023-05-15T16:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429775,119,1,1,16,36,6ttwlm6op92r4670oayg5md7h,1,40.9,23.5,2023-05-15T16:18:34.403Z,2023-05-15T16:18:35Z,4281378839,213,5.0,4281378837,212,8.6,4281378831,56,Back,4281378833,140,43.2,4281378835,141,11.4,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429783,120,1,1,16,37,6ttwlm6op92r4670oayg5md7h,1,43.2,10.6,2023-05-15T16:18:35.458Z,2023-05-15T16:18:36Z,4281378883,212,6.4,4281378881,141,2.0,4281378879,140,45.6,4281378877,56,Back,4281378885,213,5.1,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429793,121,1,1,16,38,6ttwlm6op92r4670oayg5md7h,1,45.6,2,2023-05-15T16:18:36.371Z,2023-05-15T16:18:37Z,4281378935,212,4.3,4281378933,141,8.0,4281378931,140,44.2,4281378937,213,1.9,4281378929,56,Back,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429839,122,1,1,16,39,6ttwlm6op92r4670oayg5md7h,1,44.2,8,2023-05-15T16:18:37.490Z,2023-05-15T16:18:41Z,4281379189,56,Right,4281379197,213,6.3,4281379193,141,7.8,4281379191,140,58.8,4281379195,212,15.3,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429843,123,50,1,16,43,6ttwlm6op92r4670oayg5md7h,1,58.7,11.8,2023-05-15T16:18:41.354Z,2023-05-15T16:18:42Z,4281379259,233,177,4281379211,286,,4281379209,56,Right,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429847,177,7,1,16,43,4djrvao40r1vgr4psfl5dzc80,0,41.3,88.2,2023-05-15T16:18:41.355Z,2023-05-16T11:54:50Z,4281379219,285,,4282938429,384,,4281379217,56,Back,4281379245,233,123,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429889,124,3,1,16,45,6ttwlm6op92r4670oayg5md7h,1,52.5,15.4,2023-05-15T16:18:43.508Z,2023-05-16T11:55:03Z,4282939081,465,,4281379445,286,,4281379443,56,Right,4281379527,233,178,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429859,178,45,1,16,45,4djrvao40r1vgr4psfl5dzc80,0,47.5,84.6,2023-05-15T16:18:43.508Z,2023-05-15T16:18:46Z,4281379287,285,,4281379551,233,124,4281379285,56,Back,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429901,125,3,1,16,47,6ttwlm6op92r4670oayg5md7h,0,58.2,14.2,2023-05-15T16:18:45.635Z,2023-05-16T11:55:17Z,4281379511,286,,4281379605,233,179,4281379507,56,Right,4282939841,465,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429903,179,7,1,16,47,4djrvao40r1vgr4psfl5dzc80,0,41.8,85.8,2023-05-15T16:18:45.636Z,2023-05-16T11:55:15Z,4281379535,285,,4281379571,233,125,4281379531,56,Back,4282939725,383,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429915,126,1,1,16,49,6ttwlm6op92r4670oayg5md7h,0,56.7,7,2023-05-15T16:18:46.882Z,2023-05-15T16:18:49Z,4281379621,140,58.2,4281379623,141,6.1,4281379627,213,5.9,4281379625,212,1.7,4281379675,286,,4281379669,236,,4281379671,233,180,4281379619,56,Right,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429923,180,74,1,16,49,4djrvao40r1vgr4psfl5dzc80,1,42.3,97.7,2023-05-15T16:18:46.883Z,2023-05-15T16:52:28Z,4281379677,233,126,4281379665,285,,4281379663,56,Back,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429935,127,5,1,16,51,6ttwlm6op92r4670oayg5md7h,1,57.4,-1.2,2023-05-15T16:18:48.675Z,2023-05-15T16:18:50Z,4281379715,347,,4281379719,233,181,4281379713,56,Right,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549429927,181,5,1,16,51,4djrvao40r1vgr4psfl5dzc80,0,42.6,101.2,2023-05-15T16:18:48.675Z,2023-05-15T16:50:23Z,4281379729,233,127,4281379687,347,,4281379685,56,Back,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430059,128,1,1,17,3,6ttwlm6op92r4670oayg5md7h,1,57.1,0,2023-05-15T16:19:00.867Z,2023-05-15T16:19:01Z,4281380407,107,,4281380409,56,Right,4281380415,212,9.8,4281380417,213,0.6,4281380411,140,64.9,4281380413,141,6.3,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430067,129,1,1,17,3,6ttwlm6op92r4670oayg5md7h,1,65.8,6,2023-05-15T16:19:01.618Z,2023-05-15T16:22:43Z,4281380459,141,3.8,4281380455,56,Right,4281380461,212,8.2,4281380463,213,3.3,4281380467,156,,4281380457,140,58.1,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430107,130,1,1,17,5,6ttwlm6op92r4670oayg5md7h,1,62.8,9.4,2023-05-15T16:19:03.042Z,2023-05-15T16:19:05Z,4281380707,212,10.3,4281380703,140,65.5,4281380701,56,Center,4281380709,213,1.3,4281380705,141,24.0,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430187,131,1,1,17,7,6ttwlm6op92r4670oayg5md7h,1,65.9,31.2,2023-05-15T16:19:05.059Z,2023-05-15T16:19:11Z,4281381049,213,1.4,4281381047,212,31.8,4281381043,140,71.9,4281381041,56,Center,4281381045,141,77.0,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430249,132,1,1,17,13,6ttwlm6op92r4670oayg5md7h,1,79.9,77.2,2023-05-15T16:19:11.459Z,2023-05-16T11:56:22Z,4281381411,212,17.2,4282943055,72,,4281381413,213,5.1,4282943051,224,,4281381409,141,54.1,4281381405,56,Center,4281381407,140,86.5,4281381403,155,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,4281381401,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430253,133,4,1,17,16,6ttwlm6op92r4670oayg5md7h,1,87,53.2,2023-05-15T16:19:14.322Z,2023-05-15T16:21:15Z,4281381425,13,,4281381431,265,,4281381423,9,,4281381435,286,,4281381427,56,Center,4281381951,233,182,4281381429,152,,4281387431,348,6ygvaf7gjckdemde0ec0tem6t,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549430343,182,4,1,17,16,4djrvao40r1vgr4psfl5dzc80,0,13,46.8,2023-05-15T16:19:14.323Z,2023-05-15T16:19:45Z,4281381915,285,,4281381909,56,Back,4281381913,265,,4281381911,152,,4281381907,13,,4281381973,233,133,4281381905,9,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431449,134,16,1,19,28,6ttwlm6op92r4670oayg5md7h,1,88.5,50,2023-05-15T16:21:26.419Z,2023-05-16T11:57:02Z,4281388751,281,1l0bb9txaodn0kqc5rca35rdh,4281388753,282,6773,4281388805,353,183,4281388745,230,99.4,4281388035,17,,4281388109,374,2023-05-15 17:21:25.695,4281388737,102,46.1,4282945663,396,49.8,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,4282945661,395,0.5,4281388739,103,4281388741,390,438823,4281388743,458,,,16.5,4281388735,80,4281388033,9,,4281388105,20,4281388747,231,4281388039,214,,4281388113,375,19:28.052,4281388749,280,,,50.4,PENALTY_WON,4281388037,56,Center,
2549431467,183,58,1,19,28,4djrvao40r1vgr4psfl5dzc80,0,0,0,2023-05-15T16:21:26.419Z,2023-05-15T16:23:02Z,4281388233,233,134,4281388155,9,,4281388161,56,Back,4281388157,186,,4281388159,178,,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431919,184,1,1,20,20,4djrvao40r1vgr4psfl5dzc80,1,49.9,49.9,2023-05-15T16:22:18.505Z,2023-05-15T16:22:24Z,4281390609,212,14.1,4281390611,213,3.6,4281390613,279,G,4281390607,141,40.3,4281390603,56,Back,4281390887,189,,4281390605,140,38.0,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431931,185,1,1,20,21,4djrvao40r1vgr4psfl5dzc80,1,38,40.3,2023-05-15T16:22:19.418Z,2023-05-16T11:57:17Z,4281390705,56,Back,4282946553,189,,4281390707,140,38.0,4281390713,213,4.7,4281390711,212,22.4,4281390709,141,7.4,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431937,186,1,1,20,24,4djrvao40r1vgr4psfl5dzc80,0,38,7.4,2023-05-15T16:22:21.657Z,2023-05-15T16:22:22Z,4281390773,286,,4281390769,233,135,4281390729,141,7.1,4281390731,212,2.6,4281390733,213,6.2,4281390725,56,Back,4281390727,140,40.5,4281390767,236,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431941,135,74,1,20,24,6ttwlm6op92r4670oayg5md7h,1,60.8,95.6,2023-05-15T16:22:21.658Z,2023-05-15T16:52:28Z,4281390749,285,,4281390747,56,Left,4281390775,233,186,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431949,136,5,1,20,25,6ttwlm6op92r4670oayg5md7h,0,55.4,101.4,2023-05-15T16:22:22.713Z,2023-05-15T16:50:23Z,4281390893,233,187,4281390785,347,,4281390783,56,Left,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549431965,187,5,1,20,25,4djrvao40r1vgr4psfl5dzc80,1,44.6,-1.4,2023-05-15T16:22:22.713Z,2023-05-15T16:22:25Z,4281390885,347,,4281390883,56,Back,4281390889,233,136,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432051,188,1,1,20,31,4djrvao40r1vgr4psfl5dzc80,1,44.6,0,2023-05-15T16:22:29.465Z,2023-05-15T16:22:33Z,4281391377,140,30.5,4281391379,141,7.0,4281391373,56,Back,4281391383,213,2.8,4281391381,212,15.8,4281391369,107,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432095,189,1,1,20,36,4djrvao40r1vgr4psfl5dzc80,1,30.8,8,2023-05-15T16:22:33.817Z,2023-05-15T16:22:36Z,4281391569,213,1.6,4281391567,212,29.7,4281391561,56,Back,4281391563,140,29.6,4281391565,141,51.6,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432131,190,1,1,20,38,4djrvao40r1vgr4psfl5dzc80,1,28.4,52.5,2023-05-15T16:22:36.345Z,2023-05-15T16:22:38Z,4281391759,56,Back,4281391763,141,34.4,4281391761,140,32.1,4281391767,213,5.0,4281391765,212,12.9,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432195,191,1,1,20,41,4djrvao40r1vgr4psfl5dzc80,1,31.7,34.3,2023-05-15T16:22:38.841Z,2023-05-15T16:22:43Z,4281392095,141,94.5,4281392101,1,,4281392097,212,41.9,4281392087,155,,4281392091,56,Back,4281392093,140,40.3,4281392089,196,,4281392099,213,1.4,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432257,192,1,1,20,45,4djrvao40r1vgr4psfl5dzc80,1,40.5,90.3,2023-05-15T16:22:43.225Z,2023-05-15T16:22:49Z,4281392449,141,86.6,4281392445,56,Back,4281392447,140,27.7,4281392453,213,3.3,4281392451,212,13.7,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432265,193,1,1,20,51,4djrvao40r1vgr4psfl5dzc80,0,34.7,90.3,2023-05-15T16:22:48.874Z,2023-05-15T16:22:50Z,4281392519,212,30.3,4281392513,56,Left,4281392517,141,87.8,4281392515,140,63.5,4281392521,213,6.2,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432277,137,49,1,20,53,6ttwlm6op92r4670oayg5md7h,1,38.6,8.8,2023-05-15T16:22:50.897Z,2023-05-15T16:22:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432299,138,3,1,20,54,6ttwlm6op92r4670oayg5md7h,1,37.4,7.8,2023-05-15T16:22:51.897Z,2023-05-16T11:57:58Z,4281392687,233,194,4281392669,56,Back,4282948835,464,,4281392671,286,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432285,194,45,1,20,54,4djrvao40r1vgr4psfl5dzc80,0,62.6,92.2,2023-05-15T16:22:51.897Z,2023-05-15T16:22:54Z,4281392609,285,,4281392703,233,138,4281392607,56,Left,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432351,139,1,1,20,56,6ttwlm6op92r4670oayg5md7h,1,46.6,2.5,2023-05-15T16:22:53.954Z,2023-05-15T16:22:58Z,4281392889,56,Right,4281392895,212,13.7,4281392897,213,0.0,4281392893,141,3.2,4281392891,140,59.6,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549732413,660,43,1,20,56,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-15T16:22:54.273Z,2023-05-16T11:58:33Z,4282949985,465,0,4282951105,144,3,4282949981,56,Right,4282949983,286,0,4282949987,467,438823,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432359,140,4,1,20,59,6ttwlm6op92r4670oayg5md7h,1,58.4,4.4,2023-05-15T16:22:57.336Z,2023-05-15T16:22:58Z,4281392933,286,,4281393005,233,195,4281392931,265,,4281392927,152,,4281392921,13,,4281392923,56,Right,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432353,195,4,1,20,59,4djrvao40r1vgr4psfl5dzc80,0,41.6,95.6,2023-05-15T16:22:57.337Z,2023-05-15T16:22:59Z,4281392905,152,,4281393047,233,140,4281392903,56,Back,4281392909,285,,4281392901,13,,4281392907,265,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432519,141,1,1,21,12,6ttwlm6op92r4670oayg5md7h,1,57.1,2.5,2023-05-15T16:23:10.033Z,2023-05-15T16:31:44Z,4281394015,213,0.9,4281394009,141,7.0,4281394013,212,3.8,4281394007,140,59.2,4281394003,152,,4281422169,189,,4281394001,5,,4281394005,56,Right,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432539,142,1,1,21,13,6ttwlm6op92r4670oayg5md7h,1,57.3,5,2023-05-15T16:23:11.065Z,2023-05-15T16:32:09Z,4281394117,212,22.8,4281394111,140,36.9,4281394119,213,2.8,4281394109,56,Back,4281394115,141,16.5,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432555,143,1,1,21,21,6ttwlm6op92r4670oayg5md7h,1,38.5,16.9,2023-05-15T16:23:19.057Z,2023-05-15T16:32:14Z,4281394223,212,30.3,4281394221,141,39.2,4281394217,56,Back,4281394225,213,2.6,4281394219,140,13.5,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432565,144,1,1,21,22,6ttwlm6op92r4670oayg5md7h,1,14.5,42.7,2023-05-15T16:23:20.609Z,2023-05-15T16:32:17Z,4281394255,56,Back,4281394261,212,9.9,4281394265,213,0.6,4281394259,141,51.1,4281394257,140,22.2,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432573,145,1,1,21,24,6ttwlm6op92r4670oayg5md7h,1,25.5,42.8,2023-05-15T16:23:21.665Z,2023-05-15T16:32:22Z,4281394315,141,7.0,4281394311,56,Back,4281394319,213,4.9,4281394313,140,30.8,4281394317,212,25.0,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432605,146,1,1,21,25,6ttwlm6op92r4670oayg5md7h,1,30.8,7,2023-05-15T16:23:22.737Z,2023-05-15T16:23:26Z,4281394449,140,39.2,4281394447,56,Back,4281394451,141,27.6,4281394453,212,16.6,4281394455,213,1.0,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432627,147,1,1,21,28,6ttwlm6op92r4670oayg5md7h,1,41.7,35.5,2023-05-15T16:23:26.017Z,2023-05-15T16:23:28Z,4281394549,212,10.8,4281394547,141,41.4,4281394551,213,2.8,4281394543,56,Back,4281394545,140,32.2,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549432661,148,1,1,21,30,6ttwlm6op92r4670oayg5md7h,1,32,41,2023-05-15T16:23:28.305Z,2023-05-15T16:23:31Z,4281394729,56,Back,4281394735,141,21.6,4281394741,213,4.8,4281394731,140,32.5,4281394739,212,13.2,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
