id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2521445633,159,8,1,12,33,aekjg4wbxaixtwu4aicmiju92,1,76.9,5.2,2023-03-18T13:13:58.799Z,2023-03-31T10:42:38Z,4104788101,56,Right,4114607521,383,,4149778905,178,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441505,125,49,1,12,34,aekjg4wbxaixtwu4aicmiju92,1,81.7,2.8,2023-03-18T13:14:00.195Z,2023-03-31T10:42:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441515,126,3,1,12,34,aekjg4wbxaixtwu4aicmiju92,0,81.2,2.8,2023-03-18T13:14:00.629Z,2023-03-31T10:43:15Z,4149779229,178,,4114651337,233,80,4104767213,286,,4114651665,465,,4104767211,56,Right,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441499,80,7,1,12,34,2kzl64gp8x37bon8tyxojqrr1,0,18.8,97.2,2023-03-18T13:14:00.636Z,2023-03-31T10:43:06Z,4104767145,285,,4104767143,56,Back,4104767293,233,126,4149779317,178,,4114607561,385,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441575,128,61,1,12,35,aekjg4wbxaixtwu4aicmiju92,1,82.8,2,2023-03-18T13:14:00.941Z,2023-03-31T10:43:11Z,4104767595,56,Right,4149779395,178,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441569,81,5,1,12,37,2kzl64gp8x37bon8tyxojqrr1,1,20,101.5,2023-03-18T13:14:03.749Z,2023-03-31T10:43:17Z,4104767573,56,Back,4104767575,347,,4104778167,233,127,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441563,127,5,1,12,37,aekjg4wbxaixtwu4aicmiju92,0,80,-1.5,2023-03-18T13:14:03.749Z,2023-03-31T10:43:18Z,4104767555,56,Right,4104767557,347,,4104778191,233,81,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441899,82,1,1,12,54,2kzl64gp8x37bon8tyxojqrr1,1,28.3,100,2023-03-18T13:14:20.250Z,2023-03-31T10:43:22Z,4104769245,213,6.0,4104769237,140,42.2,4104769239,141,95.7,4104769241,212,15.2,4104769235,56,Back,4104769233,107,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441909,83,44,1,12,56,2kzl64gp8x37bon8tyxojqrr1,1,45.7,94.2,2023-03-18T13:14:21.799Z,2023-04-01T06:07:43Z,4104769313,285,,4104769331,233,129,4104769311,56,Back,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441897,129,44,1,12,56,aekjg4wbxaixtwu4aicmiju92,0,54.3,5.8,2023-03-18T13:14:21.800Z,2023-03-31T10:43:27Z,4104769231,286,,4104769345,233,83,4104769227,56,Right,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441915,84,1,1,12,56,2kzl64gp8x37bon8tyxojqrr1,0,42.2,95.7,2023-03-18T13:14:21.879Z,2023-04-01T06:07:43Z,4104769351,168,,4104769359,212,13.7,4104769357,141,87.8,4104769355,140,54.2,4104769361,213,5.9,4104769353,56,Left,4104769349,3,,4149779663,388,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441985,130,1,1,12,56,aekjg4wbxaixtwu4aicmiju92,1,44,12.5,2023-03-18T13:14:22.594Z,2023-03-31T10:43:43Z,4104769751,140,64.9,4104769759,213,6.0,4149779855,388,,4104769753,141,3.1,4104769755,212,22.9,4104769747,3,,4104769749,56,Right,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521489143,500,1,1,12,57,aekjg4wbxaixtwu4aicmiju92,1,64.6,2.5,2023-03-18T13:14:23.759Z,2023-03-31T10:43:48Z,4105016417,213,3.1,4149779937,388,,4105016411,140,56.9,4105016407,3,,4105016409,56,Right,4105016413,141,3.1,4105016415,212,8.1,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521441991,131,49,1,12,58,aekjg4wbxaixtwu4aicmiju92,1,56.1,4.4,2023-03-18T13:14:24.406Z,2023-03-31T10:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521489423,501,1,1,13,0,aekjg4wbxaixtwu4aicmiju92,1,57.9,8.3,2023-03-18T13:14:26.173Z,2023-03-31T10:43:58Z,4105017789,212,14.6,4105017787,141,12.6,4105017791,213,0.2,4105017785,140,71.5,4105017783,56,Right,4149780065,178,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521489435,502,1,1,13,1,aekjg4wbxaixtwu4aicmiju92,1,71.5,12.6,2023-03-18T13:14:27.150Z,2023-03-31T10:44:03Z,4105017847,141,4.9,4105017849,212,9.5,4105017851,213,3.7,4105017845,140,64.0,4114607847,156,,4105017843,56,Right,4149780167,178,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442001,132,1,1,13,3,aekjg4wbxaixtwu4aicmiju92,0,63.5,2.5,2023-03-18T13:14:29.637Z,2023-03-31T10:44:09Z,4104769841,212,2.0,4104769837,140,63.7,4104769843,213,1.5,4104769839,141,5.4,4149780239,178,,4104769835,56,Right,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523293693,654,61,1,13,3,2kzl64gp8x37bon8tyxojqrr1,1,37.2,97.1,2023-03-18T13:14:29.746Z,2023-03-31T10:44:14Z,4114608083,56,Back,4149780301,178,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442031,133,43,1,13,5,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-18T13:14:31.054Z,2023-03-21T15:44:49Z,4104769983,56,Right,4104769985,140,66.5,4104769991,213,3.6,4104769987,141,7.7,4104769989,212,8.2,4114608587,144,1,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442097,134,43,1,13,5,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-18T13:14:31.134Z,2023-03-21T15:44:46Z,4104770363,141,7.9,4104770365,212,4.1,4114608581,144,1,4104770357,56,Right,4104770361,140,68.1,4105013987,233,85,4105020047,236,0,4104770367,213,0.5,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,4105020049,286,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442067,85,43,1,13,5,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-03-18T13:14:31.135Z,2023-03-21T15:44:48Z,4104770199,56,Back,4105020027,285,0,4114608585,144,74,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442101,135,3,1,13,6,aekjg4wbxaixtwu4aicmiju92,0,64.6,17.4,2023-03-18T13:14:31.932Z,2023-03-31T10:44:22Z,4114608657,465,,4149780467,178,,4105020659,286,,4104770385,56,Right,4105020693,233,308,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521489217,308,7,1,13,6,2kzl64gp8x37bon8tyxojqrr1,1,35.4,82.6,2023-03-18T13:14:32.367Z,2023-03-31T10:44:26Z,4149780517,178,,4105020677,233,135,4105016815,56,Back,4105016817,285,,4114608689,383,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442155,86,49,1,13,7,2kzl64gp8x37bon8tyxojqrr1,1,38.5,90.3,2023-03-18T13:14:33.227Z,2023-03-31T10:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442199,87,1,1,13,10,2kzl64gp8x37bon8tyxojqrr1,1,38.5,90.3,2023-03-18T13:14:35.913Z,2023-03-31T10:44:35Z,4104770923,141,97.5,4104770919,56,Left,4149780695,178,,4104770921,140,52.0,4104770927,212,15.0,4104770929,213,0.3,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442225,88,1,1,13,11,2kzl64gp8x37bon8tyxojqrr1,1,52,97.5,2023-03-18T13:14:37.701Z,2023-03-31T10:44:38Z,4104771105,56,Left,4104771111,212,3.5,4104771113,213,5.0,4149780729,178,,4104771107,140,52.9,4104771109,141,92.6,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442259,89,1,1,13,14,2kzl64gp8x37bon8tyxojqrr1,1,52.9,92.6,2023-03-18T13:14:40.424Z,2023-03-31T10:45:10Z,4104771251,213,0.6,4104771245,140,54.7,4104771243,56,Left,4149780905,178,,4104771247,141,94.4,4104771249,212,2.3,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442273,90,50,1,13,15,2kzl64gp8x37bon8tyxojqrr1,1,56.8,87.4,2023-03-18T13:14:41.453Z,2023-03-31T10:45:17Z,4104771443,233,136,4104771295,56,Left,4104771299,286,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442291,136,7,1,13,16,aekjg4wbxaixtwu4aicmiju92,0,43.2,12.6,2023-03-18T13:14:41.856Z,2023-03-31T10:45:24Z,4104771373,56,Back,4104771415,233,90,4149781383,389,,4104771375,285,,4114609323,383,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523293841,655,3,1,13,17,2kzl64gp8x37bon8tyxojqrr1,1,60,90.2,2023-03-18T13:14:42.878Z,2023-03-31T10:45:33Z,4114609505,286,,4114609541,465,,4114651223,233,943,4114609503,56,Left,4149781433,178,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523293843,943,45,1,13,17,aekjg4wbxaixtwu4aicmiju92,0,40,9.8,2023-03-18T13:14:42.878Z,2023-03-31T10:45:33Z,4114609509,285,,4114651227,233,655,4114609507,56,Back,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442395,91,1,1,13,20,2kzl64gp8x37bon8tyxojqrr1,1,62.3,85,2023-03-18T13:14:46.095Z,2023-03-31T10:45:36Z,4104771851,56,Center,4104771857,212,15.1,4149781457,178,,4104771853,140,67.9,4104771861,213,5.1,4104771855,141,64.5,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442433,92,1,1,13,21,2kzl64gp8x37bon8tyxojqrr1,0,71.5,51.8,2023-03-18T13:14:47.626Z,2023-03-31T10:45:38Z,4149781473,178,,4104772067,212,13.3,4104772069,213,0.3,4104772049,56,Center,4104772055,140,83.5,4104772061,141,58.1,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442441,137,8,1,13,22,aekjg4wbxaixtwu4aicmiju92,1,21.5,43,2023-03-18T13:14:48.080Z,2023-03-31T10:45:48Z,4114609713,385,,4104772083,56,Back,4149781569,178,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442597,138,12,1,13,23,aekjg4wbxaixtwu4aicmiju92,1,9.5,40,2023-03-18T13:14:49.704Z,2023-03-31T10:46:02Z,4104772739,212,13.4,4104772737,141,23.4,4149781639,178,,4104772741,213,4.1,4104772735,140,2.7,4104772733,56,Back,,,,,,,73sjrd456fd075zz1gmoutpuc,Salem Al Najdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521442603,139,49,1,13,27,aekjg4wbxaixtwu4aicmiju92,1,2.7,23.4,2023-03-18T13:14:53.459Z,2023-03-31T10:46:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443509,140,1,1,13,29,aekjg4wbxaixtwu4aicmiju92,1,9.4,8.9,2023-03-18T13:14:55.360Z,2023-03-31T10:46:16Z,4149781815,178,,4104777221,212,13.1,4104777215,56,Back,4104777217,140,19.9,4104777219,141,19.4,4104777223,213,0.6,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443525,93,27,1,14,7,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-03-18T13:15:33.135Z,2023-03-31T10:46:26Z,4104777347,233,141,4104777279,41,Injury,4104777281,53,1omzj46rrvsev6v03nd72dgwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443521,141,27,1,14,7,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-18T13:15:33.135Z,2023-03-31T10:46:26Z,4104777311,233,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443885,94,28,1,14,24,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-03-18T13:15:49.994Z,2023-03-31T10:46:31Z,4104779481,233,142,4104779189,55,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443931,142,28,1,14,24,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-18T13:15:49.994Z,2023-03-31T10:46:30Z,4104779431,55,141,4104779453,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443949,143,68,1,14,25,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-18T13:15:51.513Z,2023-03-31T10:46:35Z,4114610011,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521443939,95,68,1,14,25,2kzl64gp8x37bon8tyxojqrr1,0,0,0,2023-03-18T13:15:51.610Z,2023-03-31T10:46:40Z,4114610017,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444061,144,1,1,14,26,aekjg4wbxaixtwu4aicmiju92,1,28.8,30.5,2023-03-18T13:15:52.267Z,2023-03-31T10:46:44Z,4104780027,212,13.1,4104780029,213,1.9,4104780021,56,Back,4104780023,140,25.1,4149782187,178,,4104780025,141,48.9,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523293937,944,1,1,14,29,aekjg4wbxaixtwu4aicmiju92,1,26.5,58.2,2023-03-18T13:15:54.788Z,2023-03-31T10:46:48Z,4114610245,213,1.2,4114610239,140,32.1,4114610243,212,17.3,4114610241,141,82.1,4114610237,56,Back,4149782259,178,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444129,145,1,1,14,35,aekjg4wbxaixtwu4aicmiju92,1,28.8,67.6,2023-03-18T13:16:01.030Z,2023-03-31T10:46:52Z,4104780405,140,19.8,4104780411,213,4.4,4104780403,56,Back,4104780409,212,30.1,4104780407,141,25.5,4149782341,178,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444249,146,1,1,14,38,aekjg4wbxaixtwu4aicmiju92,1,22.7,28.2,2023-03-18T13:16:04.491Z,2023-03-31T10:46:56Z,4104781003,140,37.1,4104781005,141,6.8,4104781001,56,Back,4104781007,212,21.0,4149782419,178,,4104781009,213,5.5,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444307,147,1,1,14,45,aekjg4wbxaixtwu4aicmiju92,1,58.8,7.9,2023-03-18T13:16:10.963Z,2023-03-31T10:46:59Z,4104781321,56,Back,4104781329,213,3.2,4149782495,178,,4104781327,212,18.1,4104781325,141,7.6,4104781323,140,41.6,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444373,148,1,1,14,46,aekjg4wbxaixtwu4aicmiju92,1,41.6,7.6,2023-03-18T13:16:12.628Z,2023-03-31T10:47:03Z,4104781685,56,Back,4104781691,212,19.4,4104781687,140,35.6,4104781689,141,34.6,4104781693,213,1.9,4149782555,178,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444509,149,1,1,14,49,aekjg4wbxaixtwu4aicmiju92,1,35.6,34.6,2023-03-18T13:16:15.595Z,2023-03-31T10:47:06Z,4104782313,141,93.3,4104782315,212,44.4,4104782309,56,Left,4149782623,178,,4104782311,140,54.1,4104782317,213,1.1,4104782319,1,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444581,150,1,1,14,54,aekjg4wbxaixtwu4aicmiju92,1,54.1,93.3,2023-03-18T13:16:20.619Z,2023-03-31T10:47:10Z,4104782673,213,4.6,4149782683,178,,4104782667,140,52.6,4104782669,141,71.5,4104782665,56,Center,4104782671,212,14.9,,,,,,,73sjrd456fd075zz1gmoutpuc,Salem Al Najdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444663,151,1,1,14,57,aekjg4wbxaixtwu4aicmiju92,1,52.6,71.7,2023-03-18T13:16:23.751Z,2023-03-31T10:47:13Z,4104783037,140,59.8,4104783045,212,9.1,4104783049,213,5.7,4104783035,56,Center,4104783041,141,64.2,4149782727,178,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444673,152,4,1,15,0,aekjg4wbxaixtwu4aicmiju92,1,63,65.4,2023-03-18T13:16:25.820Z,2023-03-31T10:38:05Z,4104783071,13,,4104783079,152,,4104783083,265,,4104783243,233,96,4104783087,286,,4104783075,56,Center,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444695,96,4,1,15,0,2kzl64gp8x37bon8tyxojqrr1,0,37,34.6,2023-03-18T13:16:25.821Z,2023-03-31T10:38:05Z,4104783217,285,,4104783211,56,Back,4104783209,13,,4149774181,178,,4104783213,152,,4104783265,233,152,4104783215,265,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444833,153,1,1,15,6,aekjg4wbxaixtwu4aicmiju92,1,52.5,70.5,2023-03-18T13:16:32.468Z,2023-03-31T10:38:08Z,4104783933,140,52.0,4104783935,141,55.8,4104783925,5,,4149774275,178,,4104783931,56,Center,4104783929,152,,4104783937,212,10.0,4104783939,213,4.7,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444893,154,1,1,15,9,aekjg4wbxaixtwu4aicmiju92,1,52,55.8,2023-03-18T13:16:34.963Z,2023-03-31T10:38:11Z,4104784299,213,4.8,4104784297,212,32.5,4104784301,1,,4104784291,56,Right,4149774345,178,,4104784293,140,56.1,4104784295,141,8.5,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444923,155,1,1,15,12,aekjg4wbxaixtwu4aicmiju92,1,57.2,7.4,2023-03-18T13:16:38.621Z,2023-03-31T10:38:16Z,4104784441,56,Right,4104784449,213,5.9,4104784447,212,8.8,4104784445,141,3.1,4104784443,140,65.1,4149774405,178,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521444963,156,1,1,15,14,aekjg4wbxaixtwu4aicmiju92,1,65.1,3.1,2023-03-18T13:16:40.402Z,2023-03-31T10:41:00Z,4149776895,178,,4104784647,141,5.9,4104784649,212,12.4,4104784651,213,3.0,4104784645,140,53.4,4104784643,56,Right,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445033,157,1,1,15,16,aekjg4wbxaixtwu4aicmiju92,1,53.4,5.9,2023-03-18T13:16:42.644Z,2023-03-31T10:41:04Z,4104785041,213,2.1,4149777021,178,,4104785035,141,31.9,4104785033,140,42.5,4104785039,212,21.1,4104785031,56,Back,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445217,158,2,1,15,20,aekjg4wbxaixtwu4aicmiju92,1,43.8,32.4,2023-03-18T13:16:46.309Z,2023-03-31T10:41:07Z,4104786053,7,92qhzmz7bik9yiyhpt9fcvqzu,4104786055,1,,4149777111,178,,4104786061,141,98.6,4104786059,140,97.5,4104786057,56,Left,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445487,97,55,1,15,20,2kzl64gp8x37bon8tyxojqrr1,1,22.5,15.8,2023-03-18T13:16:46.310Z,2023-03-31T10:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445881,98,1,1,15,53,2kzl64gp8x37bon8tyxojqrr1,0,12,7.7,2023-03-18T13:17:19.548Z,2023-03-31T10:41:11Z,4149777161,178,,4104789399,213,6.3,4104789385,5,,4104789391,56,Right,4104789387,155,,4104789397,212,56.2,4104789401,1,,4104789389,241,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,4104789393,140,4104789395,141,,,,,,5.2,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523293989,945,44,1,15,57,aekjg4wbxaixtwu4aicmiju92,1,37.8,93.6,2023-03-18T13:17:22.841Z,2023-04-01T06:07:44Z,4114610673,285,,4114651151,233,656,4114610671,56,Back,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523293991,656,44,1,15,57,2kzl64gp8x37bon8tyxojqrr1,0,62.2,6.4,2023-03-18T13:17:22.842Z,2023-03-31T10:41:13Z,4114610677,286,,4114651171,233,945,4114610675,56,Right,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445899,160,1,1,15,57,aekjg4wbxaixtwu4aicmiju92,0,38.9,92.4,2023-03-18T13:17:22.929Z,2023-04-01T06:07:44Z,4104789461,140,43.0,4104789467,213,6.2,4104789463,141,92.0,4149777315,388,,4104789465,212,4.3,4104789459,56,Back,4104789457,3,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445889,99,61,1,15,57,2kzl64gp8x37bon8tyxojqrr1,1,65.5,5.2,2023-03-18T13:17:23.054Z,2023-03-31T10:41:22Z,4104789443,56,Right,4149777421,388,,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521445937,161,49,1,15,58,aekjg4wbxaixtwu4aicmiju92,1,36.9,90.9,2023-03-18T13:17:24.223Z,2023-03-31T10:41:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
