id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503324837,698,61,2,85,8,aekjg4wbxaixtwu4aicmiju92,1,24.1,8.2,2023-02-03T16:44:51.427Z,2023-02-18T14:52:50Z,4039589615,178,,4009150995,56,Back,,,,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324841,699,5,2,85,9,aekjg4wbxaixtwu4aicmiju92,0,31.9,-1.6,2023-02-03T16:44:53.044Z,2023-02-18T14:52:58Z,4009151009,56,Back,4009151079,233,825,4009151011,347,,,,,,,,,,,,,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324847,825,5,2,85,9,57jcqe38hakh2hfit2zsogsb,1,68.1,101.6,2023-02-03T16:44:53.044Z,2023-02-18T14:52:58Z,4009151059,347,,4009151057,56,Left,4009151075,233,699,,,,,,,,,,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324861,826,1,2,85,15,57jcqe38hakh2hfit2zsogsb,1,67.3,100,2023-02-03T16:44:58.342Z,2023-02-18T14:53:08Z,4009151133,141,89.2,4009151137,213,4.6,4009151131,140,66.3,4009151129,56,Left,4019036419,189,,4009151135,212,8.2,4009151127,107,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324863,827,1,2,85,15,57jcqe38hakh2hfit2zsogsb,1,66.3,89.2,2023-02-03T16:44:59.181Z,2023-02-18T14:53:15Z,4009151149,213,1.7,4039591881,178,,4009151145,141,97.0,4009151147,212,5.4,4009151141,56,Left,4009151143,140,65.5,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324869,828,1,2,85,17,57jcqe38hakh2hfit2zsogsb,1,65.4,97,2023-02-03T16:45:00.987Z,2023-02-18T14:53:22Z,4009151173,140,73.2,4039592211,178,,4009151179,213,5.5,4009151175,141,85.6,4009151171,56,Left,4009151177,212,11.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324875,829,1,2,85,18,57jcqe38hakh2hfit2zsogsb,1,73.2,85.6,2023-02-03T16:45:02.009Z,2023-02-18T14:53:27Z,4009151211,213,3.1,4009151199,56,Left,4039592449,178,,4009151203,141,85.5,4009151201,140,64.1,4009151207,212,9.6,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324887,830,1,2,85,20,57jcqe38hakh2hfit2zsogsb,1,66.4,76.2,2023-02-03T16:45:04.105Z,2023-02-18T14:53:33Z,4009151253,141,37.9,4009151255,212,26.7,4009151249,56,Center,4039592789,178,,4009151257,213,4.5,4009151251,140,60.9,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324927,701,45,2,85,23,aekjg4wbxaixtwu4aicmiju92,0,36.2,66.4,2023-02-03T16:45:06.508Z,2023-02-18T14:53:39Z,4009151519,56,Back,4009151521,285,,4009151565,233,831,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324889,831,3,2,85,23,57jcqe38hakh2hfit2zsogsb,1,63.8,33.6,2023-02-03T16:45:06.508Z,2023-02-18T14:53:38Z,4009151267,286,,4039593125,178,,4009151265,56,Center,4019036723,465,,4009151561,233,701,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505218859,940,3,2,85,24,57jcqe38hakh2hfit2zsogsb,0,67.1,26.5,2023-02-03T16:45:07.996Z,2023-02-18T14:54:32Z,4019037115,56,Center,4019037121,467,chedaa8t6qan96a525uhvo8wk,4019037119,465,,4019037117,286,,4039595979,178,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324893,832,4,2,85,25,57jcqe38hakh2hfit2zsogsb,1,66.5,32.8,2023-02-03T16:45:08.388Z,2023-02-18T14:54:37Z,4009151307,233,700,4009151295,286,,4009151291,152,,4009151293,265,,4009151287,13,,4009151289,56,Center,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324895,700,4,2,85,25,aekjg4wbxaixtwu4aicmiju92,0,33.5,67.2,2023-02-03T16:45:08.389Z,2023-02-18T14:54:37Z,4009151303,265,,4009151311,233,832,4009151305,285,,4009151297,13,,4039596209,178,,4009151301,152,,4009151299,56,Back,,,,chedaa8t6qan96a525uhvo8wk,Ali Salah Al Jassem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324939,833,18,2,85,50,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-03T16:45:33.983Z,2023-02-18T14:55:06Z,4009151627,42,,4009151649,55,834,4009151631,59,78,4009151629,44,Defender,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324941,834,19,2,85,50,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-03T16:45:33.984Z,2023-02-18T14:55:06Z,4009151645,55,833,4009151641,59,19,4009158477,293,3,4009151635,42,,4009151643,44,Forward,4009151639,145,6,4009158475,292,10,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324945,835,1,2,86,0,57jcqe38hakh2hfit2zsogsb,0,64.4,28.9,2023-02-03T16:45:44.131Z,2023-02-18T14:55:09Z,4009151665,5,,4039598143,178,,4009151675,141,53.2,4009151673,140,92.4,4009151671,56,Center,4009151677,212,33.7,4009151669,152,,4009151679,213,0.5,1t15mjei0rp87wgz2jseajutx,J. Masharipov,4009151667,155,,4009151681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324943,702,12,2,86,2,aekjg4wbxaixtwu4aicmiju92,1,14.2,48.1,2023-02-03T16:45:45.573Z,2023-02-18T14:55:25Z,4009151655,141,16.1,4009151659,213,5.2,4009151657,212,24.4,4009151661,15,,4009151651,56,Back,4009151653,140,24.8,4039598795,388,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324957,836,1,2,86,5,57jcqe38hakh2hfit2zsogsb,1,75.2,85.1,2023-02-03T16:45:49.237Z,2023-02-18T14:55:38Z,4009151731,213,5.2,4009151725,140,90.8,4009152625,154,,4009151723,56,Center,4009152623,210,15,4019038351,72,,4009151729,212,35.6,4009151721,155,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,4019038349,224,,4009151727,141,4009151719,2,,4039599135,178,,4009151733,1,1,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324959,837,15,2,86,7,57jcqe38hakh2hfit2zsogsb,1,89.9,42.5,2023-02-03T16:45:50.830Z,2023-02-18T14:55:38Z,4009152549,72,,4009152637,102,48.1,4009151741,17,,4009152647,147,48.0,4009152643,328,,4009152633,55,836,4019039059,80,,4009152665,233,703,4lhyi7xvorswax9xwmz4v5tqt,Talisca,4009152645,146,98.6,4009152639,103,4009152547,24,,4009152631,154,,4009152641,108,,10.8,,4009152629,29,,4009151743,56,Center,4039599451,178,,,,,,,,,,,,,,,,,
2503324961,703,10,2,86,8,aekjg4wbxaixtwu4aicmiju92,1,1.8,51.7,2023-02-03T16:45:51.370Z,2023-02-18T14:55:43Z,4009152599,233,837,4009152583,179,,4009152581,174,,4009151759,56,Back,4019039385,376,,4009151757,182,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325113,709,45,2,86,10,aekjg4wbxaixtwu4aicmiju92,0,4.6,68.7,2023-02-03T16:45:53.524Z,2023-02-18T14:55:54Z,4009152509,56,Back,4009153713,233,858,4009152511,285,,,,,,,,,,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325301,858,3,2,86,10,57jcqe38hakh2hfit2zsogsb,1,95.4,31.3,2023-02-03T16:45:53.524Z,2023-02-18T14:55:54Z,4019039553,465,,4039600293,178,,4009153707,286,,4009153709,233,709,4009153705,56,Center,,,,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324967,838,1,2,86,11,57jcqe38hakh2hfit2zsogsb,0,97.8,39.8,2023-02-03T16:45:54.418Z,2023-02-18T14:56:02Z,4009151861,233,704,4009151803,140,97.5,4039600603,178,,4009151859,236,,4009151865,286,,4009151805,141,42.3,4009151809,213,1.8,4009151807,212,1.7,1t15mjei0rp87wgz2jseajutx,J. Masharipov,4019044991,195,,4009151801,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324975,704,74,2,86,11,aekjg4wbxaixtwu4aicmiju92,1,1.9,60.2,2023-02-03T16:45:54.453Z,2023-02-18T14:56:09Z,4009151869,233,838,4039600925,178,,4009151839,285,,4009151837,56,Back,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324983,839,1,2,86,13,57jcqe38hakh2hfit2zsogsb,1,94,16.4,2023-02-03T16:45:56.671Z,2023-02-18T14:56:20Z,4009151897,140,75.1,4009151903,213,3.3,4009151899,141,11.9,4009151895,56,Right,4039601615,178,,4009151901,212,20.1,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324995,840,1,2,86,15,57jcqe38hakh2hfit2zsogsb,1,75.1,11.9,2023-02-03T16:45:59.109Z,2023-02-18T14:57:15Z,4009151971,213,1.0,4009151959,140,89.9,4009151967,212,31.2,4009151957,56,Center,4009151955,155,,4019040165,20,,4009153553,210,15,4039601727,178,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,4009151963,141,51.7,4009151953,2,4019040163,224,,4009153555,154,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325001,841,44,2,86,16,57jcqe38hakh2hfit2zsogsb,1,88.3,50.8,2023-02-03T16:46:00.216Z,2023-02-18T14:56:33Z,4009151993,56,Center,4009151997,286,,4009152003,233,705,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503324991,705,44,2,86,16,aekjg4wbxaixtwu4aicmiju92,0,11.7,49.2,2023-02-03T16:46:00.217Z,2023-02-18T14:56:33Z,4009151941,56,Back,4009152021,233,841,4009151943,285,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325007,842,15,2,86,16,57jcqe38hakh2hfit2zsogsb,1,88.9,47.6,2023-02-03T16:46:00.249Z,2023-02-18T14:57:15Z,4009153563,55,840,4009153527,328,,4039604185,178,,4009153557,78,,4009153523,15,,4009153567,102,50.3,4009153571,146,90.6,4009153573,147,48.0,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,4009153529,82,,4009153521,24,4009153575,230,99.3,4009153531,233,716,4009153561,154,,,,4009153559,29,,4009153569,103,19,4009153221,17,4009153577,231,49.5,4009152027,56,Center,,,,,,,,,,,
2503325223,716,10,2,86,16,aekjg4wbxaixtwu4aicmiju92,1,11.6,55.7,2023-02-03T16:46:00.255Z,2023-02-18T14:57:23Z,4009153181,94,,4039604667,15,,4039604665,178,,4009153183,56,Back,4009153535,233,842,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325011,843,15,2,86,19,57jcqe38hakh2hfit2zsogsb,1,90.6,34.7,2023-02-03T16:46:02.412Z,2023-02-18T14:57:29Z,4009154413,102,50.6,4009154425,147,36.6,4009154353,63,,4009154415,103,19,4039604991,388,,4009154423,146,91.7,4009154421,458,,4009154427,230,99.1,4lhyi7xvorswax9xwmz4v5tqt,Talisca,4009154429,231,48.6,4009154351,72,4009154357,82,,4009154419,328,,4009153627,56,,,Center,4009154359,233,720,4009154417,108,,4009154411,78,4009154349,24,,,,,,,,,,,,,,,
2503325279,720,10,2,86,19,aekjg4wbxaixtwu4aicmiju92,1,9.1,67.2,2023-02-03T16:46:02.546Z,2023-02-18T14:59:28Z,4039605371,178,,4009154363,233,843,4009153581,56,Back,4009153579,94,,,,,,,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325017,706,49,2,86,21,aekjg4wbxaixtwu4aicmiju92,1,1.8,66.6,2023-02-03T16:46:04.305Z,2023-02-18T14:58:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325297,721,1,2,86,21,aekjg4wbxaixtwu4aicmiju92,1,2,66.3,2023-02-03T16:46:04.356Z,2023-02-18T14:58:45Z,4039608107,178,,4009153667,56,Back,4009153675,213,1.1,4009153671,141,92.3,4009153669,140,10.6,4009153673,212,19.9,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325025,707,1,2,86,23,aekjg4wbxaixtwu4aicmiju92,0,14.5,90.2,2023-02-03T16:46:06.327Z,2023-02-18T14:58:49Z,4009152097,56,Center,4009152095,157,,4009152103,212,40.4,4009152099,140,51.9,4039608163,178,,4009152101,141,76.3,4009152107,1,,4009152105,213,6.0,6c553nvfijiwgxysc69p1747o,Othman Al Othman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325031,844,49,2,86,26,57jcqe38hakh2hfit2zsogsb,1,46.3,19.3,2023-02-03T16:46:10.005Z,2023-02-18T14:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325043,845,61,2,86,30,57jcqe38hakh2hfit2zsogsb,0,45.2,15.3,2023-02-03T16:46:13.710Z,2023-02-18T14:59:09Z,4039608909,178,,4009152191,56,Back,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325055,708,4,2,86,31,aekjg4wbxaixtwu4aicmiju92,1,53,89.4,2023-02-03T16:46:15.065Z,2023-02-18T14:59:16Z,4009152293,233,846,4009152287,10,,4009152289,152,,4009152219,56,Left,4009152291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325065,846,4,2,86,31,57jcqe38hakh2hfit2zsogsb,0,47,10.6,2023-02-03T16:46:15.066Z,2023-02-18T14:59:16Z,4009152297,233,708,4009152255,56,Back,4009152259,285,,4039609239,178,,4009152257,152,,4009152253,10,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325161,710,1,2,87,6,aekjg4wbxaixtwu4aicmiju92,0,52.7,93.5,2023-02-03T16:46:49.885Z,2023-02-18T14:59:36Z,4009152783,5,,4009152791,140,100.0,4009152797,213,6.3,4009152795,212,50.8,4009152799,1,,4009152785,155,,4039610153,178,,4009152789,56,Left,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,4009152793,141,91.8,4009152787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325159,847,56,2,87,12,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-03T16:46:55.562Z,2023-02-18T14:59:46Z,4009152781,56,Back,,,,,,,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325167,711,5,2,87,12,aekjg4wbxaixtwu4aicmiju92,0,100.8,93.3,2023-02-03T16:46:56.056Z,2023-02-18T14:59:52Z,4009152819,346,,4009152839,233,848,4009152817,56,Left,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325169,848,5,2,87,12,57jcqe38hakh2hfit2zsogsb,1,-0.8,6.7,2023-02-03T16:46:56.056Z,2023-02-18T14:59:53Z,4009152825,56,Back,4009152833,233,711,4009152827,346,,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325181,849,1,2,87,20,57jcqe38hakh2hfit2zsogsb,1,4.5,39.3,2023-02-03T16:47:04.217Z,2023-02-18T14:59:57Z,4009152929,74,,4009152921,212,61.8,4009152911,124,,4009152917,140,62.5,4009152919,141,55.0,4009152925,1,,4009152913,155,,4009152923,213,0.2,ej4r05u0q7ebnlwk9rlp7pv4l,A. Rossi,4009152915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325185,850,44,2,87,24,57jcqe38hakh2hfit2zsogsb,1,62,60,2023-02-03T16:47:08.187Z,2023-02-18T15:00:04Z,4009152965,233,712,4009152943,56,Center,4009152945,286,,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325189,712,44,2,87,24,aekjg4wbxaixtwu4aicmiju92,0,38,40,2023-02-03T16:47:08.188Z,2023-02-18T15:00:05Z,4009152969,233,850,4009152963,285,,4009152961,56,Back,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325187,851,1,2,87,24,57jcqe38hakh2hfit2zsogsb,0,62.5,55,2023-02-03T16:47:08.226Z,2023-02-18T15:00:12Z,4039611741,388,,4009152953,140,75.0,4009152957,212,13.2,4009152951,56,Center,4009152947,3,,4009152959,213,6.2,4009152949,168,,4009152955,141,52.5,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325195,714,49,2,87,25,aekjg4wbxaixtwu4aicmiju92,1,36,46.1,2023-02-03T16:47:09.265Z,2023-02-18T15:00:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325193,713,1,2,87,25,aekjg4wbxaixtwu4aicmiju92,0,33.7,45.2,2023-02-03T16:47:09.302Z,2023-02-18T15:00:21Z,4009152995,213,5.7,4009152991,141,34.0,4009152997,1,,4039612309,178,,4009152993,212,13.1,4009152987,56,Back,4009152985,157,,4009152989,140,43.8,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325199,852,4,2,87,28,57jcqe38hakh2hfit2zsogsb,1,61.4,58.9,2023-02-03T16:47:11.901Z,2023-02-18T15:00:31Z,4009153025,152,,4009153023,56,Center,4009153039,233,715,4009153019,13,,4009153027,286,,4009153021,294,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325201,715,4,2,87,28,aekjg4wbxaixtwu4aicmiju92,0,38.6,41.1,2023-02-03T16:47:11.902Z,2023-02-18T15:00:30Z,4009153029,13,,4039612965,178,,4009153031,294,,4009153037,285,,4009153035,152,,4009153043,233,852,4009153033,56,Back,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325245,853,1,2,88,3,57jcqe38hakh2hfit2zsogsb,0,63.6,60.6,2023-02-03T16:47:46.611Z,2023-02-18T15:00:39Z,4009153353,212,25.3,4009153343,155,,4009153349,140,87.7,4009153355,213,0.0,4009153345,152,,4009153347,56,Center,4039613543,178,,4009153341,5,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,4009153351,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325253,717,44,2,88,5,aekjg4wbxaixtwu4aicmiju92,1,13.2,30.6,2023-02-03T16:47:48.885Z,2023-02-18T15:00:46Z,4009153435,233,854,4009153401,285,,4009153399,56,Back,,,,,,,,,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325257,854,44,2,88,5,57jcqe38hakh2hfit2zsogsb,0,86.8,69.4,2023-02-03T16:47:48.886Z,2023-02-18T15:00:47Z,4009153417,56,Center,4009153419,286,,4009153439,233,717,,,,,,,,,,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325255,718,12,2,88,5,aekjg4wbxaixtwu4aicmiju92,1,14.5,31.2,2023-02-03T16:47:48.941Z,2023-02-18T15:00:50Z,4009153421,15,,4009153413,212,18.0,4009153407,56,Back,4009153409,140,11.4,4039614647,388,,4009153415,213,4.5,4009153411,141,5.2,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325261,855,1,2,88,9,57jcqe38hakh2hfit2zsogsb,1,94,89.9,2023-02-03T16:47:52.348Z,2023-02-18T15:00:58Z,4009153459,1,,4019047101,72,,4009153449,56,Right,4009153457,213,4.7,4009153451,140,94.4,4009153447,155,,4039615623,178,,4009153453,141,17.2,ddb6de7pli57w8z163ztwczx1,P. Martínez,4019047195,387,,4009153445,2,4009153455,212,49.4,4019047193,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325267,856,1,2,88,11,57jcqe38hakh2hfit2zsogsb,1,94.4,17.1,2023-02-03T16:47:55.224Z,2023-02-18T15:01:02Z,4009153487,212,11.6,4009153481,56,Right,4009153489,213,3.2,4009153485,141,15.3,4009153479,3,,4039616103,388,,4009153483,140,83.4,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325269,857,4,2,88,15,57jcqe38hakh2hfit2zsogsb,1,87.4,5.2,2023-02-03T16:47:58.893Z,2023-02-18T15:01:12Z,4009153501,286,,4009153513,233,719,4009153493,13,,4009153497,152,,4009153495,56,Right,4009153499,265,,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325271,719,4,2,88,15,aekjg4wbxaixtwu4aicmiju92,0,12.6,94.8,2023-02-03T16:47:58.894Z,2023-02-18T15:01:12Z,4009153507,152,,4039617521,389,,4009153505,56,Back,4009153509,265,,4009153511,285,,4009153517,233,857,4009153503,13,,,,,chedaa8t6qan96a525uhvo8wk,Ali Salah Al Jassem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325453,862,17,2,89,17,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-02-03T16:49:00.525Z,2023-02-18T15:02:29Z,4009154617,35,,4009154615,31,,,,,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325465,724,17,2,89,18,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-02-03T16:49:01.620Z,2023-02-18T15:02:35Z,4009154649,35,,4009154647,31,,,,,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503325365,859,1,2,89,43,57jcqe38hakh2hfit2zsogsb,1,87.3,4.6,2023-02-03T16:49:27.061Z,2023-02-18T15:02:52Z,4009154047,56,Center,4019049399,72,,4009154041,5,,4009154051,141,40.2,4009154049,140,91.9,4019049397,223,,4039633321,178,,4009154827,154,,ddb6de7pli57w8z163ztwczx1,P. Martínez,4009154039,2,,4009154055,213,4009154045,152,,4009154825,210,15,4009154053,212,1,1.4,24.7,4009154043,155,,,,,,,,,,,,,,,,,,,,,,,
