id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value
2504453331,175,1,1,14,28,3c3jcs7vc1t6vz5lev162jyv7,1,80,70.7,2023-02-05T14:15:03.895Z,2023-02-06T07:44:21Z,4015033209,212,4.4,4015033191,56,Center,4016898755,178,,4015033211,213,3.9,4015033195,140,76.9,4015033201,141,66.3,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453339,176,61,1,14,28,3c3jcs7vc1t6vz5lev162jyv7,1,78.1,63.1,2023-02-05T14:15:04.487Z,2023-02-06T07:44:20Z,4015033235,56,Center,4016898793,178,,,,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2504453375,177,15,1,14,29,3c3jcs7vc1t6vz5lev162jyv7,1,79.2,56.4,2023-02-05T14:15:05.474Z,2023-02-06T07:44:20Z,4015997989,78,,4015035423,147,56.7,4015033419,18,,4015034727,82,,4015997991,328,,4015035415,102,51.7,4015035425,230,97,4015033421,56,Center,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,4015035409,29,,4015035421,146,4015035411,55,176,4015035419,215,,,78.9,4016005913,22,4015229925,72,4015034753,233,126,,,4015035417,103,19,4015035427,231,4016898823,178,,,,,,50.7,
2504453393,126,10,1,14,30,9bxav814mkuhueiyivyive82d,1,19.5,43.9,2023-02-05T14:15:05.544Z,2023-02-06T07:44:19Z,4015033505,56,Back,4015034789,233,177,4015033503,94,,4016898859,178,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453439,178,50,1,14,32,3c3jcs7vc1t6vz5lev162jyv7,1,78.6,68.8,2023-02-05T14:15:07.962Z,2023-02-06T07:21:06Z,4015033983,286,,4015046139,233,127,4015033759,56,Center,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453469,127,7,1,14,32,9bxav814mkuhueiyivyive82d,0,21.4,31.2,2023-02-05T14:15:08.006Z,2023-02-06T07:21:06Z,4015033907,56,Back,4015046503,233,178,4016009281,385,,4015033909,285,,4016899087,178,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453523,179,1,1,14,34,3c3jcs7vc1t6vz5lev162jyv7,1,71.3,72.8,2023-02-05T14:15:10.272Z,2023-02-06T07:44:18Z,4015034219,56,Left,4016899109,178,,4015034231,213,1.2,4015034223,141,89.4,4015034221,140,74.9,4015034227,212,11.9,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453527,180,50,1,14,36,3c3jcs7vc1t6vz5lev162jyv7,1,77.4,86.9,2023-02-05T14:15:12.148Z,2023-02-06T07:44:17Z,4015034239,56,Left,4015046541,233,128,4015034241,286,,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453529,128,7,1,14,36,9bxav814mkuhueiyivyive82d,1,22.6,13.1,2023-02-05T14:15:12.404Z,2023-02-06T07:44:16Z,4015034245,56,Back,4016010079,385,,4016899193,178,,4015046527,233,180,4015034243,167,,4015034247,285,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453533,129,5,1,14,39,9bxav814mkuhueiyivyive82d,0,37,-1.2,2023-02-05T14:15:14.681Z,2023-02-06T04:41:53Z,4015034261,347,,4015034765,233,181,4015034259,56,Back,,,,,,,,,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453609,181,5,1,14,39,3c3jcs7vc1t6vz5lev162jyv7,1,63,101.2,2023-02-05T14:15:14.681Z,2023-02-06T04:41:53Z,4015034711,56,Left,4015034745,233,129,4015034715,347,,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453831,182,1,1,14,50,3c3jcs7vc1t6vz5lev162jyv7,1,55.5,100,2023-02-05T14:15:25.975Z,2023-02-06T07:44:16Z,4015035877,56,Left,4015035883,212,13.4,4015035885,213,4.8,4015035879,140,56.1,4015035881,141,82.3,4015035875,107,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504453913,183,1,1,14,53,3c3jcs7vc1t6vz5lev162jyv7,1,55,83.2,2023-02-05T14:15:29.002Z,2023-02-06T07:44:14Z,4015036343,212,18.0,4015036337,56,Back,4015036341,141,60.3,4016899263,178,,4015036345,213,4.2,4015036339,140,46.4,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454061,184,1,1,14,56,3c3jcs7vc1t6vz5lev162jyv7,1,49.6,52.1,2023-02-05T14:15:32.425Z,2023-02-06T07:44:13Z,4015037037,140,58.5,4015037043,213,5.0,4016899287,178,,4015037035,56,Right,4015037039,141,9.7,4015037041,212,30.3,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454149,185,1,1,15,4,3c3jcs7vc1t6vz5lev162jyv7,1,58.6,24.4,2023-02-05T14:15:39.807Z,2023-02-06T07:44:10Z,4015037479,140,48.1,4015037481,141,23.6,4015037487,213,3.2,4016883007,178,,4015037477,56,Back,4015037483,212,11.0,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454219,186,1,1,15,8,3c3jcs7vc1t6vz5lev162jyv7,0,50.2,27.8,2023-02-05T14:15:44.024Z,2023-02-06T07:44:09Z,4015037893,213,0.8,4015037881,155,,4016883031,178,,4015037887,140,98.3,4015037883,196,,4015037891,212,70.9,4015037895,1,,4015037889,141,100.0,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,4015037885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454313,130,5,1,15,13,9bxav814mkuhueiyivyive82d,1,3.2,-1,2023-02-05T14:15:49.024Z,2023-02-06T04:06:37Z,4015038353,56,Back,4015038355,347,,4015038435,233,187,,,,,,,,,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454223,187,5,1,15,13,3c3jcs7vc1t6vz5lev162jyv7,0,96.8,101,2023-02-05T14:15:49.024Z,2023-02-06T04:06:38Z,4015038499,233,130,4015037903,347,,4015037901,56,Left,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454759,131,1,1,15,38,9bxav814mkuhueiyivyive82d,1,16.4,0,2023-02-05T14:16:14.051Z,2023-02-06T07:44:08Z,4015040683,1,,4015040677,141,10.6,4015040671,107,,4015040681,213,0.3,4015040673,56,Back,4015040675,140,39.1,4015040679,212,25.1,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454773,132,61,1,15,39,9bxav814mkuhueiyivyive82d,0,33.1,9.4,2023-02-05T14:16:15.423Z,2023-02-06T07:44:08Z,4015040743,56,Back,4016883171,21,,4016883173,178,,,,,,,,,,,,,,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454745,188,49,1,15,41,3c3jcs7vc1t6vz5lev162jyv7,1,60,80.3,2023-02-05T14:16:17.378Z,2023-02-06T07:44:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454867,189,1,1,15,41,3c3jcs7vc1t6vz5lev162jyv7,1,59.8,80.2,2023-02-05T14:16:17.395Z,2023-02-06T07:44:07Z,4015041155,212,19.0,4015041153,141,67.5,4016883259,178,,4015041151,140,43.7,4015041149,56,Back,4015041157,213,3.6,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454909,190,1,1,15,45,3c3jcs7vc1t6vz5lev162jyv7,1,42.8,62.8,2023-02-05T14:16:21.126Z,2023-02-06T07:44:06Z,4015041353,213,4.8,4015041351,212,11.9,4015041349,141,45.4,4015041345,56,Back,4015041347,140,43.5,4016883285,178,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504454925,191,1,1,15,47,3c3jcs7vc1t6vz5lev162jyv7,1,43.2,43.9,2023-02-05T14:16:22.964Z,2023-02-06T07:44:06Z,4016883323,178,,4015041421,140,37.6,4015041417,56,Back,4015041429,212,12.1,4015041425,141,59.4,4015041433,213,2.1,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455013,192,1,1,15,49,3c3jcs7vc1t6vz5lev162jyv7,1,38.1,57.8,2023-02-05T14:16:25.016Z,2023-02-06T07:44:05Z,4015041845,56,Back,4015041849,140,41.2,4016883377,178,,4015041859,212,21.2,4015041863,213,1.4,4015041855,141,88.6,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455091,193,1,1,15,54,3c3jcs7vc1t6vz5lev162jyv7,0,45.9,85.8,2023-02-05T14:16:29.875Z,2023-02-06T07:44:03Z,4015042245,141,73.2,4015042249,213,5.5,4015042243,140,54.3,4015042241,56,Center,4016883411,178,,4015042247,212,12.3,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455061,133,8,1,15,54,9bxav814mkuhueiyivyive82d,1,43.5,20.9,2023-02-05T14:16:30.481Z,2023-02-06T07:44:03Z,4015042105,56,Back,4016883449,178,,4016018211,385,,,,,,,,,,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455205,194,4,1,15,56,3c3jcs7vc1t6vz5lev162jyv7,1,56.4,85.6,2023-02-05T14:16:32.303Z,2023-02-06T07:44:02Z,4015042765,286,,4015042757,13,,4015042763,152,,4015042799,233,134,4015042759,294,,4015042761,56,Left,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455143,134,4,1,15,56,9bxav814mkuhueiyivyive82d,0,43.6,14.4,2023-02-05T14:16:32.304Z,2023-02-06T07:44:02Z,4015043209,294,,4015042495,285,,4015042489,56,Back,4015042487,13,,4016883475,178,,4015042491,152,,4015042831,233,194,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504491721,489,1,1,16,15,3c3jcs7vc1t6vz5lev162jyv7,1,62.4,83.4,2023-02-05T14:16:50.891Z,2023-02-06T07:44:01Z,4015236751,189,,4015236611,140,57.8,4015236603,5,,4015236607,152,,4015236609,56,Center,4015236615,212,11.0,4016883485,178,,4015236617,213,4.3,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4015236613,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455551,195,1,1,16,16,3c3jcs7vc1t6vz5lev162jyv7,1,59.1,72.9,2023-02-05T14:16:51.576Z,2023-02-06T07:44:01Z,4015044625,213,2.4,4015044619,140,52.3,4016883523,178,,4015044621,141,82.9,4015044617,56,Left,4015044623,212,9.9,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455613,196,1,1,16,17,3c3jcs7vc1t6vz5lev162jyv7,1,53.2,85.7,2023-02-05T14:16:52.878Z,2023-02-06T07:44:01Z,4015044941,56,Back,4015044947,140,39.1,4016883545,178,,4015044961,213,3.9,4015044953,141,64.5,4015044957,212,20.7,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455729,197,1,1,16,19,3c3jcs7vc1t6vz5lev162jyv7,1,42,62.2,2023-02-05T14:16:55.294Z,2023-02-06T07:44:00Z,4015045607,212,22.7,4015045601,56,Back,4015045603,140,45.4,4015045605,141,29.2,4016883555,178,,4015045609,213,4.9,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455831,198,1,1,16,26,3c3jcs7vc1t6vz5lev162jyv7,1,59.9,11.3,2023-02-05T14:17:02.421Z,2023-02-06T07:43:58Z,4015046115,140,60.0,4015046119,212,17.5,4016883575,178,,4015046113,56,Center,4015046121,213,1.6,4015046117,141,37.0,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455869,199,1,1,16,30,3c3jcs7vc1t6vz5lev162jyv7,1,58.6,32.6,2023-02-05T14:17:06.058Z,2023-02-06T07:43:56Z,4015046335,213,4.9,4015046327,56,Right,4015046333,212,12.9,4015046331,141,14.1,4016883613,178,,4015046329,140,61.3,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455923,200,1,1,16,33,3c3jcs7vc1t6vz5lev162jyv7,1,62.7,9.9,2023-02-05T14:17:08.765Z,2023-02-06T07:43:55Z,4015046627,141,4.3,4016883631,178,,4015046625,140,79.3,4015046629,212,17.8,4015046631,213,6.1,4015046623,56,Right,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504455949,201,1,1,16,35,3c3jcs7vc1t6vz5lev162jyv7,0,80.5,5.1,2023-02-05T14:17:11.279Z,2023-02-06T07:43:54Z,4015046773,141,46.4,4015046769,56,Center,4015046765,2,,4016883647,178,,4015046771,140,91.7,4016020101,20,,4015046777,213,1.2,4016020099,224,,3sc349yey596xp2j6xlyt0frp,T. Foket,4015046775,212,30.4,4015046767,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504456007,135,12,1,16,37,9bxav814mkuhueiyivyive82d,1,7.2,54.3,2023-02-05T14:17:12.696Z,2023-02-06T07:43:53Z,4015047117,213,5.0,4015047111,140,10.5,4015047127,15,,4016883673,388,,4015047113,141,38.6,4015047109,56,Back,4015047115,212,11.2,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504456085,202,1,1,16,39,3c3jcs7vc1t6vz5lev162jyv7,1,90.8,66.9,2023-02-05T14:17:15.361Z,2023-02-06T07:43:52Z,4015047447,56,Center,4015047455,213,4.2,4015049219,154,,4016883719,178,,4015047453,212,6.6,4015049217,210,15,4015047451,141,58.5,4015047449,140,87.6,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2504456091,203,15,1,16,40,3c3jcs7vc1t6vz5lev162jyv7,1,89.1,65.4,2023-02-05T14:17:16.197Z,2023-02-06T07:43:52Z,4016883735,178,,4015049253,146,97.8,4015049235,77,,4015049255,147,52.6,4015049245,102,52.4,4015047479,56,Center,4015049249,108,,4015047475,22,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4015049241,55,202,4015048513,233,4015049237,29,,4015048481,20,,,136,4015049239,154,4015049251,328,4016980833,64,,,,4015049247,103,31.0,,,,,,,,,,,
2504456117,136,10,1,16,41,9bxav814mkuhueiyivyive82d,1,1.9,47.3,2023-02-05T14:17:16.856Z,2023-02-06T07:43:51Z,4015047625,56,Back,4016023957,378,,4015047623,182,,4016023955,175,,4015048521,233,203,4015047621,181,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504456159,137,6,1,16,42,9bxav814mkuhueiyivyive82d,0,6.6,45.4,2023-02-05T14:17:18.145Z,2023-02-06T04:08:45Z,4015047919,233,204,4015047849,56,Back,4015047851,73,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504456107,204,6,1,16,42,3c3jcs7vc1t6vz5lev162jyv7,1,93.4,54.6,2023-02-05T14:17:18.145Z,2023-02-06T04:08:45Z,4015049715,75,,4015047569,56,Center,4015047887,233,137,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504456939,205,1,1,17,9,3c3jcs7vc1t6vz5lev162jyv7,0,99.6,0.7,2023-02-05T14:17:45.460Z,2023-02-06T04:08:49Z,4015051951,155,,4015051945,2,,4015051965,213,1.5,4016883809,178,,4016024861,20,,4015051947,6,,4015051963,212,26.6,4015051959,140,100.0,cmrdm4nnd62inlvsnc52vkicp,J. Ito,4015051957,56,Center,4015051953,224,4015051961,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504456799,138,5,1,17,12,9bxav814mkuhueiyivyive82d,1,-1,61.2,2023-02-05T14:17:48.495Z,2023-02-06T04:08:54Z,4015051143,56,Back,4015051145,346,,4015057051,233,206,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504457511,206,5,1,17,12,3c3jcs7vc1t6vz5lev162jyv7,0,101,38.8,2023-02-05T14:17:48.495Z,2023-02-06T04:08:53Z,4015057077,233,138,4015054915,56,Center,4015054917,346,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504457683,139,1,1,18,2,9bxav814mkuhueiyivyive82d,1,5.4,50.6,2023-02-05T14:18:37.861Z,2023-02-06T07:43:50Z,4015055769,141,74.7,4015055773,213,0.4,4015055771,212,46.8,4015055775,1,,4015055779,74,,4015055763,56,Back,4015055759,124,,4015055767,140,47.1,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504457699,140,1,1,18,5,9bxav814mkuhueiyivyive82d,0,47.3,73.2,2023-02-05T14:18:41.351Z,2023-02-06T07:43:50Z,4015055851,140,51.6,4015055857,213,4.9,4015055849,56,Center,4015055853,141,44.9,4016883915,388,,4015055855,212,19.8,4015055847,3,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504457741,207,49,1,18,7,3c3jcs7vc1t6vz5lev162jyv7,1,49.3,48.6,2023-02-05T14:18:42.910Z,2023-02-06T07:43:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504457829,208,1,1,18,9,3c3jcs7vc1t6vz5lev162jyv7,1,52,52.8,2023-02-05T14:18:44.786Z,2023-02-06T07:43:48Z,4015056337,213,3.2,4015056333,141,51.2,4015056335,212,27.8,4015056327,140,25.5,4016883957,178,,4015056321,56,Back,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504457905,209,1,1,18,12,3c3jcs7vc1t6vz5lev162jyv7,1,26,51.7,2023-02-05T14:18:48.222Z,2023-02-06T07:43:48Z,4015056653,141,52.1,4015056651,140,6.1,4015056649,56,Back,4015056657,213,3.1,4015056655,212,20.9,4016883991,178,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458005,210,1,1,18,16,3c3jcs7vc1t6vz5lev162jyv7,0,8.7,42,2023-02-05T14:18:52.202Z,2023-02-06T07:43:47Z,4016028727,1,,4015057071,212,34.0,4016884029,178,,4015057073,213,5.8,4015057069,141,18.4,4015057065,56,Back,4015057067,140,37.3,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504806161,815,67,1,18,18,9bxav814mkuhueiyivyive82d,1,62,80,2023-02-05T14:18:54.007Z,2023-02-06T07:43:46Z,4016903541,233,1042,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504806157,1042,67,1,18,18,3c3jcs7vc1t6vz5lev162jyv7,0,38,20,2023-02-05T14:18:54.008Z,2023-02-06T07:43:46Z,4016903549,233,815,,,,,,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504492189,374,8,1,18,18,9bxav814mkuhueiyivyive82d,1,61.9,80.1,2023-02-05T14:18:54.033Z,2023-02-06T07:43:45Z,4015239153,56,Left,4016028283,385,,4016884091,178,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458007,211,43,1,18,20,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-02-05T14:18:55.895Z,2023-02-05T14:57:45Z,4015239037,144,61,4015057085,56,Back,,,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458051,212,1,1,18,20,3c3jcs7vc1t6vz5lev162jyv7,1,34,2.4,2023-02-05T14:18:56.370Z,2023-02-06T07:43:44Z,4015057307,140,13.8,4015057313,213,2.7,4015057311,212,23.1,4015057309,141,15.9,4015057305,56,Back,4016884147,178,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458089,213,1,1,18,23,3c3jcs7vc1t6vz5lev162jyv7,1,17.3,14.5,2023-02-05T14:18:59.500Z,2023-02-06T07:43:44Z,4015057479,56,Back,4015057485,212,22.5,4015057487,213,2.3,4015057481,140,3.6,4016884173,178,,4015057483,141,40.0,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458199,214,1,1,18,26,3c3jcs7vc1t6vz5lev162jyv7,1,5.7,41.3,2023-02-05T14:19:02.256Z,2023-02-06T07:43:43Z,4015058049,56,Back,4016884217,178,,4015058057,213,0.8,4015058051,140,37.0,4015058053,141,95.6,4015058047,155,,4015058055,212,49.4,4015058059,1,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458321,215,1,1,18,30,3c3jcs7vc1t6vz5lev162jyv7,1,38.7,94.5,2023-02-05T14:19:06.434Z,2023-02-06T07:43:42Z,4015058615,212,36.3,4015058619,1,,4015058609,56,Left,4016884245,178,,4015058613,141,94.5,4015058617,213,0,4015058611,140,73.3,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504806447,1061,67,1,18,33,3c3jcs7vc1t6vz5lev162jyv7,1,69.3,92.6,2023-02-05T14:19:09.128Z,2023-02-06T07:43:41Z,4016904639,233,827,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504806443,827,67,1,18,33,9bxav814mkuhueiyivyive82d,0,30.7,7.4,2023-02-05T14:19:09.129Z,2023-02-06T07:43:41Z,4016904643,233,1061,,,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504806345,1053,43,1,18,33,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-02-05T14:19:09.188Z,2023-02-06T04:53:33Z,4016904207,233,823,4016904583,144,67,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504806343,823,43,1,18,33,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-05T14:19:09.189Z,2023-02-06T04:53:33Z,4016904211,233,1053,4016904581,144,67,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504458367,216,1,1,18,37,3c3jcs7vc1t6vz5lev162jyv7,0,90.4,93.6,2023-02-05T14:19:12.996Z,2023-02-06T07:43:38Z,4016031351,224,,4015058851,155,,4015058859,212,39.5,4015058863,1,,4015058853,56,Center,4016031353,72,,4015058857,141,35.5,4015058849,2,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4016884259,178,,4015058855,140,4015058861,213,4.8,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,
