id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2531699795,213,1,1,20,14,1939bnru25svvgv15k2c7tw2y,1,34.2,48.2,2023-04-10T13:23:29.748Z,2023-04-10T13:23:32Z,4179983545,140,22.8,4179983551,213,3.0,4179983549,212,12.0,4179983547,141,50.0,4179983543,56,Back,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531699857,214,1,1,20,17,1939bnru25svvgv15k2c7tw2y,1,27.8,57.5,2023-04-10T13:23:32.676Z,2023-04-10T13:23:36Z,4179983913,212,23.4,4179983907,56,Back,4179983909,140,7.5,4179983911,141,43.3,4179983915,213,3.6,,,,,,,,,,6on1coqb8yeebnwqyazkooa1,G. Henriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531699907,215,1,1,20,21,1939bnru25svvgv15k2c7tw2y,0,10.8,43.1,2023-04-10T13:23:36.837Z,2023-04-10T13:23:42Z,4179984185,213,0.4,4179984187,1,,4179984181,141,73.8,4179984175,155,,4179984179,140,63.8,4179984183,212,59.4,4179984177,56,Center,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531718459,336,44,1,20,24,4mo3tith28qu9za01e8siplsn,1,38.2,28.8,2023-04-10T13:23:39.044Z,2023-04-10T13:46:20Z,4180097081,56,Back,4180097083,285,,4180097139,233,422,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531718443,422,44,1,20,24,1939bnru25svvgv15k2c7tw2y,0,61.8,71.2,2023-04-10T13:23:39.045Z,2023-04-10T13:46:21Z,4180097155,233,336,4180096693,56,Center,4180096695,286,,,,,,,,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531699957,157,12,1,20,24,4mo3tith28qu9za01e8siplsn,1,33.8,30.3,2023-04-10T13:23:39.327Z,2023-04-10T14:00:47Z,4179984485,141,0.0,4179984489,212,22.7,4179984787,15,,4179984481,56,Back,4179984789,167,,4179984493,213,4.4,4179984483,140,26.9,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531699951,156,43,1,20,25,4mo3tith28qu9za01e8siplsn,1,0,0,2023-04-10T13:23:40.398Z,2023-04-10T13:23:45Z,4179984549,144,44,4179984443,285,0,4179984441,56,Back,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531699965,158,5,1,20,28,4mo3tith28qu9za01e8siplsn,0,26.7,-1.6,2023-04-10T13:23:43.984Z,2023-04-10T13:23:46Z,4179984511,347,,4179984625,233,216,4179984507,56,Back,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531699975,216,5,1,20,28,1939bnru25svvgv15k2c7tw2y,1,73.3,101.6,2023-04-10T13:23:43.984Z,2023-04-10T13:27:38Z,4179984551,56,Left,4179984593,233,158,4179984553,347,,,,,,,,,,,,,,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700071,217,1,1,20,33,1939bnru25svvgv15k2c7tw2y,1,73.5,100,2023-04-10T13:23:48.612Z,2023-04-10T13:23:53Z,4179985131,140,60.6,4179985137,213,3.6,4179985129,56,Left,4179985135,212,15.4,4179985127,107,,4179985133,141,91.1,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700107,218,1,1,20,38,1939bnru25svvgv15k2c7tw2y,1,62.9,78.7,2023-04-10T13:23:53.813Z,2023-04-10T13:23:56Z,4179985315,140,77.2,4179985317,141,90.0,4179985319,212,16.9,4179985321,213,0.5,4179985313,56,Left,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700141,219,1,1,20,41,1939bnru25svvgv15k2c7tw2y,1,79.5,89.9,2023-04-10T13:23:56.132Z,2023-04-10T13:23:59Z,4179985517,141,93.3,4179985511,56,Left,4179985523,213,0.2,4179985513,140,88.8,4179985521,212,10.0,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700221,220,1,1,20,43,1939bnru25svvgv15k2c7tw2y,1,83.6,93.5,2023-04-10T13:23:58.900Z,2023-04-10T13:24:02Z,4179985983,141,86.0,4179985979,56,Left,4179985985,212,15.4,4179985981,140,69.8,4179985987,213,3.5,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700275,221,1,1,20,47,1939bnru25svvgv15k2c7tw2y,1,67.7,81,2023-04-10T13:24:02.452Z,2023-04-11T09:56:42Z,4179986303,212,40.1,4179986299,140,71.7,4179986297,56,Center,4179986301,141,22.3,4179986307,1,,4179986305,213,4.8,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700341,222,1,1,20,50,1939bnru25svvgv15k2c7tw2y,1,71.9,22.7,2023-04-10T13:24:05.316Z,2023-04-10T13:24:09Z,4179986625,213,2.2,4179986621,141,28.9,4179986617,56,Center,4179986619,140,69.0,4179986623,212,5.2,,,,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700393,223,1,1,20,54,1939bnru25svvgv15k2c7tw2y,1,68.5,30.3,2023-04-10T13:24:09.284Z,2023-04-10T13:24:12Z,4179986893,56,Right,4179986895,140,86.9,4179986897,141,20.9,4179986899,212,20.3,4179986901,213,6.0,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700429,224,1,1,20,57,1939bnru25svvgv15k2c7tw2y,1,76.5,25,2023-04-10T13:24:12.196Z,2023-04-10T13:24:21Z,4179987085,213,1.2,4179987081,141,48.9,4179987083,212,17.6,4179987079,140,82.9,4179987077,56,Center,,,,,,,,,,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700435,225,61,1,20,59,1939bnru25svvgv15k2c7tw2y,0,84.4,54.2,2023-04-10T13:24:14.468Z,2023-04-10T13:24:14Z,4179987111,56,Center,,,,,,,,,,,,,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700451,159,12,1,21,0,4mo3tith28qu9za01e8siplsn,1,15.2,51.6,2023-04-10T13:24:15.262Z,2023-04-10T13:24:18Z,4179987215,140,17.1,4179987219,212,36.2,4179987217,141,0.0,4179987295,167,,4179987221,213,4.8,4179987213,56,Back,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700457,160,5,1,21,2,4mo3tith28qu9za01e8siplsn,0,16.8,-1.6,2023-04-10T13:24:17.703Z,2023-04-10T13:24:19Z,4179987325,233,226,4179987263,347,,4179987259,56,Back,,,,,,,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700459,226,5,1,21,2,1939bnru25svvgv15k2c7tw2y,1,83.2,101.6,2023-04-10T13:24:17.703Z,2023-04-10T13:27:38Z,4179987275,56,Left,4179987307,233,160,4179987277,347,,,,,,,,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700553,227,1,1,21,8,1939bnru25svvgv15k2c7tw2y,1,83.4,100,2023-04-10T13:24:23.428Z,2023-04-10T13:24:25Z,4179987903,189,,4179987851,140,77.0,4179987857,213,4.1,4179987855,212,12.2,4179987849,56,Left,4179987847,107,,4179987853,141,86.8,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700621,228,1,1,21,10,1939bnru25svvgv15k2c7tw2y,1,71.9,89.3,2023-04-10T13:24:25.844Z,2023-04-10T13:24:29Z,4179988309,141,96.2,4179988307,140,80.3,4179988313,213,0.5,4179988305,56,Left,4179988311,212,10.0,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700701,229,1,1,21,14,1939bnru25svvgv15k2c7tw2y,1,71.9,81.6,2023-04-10T13:24:29.428Z,2023-04-11T09:57:23Z,4179988727,2,,4179988729,155,,4179988735,141,46.9,4179989843,210,15,4179988737,212,33.8,4182541659,223,,4179988739,213,5.5,4179988741,1,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,4179988731,56,4179989845,154,,Center,1,4179988733,140,4182541661,20,,,,,,94.9,,,,,,,,,,,
2531700713,230,15,1,21,16,1939bnru25svvgv15k2c7tw2y,1,93.2,47.8,2023-04-10T13:24:31.618Z,2023-04-11T09:57:24Z,4179989919,233,161,4179988919,328,,4179988915,15,,4179989851,78,,4179989863,103,18.4,4179989857,55,229,4179989855,154,,4179989869,147,47.3,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,4179989861,102,4179989867,146,98.9,49.6,,4179988779,22,4179989853,29,4179988783,56,4179989865,214,,,Center,4179989989,17,,,,,,,,
2531700679,161,10,1,21,16,4mo3tith28qu9za01e8siplsn,1,1.8,50.3,2023-04-10T13:24:31.718Z,2023-04-11T11:47:47Z,4179989037,174,,4182542267,377,,4179989129,233,230,4179988649,56,Back,4179989039,179,,4179988645,182,,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700683,162,52,1,21,18,4mo3tith28qu9za01e8siplsn,1,1.8,50.3,2023-04-10T13:24:33.391Z,2023-04-11T09:57:31Z,4182542345,376,,,,,,,,,,,,,,,,,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531700995,163,1,1,21,38,4mo3tith28qu9za01e8siplsn,0,9.8,50.5,2023-04-10T13:24:53.391Z,2023-04-10T13:46:57Z,4179990621,141,58.3,4179990735,189,,4179990627,1,,4179990625,213,0.1,4179990623,212,38.6,4179990615,199,,4179990617,56,Back,4179990619,140,46.2,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701003,231,49,1,21,39,1939bnru25svvgv15k2c7tw2y,1,53.7,41.9,2023-04-10T13:24:54.836Z,2023-04-10T13:47:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701017,232,1,1,21,40,1939bnru25svvgv15k2c7tw2y,0,56,56,2023-04-10T13:24:55.252Z,2023-04-10T13:47:23Z,4179990761,56,Center,4179990769,213,0.4,4179990763,140,69.0,4179990767,212,14.6,4179990765,141,63.7,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701047,164,8,1,21,41,4mo3tith28qu9za01e8siplsn,1,27.9,37.4,2023-04-10T13:24:56.878Z,2023-04-11T09:58:14Z,4182543447,383,,4179990895,56,Back,,,,,,,,,,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701111,165,4,1,21,46,4mo3tith28qu9za01e8siplsn,1,27,44.7,2023-04-10T13:25:01.503Z,2023-04-10T13:47:46Z,4179991325,285,,4179991321,152,,4179991351,233,233,4179991317,13,,4180103947,295,,4179991319,56,Back,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701093,233,4,1,21,46,1939bnru25svvgv15k2c7tw2y,0,73,55.3,2023-04-10T13:25:01.504Z,2023-04-10T13:47:48Z,4179991211,56,Center,4179991217,286,,4180104101,295,,4179991383,233,165,4179991213,152,,4179991209,13,,,,,,,,eyn7izezzer5izneismz7dm8l,P. Frick,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701571,166,1,1,22,24,4mo3tith28qu9za01e8siplsn,0,27.8,47.3,2023-04-10T13:25:39.598Z,2023-04-10T13:25:48Z,4179994067,152,,4179994513,155,,4179994069,56,Center,4179994073,141,51.6,4179994071,140,81.2,4179994079,1,,4179994063,5,,4179994077,213,0.1,b20ropdfff7oj1us6nliccamt,D. Olsson,4179994075,212,,,,56.1,,,,,,,,,,,,,,,,,,,,,,
2531701657,235,1,1,22,27,1939bnru25svvgv15k2c7tw2y,1,18.2,47.6,2023-04-10T13:25:42.596Z,2023-04-10T13:25:47Z,4179994563,3,,4179994571,212,11.3,4179994565,56,Back,4179994569,141,51.9,4179994573,213,2.9,4179994567,140,7.8,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701663,236,52,1,22,31,1939bnru25svvgv15k2c7tw2y,1,10,51.8,2023-04-10T13:25:46.915Z,2023-04-11T09:58:44Z,4182544097,377,,,,,,,,,,,,,,,,,,,,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701729,237,1,1,22,32,1939bnru25svvgv15k2c7tw2y,1,10,51.8,2023-04-10T13:25:47.125Z,2023-04-10T13:25:51Z,4179994937,213,0.4,4179994931,140,22.4,4179994927,123,,4179994935,212,13.9,4179994929,56,Back,4179994933,141,59.1,,,,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701817,238,1,1,22,36,1939bnru25svvgv15k2c7tw2y,1,37.5,58.1,2023-04-10T13:25:51.428Z,2023-04-10T13:25:56Z,4179995485,141,93.6,4179995481,56,Back,4179995489,213,1.7,4179995487,212,24.3,4179995483,140,35.0,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701893,239,1,1,22,40,1939bnru25svvgv15k2c7tw2y,0,41.7,91.1,2023-04-10T13:25:55.588Z,2023-04-10T13:26:01Z,4179995903,56,Right,4179995911,213,5.4,4179995907,141,14.4,4179995909,212,68.0,4179995901,196,,4179995899,155,,4179995905,140,83.3,4179995913,1,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701917,167,49,1,22,46,4mo3tith28qu9za01e8siplsn,1,13.1,91.8,2023-04-10T13:26:01.316Z,2023-04-10T13:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701949,168,1,1,22,48,4mo3tith28qu9za01e8siplsn,0,11.4,96.6,2023-04-10T13:26:03.294Z,2023-04-10T13:26:05Z,4179996253,56,Back,4179996267,1,,4179996261,212,32.0,4179996263,213,6.2,4179996257,141,91.5,4179996251,157,,4179996255,140,41.7,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531701967,240,49,1,22,51,1939bnru25svvgv15k2c7tw2y,1,60.3,5.2,2023-04-10T13:26:06.324Z,2023-04-10T13:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702023,241,1,1,22,53,1939bnru25svvgv15k2c7tw2y,1,49.5,6.5,2023-04-10T13:26:08.195Z,2023-04-10T13:26:10Z,4179996689,213,2.4,4179996681,56,Back,4179996687,212,22.0,4179996683,140,34.6,4179996685,141,29.2,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702077,243,1,1,22,57,1939bnru25svvgv15k2c7tw2y,1,34.7,40.4,2023-04-10T13:26:12.259Z,2023-04-10T13:26:14Z,4179996979,140,40.6,4179996983,212,25.3,4179996977,56,Back,4179996985,213,1.3,4179996981,141,76.4,,,,,,,,,,6on1coqb8yeebnwqyazkooa1,G. Henriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702121,244,1,1,22,58,1939bnru25svvgv15k2c7tw2y,1,43.1,83,2023-04-10T13:26:13.971Z,2023-04-10T13:26:17Z,4179997285,56,Left,4179997291,212,15.9,4179997287,140,55.8,4179997293,213,0.6,4179997289,141,95.6,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702223,245,1,1,23,2,1939bnru25svvgv15k2c7tw2y,1,42.2,72.3,2023-04-10T13:26:17.795Z,2023-04-11T09:59:16Z,4179997951,212,29.2,4179997953,213,4.3,4179997947,140,30.6,4179997949,141,33.2,4179997945,56,Back,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702289,246,1,1,23,10,1939bnru25svvgv15k2c7tw2y,0,31.6,31.3,2023-04-10T13:26:25.076Z,2023-04-10T13:26:30Z,4179998443,1,,4179998419,155,,4179998423,56,Center,4179998431,141,23.9,4179998439,213,6.2,4179998427,140,100.0,4179998435,212,73.8,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702305,169,5,1,23,14,4mo3tith28qu9za01e8siplsn,1,-1.5,76,2023-04-10T13:26:29.909Z,2023-04-10T13:27:39Z,4179998515,346,,4179998513,56,Back,4179998587,233,247,,,,,,,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702295,247,5,1,23,14,1939bnru25svvgv15k2c7tw2y,0,101.5,24,2023-04-10T13:26:29.909Z,2023-04-10T13:26:31Z,4179998613,233,169,4179998483,346,,4179998481,56,Center,,,,,,,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702793,170,1,1,23,38,4mo3tith28qu9za01e8siplsn,1,4.7,42.1,2023-04-10T13:26:53.774Z,2023-04-10T13:27:00Z,4180001265,141,28.2,4180001267,212,27.5,4180001273,74,,4180001269,213,5.9,4180001261,56,Back,4180001263,140,29.3,4180001259,124,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702855,171,1,1,23,44,4mo3tith28qu9za01e8siplsn,1,29.3,28.2,2023-04-10T13:26:59.983Z,2023-04-10T13:48:06Z,4180001615,56,Back,4180001623,212,17.3,4180001619,140,36.4,4180001609,168,,4180001621,141,5.3,4180001605,3,,4180001625,213,5.2,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702871,172,1,1,23,47,4mo3tith28qu9za01e8siplsn,0,38,6.2,2023-04-10T13:27:02.365Z,2023-04-10T13:48:29Z,4180001705,56,Right,4180001713,213,6.3,4180001707,140,72.1,4180001709,141,5.2,4180001711,212,35.8,4180107037,157,,4180001715,1,,,,,29eky9s3vfmjomuzwfwi1cmad,R. Tranberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702877,248,49,1,23,49,1939bnru25svvgv15k2c7tw2y,1,21.9,93,2023-04-10T13:27:04.290Z,2023-04-10T13:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6on1coqb8yeebnwqyazkooa1,G. Henriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702947,249,1,1,23,49,1939bnru25svvgv15k2c7tw2y,1,21.7,93,2023-04-10T13:27:04.531Z,2023-04-10T13:27:09Z,4180002111,141,66.9,4180002115,213,4.2,4180002113,212,20.9,4180002107,56,Back,4180002109,140,11.2,,,,,,,,,,6on1coqb8yeebnwqyazkooa1,G. Henriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702991,250,1,1,23,54,1939bnru25svvgv15k2c7tw2y,1,11.4,50.7,2023-04-10T13:27:09.475Z,2023-04-10T13:27:12Z,4180002345,140,44.0,4180002347,141,48.8,4180002343,56,Back,4180002353,1,,4180002349,212,34.3,4180002351,213,6.2,,,,,,,9hl2v867qfg6nzsdadb8wu7e1,H. Valdimarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531702997,251,61,1,23,57,1939bnru25svvgv15k2c7tw2y,1,44.3,49.3,2023-04-10T13:27:12.333Z,2023-04-10T13:27:12Z,4180002427,56,Back,,,,,,,,,,,,,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703041,252,1,1,23,58,1939bnru25svvgv15k2c7tw2y,1,49.7,48.2,2023-04-10T13:27:13.427Z,2023-04-10T13:27:16Z,4180002725,140,56.7,4180002731,213,0.5,4180002723,56,Center,4180002727,141,54.0,4180002729,212,8.3,,,,,,,,,,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703089,253,1,1,24,1,1939bnru25svvgv15k2c7tw2y,1,64.7,50.9,2023-04-10T13:27:16.371Z,2023-04-10T13:27:20Z,4180003021,141,31.3,4180003025,213,5.4,4180003023,212,17.0,4180003017,56,Center,4180003019,140,74.8,,,,,,,,,,eyn7izezzer5izneismz7dm8l,P. Frick,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703131,254,1,1,24,4,1939bnru25svvgv15k2c7tw2y,1,76.5,26.8,2023-04-10T13:27:19.987Z,2023-04-10T13:27:24Z,4180003313,56,Center,4180003321,213,2.2,4180003319,212,7.8,4180003317,141,36.0,4180003315,140,72.1,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703181,255,1,1,24,8,1939bnru25svvgv15k2c7tw2y,1,71.6,47,2023-04-10T13:27:23.954Z,2023-04-10T13:27:27Z,4180003619,56,Left,4180003631,213,1.1,4180003625,141,87.8,4180003629,212,30.8,4180003621,140,84.4,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703201,256,1,1,24,12,1939bnru25svvgv15k2c7tw2y,1,88.8,88.4,2023-04-10T13:27:27.363Z,2023-04-10T13:27:29Z,4180003765,56,Center,4180003773,213,3.6,4180003769,141,77.2,4180003771,212,15.8,4180003767,140,75.6,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703239,257,1,1,24,15,1939bnru25svvgv15k2c7tw2y,1,78.7,79.6,2023-04-10T13:27:30.419Z,2023-04-10T13:27:32Z,4180004055,140,71.7,4180004057,141,71.7,4180004059,212,9.1,4180004053,56,Center,4180004061,213,3.8,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703271,258,1,1,24,17,1939bnru25svvgv15k2c7tw2y,0,71.7,71.5,2023-04-10T13:27:32.003Z,2023-04-10T13:27:34Z,4180004253,1,,4180004247,141,33.4,4180004243,56,Center,4180004251,213,5.6,4180004249,212,39.7,4180004245,140,100.0,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703269,173,5,1,24,18,4mo3tith28qu9za01e8siplsn,1,-0.6,66.5,2023-04-10T13:27:33.935Z,2023-04-10T13:27:35Z,4180004339,233,259,4180004237,56,Back,4180004239,346,,,,,,,,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703275,259,5,1,24,18,1939bnru25svvgv15k2c7tw2y,0,100.6,33.5,2023-04-10T13:27:33.935Z,2023-04-10T13:27:39Z,4180004293,56,Center,4180004347,233,173,4180004295,346,,,,,,,,,,,,,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703571,174,1,1,24,45,4mo3tith28qu9za01e8siplsn,0,4.8,46,2023-04-10T13:28:00.094Z,2023-04-10T13:48:45Z,4180006337,140,53.7,4180006347,74,,4180006339,141,46.7,4180006341,212,51.3,4180006335,56,Center,4180006345,1,,4180006333,124,,4180006343,213,0.0,b20ropdfff7oj1us6nliccamt,D. Olsson,4180108309,189,,,,,,,,,,,,,,,,,,,,,,,,,,
2531721799,470,1,1,24,47,1939bnru25svvgv15k2c7tw2y,0,45.4,56.9,2023-04-10T13:28:02.052Z,2023-04-10T13:50:11Z,4180113381,141,52.6,4180113385,213,3.4,4180113377,56,Back,4180113379,140,33.2,4180113383,212,13.1,4180113643,189,,4180113375,3,,,,,8hdi3uu3sc1pxstxh2w50qo6h,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703583,260,44,1,24,48,1939bnru25svvgv15k2c7tw2y,1,37.5,50.5,2023-04-10T13:28:03.665Z,2023-04-10T14:11:35Z,4180006395,285,,4180006953,233,175,4180006393,56,Back,,,,,,,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703593,175,44,1,24,48,4mo3tith28qu9za01e8siplsn,0,62.5,49.5,2023-04-10T13:28:03.666Z,2023-04-10T14:00:39Z,4180006935,233,260,4180006471,56,Center,4180006473,286,,,,,,,,,,,,,,,,,bsx2ppp4b3zuxftscqwcxj59m,A. Al Hamlawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531703655,261,1,1,24,49,1939bnru25svvgv15k2c7tw2y,1,35.2,51.1,2023-04-10T13:28:04.211Z,2023-04-10T14:00:44Z,4180006811,56,Back,4180006817,141,54.2,4180006815,140,40.5,4180006823,213,0.4,4180006821,212,6.0,4180006809,3,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
