id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/15/value,qualifier/10/value,qualifier/11/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2526688091,163,1,1,12,33,czkf5t3ai00ghwbga03i5aqxw,1,69.5,67.8,2023-04-01T15:43:45.185Z,2023-04-01T15:43:48Z,4153346591,56,Center,4153346605,213,0.4,4153346603,212,15.4,4153346601,141,77.0,4153346595,140,82.9,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688121,164,1,1,12,37,czkf5t3ai00ghwbga03i5aqxw,1,80.4,79.6,2023-04-01T15:43:48.545Z,2023-04-01T15:43:50Z,4153346821,212,9.8,4153346823,213,0.8,4153346817,140,86.9,4153346815,56,Left,4153346819,141,90.0,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688143,165,1,1,12,39,czkf5t3ai00ghwbga03i5aqxw,0,86.9,90,2023-04-01T15:43:50.265Z,2023-04-01T15:43:51Z,4153346939,141,70.3,4153346935,56,Center,4153346947,212,13.7,4153346949,213,4.9,4153346931,2,,4153346937,140,89.7,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688213,100,12,1,12,40,ac8jow4mdkvnsv5s0och4qqm,1,12.4,31.2,2023-04-01T15:43:51.847Z,2023-04-01T15:51:56Z,4153347547,167,,4153347343,56,Back,4153347353,212,15.4,4153347355,213,3.5,4153347349,141,24.0,4153347345,140,0.0,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688235,101,6,1,12,41,ac8jow4mdkvnsv5s0och4qqm,0,4.4,26.8,2023-04-01T15:43:52.786Z,2023-04-01T16:19:56Z,4153347481,56,Back,4153347483,73,,4153347643,233,166,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688217,166,6,1,12,41,czkf5t3ai00ghwbga03i5aqxw,1,95.6,73.2,2023-04-01T15:43:52.786Z,2023-04-01T15:43:55Z,4153347367,73,,4153347365,56,Center,4153347569,233,101,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526688871,167,1,1,13,1,czkf5t3ai00ghwbga03i5aqxw,1,99.5,99.5,2023-04-01T15:44:12.944Z,2023-04-01T15:44:15Z,4153351005,213,3.4,4153350999,141,95.4,4153350993,6,,4153350995,56,Left,4153351001,212,9.8,4153350997,140,90.6,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689033,168,1,1,13,4,czkf5t3ai00ghwbga03i5aqxw,1,94.2,95.3,2023-04-01T15:44:15.825Z,2023-04-01T16:20:42Z,4153351833,1,,4153351831,213,4.6,4153351829,212,41.4,4153351819,2,,4153351825,140,90.1,4153355171,154,,4153351827,141,34.8,4153355169,210,15,96uzhuuez4q5pgxb566ryk53p,E. Andersson,4153351823,56,1,4153351821,155,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,
2526689043,169,15,1,13,8,czkf5t3ai00ghwbga03i5aqxw,1,90.5,36.9,2023-04-01T15:44:19.993Z,2023-04-01T16:20:42Z,4153355217,103,9.5,4153355207,29,,4153353369,233,102,4153355211,55,168,4153355209,154,,4153355219,146,98.9,4153355215,102,54.5,4153351879,63,,6051gs5j7d6zss35h2twoqnd,H. Finndell,4153353243,15,,4153355221,147,4153438823,121,4153355205,76,4153351881,56,Center,4153353261,328,4153353237,25,,,,,,,,48.2,,,,,,,,,
2526689065,102,10,1,13,8,ac8jow4mdkvnsv5s0och4qqm,1,2.2,51.5,2023-04-01T15:44:20.093Z,2023-04-01T15:52:50Z,4153352019,182,,4153352021,56,Back,4153352011,173,,4153353399,233,169,4153352017,179,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689103,103,6,1,13,10,ac8jow4mdkvnsv5s0och4qqm,0,6.2,57.4,2023-04-01T15:44:22.225Z,2023-04-01T16:19:56Z,4153352221,73,,4153352449,233,170,4153352219,56,Back,,,,,,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689123,170,6,1,13,10,czkf5t3ai00ghwbga03i5aqxw,1,93.8,42.6,2023-04-01T15:44:22.225Z,2023-04-01T16:21:36Z,4153352323,73,,4153352321,56,Center,4153352391,233,103,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689747,171,1,1,13,29,czkf5t3ai00ghwbga03i5aqxw,1,99.5,99.5,2023-04-01T15:44:41.041Z,2023-04-01T15:53:10Z,4153355897,212,16.3,4153355889,6,,4153355895,141,91.8,4153355891,56,Left,4153355893,140,84.8,4153355899,213,3.5,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689787,172,1,1,13,30,czkf5t3ai00ghwbga03i5aqxw,0,84.8,91.8,2023-04-01T15:44:42.090Z,2023-04-01T15:53:17Z,4153356091,56,Center,4153356093,140,88.5,4153356119,213,4.9,4153356087,2,,4153356089,155,,4153356095,141,54.6,4153356191,233,104,4153356097,212,25.6,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689701,104,8,1,13,30,ac8jow4mdkvnsv5s0och4qqm,1,6.3,11.6,2023-04-01T15:44:42.190Z,2023-04-01T15:53:18Z,4153355659,56,Back,,,,,,,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690057,173,15,1,13,31,czkf5t3ai00ghwbga03i5aqxw,1,77.9,59.4,2023-04-01T15:44:42.802Z,2023-04-01T16:23:16Z,4153446357,82,,4153446353,20,,4153448805,328,,4153448795,80,,4153448815,230,99.1,4153357559,56,Center,4153448809,146,87.3,4153448799,103,11.1,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,4153448797,102,,4153448813,147,4153448807,458,4153448793,25,4153357557,18,,4153448801,215,4153448803,108,,4153448927,233,4153448817,231,50.7,46.4,56.0,106,,,,,,,,
2526690127,106,10,1,13,31,ac8jow4mdkvnsv5s0och4qqm,1,12.8,44.5,2023-04-01T15:44:42.902Z,2023-04-01T15:55:03Z,4153446409,233,173,4153357929,94,,4153357931,56,Back,,,,,,,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526689839,105,6,1,13,32,ac8jow4mdkvnsv5s0och4qqm,0,10.6,44.4,2023-04-01T15:44:43.906Z,2023-04-01T16:19:57Z,4153449699,233,174,4153356373,56,Back,4153357389,73,,,,,,,,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690143,174,6,1,13,32,czkf5t3ai00ghwbga03i5aqxw,1,89.4,55.6,2023-04-01T15:44:43.906Z,2023-04-01T15:53:56Z,4153361031,75,,4153358037,56,Center,4153449613,233,105,,,,,,,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526690905,176,1,1,14,2,czkf5t3ai00ghwbga03i5aqxw,0,99.5,0.7,2023-04-01T15:45:14.009Z,2023-04-01T16:22:08Z,4153362369,1,,4153362357,56,Center,4153362339,2,,4153362343,6,,4153362361,141,53.3,4153362365,212,36.0,4153362347,155,,4153362617,233,107,96uzhuuez4q5pgxb566ryk53p,E. Andersson,4153362353,223,,4153362359,140,4153362367,213,,,,,,,,,,,,,,,,,95.6,,1.7,,,,,,,
2526690933,107,11,1,14,6,ac8jow4mdkvnsv5s0och4qqm,1,4.2,46.6,2023-04-01T15:45:17.287Z,2023-04-01T15:45:18Z,4153362499,56,Back,4153362651,233,176,4153362501,88,,,,,,,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691309,108,1,1,14,13,ac8jow4mdkvnsv5s0och4qqm,1,11.9,40.9,2023-04-01T15:45:24.967Z,2023-04-01T15:45:28Z,4153364535,56,Back,4153364547,212,15.5,4153364551,213,5.3,4153364539,140,19.7,4153364543,141,21.6,4153364531,123,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691469,109,1,1,14,17,ac8jow4mdkvnsv5s0och4qqm,1,21.7,25.3,2023-04-01T15:45:28.463Z,2023-04-01T15:45:32Z,4153365359,56,Back,4153365365,141,68.2,4153365373,213,1.4,4153365363,140,27.8,4153365369,212,29.9,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691601,110,1,1,14,21,ac8jow4mdkvnsv5s0och4qqm,1,30.5,73.2,2023-04-01T15:45:32.800Z,2023-04-01T15:45:36Z,4153366079,56,Center,4153366103,212,41.6,4153366087,140,70.0,4153366119,1,,4153366091,141,78.5,4153366075,155,,4153366113,213,0.1,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691623,111,61,1,14,25,ac8jow4mdkvnsv5s0och4qqm,1,70,78.5,2023-04-01T15:45:36.381Z,2023-04-01T15:45:36Z,4153366211,56,Center,,,,,,,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691725,112,1,1,14,27,ac8jow4mdkvnsv5s0och4qqm,1,69.9,82.4,2023-04-01T15:45:38.278Z,2023-04-01T15:45:39Z,4153366725,212,10.1,4153366715,56,Left,4153366723,141,91.2,4153366721,140,77.6,4153366729,213,0.6,,,,,,,,,,bmj66ols6rtul44h9c6obmi95,S. Kroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691799,113,1,1,14,28,ac8jow4mdkvnsv5s0och4qqm,0,77.6,91.2,2023-04-01T15:45:39.447Z,2023-04-01T15:45:41Z,4153367225,141,80.0,4153367229,213,6.0,4153367223,140,100.0,4153367227,212,26.3,4153367221,56,Left,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691811,114,5,1,14,30,ac8jow4mdkvnsv5s0och4qqm,0,101.6,77.4,2023-04-01T15:45:41.334Z,2023-04-01T15:45:44Z,4153367273,346,,4153367271,56,Center,4153367567,233,177,,,,,,,,,,,,,,,,972sdfy32aqsh3liqmn6chnf9,M. Ćosić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526691833,177,5,1,14,30,czkf5t3ai00ghwbga03i5aqxw,1,-1.6,22.6,2023-04-01T15:45:41.334Z,2023-04-01T16:06:03Z,4153367399,56,Back,4153367401,346,,4153367491,233,114,,,,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692197,178,1,1,14,39,czkf5t3ai00ghwbga03i5aqxw,0,5,38.6,2023-04-01T15:45:51.185Z,2023-04-01T15:45:54Z,4153369385,56,Center,4153369391,212,57.0,4153369387,140,56.2,4153369393,213,0.3,4153369389,141,66.6,4153369395,1,,4153369397,74,,4153369383,124,,1xmg6k4n9a6zmhmq6ysq6tch6,J. Widell Zetterström,4153369663,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692297,116,49,1,14,44,ac8jow4mdkvnsv5s0och4qqm,1,29.9,37.4,2023-04-01T15:45:55.656Z,2023-04-01T15:45:55Z,,,,,,,,,,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692331,117,1,1,14,44,ac8jow4mdkvnsv5s0och4qqm,1,29.9,37.4,2023-04-01T15:45:55.727Z,2023-04-01T15:45:57Z,4153370153,141,54.9,4153370151,140,8.6,4153370149,56,Back,4153370155,212,25.3,4153370157,213,2.7,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692517,118,1,1,14,45,ac8jow4mdkvnsv5s0och4qqm,1,8.6,54.9,2023-04-01T15:45:56.983Z,2023-04-01T15:46:01Z,4153371131,140,21.5,4153371133,141,70.3,4153371137,213,0.7,4153371129,56,Back,4153371135,212,17.1,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692595,119,1,1,14,49,ac8jow4mdkvnsv5s0och4qqm,1,21.5,70.3,2023-04-01T15:46:01.175Z,2023-04-01T15:46:47Z,4153371571,141,48.1,4153371567,140,7.7,4153371563,56,Back,4153371579,213,3.9,4153371575,212,20.9,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692715,120,1,1,14,50,ac8jow4mdkvnsv5s0och4qqm,1,7.7,48.1,2023-04-01T15:46:02.176Z,2023-04-01T15:46:06Z,4153372257,140,20.5,4153372261,212,29.0,4153372255,56,Back,4153372263,213,5.2,4153372259,141,10.3,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692789,121,3,1,14,55,ac8jow4mdkvnsv5s0och4qqm,1,24.9,8.6,2023-04-01T15:46:06.759Z,2023-04-01T15:46:09Z,4153372649,56,Back,4153372753,233,179,4153372653,285,,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692721,179,45,1,14,55,czkf5t3ai00ghwbga03i5aqxw,0,75.1,91.4,2023-04-01T15:46:06.759Z,2023-04-01T15:46:10Z,4153372817,233,121,4153372299,286,,4153372297,56,Left,,,,,,,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692825,122,1,1,14,57,ac8jow4mdkvnsv5s0och4qqm,0,30.6,8.9,2023-04-01T15:46:09.231Z,2023-04-01T15:46:10Z,4153372895,140,46.5,4153372899,212,17.4,4153372901,213,0.3,4153372893,56,Back,4153372897,141,15.9,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692831,180,8,1,14,59,czkf5t3ai00ghwbga03i5aqxw,1,53.8,85.3,2023-04-01T15:46:10.410Z,2023-04-01T15:46:10Z,4153372913,56,Left,,,,,,,,,,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692923,123,1,1,15,1,ac8jow4mdkvnsv5s0och4qqm,1,40.8,17.9,2023-04-01T15:46:13.055Z,2023-04-01T15:46:14Z,4153373475,140,50.7,4153373479,212,14.6,4153373473,56,Right,4153373481,213,5.5,4153373477,141,2.8,,,,,,,,,,1zy10ymkyg5dz4edlg8pdcxcl,G. Sandberg Magnusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692935,124,1,1,15,2,ac8jow4mdkvnsv5s0och4qqm,0,50.7,2.8,2023-04-01T15:46:14.007Z,2023-04-01T15:46:14Z,4153373547,213,0.6,4153373541,140,66.8,4153373539,56,Right,4153373543,141,19.8,4153373545,212,20.5,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692987,181,1,1,15,3,czkf5t3ai00ghwbga03i5aqxw,1,36.1,76.1,2023-04-01T15:46:15.009Z,2023-04-01T15:46:16Z,4153373817,140,41.7,4153373823,213,1.1,4153373821,212,13.6,4153373815,56,Back,4153373819,141,94.1,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526692993,182,49,1,15,4,czkf5t3ai00ghwbga03i5aqxw,1,41.7,94.1,2023-04-01T15:46:16.194Z,2023-04-01T15:46:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526693125,183,4,1,15,8,czkf5t3ai00ghwbga03i5aqxw,1,44.4,94.4,2023-04-01T15:46:19.289Z,2023-04-01T15:46:23Z,4153374547,152,,4153374551,286,,4153374541,13,,4153375295,233,125,4153374549,265,,4153374545,56,Back,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526693257,125,4,1,15,8,ac8jow4mdkvnsv5s0och4qqm,0,55.6,5.6,2023-04-01T15:46:19.290Z,2023-04-01T15:46:24Z,4153375191,265,,4153375193,285,,4153375185,56,Right,4153375181,13,,4153375361,233,183,4153375189,152,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694175,184,1,1,15,33,czkf5t3ai00ghwbga03i5aqxw,1,42.5,93.6,2023-04-01T15:46:44.289Z,2023-04-01T15:46:48Z,4153379985,152,,4153379991,141,78.1,4153379987,56,Back,4153379993,212,11.4,4153379989,140,38.3,4153379995,213,4.3,4153379983,5,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694243,185,1,1,15,37,czkf5t3ai00ghwbga03i5aqxw,1,46.1,55.8,2023-04-01T15:46:48.832Z,2023-04-01T15:46:51Z,4153380323,140,43.0,4153380321,56,Back,4153380329,213,4.6,4153380327,212,25.6,4153380325,141,18.5,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694305,186,1,1,15,39,czkf5t3ai00ghwbga03i5aqxw,1,43,18.5,2023-04-01T15:46:51.001Z,2023-04-01T15:46:52Z,4153380649,56,Back,4153380655,212,14.2,4153380657,213,1.8,4153380653,141,38.6,4153380651,140,39.3,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694439,187,1,1,15,41,czkf5t3ai00ghwbga03i5aqxw,1,39.3,38.6,2023-04-01T15:46:52.649Z,2023-04-01T15:46:56Z,4153381391,212,20.5,4153381393,213,1.6,4153381387,141,68.8,4153381383,140,39.5,4153381379,56,Back,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694497,188,1,1,15,45,czkf5t3ai00ghwbga03i5aqxw,1,42.4,73.3,2023-04-01T15:46:56.746Z,2023-04-01T15:46:58Z,4153381643,140,53.4,4153381641,56,Left,4153381649,212,20.2,4153381651,213,1.0,4153381647,141,97.7,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694571,189,1,1,15,47,czkf5t3ai00ghwbga03i5aqxw,1,53.4,96.6,2023-04-01T15:46:58.794Z,2023-04-01T15:47:01Z,4153382083,141,93.3,4153382081,140,66.7,4153382079,56,Left,4153382087,213,6.1,4153382085,212,14.1,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694723,190,1,1,15,49,czkf5t3ai00ghwbga03i5aqxw,1,66.7,93.3,2023-04-01T15:47:01.025Z,2023-04-01T15:47:05Z,4153382827,212,24.3,4153382825,141,97.4,4153382821,56,Left,4153382823,140,89.7,4153382819,155,,4153382829,213,0.1,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694893,191,1,1,15,53,czkf5t3ai00ghwbga03i5aqxw,1,97.7,80.6,2023-04-01T15:47:05.257Z,2023-04-01T16:23:45Z,4153383755,213,4.2,4153401341,154,,4153383749,140,87.6,4153383751,141,53.2,4153391837,195,,4153383747,56,Center,4153383753,212,21.4,4153401335,210,15,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526694911,192,15,1,15,54,czkf5t3ai00ghwbga03i5aqxw,1,88.6,49.6,2023-04-01T15:47:05.913Z,2023-04-01T16:23:45Z,4153401401,146,98.4,4153401385,102,47.6,4153401375,80,,4153401391,214,,4153383849,17,,4153383847,22,,4153401395,328,,4153401381,55,191,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,4153399651,72,,4153401377,29,4153401405,147,4153401387,103,4153383851,56,Center,4153401379,154,4153401603,233,126,,,,,,,,,51.6,2.5,,,,,,
2526694921,126,10,1,15,54,ac8jow4mdkvnsv5s0och4qqm,1,3,49.7,2023-04-01T15:47:06.013Z,2023-04-01T15:48:51Z,4153383909,174,,4153399825,233,192,4153383915,56,Back,4153383911,179,,4153383913,182,,,,,,,,,,,9hf3cqj9cd6m2x4sb05e0n1t5,O. Linnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526695589,193,13,1,15,57,czkf5t3ai00ghwbga03i5aqxw,1,95.6,35.9,2023-04-01T15:47:09.065Z,2023-04-01T16:24:00Z,4153416509,230,99.4,4153387595,56,Center,4153416461,103,9.7,4153391439,22,,4153416471,328,,4153413211,20,,4153416501,146,98.8,4153416487,458,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,4153416511,231,,4153416459,102,4153412365,62,4153416453,120,4153413221,153,,4153416505,147,4153416457,73,,,,,,,44.0,93.8,,,,1,52.9,,,,
2526695593,194,16,1,15,58,czkf5t3ai00ghwbga03i5aqxw,1,98.8,53.1,2023-04-01T15:47:09.849Z,2023-04-01T15:49:41Z,4153389193,375,15:58.437,4153389185,21,,4153391521,103,3.8,4153391523,214,,4153391515,55,193,4153391527,231,46.4,4153408701,108,,4153408711,328,,6051gs5j7d6zss35h2twoqnd,H. Finndell,4153387631,16,,4153387633,56,4153391513,154,4153391511,29,4153391525,230,100,4153387627,22,4153391519,102,52.6,4153391509,76,4153389189,374,2023-04-01 16:47:09.702,,Center,,,,,,,,,
2526696741,127,1,1,17,1,ac8jow4mdkvnsv5s0och4qqm,1,50.1,49.9,2023-04-01T15:48:12.327Z,2023-04-01T15:48:15Z,4153393891,213,2.8,4153393887,141,59.3,4153393893,279,G,4153393885,140,31.2,4153393883,56,Back,4153393889,212,20.8,4153393921,189,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526696863,128,1,1,17,5,ac8jow4mdkvnsv5s0och4qqm,0,34.7,71.8,2023-04-01T15:48:17.247Z,2023-04-01T15:48:18Z,4153394513,212,31.8,4153394503,56,Left,4153394515,213,0.7,4153394505,140,58.2,4153394509,141,100.0,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526696879,129,5,1,17,7,ac8jow4mdkvnsv5s0och4qqm,0,56,101.6,2023-04-01T15:48:18.558Z,2023-04-01T15:48:21Z,4153394571,347,,4153394569,56,Left,4153394851,233,195,,,,,,,,,,,,,,,,dhvlc4odgtd7wz8ntmr9rz26t,V. Agardius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526696915,195,5,1,17,7,czkf5t3ai00ghwbga03i5aqxw,1,44,-1.6,2023-04-01T15:48:18.558Z,2023-04-01T16:06:03Z,4153394803,233,129,4153394741,347,,4153394739,56,Back,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526697047,196,1,1,17,10,czkf5t3ai00ghwbga03i5aqxw,1,43.5,0,2023-04-01T15:48:21.825Z,2023-04-01T15:48:24Z,4153395459,140,43.6,4153395461,141,23.3,4153395455,107,,4153395463,212,17.2,4153395469,213,1.6,4153395457,56,Back,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526697103,197,1,1,17,13,czkf5t3ai00ghwbga03i5aqxw,1,43.6,23.3,2023-04-01T15:48:24.459Z,2023-04-01T15:48:26Z,4153395817,141,8.8,4153395815,140,31.2,4153395811,155,,4153395821,213,3.8,4153395813,56,Back,4153395819,212,16.3,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526697173,198,1,1,17,15,czkf5t3ai00ghwbga03i5aqxw,1,31.2,8.8,2023-04-01T15:48:26.545Z,2023-04-01T15:48:28Z,4153396181,213,5.9,4153396173,141,5.0,4153396169,140,37.3,4153396165,56,Back,4153396179,212,6.9,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526697289,199,1,1,17,17,czkf5t3ai00ghwbga03i5aqxw,1,37.1,13.5,2023-04-01T15:48:28.409Z,2023-04-01T15:48:31Z,4153396837,213,1.8,4153396831,140,29.5,4153396833,141,57.9,4153396829,56,Back,4153396835,212,31.2,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
